roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,flow_method,train_fraction,mask_fraction,context_fraction,boundary_fraction,heldout_flow_pairs,particle_context_flow_ratio,boundary_particle_flow_ratio,particle_flow_mag_mean,particle_flow_mag_q90,particle_flow_mag_slope,context_flow_mag_mean,context_flow_mag_q90,context_flow_mag_slope,boundary_flow_mag_mean,boundary_flow_mag_q90,boundary_flow_mag_slope,abs_radial_flow_mean,abs_radial_flow_q90,abs_radial_flow_slope,radial_flow_mean,radial_flow_q90,radial_flow_slope,tangential_flow_abs_mean,tangential_flow_abs_q90,tangential_flow_abs_slope,curl_abs_mean,curl_abs_q90,curl_abs_slope,divergence_mean,divergence_q90,divergence_slope,gradient_aligned_flow_mean,gradient_aligned_flow_q90,gradient_aligned_flow_slope,intensity_delta_abs_mean,intensity_delta_abs_q90,intensity_delta_abs_slope,front_radius2_q70_slope,front_radius2_q70_late_minus_early,front_active_area_slope,front_active_area_late_minus_early,apparent_transport_instability_score,particle_flow_mag_mean_source_residual,particle_flow_mag_mean_rank01,particle_flow_mag_mean_source_residual_rank01,abs_radial_flow_mean_source_residual,abs_radial_flow_mean_rank01,abs_radial_flow_mean_source_residual_rank01,curl_abs_mean_source_residual,curl_abs_mean_rank01,curl_abs_mean_source_residual_rank01,apparent_transport_instability_score_source_residual,apparent_transport_instability_score_rank01,apparent_transport_instability_score_source_residual_rank01,front_radius2_q70_late_minus_early_source_residual,front_radius2_q70_late_minus_early_rank01,front_radius2_q70_late_minus_early_source_residual_rank01,front_radius2_q70_slope_source_residual,front_radius2_q70_slope_rank01,front_radius2_q70_slope_source_residual_rank01,intensity_delta_abs_mean_source_residual,intensity_delta_abs_mean_rank01,intensity_delta_abs_mean_source_residual_rank01,expansion_transport_front_score,expansion_transport_front_rank
source_balanced_cycle136_rank17_obj2_16_c2_x10_HighHighCOV_130723,136.0,16_c2_x10_HighHighCOV_130723,0,17,2,future16_negative,False,24.919375121126063,source_balanced_expansion_candidate,1206.054054054054,664.5405405405405,37.0,12306.5205078125,30.2327938079834,1110,569,1302,761,192,96,96,0,1223,8265.6083984375,8191.8447265625,-73.763671875,0.0703087821602821,0.0681217238306999,-0.0021870583295822,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle136_rank17_obj2_16_c2_x10_HighHighCOV_130723.npz,,farneback,0.6,0.07313368055555555,0.8967013888888888,0.059244791666666664,37,18.91535731090414,0.3267722596215813,1.2455891749141301e-06,2.2721958885085767e-06,5.408986107491467e-07,6.485068177359172e-08,1.0449255540834202e-07,2.7725405933166174e-08,4.07350761506493e-07,7.164246994761925e-07,1.7024664135723548e-07,6.659191475179702e-07,1.1193633943452223e-06,1.9803121989450013e-07,-5.534576764900745e-08,5.90087786599187e-07,8.17749585239107e-07,9.305543706158809e-07,1.809311170073171e-06,4.77857422140707e-07,1.7930638888378474e-07,3.2418489013252835e-07,7.663337446078133e-08,-2.103744532931849e-09,2.9528779421639222e-08,6.539477842310339e-08,1.932260363724859e-08,3.089019799062953e-07,-4.843388423071237e-07,0.006873640231788158,0.008875351771712302,0.0016248223238000624,-11.193380418489506,0.15890207715133897,-8.444305042366619e-18,0.0,0.002219766878971322,3.8167451446805227e-07,0.90625,0.9479166666666666,1.7802498929754758e-07,0.7916666666666666,0.875,5.48622761304602e-08,0.8958333333333334,0.9479166666666666,0.00027745352383110153,0.78125,0.7916666666666666,9.375694395603734,0.53125,0.6979166666666666,-3.3809900431134983,0.3854166666666667,0.5104166666666666,-0.0007903113728389144,0.6458333333333334,0.3854166666666667,0.7598958333333334,11
source_balanced_cycle26_rank28_obj2_4_c2_x10_240623,26.0,4_c2_x10_240623,1,28,2,source_fill,False,23.54736157812341,source_balanced_expansion_candidate,1332.4963503649635,128.2919708029197,137.0,5932.49560546875,18.39220428466797,1236,32,1428,224,192,96,96,936,1872,8760.6279296875,8756.60546875,-4.0224609375,0.0740994065999984,0.0739099606871604,-0.0001894459128379,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle26_rank28_obj2_4_c2_x10_240623.npz,,farneback,0.6,0.2761501736111111,0.6223958333333334,0.19856770833333334,37,185.33625032386138,0.09912926599045081,8.227749553860711e-07,1.3152078508937847e-06,-3.7376953355985104e-08,3.4393633406758405e-09,5.392270274739985e-09,3.329944475684619e-10,8.166020666873759e-08,1.2487597302879295e-07,4.937560460064304e-11,4.966394530475621e-07,7.685852316803229e-07,-1.0512539870527391e-08,8.834753022064173e-08,4.426532286144812e-07,-1.8527855782003055e-07,5.527822700001446e-07,8.841338517186104e-07,-4.809161738225836e-08,1.240133329361015e-07,1.9591319073697376e-07,1.619589737997923e-08,-1.874915045572404e-09,3.4424302075564125e-09,-1.044598091496028e-09,3.422104830139236e-08,1.383547299838028e-07,-1.946158917662126e-08,0.00508399006935793,0.005824041552841663,0.0010110405889759684,60.84029370809982,-7.498526522593238,4.74633884086383e-18,0.0,0.0014565803147787435,2.7063129883869267e-07,0.5729166666666666,0.875,1.592088328178333e-07,0.5833333333333334,0.8229166666666666,4.804257481853551e-08,0.625,0.9166666666666666,-0.0001326524039120798,0.25,0.4479166666666667,-18.108267498291042,0.3854166666666667,0.25,29.524733843458012,0.84375,0.7604166666666666,-0.0007583228367808699,0.2604166666666667,0.3958333333333333,0.7177083333333332,12
source_balanced_cycle108_rank6_obj2_12_c2_x10_070723,108.0,12_c2_x10_070723,3,6,2,source_fill,True,23.516560988539883,source_balanced_expansion_candidate,1665.6533333333334,226.02666666666667,75.0,9762.6484375,21.80430603027344,1570,130,1762,322,192,96,96,2712,3615,8227.8125,8228.380859375,0.568359375,0.0769208893179893,0.0768555477261543,-6.534159183502197e-05,0.2236067977498773,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle108_rank6_obj2_12_c2_x10_070723.npz,,farneback,0.6,0.22233072916666666,0.7017144097222222,0.1489800347222222,37,26.91943989519927,0.12886796220161034,1.1064685194979403e-06,3.0079045700404093e-06,-1.4574768332912325e-06,4.010295473477754e-08,1.0090156763453705e-07,-6.081792677057198e-08,1.4271721131013396e-07,3.6365748883326883e-07,-1.9174347149018266e-07,8.041399818338159e-07,2.3188939958998466e-06,-1.111681493910658e-06,-1.649718881842599e-07,4.2159618506015935e-07,-2.903224153307242e-07,5.914460709652656e-07,1.3596758814290543e-06,-7.122923464923981e-07,1.621336134418796e-07,4.393050744511128e-07,-2.0980774760401298e-07,-5.4527908829533565e-09,1.1032951108269612e-09,-5.245974190255091e-10,8.590828469022125e-08,3.8993202338133416e-07,5.8428457300489136e-08,0.0061934838902104545,0.010135623440146443,-0.0016506902759584733,-137.29856153114605,-152.5604685212296,-7.326828636297176e-18,0.0,0.002535347385946709,2.521379742830349e-07,0.8020833333333334,0.84375,2.3337405662519976e-07,0.8958333333333334,0.9479166666666666,3.7312099125101074e-08,0.84375,0.8333333333333334,0.000591042047851463,0.84375,0.8958333333333334,-132.11717734193803,0.010416666666666666,0.010416666666666666,-110.20145595683447,0.03125,0.03125,0.0001584596482004869,0.5,0.5729166666666666,0.7083333333333333,13
source_balanced_cycle26_rank28_obj1_4_c2_x10_240623,26.0,4_c2_x10_240623,1,28,1,source_fill,False,25.53486181617449,source_balanced_expansion_candidate,569.7142857142857,189.25714285714287,35.0,13485.7822265625,32.374229431152344,474,93,666,285,192,96,96,936,1872,8492.6904296875,8490.19921875,-2.4912109375,0.0912883654236793,0.0912694185972213,-1.894682645797729e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle26_rank28_obj1_4_c2_x10_240623.npz,,farneback,0.6,0.24153645833333334,0.6720920138888888,0.16829427083333334,37,18.344364574138098,0.20330731563576201,6.408221451379546e-07,1.139567825703125e-06,1.9934462668525745e-07,3.393291591257329e-08,5.0558677600065486e-08,8.543401305513795e-09,1.30487137443584e-07,2.455920764532493e-07,4.3740282178600534e-08,3.3644105501495794e-07,5.624946971428391e-07,1.1986219145545753e-07,7.677188002655572e-08,3.515217615851092e-07,1.4466703089334025e-08,4.631300665086124e-07,8.379113369307818e-07,1.2760365496252642e-07,7.612095420061426e-08,1.2678853522629652e-07,1.806014738043919e-08,-3.212293247279497e-09,1.8084606923096646e-09,-6.385456541784058e-10,2.540215201248538e-08,5.450251308047882e-08,1.1794730522751183e-08,0.008440699617101534,0.009758886136114597,0.001365539189931509,57.21433961106357,16.573584905660255,1.3438737669362009e-18,0.0,0.002440178746793167,8.867848859057614e-08,0.3125,0.6458333333333334,-9.895652147708364e-10,0.2604166666666667,0.5520833333333334,1.501960830482661e-10,0.25,0.5416666666666666,0.0008509460281023438,0.8229166666666666,0.9375,5.963843929962451,0.7291666666666666,0.6145833333333334,25.898779746421763,0.8229166666666666,0.7083333333333334,0.0025983867109627343,0.84375,0.9166666666666666,0.7052083333333333,14
source_balanced_cycle68_rank41_obj2_8_c2_x10_300623,68.0,8_c2_x10_300623,3,41,2,future16_negative,False,24.80768509843616,source_balanced_expansion_candidate,1170.060606060606,604.6060606060606,33.0,12434.7802734375,30.415143966674805,1074,509,1266,701,192,96,96,2742,3655,7961.28662109375,7956.08837890625,-5.1982421875,0.0749700516462326,0.0745703503489494,-0.0003997012972831,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle68_rank41_obj2_8_c2_x10_300623.npz,,farneback,0.6,0.14637586805555555,0.7930772569444444,0.119140625,37,30.60850925759162,0.4141750676980412,8.184771001492049e-07,1.4369729569807533e-06,-3.919413031965405e-08,2.5740181733816508e-08,3.7983849665579325e-08,-1.6445147862726714e-08,3.394069834312914e-07,5.590612317973864e-07,-6.242953285291774e-08,4.4854077998687e-07,7.042410547290643e-07,-5.958798267960584e-08,-1.2431142992407668e-08,4.1360156060250146e-07,3.3730655771624005e-07,6.168297033762868e-07,1.1836609587096375e-06,-2.512718330596624e-09,1.129841639585966e-07,1.9589982969137054e-07,-1.7464818022319555e-09,-1.628365443985648e-08,1.3189302805471924e-08,1.202317755265492e-08,7.601559821841759e-08,1.5277491343113068e-07,8.633904021314301e-09,0.007208065129816532,0.008279964327812195,0.0001972002728416904,12.428367614804577,9.786879169755366,,0.0,0.002070575360413399,2.1349117754386654e-07,0.5625,0.8020833333333334,1.0289027334974512e-07,0.5208333333333334,0.7291666666666666,3.578642282330877e-08,0.5416666666666666,0.8229166666666666,0.00021833049597679097,0.71875,0.71875,-6.985646909222968,0.6770833333333334,0.3854166666666667,-23.031213062522355,0.59375,0.3645833333333333,0.0003369709262876089,0.6979166666666666,0.6145833333333334,0.684375,15
source_balanced_cycle2_rank24_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,1,24,1,future16_negative,False,23.28035659408796,source_balanced_expansion_candidate,1185.4794520547946,1029.5342465753424,73.0,8466.7255859375,21.60968589782715,1089,934,1281,1126,192,96,96,974,1948,8265.8193359375,8241.685546875,-24.1337890625,0.079418271780014,0.0778980925679206,-0.0015201792120933,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle2_rank24_obj1_2_c2_x14_200623.npz,,farneback,0.6,0.2703993055555556,0.6434461805555556,0.1689453125,37,194.7342570977003,0.17129660165739224,8.469780938584508e-07,2.418746998955612e-06,-1.9994770727726646e-06,3.3494047040398884e-09,9.155513502889788e-09,-8.172248950575724e-09,1.4525576575786582e-07,4.303793900817254e-07,-3.7708635111351115e-07,5.98626561313329e-07,1.760908881302361e-06,-1.3826797070106062e-06,2.0886787265615558e-08,3.773939525339873e-07,2.3743765333227122e-07,5.099359494374792e-07,1.38794534447229e-06,-1.2714001082284276e-06,1.3072970113043808e-07,3.7032775708212283e-07,-3.0433336914180546e-07,-3.4629153718251328e-09,-1.2623934342315127e-09,8.438149657582034e-10,3.452099731510003e-08,5.13492039999619e-08,8.072062620896764e-09,0.00869682797457318,0.012237161584198474,-0.0065832749833147595,-184.90909808293765,-118.21304173354724,3.484466071981662e-17,0.0,0.0030604278919589534,1.1550501888279996e-07,0.59375,0.6875,1.4191179431675033e-07,0.7395833333333334,0.7604166666666666,2.359506429278218e-08,0.6875,0.71875,0.0011426956818036624,0.9166666666666666,0.9583333333333334,-93.35462527284305,0.020833333333333332,0.041666666666666664,-113.35160060268863,0.010416666666666666,0.020833333333333332,0.0023246836971265034,0.8645833333333334,0.90625,0.6802083333333333,16
source_balanced_cycle100_rank4_obj2_11_c2_x10_050723,100.0,11_c2_x10_050723,5,4,2,future16_positive,False,24.767484170170583,source_balanced_expansion_candidate,834.3111111111111,94.22222222222224,45.0,12717.9267578125,27.73917961120605,738,0,930,192,192,96,96,4510,5411,8958.8818359375,8964.2412109375,5.359375,0.0806672275066375,0.0808861553668975,0.00021892786026,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle100_rank4_obj2_11_c2_x10_050723.npz,,farneback,0.6,0.12890625,0.8179253472222222,0.10438368055555555,37,88.03787174378662,0.34416110585621384,1.068270465240759e-06,1.7656693671597166e-06,1.9056135035425886e-07,1.1134215015439119e-08,1.632717641086856e-08,-7.342699648873647e-10,3.6800130577664793e-07,6.147122121546999e-07,8.15252378455151e-09,4.7210417873521053e-07,7.74286990694861e-07,6.948874523678709e-08,-1.2123512535175626e-07,1.1109020218583529e-07,-3.723716271185963e-08,8.711123734581316e-07,1.5759098235654927e-06,1.8404096307280425e-07,1.469320420288089e-07,2.496477236491046e-07,2.9358409438937203e-08,-1.7781925351098044e-08,-1.2805825067019372e-09,-2.5105849310338123e-10,5.104191372940537e-08,1.3100743103677812e-07,6.617831341887908e-08,0.0056589890170741725,0.006599668320268393,0.0006423679830911824,-37.04450692491927,-20.003030303030414,5.343780214759187e-18,0.0,0.0016506144810874742,2.4255304010735055e-07,0.78125,0.8333333333333334,1.7660836920468933e-08,0.5625,0.5833333333333334,3.3871989865583035e-08,0.7604166666666666,0.8125,0.00022887065420149977,0.3854166666666667,0.7395833333333334,-30.511564143746114,0.25,0.125,-25.35471704315384,0.22916666666666666,0.3541666666666667,0.0005717845885334786,0.3229166666666667,0.6770833333333334,0.6708333333333334,17
source_balanced_cycle38_rank33_obj2_5_c2_x10_260623,38.0,5_c2_x10_260623,3,33,2,future16_negative,False,23.225286470005496,source_balanced_expansion_candidate,1322.8,107.92941176470588,170.0,4584.2939453125,15.85906219482422,1227,12,1419,204,192,96,96,2783,3710,8707.32421875,8710.0673828125,2.7431640625,0.0739196687936782,0.0740390717983245,0.0001194030046463,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle38_rank33_obj2_5_c2_x10_260623.npz,,farneback,0.6,0.19303385416666666,0.7268880208333334,0.15625,37,190.28531453136642,0.12742843028557832,1.8076544463567828e-06,2.564370242907898e-06,-1.0851127437618587e-06,8.499705485989098e-09,1.3849094848694676e-08,-8.428575752938796e-09,2.3047399702827657e-07,3.614469733292935e-07,-2.2144805249848147e-07,1.2405312831523851e-06,1.747972416533842e-06,-6.221912480628551e-07,-4.424519679939326e-07,-2.22935187664805e-07,1.6497892532192777e-07,1.0629753525807484e-06,1.5773010463643941e-06,-7.981183443375158e-07,2.7326818535338796e-07,3.9990453046812027e-07,-1.7824212942591996e-07,-6.394007729297714e-09,6.793977269659015e-10,5.024432230113592e-09,2.6817149534041606e-08,2.665076294761092e-07,-1.4303006337776202e-07,0.006065399385988712,0.0076462367549538605,-0.001162713984422291,-20.735830935658367,-16.5757729061271,2.8218638530005864e-17,0.0,0.0019127372505359425,8.391012026630928e-07,0.96875,0.9895833333333334,6.005426320002192e-07,0.9791666666666666,1.0,1.3355235096802565e-07,0.96875,0.9895833333333334,-0.00036203351049234403,0.6145833333333334,0.22916666666666666,-2.148423796533459,0.2604166666666667,0.4583333333333333,-29.683889813922633,0.3333333333333333,0.3125,-0.0012401719011265683,0.4583333333333333,0.25,0.6651041666666667,18
source_balanced_cycle110_rank7_obj2_12_c2_x10_070723,110.0,12_c2_x10_070723,5,7,2,source_fill,True,23.874389180648,source_balanced_expansion_candidate,839.8367346938776,97.3877551020408,49.0,11246.7548828125,25.28079605102539,744,1,936,193,192,96,96,4521,5424,8950.5302734375,8944.8525390625,-5.677734375,0.0902780815958976,0.0898862034082412,-0.0003918781876564,0.2121320343559321,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle110_rank7_obj2_12_c2_x10_070723.npz,,farneback,0.6,0.14322916666666666,0.7996961805555556,0.11187065972222222,37,83.29281553115156,0.3644690036168027,8.863642819591945e-07,1.4164623280521474e-06,8.202756770648662e-07,9.641545447910735e-09,1.4390840341604867e-08,5.75316714135923e-09,3.2341677569080716e-07,5.188179443393889e-07,2.8016476552267064e-07,5.774939229646705e-07,9.110410527544927e-07,6.013824557087951e-07,-4.682059009461443e-08,8.013884497904073e-08,-7.750754218076803e-08,5.479485733808342e-07,8.808079682999195e-07,4.378484721364504e-07,1.2432104234960661e-07,2.0290846407533526e-07,1.1960158250976455e-07,-5.547279821679982e-09,1.6023189886027464e-08,1.2699041115020834e-08,3.775322562679425e-08,1.402376597070542e-07,-3.977818992166364e-08,0.007526674182028384,0.009401994943618774,0.002427401022447711,-11.52516108247428,-1.4946969696968608,,0.0,0.002351131338865914,3.203373674428907e-08,0.65625,0.59375,6.727997756054404e-09,0.7291666666666666,0.5625,-5.004719671719174e-10,0.6354166666666666,0.5104166666666666,0.0004068260007706679,0.8020833333333334,0.8541666666666666,18.948594209594717,0.5104166666666666,0.78125,15.571944491837304,0.375,0.6041666666666666,0.0014916499400184167,0.75,0.875,0.6578124999999999,19
source_balanced_cycle54_rank38_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,38,1,future16_positive,False,24.783902326194827,source_balanced_expansion_candidate,1332.857142857143,123.91836734693878,98.0,8920.6171875,23.158897399902344,1237,28,1429,220,192,96,96,8330,9255,8716.84765625,8717.0927734375,0.2451171875,0.0738035142421722,0.0738226696848869,1.915544271469116e-05,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle54_rank38_obj1_6_c2_x10_270623_2.npz,,farneback,0.6,0.22471788194444445,0.6758897569444444,0.19422743055555555,37,176.8346470455245,0.1119331703287445,7.14001236849219e-07,1.0504865258553763e-06,-8.901870518480434e-08,3.0376772808860573e-09,3.965335082511956e-09,-9.922492007747228e-10,8.003235522950662e-08,1.1236464416697344e-07,-2.043002601990473e-08,4.609067114251774e-07,7.248825655045984e-07,-5.7892776155315206e-08,-1.1490129837692652e-07,-3.959405262354194e-08,5.0480101904421416e-08,4.4751877384979446e-07,6.429248803981374e-07,-6.29250612928044e-08,9.581476897176651e-08,1.4986580936238168e-07,-3.522740934425564e-09,-5.520529141930572e-09,-2.6999337432442875e-09,1.9842697992061334e-09,3.872921761766124e-08,1.1172870557629719e-07,-5.0665923858943995e-08,0.004607582641010349,0.0049952401779592035,0.0006709666591492651,158.45047417826945,52.45707387735365,7.029903085647166e-17,0.0,0.0012492913532149814,2.1028926804093938e-07,0.4270833333333333,0.78125,1.6453517600261562e-07,0.5416666666666666,0.8541666666666666,2.8850283042438512e-08,0.4166666666666667,0.78125,-0.00038557159659192335,0.03125,0.20833333333333334,47.02756797495162,0.8958333333333334,0.8854166666666666,151.3813780336139,0.9895833333333334,1.0,-0.0014795160795738165,0.041666666666666664,0.17708333333333334,0.6520833333333333,20
source_balanced_cycle70_rank42_obj1_8_c2_x10_300623,70.0,8_c2_x10_300623,5,42,1,source_representative,False,24.43043621744613,source_balanced_expansion_candidate,558.4347826086956,185.2173913043478,46.0,11111.662109375,26.94074821472168,462,89,654,281,192,96,96,4570,5483,8472.38671875,8469.0625,-3.32421875,0.0879349112510681,0.0876763015985488,-0.0002586096525192,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle70_rank42_obj1_8_c2_x10_300623.npz,,farneback,0.6,0.19151475694444445,0.7380642361111112,0.13834635416666666,37,21.44199417799933,0.27801089931549655,7.423795086897617e-07,1.2428360150806838e-06,9.317039333122711e-08,3.362268959346533e-08,5.215175562511831e-08,6.0484634882410844e-09,2.0666760574355263e-07,3.3878251883834307e-07,-2.0274523711861902e-08,3.9984270736792876e-07,6.58897828493581e-07,1.4340983487271471e-07,1.015108453971188e-07,4.840361059946948e-07,2.6809090957591414e-07,5.356106795820023e-07,8.959839307466338e-07,-1.8394999006930642e-08,8.529447812308619e-08,1.215478519611679e-07,-4.65802125368096e-09,-4.8742081500843125e-09,5.225994659241447e-09,-4.626540261851442e-09,3.552570301298438e-08,1.0369394658482633e-07,5.761421953271488e-08,0.007646135394335599,0.008177397400140762,0.00010434554553302897,21.853172914050333,15.4888101983002,3.7770246687260245e-17,0.0,0.0020448551704590743,1.3739358608442332e-07,0.4791666666666667,0.7083333333333334,5.419220073080385e-08,0.4270833333333333,0.6458333333333334,8.096736987798353e-09,0.3125,0.6354166666666666,0.00019261030602246623,0.7083333333333334,0.6875,-1.283715880678134,0.71875,0.4791666666666667,-13.6064077632766,0.6770833333333334,0.40625,0.0007750411908066758,0.7708333333333334,0.7604166666666666,0.6442708333333333,21
source_balanced_cycle28_rank29_obj2_4_c2_x10_240623,28.0,4_c2_x10_240623,3,29,2,source_fill,False,23.71441063654209,source_balanced_expansion_candidate,1332.9375,128.90625,128.0,6481.3994140625,19.310503005981445,1237,33,1429,225,192,96,96,2809,3745,8759.029296875,8760.47265625,1.443359375,0.0734901875257492,0.0735941231250763,0.000103935599327,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle28_rank29_obj2_4_c2_x10_240623.npz,,farneback,0.6,0.2349175347222222,0.6589626736111112,0.2077907986111111,37,189.5295911116466,0.10370877859478783,7.526148011351865e-07,1.1189312317583243e-06,-4.6324498147743253e-07,2.9709619839354904e-09,5.080345744090664e-09,-2.2916229236652433e-09,7.815647055668411e-08,1.2751842888292227e-07,-5.7288832833622196e-08,4.4693942750689743e-07,6.725649219871141e-07,-2.359205543195829e-07,6.387563686807631e-08,3.7747962639984527e-07,-1.4354886219640999e-07,5.087071989873322e-07,7.798746992915432e-07,-3.573797949245109e-07,1.0368475130725394e-07,1.558610335905541e-07,-6.364482532270556e-08,-5.390891271672093e-09,-6.305879374224342e-10,1.8361545671780512e-09,3.093507932699463e-08,1.0330726212259832e-07,-4.18948504299813e-08,0.004710347504933944,0.005101956706494093,0.0003011347235817647,105.31342935287238,26.445889145496494,2.034956119295292e-17,0.0,0.0012759760159203571,2.00471144587808e-07,0.5,0.7604166666666666,1.0950880727716865e-07,0.5104166666666666,0.7395833333333334,2.771399318968794e-08,0.4791666666666667,0.7708333333333334,-0.0003132567027704662,0.09375,0.2708333333333333,15.83614816979869,0.8229166666666666,0.7604166666666666,73.99786948823056,0.9375,0.9166666666666666,-0.0011319654012048562,0.125,0.3020833333333333,0.6390625,22
source_balanced_cycle92_rank1_obj1_10_c2_x10_030723,92.0,10_c2_x10_030723,7,1,1,source_representative,False,25.928656580292166,source_balanced_expansion_candidate,1191.7333333333331,652.4,30.0,13611.0244140625,34.50833511352539,1096,556,1288,748,192,96,96,6347,7253,7984.6640625,7979.201171875,-5.462890625,0.0658547729253768,0.0655813217163086,-0.0002734512090682,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle92_rank1_obj1_10_c2_x10_030723.npz,,farneback,0.6,0.0763888888888889,0.8812934027777778,0.0812717013888889,37,19.858252855754337,0.29395088053920787,9.378149357146597e-07,1.472247322453768e-06,-1.1122418222846205e-07,4.6225450422387415e-08,6.354149633125416e-08,-8.368644368285316e-09,2.7596547701668407e-07,4.085357375060994e-07,-3.7953643626676465e-08,5.183379090119089e-07,7.768802922393726e-07,1.4403722750495252e-08,-3.2580449626564406e-07,1.385602083036065e-07,-3.5583184367566768e-09,6.886903955328655e-07,1.1931345934199558e-06,-1.1755238397488535e-07,1.3131392357863475e-07,2.0558254902880434e-07,-2.3044262979577363e-08,-1.770015512687268e-08,1.1292814683372392e-08,-2.178845238276621e-08,1.2412127794038797e-07,2.515737548947072e-07,1.6299348668292682e-07,0.006423365702298847,0.007195043656975031,0.0002593683121278119,-0.25222952788173975,2.034090909090935,8.128456424940478e-18,0.0,0.0017993745917846882,3.065038086639241e-07,0.7083333333333334,0.90625,1.7417387746561667e-07,0.6354166666666666,0.8645833333333334,4.741573539807536e-08,0.6979166666666666,0.90625,-0.00024633009399397375,0.4895833333333333,0.3125,-19.81040845618041,0.5625,0.20833333333333334,-27.341988415699213,0.5,0.34375,-0.0010899232159293183,0.53125,0.3229166666666667,0.6369791666666668,23
