roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,persistence_mse_mean,persistence_mse_p95,persistence_mse_late_mean,velocity_mse_mean,velocity_mse_p95,velocity_minus_persistence_mse,temporal_energy_mean,temporal_energy_p95,temporal_energy_late_minus_early,roi_norm_mean_late_minus_early,roi_norm_mean_positive_step_fraction,raw_roi_mean_delta_last_minus_first,stage_drift_xy_recomputed,n_loaded_frames,frame_height,frame_width,h5_dt_median_s,h5_dt_min_s,h5_dt_max_s,h5_dt_max_to_median_ratio,roi_elapsed_to_h5_median_ratio,roi_elapsed_to_h5_max_abs_error,strict_timebase_fraction,roi_h5_elapsed_aligned_fraction,source_strict_timebase,timebase_class
source_balanced_cycle125_rank11_obj1_14_c2_x10_HighCOV_110723,125.0,14_c2_x10_HighCOV_110723,4,11,1,source_representative,False,24.66506279371305,source_balanced_expansion_candidate,844.72,78.4,50.0,11897.259765625,27.71571350097656,749,0,941,192,192,96,96,4760,5950,8881.5146484375,8881.4873046875,-0.02734375,0.0776794254779815,0.0777767598628997,9.733438491821288e-05,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle125_rank11_obj1_14_c2_x10_HighCOV_110723.npz,,0.0001085314070223,0.0003102271424722,8.897361112758517e-05,0.0002539251290727,0.0008434219489572,0.0001449346746085,0.0091926734894514,0.0116082718595862,0.0006623901426792,0.0019536906232436,0.5263157894736842,-0.02734375,0.2692718432362628,96,96,96,10.062458008527756,8.412876304239035,11.924132607877254,1.1850119123748653,1.0006343138431424,0.0006343138431423,1.0,1.0,True,strict
source_balanced_cycle125_rank11_obj2_14_c2_x10_HighCOV_110723,125.0,14_c2_x10_HighCOV_110723,4,11,2,source_representative,False,23.607037258302373,source_balanced_expansion_candidate,1351.0144927536232,181.2463768115942,138.0,6389.43359375,18.29157447814941,1255,85,1447,277,192,96,96,4760,5950,8764.3896484375,8770.5166015625,6.126953125,0.0669688507914543,0.0672047436237335,0.0002358928322792,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle125_rank11_obj2_14_c2_x10_HighCOV_110723.npz,,6.581721390830353e-05,0.0001775359538441,5.193863034946844e-05,0.0001499963109381,0.0004710966037237,8.390052971662953e-05,0.0070632314309477,0.0093088197521865,0.0005560587160289,0.0023563113063573,0.5368421052631579,6.126953125,0.2692718432362628,96,96,96,10.062458008527756,8.412876304239035,11.924132607877254,1.1850119123748653,1.0006343138431424,0.0006343138431423,1.0,1.0,True,strict
source_balanced_cycle126_rank12_obj1_14_c2_x10_HighCOV_110723,126.0,14_c2_x10_HighCOV_110723,5,12,1,future16_negative,False,23.592093817165647,source_balanced_expansion_candidate,1352.3435582822085,180.85889570552143,163.0,5375.2314453125,16.614131927490234,1256,85,1448,277,192,96,96,5951,7140,8770.5869140625,8792.0205078125,21.43359375,0.0672490298748016,0.0683512389659881,0.0011022090911865,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle126_rank12_obj1_14_c2_x10_HighCOV_110723.npz,,6.43986786599271e-05,0.0001819860095565,4.765815901919268e-05,0.0001493317249696,0.000483479554532,8.470548345940188e-05,0.0071362345479428,0.0094792455434799,-0.0015516649000346,0.002317319313685,0.5052631578947369,21.43359375,0.2915601564253875,96,96,96,10.062458008527756,8.412876304239035,11.924132607877254,1.1850119123748653,1.0006343138431424,0.0006343138431423,1.0,1.0,True,strict
source_balanced_cycle126_rank12_obj2_14_c2_x10_HighCOV_110723,126.0,14_c2_x10_HighCOV_110723,5,12,2,future16_negative,False,23.989019468618885,source_balanced_expansion_candidate,842.1052631578947,79.43859649122807,57.0,10190.8544921875,24.630884170532227,746,0,938,192,192,96,96,5951,7140,8875.33203125,8879.3173828125,3.9853515625,0.0773386284708976,0.0779915153980255,0.0006528869271278,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle126_rank12_obj2_14_c2_x10_HighCOV_110723.npz,,0.0001047337282216,0.0003152201301418,7.944404205773026e-05,0.0002488418831489,0.000847313075792,0.0001437569444533,0.0091986786574125,0.0119973375461995,-0.0018480671569705,0.0018909686865905,0.4736842105263157,3.9853515625,0.2915601564253875,96,96,96,10.062458008527756,8.412876304239035,11.924132607877254,1.1850119123748653,1.0006343138431424,0.0006343138431423,1.0,1.0,True,strict
source_balanced_cycle127_rank13_obj1_14_c2_x10_HighCOV_110723,127.0,14_c2_x10_HighCOV_110723,6,13,1,source_fill,False,24.150236360303246,source_balanced_expansion_candidate,843.8461538461538,79.15384615384616,52.0,11258.3525390625,25.90870857238769,748,0,940,192,192,96,96,7141,8330,8882.072265625,8886.5927734375,4.5205078125,0.078226052224636,0.078780323266983,0.0005542710423469,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle127_rank13_obj1_14_c2_x10_HighCOV_110723.npz,,8.164650353137404e-05,0.0003077447647228,8.571202488383278e-05,0.0002156544942408,0.0008337681385455,0.0001338715228484,0.0089157503098249,0.0120915341190993,-5.887635052204132e-05,0.0010683354921638,0.5157894736842106,4.5205078125,0.2236340951674545,96,96,96,10.062458008527756,8.412876304239035,11.924132607877254,1.1850119123748653,1.0006343138431424,0.0006343138431423,1.0,1.0,True,strict
source_balanced_cycle127_rank13_obj2_14_c2_x10_HighCOV_110723,127.0,14_c2_x10_HighCOV_110723,6,13,2,source_fill,False,22.91224776047345,source_balanced_expansion_candidate,1202.13698630137,1103.2876712328766,73.0,8852.8828125,20.280948638916016,1106,1007,1298,1199,192,96,96,7141,8330,8412.5625,8390.9140625,-21.6484375,0.0692389905452728,0.0684678852558136,-0.0007711052894592,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle127_rank13_obj2_14_c2_x10_HighCOV_110723.npz,,9.483841131441297e-05,0.0002857407424016,0.0001054374151863,0.0002067057503154,0.0007089973660185,0.0001114677797886,0.0092105390504002,0.0162720803171396,-0.000100084580481,0.0027682192934056,0.5052631578947369,-21.6484375,0.2236340951674545,96,96,96,10.062458008527756,8.412876304239035,11.924132607877254,1.1850119123748653,1.0006343138431424,0.0006343138431423,1.0,1.0,True,strict
source_balanced_cycle132_rank14_obj1_15_c2_x5_HighCOV_120723,132.0,15_c2_x5_HighCOV_120723,1,14,1,source_fill,False,23.50996224586616,source_balanced_expansion_candidate,842.8771929824561,78.59649122807018,57.0,10375.26953125,23.42484474182129,747,0,939,192,192,96,96,1238,2476,8918.5986328125,8937.515625,18.9169921875,0.0846426710486412,0.0848899036645889,0.0002472326159477,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle132_rank14_obj1_15_c2_x5_HighCOV_120723.npz,,0.0003106126387137,0.000434639834566,0.0005235327989794,0.0006323727429844,0.0012547543272376,0.0003193295269738,0.0118548292666673,0.014505801256746,0.0083138048648834,-0.0039706947281956,0.5368421052631579,18.9169921875,0.2500244143604941,96,96,96,10.03889363631606,8.766356565058231,138.06245963275433,13.752756492339794,1.0092960944415108,0.0092960944415108,0.0,1.0,False,pause_heavy
source_balanced_cycle132_rank14_obj2_15_c2_x5_HighCOV_120723,132.0,15_c2_x5_HighCOV_120723,1,14,2,source_fill,False,22.95129908326105,source_balanced_expansion_candidate,1670.7628865979382,200.7422680412371,97.0,7444.3251953125,18.85873031616211,1575,105,1767,297,192,96,96,1238,2476,8211.8232421875,8246.03515625,34.2119140625,0.0742961019277572,0.0753385201096534,0.0010424181818962,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle132_rank14_obj2_15_c2_x5_HighCOV_120723.npz,,0.0004143840342294,0.0002462242846377,0.0007650975021533,0.0007147880387492,0.0006690335401799,0.0002965078165289,0.0104871494695544,0.0130354621447622,0.0111583233810961,-0.004990821549048,0.5263157894736842,34.2119140625,0.2500244143604941,96,96,96,10.03889363631606,8.766356565058231,138.06245963275433,13.752756492339794,1.0092960944415108,0.0092960944415108,0.0,1.0,False,pause_heavy
source_balanced_cycle133_rank15_obj1_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,2,15,1,source_representative,False,23.315318479269443,source_balanced_expansion_candidate,841.8983050847457,78.23728813559322,59.0,10075.9150390625,22.637056350708008,746,0,938,192,192,96,96,2477,3714,8936.296875,8984.427734375,48.130859375,0.0823076665401458,0.0847692787647247,0.0024616122245788,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle133_rank15_obj1_15_c2_x5_HighCOV_120723.npz,,0.0001336881978204,0.0003486227404209,8.306872769026086e-05,0.00031552722794,0.0009760588640347,0.000181243289262,0.0098153036087751,0.0114749732427299,-0.0019213203340768,-0.0056022694334387,0.5368421052631579,48.130859375,0.2692718432362628,96,96,96,10.03889363631606,8.766356565058231,138.06245963275433,13.752756492339794,1.0092960944415108,0.0092960944415108,0.0,1.0,False,pause_heavy
source_balanced_cycle133_rank15_obj2_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,2,15,2,source_representative,False,22.92968319579963,source_balanced_expansion_candidate,1345.5777777777778,183.35555555555555,180.0,4940.9755859375,14.113113403320312,1250,87,1442,279,192,96,96,2477,3714,8827.2578125,8902.9658203125,75.7080078125,0.0709467530250549,0.0739238113164901,0.0029770582914352,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle133_rank15_obj2_15_c2_x5_HighCOV_120723.npz,,8.82518506841734e-05,0.0001964351336937,4.839826942770742e-05,0.0001990830205613,0.0005308198364218,0.0001103923932532,0.0076517681591212,0.0094635790213942,-0.001708110794425,-0.0045761684887111,0.5263157894736842,75.7080078125,0.2692718432362628,96,96,96,10.03889363631606,8.766356565058231,138.06245963275433,13.752756492339794,1.0092960944415108,0.0092960944415108,0.0,1.0,False,pause_heavy
source_balanced_cycle134_rank16_obj1_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,3,16,1,future16_negative,False,23.11031509401015,source_balanced_expansion_candidate,1347.0588235294117,182.6143790849673,153.0,6119.85302734375,15.798474311828612,1251,87,1443,279,192,96,96,3715,4953,8898.19140625,8927.3583984375,29.1669921875,0.0742800533771514,0.0752032548189163,0.0009232014417648,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle134_rank16_obj1_15_c2_x5_HighCOV_120723.npz,,8.132618677336723e-05,0.000184881666064,4.334922778070904e-05,0.0001758683501975,0.000498274990241,9.408706682734191e-05,0.0074026137590408,0.0099777960218489,-0.0008896011859178,-0.006887426910301,0.5263157894736842,29.1669921875,0.2915601564253875,96,96,96,10.03889363631606,8.766356565058231,138.06245963275433,13.752756492339794,1.0092960944415108,0.0092960944415108,0.0,1.0,False,pause_heavy
source_balanced_cycle134_rank16_obj2_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,3,16,2,future16_negative,False,23.68139270372944,source_balanced_expansion_candidate,841.1111111111111,76.88888888888889,54.0,11074.1396484375,24.12325096130371,745,0,937,192,192,96,96,3715,4953,8980.36328125,9008.7548828125,28.3916015625,0.0857632011175155,0.0867747962474823,0.0010115951299667,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle134_rank16_obj2_15_c2_x5_HighCOV_120723.npz,,0.0001258266129298,0.0003349138714838,7.604159327456728e-05,0.0002917493402492,0.0009201591805322,0.0001653011131566,0.0096071362495422,0.012110864650458,-0.0009379107505083,-0.0079723677287499,0.5368421052631579,28.3916015625,0.2915601564253875,96,96,96,10.03889363631606,8.766356565058231,138.06245963275433,13.752756492339794,1.0092960944415108,0.0092960944415108,0.0,1.0,False,pause_heavy
source_balanced_cycle136_rank17_obj1_16_c2_x10_HighHighCOV_130723,136.0,16_c2_x10_HighHighCOV_130723,0,17,1,future16_negative,False,23.79397084507293,source_balanced_expansion_candidate,845.3103448275862,79.72413793103448,58.0,9831.376953125,24.424619674682617,749,0,941,192,192,96,96,0,1223,9075.0439453125,9048.6904296875,-26.353515625,0.0900412797927856,0.0914472639560699,0.0014059841632843,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle136_rank17_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.0001233890507137,0.0004225726588629,0.0001042976800817,0.0003170973795931,0.001161413785303,0.0001933087041834,0.0106781832873821,0.0182605788111686,-0.0017382241785526,-0.0120274019427597,0.4947368421052631,-26.353515625,0.2500244143604941,96,96,96,10.038894532248378,8.719227008521557,137.8975005298853,13.736323266163534,1.001550737820729,0.0019905985938655,0.0,1.0,False,pause_heavy
source_balanced_cycle136_rank17_obj2_16_c2_x10_HighHighCOV_130723,136.0,16_c2_x10_HighHighCOV_130723,0,17,2,future16_negative,False,24.919375121126063,source_balanced_expansion_candidate,1206.054054054054,664.5405405405405,37.0,12306.5205078125,30.2327938079834,1110,569,1302,761,192,96,96,0,1223,8265.6083984375,8191.8447265625,-73.763671875,0.0703087821602821,0.0681217238306999,-0.0021870583295822,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle136_rank17_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.0001056022374541,0.0003209106216672,8.043590059969574e-05,0.0002515501982998,0.0008613101410446,0.0001455315068596,0.0096386484801769,0.0200735503807663,-0.0023416895419359,-0.0142393063288182,0.4947368421052631,-73.763671875,0.2500244143604941,96,96,96,10.038894532248378,8.719227008521557,137.8975005298853,13.736323266163534,1.001550737820729,0.0019905985938655,0.0,1.0,False,pause_heavy
source_balanced_cycle142_rank18_obj1_16_c2_x10_HighHighCOV_130723,142.0,16_c2_x10_HighHighCOV_130723,6,18,1,source_fill,False,23.28082113703134,source_balanced_expansion_candidate,1198.7906976744189,1103.0697674418604,86.0,8535.712890625,19.777803421020508,1103,1007,1295,1199,192,96,96,7347,8570,8579.59765625,8586.79296875,7.1953125,0.0728128850460052,0.0733545497059822,0.0005416646599769,0.2499999999999317,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle142_rank18_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.0006519227754324,0.0005372623854782,0.0004660431586671,0.0012994662392884,0.0014135138306301,0.0006411580834537,0.0157720111310482,0.073030088096857,-0.0077846841886639,-0.0054423152469098,0.4526315789473684,7.1953125,0.2500244143604941,96,96,96,10.038894532248378,8.719227008521557,137.8975005298853,13.736323266163534,1.001550737820729,0.0019905985938655,0.0,1.0,False,pause_heavy
source_balanced_cycle142_rank18_obj2_16_c2_x10_HighHighCOV_130723,142.0,16_c2_x10_HighHighCOV_130723,6,18,2,source_fill,False,23.542206642552863,source_balanced_expansion_candidate,844.4516129032259,80.19354838709677,62.0,9644.3876953125,22.55766868591309,748,0,940,192,192,96,96,7347,8570,8934.90625,8910.4658203125,-24.4404296875,0.0801272466778755,0.0788050889968872,-0.0013221576809883,0.2499999999999317,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle142_rank18_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.0004040283383801,0.0007182101631769,0.0003055863198824,0.0008822813397273,0.0018649524659849,0.0004746445338241,0.0140783274546265,0.0508559267967939,-0.0050993859767913,-0.0057836041475335,0.4631578947368421,-24.4404296875,0.2500244143604941,96,96,96,10.038894532248378,8.719227008521557,137.8975005298853,13.736323266163534,1.001550737820729,0.0019905985938655,0.0,1.0,False,pause_heavy
source_balanced_cycle144_rank19_obj1_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,19,1,future16_positive,False,23.399605984768616,source_balanced_expansion_candidate,1349.6830601092895,182.8415300546448,183.0,4845.72216796875,14.80323886871338,1254,87,1446,279,192,96,96,9796,11019,8831.65234375,8814.2470703125,-17.4052734375,0.0680693164467811,0.0672657266259193,-0.0008035898208618,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle144_rank19_obj1_16_c2_x10_HighHighCOV_130723.npz,,7.12193941581063e-05,0.0001841413468355,5.139629502082244e-05,0.0001639189431443,0.0004978857148671,9.233500895788892e-05,0.0074031860567629,0.0122654670849442,7.05597922205925e-05,-0.0011807507835328,0.5263157894736842,-17.4052734375,0.2236340951674545,96,96,96,10.038894532248378,8.719227008521557,137.8975005298853,13.736323266163534,1.001550737820729,0.0019905985938655,0.0,1.0,False,pause_heavy
source_balanced_cycle144_rank19_obj2_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,19,2,future16_positive,False,22.79686314903875,source_balanced_expansion_candidate,1199.6043956043957,1099.956043956044,91.0,7784.32568359375,18.023408889770508,1104,1004,1296,1196,192,96,96,9796,11019,8453.20703125,8443.4775390625,-9.7294921875,0.0679221972823143,0.0672946870326995,-0.0006275102496147,0.2236067977499281,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle144_rank19_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.0001390518009429,0.0002670862580998,8.594767132308334e-05,0.000288341223495,0.0006995850882958,0.0001483446249039,0.0095321359112858,0.0188147408887743,6.123771890997887e-05,-0.0018530534580349,0.4947368421052631,-9.7294921875,0.2236340951674545,96,96,96,10.038894532248378,8.719227008521557,137.8975005298853,13.736323266163534,1.001550737820729,0.0019905985938655,0.0,1.0,False,pause_heavy
source_balanced_cycle145_rank20_obj1_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,20,1,source_representative,False,22.859438504036213,source_balanced_expansion_candidate,1200.943820224719,1101.123595505618,89.0,7778.58837890625,18.41042709350586,1105,1005,1297,1197,192,96,96,11020,12244,8454.26953125,8386.8095703125,-67.4599609375,0.0684942901134491,0.064897708594799,-0.00359658151865,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle145_rank20_obj1_16_c2_x10_HighHighCOV_130723.npz,,0.0001889012928586,0.000295407937665,0.000263653055299,0.0003559074830263,0.0007592887617647,0.0001655939850024,0.010379490442574,0.0284438893198966,0.0004725595936179,0.0004448122344911,0.5052631578947369,-67.4599609375,0.2236340951674545,96,96,96,10.038894532248378,8.719227008521557,137.8975005298853,13.736323266163534,1.001550737820729,0.0019905985938655,0.0,1.0,False,pause_heavy
source_balanced_cycle145_rank20_obj2_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,20,2,source_representative,False,23.1920965443588,source_balanced_expansion_candidate,848.375,82.875,64.0,8952.8564453125,21.39645004272461,752,0,944,192,192,96,96,11020,12244,8913.169921875,8868.5263671875,-44.6435546875,0.0783439576625824,0.07577545940876,-0.0025684982538223,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle145_rank20_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.0001390894467476,0.0003640543756773,0.000177300258656,0.0003145585942547,0.0009765756432898,0.0001747832138789,0.0102012744173407,0.0209661245346069,0.0002601165324449,0.0001480993814766,0.5368421052631579,-44.6435546875,0.2236340951674545,96,96,96,10.038894532248378,8.719227008521557,137.8975005298853,13.736323266163534,1.001550737820729,0.0019905985938655,0.0,1.0,False,pause_heavy
source_balanced_cycle150_rank21_obj1_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,21,1,future16_positive,True,23.28127728332188,source_balanced_expansion_candidate,1201.1304347826087,1102.7391304347825,92.0,6924.46533203125,19.53758811950684,1105,1007,1297,1199,192,96,96,4950,6187,8339.8203125,8320.8447265625,-18.9755859375,0.0736829191446304,0.0724102482199668,-0.0012726709246635,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle150_rank21_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.001044426811859,0.0007716407533734,0.0010176247451454,0.0019078811164945,0.0020365115604363,0.0008535073138773,0.0188040062785148,0.0867324799299239,0.0005603050813078,0.0065875927296777,0.5157894736842106,-18.9755859375,0.2236340951674545,96,96,96,10.038893964141607,8.719225376844406,138.109590575099,13.75745087739935,1.001504784429804,0.0120383562861967,0.0,1.0,False,pause_heavy
source_balanced_cycle150_rank21_obj2_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,21,2,future16_positive,True,23.82982134632164,source_balanced_expansion_candidate,846.4516129032259,85.09677419354838,62.0,8405.9931640625,23.582231521606445,750,0,942,192,192,96,96,4950,6187,8927.2958984375,8930.533203125,3.2373046875,0.0914111137390136,0.0921433120965957,0.000732198357582,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle150_rank21_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.0007152496837079,0.0011069968692027,0.0007583107217215,0.0015641918871551,0.0030252047348767,0.0008428329019807,0.0181099791079759,0.0662713840603827,0.0002738190814852,0.0016815465254088,0.5052631578947369,3.2373046875,0.2236340951674545,96,96,96,10.038893964141607,8.719225376844406,138.109590575099,13.75745087739935,1.001504784429804,0.0120383562861967,0.0,1.0,False,pause_heavy
source_balanced_cycle151_rank22_obj1_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,22,1,source_representative,True,23.196808212155457,source_balanced_expansion_candidate,844.0588235294117,81.82352941176471,68.0,7681.2578125,22.20478248596192,748,0,940,192,192,96,96,6188,7425,8924.9560546875,8921.62890625,-3.3271484375,0.0908863767981529,0.090407945215702,-0.0004784315824508,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle151_rank22_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.0006284580449573,0.0011267485038842,0.0010584179544821,0.001391309662722,0.0030710653867572,0.0007575105992145,0.0176264457404613,0.0628175970166921,0.002911577001214,0.0009225256120165,0.5578947368421052,-3.3271484375,0.2500244143604941,96,96,96,10.038893964141607,8.719225376844406,138.109590575099,13.75745087739935,1.001504784429804,0.0120383562861967,0.0,1.0,False,pause_heavy
source_balanced_cycle151_rank22_obj2_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,22,2,source_representative,True,22.14284578886551,source_balanced_expansion_candidate,1201.4426229508197,1108.7868852459017,122.0,5056.99951171875,15.51652717590332,1105,1008,1297,1200,192,96,96,6188,7425,8334.48046875,8339.189453125,4.708984375,0.0694000199437141,0.0697197914123535,0.0003197714686393,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle151_rank22_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.0009935419075191,0.0007839923287974,0.0017696763388812,0.0018586436053737,0.0021792811574414,0.0008554452797397,0.0188209824264049,0.0885785996913909,0.0042714886367321,0.0076766028068959,0.5578947368421052,4.708984375,0.2500244143604941,96,96,96,10.038893964141607,8.719225376844406,138.109590575099,13.75745087739935,1.001504784429804,0.0120383562861967,0.0,1.0,False,pause_heavy
source_balanced_cycle152_rank23_obj1_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,23,1,source_fill,True,24.05585395051531,source_balanced_expansion_candidate,845.448275862069,83.03448275862068,58.0,9333.2646484375,25.55080223083496,749,0,941,192,192,96,96,7426,8662,8921.19921875,8915.037109375,-6.162109375,0.0898796021938324,0.0892558693885803,-0.000623732805252,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle152_rank23_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.0009935623966157,0.0016020999581087,0.001545684877783,0.0021740260999649,0.004269524058327,0.0011714401189237,0.0202578771859407,0.0894922390580177,0.0026986673474311,0.0002413176310559,0.5157894736842106,-6.162109375,0.2915601564253875,96,96,96,10.038893964141607,8.719225376844406,138.109590575099,13.75745087739935,1.001504784429804,0.0120383562861967,0.0,1.0,False,pause_heavy
source_balanced_cycle152_rank23_obj2_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,23,2,source_fill,True,23.05744035285116,source_balanced_expansion_candidate,1199.1827956989248,1103.139784946237,93.0,7140.58154296875,19.68328094482422,1103,1007,1295,1199,192,96,96,7426,8662,8326.26953125,8329.8154296875,3.5458984375,0.0654750317335128,0.0656869336962699,0.0002119019627571,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle152_rank23_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.0017172319348901,0.0010518188064452,0.0025552879087626,0.0031909206882119,0.002975596988108,0.0014569043414667,0.0230129826813936,0.1225911349058151,0.004134970717132,0.0075580611204107,0.5263157894736842,3.5458984375,0.2915601564253875,96,96,96,10.038893964141607,8.719225376844406,138.109590575099,13.75745087739935,1.001504784429804,0.0120383562861967,0.0,1.0,False,pause_heavy
source_balanced_cycle2_rank24_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,1,24,1,future16_negative,False,23.28035659408796,source_balanced_expansion_candidate,1185.4794520547946,1029.5342465753424,73.0,8466.7255859375,21.60968589782715,1089,934,1281,1126,192,96,96,974,1948,8265.8193359375,8241.685546875,-24.1337890625,0.079418271780014,0.0778980925679206,-0.0015201792120933,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle2_rank24_obj1_2_c2_x14_200623.npz,,0.0001087559794541,0.0003710663149831,0.0001301170705119,0.0003039423609152,0.0010437485936563,0.0001952326128957,0.0100792087614536,0.0140018171630799,4.6650879085063934e-05,0.0038725629759331,0.5052631578947369,-24.1337890625,0.2121234070718645,96,96,96,,,,,,,,,,unknown
