embedding_row_id,roi_id,cycleNo,source_stem,future_any_drop_within_8cycles,future_any_drop_within_16cycles,signed_optical_loss_axis,front_contraction_axis,rollout_difficulty_axis,echem_degraded_state_axis,combined_loss_mechanism_axis,signed_optical_loss_axis__raw,signed_optical_loss_axis__within_source_rank,signed_optical_loss_axis__within_source_centered_z,signed_optical_loss_axis__source_residual,signed_optical_loss_axis__source_mean_only,front_contraction_axis__raw,front_contraction_axis__within_source_rank,front_contraction_axis__within_source_centered_z,front_contraction_axis__source_residual,front_contraction_axis__source_mean_only,rollout_difficulty_axis__raw,rollout_difficulty_axis__within_source_rank,rollout_difficulty_axis__within_source_centered_z,rollout_difficulty_axis__source_residual,rollout_difficulty_axis__source_mean_only,echem_degraded_state_axis__raw,echem_degraded_state_axis__within_source_rank,echem_degraded_state_axis__within_source_centered_z,echem_degraded_state_axis__source_residual,echem_degraded_state_axis__source_mean_only,combined_loss_mechanism_axis__raw,combined_loss_mechanism_axis__within_source_rank,combined_loss_mechanism_axis__within_source_centered_z,combined_loss_mechanism_axis__source_residual,combined_loss_mechanism_axis__source_mean_only
selected_event_control::cycle158_rank4_obj8,cycle158_rank4_obj8,158.0,18_c2_xN_HighHighCOV_170723,,,-2.875469175182183,-0.2387480052832846,-0.2433662179127133,0.622555390612052,-0.6837570019415322,-2.875469175182183,0.7619047619047619,-0.128785081964946,-0.661698508965642,-2.531236354511633,-0.2387480052832846,0.5714285714285714,0.0,0.06278550363699299,-0.2387480052832846,-0.2433662179127133,0.5714285714285714,0.0,0.8303892590265747,-0.24336621791271332,0.622555390612052,0.8571428571428571,1.0182136802468655,0.29837599397453685,0.014538562544488645,-0.6837570019415322,0.7619047619047619,0.2692442837948243,0.3251762922388447,-1.103434200701452
selected_event_control::cycle158_rank2_obj1,cycle158_rank2_obj1,158.0,18_c2_xN_HighHighCOV_170723,,,-3.0282491751194374,-0.2387480052832846,-0.2433662179127133,0.622555390612052,-0.7219520019258459,-3.0282491751194374,0.6666666666666666,-0.18594344581937527,-0.8144785089028965,-2.531236354511633,-0.2387480052832846,0.5714285714285714,0.0,0.06278550363699299,-0.2387480052832846,-0.2433662179127133,0.5714285714285714,0.0,0.8303892590265747,-0.24336621791271332,0.622555390612052,0.8571428571428571,1.0182136802468655,0.29837599397453685,0.014538562544488645,-0.7219520019258459,0.6666666666666666,0.24474024725029242,0.28698129225453106,-1.103434200701452
transfer_ranked::cycle40_rank8_obj3,cycle40_rank8_obj3,40.0,5_c2_x10_260623,,,0.2594436549242526,-0.8431770159507443,-0.1918817429232252,-0.5976580465788877,-0.3433182876321511,0.2594436549242526,0.85,0.6885895905270477,-0.1725696925752913,0.11454765920445147,-0.8431770159507443,0.4,-0.6546536707079772,-0.29735654813818213,-0.48303496417556924,-0.1918817429232252,0.4,-0.6546536707079775,0.8180999497907778,-0.1795924336874284,-0.5976580465788877,0.4,-0.6546536707079771,-0.7054286700733556,-0.20187021059855864,-0.3433182876321511,0.65,-0.5106062319208544,-0.25033170683894995,-0.1874874873142762
transfer_ranked::cycle40_rank8_obj1,cycle40_rank8_obj1,40.0,5_c2_x10_260623,,,-0.1483356809794638,-0.8431770159507443,-0.1918817429232252,-0.5976580465788877,-0.4452631216080803,-0.1483356809794638,0.15,-1.249301132680558,-0.5803490284790077,0.11454765920445147,-0.8431770159507443,0.4,-0.6546536707079772,-0.29735654813818213,-0.48303496417556924,-0.1918817429232252,0.4,-0.6546536707079775,0.8180999497907778,-0.1795924336874284,-0.5976580465788877,0.4,-0.6546536707079771,-0.7054286700733556,-0.20187021059855864,-0.4452631216080803,0.15,-0.8446458918216152,-0.35227654081487914,-0.1874874873142762
transfer_ranked::cycle40_rank8_obj2,cycle40_rank8_obj2,40.0,5_c2_x10_260623,,,0.1062976522492966,-0.8431770159507443,-0.1918817429232252,-0.5976580465788877,-0.3816047883008902,0.1062976522492966,0.55,-0.039206527984948655,-0.3257156952502473,0.11454765920445147,-0.8431770159507443,0.4,-0.6546536707079772,-0.29735654813818213,-0.48303496417556924,-0.1918817429232252,0.4,-0.6546536707079775,0.8180999497907778,-0.1795924336874284,-0.5976580465788877,0.4,-0.6546536707079771,-0.7054286700733556,-0.20187021059855864,-0.3816047883008902,0.35,-0.6360584903962136,-0.288618207507689,-0.1874874873142762
transfer_ranked::cycle40_rank8_obj4,cycle40_rank8_obj4,40.0,5_c2_x10_260623,,,0.2324640245451911,-0.8431770159507443,-0.1918817429232252,-0.5976580465788877,-0.3500631952269165,0.2324640245451911,0.7,0.5603742278940124,-0.1995493229543528,0.11454765920445147,-0.8431770159507443,0.4,-0.6546536707079772,-0.29735654813818213,-0.48303496417556924,-0.1918817429232252,0.4,-0.6546536707079775,0.8180999497907778,-0.1795924336874284,-0.5976580465788877,0.4,-0.6546536707079771,-0.7054286700733556,-0.20187021059855864,-0.3500631952269165,0.5,-0.5327070736324557,-0.2570766144337153,-0.1874874873142762
transfer_ranked::cycle116_rank12_obj1,cycle116_rank12_obj1,116.0,13_c2_x6_100723,,,0.8904532891620314,,,-1.425606545549544,-0.2675766281937562,0.8904532891620314,0.9285714285714286,1.08218861328289,0.107974400119217,0.46501320074772196,,,0.0,,,,,0.0,,,-1.425606545549544,0.39285714285714285,-0.6324555320336759,-0.43268177633733007,-1.3025656033052404,-0.2675766281937562,0.7857142857142857,0.8057857140735817,0.05669866656392794,-0.4187762012787592
transfer_ranked::cycle116_rank12_obj3,cycle116_rank12_obj3,116.0,13_c2_x6_100723,,,0.0927973798386872,,,-1.425606545549544,-0.6664045828554284,0.0927973798386872,0.14285714285714285,-0.9468024618292005,-0.6896815092041272,0.46501320074772196,,,0.0,,,,,0.0,,,-1.425606545549544,0.39285714285714285,-0.6324555320336759,-0.43268177633733007,-1.3025656033052404,-0.6664045828554284,0.14285714285714285,-1.3196823787423313,-0.34212928809774423,-0.4187762012787592
transfer_ranked::cycle116_rank12_obj2,cycle116_rank12_obj2,116.0,13_c2_x6_100723,,,0.3505469649484418,,,-1.425606545549544,-0.537529790300551,0.3505469649484418,0.42857142857142855,-0.291166865466383,-0.4319319240943726,0.46501320074772196,,,0.0,,,,,0.0,,,-1.425606545549544,0.39285714285714285,-0.6324555320336759,-0.43268177633733007,-1.3025656033052404,-0.537529790300551,0.35714285714285715,-0.6328717970316569,-0.21325449554286688,-0.4187762012787592
transfer_ranked::cycle116_rank12_obj4,cycle116_rank12_obj4,116.0,13_c2_x6_100723,,,0.2364795974388169,,,-1.425606545549544,-0.5945634740553635,0.2364795974388169,0.21428571428571427,-0.5813191327954033,-0.5459992916039975,0.46501320074772196,,,0.0,,,,,0.0,,,-1.425606545549544,0.39285714285714285,-0.6324555320336759,-0.43268177633733007,-1.3025656033052404,-0.5945634740553635,0.21428571428571427,-0.9368205890350696,-0.27028817929767934,-0.4187762012787592
transfer_ranked::cycle146_rank2_obj4,cycle146_rank2_obj4,146.0,17_c2_x10_HighHighCOV_150723,,,-0.2992601291221388,1.0237643480122007,0.6265470808260392,0.1571953404173181,0.3770616600333548,-0.2992601291221388,0.22727272727272727,-0.7212260253508476,-0.6509577168777401,0.03423189946050889,1.0237643480122007,0.8484848484848485,1.2817399582544304,1.0785007123451238,0.00804913930407004,0.6265470808260392,0.7424242424242424,-0.28891437075585447,-0.22868036889438814,1.685616708747002,0.1571953404173181,0.3787878787878788,0.22372506718376936,0.241002345165657,-0.39344783884136547,0.3770616600333548,0.7272727272727273,0.1388750404586501,-0.05105172365527408,0.3336124771675538
transfer_ranked::cycle146_rank2_obj3,cycle146_rank2_obj3,146.0,17_c2_x10_HighHighCOV_150723,,,0.0222994190004243,1.0237643480122007,0.6265470808260392,0.1571953404173181,0.4574515470639956,0.0222994190004243,0.5075757575757576,-0.02580576060956937,-0.329398168755177,0.03423189946050889,1.0237643480122007,0.8484848484848485,1.2817399582544304,1.0785007123451238,0.00804913930407004,0.6265470808260392,0.7424242424242424,-0.28891437075585447,-0.22868036889438814,1.685616708747002,0.1571953404173181,0.3787878787878788,0.22372506718376936,0.241002345165657,-0.39344783884136547,0.4574515470639956,0.8560606060606061,0.3958223079902086,0.029338163375366738,0.3336124771675538
transfer_ranked::cycle146_rank2_obj2,cycle146_rank2_obj2,146.0,17_c2_x10_HighHighCOV_150723,,,-0.0431104988371889,1.0237643480122007,0.6265470808260392,0.1571953404173181,0.4410990676045923,-0.0431104988371889,0.4166666666666667,-0.16726441933986655,-0.3948080865927902,0.03423189946050889,1.0237643480122007,0.8484848484848485,1.2817399582544304,1.0785007123451238,0.00804913930407004,0.6265470808260392,0.7424242424242424,-0.28891437075585447,-0.22868036889438814,1.685616708747002,0.1571953404173181,0.3787878787878788,0.22372506718376936,0.241002345165657,-0.39344783884136547,0.4410990676045923,0.8257575757575758,0.34355547357037514,0.012985683915963414,0.3336124771675538
transfer_ranked::cycle146_rank2_obj1,cycle146_rank2_obj1,146.0,17_c2_x10_HighHighCOV_150723,,,-0.3893490887018414,1.0237643480122007,0.6265470808260392,0.1571953404173181,0.3545394201384291,-0.3893490887018414,0.20454545454545456,-0.9160567759442152,-0.7410466764574426,0.03423189946050889,1.0237643480122007,0.8484848484848485,1.2817399582544304,1.0785007123451238,0.00804913930407004,0.6265470808260392,0.7424242424242424,-0.28891437075585447,-0.22868036889438814,1.685616708747002,0.1571953404173181,0.3787878787878788,0.22372506718376936,0.241002345165657,-0.39344783884136547,0.3545394201384291,0.6742424242424242,0.06688802550631323,-0.07357396355019977,0.3336124771675538
transfer_ranked::cycle147_rank11_obj3,cycle147_rank11_obj3,147.0,17_c2_x10_HighHighCOV_150723,,,-0.1636682321190404,1.286147612422723,-0.2053276288623672,-0.3523379854244084,0.1412034415042267,-0.1636682321190404,0.3106060606060606,-0.4279884167610797,-0.5153658198746417,0.03423189946050889,1.286147612422723,0.9545454545454546,1.6128437080938631,1.340883976755646,0.00804913930407004,-0.2053276288623672,0.06060606060606061,-0.5158499300062339,-1.0605550785827944,1.685616708747002,-0.3523379854244084,0.16666666666666666,0.016702839632020374,-0.2685309806760695,-0.39344783884136547,0.1412034415042267,0.25,-0.6149899917539419,-0.28690994218440213,0.3336124771675538
transfer_ranked::cycle147_rank11_obj1,cycle147_rank11_obj1,147.0,17_c2_x10_HighHighCOV_150723,,,-0.0377110042446896,1.286147612422723,-0.2053276288623672,-0.3523379854244084,0.1726927484728143,-0.0377110042446896,0.44696969696969696,-0.1555872106209584,-0.3894085920002909,0.03423189946050889,1.286147612422723,0.9545454545454546,1.6128437080938631,1.340883976755646,0.00804913930407004,-0.2053276288623672,0.06060606060606061,-0.5158499300062339,-1.0605550785827944,1.685616708747002,-0.3523379854244084,0.16666666666666666,0.016702839632020374,-0.2685309806760695,-0.39344783884136547,0.1726927484728143,0.3106060606060606,-0.5143418669598728,-0.2554206352158146,0.3336124771675538
transfer_ranked::cycle147_rank11_obj2,cycle147_rank11_obj2,147.0,17_c2_x10_HighHighCOV_150723,,,-0.6220605180361939,1.286147612422723,-0.2053276288623672,-0.3523379854244084,0.0266053700249383,-0.6220605180361939,0.09848484848484848,-1.4193297925312827,-0.9737581057917952,0.03423189946050889,1.286147612422723,0.9545454545454546,1.6128437080938631,1.340883976755646,0.00804913930407004,-0.2053276288623672,0.06060606060606061,-0.5158499300062339,-1.0605550785827944,1.685616708747002,-0.3523379854244084,0.16666666666666666,0.016702839632020374,-0.2685309806760695,-0.39344783884136547,0.0266053700249383,0.06818181818181818,-0.981275633127789,-0.4015080136636906,0.3336124771675538
transfer_ranked::cycle147_rank11_obj4,cycle147_rank11_obj4,147.0,17_c2_x10_HighHighCOV_150723,,,-0.7497954734936622,1.286147612422723,-0.2053276288623672,-0.3523379854244084,-0.0053283688394287,-0.7497954734936622,0.045454545454545456,-1.695575598509,-1.1014930612492635,0.03423189946050889,1.286147612422723,0.9545454545454546,1.6128437080938631,1.340883976755646,0.00804913930407004,-0.2053276288623672,0.06060606060606061,-0.5158499300062339,-1.0605550785827944,1.685616708747002,-0.3523379854244084,0.16666666666666666,0.016702839632020374,-0.2685309806760695,-0.39344783884136547,-0.0053283688394287,0.045454545454545456,-1.0833442794008952,-0.4334417525280576,0.3336124771675538
transfer_ranked::cycle148_rank9_obj4,cycle148_rank9_obj4,148.0,17_c2_x10_HighHighCOV_150723,,,-0.0797047732746346,1.013539065159923,0.2389916460754447,-0.0399276998410593,0.2832245595299184,-0.0797047732746346,0.36363636363636365,-0.24640497096050687,-0.4314023610302359,0.03423189946050889,1.013539065159923,0.7424242424242424,1.268836583859862,1.068275429492846,0.00804913930407004,0.2389916460754447,0.21212121212121213,-0.39463955785595684,-0.6162358036449826,1.685616708747002,-0.0399276998410593,0.2727272727272727,0.14363442575487367,0.04387930490727959,-0.39344783884136547,0.2832245595299184,0.5151515151515151,-0.16105306565066907,-0.1448888241587105,0.3336124771675538
transfer_ranked::cycle148_rank9_obj1,cycle148_rank9_obj1,148.0,17_c2_x10_HighHighCOV_150723,,,0.4592081149366258,1.013539065159923,0.2389916460754447,-0.0399276998410593,0.4179527815827335,0.4592081149366258,0.8409090909090909,0.9190741621595485,0.10751052718102444,0.03423189946050889,1.013539065159923,0.7424242424242424,1.268836583859862,1.068275429492846,0.00804913930407004,0.2389916460754447,0.21212121212121213,-0.39463955785595684,-0.6162358036449826,1.685616708747002,-0.0399276998410593,0.2727272727272727,0.14363442575487367,0.04387930490727959,-0.39344783884136547,0.4179527815827335,0.7651515151515151,0.2695738427148217,-0.010160602105895339,0.3336124771675538
transfer_ranked::cycle148_rank9_obj2,cycle148_rank9_obj2,148.0,17_c2_x10_HighHighCOV_150723,,,-0.0573263201695184,1.013539065159923,0.2389916460754447,-0.0399276998410593,0.2888191728061974,-0.0573263201695184,0.38636363636363635,-0.1980082435931437,-0.4090239079251197,0.03423189946050889,1.013539065159923,0.7424242424242424,1.268836583859862,1.068275429492846,0.00804913930407004,0.2389916460754447,0.21212121212121213,-0.39463955785595684,-0.6162358036449826,1.685616708747002,-0.0399276998410593,0.2727272727272727,0.14363442575487367,0.04387930490727959,-0.39344783884136547,0.2888191728061974,0.5378787878787878,-0.14317120703221176,-0.13929421088243146,0.3336124771675538
transfer_ranked::cycle148_rank9_obj3,cycle148_rank9_obj3,148.0,17_c2_x10_HighHighCOV_150723,,,-0.4693931167148683,1.013539065159923,0.2389916460754447,-0.0399276998410593,0.18580247366986,-0.4693931167148683,0.14393939393939395,-1.0891638706542777,-0.8210907044704696,0.03423189946050889,1.013539065159923,0.7424242424242424,1.268836583859862,1.068275429492846,0.00804913930407004,0.2389916460754447,0.21212121212121213,-0.39463955785595684,-0.6162358036449826,1.685616708747002,-0.0399276998410593,0.2727272727272727,0.14363442575487367,0.04387930490727959,-0.39344783884136547,0.18580247366986,0.3409090909090909,-0.47243972986411353,-0.24231091001876887,0.3336124771675538
transfer_ranked::cycle150_rank1_obj4,cycle150_rank1_obj4,150.0,17_c2_x10_HighHighCOV_150723,,,0.0385141001403203,-0.3299371550226122,12.298066413343188,-7.439824262856696,1.1417047739010495,0.0385141001403203,0.5606060606060606,0.009260894748162407,-0.31318348761528103,0.03423189946050889,-0.3299371550226122,0.48484848484848486,-0.42650787845526483,-0.2752007906896893,0.00804913930407004,12.298066413343188,0.9545454545454546,2.89507804562438,11.44283896362276,1.685616708747002,-7.439824262856696,0.06060606060606061,-2.8629266614857425,-7.356017258108357,-0.39344783884136547,1.1417047739010495,0.9696969696969697,2.5828759714493894,0.7135913902124207,0.3336124771675538
transfer_ranked::cycle150_rank1_obj1,cycle150_rank1_obj1,150.0,17_c2_x10_HighHighCOV_150723,,,-0.1200696574947581,-0.3299371550226122,12.298066413343188,-7.439824262856696,1.10205883449228,-0.1200696574947581,0.3409090909090909,-0.33370002605838933,-0.4717672452503594,0.03423189946050889,-0.3299371550226122,0.48484848484848486,-0.42650787845526483,-0.2752007906896893,0.00804913930407004,12.298066413343188,0.9545454545454546,2.89507804562438,11.44283896362276,1.685616708747002,-7.439824262856696,0.06060606060606061,-2.8629266614857425,-7.356017258108357,-0.39344783884136547,1.10205883449228,0.9166666666666666,2.4561570995106554,0.6739454508036511,0.3336124771675538
transfer_ranked::cycle150_rank1_obj2,cycle150_rank1_obj2,150.0,17_c2_x10_HighHighCOV_150723,,,0.0166585080890614,-0.3299371550226122,12.298066413343188,-7.439824262856696,1.1362408758882352,0.0166585080890614,0.4772727272727273,-0.03800506796108601,-0.3350390796665399,0.03423189946050889,-0.3299371550226122,0.48484848484848486,-0.42650787845526483,-0.2752007906896893,0.00804913930407004,12.298066413343188,0.9545454545454546,2.89507804562438,11.44283896362276,1.685616708747002,-7.439824262856696,0.06060606060606061,-2.8629266614857425,-7.356017258108357,-0.39344783884136547,1.1362408758882352,0.946969696969697,2.5654119132659434,0.7081274921996064,0.3336124771675538
transfer_ranked::cycle150_rank1_obj3,cycle150_rank1_obj3,150.0,17_c2_x10_HighHighCOV_150723,,,0.1660399111762424,-0.3299371550226122,12.298066413343188,-7.439824262856696,1.1735862266600303,0.1660399111762424,0.6893939393939394,0.28505439486262657,-0.18565767657935892,0.03423189946050889,-0.3299371550226122,0.48484848484848486,-0.42650787845526483,-0.2752007906896893,0.00804913930407004,12.298066413343188,0.9545454545454546,2.89507804562438,11.44283896362276,1.685616708747002,-7.439824262856696,0.06060606060606061,-2.8629266614857425,-7.356017258108357,-0.39344783884136547,1.1735862266600303,0.9924242424242424,2.68477749754849,0.7454728429714015,0.3336124771675538
transfer_ranked::cycle151_rank4_obj1,cycle151_rank4_obj1,151.0,17_c2_x10_HighHighCOV_150723,,,-0.2765182334401768,-0.4046944556859572,0.736732704107692,0.9153344069461692,0.2427136054819318,-0.2765182334401768,0.25,-0.6720432994507585,-0.628215821195778,0.03423189946050889,-0.4046944556859572,0.2727272727272727,-0.5208447738861413,-0.34995809135303424,0.00804913930407004,0.736732704107692,0.8484848484848485,-0.25885571438662835,-0.11849474561273532,1.685616708747002,0.9153344069461692,0.9545454545454546,0.53175523986684,0.9991414116945081,-0.39344783884136547,0.2427136054819318,0.4318181818181818,-0.29053675237060683,-0.18539977820669706,0.3336124771675538
transfer_ranked::cycle151_rank4_obj3,cycle151_rank4_obj3,151.0,17_c2_x10_HighHighCOV_150723,,,0.0500084946940336,-0.4046944556859572,0.736732704107692,0.9153344069461692,0.3243452875154844,0.0500084946940336,0.5833333333333334,0.0341192295426164,-0.3016890930615677,0.03423189946050889,-0.4046944556859572,0.2727272727272727,-0.5208447738861413,-0.34995809135303424,0.00804913930407004,0.736732704107692,0.8484848484848485,-0.25885571438662835,-0.11849474561273532,1.685616708747002,0.9153344069461692,0.9545454545454546,0.53175523986684,0.9991414116945081,-0.39344783884136547,0.3243452875154844,0.5984848484848485,-0.02962038070644869,-0.10376809617314445,0.3336124771675538
transfer_ranked::cycle151_rank4_obj4,cycle151_rank4_obj4,151.0,17_c2_x10_HighHighCOV_150723,,,-0.2629761321452608,-0.4046944556859572,0.736732704107692,0.9153344069461692,0.2460991308056608,-0.2629761321452608,0.2727272727272727,-0.6427564948055603,-0.6146737199008621,0.03423189946050889,-0.4046944556859572,0.2727272727272727,-0.5208447738861413,-0.34995809135303424,0.00804913930407004,0.736732704107692,0.8484848484848485,-0.25885571438662835,-0.11849474561273532,1.685616708747002,0.9153344069461692,0.9545454545454546,0.53175523986684,0.9991414116945081,-0.39344783884136547,0.2460991308056608,0.45454545454545453,-0.279715721103832,-0.18201425288296808,0.3336124771675538
transfer_ranked::cycle151_rank4_obj2,cycle151_rank4_obj2,151.0,17_c2_x10_HighHighCOV_150723,,,-0.4427880485669666,-0.4046944556859572,0.736732704107692,0.9153344069461692,0.2011461517002343,-0.4427880485669666,0.17424242424242425,-1.0316264607316168,-0.7944856363225679,0.03423189946050889,-0.4046944556859572,0.2727272727272727,-0.5208447738861413,-0.34995809135303424,0.00804913930407004,0.736732704107692,0.8484848484848485,-0.25885571438662835,-0.11849474561273532,1.685616708747002,0.9153344069461692,0.9545454545454546,0.53175523986684,0.9991414116945081,-0.39344783884136547,0.2011461517002343,0.3712121212121212,-0.42339729070399895,-0.22696723198839455,0.3336124771675538
transfer_ranked::cycle152_rank5_obj3,cycle152_rank5_obj3,152.0,17_c2_x10_HighHighCOV_150723,,,0.3356557705035565,-0.3034650012590924,0.5979236562970551,0.5785426465389021,0.3021642680201053,0.3356557705035565,0.7803030303030303,0.6518738735140944,-0.016041817252044843,0.03423189946050889,-0.3034650012590924,0.6363636363636364,-0.3931024347158586,-0.24872863692616948,0.00804913930407004,0.5979236562970551,0.6363636363636364,-0.29672284573110536,-0.2573037934233722,1.685616708747002,0.5785426465389021,0.5303030303030303,0.3949175161607264,0.662349651287241,-0.39344783884136547,0.3021642680201053,0.5681818181818182,-0.10051676532544392,-0.12594911566852354,0.3336124771675538
transfer_ranked::cycle152_rank5_obj1,cycle152_rank5_obj1,152.0,17_c2_x10_HighHighCOV_150723,,,0.1190867219956463,-0.3034650012590924,0.5979236562970551,0.5785426465389021,0.2480220058931277,0.1190867219956463,0.6590909090909091,0.1835111521224919,-0.23261086575995502,0.03423189946050889,-0.3034650012590924,0.6363636363636364,-0.3931024347158586,-0.24872863692616948,0.00804913930407004,0.5979236562970551,0.6363636363636364,-0.29672284573110536,-0.2573037934233722,1.685616708747002,0.5785426465389021,0.5303030303030303,0.3949175161607264,0.662349651287241,-0.39344783884136547,0.2480220058931277,0.4772727272727273,-0.27356970550686005,-0.18009137779550116,0.3336124771675538
transfer_ranked::cycle152_rank5_obj4,cycle152_rank5_obj4,152.0,17_c2_x10_HighHighCOV_150723,,,0.6510978442959833,-0.3034650012590924,0.5979236562970551,0.5785426465389021,0.381024786468212,0.6510978442959833,0.9090909090909091,1.3340641917554172,0.299400256540382,0.03423189946050889,-0.3034650012590924,0.6363636363636364,-0.3931024347158586,-0.24872863692616948,0.00804913930407004,0.5979236562970551,0.6363636363636364,-0.29672284573110536,-0.2573037934233722,1.685616708747002,0.5785426465389021,0.5303030303030303,0.3949175161607264,0.662349651287241,-0.39344783884136547,0.381024786468212,0.7424242424242424,0.15154223711648976,-0.04708859722041689,0.3336124771675538
transfer_ranked::cycle152_rank5_obj2,cycle152_rank5_obj2,152.0,17_c2_x10_HighHighCOV_150723,,,0.0511670710995137,-0.3034650012590924,0.5979236562970551,0.5785426465389021,0.2310420931690946,0.0511670710995137,0.6136363636363636,0.036624823033234416,-0.3005305166560876,0.03423189946050889,-0.3034650012590924,0.6363636363636364,-0.3931024347158586,-0.24872863692616948,0.00804913930407004,0.5979236562970551,0.6363636363636364,-0.29672284573110536,-0.2573037934233722,1.685616708747002,0.5785426465389021,0.5303030303030303,0.3949175161607264,0.662349651287241,-0.39344783884136547,0.2310420931690946,0.4015151515151515,-0.32784198201474596,-0.19707129051953426,0.3336124771675538
transfer_ranked::cycle153_rank7_obj3,cycle153_rank7_obj3,153.0,17_c2_x10_HighHighCOV_150723,,,0.0269772924775921,-1.1637066505902802,0.5582842224759216,0.7080423004735099,0.0323992912091858,0.0269772924775921,0.5378787878787878,-0.015689164691607964,-0.3247202952780092,0.03423189946050889,-1.1637066505902802,0.06060606060606061,-1.4786489405172862,-1.1089702862573572,0.00804913930407004,0.5582842224759216,0.5303030303030303,-0.30753648987462884,-0.2969432272445056,1.685616708747002,0.7080423004735099,0.6363636363636364,0.44753293004054545,0.7918493052218487,-0.39344783884136547,0.0323992912091858,0.09848484848484848,-0.9627567339033359,-0.3957140924794431,0.3336124771675538
transfer_ranked::cycle153_rank7_obj1,cycle153_rank7_obj1,153.0,17_c2_x10_HighHighCOV_150723,,,0.2986036099567329,-1.1637066505902802,0.5582842224759216,0.7080423004735099,0.100305870578971,0.2986036099567329,0.75,0.5717430751996021,-0.05309397779886843,0.03423189946050889,-1.1637066505902802,0.06060606060606061,-1.4786489405172862,-1.1089702862573572,0.00804913930407004,0.5582842224759216,0.5303030303030303,-0.30753648987462884,-0.2969432272445056,1.685616708747002,0.7080423004735099,0.6363636363636364,0.44753293004054545,0.7918493052218487,-0.39344783884136547,0.100305870578971,0.2196969696969697,-0.7457094079152958,-0.32780751310965783,0.3336124771675538
transfer_ranked::cycle153_rank7_obj2,cycle153_rank7_obj2,153.0,17_c2_x10_HighHighCOV_150723,,,0.4763240821630075,-1.1637066505902802,0.5582842224759216,0.7080423004735099,0.1447359886305396,0.4763240821630075,0.8712121212121212,0.9560899824931951,0.1246264944074062,0.03423189946050889,-1.1637066505902802,0.06060606060606061,-1.4786489405172862,-1.1089702862573572,0.00804913930407004,0.5582842224759216,0.5303030303030303,-0.30753648987462884,-0.2969432272445056,1.685616708747002,0.7080423004735099,0.6363636363636364,0.44753293004054545,0.7918493052218487,-0.39344783884136547,0.1447359886305396,0.2803030303030303,-0.6036990400551716,-0.28337739505808923,0.3336124771675538
transfer_ranked::cycle153_rank7_obj4,cycle153_rank7_obj4,153.0,17_c2_x10_HighHighCOV_150723,,,0.2915972718350376,-1.1637066505902802,0.5582842224759216,0.7080423004735099,0.0985542860485472,0.2915972718350376,0.7272727272727273,0.556590828780848,-0.060100315920563696,0.03423189946050889,-1.1637066505902802,0.06060606060606061,-1.4786489405172862,-1.1089702862573572,0.00804913930407004,0.5582842224759216,0.5303030303030303,-0.30753648987462884,-0.2969432272445056,1.685616708747002,0.7080423004735099,0.6363636363636364,0.44753293004054545,0.7918493052218487,-0.39344783884136547,0.0985542860485472,0.19696969696969696,-0.7513079337444389,-0.3295590976400816,0.3336124771675538
transfer_ranked::cycle154_rank6_obj3,cycle154_rank6_obj3,154.0,17_c2_x10_HighHighCOV_150723,,,0.9784312503785164,-0.5425997719961069,0.5303844548583945,0.7933299729399494,0.4398864765451884,0.9784312503785164,0.9621212121212122,2.0419712815794653,0.6267336626229152,0.03423189946050889,-0.5425997719961069,0.16666666666666666,-0.6948687058456237,-0.4878634076631839,0.00804913930407004,0.5303844548583945,0.42424242424242425,-0.3151475511239974,-0.32484299486203283,1.685616708747002,0.7933299729399494,0.7424242424242424,0.48218511674008785,0.8771369776882882,-0.39344783884136547,0.4398864765451884,0.7954545454545454,0.33967971293858995,0.011773092856559558,0.3336124771675538
transfer_ranked::cycle154_rank6_obj1,cycle154_rank6_obj1,154.0,17_c2_x10_HighHighCOV_150723,,,0.6701000869185583,-0.5425997719961069,0.5303844548583945,0.7933299729399494,0.3628036856801988,0.6701000869185583,0.9318181818181818,1.3751593626885235,0.318402499162957,0.03423189946050889,-0.5425997719961069,0.16666666666666666,-0.6948687058456237,-0.4878634076631839,0.00804913930407004,0.5303844548583945,0.42424242424242425,-0.3151475511239974,-0.32484299486203283,1.685616708747002,0.7933299729399494,0.7424242424242424,0.48218511674008785,0.8771369776882882,-0.39344783884136547,0.3628036856801988,0.7045454545454546,0.09330279641280255,-0.06530969800843009,0.3336124771675538
transfer_ranked::cycle154_rank6_obj4,cycle154_rank6_obj4,154.0,17_c2_x10_HighHighCOV_150723,,,0.5517243443251468,-0.5425997719961069,0.5303844548583945,0.7933299729399494,0.3332097500318459,0.5517243443251468,0.8939393939393939,1.1191542440910847,0.20002675656954555,0.03423189946050889,-0.5425997719961069,0.16666666666666666,-0.6948687058456237,-0.4878634076631839,0.00804913930407004,0.5303844548583945,0.42424242424242425,-0.3151475511239974,-0.32484299486203283,1.685616708747002,0.7933299729399494,0.7424242424242424,0.48218511674008785,0.8771369776882882,-0.39344783884136547,0.3332097500318459,0.6212121212121212,-0.0012872220736115498,-0.09490363365678298,0.3336124771675538
