roi_id,cycleNo,cohort_role,event_reference_cycle,mode_label,is_event_roi,is_event_enriched_mode,n_frames,duration_s,roi_norm_delta,roi_norm_total_variation,roi_norm_max_abs_rate_per_s,roi_norm_rate_sign_consistency,q60_threshold,q60_fraction_first,q60_fraction_last,q60_fraction_delta,q60_fraction_total_variation,q60_variation_to_net_abs,q60_max_abs_rate_per_s,q60_signed_rate_at_max_abs_per_s,q60_time_of_max_abs_rate_s,q60_time_of_max_abs_rate_frac,q60_positive_rate_fraction,q60_negative_rate_fraction,q60_logistic_low,q60_logistic_amp,q60_logistic_k_per_s,q60_logistic_t0_s,q60_logistic_r2,q60_avrami_direction,q60_avrami_n,q60_avrami_logk,q60_avrami_r2,q60_transformed_fraction_delta,q70_threshold,q70_fraction_first,q70_fraction_last,q70_fraction_delta,q70_fraction_total_variation,q70_variation_to_net_abs,q70_max_abs_rate_per_s,q70_signed_rate_at_max_abs_per_s,q70_time_of_max_abs_rate_s,q70_time_of_max_abs_rate_frac,q70_positive_rate_fraction,q70_negative_rate_fraction,q70_logistic_low,q70_logistic_amp,q70_logistic_k_per_s,q70_logistic_t0_s,q70_logistic_r2,q70_avrami_direction,q70_avrami_n,q70_avrami_logk,q70_avrami_r2,q70_transformed_fraction_delta,q80_threshold,q80_fraction_first,q80_fraction_last,q80_fraction_delta,q80_fraction_total_variation,q80_variation_to_net_abs,q80_max_abs_rate_per_s,q80_signed_rate_at_max_abs_per_s,q80_time_of_max_abs_rate_s,q80_time_of_max_abs_rate_frac,q80_positive_rate_fraction,q80_negative_rate_fraction,q80_logistic_low,q80_logistic_amp,q80_logistic_k_per_s,q80_logistic_t0_s,q80_logistic_r2,q80_avrami_direction,q80_avrami_n,q80_avrami_logk,q80_avrami_r2,q80_transformed_fraction_delta,transfer_rank,transferred_masked_residual_signature,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,threshold_robust_phase_score,threshold_robust_diffusion_score,diffusion_proxy_median_um2_per_s,radius2_slope_median_px2_per_s,persistence_particle_mse_mean,low_rank_dmd_particle_mse_mean
cycle146_rank2_obj2,146.0,transfer_warning,146.0,,0,0,96,95.0,-7.890164852142334e-06,0.07865068316459656,0.002228245884180066,0.5104166666666666,0.03464023768901825,0.4000651041666667,0.3923611111111111,0.0043185763888888284,0.8905598958333338,206.21608040201306,0.018511284722222188,0.018511284722222188,32.0,0.3368421052631579,0.5416666666666666,0.4583333333333333,0.43138344663192085,0.21174125524087983,0.26965823554708945,21.335729379834873,0.4286709464430615,growth,0.6617932014319928,-2.912569916277163,0.2238664483844428,0.0043185763888888284,0.04517611861228943,0.3000217013888889,0.2891710069444444,-0.0023437500000000333,0.6841145833333331,291.88888888888465,0.014019097222222221,0.014019097222222221,32.0,0.3368421052631579,0.5208333333333334,0.4791666666666667,0.4869694737296412,-0.16426079787977713,-0.27373846706276134,21.745561905376093,0.3954819898553482,decay,-0.5822754124806502,1.4966063893407444,0.13202578212865146,-0.0023437500000000333,0.0617951899766922,0.20008680555555555,0.1906467013888889,-0.00473090277777774,0.4121961805555555,87.12844036697317,0.00824652777777779,0.00824652777777779,34.0,0.35789473684210527,0.5104166666666666,0.4895833333333333,0.3111766459785914,-0.09786332438826231,-0.2865081146816716,22.340091338682505,0.32424577045681424,decay,-0.4442345888621581,1.2801158233026653,0.1295077798514972,-0.00473090277777774,2,3.21719464829548,0,1,0,0.6145833333333333,0.59375,-2.736910349840922e-06,-0.0011878951171184,0.0001763800325988,0.0086546744496445
cycle146_rank2_obj1,146.0,transfer_warning,146.0,,0,0,96,95.0,4.464536905289529e-05,0.08002019673585893,0.0025801219046115847,0.5104166666666666,0.048799604177474976,0.4000651041666667,0.3951822916666667,0.0021918402777777457,0.4370442708333335,199.3960396039634,0.009103732638888917,0.009103732638888917,35.0,0.3684210526315789,0.5104166666666666,0.4895833333333333,0.419078637455536,0.12202284891261146,0.25453729768273825,20.125711824117488,0.41546140205175364,growth,0.6139166835993372,-2.689699563541573,0.2065313684235376,0.0021918402777777457,0.062442876398563385,0.3000217013888889,0.2963324652777778,0.0030381944444444753,0.39466145833333316,129.8999999999986,0.0081814236111111,-0.0081814236111111,93.0,0.9789473684210527,0.5208333333333334,0.4791666666666667,0.31752128125875895,0.10933052769425203,0.25167217147518584,20.14999200134101,0.41309371572343623,growth,0.6381293609431355,-2.7992851670539185,0.24909097027017246,0.0030381944444444753,0.08227057009935379,0.20008680555555555,0.1955295138888889,0.00023871527777780122,0.336349826388889,1408.9999999998622,0.00609809027777776,-0.00609809027777776,93.0,0.9789473684210527,0.5104166666666666,0.4895833333333333,0.2131450680484102,0.08554525132103394,0.25160971913324076,19.980936776173557,0.3622647295807807,growth,0.5331269069020013,-2.5757221497868046,0.15657346999267285,0.00023871527777780122,2,3.21719464829548,0,1,0,0.8854166666666665,0.96875,-5.804518945452093e-06,-0.0025193224589635,0.000124696529383,0.00553698272779
cycle147_rank11_obj3,147.0,transfer_warning,147.0,,0,0,96,95.0,0.0029425486922264044,0.07323708385229111,0.0016769103705883068,0.5208333333333334,0.0642620250582695,0.4000651041666667,0.4361979166666667,0.04529079861111118,0.9210720486111107,20.336847149017686,0.04123263888888884,0.04123263888888884,56.0,0.5894736842105263,0.5104166666666666,0.4895833333333333,0.42922435621260685,0.18318049100977116,0.3035192278195739,18.66568784834177,0.515088324760925,growth,0.6527156159761933,-2.708662714853698,0.3385825455211837,0.04529079861111118,0.0730084627866745,0.3000217013888889,0.3247612847222222,0.03105468750000001,0.8444227430555558,27.191474493361284,0.03676215277777778,0.03676215277777778,56.0,0.5894736842105263,0.5208333333333334,0.4791666666666667,0.3248316331613158,0.1645735453269019,0.30012463065156275,18.892148643127488,0.46810670293491374,growth,0.5665850078105618,-2.506965489393627,0.23294958558678225,0.03105468750000001,0.08436964452266693,0.20008680555555555,0.2121310763888889,0.017252604166666713,0.6305338541666666,36.54716981132066,0.024934895833333304,0.024934895833333304,56.0,0.5894736842105263,0.5208333333333334,0.4791666666666667,0.21895945138799083,0.12520087034182678,0.298913921614445,19.41126297705089,0.42053553496574336,growth,0.5257066860711109,-2.4500504217889816,0.17549075354246457,0.017252604166666713,11,0.6943342227566772,0,1,0,0.6979166666666666,1.03125,-4.630815101511622e-06,-0.0020099023878088,8.20445328599817e-05,0.0022021403929102
cycle147_rank11_obj1,147.0,transfer_warning,147.0,,0,0,96,95.0,0.003586155176162717,0.06509672105312343,0.001357818394899367,0.5208333333333334,0.07748930901288986,0.4000651041666667,0.4280598958333333,0.036002604166666674,0.6621310763888887,18.391199517781786,0.019118923611111116,0.019118923611111116,54.0,0.5684210526315789,0.5208333333333334,0.4791666666666667,0.43216262259986454,0.14773179730627012,0.29952680330343734,18.79221847674407,0.5366887098703642,growth,0.5849618190711617,-2.3907963296722383,0.3186338907210857,0.036002604166666674,0.08993497118353844,0.3000217013888889,0.3076171875,0.016753472222222232,0.559809027777778,33.41450777202072,0.015603298611111122,0.015603298611111122,56.0,0.5894736842105263,0.5208333333333334,0.4791666666666667,0.32354402748011435,0.12428234447557526,0.2940826094358832,19.166545459238232,0.4631276709080485,growth,0.5478899604091317,-2.378225557161362,0.23779134132639745,0.016753472222222232,0.10446713119745255,0.20008680555555555,0.197265625,0.0024956597222222376,0.38500434027777775,154.26956521739035,0.014550781250000006,-0.014550781250000006,51.0,0.5368421052631579,0.5416666666666666,0.4583333333333333,0.21877107690363157,0.084019461099008,0.29294978043133985,20.213824192206996,0.35650801861510983,growth,0.48018284209958206,-2.3321441428311567,0.16381860286528993,0.0024956597222222376,11,0.6943342227566772,0,1,0,0.5729166666666666,1.0729166666666663,-1.2267893506422475e-05,-0.0053246065566069,0.0001478914493873,0.0022355726814566
cycle147_rank11_obj2,147.0,transfer_warning,147.0,,0,0,96,95.0,0.0005350604653358432,0.09333258420228958,0.004466665536165232,0.5416666666666666,0.05067417025566101,0.4000651041666667,0.4164496527777778,0.025520833333333326,0.45112847222222185,17.67687074829931,0.008333333333333304,-0.008333333333333304,93.0,0.9789473684210527,0.5104166666666666,0.4895833333333333,0.4201976333001286,0.13423487388540747,0.25571285338652167,19.112574759628025,0.5031807522355856,growth,0.632440435880932,-2.5446443722815792,0.2893115053363936,0.025520833333333326,0.06578228995203972,0.3000217013888889,0.3072916666666667,0.018185763888888873,0.4175347222222225,22.959427207637265,0.011892361111111083,-0.011892361111111083,56.0,0.5894736842105263,0.5416666666666666,0.4583333333333333,0.31676871301665444,0.11724939327894542,0.2519803451069128,19.14150771088039,0.4672814810970376,growth,0.5885645127184053,-2.4967921485560005,0.25600064403602096,0.018185763888888873,0.08577275276184082,0.20008680555555555,0.2060546875,0.011610243055555525,0.35453559027777787,30.53644859813093,0.012272135416666635,-0.012272135416666635,56.0,0.5894736842105263,0.5416666666666666,0.4583333333333333,0.21433225295351177,0.09360005620373933,0.23775808879514942,19.153572492145045,0.39026555618448566,growth,0.528917592120831,-2.506586379482311,0.20458925066637457,0.011610243055555525,11,0.6943342227566772,0,1,0,0.96875,1.15625,-7.139088247327485e-06,-0.0030985626073469,0.0001305638934354,0.0038995192408037
cycle147_rank11_obj4,147.0,transfer_warning,147.0,,0,0,96,95.0,0.002117157727479925,0.08785021677613263,0.003729992359876637,0.5416666666666666,0.034153152257204056,0.4001736111111111,0.4307725694444444,0.04622395833333337,0.9048611111111111,19.575586854460077,0.020193142361111138,0.020193142361111138,54.0,0.5684210526315789,0.53125,0.46875,0.4390671895788909,0.23167532997199536,0.2771483755550429,19.560676103381905,0.5241907678125763,growth,0.650346619501828,-2.646279246533444,0.31821951496653544,0.04622395833333337,0.04432573914527893,0.3000217013888889,0.3177083333333333,0.029123263888888862,0.7358506944444443,25.2667660208644,0.01399739583333337,-0.01399739583333337,52.0,0.5473684210526316,0.5208333333333334,0.4791666666666667,0.3318300890717368,0.18708163314960674,0.2722766230566944,20.131673698939238,0.4722715505926831,growth,0.6254153838265711,-2.651201458501446,0.2721103817462759,0.029123263888888862,0.060415588319301605,0.20008680555555555,0.19813368055555555,0.0048828125,0.4974175347222223,101.87111111111112,0.011176215277777762,-0.011176215277777762,56.0,0.5894736842105263,0.5416666666666666,0.4583333333333333,0.22082648208234287,0.1191285993492825,0.2814701880188889,21.57483487109341,0.363845216542665,growth,0.5952521268070489,-2.8051255132679818,0.19906470829588108,0.0048828125,11,0.6943342227566772,0,1,0,0.6770833333333333,-0.4583333333333333,-1.3002342023247751e-06,-0.0005643377614256,0.0001463760739852,0.0031506686354987
cycle148_rank9_obj4,148.0,transfer_warning,148.0,,0,0,96,95.0,0.002961458265781397,0.07115371376276011,0.0014216393232345595,0.5208333333333334,0.06712797284126282,0.4000651041666667,0.4287109375,0.04431423611111113,0.8308159722222224,18.748285994123403,0.040169270833333326,-0.040169270833333326,44.0,0.4631578947368421,0.5208333333333334,0.46875,0.3949746527146855,0.18481209218886951,0.2634480768981894,13.509578356422432,0.5187540441787862,growth,0.471432701228189,-1.975177591038814,0.1979739913868378,0.04431423611111113,0.07570488378405571,0.3000217013888889,0.3154296875,0.029188368055555636,0.7352647569444444,25.190334572490634,0.033213975694444425,-0.033213975694444425,44.0,0.4631578947368421,0.53125,0.46875,0.30309351690371555,0.15800575497416336,0.271806711835778,15.20022670406943,0.48381346943462966,growth,0.4555345538497026,-2.0259653847669608,0.16255826097594328,0.029188368055555636,0.08682416379451752,0.20008680555555555,0.20811631944444445,0.015885416666666707,0.5545138888888891,34.90710382513654,0.021560329861111116,-0.021560329861111116,44.0,0.4631578947368421,0.53125,0.46875,0.20786083835739355,0.12056078358254052,0.275882420516752,16.84973054818635,0.44829493859114267,growth,0.45000498265392025,-2.0986793230262517,0.1363127673716974,0.015885416666666707,9,0.7480825471472065,1,1,0,0.78125,0.96875,-4.672469430755894e-06,-0.0020279815237655,0.0001088007398948,0.0031240272983268
cycle148_rank9_obj1,148.0,transfer_warning,148.0,,0,0,96,95.0,0.003371472656726854,0.06168324798345562,0.0011189855635166251,0.53125,0.08109933882951736,0.4000651041666667,0.4265407986111111,0.04038628472222222,0.5871310763888891,14.537882858678135,0.02325303819444441,-0.02325303819444441,44.0,0.4631578947368421,0.53125,0.46875,0.40065563537195314,0.1521208887938161,0.2416317436448537,13.152597683606048,0.5474805502649711,growth,0.4922135327910344,-1.9707714252016173,0.25151785590822495,0.04038628472222222,0.09226378053426743,0.3000217013888889,0.3128255208333333,0.022873263888888884,0.523828125,22.901328273244786,0.017730034722222232,-0.017730034722222232,44.0,0.4631578947368421,0.53125,0.46875,0.31440643468787155,0.12561583248483743,0.2615189258635644,15.855260145974334,0.4925993384813916,growth,0.5366572202565482,-2.2328636160158717,0.25683054510378134,0.022873263888888884,0.10635403543710709,0.20008680555555555,0.1953125,0.002799479166666674,0.38769531249999983,138.48837209302283,0.011273871527777785,-0.011273871527777785,52.0,0.5473684210526316,0.5416666666666666,0.4583333333333333,0.2159016928066359,0.08684083525017845,0.2899144787105614,18.414573806950926,0.37256459848859313,growth,0.4684649829976485,-2.1374997541519094,0.1530696776548216,0.002799479166666674,9,0.7480825471472065,1,1,0,0.6770833333333333,1.1979166666666663,-7.820668708162389e-06,-0.0033943874601399,0.0001903573672734,0.0039590068554389
cycle148_rank9_obj2,148.0,transfer_warning,148.0,,0,0,96,95.0,0.001644992083311092,0.0896904401481152,0.0023803204298019423,0.5104166666666666,0.03587029129266739,0.4000651041666667,0.4186197916666667,0.03860677083333336,0.7859592013888893,20.358066329398536,0.017697482638888984,-0.017697482638888984,44.0,0.4631578947368421,0.5208333333333334,0.4791666666666667,0.4162597845225122,0.21527875185512166,0.24464173762270217,17.119156682774435,0.5147559418238143,growth,0.5715053601841869,-2.3373959655036924,0.24455018733696998,0.03860677083333336,0.045502057299017906,0.3000217013888889,0.3090277777777778,0.02486979166666664,0.641796875,25.806282722513117,0.012196180555555547,-0.012196180555555547,93.0,0.9789473684210527,0.53125,0.46875,0.3200090009177992,0.1769221061450118,0.25216230364179115,18.28843007047581,0.47033128082073195,growth,0.5461285221029997,-2.2985297033335153,0.201261757006287,0.02486979166666664,0.059720881283283234,0.20008680555555555,0.19911024305555555,0.00722656249999995,0.4945095486111111,68.4294294294299,0.008333333333333331,0.008333333333333331,36.0,0.37894736842105264,0.5104166666666666,0.4895833333333333,0.22259758224256648,0.12405902676612664,0.2872257209330039,21.054502913651728,0.3938438062236759,growth,0.5735420139962414,-2.655574136067963,0.21507571329258024,0.00722656249999995,9,0.7480825471472065,1,1,0,0.84375,-0.5416666666666666,-5.273960130712847e-07,-0.0002289045195621,0.0002035733937191,0.0031004342745291
cycle148_rank9_obj3,148.0,transfer_warning,148.0,,0,0,96,95.0,0.0005212143063545172,0.09648997038602827,0.0029947765171527904,0.53125,0.05337759852409363,0.4000651041666667,0.4166666666666667,0.026410590277777923,0.3968098958333338,15.024650780607988,0.007910156249999967,-0.007910156249999967,93.0,0.9789473684210527,0.5104166666666666,0.4895833333333333,0.40879301833218423,0.1303987618979925,0.23334263668398642,17.09576754180774,0.5058573061458028,growth,0.5751400297095387,-2.342958773524185,0.2501983172351644,0.026410590277777923,0.06835586950182915,0.3000217013888889,0.3127170138888889,0.022786458333333315,0.3916232638888891,17.18666666666669,0.007411024305555514,-0.007411024305555514,93.0,0.9789473684210527,0.53125,0.46875,0.3091828005799719,0.11869862623363858,0.22221909949675026,17.026527126461797,0.4671645776853023,growth,0.5164844116998821,-2.1751615841880354,0.20647643331382648,0.022786458333333315,0.08925863355398178,0.20008680555555555,0.19932725694444445,0.006467013888888901,0.35221354166666674,54.46308724832206,0.0063151041666666685,0.0063151041666666685,44.0,0.4631578947368421,0.53125,0.46875,0.2120371059095411,0.089603618433284,0.2442412844790669,19.275045672829854,0.3749931668660328,growth,0.4332457940698291,-2.144346691017049,0.118071974667181,0.006467013888888901,9,0.7480825471472065,1,1,0,0.9479166666666664,1.0104166666666663,-4.3939326880650246e-06,-0.001907088840306,0.0001790544617961,0.0051523783040465
cycle150_rank1_obj4,150.0,transfer_warning,150.0,,0,0,96,95.0,0.0021682053804397555,0.07574931681156157,0.0017221607267856529,0.5,0.06994472444057465,0.4000651041666667,0.4197048611111111,0.028342013888888906,0.8002170138888889,28.234303215926477,0.03401692708333337,-0.03401692708333337,43.0,0.45263157894736844,0.5208333333333334,0.4791666666666667,0.40149904741320047,0.11953790652695717,0.3135072822317368,12.302371261540591,0.37654489159092985,growth,0.3521277507253234,-1.6957536448246855,0.11351193990205277,0.028342013888888906,0.07738689333200455,0.3000217013888889,0.3179253472222222,0.024305555555555525,0.7127170138888891,29.323214285714332,0.02823350694444446,-0.02823350694444446,43.0,0.45263157894736844,0.5208333333333334,0.4791666666666667,0.3025687735044904,0.12044306755413646,0.291962001320928,13.414707496306304,0.4255932457727617,growth,0.41520401308588534,-1.9011667191999917,0.14424490241017995,0.024305555555555525,0.08787750452756882,0.20008680555555555,0.2041015625,0.012782118055555597,0.5441189236111108,42.56876061120527,0.018381076388888862,0.018381076388888862,47.0,0.49473684210526314,0.5208333333333334,0.4791666666666667,0.2033167288212317,0.101448605809269,0.28965613965013404,15.778269943414035,0.4391834902471703,growth,0.4078895559060806,-1.9000020031754874,0.11156268632290123,0.012782118055555597,1,40.97186183003927,1,1,0,0.65625,-0.1875,-4.763097805629046e-07,-0.0002067316755915,0.0001224321449626,0.004345835364802
cycle150_rank1_obj1,150.0,transfer_warning,150.0,,0,0,96,95.0,0.0023636192083358876,0.06815074086189268,0.0014827713370323056,0.5208333333333334,0.0854315534234047,0.4000651041666667,0.4163411458333333,0.02506510416666663,0.5601779513888889,22.348917748917785,0.018424479166666674,0.018424479166666674,61.0,0.6421052631578947,0.5208333333333334,0.4791666666666667,0.40764600392743167,0.1058171511679507,0.2677968548821284,12.256215001477663,0.45453791702647994,growth,0.3955172958096027,-1.6851210858848087,0.19793870859612261,0.02506510416666663,0.0952097661793232,0.3000217013888889,0.3079427083333333,0.020442708333333337,0.523611111111111,25.613588110403388,0.01554904513888894,-0.01554904513888894,52.0,0.5473684210526316,0.5208333333333334,0.4791666666666667,0.30547205811212236,0.11215530370466463,0.250380311413634,13.498771494925561,0.48129510581364465,growth,0.461444352280934,-1.876071649172481,0.2158711470921174,0.020442708333333337,0.10656905174255371,0.20008680555555555,0.1997612847222222,0.012868923611111055,0.4179904513888892,32.480607082630854,0.012988281250000011,-0.012988281250000011,52.0,0.5473684210526316,0.53125,0.46875,0.20746395090728242,0.1047102344646419,0.24445066654878705,15.78596704667802,0.4515633519297484,growth,0.42047273962470794,-1.88046040258877,0.1476305238877862,0.012868923611111055,1,40.97186183003927,1,1,0,0.90625,0.2083333333333333,-8.94348877963008e-07,-0.0003881722560603,0.0001762248762133,0.0040274156744999
cycle150_rank1_obj2,150.0,transfer_warning,150.0,,0,0,96,95.0,0.001834516227245335,0.08864381909370417,0.002420422434806821,0.5208333333333334,0.03656616061925888,0.4000651041666667,0.4063585069444444,0.02647569444444442,0.7954861111111106,30.04590163934427,0.01643880208333326,0.01643880208333326,61.0,0.6421052631578947,0.5208333333333334,0.4791666666666667,0.41484091597311323,0.17783241401664893,0.25299932588007684,16.385497189803957,0.48554163233495984,growth,0.5564118330993375,-2.2624565082583517,0.24586817657694882,0.02647569444444442,0.04572362080216408,0.3000217013888889,0.2969835069444444,0.016623263888888906,0.675173611111111,40.61618798955608,0.012771267361111116,-0.012771267361111116,54.0,0.5684210526315789,0.5208333333333334,0.4791666666666667,0.3117985716757617,0.16286871318074014,0.2505802439197913,17.261320118394703,0.4662615708468917,growth,0.49968387855016544,-2.1196255963824906,0.1691713939026428,0.016623263888888906,0.058459796011447906,0.20008680555555555,0.1980251736111111,0.01174045138888885,0.5070095486111112,43.18484288354914,0.009364149305555541,0.009364149305555541,46.0,0.4842105263157895,0.53125,0.46875,0.21430395501075783,0.13422743927933653,0.2618824985674073,19.578752433130592,0.43286426187891947,growth,0.5482586082170386,-2.523308226716341,0.18168340620682633,0.01174045138888885,1,40.97186183003927,1,1,0,1.21875,0.90625,1.685953121692708e-06,0.0007317504868457,0.0001750796744772,0.0026040776865556
cycle150_rank1_obj3,150.0,transfer_warning,150.0,,0,0,96,95.0,0.0018272280693054227,0.09986250102519988,0.003073788434267047,0.5208333333333334,0.05614175647497177,0.4001736111111111,0.4075520833333333,0.01842447916666673,0.3981119791666667,21.607773851590032,0.007617187499999983,-0.007617187499999983,93.0,0.9789473684210527,0.5208333333333334,0.4791666666666667,0.41039789700338475,0.10950941041234522,0.24007227609935586,17.3004201653424,0.4791684906588858,growth,0.5778257715609548,-2.351645260966682,0.2528124542600657,0.01842447916666673,0.07074062153697014,0.3000217013888889,0.2937282986111111,0.008897569444444475,0.3898003472222226,43.80975609756087,0.008984374999999989,-0.008984374999999989,93.0,0.9789473684210527,0.5208333333333334,0.4791666666666667,0.30743872483953594,0.106796766124911,0.23012221938350721,17.4389701923911,0.4459054424252801,growth,0.49515830431570346,-2.1185588725400497,0.16192382345310852,0.008897569444444475,0.08825962990522385,0.20008680555555555,0.1935763888888889,0.006922743055555569,0.36542968750000004,52.78683385579927,0.007606336805555544,-0.007606336805555544,93.0,0.9789473684210527,0.53125,0.46875,0.20681391458203482,0.10147844475963805,0.24133805306601086,18.630500171165313,0.422509686618328,growth,0.5370886395612748,-2.426243773941188,0.1678571599961426,0.006922743055555569,1,40.97186183003927,1,1,0,1.2604166666666663,0.6979166666666666,5.15971000844208e-06,0.0022394574689418,0.000166199196883,0.0057201725867344
cycle151_rank4_obj1,151.0,transfer_warning,151.0,,0,0,96,95.0,0.0014955312013626293,0.06787813603878022,0.0018355742096900982,0.5208333333333334,0.08561303466558456,0.4000651041666667,0.3885633680555556,0.008810763888888906,0.5584635416666662,63.384236453201794,0.017296006944444442,-0.017296006944444442,52.0,0.5473684210526316,0.5208333333333334,0.4791666666666667,-28.279646502525093,28.7643092410033,-0.1496485625850933,134.13764856639986,0.15795820139600503,growth,0.27350089755827195,-1.3583183871190347,0.08535839931576628,0.008810763888888906,0.09451936557888985,0.3000217013888889,0.296875,0.013867187500000044,0.49529079861111125,35.71674491392791,0.016145833333333304,-0.016145833333333304,52.0,0.5473684210526316,0.53125,0.46875,0.30063146717016165,0.10152272666077847,0.25780397635530033,11.583960057933968,0.4255248832572982,growth,0.3400726598372709,-1.513793887842549,0.12902460893168854,0.013867187500000044,0.10492876917123795,0.20008680555555555,0.2041015625,0.014756944444444475,0.3815972222222222,25.85882352941171,0.013878038194444442,-0.013878038194444442,52.0,0.5473684210526316,0.46875,0.53125,0.20855894838574723,0.09971843236770975,0.24443877015841148,14.760852942006048,0.4377808182876721,growth,0.43550238239218253,-2.0001515381102406,0.1922802246434011,0.014756944444444475,4,1.4388691546947752,1,1,0,-0.0833333333333333,0.6354166666666667,3.2521949982006607e-06,0.001411542967969,0.0010426422995806,0.0061742809557472
cycle151_rank4_obj3,151.0,transfer_warning,151.0,,0,0,96,95.0,0.0020286530256271446,0.07034712433815,0.0022603586316108717,0.53125,0.05267137289047241,0.4000651041666667,0.3960503472222222,0.016362847222222143,0.5829861111111111,35.62864721485428,0.01388888888888895,-0.01388888888888895,41.0,0.43157894736842106,0.5104166666666666,0.4895833333333333,0.40258976684610354,0.12655011366927718,0.25390041064855057,12.098826935653445,0.45039830095470146,growth,0.3908542216659968,-1.6296775548763145,0.1598966599248829,0.016362847222222143,0.06234039179980755,0.3000217013888889,0.2979600694444444,0.015212673611111116,0.542730034722222,35.676176890156896,0.013541666666666702,0.013541666666666702,47.0,0.49473684210526314,0.5104166666666666,0.4895833333333333,0.3064822728323099,0.12578425419503808,0.24889073276699822,13.93018070024041,0.4527606371394547,growth,0.4475048750536755,-1.894296633361721,0.1814972376362719,0.015212673611111116,0.07473649829626083,0.20008680555555555,0.2048611111111111,0.016601562499999972,0.45466579861111156,27.386928104575237,0.012337239583333354,-0.012337239583333354,57.0,0.6,0.5208333333333334,0.4791666666666667,0.2110067370253598,0.11610593940069956,0.24344337146439607,15.924218670042585,0.4412618671047146,growth,0.4916140248624563,-2.1846909807896773,0.21170392079939548,0.016601562499999972,4,1.4388691546947752,1,1,0,0.7604166666666666,0.8020833333333333,3.5548311927908026e-06,0.0015428954829821,0.0007654748320646,0.0140752681327285
cycle151_rank4_obj4,151.0,transfer_warning,151.0,,0,0,96,95.0,0.0018723204731941195,0.0723317578434944,0.001919810473918912,0.5208333333333334,0.06810203939676285,0.4000651041666667,0.3962673611111111,0.013758680555555625,0.8340711805555556,60.62145110410065,0.030251736111111094,-0.030251736111111094,52.0,0.5473684210526316,0.5416666666666666,0.4583333333333333,-130.0075708399114,130.50068319612416,-0.10634451665309011,164.19140810683467,0.11638871384853144,growth,0.09376478053499998,-0.9510886969222061,0.006869805134895879,0.013758680555555625,0.07529981806874275,0.3000217013888889,0.2958984375,0.012847222222222232,0.7036892361111111,54.77364864864861,0.02676866319444443,-0.02676866319444443,52.0,0.5473684210526316,0.5520833333333334,0.4479166666666667,0.07066224176165982,0.32503701388201783,-0.12649822194251126,102.27010617434084,0.16521474189190577,growth,0.2590083309794159,-1.42175463108748,0.05694066000361098,0.012847222222222232,0.08447872847318649,0.20008680555555555,0.20203993055555555,0.011197916666666696,0.49118923611111076,43.86434108527117,0.021180555555555564,-0.021180555555555564,52.0,0.5473684210526316,0.5520833333333334,0.4479166666666667,0.1999121135332238,0.09473627776469418,0.27818820379490045,13.398950825440613,0.39213521105331717,growth,0.25858243640639533,-1.4260976866970396,0.05302248820067057,0.011197916666666696,4,1.4388691546947752,1,1,0,-0.34375,0.3645833333333333,2.322205701075035e-06,0.0010079017799804,0.0004891058458724,0.0097698855242924
cycle151_rank4_obj2,151.0,transfer_warning,151.0,,0,0,96,95.0,0.002573798596858967,0.0957486674189568,0.0023982577025890364,0.5625,0.05445259064435959,0.4000651041666667,0.3938802083333333,0.009678819444444486,0.3911024305555556,40.408071748878754,0.010959201388888895,-0.010959201388888895,57.0,0.6,0.5104166666666666,0.4895833333333333,0.4037817226405266,0.1040242611994793,0.23180969218219225,16.48119946294249,0.46593054385192134,growth,0.48192386283515537,-2.1237577558145,0.17888165196647454,0.009678819444444486,0.06743717938661575,0.3000217013888889,0.2930772569444444,0.009374999999999967,0.39257812499999983,41.87500000000013,0.011675347222222188,-0.011675347222222188,57.0,0.6,0.53125,0.46875,0.3038961987560735,0.10626334397740948,0.22567861030057715,16.594080138839463,0.4527442120808759,growth,0.4629842826257144,-2.0735713125213207,0.1674606749962797,0.009374999999999967,0.08319418132305145,0.20008680555555555,0.19715711805555555,0.008203125000000033,0.3661458333333333,44.63492063492045,0.009624565972222221,-0.009624565972222221,57.0,0.6,0.5416666666666666,0.4583333333333333,0.2085743196657517,0.10130554791543725,0.23604573235842546,18.321900585214927,0.42037690844557785,growth,0.459336854089577,-2.2073786757652827,0.1585494761103674,0.008203125000000033,4,1.4388691546947752,1,1,0,1.2604166666666663,0.8020833333333333,9.838070822310428e-06,0.0042699960166277,0.0010865358988212,0.0115374092420097
