cycleNo,rollout_residual_energy_mean,rollout_residual_energy_last,rollout_residual_energy_slope_per_step,truth_roi_delta_tail,ridge_rollout_delta_tail
86.0,0.0017062032611647737,0.00397998474072665,0.0001421090349967099,-0.012276379391551018,0.0036579019390046595
116.0,0.0006107718304898905,0.0016699790333708127,4.8744303936057365e-05,-0.013631384509305159,0.0037097409076523036
