mse,mae,psnr,ssim,roi_id,cycleNo,source_stem,method,mode,eval_step,frame_index,validation_score
0.00012385573063511401,0.008761808276176453,39.07083894402079,0.9557457881855046,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,5,1573,5.377963073534964
9.585843508830294e-05,0.005935892462730408,40.183696652468214,0.9873419729084655,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,5,1573,5.377963073534964
4.143916521570645e-05,0.005012984853237867,43.825890019564504,0.9860169660139516,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,6,1583,5.377963073534964
0.00012426404282450676,0.008692208677530289,39.05654521092991,0.9579757381053198,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,6,1583,5.377963073534964
0.00010229826875729486,0.006076283752918243,39.90131715999626,0.9867971072188851,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,6,1583,5.377963073534964
5.157672785571776e-05,0.005342504940927029,42.875462139484284,0.9850728228316555,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,7,1592,5.377963073534964
0.00013408370432443917,0.008908026851713657,38.726240003140354,0.9587398702933404,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,7,1592,5.377963073534964
0.00012888912169728428,0.00667229201644659,38.89783735759138,0.9839800397555033,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,7,1592,5.377963073534964
4.306923074182123e-05,0.005104685202240944,43.65832885088241,0.9849795849482759,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,8,1602,5.377963073534964
0.000139292620588094,0.009023684076964855,38.560718909181865,0.9567739523254555,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,8,1602,5.377963073534964
0.00012934613914694637,0.006577113177627325,38.88246530010453,0.9854564022044746,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,8,1602,5.377963073534964
4.039851046400145e-05,0.004983506165444851,43.93634647493121,0.9858611880921994,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,9,1611,5.377963073534964
0.00012168168177595362,0.008662487380206585,39.147747964816105,0.9588924272665902,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,9,1611,5.377963073534964
0.00013568472058977932,0.00673185708001256,38.67469055340684,0.9851198529913312,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,9,1611,5.377963073534964
4.182748307357542e-05,0.004980452358722687,43.78538267863658,0.9866189860365018,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,10,1621,5.377963073534964
0.00011729732068488374,0.00845278985798359,39.307119079617074,0.9616260403543373,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,10,1621,5.377963073534964
0.00015880094724707305,0.0071441251784563065,37.9914691133619,0.9834422572197017,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,10,1621,5.377963073534964
4.335881385486573e-05,0.005143096670508385,43.629226070815854,0.9848546237429253,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,11,1630,5.377963073534964
0.00012043604510836303,0.00857436191290617,39.192435143334336,0.9602100804887391,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,11,1630,5.377963073534964
0.000172208936419338,0.00745680695399642,37.6394431550196,0.9817596118466384,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,11,1630,5.377963073534964
0.00038432786823250353,0.01169098075479269,34.15298123001742,0.9524596414260583,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,12,1640,5.377963073534964
0.0004279390850570053,0.013373847119510174,33.68618046188668,0.9312588140672567,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,12,1640,5.377963073534964
0.0005211348761804402,0.012169186025857925,32.83049861345091,0.956900990975687,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,12,1640,5.377963073534964
4.0612656448502094e-05,0.0049590300768613815,43.9133860264997,0.9866112473667884,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,13,1649,5.377963073534964
0.00035225239116698503,0.013083954341709614,34.531460501217936,0.9414268183667643,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,13,1649,5.377963073534964
0.00035907060373574495,0.009387591853737831,34.4482014808453,0.9737911227406287,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,13,1649,5.377963073534964
5.201351086725481e-05,0.005510152783244848,42.83883830731712,0.9851148252179023,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,14,1659,5.377963073534964
0.00012662640074267983,0.008782497607171535,38.97475737434611,0.9601172960601967,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,14,1659,5.377963073534964
0.00042611302342265844,0.010305768810212612,33.70475192121626,0.9694084826172614,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,14,1659,5.377963073534964
4.6446319174719974e-05,0.005224932450801134,43.33048697718746,0.9862215955511513,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,15,1668,5.377963073534964
0.00015154933498706669,0.009472493082284927,38.19445965017778,0.9579613865976161,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,15,1668,5.377963073534964
0.0003781039849855006,0.009870137088000774,34.223887454142606,0.9717323947993536,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,15,1668,5.377963073534964
5.349043931346387e-05,0.005610705818980932,42.71723835258288,0.9853439160079913,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,16,1678,5.377963073534964
0.00015339633682742715,0.00935832504183054,38.14185011408095,0.958524682827277,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,16,1678,5.377963073534964
0.00046172126894816756,0.010836265049874783,33.3562011944047,0.9667930493549425,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,16,1678,5.377963073534964
5.236106881056912e-05,0.005467532202601433,42.809914970755436,0.9864257245309769,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,17,1688,5.377963073534964
0.00012168491230113432,0.008534944616258144,39.14763266556848,0.9644038091305973,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,17,1688,5.377963073534964
0.0005238837911747396,0.01158824097365141,32.80765038300033,0.9623701628846646,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,17,1688,5.377963073534964
4.1612362110754475e-05,0.004987603519111872,43.80777630937413,0.9878408261437535,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,18,1697,5.377963073534964
0.00013323452731128782,0.008862222544848919,38.75383214522752,0.9642714516105565,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,18,1697,5.377963073534964
0.0005077747628092766,0.011348540894687176,32.943288880330705,0.9639271622747521,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,18,1697,5.377963073534964
4.1267576307291165e-05,0.00500493822619319,43.84391036993162,0.987437232889556,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,19,1707,5.377963073534964
0.00012075308768544346,0.008570744656026363,39.18101755420298,0.9642242878472724,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,19,1707,5.377963073534964
0.0004951824084855616,0.011295102536678314,33.05234792165144,0.9635700366191583,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,19,1707,5.377963073534964
4.386491855257191e-05,0.005057568661868572,43.57882672693232,0.9872585963837954,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,20,1716,5.377963073534964
0.00012124002387281507,0.008534305728971958,39.1635398678948,0.9642898774538992,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,20,1716,5.377963073534964
0.00046858476707711816,0.01094275526702404,33.29211833711486,0.9662689675414373,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,20,1716,5.377963073534964
4.166194048593752e-05,0.004983699414879084,43.80260505806699,0.9869317197137408,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,21,1726,5.377963073534964
0.00012249656720086932,0.00856536254286766,39.11876081639115,0.9628518699518407,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,21,1726,5.377963073534964
0.0004764948389492929,0.011137868277728558,33.21941798966854,0.9647159333469646,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,21,1726,5.377963073534964
4.374619311420247e-05,0.005098667461425066,43.59059734217216,0.9872399988898884,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,22,1735,5.377963073534964
0.00012261242954991758,0.008555663749575615,39.1146550199278,0.963143623300961,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,22,1735,5.377963073534964
0.0005221220199018717,0.01147387269884348,32.8222799052762,0.9626748576388607,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,22,1735,5.377963073534964
4.504014941630885e-05,0.005147906485944986,43.46400177424676,0.9866758705604644,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,23,1745,5.377963073534964
0.00012082024477422237,0.008470594882965088,39.17860288752336,0.9627869025447201,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,23,1745,5.377963073534964
0.0005691559053957462,0.01203895453363657,32.44768753677532,0.9597171055419105,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,23,1745,5.377963073534964
5.135337414685637e-05,0.005418284796178341,42.89431016035174,0.985906737089968,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,24,1754,5.377963073534964
0.0001415489532519132,0.00910218246281147,38.490933378749915,0.9596269270933134,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,24,1754,5.377963073534964
0.0005444564740173519,0.011767785996198654,32.64036833722085,0.961270958050038,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,24,1754,5.377963073534964
4.564387199934572e-05,0.005176652688533068,43.40617521207753,0.9877561644361673,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,25,1764,5.377963073534964
0.00013887191016692668,0.009070432744920254,38.573855907864996,0.9620155624859458,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,25,1764,5.377963073534964
0.0005924116703681648,0.012224659323692322,32.27376394569174,0.9587107852878484,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,25,1764,5.377963073534964
5.075331500847824e-05,0.005392780527472496,42.94535586067536,0.9864490274804519,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,26,1773,5.377963073534964
0.00012085333582945168,0.008491430431604385,39.17741357566393,0.9653725696393962,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,26,1773,5.377963073534964
0.0006685280823148787,0.013159477151930332,31.748803449641002,0.9513423026892063,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,26,1773,5.377963073534964
4.551191523205489e-05,0.0051916297525167465,43.41874888132118,0.9868499757954323,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,27,1783,5.377963073534964
0.00012633923324756324,0.00868469849228859,38.98461763165592,0.9636921897158871,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,27,1783,5.377963073534964
0.000706884078681469,0.013601470738649368,31.506517999466386,0.949364344887182,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,27,1783,5.377963073534964
4.882141365669668e-05,0.005294461268931627,43.11389649449473,0.9868499062228906,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,28,1792,5.377963073534964
0.0001331517269136384,0.008955949917435646,38.75653196598676,0.9620258670950693,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,28,1792,5.377963073534964
0.0006733064074069262,0.013123282231390476,31.71787252622162,0.9526086231343059,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,28,1792,5.377963073534964
4.606925358530134e-05,0.005146194715052843,43.365888241356615,0.9877710098785067,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,29,1802,5.377963073534964
0.00013024000509176403,0.008817841298878193,38.85255595476028,0.9633247102198957,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,29,1802,5.377963073534964
0.000705697457306087,0.013555546291172504,31.513814473666667,0.9484396453887697,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,29,1802,5.377963073534964
4.668383189709857e-05,0.0051748380064964294,43.30833503452201,0.9872965885668384,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,teacher_forced,30,1812,5.377963073534964
0.00012486017658375204,0.008555205538868904,39.03576055202464,0.9645546002993508,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,teacher_forced,30,1812,5.377963073534964
0.000702404067851603,0.013489920645952225,31.53412981953337,0.9490285074832489,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,teacher_forced,30,1812,5.377963073534964
4.954028918291442e-05,0.005349794868379831,43.05041462623468,0.9847642875650302,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,0,1516,5.377963073534964
0.00013738851703237742,0.009075848385691643,38.62049564204237,0.9558505791655474,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,0,1516,5.377963073534964
7.239268597913906e-05,0.005385600030422211,41.40305309484579,0.988318782983994,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,0,1516,5.377963073534964
4.841034751734696e-05,0.0053242347203195095,43.15061799732082,0.9849950390405395,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,1,1525,5.377963073534964
0.0002848835429176688,0.013175000436604023,35.45332638252556,0.9082936512775162,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,1,1525,5.377963073534964
9.523588232696056e-05,0.005819846875965595,40.21199390265671,0.9877217180199094,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,1,1525,5.377963073534964
5.512741336133331e-05,0.005473075434565544,42.5863238461585,0.9846672549539682,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,2,1535,5.377963073534964
0.0005362349911592901,0.01808389648795128,32.70644850234576,0.8471296981416322,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,2,1535,5.377963073534964
0.000102154393971432,0.006052523385733366,39.907429483021595,0.986963442562659,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,2,1535,5.377963073534964
5.938170215813443e-05,0.00560306292027235,42.26347357644488,0.9850222254826638,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,3,1544,5.377963073534964
0.0008466840954497457,0.022846052423119545,30.722785981630174,0.7872696836350186,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,3,1544,5.377963073534964
0.00010791132808662951,0.006034192629158497,39.6693296247855,0.986963548526472,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,3,1544,5.377963073534964
6.967782974243164e-05,0.005841827020049095,41.56905384773709,0.9844019688716551,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,4,1554,5.377963073534964
0.0011860792292281985,0.027114838361740112,29.25886299447857,0.7324007349490038,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,4,1554,5.377963073534964
0.00012586578668560833,0.006441307254135609,39.000923054198,0.9852962053619545,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,4,1554,5.377963073534964
8.108282054308802e-05,0.0060795885510742664,40.91071152369342,0.9841972589154903,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,5,1564,5.377963073534964
0.0015974803827703,0.031514596194028854,27.96564466319434,0.680050976827842,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,5,1564,5.377963073534964
0.00013546820264309645,0.006571249105036259,38.68162631263391,0.9850739451830619,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,5,1564,5.377963073534964
9.508816583547741e-05,0.006361429113894701,40.218735296677906,0.98337358814113,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,6,1573,5.377963073534964
0.002044973662123084,0.03573636710643768,26.893122810396555,0.6329229909783047,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,6,1573,5.377963073534964
0.00014970671327318996,0.006785811856389046,38.247587242252145,0.9846910293004951,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,6,1573,5.377963073534964
0.00010574795305728912,0.006550345104187727,39.75728030425997,0.983509638141883,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,7,1583,5.377963073534964
0.0024953687097877264,0.03943324461579323,26.0286527497224,0.5961129710568187,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,7,1583,5.377963073534964
0.00017166955512948334,0.007195959333330393,37.653067183023026,0.9828952529262793,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,7,1583,5.377963073534964
0.00013495261373464018,0.006795175839215517,38.698186996992476,0.9833755230619794,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,8,1592,5.377963073534964
0.003046262077987194,0.04326656088232994,25.162327358891915,0.5598661152734643,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,8,1592,5.377963073534964
0.00020566961029544473,0.007527247071266174,36.86829874839161,0.9810392761649458,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,8,1592,5.377963073534964
0.00014952987839933485,0.0070973592810332775,38.25272019864856,0.9816873701048546,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,9,1602,5.377963073534964
0.0035616932436823845,0.04680504649877548,24.483434875434277,0.5258897763641041,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,9,1602,5.377963073534964
0.00023221956507768482,0.007854274474084377,36.34101192662391,0.9799823682256837,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,9,1602,5.377963073534964
0.00016610402963124216,0.0072600264102220535,37.796198315739844,0.9827306335475169,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,10,1611,5.377963073534964
0.004103697836399078,0.05004257708787918,23.86824624703181,0.5033224363053163,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,10,1611,5.377963073534964
0.00025637377984821796,0.008206922560930252,35.91126393542922,0.9794756542730764,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,10,1611,5.377963073534964
0.00019478185276966542,0.007539010606706142,37.10451507463154,0.9814753826040259,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,11,1621,5.377963073534964
0.004663808271288872,0.053238432854413986,23.312593116866033,0.4768430780378633,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,11,1621,5.377963073534964
0.0003066090284846723,0.008779247291386127,35.134150609514975,0.976933285695355,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,11,1621,5.377963073534964
0.00021739632938988507,0.00801718421280384,36.62747792996624,0.9796568469192977,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,12,1630,5.377963073534964
0.005271759815514088,0.05646224692463875,22.780443846760086,0.4563855094742241,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,12,1630,5.377963073534964
0.0003449524228926748,0.009424916468560696,34.622408002891405,0.973614911981721,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,12,1630,5.377963073534964
0.000588906928896904,0.014251329936087132,32.29953335875631,0.9368504051989168,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,13,1640,5.377963073534964
0.005749899428337812,0.05817491561174393,22.403397515016575,0.4489577532906398,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,13,1640,5.377963073534964
0.0008198566501960158,0.015822388231754303,30.862620762396826,0.9269315490917284,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,13,1640,5.377963073534964
0.0006262556998990476,0.014616959728300571,32.0324830835274,0.9348196224425656,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,14,1649,5.377963073534964
0.00637687835842371,0.06102582439780235,21.95391867279518,0.43451911100749213,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,14,1649,5.377963073534964
0.0008726742817088962,0.016262046992778778,30.591478227917204,0.9230858842396682,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,14,1649,5.377963073534964
0.0007809766102582216,0.01612972281873226,31.073619727653362,0.9219921476919365,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,15,1659,5.377963073534964
0.007140899542719126,0.06425443291664124,21.46247076482664,0.41458098425887857,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,15,1659,5.377963073534964
0.0010482738725841045,0.01783466339111328,29.79525238522781,0.9098455761633222,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,15,1659,5.377963073534964
0.0007194377249106765,0.015463246032595634,31.43006792968751,0.9284280336159968,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,16,1668,5.377963073534964
0.007837843149900436,0.06694773584604263,21.058034318268266,0.39979386575195475,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,16,1668,5.377963073534964
0.000992786604911089,0.017310963943600655,30.031440911511922,0.9155232190680341,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,16,1668,5.377963073534964
0.0008884008275344968,0.017295895144343376,30.513910455833813,0.9114727402557862,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,17,1678,5.377963073534964
0.008643807843327522,0.06967784464359283,20.63294896290197,0.38538059674186503,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,17,1678,5.377963073534964
0.0011886842548847198,0.019190745428204536,29.249334898487483,0.8965644599899413,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,17,1678,5.377963073534964
0.0010881057241931558,0.01894792541861534,29.633289050027596,0.8930671393803729,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,18,1688,5.377963073534964
0.00952963251620531,0.07264634966850281,20.20923846398544,0.3701932704921205,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,18,1688,5.377963073534964
0.0014041069662198424,0.02083585411310196,28.525998059743788,0.8784447300528723,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,18,1688,5.377963073534964
0.0010702591389417648,0.018800130113959312,29.70511055037654,0.8962760572057733,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,19,1697,5.377963073534964
0.010356982238590717,0.07538995146751404,19.847667685335036,0.3590816782065522,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,recursive_rollout,19,1697,5.377963073534964
0.0014014357002452016,0.02076958492398262,28.534268234615297,0.8797053956931411,cycle86_rank5_obj8,86.0,10_c2_x10_030723,event_pca_ridge,recursive_rollout,19,1697,5.377963073534964
0.0010808274382725358,0.018898755311965942,29.662436386907828,0.8946272476730434,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,recursive_rollout,20,1707,5.377963073534964
