roi_id,cycleNo,source_stem,event_relative_bin,manual_qc_rank,manual_qc_action_tier,fusion_review_priority_score,transport_kinetic_front_fusion_score,source_guarded_transport_kinetic_front_score,transport_score_raw,transport_score_source_residual,rollout_difficulty_score_raw,kinetic_score_raw,front_score_raw,abs_radial_flow_mean,persistence_particle_mse,kinetic_evidence_score,front_evidence_score,front_kinetic_tier,frame_strip_png,mask_overlay_png,kymograph_png
source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,80.0,9_c2_x10_010723,near_pre_event_1_8,1,review_strict_front_gate,0.5474397286073018,0.28322017618958617,-0.5753720256770826,-0.6932501383982302,-1.5297656276592635,-1.1053579274355572,0.650850376052588,1.6633542059897253,3.353995752719147e-07,9.32352174346018e-05,0.6722860974992517,1.4134697316205695,strict_gate_manual_front_review,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank008_source_balanced_cycle80_rank62_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank008_source_balanced_cycle80_rank62_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank008_source_balanced_cycle80_rank62_obj2_9_c2_x10_010723_kymograph.png
source_balanced_cycle40_rank43_obj1_5_c2_x10_260623,40.0,5_c2_x10_260623,far_pre_event_17_32,45,routine_or_low_concordance,0.5137477154792642,0.4969601242447146,0.25277902602228136,0.7251949815437666,0.44383951281445844,0.7740858622434799,0.1337334273525649,0.03391506206847469,4.817593215238267e-07,0.0034959717280486,-0.0306065088764452,0.0701268221863537,routine_or_low_concordance,,,
source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,8,review_kinetic_only_guardrail,0.5058129864744682,2.024373390191498,-0.7731888826157454,2.584187186561333,-1.8671931539652697,2.627702267298397,1.3391251064832252,0.34813937230265385,9.832219851469742e-07,0.0141700992093027,1.2787757898543848,0.2035643199813853,routine_or_low_concordance,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank004_source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank004_source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank004_source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723_kymograph.png
source_balanced_cycle130_rank18_obj2_14_c2_x10_HighCOV_110723,130.0,14_c2_x10_HighCOV_110723,post_event_1_16,50,routine_or_low_concordance,0.5024886022670412,0.7863607127774974,0.9585633442004035,-0.447325406452133,-0.7903257435674838,1.7012785995136224,1.0000772074164712,0.17949573016274725,3.208312151304121e-07,0.009076714116061,0.2205106385704224,-0.0518110282059127,routine_or_low_concordance,,,
source_balanced_cycle32_rank39_obj1_4_c2_x10_240623,32.0,4_c2_x10_240623,far_pre_event_17_32,19,context_control_concordant,0.5004216758988378,0.7512688829975163,0.6828394148180982,-2.207824446705141,-1.3429801871339728,0.2614836700791054,0.14238291601809006,3.42983229147967,2.9054776019957927e-09,0.0010093641781358,0.5245293121334941,2.881211566914535,front_kinetic_concordant,,,
source_balanced_cycle100_rank7_obj2_11_c2_x10_050723,100.0,11_c2_x10_050723,post_event_1_16,115,routine_or_low_concordance,0.4848768910850365,0.5183194274127761,0.6565076344006758,0.8890076927556696,0.8246583902134583,0.24196560119262894,0.28962917937594485,,4.7210417873521053e-07,0.0010820542022905,0.5570392610214056,,routine_or_low_concordance,,,
source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,near_pre_event_1_8,17,routine_or_low_concordance,0.47365337857975154,-0.17535310237872342,-0.04529369189588135,-0.3199011522880512,0.5617754088926767,-0.5874887326506101,-0.16762168118335766,0.337009699859064,4.4954722361466426e-07,0.0008314865572773,-0.263044357519599,0.4302109920791674,routine_or_low_concordance,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank011_source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank011_source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank011_source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2_kymograph.png
source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,near_pre_event_1_8,20,routine_or_low_concordance,0.44836328069092196,-0.0034963197836538756,0.2558286176666246,-0.8941407748110736,-0.055420703544469395,-0.32530968786916686,0.7707617098555491,0.20296618735420366,2.482782892951973e-07,0.0019892445519106,0.7881085109809233,0.2140303589512014,routine_or_low_concordance,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank019_source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank019_source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank019_source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2_kymograph.png
source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,84.0,9_c2_x10_010723,near_pre_event_1_8,32,routine_or_low_concordance,0.40063958019411583,0.33061896142726666,-0.2335558779311858,1.265794286277398,0.5579307271883275,0.36776473105766627,-0.16264597916080037,-0.2386537642525378,7.276121586670891e-07,0.0018499630528072,-0.1433079385557314,-0.1547679783953822,routine_or_low_concordance,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank024_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank024_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank024_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_kymograph.png
source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,near_pre_event_1_8,39,routine_or_low_concordance,0.3609828488762523,-0.13913106690508575,0.1431990213519671,-0.20429579315748014,0.6836640630377124,-0.19666195098978778,0.15006873783063868,-0.26928657803378225,4.609067114251774e-07,0.0009987121159825,0.4092726540413197,-0.3439242141438168,routine_or_low_concordance,,,
source_balanced_cycle92_rank3_obj1_10_c2_x10_030723,92.0,10_c2_x10_030723,post_event_1_16,118,routine_or_low_concordance,0.3367468965936332,0.20375147999547485,0.6992530341778019,0.40627609454029134,0.6429878572049059,-0.44848127590441916,0.6083798632894146,,5.183379090119089e-07,0.0011204834290197,0.3079655228679236,,routine_or_low_concordance,,,
source_balanced_cycle14_rank35_obj1_2_c2_x14_200623,14.0,2_c2_x14_200623,no_near_event_control,44,review_front_only_guardrail,0.3245296767721684,0.5430511810946479,0.2853689380708911,-0.44898902839870736,-0.34489683732466025,0.8502400033784095,-2.357372606195358,3.215599219257028,3.21355045540038e-07,0.0003395004942121,-2.23704794547955,3.067398765037453,front_only_guardrail,,,
source_balanced_cycle28_rank37_obj2_4_c2_x10_240623,28.0,4_c2_x10_240623,far_pre_event_17_32,108,routine_or_low_concordance,0.2829419848118763,0.038339495484558984,0.40394541830766945,-0.050946522444123024,0.9501874317892942,-0.020563535512413446,0.1791003216900649,,4.469394275068975e-07,0.0011983726713657,0.0341890334119514,,routine_or_low_concordance,,,
source_balanced_cycle70_rank57_obj2_8_c2_x10_300623,70.0,8_c2_x10_300623,post_event_1_16,86,routine_or_low_concordance,0.23569632942528812,-0.32469466118668433,0.2202830735075814,0.3902200146367294,1.044456003750228,-0.8824381102308804,0.15593851340695802,-0.6653459825004824,5.021922614286884e-07,0.0009813404702695,-0.0861658922282484,-0.7637335073718319,routine_or_low_concordance,,,
source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,mid_pre_event_9_16,23,review_front_only_guardrail,0.22214686246793297,-0.18834547745357372,-0.23228264747105248,-0.6755327780179898,0.16979021134348232,-1.4683306104299685,0.17108356000877253,1.0319811141084692,2.75235472462182e-07,0.0010843367314726,-0.1114661374967556,1.016167227076627,front_only_guardrail,,,
source_balanced_cycle128_rank17_obj1_14_c2_x10_HighCOV_110723,128.0,14_c2_x10_HighCOV_110723,post_event_1_16,51,routine_or_low_concordance,0.219907267513738,0.26282441438463594,0.13958264233442497,0.2612865301652512,-0.029521872461919514,0.22488528317953302,0.004028656467053566,0.3025454258635776,3.910983279095017e-07,0.0018549606541441,-0.0511603018721648,0.1488332975643341,routine_or_low_concordance,,,
source_balanced_cycle72_rank58_obj1_8_c2_x10_300623,72.0,8_c2_x10_300623,post_event_1_16,47,routine_or_low_concordance,0.1894915608051624,-0.14996617724531686,0.22300086769384497,-0.48492697186780187,0.11288040296895907,-1.1899359016556164,0.17533211796856493,0.75261550729003,3.648118444427287e-07,0.0009359508321378,-0.0836020158978134,0.5794883154850676,routine_or_low_concordance,,,
source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,mid_pre_event_9_16,41,routine_or_low_concordance,0.1827300014050371,-0.00760678843860485,0.1718823674400351,-0.9428571288445182,-0.10616979935026863,-0.28425248767660855,0.6549933461782669,0.29574039721339385,2.356543838472269e-07,0.00236137840856,0.1753804123229976,0.0684616879037833,routine_or_low_concordance,,,
source_balanced_cycle26_rank36_obj1_4_c2_x10_240623,26.0,4_c2_x10_240623,no_near_event_control,113,routine_or_low_concordance,0.1608416782494296,0.016287569539947255,0.3378005651212341,-0.29457715332731654,0.6761134437951717,-0.3997770123825776,0.7014535639041449,,3.36441055014958e-07,0.0016567876874595,0.8211471362660029,,routine_or_low_concordance,,,
source_balanced_cycle100_rank7_obj1_11_c2_x10_050723,100.0,11_c2_x10_050723,post_event_1_16,71,routine_or_low_concordance,0.11024653295243253,0.071691998774146,0.16732124083566602,0.08742624287240416,-0.031974807839296966,0.20734409868397208,0.3207904880792129,-0.3851559886136969,4.916434947959853e-07,0.0012669418892819,0.5432439475006399,-0.4701743239390102,routine_or_low_concordance,,,
source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,76.0,9_c2_x10_010723,post_event_1_16,27,review_kinetic_only_guardrail,0.10723630335615258,0.47304202580325333,-0.2058078507821917,-0.14016775271073972,-0.9491689733581715,-0.07306008865863403,1.2865318528388614,0.3276167643616034,4.498734562570184e-07,0.0024445417594059,1.2447008485477469,-0.2212143110900188,kinetic_only_guardrail,,,
source_balanced_cycle34_rank40_obj1_4_c2_x10_240623,34.0,4_c2_x10_240623,far_pre_event_17_32,61,routine_or_low_concordance,0.09374857000804393,-0.1492248067373488,0.016071382566927903,-0.7085049084300339,0.2443752402339231,-0.16514025202313892,0.21643821546960643,-0.002770988196392994,2.830115374003618e-07,0.0016992245778571,-0.0069515058516793,-0.1488930622924364,routine_or_low_concordance,,,
source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,near_pre_event_1_8,11,review_kinetic_only_guardrail,0.08788460852476909,-0.14016317452750016,-0.47087184762334366,-0.790069437131936,-1.1276409694230827,-1.2011549916279332,0.95029667833849,0.3300367070408763,2.818666015529113e-07,0.0009749620819165,1.2178691033035196,0.0058157892849015,routine_or_low_concordance,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank012_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank012_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank012_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_kymograph.png
source_balanced_cycle130_rank18_obj1_14_c2_x10_HighCOV_110723,130.0,14_c2_x10_HighCOV_110723,post_event_1_16,56,routine_or_low_concordance,0.07181017129044895,0.08904037157658701,-0.05303519350731984,0.2511689515818078,-0.03059892452974519,0.1099140653372325,0.16180856695288412,-0.23260656722048775,4.153670940330169e-07,0.0018415845995428,-0.1143156325917143,-0.211572676008486,routine_or_low_concordance,,,
source_balanced_cycle68_rank56_obj2_8_c2_x10_300623,68.0,8_c2_x10_300623,post_event_1_16,87,routine_or_low_concordance,0.05013872138297812,-0.5466102065069754,0.07709177631022343,0.19446317084491563,0.8376173156397444,-0.5596485295705895,-0.8430857488729044,-0.5460825814268192,4.4854077998687e-07,0.0013250273120797,-0.8635778274005691,-0.5312081525619825,routine_or_low_concordance,,,
source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,near_pre_event_1_8,18,routine_or_low_concordance,0.027443321621001493,-0.45449502586263985,-0.4346617681052284,-0.9218010796633376,-0.08627606498631026,-1.6208284187078827,0.3963811361770055,0.38148619879132895,2.517174884582536e-07,0.0008945235851128,0.6117638749569837,0.3506197157107102,routine_or_low_concordance,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank015_source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank015_source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank015_source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2_kymograph.png
source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,post_event_1_16,38,review_front_only_guardrail,-0.022542998326303423,0.1629144010154696,-0.07848051518488203,-0.46082929935968786,-0.7733124393669588,0.1894003789776813,-0.46824364931450846,1.0141291823810843,3.797748060320025e-07,0.001232092756708,-0.3907879846654839,0.9398897334191676,front_only_guardrail,,,
source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,62.0,7_c2_x10_290623,post_event_1_16,75,routine_or_low_concordance,-0.031921828189691054,-0.06887337673481712,-0.033714143191812006,0.2231073993278052,-0.04627824377134841,1.1979499967563367,-1.237313973749197,-0.36326644479180725,4.373227509971433e-07,0.0042769201957971,-1.1217826532007416,-0.2007101551125435,routine_or_low_concordance,,,
source_balanced_cycle98_rank6_obj1_11_c2_x10_050723,98.0,11_c2_x10_050723,post_event_1_16,55,routine_or_low_concordance,-0.03331530342004706,-0.12044867577739504,-0.2480125599473297,0.1880111288522961,0.08700010766871843,-0.4238558325090828,-0.4927413305303189,0.25858214837949267,5.407202752796729e-07,0.0009211202512474,-0.4445934548388005,0.2420034525441723,routine_or_low_concordance,,,
source_balanced_cycle110_rank12_obj2_12_c2_x10_070723,110.0,12_c2_x10_070723,near_pre_event_1_8,88,routine_or_low_concordance,-0.05148361663321877,0.0728137396727192,-0.12780926775929227,0.4855234386289758,0.12719932617326335,-0.6770045284851349,0.445862738800603,,5.774939229646705e-07,0.0007626321221535,0.2703115798302697,,routine_or_low_concordance,,,
source_balanced_cycle10_rank34_obj2_2_c2_x14_200623,10.0,2_c2_x14_200623,no_near_event_control,104,routine_or_low_concordance,-0.06355989273026702,-0.29228033866565084,-0.3417652761177917,0.8827665510266239,1.0661546057738656,0.864547472461512,-1.6673650063564482,-0.8348855369525786,6.184932884223194e-07,0.0019814585729488,-1.4771378693917483,-0.8903578651012483,routine_or_low_concordance,,,
source_balanced_cycle32_rank39_obj2_4_c2_x10_240623,32.0,4_c2_x10_240623,far_pre_event_17_32,67,routine_or_low_concordance,-0.07638345578132086,-0.3288907035340579,-0.1750879142602591,-0.7557892158048571,0.18967533287722227,-0.41488485577365736,0.20199037828239538,-0.2558432175989404,2.501933676691097e-07,0.0015886805332586,-0.0325749192825545,-0.3760711212536594,routine_or_low_concordance,,,
source_balanced_cycle40_rank43_obj2_5_c2_x10_260623,40.0,5_c2_x10_260623,far_pre_event_17_32,57,routine_or_low_concordance,-0.08258728114829919,0.04807956921368353,-0.3065201480234271,0.12028908822428055,-0.16397006175036138,0.3434620802406134,-0.5067794561132366,0.14246200207404006,5.446298728099137e-07,0.002026388818372,-0.4606284633631304,0.1723116418535568,routine_or_low_concordance,,,
source_balanced_cycle70_rank57_obj1_8_c2_x10_300623,70.0,8_c2_x10_300623,post_event_1_16,72,routine_or_low_concordance,-0.09492261015715266,-0.5151106507059297,-0.24841681578643143,-0.11830060886685781,0.49502872721539437,-2.0698602987008554,-0.3015827937231297,0.610571663259191,3.998427073679288e-07,0.0007603683666972,-0.4405157336853146,0.6701872678752195,routine_or_low_concordance,,,
source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,near_pre_event_1_8,89,routine_or_low_concordance,-0.09998708245713903,0.12447335087421375,-0.22918526389231939,0.33048863932089856,0.052898253181559475,-0.3704648154510125,0.40455093608756154,,5.34939318655881e-07,0.0009540281318495,0.2574077617808462,,routine_or_low_concordance,,,
source_balanced_cycle133_rank19_obj1_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,far_pre_event_17_32,52,review_front_only_guardrail,-0.10662041717570807,-0.5348501381559987,-0.0660444148507228,0.12600778887038822,-0.007653072599973013,0.4576091019608374,-2.936099400791204,0.5249421578385697,3.835853444381099e-07,0.0012328435489795,-2.756561798449438,0.7541349079424947,front_only_guardrail,,,
source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,mid_pre_event_9_16,49,routine_or_low_concordance,-0.1231766065293238,-0.40398051922509626,-0.35234508617258037,-0.6924263075177962,0.15562306206155072,-0.7797014123420108,-0.42498848052644067,0.3560980184967139,2.804902596845777e-07,0.001506022024251,-0.6265648428578899,0.4021397586587231,routine_or_low_concordance,,,
source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723,126.0,14_c2_x10_HighCOV_110723,post_event_1_16,28,review_front_only_guardrail,-0.13018047427513788,-0.33884902337900685,-0.6555834517256026,0.08710824351761076,-0.2076563727583473,-0.10677690468161302,-2.222060756737206,0.9731531695412016,5.022333439488868e-07,0.0019571462784937,-2.117161226001908,1.6390256225284887,front_only_guardrail,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank016_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank016_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank016_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_kymograph.png
source_balanced_cycle128_rank17_obj2_14_c2_x10_HighCOV_110723,128.0,14_c2_x10_HighCOV_110723,post_event_1_16,60,routine_or_low_concordance,-0.13342438717671967,0.06608633366119931,-0.02288900594944144,-0.4282998928346487,-0.7641139001629889,0.7102552261638841,0.2688005643234398,-0.40080439999543654,3.828877695460232e-07,0.0026608273479988,-0.0011156470395314,-0.396879303795088,routine_or_low_concordance,,,
source_balanced_cycle143_rank23_obj2_16_c2_x10_HighHighCOV_130723,143.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,63,routine_or_low_concordance,-0.14750685990734946,-0.10954499027713188,-0.0685906111538736,0.6752510676915079,-0.5225357236980199,-0.5099628876262409,-0.1164007685553446,-0.34062232692934796,4.803458774867986e-07,0.0011721062953658,-0.1071992415259571,-0.4334786567417376,routine_or_low_concordance,,,
source_balanced_cycle134_rank20_obj1_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,far_pre_event_17_32,93,routine_or_low_concordance,-0.149608844952104,-0.47901206980962874,0.04771964339840547,0.34952505971971826,0.23473731178315868,0.5702946120228741,-2.0645792632691493,-0.35942641537280506,5.495663801822602e-07,0.0009027996789188,-1.949637559630489,-0.2724982035708408,routine_or_low_concordance,,,
source_balanced_cycle102_rank8_obj2_11_c2_x10_050723,102.0,11_c2_x10_050723,post_event_1_16,68,routine_or_low_concordance,-0.162621203008095,-0.17595290707079803,-0.1721889394973586,-0.15183018656132768,-0.2842856424348392,-0.2432553821958619,-0.43983380380237624,0.15183930336049847,4.403335203145578e-07,0.0009594747915486,-0.4788595329605233,0.0490726114194501,routine_or_low_concordance,,,
source_balanced_cycle30_rank38_obj2_4_c2_x10_240623,30.0,4_c2_x10_240623,far_pre_event_17_32,62,routine_or_low_concordance,-0.16490106969455776,-0.5062781348383568,-0.3591301631074277,-0.6913310352042576,0.27309408002390756,-0.47021940023138126,-0.5187529532920955,-0.12528116639917314,3.289122630370448e-07,0.0009775664958207,-0.4248329797549784,-0.1204856306624212,routine_or_low_concordance,,,
source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,mid_pre_event_9_16,107,routine_or_low_concordance,-0.1756458803512389,-0.5193320460756992,-0.010971088791447295,-0.3572421175169521,0.5191257852480637,-0.5030843594561043,-0.44388114122395284,,4.0543831318122315e-07,0.0008438936401403,-0.156407625223846,,routine_or_low_concordance,,,
source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,mid_pre_event_9_16,37,routine_or_low_concordance,-0.19720690631451904,-0.5537564902442271,-0.5223241505423153,-0.8232537527988194,0.013242739449266634,-1.587976592748138,0.43541744659673903,-0.043264963312526605,2.376763979098804e-07,0.0010014014568997,0.6831429060637272,-0.1474114590112758,routine_or_low_concordance,,,
source_balanced_cycle38_rank42_obj1_5_c2_x10_260623,38.0,5_c2_x10_260623,far_pre_event_17_32,58,review_kinetic_only_guardrail,-0.21015767811358715,-0.9512250075330289,-0.2955133426787807,0.7361003069327756,0.4918650832656447,0.9203930357427789,0.8804692844070751,-4.950066349601616,7.261667874623865e-07,0.0039730118711579,0.9532822621763716,-6.0,kinetic_only_guardrail,,,
source_balanced_cycle42_rank44_obj2_5_c2_x10_260623,42.0,5_c2_x10_260623,far_pre_event_17_32,69,routine_or_low_concordance,-0.21157342459673786,0.04324998900737229,-0.29456853452192355,-0.21589709338069268,-0.5218715727285224,0.5401364415326532,-0.17949643643970226,-0.07969250476556718,4.427715135272725e-07,0.0015911454309652,-0.1487043336674309,-0.1262728220393744,routine_or_low_concordance,,,
source_balanced_cycle106_rank10_obj2_12_c2_x10_070723,106.0,12_c2_x10_070723,mid_pre_event_9_16,77,routine_or_low_concordance,-0.21609053963241626,-0.31201508903778313,0.11731982244932168,-0.21490319128520527,-0.6133407637015966,0.3992006113553066,-0.6714054800956761,-0.54461826253971,4.606699238102223e-07,0.0025020948903909,-0.8204383511005385,-0.4179565338568847,routine_or_low_concordance,,,
source_balanced_cycle74_rank59_obj1_8_c2_x10_300623,74.0,8_c2_x10_300623,post_event_1_16,78,routine_or_low_concordance,-0.2573086117123978,-0.5343483691523989,-0.043345402369322855,-0.8522814730807194,-0.27229704672658256,-0.858606701543156,0.01848329448674736,-0.22659035597178526,2.8232269461855336e-07,0.0011696588756456,-0.2387808454129341,-0.2874899711725956,routine_or_low_concordance,,,
source_balanced_cycle104_rank9_obj1_11_c2_x10_050723,104.0,11_c2_x10_050723,mid_pre_event_9_16,54,routine_or_low_concordance,-0.2628491994543898,-0.3065422584666435,-0.28119245991033465,-0.3742609099052831,-0.5115941901551327,-0.23620327864246565,-0.1629703402480978,-0.3099483020219843,4.259913266691205e-07,0.0009326482467643,-0.2475303941581301,-0.203510022065885,routine_or_low_concordance,,,
source_balanced_cycle10_rank34_obj1_2_c2_x14_200623,10.0,2_c2_x14_200623,no_near_event_control,126,routine_or_low_concordance,-0.2642601874082343,-0.23364877823710853,0.23194957190418283,-0.22510591167138444,-0.11530637087626239,1.3059995818757255,-1.6233698513248538,,3.9560715162302267e-07,0.0030884840659863,-1.6219453912784252,,routine_or_low_concordance,,,
source_balanced_cycle42_rank44_obj1_5_c2_x10_260623,42.0,5_c2_x10_260623,far_pre_event_17_32,109,routine_or_low_concordance,-0.2644285929517109,0.23725768852673376,-0.1433127918942487,-0.12415728474082897,-0.43541583754257324,-0.00805167849236016,0.7115376294636494,,3.621412427944357e-07,0.0015992884487221,0.4223550758586736,,routine_or_low_concordance,,,
source_balanced_cycle44_rank45_obj1_5_c2_x10_260623,44.0,5_c2_x10_260623,mid_pre_event_9_16,26,context_control_concordant,-0.27253771781133856,-0.07350355153900262,-0.6401539647719974,-0.7379899460692922,-1.088069468344259,-1.0820537928720442,0.4799516339218291,0.7995545600928117,2.86711269873342e-07,0.001308186454707,0.7081037482371865,0.6311503077704111,front_kinetic_concordant,,,
source_balanced_cycle8_rank33_obj2_2_c2_x14_200623,8.0,2_c2_x14_200623,no_near_event_control,84,routine_or_low_concordance,-0.2795943956385649,-0.24439707637300845,-0.18093461364485483,-0.4477822861184771,-0.3403994817798983,0.23745082845519527,-0.0033742816366461987,-0.628774626495688,3.9437980447062505e-07,0.0027651571639492,0.028813306429516,-0.7400683253839409,routine_or_low_concordance,,,
source_balanced_cycle94_rank4_obj2_10_c2_x10_030723,94.0,10_c2_x10_030723,post_event_1_16,99,routine_or_low_concordance,-0.2828150517308138,-0.7920570029076714,0.009427494020023408,0.052235357157115345,0.25709165730988387,-0.2685607457714982,-0.7752018483358586,-1.4605108064432701,3.961537895364797e-07,0.0007718747612953,-0.6566454457717749,-1.363159564796123,routine_or_low_concordance,,,
source_balanced_cycle36_rank41_obj2_5_c2_x10_260623,36.0,5_c2_x10_260623,far_pre_event_17_32,96,routine_or_low_concordance,-0.28531367798274354,-0.5027160896233467,-0.47166041666270747,0.8669346520637069,0.5953241815240387,0.578315164205348,-0.5756186694250266,-2.156734707276446,5.248737096264833e-07,0.002901813318045,-0.6902886187762414,-2.054620173143176,routine_or_low_concordance,,,
source_balanced_cycle88_rank1_obj1_10_c2_x10_030723,88.0,10_c2_x10_030723,post_event_1_16,81,routine_or_low_concordance,-0.28870143868764636,-0.665486603766308,-0.2195324769092842,-0.08760797773957003,0.10002357966693462,-0.6743960808306028,-1.2984470167408062,-0.16916444131157024,3.8922490251779604e-07,0.0013656227959469,-1.1981809905054663,-0.1405387354672772,routine_or_low_concordance,,,
