mse,mae,psnr,ssim,roi_id,cycleNo,source_stem,method,eval_step,frame_index,validation_score
0.0001379041059408337,0.00901891104876995,38.604228029981854,0.9370723251575305,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,9,1602,5.377963073534964
0.00019993187743239105,0.008349327370524406,36.991179558105635,0.9672719453587945,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,9,1602,5.377963073534964
4.194553184788674e-05,0.005044234450906515,43.77314294600639,0.9784310947597763,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,10,1611,5.377963073534964
0.00012442174192983657,0.008715059608221054,39.05103722739209,0.9392235513896118,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,10,1611,5.377963073534964
0.00022806419292464852,0.008673187345266342,36.4194289550348,0.965818490665636,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,10,1611,5.377963073534964
4.1994375351350754e-05,0.0050332266837358475,43.76808874303354,0.9787891294853187,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,11,1621,5.377963073534964
0.00012038453132845461,0.008571201004087925,39.1942931366195,0.9405547532402438,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,11,1621,5.377963073534964
0.00024796108482405543,0.008868873119354248,36.05616472287916,0.9649228118452025,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,11,1621,5.377963073534964
4.3942789488937706e-05,0.005168542265892029,43.571123775201876,0.97750072542532,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,12,1630,5.377963073534964
0.00012233338202349842,0.008647008799016476,39.12455017613084,0.9385339384903143,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,12,1630,5.377963073534964
0.0002570234937593341,0.008888171054422855,35.900271772768725,0.9662593706375286,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,12,1630,5.377963073534964
0.0003770946932490915,0.011602211743593216,34.235495792593305,0.9388470074571209,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,13,1640,5.377963073534964
0.0004167041042819619,0.01335181761533022,33.80172221985174,0.9076667567830027,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,13,1640,5.377963073534964
0.00048052830970846117,0.011427628807723522,33.182810213398746,0.9532623870652399,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,13,1640,5.377963073534964
4.2296604078728706e-05,0.005041622556746006,43.73694499978936,0.9805026063286228,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,14,1649,5.377963073534964
0.0003559946489986032,0.013010844588279724,34.48556529914329,0.9216488452531674,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,14,1649,5.377963073534964
0.0005368793499656022,0.011890320107340813,32.70123300019739,0.9502526251180672,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,14,1649,5.377963073534964
4.9488320655655116e-05,0.005386420991271734,43.05497283355073,0.9791341673224061,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,15,1659,5.377963073534964
0.00012659917410928756,0.008772201836109161,38.97569127501515,0.9444025318490135,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,15,1659,5.377963073534964
0.0006352896452881396,0.01309940591454506,31.970282232589003,0.9397934120746306,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,15,1659,5.377963073534964
4.5375432819128036e-05,0.005204750224947929,43.43179219364923,0.9801069757747062,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,16,1668,5.377963073534964
0.00014452832692768425,0.009245004504919052,38.400470247225755,0.9418952384995826,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,16,1668,5.377963073534964
0.0005886583239771426,0.012574711814522743,32.30136710420976,0.9452345739544173,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,16,1668,5.377963073534964
5.293687354424037e-05,0.005518252495676279,42.762417117422544,0.9791227061218686,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,17,1678,5.377963073534964
0.00014748818648513407,0.009261468425393105,38.312427644301295,0.9420135660892651,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,17,1678,5.377963073534964
0.0007330923108384013,0.014083858579397202,31.34841335640504,0.9319607527535638,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,17,1678,5.377963073534964
5.395052721723914e-05,0.0055868541821837425,42.68004306932526,0.9789001726221155,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,18,1688,5.377963073534964
0.00012289159349165857,0.008605741895735264,39.104778243963246,0.9465076468535412,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,18,1688,5.377963073534964
0.0008877769578248262,0.015614794567227364,30.516961312405854,0.9155075982102642,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,18,1688,5.377963073534964
4.242818977218121e-05,0.0050300671719014645,43.72345497310069,0.9814825392505269,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,19,1697,5.377963073534964
0.00013924048107583076,0.00909423828125,38.5623448489782,0.9452355163332856,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,19,1697,5.377963073534964
0.0008793501183390617,0.015438392758369446,30.55838173631612,0.9182647561364704,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,19,1697,5.377963073534964
4.130413799430244e-05,0.004992932081222534,43.84006437010225,0.9811819294794106,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,20,1707,5.377963073534964
0.00012192007125122473,0.00859711691737175,39.13924792198662,0.947276626324948,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,20,1707,5.377963073534964
0.0008851246093399823,0.015512187033891678,30.5299558428611,0.9173435790045762,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,20,1707,5.377963073534964
4.473563967621885e-05,0.005142311565577984,43.49346348286795,0.9806558286775777,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,21,1716,5.377963073534964
0.00012427044566720724,0.008660310879349709,39.05632144164374,0.945985847328916,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,21,1716,5.377963073534964
0.0008434999035671353,0.014957287348806858,30.73914962725435,0.9242307319758851,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,21,1716,5.377963073534964
4.119847289985046e-05,0.004975253716111183,43.851188816236544,0.9809507545056166,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,22,1726,5.377963073534964
0.00012368714669719338,0.008649542927742004,39.0767542897649,0.9455290883411596,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,22,1726,5.377963073534964
0.0008846973651088774,0.015379015356302261,30.532052661843764,0.9195575541368237,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,22,1726,5.377963073534964
4.449647894944064e-05,0.005165508016943932,43.51674353812986,0.9805689274970396,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,23,1735,5.377963073534964
0.0001219423720613122,0.008558109402656555,39.13845361199297,0.9460841775087663,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,23,1735,5.377963073534964
0.000979490578174591,0.016138795763254166,30.08999737174568,0.913585237165292,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,23,1735,5.377963073534964
4.483661177800968e-05,0.0051531377248466015,43.48367213688823,0.9806529168287913,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,24,1745,5.377963073534964
0.0001233126677107066,0.008589466102421284,39.089923067435414,0.9458071132353795,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,24,1745,5.377963073534964
0.0010871519334614277,0.016882000491023064,29.63709757428925,0.9054852779264804,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,24,1745,5.377963073534964
4.841421832679771e-05,0.00533514516428113,43.15027075668593,0.9801538792510092,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,25,1754,5.377963073534964
0.00013512864825315773,0.008977745659649372,38.692525676375126,0.9444778074379321,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,25,1754,5.377963073534964
0.0010450787376612425,0.016280807554721832,29.808509879801022,0.9139524251995264,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,25,1754,5.377963073534964
4.67001082142815e-05,0.005256097763776779,43.306821130781955,0.9806165942439327,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,26,1764,5.377963073534964
0.00013837928418070078,0.009114409796893597,38.589289202795385,0.9436481109886994,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,26,1764,5.377963073534964
0.001186567242257297,0.01737946644425392,29.257076454670212,0.9033630758376769,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,26,1764,5.377963073534964
5.090942431706935e-05,0.005443771369755268,42.93201813929735,0.9800011010302437,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,27,1773,5.377963073534964
0.00012175126903457567,0.008578244596719742,39.14526503363092,0.9474621850178565,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,27,1773,5.377963073534964
0.001373732346110046,0.018842654302716255,28.620978756685478,0.8861606939707274,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,27,1773,5.377963073534964
4.6298213419504464e-05,0.005224021151661873,43.344357674490226,0.9813254807392756,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,28,1783,5.377963073534964
0.00012314885680098087,0.0086371386423707,39.095696153906935,0.9487998318966524,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,28,1783,5.377963073534964
0.0015184276271611452,0.019760532304644585,28.186059030368543,0.8772583364520544,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,28,1783,5.377963073534964
4.907844413537532e-05,0.005319492891430855,43.09109213551623,0.9807486869449968,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,29,1792,5.377963073534964
0.00013480625057127327,0.008990803733468056,38.702899703698534,0.9462425885450693,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,29,1792,5.377963073534964
0.001476580393500626,0.019178107380867004,28.30742902574139,0.8870064775369786,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,29,1792,5.377963073534964
4.5674401917494833e-05,0.005182904191315174,43.40327130798244,0.9815054476849827,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,30,1802,5.377963073534964
0.00013241889246273786,0.008936875499784946,38.78050048831479,0.9463905368322207,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,30,1802,5.377963073534964
0.001613405765965581,0.020094897598028183,27.922563953151073,0.8758298009965155,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,30,1802,5.377963073534964
4.689540946856141e-05,0.005223163403570652,43.28869667733684,0.9814624295779216,cycle86_rank5_obj8,86.0,10_c2_x10_030723,persistence,31,1812,5.377963073534964
0.0001231772912433371,0.008651413023471832,39.09469350586781,0.9481788689413189,cycle86_rank5_obj8,86.0,10_c2_x10_030723,velocity,31,1812,5.377963073534964
0.0017063455889001489,0.020524855703115463,27.679330059043693,0.8744092579535496,cycle86_rank5_obj8,86.0,10_c2_x10_030723,low_rank_dmd,31,1812,5.377963073534964
4.377034929348156e-05,0.005104659590870142,43.588199876426245,0.9766869071751465,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,0,1516,5.344092852173012
0.00012582603085320443,0.008762715384364128,39.00229502877777,0.9342858630786708,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,0,1516,5.344092852173012
0.00017042135004885495,0.008150645531713963,37.684759986093425,0.9589117724292072,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,0,1516,5.344092852173012
4.8920188419288024e-05,0.005345088895410299,43.105118789190826,0.9758547259039348,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,1,1525,5.344092852173012
0.00014057465887162834,0.00908238347619772,38.520929617068695,0.9325264336959815,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,1,1525,5.344092852173012
0.00013828622468281537,0.007372526451945305,38.59221079776474,0.9650393945861746,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,1,1525,5.344092852173012
4.116760101169348e-05,0.0049773831851780415,43.854444402101855,0.977176863381892,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,2,1535,5.344092852173012
0.00013391327229328454,0.008906985633075237,38.73176377445916,0.9343981993713497,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,2,1535,5.344092852173012
0.00014075472427066416,0.007580307777971029,38.51537019636487,0.9626728739561858,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,2,1535,5.344092852173012
3.923099211533554e-05,0.004881835542619228,44.06370708827705,0.9774650382701262,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,3,1544,5.344092852173012
0.00011691369581967592,0.008438201621174812,39.32134610561792,0.9363590532541275,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,3,1544,5.344092852173012
0.000137825874844566,0.007521314080804586,38.606692421720254,0.9625868554174164,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,3,1544,5.344092852173012
3.925375494873151e-05,0.004896414931863546,44.06118793045764,0.9778191318703287,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,4,1554,5.344092852173012
0.00011322196951368824,0.008335564285516739,39.46069294765969,0.9382186874857655,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,4,1554,5.344092852173012
0.0001245693420059979,0.007281180936843157,39.045888295542746,0.9641314309099575,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,4,1554,5.344092852173012
4.08062114729546e-05,0.004973044618964195,43.892737240889225,0.9771179638085542,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,5,1564,5.344092852173012
0.00011830413131974638,0.008491668850183487,39.27000089031913,0.9368038977296264,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,5,1564,5.344092852173012
0.00012538960436359048,0.0073183393105864525,39.01738467928552,0.963747671643893,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,5,1564,5.344092852173012
3.886588092427701e-05,0.004902014508843422,44.104314842374926,0.9775993498681504,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,6,1573,5.344092852173012
0.00011738229659385979,0.008473561145365238,39.303973977336454,0.9357860120137532,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,6,1573,5.344092852173012
0.0001184144857688807,0.007131636142730713,39.265951666614306,0.9649136719806695,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,6,1573,5.344092852173012
4.07022271247115e-05,0.004982420243322849,43.90381826609914,0.977036834653513,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,7,1583,5.344092852173012
0.00011571562936296687,0.008439809083938599,39.366079782334594,0.936857299245434,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,7,1583,5.344092852173012
0.0001130913951783441,0.007058895193040371,39.46570438122551,0.9654827325358802,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,7,1583,5.344092852173012
4.777855065185577e-05,0.005301924422383308,43.20767028580455,0.9754205451482608,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,8,1592,5.344092852173012
0.00012954502017237246,0.008846861310303211,38.87579277029582,0.9324824271525866,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,8,1592,5.344092852173012
0.00014110181655269116,0.007623976096510887,38.50467395078171,0.9605691629795381,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,8,1592,5.344092852173012
4.149610685999505e-05,0.00504649942740798,43.819926466260384,0.9769033702435317,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,9,1602,5.344092852173012
0.00013132883759681135,0.008935222402215004,38.81639899698523,0.9322659960278759,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,9,1602,5.344092852173012
0.00013172805483918637,0.00734315300360322,38.80321721133096,0.9627736949111209,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,9,1602,5.344092852173012
3.9647609810344875e-05,0.004920459818094969,44.01782989366984,0.9775462356835236,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,10,1611,5.344092852173012
0.00011791379074566066,0.008504960685968399,39.28435398513999,0.9368306472272049,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,10,1611,5.344092852173012
0.00014163060404825956,0.007559133227914572,38.48842892598383,0.9620967335833444,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,10,1611,5.344092852173012
4.21145414293278e-05,0.0050452519208192825,43.75567923829068,0.9765721098802708,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,11,1621,5.344092852173012
0.0001206251181429252,0.00858295802026987,39.185622482902616,0.93476298155608,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,11,1621,5.344092852173012
0.0001462819636799395,0.007509259041398764,38.348092183528756,0.963095033098886,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,11,1621,5.344092852173012
4.03980775445234e-05,0.004975956864655018,43.936393015149065,0.9770814628365599,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,12,1630,5.344092852173012
0.0001170807663584128,0.008461748249828815,39.31514443531203,0.9361531907540781,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,12,1630,5.344092852173012
0.00015075302508194,0.007442374248057604,38.21733964340631,0.9638537291575361,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,12,1630,5.344092852173012
0.00029482448007911444,0.010268921963870525,35.30436458662783,0.9384929073887107,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,13,1640,5.344092852173012
0.00034421178861521184,0.012286819517612457,34.63174259973408,0.9058685105818289,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,13,1640,5.344092852173012
0.0002784648968372494,0.009258834645152092,35.55229544011744,0.9523279468365657,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,13,1640,5.344092852173012
4.110180452698842e-05,0.005004949867725372,43.86139110510558,0.9792457896471024,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,14,1649,5.344092852173012
0.00031482562189921737,0.01195282582193613,35.019299300720796,0.9213849264530488,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,14,1649,5.344092852173012
0.00031070964178070426,0.009707441553473473,35.076452697344536,0.9491371310750644,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,14,1649,5.344092852173012
4.4928063289262354e-05,0.005180312320590019,43.47482302103944,0.9785320924388038,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,15,1659,5.344092852173012
0.00012075089762220159,0.008556578308343887,39.181096321630335,0.9421214902621728,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,15,1659,5.344092852173012
0.0003689001314342022,0.010565089993178844,34.33091190039831,0.9408119267777161,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,15,1659,5.344092852173012
4.385387364891358e-05,0.005136353895068169,43.57992039012966,0.9786121738324931,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,16,1668,5.344092852173012
0.00013316197146195918,0.008908662013709545,38.756197837413225,0.939842330371892,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,16,1668,5.344092852173012
0.00033687587711028755,0.010064667090773582,34.7253008671249,0.9450621332724889,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,16,1668,5.344092852173012
4.716162584372796e-05,0.005290269386023283,43.26411231507643,0.9778460613665757,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,17,1678,5.344092852173012
0.00013627448061015457,0.009050692431628704,38.655854645457154,0.9377066752940049,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,17,1678,5.344092852173012
0.00041796438745222986,0.011192387901246548,33.78860720597852,0.9340202007359929,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,17,1678,5.344092852173012
4.9644135287962854e-05,0.005341777112334967,43.04132049535477,0.9781372071269118,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,18,1688,5.344092852173012
0.00011656401329673827,0.008370228111743927,39.33435508229981,0.9444670762691969,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,18,1688,5.344092852173012
0.0005125918542034924,0.012522585690021515,32.90228299639451,0.9184593952658736,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,18,1688,5.344092852173012
3.935066342819482e-05,0.004919236991554499,44.05047941303002,0.9803276835400381,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,19,1697,5.344092852173012
0.00012900459114462137,0.00878553930670023,38.893948333186295,0.9430095515648524,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,19,1697,5.344092852173012
0.0004971226444467902,0.012238919734954834,33.03536453850941,0.9219225182319865,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,19,1697,5.344092852173012
3.9173966797534376e-05,0.004871679469943047,44.070024491043455,0.9801765298769798,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,20,1707,5.344092852173012
0.00011348351836204529,0.00834830105304718,39.45067208111163,0.9444027045921043,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,20,1707,5.344092852173012
0.0005017943913117051,0.012278134934604168,32.994741972182794,0.9211564507638966,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,20,1707,5.344092852173012
4.202995842206292e-05,0.005002289079129696,43.76441039618108,0.9799611658888099,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,21,1716,5.344092852173012
0.00011807897681137547,0.008410494774580002,39.27827418792535,0.9439095885444571,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,21,1716,5.344092852173012
0.00047075594193302095,0.011830178089439869,33.2720418956422,0.9271285326907664,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,21,1716,5.344092852173012
4.003919457318261e-05,0.004952140152454376,43.9751466735507,0.9803294409204413,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,22,1726,5.344092852173012
0.00011793729936471209,0.008443658240139484,39.28348821313442,0.9449654096364974,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,22,1726,5.344092852173012
0.000492161838337779,0.01200931891798973,33.078920640217724,0.9252253789224743,cycle86_rank2_obj6,86.0,10_c2_x10_030723,low_rank_dmd,22,1726,5.344092852173012
4.089892900083214e-05,0.004950091242790222,43.882880644894485,0.9802112025390437,cycle86_rank2_obj6,86.0,10_c2_x10_030723,persistence,23,1735,5.344092852173012
0.00011627138155745342,0.008417417295277119,39.345271671385994,0.9440821233207797,cycle86_rank2_obj6,86.0,10_c2_x10_030723,velocity,23,1735,5.344092852173012
