cycleNo,method,mse_mean,mse_std,mae_mean,mae_std,ssim_mean,ssim_std,psnr_mean,psnr_std
86.0,low_rank_dmd,0.0009565556058078073,0.0005526997956557094,0.015470163969439454,0.004263884056065366,0.9104521201764939,0.025172632744696857,31.89420085321634,2.501396930344694
86.0,persistence,9.021111668516824e-05,3.5433468077982554e-05,0.006693183683091774,0.0013057902906730779,0.9692546041441599,0.00876883402079371,41.40907044144294,1.7595366765200857
86.0,velocity,0.00023379500094051765,8.86256208202513e-05,0.011268813599599525,0.002173742508051322,0.9194803396123519,0.02035126922636751,36.84645833878254,1.749342957557309
116.0,low_rank_dmd,0.0002466039559484064,6.960200953957984e-05,0.009562602470396087,0.0019192125642235258,0.9663213544911341,0.008950458723081424,36.88197686753286,1.4980157198012027
116.0,persistence,0.00010348353151812262,6.623957044119611e-05,0.007632283615142417,0.002299700220436692,0.9637462769825119,0.014667323733763133,40.45431356330074,2.400223710119625
116.0,velocity,0.0003016847676917678,0.00019403438770473436,0.013049222145734044,0.003950457298494491,0.9049066836715373,0.033086056666805974,35.81467903657064,2.4135384012062024
