roi_id,cycleNo,cohort_role,event_reference_cycle,mode_label,is_event_roi,is_event_enriched_mode,n_frames,duration_s,roi_norm_delta,roi_norm_total_variation,roi_norm_max_abs_rate_per_s,roi_norm_rate_sign_consistency,q60_threshold,q60_fraction_first,q60_fraction_last,q60_fraction_delta,q60_fraction_total_variation,q60_variation_to_net_abs,q60_max_abs_rate_per_s,q60_signed_rate_at_max_abs_per_s,q60_time_of_max_abs_rate_s,q60_time_of_max_abs_rate_frac,q60_positive_rate_fraction,q60_negative_rate_fraction,q60_logistic_low,q60_logistic_amp,q60_logistic_k_per_s,q60_logistic_t0_s,q60_logistic_r2,q60_avrami_direction,q60_avrami_n,q60_avrami_logk,q60_avrami_r2,q60_transformed_fraction_delta,q70_threshold,q70_fraction_first,q70_fraction_last,q70_fraction_delta,q70_fraction_total_variation,q70_variation_to_net_abs,q70_max_abs_rate_per_s,q70_signed_rate_at_max_abs_per_s,q70_time_of_max_abs_rate_s,q70_time_of_max_abs_rate_frac,q70_positive_rate_fraction,q70_negative_rate_fraction,q70_logistic_low,q70_logistic_amp,q70_logistic_k_per_s,q70_logistic_t0_s,q70_logistic_r2,q70_avrami_direction,q70_avrami_n,q70_avrami_logk,q70_avrami_r2,q70_transformed_fraction_delta,q80_threshold,q80_fraction_first,q80_fraction_last,q80_fraction_delta,q80_fraction_total_variation,q80_variation_to_net_abs,q80_max_abs_rate_per_s,q80_signed_rate_at_max_abs_per_s,q80_time_of_max_abs_rate_s,q80_time_of_max_abs_rate_frac,q80_positive_rate_fraction,q80_negative_rate_fraction,q80_logistic_low,q80_logistic_amp,q80_logistic_k_per_s,q80_logistic_t0_s,q80_logistic_r2,q80_avrami_direction,q80_avrami_n,q80_avrami_logk,q80_avrami_r2,q80_transformed_fraction_delta
cycle62_rank2_obj2,62.0,control,60.0,front_negative_high_apparent_front_proxy,0,0,96,9223.984920978546,-0.0004787102341651944,0.026149834692478183,5.121098387401329e-06,0.5104166666666666,0.061758290976285934,0.4000651041666667,0.3967013888888889,-0.0016276041666666297,0.1783637152777776,109.58666666666906,3.643176022330311e-05,-3.643176022330311e-05,5048.91806200931,0.5473684210526316,0.5104166666666666,0.4895833333333333,0.4519359258360065,-0.04533065937892845,-0.00259241703227483,1604.5955861570176,0.334533045951639,decay,-0.33705974346392575,2.343251218545276,0.10778514138225492,-0.0016276041666666297,0.07138475775718689,0.3000217013888889,0.3023003472222222,0.0023871527777777346,0.1515625,63.490909090910236,3.0061789877510034e-05,-3.0061789877510034e-05,5146.0126401248735,0.5578947368421053,0.5,0.5,0.30751119037334285,0.03798445528455566,0.0024027477623041705,1658.8038565565323,0.3237402251498078,growth,0.34896114463337463,-3.4809377930251486,0.09198983661720339,0.0023871527777777346,0.08352004736661911,0.20008680555555555,0.2019314236111111,0.0011284722222222043,0.11432291666666664,101.30769230769388,2.0562711291679647e-05,2.0562711291679647e-05,194.1891562311273,0.02105263157894737,0.5,0.5,0.20476366695319195,0.029283325668471364,-0.002059376270271392,7811.826577442544,0.27667167296598005,growth,0.3696016988575568,-3.6211636197942636,0.12604823441252277,0.0011284722222222043
cycle62_rank1_obj4,62.0,control,60.0,near_baseline_or_context_like,0,0,96,9223.984920978546,0.0018520608544349698,0.043904705345630665,7.436662494649188e-06,0.5104166666666666,0.05220559611916542,0.4000651041666667,0.4186197916666667,0.01564670138888896,0.23743489583333316,15.174757281553317,5.051274730347426e-05,5.051274730347426e-05,194.1891562311273,0.02105263157894737,0.5,0.5,0.41935026211106974,0.06396929002615286,0.002294323842811932,1680.7366292637867,0.4001477700821645,growth,0.4528590853330192,-4.1376928901974415,0.2436514718142876,0.01564670138888896,0.06490624323487282,0.3000217013888889,0.3140190972222222,0.010329861111111172,0.2004774305555555,19.407563025209964,3.9225606866193736e-05,3.9225606866193736e-05,194.1891562311273,0.02105263157894737,0.5,0.5,0.313228930028458,0.054985622472377677,0.002250559069994721,1611.332440096673,0.40198000544263046,growth,0.40521609621778437,-3.7627369773360475,0.17322641279606332,0.010329861111111172,0.0838889628648758,0.20008680555555555,0.2109375,0.008506944444444442,0.15798611111111116,18.571428571428584,3.06205592060882e-05,-3.06205592060882e-05,8932.701186631855,0.968421052631579,0.5,0.5,0.2097520384468793,0.04610806651380493,0.002248779741651244,1599.8872233446195,0.4214415766279974,growth,0.4957670705573032,-4.456882287886411,0.2602365250224432,0.008506944444444442
cycle62_rank3_obj9,62.0,control,60.0,optical_brightening_decorrelating_rollout_hard_front_positive,0,1,96,9223.984920978546,0.001979792118072504,0.04866589903831481,1.1268646379806655e-05,0.5104166666666666,0.05247477814555168,0.4000651041666667,0.4149305555555556,0.015147569444444453,0.3244357638888888,21.4183381088825,5.677096378355019e-05,5.677096378355019e-05,3786.688546506982,0.4105263157894737,0.5104166666666666,0.4895833333333333,0.42060996875684425,0.08507476707210078,0.0025871505315773814,2127.1672706650743,0.4414356214053259,growth,0.561885905074312,-5.164593396324408,0.26009302324117567,0.015147569444444453,0.06447646766901016,0.3000217013888889,0.3106553819444444,0.009700520833333282,0.2641276041666668,27.22818791946325,5.218905528920877e-05,5.218905528920877e-05,3786.688546506982,0.4105263157894737,0.5104166666666666,0.4895833333333333,0.31816778992932343,0.06864178943951242,0.0025375173333486525,2121.225549966173,0.4325443199134794,growth,0.5757329768901064,-5.3112255142853275,0.3027388015037734,0.009700520833333282,0.08539330959320068,0.20008680555555555,0.20985243055555555,0.008094618055555586,0.17801649305555553,21.991957104557557,3.531422156614569e-05,3.531422156614569e-05,3786.688546506982,0.4105263157894737,0.5,0.5,0.21356803861433846,0.046130698653696726,0.002741245215891014,2300.19990893504,0.4579694718114595,growth,0.5937314480568092,-5.485329845249433,0.29274793219761064,0.008094618055555586
cycle62_rank4_obj1,62.0,control,60.0,optical_loss_rollout_hard,0,0,96,9223.984920978546,0.0004159539937973189,0.035938403010368325,6.768919675691708e-06,0.5,0.07863979041576385,0.4000651041666667,0.3927951388888889,-0.0068359374999999445,0.23769531249999992,34.77142857142884,4.0790160986212826e-05,-4.0790160986212826e-05,8932.701186631855,0.968421052631579,0.5,0.5,0.4643748182339561,-0.0559050328571923,-0.0027569419740105495,1884.7186294299315,0.32682141232145046,decay,-0.3670237853408297,2.5826152879544604,0.12033196763728338,-0.0068359374999999445,0.09270909801125526,0.3000217013888889,0.3051215277777778,0.004079861111111083,0.19197048611111117,47.05319148936204,3.643176022330181e-05,-3.643176022330181e-05,4951.823483893746,0.5368421052631579,0.5,0.5,0.31299514522122057,0.04609087101209717,0.0026857253085303717,1893.7249100733081,0.35148884090350296,growth,0.4016587507418929,-3.927882585889985,0.12395906618904129,0.004079861111111083,0.11320827156305313,0.20008680555555555,0.2055121527777778,0.0032769097222222487,0.14090711805555547,42.99999999999963,3.218511332610729e-05,3.218511332610729e-05,194.1891562311273,0.02105263157894737,0.5,0.5,0.21258368387807308,0.032786600848107625,0.0024553953011595426,1732.3709573279866,0.32136207828295615,growth,0.35566819058463306,-3.498915580724145,0.13414474330593773,0.0032769097222222487
cycle86_rank2_obj6,86.0,event,86.0,near_baseline_or_context_like,1,0,96,9021.373033046722,0.0007450208067893982,0.031074802577495564,7.602765248867528e-06,0.5104166666666666,0.06139278784394264,0.4000651041666667,0.4029947916666667,0.004991319444444531,0.2564236111111112,51.373913043477394,9.083968647729266e-05,9.083968647729266e-05,4178.32014162164,0.4631578947368421,0.5208333333333334,0.4791666666666667,0.4054110714459219,0.06478160619942504,0.0023225185644333273,2107.9668023499553,0.39056577507482815,growth,0.5242770619391087,-5.077957073905397,0.13407532224919527,0.004991319444444531,0.07128426805138588,0.3000217013888889,0.3049045138888889,0.007356770833333304,0.2060980902777778,28.01474926253699,6.97008915108788e-05,6.97008915108788e-05,4178.32014162164,0.4631578947368421,0.5104166666666666,0.4895833333333333,0.3031537323328713,0.053405511917154196,0.002317620736497725,2030.9789718140391,0.3872648577079567,growth,0.4731393630926042,-4.647936695459352,0.12833197222931914,0.007356770833333304,0.08339706808328629,0.20008680555555555,0.2048611111111111,0.005859374999999972,0.13589409722222232,23.192592592592717,3.2108115597634206e-05,-3.2108115597634206e-05,5317.861998427542,0.5894736842105264,0.5,0.5,0.2019326604315314,0.03577807379597921,0.0022874580496194353,1948.1596035901543,0.40749293270040043,growth,0.42921913971663905,-4.233737204895773,0.11206464333634725,0.005859374999999972
cycle86_rank5_obj8,86.0,event,86.0,near_baseline_or_context_like,1,0,96,9021.373033046722,0.0012493953108787537,0.04219761341810227,8.641519143413792e-06,0.5,0.06501314043998718,0.4000651041666667,0.4021267361111111,0.004687500000000011,0.4082899305555558,87.10185185185169,0.00015037110365297797,0.00015037110365297797,4178.32014162164,0.4631578947368421,0.5104166666666666,0.4895833333333333,0.4057187694439053,0.09848318465559988,0.0023223419183951337,1997.584280646984,0.33932252029824683,growth,0.37117689308299506,-3.9198569231197973,0.062351757651019524,0.004687500000000011,0.07436477765440941,0.3000217013888889,0.3060980902777778,0.008463541666666685,0.31440972222222235,37.14871794871788,0.00010775072245042434,0.00010775072245042434,4178.32014162164,0.4631578947368421,0.5104166666666666,0.4895833333333333,0.3040307055219719,0.07540961783075203,0.0024426519721595062,2008.0934986862874,0.3551990232629866,growth,0.4449230758850897,-4.525029611737791,0.10641012657197546,0.008463541666666685,0.08659655600786209,0.2001953125,0.20442708333333334,0.006814236111111122,0.1898871527777777,27.86624203821651,5.7817460827057224e-05,5.7817460827057224e-05,4178.32014162164,0.4631578947368421,0.5,0.5,0.2024061022070337,0.04582702638466018,0.002411577283052267,2040.2685306276562,0.3758168921442143,growth,0.4847349478324942,-4.8183876467111055,0.1518562202264735,0.006814236111111122
cycle86_rank3_obj5,86.0,event,86.0,near_baseline_or_context_like,1,0,96,9021.373033046722,0.001663859188556674,0.0405698612332344,6.566380806914977e-06,0.5,0.05030454322695732,0.4000651041666667,0.40625,0.012369791666666685,0.23185763888888872,18.743859649122765,5.3132646807472605e-05,5.3132646807472605e-05,4083.358320221148,0.45263157894736844,0.5,0.5,0.39884308237136656,0.06629626164164816,0.0023269067486119304,2096.494781205639,0.4973966195603975,growth,0.6784726143379202,-6.202905723580642,0.2775166140837083,0.012369791666666685,0.06443188712000847,0.3000217013888889,0.3038194444444444,0.008940972222222232,0.19739583333333344,22.077669902912607,4.8219305274739034e-05,4.8219305274739034e-05,4083.358320221148,0.45263157894736844,0.5104166666666666,0.4895833333333333,0.2991506707957164,0.055619265308091255,0.002380663791475338,2116.47884550085,0.48919488361254093,growth,0.5916829237107085,-5.481850482455854,0.2166776963163145,0.008940972222222232,0.08474088460206985,0.20008680555555555,0.20182291666666666,0.006271701388888912,0.1593098958333333,25.401384083044885,3.119400554503276e-05,-3.119400554503276e-05,5317.861998427542,0.5894736842105264,0.5104166666666666,0.4895833333333333,0.19891355481573686,0.04600267468549925,0.0022358563401562058,1951.269091958575,0.4895880088574972,growth,0.6221584353362556,-5.7020560000130835,0.23985172240822017,0.006271701388888912
cycle86_rank4_obj9,86.0,event,86.0,optical_brightening_decorrelating_rollout_hard_front_positive,1,1,96,9021.373033046722,0.0008058935403823936,0.04768629372119905,9.945785108244734e-06,0.5104166666666666,0.052243366837501526,0.4000651041666667,0.3961588541666667,0.005034722222222232,0.4115451388888889,81.74137931034467,0.00012808967112081134,0.00012808967112081134,4178.32014162164,0.4631578947368421,0.5,0.5,0.3964427043610791,0.10511274474894883,0.002700142735896189,2489.3890874022013,0.4588682923514592,growth,0.7018839187887166,-6.618485620974289,0.2682042170010389,0.005034722222222232,0.06678909808397293,0.3000217013888889,0.3056640625,0.010047743055555558,0.2884765625000001,28.710583153347734,7.632818939224111e-05,7.632818939224111e-05,4178.32014162164,0.4631578947368421,0.5,0.5,0.2985054060786705,0.07467426901603041,0.0027213376180472582,2454.838470573489,0.47848901617409967,growth,0.716743788350487,-6.730108812642127,0.24934418121425772,0.010047743055555558,0.09191051870584488,0.20008680555555555,0.19856770833333334,0.003016493055555597,0.1505859374999999,49.9208633093518,3.4621918242288933e-05,3.4621918242288933e-05,3228.7019276167216,0.35789473684210527,0.4895833333333333,0.5104166666666666,0.19694494837686713,0.04282823796270021,0.0027750969678948115,2469.0801583430025,0.5676896941519347,growth,0.7993010126189257,-7.2498196688466106,0.36808814985307314,0.003016493055555597
cycle86_rank6_obj78,86.0,event,86.0,near_baseline_or_context_like,1,0,96,9021.373033046722,0.00124419927597047,0.038436120748519875,7.44930788700764e-06,0.5104166666666666,0.07224759459495544,0.4000651041666667,0.4035373263888889,0.008550347222222199,0.320529513888889,37.48730964467017,0.00011632050419356542,0.00011632050419356542,4178.32014162164,0.4631578947368421,0.5,0.5,0.4017782939659873,0.08049202272790548,0.002453232936005021,2216.3799081557104,0.4019458767097118,growth,0.5397317196550336,-5.267995426788901,0.14894488177715814,0.008550347222222199,0.08785910904407501,0.3000217013888889,0.3049045138888889,0.007877604166666663,0.2458550347222223,31.2093663911846,6.638724257019765e-05,6.638724257019765e-05,4178.32014162164,0.4631578947368421,0.5104166666666666,0.4895833333333333,0.3027825128574924,0.06250143760361547,0.0024206130286716547,2114.923067848797,0.40503422366976327,growth,0.47848730764215425,-4.688590698907846,0.1237772732513227,0.007877604166666663,0.11005605012178421,0.20008680555555555,0.2013888888888889,0.004340277777777762,0.1365451388888889,31.46000000000011,3.8392622209271025e-05,-3.8392622209271025e-05,5222.90017702705,0.5789473684210527,0.5,0.5,0.19966991233628234,0.03573943959404694,0.0024800051132355828,2011.2487428513691,0.44053619853262027,growth,0.5694249291342119,-5.428707391243174,0.18657611671801522,0.004340277777777762
cycle86_rank8_obj17,86.0,event,86.0,near_baseline_or_context_like,1,0,96,9021.373033046722,0.0012499079108238276,0.029925693571567574,7.160674039259933e-06,0.5104166666666666,0.0962478443980217,0.4000651041666667,0.4051649305555556,0.007356770833333415,0.12293836805555569,16.71091445427712,3.542176453831536e-05,3.542176453831536e-05,4273.281963022132,0.4736842105263158,0.5416666666666666,0.4583333333333333,0.3972633363402037,0.034718202582046664,0.0019257660994995108,2112.3624868017355,0.603769643231165,growth,0.7062817653743706,-6.3640874561439205,0.4736657781951652,0.007356770833333415,0.11014633253216743,0.3000217013888889,0.3016493055555556,0.005664062500000011,0.1155598958333332,20.40229885057465,3.0965478031882076e-05,3.0965478031882076e-05,4558.167427223607,0.5052631578947369,0.53125,0.46875,0.2980735321765627,0.030060206667242538,0.002166654941421408,2474.845485456141,0.6090772207322279,growth,0.7507123182951416,-6.740850637153456,0.5096520483098396,0.005664062500000011,0.13066202402114868,0.20008680555555555,0.20301649305555555,0.005707465277777796,0.09194878472222226,16.110266159695772,2.9708576709554712e-05,2.9708576709554712e-05,3703.511034619181,0.4105263157894737,0.5104166666666666,0.4895833333333333,0.1969946999787021,0.028542213780569595,0.003069036153918315,2975.5940251555057,0.7408192090056374,growth,1.149730080795273,-10.076253718764148,0.5843682577571256,0.005707465277777796
cycle88_rank2_obj4,88.0,control,86.0,front_negative_high_apparent_front_proxy,0,0,96,9034.488495111464,0.0015709459781646645,0.031466194987297066,7.840472961318499e-06,0.5,0.061767879873514175,0.4000651041666667,0.3988715277777778,0.015147569444444398,0.25017361111111114,16.51575931232097,8.922454112526195e-05,8.922454112526195e-05,3043.1961246691244,0.3368421052631579,0.4895833333333333,0.5104166666666666,0.4031676825696737,0.08052738097050204,0.002230983493346889,1992.5573616407908,0.5526556053307968,growth,0.629178929106084,-5.5448636799391195,0.26482004192378816,0.015147569444444398,0.07166460901498795,0.3000217013888889,0.3026258680555556,0.011740451388888906,0.21399739583333333,18.22735674676522,6.218334387885914e-05,6.218334387885914e-05,3043.1961246691244,0.3368421052631579,0.5104166666666666,0.4895833333333333,0.30332333256576016,0.0641400517343666,0.002292711493464294,1951.4061308911364,0.48439942659812685,growth,0.5351344775399092,-4.87892319098448,0.19308043171440137,0.011740451388888906,0.08469429612159729,0.20008680555555555,0.19889322916666666,2.170138888890616e-05,0.1360460069444444,6268.99999999501,3.149101451479868e-05,-3.149101451479868e-05,5135.393460379148,0.5684210526315789,0.5,0.5,0.20037696701927896,0.033611626213008595,0.002372858765456946,1784.6424279948942,0.33975142808362635,growth,0.4814710560751998,-4.605339370578515,0.15489649115790716,2.170138888890616e-05
cycle88_rank5_obj9,88.0,control,86.0,near_baseline_or_context_like,0,0,96,9034.488495111464,-0.00022926330566407083,0.05346106290817261,1.033702389465407e-05,0.5104166666666666,0.053884267807006836,0.4000651041666667,0.396484375,0.011436631944444442,0.42259114583333324,36.95066413662239,0.00011444017231283668,0.00011444017231283668,3138.2960035650344,0.34736842105263155,0.5,0.5,0.40254629488340693,0.11593587263905275,0.002945839962680907,2430.34994256028,0.4964429257780312,growth,0.7623628723972838,-6.942595720532107,0.27067060255582553,0.011436631944444442,0.07000720873475075,0.3000217013888889,0.2964409722222222,0.0033854166666666408,0.2937065972222222,86.75641025641092,5.65925478236951e-05,5.65925478236951e-05,4184.3946714200465,0.4631578947368421,0.5,0.5,0.299897083646457,0.07650962091795763,0.0027492918043040752,2349.24087639712,0.4555498297189492,growth,0.6669925303379121,-6.301366741310569,0.19570158027087792,0.0033854166666666408,0.09766658395528793,0.20008680555555555,0.19639756944444445,-0.0022786458333333426,0.15805121527777774,69.36190476190447,3.0121839970676922e-05,3.0121839970676922e-05,4469.694308107776,0.4947368421052631,0.5104166666666666,0.4895833333333333,0.2277138926343615,-0.03419911271064751,0.002926678953747067,7983.1016437427415,0.14697703105611015,decay,-0.5391233865610835,4.197005754223216,0.1631083951938721,-0.0022786458333333426
cycle88_rank3_obj6,88.0,control,86.0,front_negative_high_apparent_front_proxy,0,0,96,9034.488495111464,0.0007202684879303034,0.04205262064933776,6.926557414355431e-06,0.5,0.05138927325606346,0.4000651041666667,0.3997395833333333,0.003754340277777768,0.23066406249999993,61.43930635838165,4.529685783469196e-05,4.529685783469196e-05,3043.1961246691244,0.3368421052631579,0.5,0.5,0.401932793702573,0.06295766938213233,0.002668811081103275,2076.654499564096,0.4372470015928992,growth,0.5405551800230024,-5.114500678991083,0.14158059631871267,0.003754340277777768,0.06594303250312805,0.3000217013888889,0.3000217013888889,0.002539062500000022,0.1992404513888888,78.47008547008474,4.335719389718601e-05,-4.335719389718601e-05,5230.493339275057,0.5789473684210525,0.5,0.5,0.3013582466632918,0.0520418323541783,0.002756738763206349,2068.4119041380063,0.4050953726786205,growth,0.5100716289838771,-4.949294832122222,0.11171839949756257,0.002539062500000022,0.08713354915380478,0.20008680555555555,0.2001953125,0.0027343749999999833,0.15759548611111115,57.634920634921,2.8068078154494394e-05,2.8068078154494394e-05,3518.695519148675,0.3894736842105263,0.5,0.5,0.20052743673359474,0.04277756931801729,0.0025577745943973747,1965.0650850088045,0.42365154237934644,growth,0.5020346460528949,-4.785839726237302,0.1327151722154657,0.0027343749999999833
cycle88_rank4_obj8,88.0,control,86.0,front_negative_high_apparent_front_proxy,0,0,96,9034.488495111464,0.00138058662414553,0.043460315465927074,8.377918260810981e-06,0.5104166666666666,0.06562227755784988,0.4000651041666667,0.3973524305555556,0.017860243055555558,0.4100477430555556,22.95868772782503,0.00013657516077613709,0.00013657516077613709,3043.1961246691244,0.3368421052631579,0.5104166666666666,0.4895833333333333,0.40609895673258395,0.12473587547238241,0.0022600682474974475,1945.0493500717928,0.4955992091009144,growth,0.5669274590191465,-5.123143700433337,0.20546203946589703,0.017860243055555558,0.07538697868585587,0.3000217013888889,0.3003472222222222,0.008550347222222199,0.3209635416666666,37.53807106598994,8.466062597819015e-05,8.466062597819015e-05,3043.1961246691244,0.3368421052631579,0.5104166666666666,0.4895833333333333,0.3083904814024403,0.08536025192751356,0.0024903402968364306,1992.5873032693264,0.41317243095814327,growth,0.5566681812907815,-5.240341663117623,0.17551341735006842,0.008550347222222199,0.08907854557037354,0.20008680555555555,0.19813368055555555,-0.001475694444444453,0.1904079861111111,129.02941176470512,4.723652177219726e-05,-4.723652177219726e-05,5230.493339275057,0.5789473684210525,0.5104166666666666,0.4895833333333333,0.2449462478470458,-0.041669458176448196,-0.0032682704912232025,2186.3385510078238,0.3210642537948797,decay,-0.41202920092814066,3.1529717682496887,0.1036605337930463,-0.001475694444444453
cycle90_rank6_obj3,90.0,control,86.0,near_baseline_or_context_like,0,0,96,9052.598627328873,0.00028156191110610684,0.04179402440786363,7.684815469859543e-06,0.5208333333333334,0.07737968116998672,0.4000651041666667,0.4001736111111111,0.004427083333333359,0.28854166666666664,65.1764705882349,5.1127459703175036e-05,5.1127459703175036e-05,2572.843820398732,0.28421052631578947,0.5104166666666666,0.4895833333333333,0.41147286808008515,0.0773236904616927,0.0026620060750033817,1850.403312722319,0.3988780781530312,growth,0.44887080063774787,-4.226329205530977,0.12602900050339294,0.004427083333333359,0.09388059750199318,0.3000217013888889,0.2937282986111111,-0.0016276041666666852,0.23326822916666673,143.3199999999984,4.6344935632945065e-05,-4.6344935632945065e-05,5145.687640797464,0.5684210526315789,0.5104166666666666,0.4895833333333333,0.3630141851777018,-0.0565651894131215,-0.0027536721213081744,1879.9973026156827,0.3461264414691567,decay,-0.36683924918239935,2.653389210054398,0.09969581604953104,-0.0016276041666666852,0.11449965089559555,0.20008680555555555,0.19596354166666666,-0.0026909722222222265,0.16297743055555555,60.56451612903216,3.74631052168031e-05,-3.74631052168031e-05,4955.106617064225,0.5473684210526316,0.5104166666666666,0.4895833333333333,0.24377562307624137,-0.03709650542932003,-0.0028927181600289812,1928.9005070768408,0.31247776553276796,decay,-0.360094929204068,2.6396582176813994,0.1154908500719044,-0.0026909722222222265
cycle90_rank3_obj4,90.0,control,86.0,front_negative_high_apparent_front_proxy,0,0,96,9052.598627328873,0.00040540993213654397,0.02878424227237704,5.973239664859619e-06,0.5208333333333334,0.06435062736272812,0.4000651041666667,0.4020182291666667,0.004622395833333348,0.20128038194444442,43.544600938966994,4.0423715355518246e-05,-4.0423715355518246e-05,8671.436579862393,0.9578947368421051,0.5,0.5,0.4053343899176786,0.06112183271613513,0.0023747447473353076,1438.9229572925747,0.4019792970684244,growth,0.4312216556703656,-3.890192535728877,0.14573917318555496,0.004622395833333348,0.07372855395078659,0.3000217013888889,0.2982855902777778,0.00032552083333331483,0.1886501736111112,579.5333333333665,3.837406218256171e-05,-3.837406218256171e-05,8671.436579862393,0.9578947368421051,0.5208333333333334,0.4791666666666667,0.30738854796162113,0.05179947569312395,0.0025150329158581913,1612.0762979562207,0.37113495329431956,growth,0.4559497284071496,-4.182851548556817,0.15303354904344746,0.00032552083333331483,0.08528781682252884,0.20008680555555555,0.19921875,-0.0018446180555555525,0.14911024305555562,80.83529411764722,2.9606101387139516e-05,-2.9606101387139516e-05,5050.397128930845,0.5578947368421052,0.5104166666666666,0.4895833333333333,0.24083582539741386,-0.034627021973343504,-0.0028091739831201407,1770.1654113189818,0.2962609825160013,decay,-0.3567357928946562,2.556818571883637,0.11811628759304771,-0.0018446180555555525
cycle90_rank4_obj6,90.0,control,86.0,front_negative_high_apparent_front_proxy,0,0,96,9052.598627328873,0.00044446885585783247,0.04309713244438171,8.413019999672358e-06,0.5208333333333334,0.06691718101501465,0.4000651041666667,0.4029947916666667,0.007052951388888951,0.33517795138888884,47.5230769230765,6.194507367155312e-05,-6.194507367155312e-05,8576.146067995775,0.9473684210526316,0.5104166666666666,0.4895833333333333,0.4101130857706589,0.10010130593493112,0.0023643696089247082,1471.1103628370868,0.38773792546986763,growth,0.4323194184247458,-3.954574255655198,0.14040525238085444,0.007052951388888951,0.07577132061123848,0.3000217013888889,0.2983940972222222,0.002213541666666652,0.29574652777777777,133.6078431372558,5.2152286289653196e-05,-5.2152286289653196e-05,8290.274532395915,0.9157894736842106,0.5,0.5,0.3074552173565073,0.08091173049207358,0.0024343946428035832,1543.8324321221594,0.35022194668291706,growth,0.36950358380662507,-3.520643667401024,0.09323323773247083,0.002213541666666652,0.08700680732727051,0.20008680555555555,0.19694010416666666,0.0013671875000000333,0.22723524305555554,166.20634920634515,4.315658625279146e-05,-4.315658625279146e-05,8862.017603595634,0.9789473684210527,0.5208333333333334,0.4791666666666667,0.20539702739973087,0.059693365197133884,0.0024716238559301497,1579.170297210572,0.34500122334119165,growth,0.38142930193301167,-3.686896727357266,0.1036371409917527,0.0013671875000000333
cycle90_rank5_obj10,90.0,control,86.0,near_baseline_or_context_like,0,0,96,9052.598627328873,0.0009621754288673262,0.06087322980165484,1.2381595903339154e-05,0.5104166666666666,0.05464618653059006,0.4000651041666667,0.3974609375,0.007118055555555558,0.4043836805555555,56.81097560975607,8.301095350470977e-05,-8.301095350470977e-05,8862.017603595634,0.9789473684210527,0.5208333333333334,0.4791666666666667,0.41278231491661543,0.11426989935091239,0.0026514052479767822,2024.6016632727976,0.45826049341788044,growth,0.5345211060625079,-4.929304114900918,0.16536302916439272,0.007118055555555558,0.07025483623147011,0.3000217013888889,0.2962239583333333,0.0035807291666666297,0.31521267361111127,88.03030303030398,5.898446353283949e-05,5.898446353283949e-05,2954.005867865211,0.32631578947368417,0.5208333333333334,0.4791666666666667,0.30805295049955816,0.08369271484166586,0.0027851803269200908,2169.4979577763033,0.43342960833945354,growth,0.6768327445403141,-6.2785033041366685,0.24075324994064318,0.0035807291666666297,0.09544235467910767,0.20008680555555555,0.1948784722222222,2.1701388888878403e-05,0.19550781250000002,9009.000000004353,4.008210649335785e-05,4.008210649335785e-05,2858.7153559985913,0.3157894736842105,0.4895833333333333,0.5104166666666666,0.20310055844430874,0.05012071206323019,0.003022388676793387,2282.995772571725,0.4330594653842026,growth,0.7122546205177995,-6.660404906812899,0.22025782743805,2.1701388888878403e-05
cycle116_rank2_obj2,116.0,event,116.0,near_baseline_or_context_like,1,0,96,11946.889967679976,0.0002629965543746865,0.023492822051048287,3.80982433807102e-06,0.5104166666666666,0.06259013712406158,0.4000651041666667,0.4059244791666667,0.00653211805555548,0.14750434027777798,22.5813953488375,2.8732307711766937e-05,2.8732307711766937e-05,1006.0538920151558,0.08421052631578947,0.4791666666666667,0.5208333333333334,0.39513787559911556,0.04811804110775082,0.0016966713503974318,2482.3438134405615,0.552915933238731,growth,0.6197570826908856,-5.584119630001929,0.31836082236004093,0.00653211805555548,0.07140693068504333,0.3000217013888889,0.3043619791666667,0.0034505208333333592,0.14021267361111117,40.63522012578588,2.0276553490286e-05,2.0276553490286e-05,880.2971555132614,0.0736842105263158,0.4895833333333333,0.5104166666666666,0.2992980319238254,0.04137297204686314,0.0018281493512299217,2625.720425612741,0.5092536283541818,growth,0.6107912391578789,-5.647748381047806,0.29857661003037506,0.0034505208333333592,0.082986019551754,0.20008680555555555,0.1990017361111111,0.0018446180555555525,0.11586371527777775,62.811764705882446,1.6134959585886993e-05,1.6134959585886993e-05,4778.755987071991,0.4,0.5,0.5,0.19674998127542853,0.03314426618066019,0.0017948001204989537,2900.0869768960424,0.4996686126350073,growth,0.6553997572095736,-6.129481705360872,0.2959560067404985,0.0018446180555555525
