roi_id,cycleNo,cohort_role,event_reference_cycle,degradation_mode_hypothesis,n_frames_percentile,V_mean,I_mean_mA,roi_norm_mean_delta_protocol_residual,roi_norm_mean_slope_protocol_residual,high_fraction_delta_protocol_residual,high_fraction_slope_protocol_residual,low_fraction_delta_protocol_residual,high_radius2_delta_px2_protocol_residual,high_radius2_slope_px2_per_frame_protocol_residual,centroid_path_px_protocol_residual,first_last_corr_protocol_residual,cumulative_abs_norm_change_protocol_residual,temporal_diff_energy_protocol_residual,latent_path_length_protocol_residual,latent_mean_step_protocol_residual,latent_net_displacement_protocol_residual,persistence_mse_protocol_residual,velocity_mse_protocol_residual,low_rank_dmd_mse_protocol_residual,dmd_minus_persistence_mse_protocol_residual,physics_no_qc_rf_event_probability_protocol_residual,phase_slope_median_per_s_protocol_residual,phase_slope_iqr_per_s_protocol_residual,phase_slope_positive_fraction_protocol_residual,phase_slope_negative_fraction_protocol_residual,phase_slope_abs_median_per_s_protocol_residual,radius2_slope_median_px2_per_s_protocol_residual,radius2_slope_iqr_px2_per_s_protocol_residual,radius2_slope_positive_fraction_protocol_residual,radius2_slope_negative_fraction_protocol_residual,diffusion_proxy_median_um2_per_s_protocol_residual,diffusion_proxy_iqr_um2_per_s_protocol_residual,default_q70_diffusion_proxy_um2_per_s_protocol_residual,diffusion_proxy_abs_median_um2_per_s_protocol_residual,q70_phase_slope_bootstrap_p50_protocol_residual,q70_radius2_slope_bootstrap_p50_px2_per_s_protocol_residual,threshold_robust_phase_score_protocol_residual,threshold_robust_diffusion_score_protocol_residual,rollout_mobility_difficulty_score,latent_path_length,latent_net_displacement,first_last_corr,cumulative_abs_first_last,qc_priority_score,qc_reason,manual_qc_status,manual_qc_decision,is_event_roi,mode_cluster,mode_pc1,mode_pc2,roi_norm_mean_delta_protocol_residual_z,high_fraction_delta_protocol_residual_z,low_fraction_delta_protocol_residual_z,first_last_corr_protocol_residual_z,cumulative_abs_norm_change_protocol_residual_z,latent_net_displacement_protocol_residual_z,dmd_minus_persistence_mse_protocol_residual_z,phase_slope_positive_fraction_protocol_residual_z,phase_slope_median_per_s_protocol_residual_z,threshold_robust_phase_score_protocol_residual_z,diffusion_proxy_median_um2_per_s_protocol_residual_z,diffusion_proxy_abs_median_um2_per_s_protocol_residual_z,rollout_mobility_difficulty_score_z,mode_label,mode_review_priority,source_stem,object_x_full_approx,object_y_full_approx,crop_x0,crop_y0,crop_x1,crop_y1,front_candidate_rank,object_candidate_rank,cycles_from_block_start,cycles_to_block_end,block_fraction_elapsed,block_mode,protocol_block_segment,near_block_boundary_10cycles,V_min,V_max,V_range,I_abs_mean_mA,I_pos_fraction,I_neg_fraction,V_mean_delta,I_mean_delta,V_range_delta,echem_points,duration_s,x_region,y_region,xy_region,cycle_bin,is_event_enriched_mode,is_high_apparent_front_proxy_mode
cycle156_rank1_obj1,156.0,event,156.0,single_persistent_drop_needs_roi_qc,0.9101123595505618,,,-0.0127029690077724,-5.6478575625906814e-05,-0.0686951931367712,-0.0003283447081581,0.0594966701764357,-63.77037907920895,-0.4314956479180163,-1.3286426941502167,0.0451712600801682,-0.0139808919138884,-6.376721542407097e-05,-3.93123568060992,-0.0413814264642324,-0.8858635565111008,-5.817980760395841e-05,-0.0001697725890348,-0.0005107432576712,-0.0004582451369803,0.027619074246399,-9.443819639861934e-07,-4.28403432964412e-07,0.0296361115027952,-0.0296361114217485,-9.556897309271896e-07,-0.0012091387242591,-0.0002718475441598,-0.3598390314940173,0.3598390314940174,-2.785855620693262e-06,-6.263367418793081e-07,-2.940111563925318e-06,1.6447021567792111e-06,-9.010287603946406e-07,-0.0012592197077216,0.0943535550746859,0.8144232820282292,1.826923076923077,14.464882850646973,3.290290355682373,0.9503947941838355,0.0293597988784313,5.028846153846153,event_roi;phase_front;diffusion_proxy;conditioned_optical_shift;,pending,,1,2,-4.962780230377123,0.388048243828828,-3.303443022461298,-3.22686851567128,2.7263687681969664,1.4435721835577555,-2.1394286205709885,-1.2511563388206626,-0.5834058529045154,0.2415210483647401,-0.8660768862978212,0.3701130758554929,-1.0373073978047516,0.8812795059141161,0.3731150414149617,optical_loss_rollout_hard,2.875,18_c2_xN_HighHighCOV_170723,1345.2307692307693,131.8041958041958,1249,36,1441,228,1,1,5.0,2.0,0.7142857142857143,,82,1,,,,,,,,,,,,x3,y1,x3_y1,cycle3,0,0
cycle156_rank6_obj3,156.0,event,156.0,single_persistent_drop_needs_roi_qc,0.9101123595505618,,,-0.005452749424261,-2.12739701229062e-05,-0.0402350373548659,-0.000159131057818,0.0322348367432422,-19.39140298994458,0.0554696042354582,-0.6382492084401967,0.0349308202198022,-0.0085671640790676,-5.271676021008091e-05,-1.8848651743232985,-0.019840680371436,0.629674182288948,-5.1713783102352696e-05,-0.0001668813992832,-0.0004448252026284,-0.0003987931064391,0.0426149471401738,-5.470328224704716e-07,-4.729290058285952e-07,0.0296361115027952,-0.0296361114217485,-5.583405894114678e-07,5.909097034780511e-05,-8.227730662683944e-05,0.0687323970774111,-0.0687323970774111,1.3614559568130226e-07,-1.8956691460335885e-07,1.9148964483906545e-07,-1.277299059595353e-06,-5.617029311915904e-07,8.7711541384069e-05,0.2866612473823782,-0.627884410279463,2.0576923076923075,16.511253356933594,4.805828094482422,0.940030108095686,0.0347965992987155,4.855769230769231,event_roi;phase_front;conditioned_optical_shift;,pending,,1,2,-1.81939479535445,0.7055446268263769,-1.4180029115857735,-1.8899892312520212,1.4771255581881535,1.116310688005396,-1.3109918981404436,0.8893252677255584,-0.5077156605036649,0.2415210483647401,-0.5016746418876596,1.124462940620338,0.0506935221372332,-0.6844141837505168,0.6619782992846088,optical_loss_rollout_hard,2.798076923076924,18_c2_xN_HighHighCOV_170723,1669.981981981982,145.04504504504504,1574,49,1766,241,6,3,5.0,2.0,0.7142857142857143,,82,1,,,,,,,,,,,,x3,y1,x3_y1,cycle3,0,0
cycle60_rank5_obj18,60.0,event,60.0,single_persistent_drop_needs_roi_qc,0.3707865168539326,3.829972590648973,0.0216442830997643,0.0029915083008106,-1.2419042328536134e-05,0.0042951845660697,-0.0002391623997657,-0.0160846000823598,-6.412869808529246,-0.1461716844011966,-1.9701834894047767,-0.0102058093985432,0.0029847192130741,-6.353677651225477e-05,-3.123508212915059,-0.0328790308131786,-0.7966727250138561,-7.502193747535547e-05,-0.0001428517385557,0.0005061729513443,0.0005772166818103,-0.1617138270830869,-1.4793108948411167e-06,-1.8683162642988802e-07,-0.5548182864282688,0.554818286405903,-1.2653841546052155e-06,-0.0008107603022955,0.0002352798452295,-0.3566362801832518,0.3566362801832519,-1.867991736489119e-06,5.420847634653156e-07,-1.7523817728958444e-06,4.276389356478945e-07,-1.841893397173164e-06,-0.0007679224631915,-0.7374992188876393,0.1814665391220875,1.7884615384615383,12.238980293273926,1.6123532056808472,0.8976056754686801,0.0300665665417909,3.817307692307693,event_roi;conditioned_front_direction;,pending,,1,1,-1.3631218583303062,-2.402500828350672,0.7779501954937267,0.2017607813934036,-0.7370589174728471,-0.3261547836452217,0.4567372202109266,-1.1251869687384812,0.7348721533224044,-4.5215207864719975,-1.3566512518542384,-2.892928667366762,-0.6955427384338438,0.2291414456800075,0.3249711651033534,front_negative_high_apparent_front_proxy,2.75,7_c2_x10_290623,1661.5873015873017,130.34920634920636,1566,34,1758,226,5,18,0.0,0.0,,galvanostatic_10,25,1,2.962327,4.20181,1.239483,0.500889,0.5216058678666974,0.4783941321333026,-0.0007594505805608,0.007091629170553,0.0040539999999995,56443.0,9252.832955360413,x3,y1,x3_y1,cycle1,0,1
cycle157_rank4_obj8,157.0,control,156.0,single_persistent_drop_needs_roi_qc,0.7696629213483146,,,-0.0052159713164135,-2.5522740887489343e-05,-0.0001639747888276,-5.292062646144785e-06,0.0368220680819826,9.388260182279984,0.2310001622630797,1.624636415076516,-0.0203579997644791,0.0052226154903488,5.4592026690365855e-06,-0.8850726002884279,-0.009316545811812,-0.0716458070144021,2.294553784272008e-05,-3.730970742231031e-06,-0.0008796288011531,-0.0008496919313251,-0.0354784645307473,3.036494398978865e-08,2.892731678841752e-08,-0.0888448999578106,0.0888449000078598,-5.033304439285153e-07,0.0008483611755835,0.0001281875587056,0.6416273345422996,-0.6416273345422996,1.9546241485445234e-06,2.953441351466219e-07,2.289721759985935e-06,-3.248820112652847e-07,3.436859449174036e-08,0.0009922202759695,-0.0427805597795549,0.3534039136966029,1.6730769230769231,16.701753616333008,2.8492655754089355,0.8972502479229767,0.0358449518680572,3.884615384615385,conditioned_optical_shift;,pending,,0,2,-0.9484181215712798,-0.7246022652732137,-1.3564280948825431,-0.0077025052157555,1.6873303346462052,-0.6505960232395618,0.7991917198923533,-0.1011895172085222,-1.081768699538013,-0.7240461818902345,0.0278471816978282,-0.1678118493182122,0.7278001322654659,-0.174081281032022,0.1805395361685298,optical_loss_rollout_hard,2.7211538461538463,18_c2_xN_HighHighCOV_170723,579.5471698113207,178.9433962264151,484,83,676,275,4,8,6.0,1.0,0.8571428571428571,,82,1,,,,,,,,,,,,x1,y2,x1_y2,cycle3,0,0
cycle62_rank2_obj2,62.0,control,60.0,single_persistent_drop_needs_roi_qc,0.3370786516853932,3.8226030426780016,0.002895681360255,-0.0063139082257633,-6.07028091908411e-05,-0.0226670146212567,-0.0002303179308714,0.0321549950452903,-35.87307030340158,-0.1447023591235361,0.3616433426962402,0.0090510838838423,-0.002822355631791,-7.671909890580299e-05,-4.229390256584512,-0.0445198964939407,-0.0473438413252584,-7.008499243636082e-05,-0.0001748340193695,-0.0012289728151056,-0.0011535455448664,-0.1241366613942084,-1.3612615101106182e-06,1.981533860175427e-07,-0.3596435064490023,0.3596435064145573,-1.2030917416834948e-06,-0.001200462405329,0.0011417309395594,-0.3570888760933821,0.3570888760933821,-2.7658653818781938e-06,2.630548084766025e-06,-2.75038284252874e-06,1.60085715319586e-06,-1.289417783324379e-06,-0.0011941761337698,-0.8666880311024134,0.1825557545881414,1.326923076923077,8.230844497680664,3.336265087127685,0.8894790053959069,0.0283939689397811,4.423076923076923,conditioned_front_direction;conditioned_optical_shift;,pending,,0,1,-4.369232432515268,-2.43968074832736,-1.6419496938154454,-1.064753914876799,1.473466901139778,0.2892523454642127,-0.431891502578968,-0.0668664454506949,-1.468613997524877,-2.9309336586530854,-1.2483901377545863,-3.3996871950881604,-1.0298640750235106,0.8577860709870252,-0.2527553506359412,front_negative_high_apparent_front_proxy,2.682692307692308,7_c2_x10_290623,1324.629213483146,108.42696629213484,1229,12,1421,204,2,2,0.0,0.0,,galvanostatic_14,26,1,2.991282,4.201617,1.2103349999999995,0.500889,0.5028905419766206,0.4971094580233793,-0.0016802584135811,-0.014928355800842,-0.0034739999999997,47050.0,9223.984920978546,x3,y1,x3_y1,cycle1,0,1
cycle58_rank6_obj29,58.0,control,60.0,single_persistent_drop_needs_roi_qc,0.3539325842696629,3.828237694919734,0.0163604508805609,0.0003734916503381,1.5780027649092896e-05,0.0016971719549984,6.053048992992491e-05,-0.0012142781690242,-1.862820607990137,0.1451477284547399,-0.681637692521841,0.0640703349301773,-0.0057722641867646,0.0001832049995282,1.9221958074079983,0.0202336453574484,-1.559471507274388,0.0001994077608153,0.0006147099970921,0.0008074339005248,0.0005945686442096,0.0578699558240431,1.9232411833181338e-07,-1.0908143327276857e-07,0.0849698428160106,-0.0849698428418473,2.403969230056233e-07,0.0006894223288683,-5.540558370742529e-05,0.2146666743728275,-0.2146666743728276,1.5884290457128423e-06,-1.2765446481504269e-07,1.674913610095394e-06,-2.8884899133849952e-06,1.461245265005719e-07,0.0007557326707924,0.1524362236801711,-1.106676028022619,1.8461538461538465,17.378150939941406,0.960981011390686,0.9707466068408068,0.0224153436720371,3.2451923076923075,,pending,,0,0,0.0614249467895519,3.007796516488652,0.0971275601398056,0.079722473978043,-0.0556429471785977,2.0475442379133293,-0.8833018152721341,-2.202531808872443,0.7569634656052571,0.6924662000402809,0.1763772286180764,0.5979492725356841,0.5914481668636671,-1.5477373536681998,0.3971869795707659,near_baseline_or_context_like,2.6634615384615383,7_c2_x10_290623,1236.076923076923,846.9230769230769,1140,751,1332,943,6,29,0.0,0.0,,galvanostatic_6,24,1,2.991089,4.201038,1.2099489999999995,0.500889,0.5163314136271319,0.4836685863728681,-0.0018390119177569,-0.0043871655077833,-0.0177590000000003,71886.0,9246.054083347328,x2,y3,x2_y3,cycle1,0,0
cycle60_rank1_obj1,60.0,event,60.0,single_persistent_drop_needs_roi_qc,0.3707865168539326,3.829972590648973,0.0216442830997643,0.0028464082436855,-2.1323223012468365e-05,0.0137319730621751,-6.485286169050906e-05,-0.0177322933118385,2.4798337728497635,-0.188251264360429,-0.0042379290269156,-0.0232102384085945,0.000977497410005,-7.013588816937879e-05,-5.637768504968282,-0.0593449310555073,1.4811763531645497,-8.042286864787219e-05,-0.0001525152575505,0.0004379476737711,0.0005143923354097,-0.1389786575232431,-5.721108841179414e-07,-3.776100193640758e-07,0.1594674278574455,-0.1594674278798112,-7.792511369348572e-07,-0.0005165997449099,-0.0003153212826169,-0.3566362801832518,0.3566362801832519,-1.1902458122727031e-06,-7.265002350929829e-07,-2.049383621861772e-06,-2.501069885685212e-07,-6.554990845506741e-07,-0.0009003990455013,0.0028853964969761,0.2776203852759337,1.8846153846153848,9.724720001220703,3.890202283859253,0.884558694761182,0.0280496031045913,4.427884615384615,event_roi;conditioned_front_direction;,pending,,1,3,1.8028887329604288,-0.9358865778523744,0.7402165152040746,0.6450418072797874,-0.8125626279678839,-0.7417471746620826,0.1495817254277766,2.091951034165723,0.654888562800231,1.2995881849252582,-0.5246733123137106,0.0113183119778919,-0.4431854892642846,-0.1340146374848604,0.4453308558823736,optical_brightening_decorrelating_rollout_hard_front_positive,2.6538461538461537,7_c2_x10_290623,1330.3188405797102,115.18840579710144,1234,19,1426,211,1,1,0.0,0.0,,galvanostatic_10,25,1,2.962327,4.20181,1.239483,0.500889,0.5216058678666974,0.4783941321333026,-0.0007594505805608,0.007091629170553,0.0040539999999995,56443.0,9252.832955360413,x3,y1,x3_y1,cycle1,1,0
cycle86_rank4_obj9,86.0,event,86.0,synchronized_persistent_drop_low_frame_count,0.0786516853932584,3.821635612224316,0.0034861829990025,0.0015589164227188,6.530281598264314e-05,0.0097895083113564,0.0003789534549579,-0.0130922412426236,12.4882062485698,0.148189157355562,0.9689542171224552,0.000229623195097,0.0039651346858581,3.099012427693274e-05,7.516472608526232,0.0791207639862421,0.4236493441338247,4.494111606560289e-05,4.640794811718095e-05,0.0005310809947514,0.0004990485963754,0.1477776151318317,2.3241238390174905e-06,1.0206797551771054e-06,0.0650642115750638,-0.0650642116252821,2.214541956672501e-06,0.0009218151808248,0.0003174470857927,0.2153255077420253,-0.2153255077420254,2.1238621766205737e-06,7.313980856673917e-07,1.979576689981012e-06,-1.778183918779655e-06,2.259046836479224e-06,0.0008099724820091,0.163165072283223,-1.1411547013775638,2.3269230769230766,18.20458030700684,1.5880976915359497,0.9761626362204234,0.0187912229448556,3.668269230769231,event_roi;hard_rollout;,pending,,1,3,2.4912804264988435,0.5059659395672117,0.4054006253246245,0.4598495864320837,-0.5999374002568129,0.0073382424256787,0.6067654827455273,0.5983444724126906,0.6353539809014717,0.5302442120030797,2.131415057283121,0.6400344610982165,0.7908155510148012,-0.9528029369374322,0.998985433465864,optical_brightening_decorrelating_rollout_hard_front_positive,2.644230769230769,10_c2_x10_030723,810.7391304347826,383.69565217391306,715,288,907,480,4,9,0.0,0.0,,galvanostatic_2,38,1,2.999776,4.200073,1.2002969999999995,0.500889,0.5034799955668846,0.4965200044331154,-0.0054127050632204,-0.0107761817490103,0.0,90230.0,9021.373033046722,x1,y2,x1_y2,cycle1,1,0
cycle62_rank1_obj4,62.0,control,60.0,single_persistent_drop_needs_roi_qc,0.3370786516853932,3.8226030426780016,0.002895681360255,-0.003622490293253,-2.2608336859726817e-05,-0.0190720475751212,-8.721470396063101e-05,0.0056421130800418,33.26284333549612,0.243890326980765,0.637414510500177,0.0392518590865026,-0.0039433513619527,-3.757547285151976e-05,-1.5420504738696683,-0.0162321132288269,-0.4139970452894914,-3.548871870077322e-05,-7.463006634468968e-05,-0.0002659898699942,-0.0002251588734905,-0.028459820706222,-2.116987795829617e-07,-1.1193440512590693e-08,-0.0739292207347166,0.0739292207002716,-5.352901115583828e-08,0.001249317522037,0.0007612801678424,0.6429111239066179,-0.6429111239066179,2.878427570773629e-06,1.753989506730034e-06,2.893910110123083e-06,3.1989018492053685e-07,-1.919818754238308e-07,0.0012415030299686,0.1236965842822019,0.067171139203526,1.8269230769230769,10.918184280395508,2.969611883163452,0.9197271010614656,0.0273020323365926,4.149038461538462,,pending,,0,0,-1.185900345055631,1.077128172908972,-0.9420388474425792,-0.8958849526343619,0.2585435595378065,1.2544014010156186,-0.6034320854986733,-0.5847119724700814,-0.2866566255200575,-0.602490070094184,-0.194145406039274,0.485214608450792,1.0717763659502295,0.1714065145178687,0.3731150414149614,near_baseline_or_context_like,2.625,7_c2_x10_290623,1176.79012345679,1024.3456790123455,1081,928,1273,1120,1,4,0.0,0.0,,galvanostatic_14,26,1,2.991282,4.201617,1.2103349999999995,0.500889,0.5028905419766206,0.4971094580233793,-0.0016802584135811,-0.014928355800842,-0.0034739999999997,47050.0,9223.984920978546,x2,y3,x2_y3,cycle1,0,0
cycle156_rank2_obj2,156.0,event,156.0,single_persistent_drop_needs_roi_qc,0.9101123595505618,,,0.0055542242595729,4.462113707999379e-05,0.063419845808705,0.0003694489850669,-0.0124026707462724,39.32690237006661,0.3858242356726679,2.9101418233702034,0.006280442897781,0.0017368249737048,2.4044976910117337e-06,0.933030714958928,0.0098213773859415,-0.0059669157335129,-1.361337259579415e-05,-0.0001103951369454,0.0019991428574778,0.0020070745431605,0.1340825802973745,1.1207058970934851e-06,3.057404285668281e-08,0.0296361115027952,-0.0296361114217485,1.109398130152489e-06,0.0009769260899171,0.0001763574109581,0.6401609685059827,-0.6401609685059826,2.2508377111691248e-06,4.063274747123731e-07,2.311500584269584e-06,4.571821490626747e-07,1.1150497366468269e-06,0.000999261289402,0.113584324305455,0.1605771281820754,2.865384615384616,19.32914924621582,4.170186996459961,0.911386155315358,0.0451105311512947,5.225961538461538,event_roi;hard_rollout;phase_front;conditioned_optical_shift;,pending,,1,3,3.7278616654849457,0.3608366450153696,1.4443917295432542,2.9790658467381217,-0.568338598859242,0.2007088722247071,0.2657779689989046,-0.0084274202142222,2.5552677839891302,0.2415210483647401,1.0277806129559928,0.4455480623319769,0.8380946204500822,0.2449715632572096,1.672999701828376,optical_brightening_decorrelating_rollout_hard_front_positive,2.5673076923076925,18_c2_xN_HighHighCOV_170723,1201.4545454545455,1053.7662337662337,1105,958,1297,1150,2,2,5.0,2.0,0.7142857142857143,,82,1,,,,,,,,,,,,x2,y3,x2_y3,cycle3,1,0
cycle58_rank4_obj2,58.0,control,60.0,single_persistent_drop_needs_roi_qc,0.3539325842696629,3.828237694919734,0.0163604508805609,0.0002146974260759,-8.902947421452228e-06,0.0018469622485874,-4.061910942217511e-05,0.0008827859412212,5.064748857272627,0.2959752898140344,1.2483086818888935,0.0708974447826437,-0.0126415188205489,1.466483376866756e-05,-2.170366868068076,-0.0228459692818338,-1.7438002421491134,1.0295674142249249e-05,0.0001134901508639,-0.0006789078431323,-0.0007026610127745,-0.138933514512319,-3.557078672312344e-07,-5.182590266190199e-07,0.0849698428160106,-0.0849698428418473,-3.076350625574245e-07,0.001918867609326,-0.0005676104947648,0.6432381029442562,-0.6432381029442561,4.421070971887389e-06,-1.3077745798911509e-06,5.1749392689740565e-06,-5.58479872104488e-08,-2.879406263473439e-07,0.0022466973229934,0.2870516082955557,0.4702470489004579,1.3269230769230769,13.285588264465332,0.7766522765159607,0.9775682648340418,0.0155639443546533,3.235576923076923,phase_front;diffusion_proxy;,pending,,0,0,-1.190708287039517,4.037347109722583,0.0558326729504286,0.0867586807381455,0.04045268436053,2.265723360205304,-1.934470800486085,-2.462869942629295,-0.8945791550823954,0.6924662000402809,-0.3262137290116388,1.1259941778710756,1.6461763457136374,-0.0299249845160441,-0.2527553506359415,near_baseline_or_context_like,2.4903846153846154,7_c2_x10_290623,568.421052631579,176.8421052631579,472,81,664,273,4,2,0.0,0.0,,galvanostatic_6,24,1,2.991089,4.201038,1.2099489999999995,0.500889,0.5163314136271319,0.4836685863728681,-0.0018390119177569,-0.0043871655077833,-0.0177590000000003,71886.0,9246.054083347328,x1,y1,x1_y1,cycle1,0,0
cycle157_rank1_obj1,157.0,control,156.0,single_persistent_drop_needs_roi_qc,0.7696629213483146,,,0.0036228610619739,9.198283726679105e-06,0.0115196681111124,2.1675677023755226e-05,-0.0229442590600185,64.70939712812493,0.2778584324854,-1.6533332379876209,0.0130573921405807,-0.0052522582163495,-7.454906443580411e-05,-4.187185179634131,-0.0440756351625123,-0.6560226189956033,-3.8882560112378514e-05,-0.000173955590948,-0.0015730150907935,-0.0014812501230105,0.0190107514573418,6.943482596233164e-08,-9.58273349402373e-08,-0.0888448999578106,0.0888449000078598,-5.424003259010583e-07,0.0008204032600165,0.0003504436146148,0.3559130488280139,-0.3559130488280139,1.8902091110782816e-06,8.074220879612755e-07,2.055917414455912e-06,-3.892970487315262e-07,2.7206653677141562e-08,0.0009186378516408,0.1495271325281373,-0.4254422401495509,0.9423076923076924,13.399641036987305,2.2648887634277344,0.9304208044339694,0.0254690218716859,3.831730769230769,phase_front;,pending,,0,0,-0.3383619116843848,1.941638759824525,0.9421352668971478,0.5411216220721474,-1.0513951642192676,0.4172849739080767,-0.8037278036263751,-0.9265386888683842,-1.8858246856136107,-0.7240461818902345,0.0636775162628558,0.5865380154466325,0.703815330469824,-0.2085967415716103,-0.7341941137520206,near_baseline_or_context_like,2.3461538461538463,18_c2_xN_HighHighCOV_170723,1346.1146496815286,126.62420382165604,1250,31,1442,223,1,1,6.0,1.0,0.8571428571428571,,82,1,,,,,,,,,,,,x3,y1,x3_y1,cycle3,0,0
cycle86_rank8_obj17,86.0,event,86.0,synchronized_persistent_drop_low_frame_count,0.0786516853932584,3.821635612224316,0.0034861829990025,0.0026273296803176,2.802250874594313e-05,0.0043970577421533,-0.0001128751553173,-0.0126428703618568,6.768341075234519,0.0415601008322276,-1.1330129969113276,-0.0163953405267224,0.0035812174435695,1.2021600913332735e-05,0.6251237697200764,0.0065802498151185,-0.2235010531668954,2.746220291500288e-05,9.492392633580972e-06,0.0002058774789657,0.0001913239937403,0.089795032361001,-5.44003265944729e-07,-9.956691595436834e-07,0.0650642115750638,-0.0650642116252821,-6.535851482897186e-07,0.0002148750856445,-0.0008244156935509,-0.2132459208294032,0.2132459208294032,4.950721973248174e-07,-1.8994537579404684e-06,3.507867106852551e-07,-9.899232218224577e-07,-8.674929237945512e-07,0.0001433712830253,0.1823958415139923,-0.2661547013775639,1.8269230769230769,11.313231468200684,0.9409472942352296,0.9595343557809408,0.0183719638735055,3.3221153846153846,event_roi;,pending,,1,0,1.216400528583803,0.2811154383141606,0.6832445151082137,0.2065461430684352,-0.5793454792127174,-0.5239583195671065,0.5480164743745387,-0.3156634645906039,0.2435804086971564,0.5302442120030797,-0.4988962863252521,0.7154694475747013,0.1843390766261934,-0.5304298071384598,0.3731150414149614,near_baseline_or_context_like,2.3076923076923075,10_c2_x10_030723,116.0,1002.9019607843136,20,907,212,1099,8,17,0.0,0.0,,galvanostatic_2,38,1,2.999776,4.200073,1.2002969999999995,0.500889,0.5034799955668846,0.4965200044331154,-0.0054127050632204,-0.0107761817490103,0.0,90230.0,9021.373033046722,x1,y3,x1_y3,cycle1,0,0
cycle158_rank6_obj3,158.0,control,156.0,single_persistent_drop_needs_roi_qc,0.7696629213483146,,,0.0010730876208216,3.69604867018074e-06,-0.0029799573653847,1.459604097463431e-05,0.0096286246439526,-29.400692412699232,-0.137358723840262,-0.6515417838230917,0.0122667717928316,-0.002250172130064,2.2487045270816382e-05,-0.7591592640756666,-0.0079911482591487,-0.2602671166761856,-6.270762251650171e-05,2.5989325368782614e-07,0.0008402254097795,0.0008421737009687,0.0285860830871452,8.361202333218059e-08,-6.496980302843802e-08,0.1158999767148418,-0.1158999766925003,6.660090776037619e-08,-0.0001027246854376,-0.0002982157244775,-0.3569807411521947,0.3569807411521948,-2.3667767524846865e-07,-6.870890292891877e-07,-9.151398749108136e-07,-1.6898866531743609e-07,-5.62027437961019e-08,-0.000376043484729,0.0509899866240903,0.4113926929433297,1.6153846153846154,23.117168426513672,1.414961338043213,0.9775182009068324,0.0169107988476753,3.293269230769231,conditioned_front_direction;,pending,,0,0,0.3285864019097271,0.5130963972711302,0.2790594711616846,-0.1399796719584011,0.4412210201363837,0.3920185204210632,-0.3443330143685538,-0.3675903026177819,1.0721970112876396,0.9445329519352874,0.0766791865856149,0.2000143054740678,-0.0881264275172208,-0.0905490680255904,0.108323721701118,near_baseline_or_context_like,2.2884615384615383,18_c2_xN_HighHighCOV_170723,1670.0884955752213,145.4513274336283,1574,49,1766,241,6,3,7.0,0.0,1.0,,82,1,,,,,,,,,,,,x3,y1,x3_y1,cycle3,0,0
cycle157_rank6_obj3,157.0,control,156.0,single_persistent_drop_needs_roi_qc,0.7696629213483146,,,-0.0014293925419613,-1.392257767830258e-05,-0.0122969885695346,-8.983030251694482e-05,-0.0054187947101084,23.73783603059703,0.1104326684591053,0.4084862328537433,0.025284061699623,-0.0026676648457927,-6.74640461393109e-05,-0.9164389485550296,-0.0096467257415452,-0.2357917535170877,-3.672005581052824e-05,-0.0001754164490776,-0.0009504541276279,-0.0008608516641467,0.0300424512306098,-3.100589910819958e-07,-7.213082815501416e-08,-0.0888448999578106,0.0888449000078598,-1.629065088567309e-07,0.0003203098383687,0.000435213056078,-0.2155155226005576,0.2155155226005575,7.379938676016732e-07,1.0027308810924766e-06,8.151591714260837e-07,-1.513507770645609e-06,-2.4501822526560256e-07,0.0003328245280264,0.207219440220445,-0.675442240149551,1.2884615384615383,16.670387268066406,2.68511962890625,0.942660407108382,0.0280471630394458,3.899038461538461,phase_front;,pending,,0,0,-0.9713182829959232,1.226842363170258,-0.3717175737586642,-0.5776352527839661,-0.2483102434993167,0.8080219168594391,-0.4082199158918108,-0.3330223315839046,-1.0959764955833242,-0.7240461818902345,-0.2843499090468337,0.812842974876086,0.2747904423730524,-0.8109817177620408,-0.3008992269475495,near_baseline_or_context_like,2.25,18_c2_xN_HighHighCOV_170723,1670.5882352941176,144.57142857142858,1575,49,1767,241,6,3,6.0,1.0,0.8571428571428571,,82,1,,,,,,,,,,,,x3,y1,x3_y1,cycle3,0,0
