roi_id,cycleNo,frame_index,frame_local_index,candidate_area_px,accepted_area_px,candidate_area_fraction_of_prior,accepted_area_fraction_of_prior,candidate_components,candidate_largest_component_fraction,accepted_components,accepted_largest_component_fraction,candidate_centroid_x,candidate_centroid_y,accepted_centroid_x,accepted_centroid_y,candidate_centroid_jump_from_history_px,fallback_used,fallback_reason,low_area_flag,high_area_flag,fragmented_flag,centroid_jump_flag
cycle40_rank2_obj3,40.0,4736,10,1336.0,1336.0,0.2775815499688344,0.2775815499688344,1,1.0,1,1.0,52.668413173652695,34.8937125748503,52.668413173652695,34.8937125748503,0.5495234844244454,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4746,11,1336.0,1336.0,0.2775815499688344,0.2775815499688344,1,1.0,1,1.0,52.56437125748503,34.79865269461078,52.56437125748503,34.79865269461078,0.4434431946468946,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4756,12,1341.0,1341.0,0.2786204030750052,0.2786204030750052,1,1.0,1,1.0,52.6972408650261,34.67188665175242,52.6972408650261,34.67188665175242,0.13277391095752492,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4765,13,1373.0,1373.0,0.2852690629544982,0.2852690629544982,1,1.0,1,1.0,52.741442097596504,34.58630735615441,52.741442097596504,34.58630735615441,0.15603748440239712,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4775,14,1430.0,1430.0,0.2971119883648452,0.2971119883648452,1,1.0,1,1.0,52.958741258741256,33.98951048951049,52.958741258741256,33.98951048951049,0.6829225160226963,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4785,15,1438.0,1438.0,0.29877415333471846,0.29877415333471846,1,1.0,1,1.0,52.90820584144645,34.666203059805284,52.90820584144645,34.666203059805284,0.19247494878591595,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4795,16,1424.0,1424.0,0.2958653646374403,0.2958653646374403,1,1.0,1,1.0,52.76685393258427,34.83497191011236,52.76685393258427,34.83497191011236,0.21661760531307972,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4804,17,1451.0,1451.0,0.3014751714107625,0.3014751714107625,1,1.0,1,1.0,52.7394900068918,34.38318401102688,52.7394900068918,34.38318401102688,0.2862364053831402,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4814,18,1420.0,1420.0,0.29503428215250366,0.29503428215250366,1,1.0,1,1.0,52.97605633802817,34.114788732394366,52.97605633802817,34.114788732394366,0.6022479830310704,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4824,19,1338.0,1338.0,0.2779970912113027,0.2779970912113027,1,1.0,1,1.0,52.59865470852018,34.67563527653214,52.59865470852018,34.67563527653214,0.16314582298779792,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4834,20,1345.0,1345.0,0.2794514855599418,0.2794514855599418,1,1.0,1,1.0,52.608921933085504,34.77472118959108,52.608921933085504,34.77472118959108,0.20768428585301102,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4843,21,1418.0,1418.0,0.2946187409100353,0.2946187409100353,1,1.0,1,1.0,53.06417489421721,34.0197461212976,53.06417489421721,34.0197461212976,0.6811533880186227,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4853,22,1422.0,1422.0,0.29544982339497194,0.29544982339497194,1,1.0,1,1.0,52.90084388185654,33.93600562587904,52.90084388185654,33.93600562587904,0.592082863100963,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4863,23,1519.0,1519.0,0.3156035736546852,0.3156035736546852,1,1.0,1,1.0,53.10928242264648,34.026333113890715,53.10928242264648,34.026333113890715,0.5694091070249099,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4873,24,1416.0,1416.0,0.29420319966756703,0.29420319966756703,1,1.0,1,1.0,52.882768361581924,33.86581920903955,52.882768361581924,33.86581920903955,0.38627734539373215,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4882,25,1382.0,1382.0,0.28713899854560565,0.28713899854560565,1,1.0,1,1.0,52.740231548480466,34.11939218523879,52.740231548480466,34.11939218523879,0.1592461723572198,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4892,26,1407.0,1407.0,0.2923332640764596,0.2923332640764596,1,1.0,1,1.0,52.891968727789624,34.091684434968016,52.891968727789624,34.091684434968016,0.021124137676489563,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4902,27,1302.0,1302.0,0.27051734884687306,0.27051734884687306,1,1.0,1,1.0,52.54070660522273,34.755760368663594,52.54070660522273,34.755760368663594,0.7782270133709159,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4912,28,1399.0,1399.0,0.29067109910658634,0.29067109910658634,1,1.0,1,1.0,52.84345961401001,33.72337383845604,52.84345961401001,33.72337383845604,0.33849491050665215,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4921,29,1506.0,1506.0,0.31290255557864116,0.31290255557864116,1,1.0,1,1.0,53.03187250996016,33.83598937583001,53.03187250996016,33.83598937583001,0.23636664088666948,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4931,30,1404.0,1404.0,0.29170995221275714,0.29170995221275714,1,1.0,1,1.0,52.816951566951566,33.74074074074074,52.816951566951566,33.74074074074074,0.2505283945291437,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4941,31,1417.0,1417.0,0.29441097028880114,0.29441097028880114,1,1.0,1,1.0,52.93719124911785,33.802399435426956,52.93719124911785,33.802399435426956,0.161649133155729,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4951,32,1390.0,1390.0,0.2888011635154789,0.2888011635154789,1,1.0,1,1.0,52.81510791366907,33.898561151079136,52.81510791366907,33.898561151079136,0.0676443591803937,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4961,33,1299.0,1299.0,0.2698940369831706,0.2698940369831706,1,1.0,1,1.0,52.47959969207082,34.6774441878368,52.47959969207082,34.6774441878368,0.8827786710351079,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4970,34,1296.0,1296.0,0.2692707251194681,0.2692707251194681,1,1.0,1,1.0,52.47453703703704,34.72993827160494,52.47453703703704,34.72993827160494,0.9331064170499542,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4980,35,1482.0,1482.0,0.3079160606690214,0.3079160606690214,1,1.0,1,1.0,53.01686909581647,33.69028340080972,53.01686909581647,33.69028340080972,0.2676986480403338,0,,0,0,0,0
cycle40_rank2_obj3,40.0,4990,36,1400.0,1400.0,0.2908788697278205,0.2908788697278205,1,1.0,1,1.0,52.85285714285714,33.94571428571429,52.85285714285714,33.94571428571429,0.12853160265859154,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5000,37,1407.0,1407.0,0.2923332640764596,0.2923332640764596,1,1.0,1,1.0,52.94314143567875,33.89339019189765,52.94314143567875,33.89339019189765,0.11134296179889347,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5009,38,908.0,908.0,0.188655724080615,0.188655724080615,1,1.0,1,1.0,55.31277533039648,44.21696035242291,55.31277533039648,44.21696035242291,10.61426254410881,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5019,39,908.0,908.0,0.188655724080615,0.188655724080615,1,1.0,1,1.0,55.346916299559474,44.43171806167401,55.346916299559474,44.43171806167401,10.791804940757558,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5029,40,1466.0,1466.0,0.30459173072927487,0.30459173072927487,1,1.0,1,1.0,53.01705320600273,33.884720327421554,53.01705320600273,33.884720327421554,0.44315049766955006,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5039,41,911.0,911.0,0.18927903594431747,0.18927903594431747,1,1.0,1,1.0,55.33699231613611,44.334796926454445,55.33699231613611,44.334796926454445,10.296615017101065,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5048,42,904.0,904.0,0.18782464159567838,0.18782464159567838,1,1.0,1,1.0,55.29867256637168,44.323008849557525,55.29867256637168,44.323008849557525,10.242562079753943,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5058,43,918.0,918.0,0.19073343029295659,0.19073343029295659,1,1.0,1,1.0,55.43464052287582,44.229847494553375,55.43464052287582,44.229847494553375,5.304462099083986,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5068,44,1275.0,1275.0,0.2649075420735508,0.2649075420735508,1,1.0,1,1.0,52.666666666666664,35.07843137254902,52.666666666666664,35.07843137254902,9.518148259699242,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5078,45,911.0,911.0,0.18927903594431747,0.18927903594431747,1,1.0,1,1.0,55.30954994511526,44.368825466520306,55.30954994511526,44.368825466520306,0.1454718647328153,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5087,46,1390.0,1390.0,0.2888011635154789,0.2888011635154789,1,1.0,1,1.0,52.94964028776978,34.05755395683453,52.94964028776978,34.05755395683453,10.488192314979292,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5097,47,1270.0,1270.0,0.26386868896738,0.26386868896738,1,1.0,1,1.0,52.664566929133855,35.10629921259842,52.664566929133855,35.10629921259842,9.54245562657796,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5107,48,913.0,913.0,0.18969457718678578,0.18969457718678578,1,1.0,1,1.0,55.35487404162103,44.279299014238774,55.35487404162103,44.279299014238774,4.7640568636183165,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5117,49,917.0,917.0,0.1905256596717224,0.1905256596717224,1,1.0,1,1.0,55.43838604143948,44.14503816793893,55.43838604143948,44.14503816793893,0.17328489039407316,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5126,50,911.0,911.0,0.18927903594431747,0.18927903594431747,1,1.0,1,1.0,55.45225027442371,44.21075740944018,55.45225027442371,44.21075740944018,0.14996245667470218,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5136,51,911.0,911.0,0.18927903594431747,0.18927903594431747,1,1.0,1,1.0,55.368825466520306,44.33260153677278,55.368825466520306,44.33260153677278,0.15897734457230978,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5146,52,1399.0,1399.0,0.29067109910658634,0.29067109910658634,1,1.0,1,1.0,52.807005003573984,33.86490350250179,52.807005003573984,33.86490350250179,10.61765141112886,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5156,53,1307.0,1307.0,0.27155620195304386,0.27155620195304386,1,1.0,1,1.0,52.59984697781178,34.64345830145371,52.59984697781178,34.64345830145371,9.918233457324863,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5165,54,909.0,909.0,0.18886349470184915,0.18886349470184915,1,1.0,1,1.0,55.29152915291529,44.266226622662266,55.29152915291529,44.266226622662266,4.778359403293516,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5175,55,1381.0,1381.0,0.2869312279243715,0.2869312279243715,1,1.0,1,1.0,52.88196958725561,33.98986241853729,52.88196958725561,33.98986241853729,10.476434433058957,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5185,56,1389.0,1389.0,0.28859339289424474,0.28859339289424474,1,1.0,1,1.0,52.80777537796976,33.75089992800576,52.80777537796976,33.75089992800576,10.726120149030505,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5195,57,1414.0,1414.0,0.2937876584250987,0.2937876584250987,1,1.0,1,1.0,52.756011315417254,33.502828854314004,52.756011315417254,33.502828854314004,6.039841561306592,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5204,58,1411.0,1411.0,0.2931643465613962,0.2931643465613962,1,1.0,1,1.0,52.90574060949681,34.04464918497519,52.90574060949681,34.04464918497519,0.2787382431714594,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5214,59,1392.0,1392.0,0.28921670475794725,0.28921670475794725,1,1.0,1,1.0,52.69396551724138,33.638649425287355,52.69396551724138,33.638649425287355,0.4075729388716546,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5224,60,1416.0,1416.0,0.29420319966756703,0.29420319966756703,1,1.0,1,1.0,52.78107344632768,33.87358757062147,52.78107344632768,33.87358757062147,0.0598875196716819,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5234,61,1384.0,1384.0,0.287554539788074,0.287554539788074,1,1.0,1,1.0,52.82658959537572,33.908236994219656,52.82658959537572,33.908236994219656,0.03982819570260566,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5243,62,1391.0,1391.0,0.2890089341367131,0.2890089341367131,1,1.0,1,1.0,52.83105679367362,33.850467289719624,52.83105679367362,33.850467289719624,0.042758552703911074,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5253,63,1483.0,1483.0,0.30812383129025556,0.30812383129025556,1,1.0,1,1.0,53.04652730950775,33.92515171948752,53.04652730950775,33.92515171948752,0.2378733353341566,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5263,64,1387.0,1387.0,0.28817785165177645,0.28817785165177645,1,1.0,1,1.0,52.80894015861572,33.78731074260995,52.80894015861572,33.78731074260995,0.07516993662247719,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5273,65,1397.0,1397.0,0.290255557864118,0.290255557864118,1,1.0,1,1.0,52.85325697924123,34.01073729420186,52.85325697924123,34.01073729420186,0.15288660170864704,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5283,66,1288.0,1288.0,0.26760856014959483,0.26760856014959483,1,1.0,1,1.0,52.42934782608695,34.79503105590062,52.42934782608695,34.79503105590062,0.9884388329823693,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5292,67,1489.0,1489.0,0.30937045501766053,0.30937045501766053,1,1.0,1,1.0,52.95567494963063,33.9140362659503,52.95567494963063,33.9140362659503,0.13983528434714843,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5302,68,1484.0,1484.0,0.3083316019114897,0.3083316019114897,1,1.0,1,1.0,52.955525606469,33.705525606469,52.955525606469,33.705525606469,0.24151479090300332,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5312,69,1385.0,1385.0,0.2877623104093081,0.2877623104093081,1,1.0,1,1.0,52.584115523465705,34.410108303249096,52.584115523465705,34.410108303249096,0.5617455612951644,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5322,70,1488.0,1488.0,0.30916268439642636,0.30916268439642636,1,1.0,1,1.0,53.0369623655914,33.82392473118279,53.0369623655914,33.82392473118279,0.21702945031374207,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5331,71,1486.0,1486.0,0.308747143153958,0.308747143153958,1,1.0,1,1.0,53.01480484522207,33.732166890982505,53.01480484522207,33.732166890982505,0.2175317701201405,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5341,72,1503.0,1503.0,0.3122792437149387,0.3122792437149387,1,1.0,1,1.0,53.10445775116434,33.60612109115103,53.10445775116434,33.60612109115103,0.3303356714120201,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5351,73,1413.0,1413.0,0.2935798878038645,0.2935798878038645,1,1.0,1,1.0,52.91436659589526,33.87685774946922,52.91436659589526,33.87685774946922,0.041979371431770496,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5361,74,1511.0,1511.0,0.31394140868481196,0.31394140868481196,1,1.0,1,1.0,53.2157511581734,33.893448047650566,53.2157511581734,33.893448047650566,0.2636899108537505,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5370,75,1475.0,1475.0,0.3064616663203823,0.3064616663203823,1,1.0,1,1.0,53.06033898305085,33.716610169491524,53.06033898305085,33.716610169491524,0.15341853726083868,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5380,76,1492.0,1492.0,0.309993766881363,0.309993766881363,1,1.0,1,1.0,53.138739946380696,33.72654155495979,53.138739946380696,33.72654155495979,0.1240533840602529,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5390,77,1513.0,1513.0,0.3143569499272803,0.3143569499272803,1,1.0,1,1.0,53.11830799735625,33.738929279577,53.11830799735625,33.738929279577,0.0798889584952258,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5400,78,1513.0,1513.0,0.3143569499272803,0.3143569499272803,1,1.0,1,1.0,53.25049570389954,33.704560475875745,53.25049570389954,33.704560475875745,0.17092965387293077,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5409,79,1508.0,1508.0,0.3133180968211095,0.3133180968211095,1,1.0,1,1.0,53.2473474801061,33.78713527851459,53.2473474801061,33.78713527851459,0.14773294968462575,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5419,80,1499.0,1499.0,0.3114481612300021,0.3114481612300021,1,1.0,1,1.0,53.19879919946631,33.86457638425617,53.19879919946631,33.86457638425617,0.14940096448884943,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5429,81,1511.0,1511.0,0.31394140868481196,0.31394140868481196,1,1.0,1,1.0,53.169424222369294,33.910655195234945,53.169424222369294,33.910655195234945,0.1476243677381399,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5439,82,1510.0,1510.0,0.3137336380635778,0.3137336380635778,1,1.0,1,1.0,53.12582781456954,33.82119205298013,53.12582781456954,33.82119205298013,0.08233815566083681,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5448,83,1514.0,1514.0,0.3145647205485144,0.3145647205485144,1,1.0,1,1.0,53.14266842800529,33.82100396301189,53.14266842800529,33.82100396301189,0.05908458084467089,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5458,84,1503.0,1503.0,0.3122792437149387,0.3122792437149387,1,1.0,1,1.0,53.22754491017964,33.728542914171655,53.22754491017964,33.728542914171655,0.1040015916439741,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5468,85,1502.0,1502.0,0.31207147309370453,0.31207147309370453,1,1.0,1,1.0,53.28362183754993,33.76897470039947,53.28362183754993,33.76897470039947,0.10551738594981123,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5478,86,1425.0,1425.0,0.2960731352586744,0.2960731352586744,1,1.0,1,1.0,53.03508771929825,33.72350877192982,53.03508771929825,33.72350877192982,0.19545864249003156,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5487,87,1508.0,1508.0,0.3133180968211095,0.3133180968211095,1,1.0,1,1.0,53.311671087533156,33.688328912466844,53.311671087533156,33.688328912466844,0.17224199870951784,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5497,88,1504.0,1504.0,0.3124870143361729,0.3124870143361729,1,1.0,1,1.0,53.286569148936174,33.90757978723404,53.286569148936174,33.90757978723404,0.1522305399102696,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5507,89,1516.0,1516.0,0.31498026179098276,0.31498026179098276,1,1.0,1,1.0,53.279023746701846,33.804089709762536,53.279023746701846,33.804089709762536,0.08105169007918178,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5517,90,1413.0,1413.0,0.2935798878038645,0.2935798878038645,1,1.0,1,1.0,53.02193913658882,33.84854918612881,53.02193913658882,33.84854918612881,0.23951347296402006,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5526,91,1429.0,1429.0,0.29690421774361103,0.29690421774361103,1,1.0,1,1.0,53.10496850944717,33.618614415675296,53.10496850944717,33.618614415675296,0.22404009945238285,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5536,92,1508.0,1508.0,0.3133180968211095,0.3133180968211095,1,1.0,1,1.0,53.29641909814324,33.714854111405835,53.29641909814324,33.714854111405835,0.05486471324981356,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5546,93,1521.0,1521.0,0.31601911489715356,0.31601911489715356,1,1.0,1,1.0,53.205128205128204,33.95397764628534,53.205128205128204,33.95397764628534,0.22126866800660971,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5556,94,1406.0,1406.0,0.2921254934552254,0.2921254934552254,1,1.0,1,1.0,53.071834992887624,33.82290184921764,53.071834992887624,33.82290184921764,0.18020851982757818,0,,0,0,0,0
cycle40_rank2_obj3,40.0,5566,95,1522.0,1522.0,0.3162268855183877,0.3162268855183877,1,1.0,1,1.0,53.2700394218134,33.680683311432325,53.2700394218134,33.680683311432325,0.13572437503302054,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4639,0,1509.0,1509.0,0.3309936389559114,0.3309936389559114,1,1.0,1,1.0,36.53545394300861,49.09542743538768,36.53545394300861,49.09542743538768,11.08001168489786,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4648,1,1498.0,1498.0,0.328580829129195,0.328580829129195,1,1.0,1,1.0,34.59345794392523,47.843791722296395,34.59345794392523,47.843791722296395,2.310398324692386,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4658,2,1691.0,1691.0,0.3709146742706734,0.3709146742706734,1,1.0,1,1.0,35.30928444707274,46.48610289769367,35.30928444707274,46.48610289769367,1.9998528062665681,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4668,3,1493.0,1493.0,0.32748409738977846,0.32748409738977846,1,1.0,1,1.0,34.45746818486269,48.19691895512391,34.45746818486269,48.19691895512391,0.9221115914735708,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4678,4,1578.0,1578.0,0.3461285369598596,0.3461285369598596,1,1.0,1,1.0,35.97084917617237,47.35804816223067,35.97084917617237,47.35804816223067,1.215724536683416,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4687,5,1528.0,1528.0,0.3351612195656942,0.3351612195656942,1,1.0,1,1.0,34.74934554973822,47.45811518324607,34.74934554973822,47.45811518324607,0.6799102599034902,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4697,6,1500.0,1500.0,0.32901952182496164,0.32901952182496164,1,1.0,1,1.0,34.56933333333333,48.254,34.56933333333333,48.254,0.7584512313439022,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4707,7,1582.0,1582.0,0.3470059223513928,0.3470059223513928,1,1.0,1,1.0,35.97661188369153,47.38369152970923,35.97661188369153,47.38369152970923,1.3106772454246471,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4717,8,1494.0,1494.0,0.32770344373766175,0.32770344373766175,1,1.0,1,1.0,34.75033467202142,48.08433734939759,34.75033467202142,48.08433734939759,0.5154140319824511,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4726,9,1502.0,1502.0,0.3294582145207282,0.3294582145207282,1,1.0,1,1.0,34.7017310252996,48.0878828229028,34.7017310252996,48.0878828229028,0.4395699700831837,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4736,10,1498.0,1498.0,0.328580829129195,0.328580829129195,1,1.0,1,1.0,34.76168224299065,47.88384512683578,34.76168224299065,47.88384512683578,0.11323976261186024,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4746,11,1501.0,1501.0,0.3292388681728449,0.3292388681728449,1,1.0,1,1.0,34.652231845436376,48.27981345769487,34.652231845436376,48.27981345769487,0.3114145221968993,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4756,12,1423.0,1423.0,0.31212985303794694,0.31212985303794694,1,1.0,1,1.0,35.04146170063247,50.118763176387915,35.04146170063247,50.118763176387915,2.154499346867502,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4765,13,1492.0,1492.0,0.3272647510418952,0.3272647510418952,1,1.0,1,1.0,34.460455764075064,48.39946380697051,34.460455764075064,48.39946380697051,0.4265370494195615,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4775,14,1473.0,1473.0,0.3230971704321123,0.3230971704321123,1,1.0,1,1.0,34.89680923285811,47.55329260013578,34.89680923285811,47.55329260013578,0.640823398074074,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4785,15,1457.0,1457.0,0.31958762886597936,0.31958762886597936,1,1.0,1,1.0,34.79752916952643,47.89704873026767,34.79752916952643,47.89704873026767,0.19356695434608884,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4795,16,1455.0,1455.0,0.3191489361702128,0.3191489361702128,1,1.0,1,1.0,34.771134020618554,48.25841924398625,34.771134020618554,48.25841924398625,0.17297175646226445,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4804,17,1473.0,1473.0,0.3230971704321123,0.3230971704321123,1,1.0,1,1.0,34.646978954514594,48.065852002715545,34.646978954514594,48.065852002715545,0.1605503359807983,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4814,18,1477.0,1477.0,0.32397455582364554,0.32397455582364554,1,1.0,1,1.0,34.6093432633717,47.70006770480704,34.6093432633717,47.70006770480704,0.48803292331901116,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4824,19,1476.0,1476.0,0.32375520947576225,0.32375520947576225,1,1.0,1,1.0,34.75542005420054,47.66056910569106,34.75542005420054,47.66056910569106,0.5034698674259724,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4834,20,1483.0,1483.0,0.32529063391094537,0.32529063391094537,1,1.0,1,1.0,34.6062036412677,48.29737019554956,34.6062036412677,48.29737019554956,0.352813534558331,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4843,21,1478.0,1478.0,0.3241939021715288,0.3241939021715288,1,1.0,1,1.0,34.71312584573748,47.59945872801082,34.71312584573748,47.59945872801082,0.3821777721008172,0,,0,0,0,0
cycle40_rank2_obj1,40.0,4853,22,1471.0,1471.0,0.3226584777363457,0.3226584777363457,1,1.0,1,1.0,34.76070700203943,47.94833446634942,34.76070700203943,47.94833446634942,0.1520910379249085,0,,0,0,0,0
