roi_id,cycleNo,cohort_role,event_reference_cycle,n_frames,height,width,stage_drift_xy_sampled,validation_score,validation_label,prior_area_px,prior_area_fraction,fallback_frame_fraction,low_area_fraction,high_area_fraction,fragmented_fraction,centroid_jump_fraction,candidate_area_cv,accepted_area_cv,accepted_area_fraction_median,accepted_area_fraction_iqr,accepted_centroid_path_px,accepted_centroid_max_step_px,candidate_centroid_max_jump_px,mask_instability_score,front_quality_score,front_radius_slope_r2,apparent_diffusion_proxy_ds_px2_per_frame,high_fraction_slope_per_s,first_last_corr,cumulative_abs_first_last,evidence_score,mean_drop_frac,mae_max_low_rank_dmd,mae_max_persistence,mae_max_velocity,mae_mean_low_rank_dmd,mae_mean_persistence,mae_mean_velocity,q90_undercoverage_rate_low_rank_dmd,q90_undercoverage_rate_persistence,q90_undercoverage_rate_velocity
cycle131_rank5_obj1,131.0,,,96,96,96,0.2121320343559321,24.73669107136929,balanced_future_roi_candidate,5054.0,0.5483940972222222,0.0,0.0,0.0,0.0,0.0,0.06204474493135858,0.06204474493135858,0.36634349030470914,0.02750296794618129,140.58660757312907,9.230427488198167,18.17212970082241,1.5264885738181198,,,,,,,,,,,,,,,,,
cycle131_rank5_obj3,131.0,,,96,96,96,0.2121320343559321,24.27790867526057,balanced_future_roi_candidate,5062.0,0.5492621527777778,0.0,0.0,0.0,0.0,0.0,0.12640873715431514,0.12640873715431514,0.374654286843145,0.0602034768866061,333.63938538205616,10.976940218104225,10.003993768670295,2.126408737154315,,,,,,,,,,,,,,,,,
cycle131_rank5_obj2,131.0,,,96,96,96,0.2121320343559321,23.84833496208426,balanced_future_roi_candidate,4179.0,0.4534505208333333,0.0,0.0,0.0,0.0,0.0,0.10705690606593396,0.10705690606593396,0.28068916008614503,0.010588657573582183,123.49558507604678,16.019495767419695,16.26123766531297,1.393469250608088,,,,,,,,,,,,,,,,,
cycle139_rank11_obj1,139.0,,,96,96,96,0.2121320343559321,25.11639127342968,balanced_future_roi_candidate,4849.0,0.5261501736111112,0.0,0.0,0.0,0.0,0.0,0.08110630994530936,0.08110630994530936,0.3666735409362755,0.03578057331408541,178.3365355754731,8.809924315896062,17.009644896523614,1.9387785555231543,,,,,,,,,,,,,,,,,
cycle139_rank11_obj3,139.0,,,96,96,96,0.2121320343559321,24.49537938711706,balanced_future_roi_candidate,3459.0,0.3753255208333333,0.0,0.0,0.0,0.0,0.0,0.03350001020917741,0.03350001020917741,0.25339693553050013,0.013370916449840953,40.26121161427541,2.516578321230291,7.077915832529261,0.45288763119121295,,,,,,,,,,,,,,,,,
cycle139_rank11_obj2,139.0,,,96,96,96,0.2121320343559321,23.937760651918044,balanced_future_roi_candidate,4254.0,0.4615885416666667,0.0,0.0,0.0,0.0,0.0,0.14095974515285856,0.14095974515285856,0.27903149976492714,0.025799247766807754,165.2608795435107,15.508278088813176,15.825352422769098,1.8624272403977618,,,,,,,,,,,,,,,,,
cycle140_rank9_obj3,140.0,,,96,96,96,0.2499999999999317,24.698173268896447,balanced_future_roi_candidate,4417.0,0.4792751736111111,0.0,0.0,0.0,0.0,0.0,0.06456112233856146,0.06456112233856146,0.35374688702739415,0.031073126556486308,131.59962439090893,6.64194371561461,4.564642798804444,1.435390543077196,,,,,,,,,,,,,,,,,
cycle140_rank9_obj1,140.0,,,96,96,96,0.2499999999999317,24.114277585854143,balanced_future_roi_candidate,4913.0,0.5330946180555556,0.0,0.0,0.0,0.0,0.0,0.08111285746935847,0.08111285746935847,0.36983513128434764,0.03165072257276613,198.1944098880765,7.569101865278755,16.419232957469177,2.0811128574693583,,,,,,,,,,,,,,,,,
cycle140_rank9_obj2,140.0,,,96,96,96,0.2499999999999317,23.56051462566941,balanced_future_roi_candidate,4149.0,0.4501953125,0.0,0.0,0.0,0.0,0.0,0.1903873906204018,0.1903873906204018,0.252470474813208,0.05362738009158832,276.4275600520429,19.53012297772511,19.608775717956554,2.1903873906204017,,,,,,,,,,,,,,,,,
cycle143_rank10_obj3,143.0,,,96,96,96,0.2499999999999317,24.550014363282017,balanced_future_roi_candidate,4978.0,0.5401475694444444,0.0,0.0,0.0,0.0,0.0,0.06908505698630951,0.06908505698630951,0.3931297709923664,0.04344114102049018,219.33134837971875,5.474261818035635,6.603515802542686,2.0690850569863093,,,,,,,,,,,,,,,,,
cycle143_rank10_obj2,143.0,,,96,96,96,0.2499999999999317,24.19643345057739,balanced_future_roi_candidate,4094.0,0.4442274305555556,0.0,0.0,0.0,0.0,0.0,0.03305065636833572,0.03305065636833572,0.34171958964338056,0.010075720566682989,54.95350502678505,2.9904038072441907,16.87970602625002,0.6054830003973467,,,,,,,,,,,,,,,,,
cycle143_rank10_obj1,143.0,,,96,96,96,0.2499999999999317,23.938501501741023,balanced_future_roi_candidate,4028.0,0.4370659722222222,0.0,0.0,0.0,0.0,0.0,0.024423739643503035,0.024423739643503035,0.3111966236345581,0.010675273088381343,25.31418526591238,1.6654712483945142,6.2380203003737975,0.28811316949675697,,,,,,,,,,,,,,,,,
cycle146_rank1_obj3,146.0,,,96,96,96,0.25,23.92599538665901,balanced_future_roi_candidate,3591.0,0.3896484375,0.0,0.0,0.0,0.0,0.0,0.028851229377552978,0.028851229377552978,0.36883876357560563,0.011208576998050668,41.46400002338645,2.6045029765581162,16.692588300902113,0.46076789628782844,,,,,,,,,,,,,,,,,
