cycleNo,source_stem,n_roi,future_any_drop_within_8cycles,future_any_drop_within_16cycles,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,dictionary_recon_energy_mean,dictionary_recon_error_last_minus_first,dictionary_recon_error_mse_mean,dictionary_recon_error_mse_slope,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,front_radius_q60_delta_px,front_radius_q60_median_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_delta_px,front_radius_q70_median_px,front_radius_q70_positive_step_fraction,front_radius_q70_slope_px_per_norm_time,front_radius_q80_delta_px,front_radius_q80_median_px,front_radius_q80_slope_px_per_norm_time,mask_area_fraction_iqr,mask_area_fraction_median,mask_area_fraction_slope,mask_base_area_fraction,mask_centroid_drift_px,mask_centroid_max_step_px,mask_centroid_path_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,object_area_ds_px,object_mean_abs_z,object_mean_residual,resdict_pc01_last_minus_first,resdict_pc01_mean,resdict_pc01_slope,resdict_pc01_std,resdict_pc02_last_minus_first,resdict_pc02_mean,resdict_pc02_slope,resdict_pc02_std,resdict_pc03_last_minus_first,resdict_pc03_mean,resdict_pc03_slope,resdict_pc03_std,resdict_pc04_last_minus_first,resdict_pc04_mean,resdict_pc04_slope,resdict_pc04_std,resdict_pc05_last_minus_first,resdict_pc05_mean,resdict_pc05_slope,resdict_pc05_std,resdict_pc06_last_minus_first,resdict_pc06_mean,resdict_pc06_slope,resdict_pc06_std,resdict_pc07_last_minus_first,resdict_pc07_mean,resdict_pc07_slope,resdict_pc07_std,resdict_pc08_last_minus_first,resdict_pc08_mean,resdict_pc08_slope,resdict_pc08_std,resdict_pc09_last_minus_first,resdict_pc09_mean,resdict_pc09_slope,resdict_pc09_std,resdict_pc10_last_minus_first,resdict_pc10_mean,resdict_pc10_slope,resdict_pc10_std,resdict_pc11_last_minus_first,resdict_pc11_mean,resdict_pc11_slope,resdict_pc11_std,resdict_pc12_last_minus_first,resdict_pc12_mean,resdict_pc12_slope,resdict_pc12_std,resdict_pc13_last_minus_first,resdict_pc13_mean,resdict_pc13_slope,resdict_pc13_std,resdict_pc14_last_minus_first,resdict_pc14_mean,resdict_pc14_slope,resdict_pc14_std,resdict_pc15_last_minus_first,resdict_pc15_mean,resdict_pc15_slope,resdict_pc15_std,resdict_pc16_last_minus_first,resdict_pc16_mean,resdict_pc16_slope,resdict_pc16_std,residual_energy_last_minus_first,residual_energy_mean,residual_energy_p95,residual_energy_slope,roi_norm_mean_delta_last_minus_first
42.0,5_c2_x10_260623,2,0.0,0.0,0.737113402061856,0.0271729484536082,1.2586399975589302e-06,2.6826728571904823e-06,7.404516691167373e-05,3.393909827010272e-06,4.5,0.43234536082474245,1.0,6.0,1.8131443298969083,0.5,5.5,0.01052631578947365,0.0670103092783505,0.0,5.0,,0.0048556857638888,0.2529025607638889,-0.0057003549966888,0.2694227430555556,0.34289290876096734,0.19398864623797385,7.82098278074317,0.14320854377001518,0.0058852374066416,95.5,27.147003173828125,10293.66015625,-0.002977023716084659,-0.003502358798868954,-0.003797431669495142,0.009242798667401075,0.004938125377520919,0.0024702323134988546,0.006745198568540603,0.011956175323575735,0.0034463134361431003,-0.0008117880206555128,0.005702783729109223,0.010991025250405073,-0.004885691800154746,0.0011331068235449493,-0.0077544263257694115,0.009412373416125774,0.010710274800658226,0.00167077622609213,0.014844329391857368,0.010200540535151958,-0.000532189616933465,-0.0005795910255983472,-0.0018541822631959824,0.007631033193320036,-0.007914549671113491,0.0007261719438247383,-0.011178599832668338,0.011263430118560791,-0.004366421140730381,0.000544063514098525,-0.007794331469382377,0.013754716143012047,-0.00035335944266989827,0.00041898175550159067,-0.0009805788251948165,0.00908395485021174,0.009424141084309667,0.0013853618875145912,0.013916949588211106,0.013012503739446402,-0.0011190010700374842,0.0017204402684001252,-0.002128985501851849,0.009040165692567825,-0.006214406923390925,0.0018758010119199753,-0.010167235846203864,0.01185215637087822,0.008395784650929272,-0.0004990636807633564,0.013202487192555915,0.017739637289196253,-0.009217334911227226,0.0013165807977202348,-0.015557574935998046,0.02116439724341035,-0.009135119384154677,-0.0025780738214962184,-0.013345761766111922,0.018196259159594774,0.004450485925190151,0.0005245838110568002,0.007727545198462107,0.01196294091641903,2.9671064112335443e-06,7.52715568523854e-05,8.389182912651449e-05,3.6983841135607243e-06,9.677931666375003e-05
46.0,6_c2_x10_270623_2,2,0.0,1.0,,,1.9593328488554107e-06,1.6919511836022139e-07,9.267465793527663e-05,6.890617106891068e-07,6.0,0.7516108247422685,0.0,5.5,,0.0,5.5,0.0,,0.0,5.0,0.4432989690721651,0.010213216145833301,0.26757812499999994,0.0067189010148195494,0.29134114583333337,0.6511013006734174,0.2132497272984442,7.801700544785836,0.1516554523259401,0.003926174386318,52.5,25.80000591278076,10581.140625,0.0018228539847768843,-0.0015743846743134782,0.0025929381849556735,0.01012391410768032,0.01080535352230072,0.002606638823635876,0.016772152533016393,0.012343497481197119,-0.015407068887725472,0.0023001310182735324,-0.023388203455569488,0.023692534305155277,-0.0003130039549432695,-6.0224527260288596e-05,-0.001248270185246121,0.009211195632815361,0.001808967033866793,0.0010559892616583966,0.001049091875220734,0.012509606778621674,-0.0041795719880610704,-0.0017166290781460702,-0.005547763806412391,0.008869790937751532,-0.016127741779200733,0.002831907069776207,-0.02588455978762604,0.024383616168051958,-0.009306349558755755,-0.001538724041893147,-0.014225524065592545,0.012375582475215197,-0.016866030302480794,0.0023688148939982057,-0.02439522329043125,0.014586847741156816,-0.006197481998242438,-0.0008050282194744796,-0.009661401614108686,0.016003037337213755,0.003496816148981452,0.0003938113513868302,0.005467723673178913,0.01252974895760417,-0.011637629009783268,0.0009274725962313823,-0.017993525673687394,0.013639258220791817,0.010089480376336724,-0.0016451166302431375,0.016215677342016108,0.019326680805534124,-0.005258799763396382,-0.0009110551327466965,-0.007745177873738084,0.016310383565723896,-0.0045936445239931345,-0.0002399002551101148,-0.007491010000376266,0.010098864324390888,0.0055883306777104735,-0.0009291538735851645,0.010085712684974033,0.0209692413918674,7.964990800246596e-08,9.460486762691289e-05,0.00010246281526633538,8.463029380915081e-07,-0.00010906904935840001
48.0,6_c2_x10_270623_2,2,0.0,1.0,,,2.1745086655755586e-06,-2.917186066042632e-07,8.846855416777544e-05,-7.588204234229032e-07,6.5,1.2760953608247432,0.0,5.5,0.0006443298969072,0.0,5.5,0.0,,0.0,5.0,,0.0074869791666666,0.2708604600694444,0.007760378912961699,0.2916124131944444,0.4031452280818557,0.2066307126704074,7.479141309986327,0.1489041401073336,0.0032746445221980003,52.5,25.136672973632812,10466.70751953125,0.0020613993983715773,-0.0015749301164760254,0.0033136150386110924,0.009318809490650892,0.009894233662635088,0.0023483472177758813,0.01459361207648487,0.012815330643206835,-0.01531742443330586,0.0017589880153536797,-0.022917125436316924,0.024508769623935223,-0.002066271845251322,0.0001030007260851562,-0.00309891011075754,0.010974164120852947,-0.0005090300619485788,0.001361998583888635,-0.0008339797438422571,0.014687024522572756,-0.0038821063935756683,-0.0014394358731806278,-0.004369341781650866,0.009637060575187206,-0.017524407798191532,0.002926551562268287,-0.02671589945246907,0.02412452455610037,-0.009766281116753817,-0.0015632845170330256,-0.014149217830057941,0.01261991448700428,-0.01363295188639313,0.0010179119854001328,-0.020509916727238117,0.01310983719304204,-0.005849676672369242,-0.0007744806789560243,-0.008559341913037082,0.01642108289524913,0.003436791361309588,1.4207267668098211e-05,0.005544261540489974,0.012412764132022858,-0.012880294118076563,0.0011450072634033859,-0.019797461819191665,0.014175384305417538,0.010334855294786394,-0.0012457112898118794,0.015606810224428627,0.020450519397854805,-0.004956128599587828,-0.0007639966206625104,-0.008279957639369012,0.019381596241146326,-0.004888507362920791,-0.0005760334024671465,-0.007976364224956149,0.011048149783164263,0.005026403930969536,-0.001026181154884398,0.007704675217437883,0.022286105435341597,-3.9178485167212784e-07,9.061266609933227e-05,0.00010160302954318468,-1.0862272335400043e-06,-0.0004343129694461786
52.0,6_c2_x10_270623_2,2,1.0,1.0,-11.76030927835052,-0.4335320412371135,7.365270278114622e-07,-1.2736018106807023e-06,6.952562216611113e-05,-1.7210889501783547e-06,3.5,-0.2880154639175258,0.0,6.5,,-0.5,5.5,0.0,-0.9046391752577324,0.0,5.5,,0.004014756944444401,0.2515190972222222,0.010327910503024701,0.2685004340277778,0.33450644014701775,0.24244703371314358,8.230235709736702,0.14321054331958288,0.00146656911028065,85.0,25.965062141418457,10127.38525390625,0.00042823911644518375,-0.0014623971364926547,0.001002424787638072,0.00940901692956686,0.007235327269881964,0.0014945839066058397,0.01041154864008269,0.010709045920521021,0.004820418311282992,0.0014829785213805735,0.007244677473073881,0.010029771365225315,-0.005391787039116025,0.0011191824669367634,-0.008761718322938053,0.008587236516177654,0.008558192639611661,0.00027129025329486467,0.013126082319458398,0.009048605803400278,-0.0014112089993432164,-0.0007789066294208169,-0.0028293097361089003,0.00857800361700356,-0.006118052056990564,0.0014464511768892407,-0.010010450552401478,0.009585947263985872,-0.008198053808882833,-0.0011415389890316874,-0.012096229947756483,0.009815565310418606,-0.0022762821172364056,0.0002976007235702127,-0.0032453858943450823,0.008841280359774828,0.005190444644540548,-0.00201271049445495,0.008794287746154865,0.010017900262027979,-0.0037508364766836166,0.0008082976055447944,-0.005406737879399626,0.00835471274331212,-0.0045474369544535875,-0.0013374619957176037,-0.007627591297013605,0.009585774503648281,0.0035325672943145037,9.158412285614759e-05,0.005888251364079848,0.010603192262351513,-0.009245473193004727,-0.0005412659438661649,-0.014631115092771851,0.014384085778146982,-0.006390249123796821,0.0012062008026987314,-0.01034703473598807,0.010570360347628593,-0.0020508399029495195,0.00041098083602264524,-0.002542268801526483,0.00921540823765099,-1.3467451935866848e-06,7.022816498647444e-05,7.658274207642535e-05,-1.7442284412314404e-06,-2.2899359464649994e-05
54.0,6_c2_x10_270623_2,2,1.0,1.0,0.1237113402061851,0.0045604948453608,1.3740655617766606e-06,6.730551831424236e-07,5.624330151476897e-05,1.1736039428605628e-06,9.0,1.9490979381443312,0.0,8.5,,0.0,8.0,0.01052631578947365,0.0064432989690721,0.0,6.5,0.0032216494845361,0.00366210937499995,0.25830078125,0.0016080980858032001,0.2748480902777778,0.07717735290084954,0.20548094697271052,7.745956791319513,0.14491966553032395,0.00339276825207445,83.5,22.15390110015869,8958.46923828125,0.00726886373013258,-0.002226981450803578,0.011189265365752175,0.014828888000920415,0.008100823499262333,0.001970169134438038,0.012569770306857356,0.009480614680796862,-0.015832336153835058,0.00022614429326495156,-0.023109461531547783,0.028980129398405552,-0.004445896833203733,0.0007565707492176443,-0.006619867885226421,0.008737795520573854,0.010809307685121894,0.0010959103237837553,0.015922398730349657,0.011401678901165724,-0.001168814254924655,-0.0010858264868147671,-0.002035068957737071,0.007005759980529547,-0.013947927916888148,0.0012459101853892207,-0.02149090345670917,0.011742598609998822,-0.00237784581258893,-0.00017783283738026512,-0.004587022171242436,0.009951235493645072,-0.0032297708676196635,0.0003552669732016511,-0.005627572922553797,0.010765678249299526,-0.006645310437306762,-0.001186755602248013,-0.009498998876906153,0.013660573866218328,-0.004158936790190637,0.0006632387521676719,-0.006133820451367157,0.010014933533966541,-0.007279443554580212,0.0003724525013240054,-0.010699146615431684,0.008349234703928232,-0.0008095460943877697,0.00012851780047640204,-0.0017230075597629044,0.010428701527416706,-0.013964705634862185,-0.00020466044952627271,-0.021628635659171305,0.01140152383595705,-0.010715366806834936,-0.0006432374066207558,-0.015891973943239705,0.010535596869885921,2.8575959731824696e-06,0.00041342385520692915,-0.00012011628239538168,0.010161171667277813,6.602112989639863e-07,5.7584580645198e-05,6.390961134457029e-05,1.396636832252726e-06,-4.7691166400904416e-05
56.0,7_c2_x10_290623,2,1.0,1.0,-12.826675257731964,-0.4728425567010308,6.552394609116163e-07,1.489081114414148e-06,6.682166167593095e-05,2.175240543740656e-06,6.0,0.2119845360824744,0.0,8.0,-0.0019329896907216,0.0,6.5,0.01052631578947365,-0.7545103092783507,0.0,6.0,-0.683634020618557,0.0035536024305555,0.25366210937499994,0.00290556707742695,0.2699110243055556,0.1651036481998911,0.1917808982505801,7.27762471867292,0.14104418270289895,0.0050896125552772,70.0,26.32070255279541,10723.6650390625,0.000669762259349227,-0.0021008888725191355,0.0015555553762456645,0.008614986203610897,0.004634584998711944,0.0020693260012194514,0.007111021897167362,0.011641907505691051,0.006733771646395326,0.0001677790096437093,0.00971824757650546,0.010911743622273207,-0.0034759165719151497,0.0006391473871190101,-0.005617312714917047,0.008919023908674717,0.006083568441681564,0.0009428920166101307,0.009221570449498312,0.009810973424464464,-0.0018452152726240456,-0.0010999797959811985,-0.0021835328653794835,0.00776103395037353,-0.0026298569282516837,0.0012168848770670593,-0.00419893904426748,0.008903860114514828,-0.004001185530796647,-3.54666517523583e-05,-0.0061600035387336435,0.009614523034542799,-0.002124399645254016,0.0006025097682140768,-0.002999053672254761,0.007963259471580386,-0.006296003994066268,-0.0012112402764614671,-0.009317806938902086,0.010386784560978413,-0.002358039935643319,0.0006413472874555737,-0.0042864394111491394,0.008813411463052034,-0.005924308206886053,0.0003520217360346578,-0.008505714557318958,0.010194102767854929,0.002960409037768841,5.8737342442327645e-05,0.0035678520373901247,0.007569173816591501,-0.009670434053987265,-0.00021046608890173957,-0.014505842611948826,0.009930130559951067,-0.00662755430676043,-0.0005115445819683373,-0.010519645445080978,0.00895271822810173,0.002195817418396473,0.0005208399670664221,0.0024783894622248076,0.009940552990883589,1.545191480545327e-06,6.744482016074471e-05,7.332013228733558e-05,2.282685162706328e-06,-0.00020983815193172375
64.0,7_c2_x10_290623,2,0.0,0.0,10.269329896907228,0.3785685773195877,9.768418749445118e-07,8.811748557491228e-07,7.182167246355675e-05,1.651607391594496e-06,4.0,-0.13820876288659806,0.0,6.5,,0.0,5.5,0.0157894736842105,0.789948453608248,0.5,5.0,1.4323453608247432,0.00370279947916665,0.2537163628472222,-0.00440438916183415,0.2693684895833333,0.20839570367966984,0.20065490508010964,7.8625524124899275,0.143429035320878,0.0026476537705562003,88.0,25.522751808166504,9917.82080078125,3.960344474762678e-05,-0.0029666245682165027,0.0004055176673175196,0.008115965873003006,0.0033157566795125604,0.0019113991875201464,0.004145465989897369,0.011415572138503194,0.004390784015413374,-0.000642635888652876,0.006838009158366876,0.010415263008326292,-0.005329163279384375,0.0005352456937544048,-0.008542178310706638,0.009175396990031004,0.006960173370316625,0.0017340478370897472,0.010917288421172235,0.008746630046516657,-0.002118445001542568,-0.0008948091708589345,-0.003781609274339742,0.008162591140717268,-0.007767554838210344,0.0010724542153184302,-0.012086869240968221,0.010477419476956129,-0.007673923159018159,0.000556001192308031,-0.011713003389942113,0.011015101801604033,-0.0006426461040973663,0.00046810536878183484,-0.0007821591405924053,0.008304813643917441,0.0036959421122446656,0.0011694080603774637,0.006492814275981418,0.01195454690605402,-0.004040963016450405,0.0016003592172637582,-0.005881656665970744,0.008820802439004183,-0.007064564153552055,0.0013058011536486447,-0.011447860816674382,0.01062451908364892,0.007831019116565585,-9.196321479976177e-05,0.012519352894464411,0.015037569217383862,-0.01419623545370996,9.556446457281709e-06,-0.023088928750669434,0.020187308080494404,-0.004545602714642882,-0.0022718514082953334,-0.0070640722759938036,0.012525981292128563,0.0045688069658353925,2.611801028251648e-05,0.007037696736829517,0.010406414978206158,9.991999831981957e-07,7.276577343873214e-05,8.112929990602424e-05,1.923510365630053e-06,0.00011911243200298318
68.0,8_c2_x10_300623,2,0.0,0.0,24.426546391752588,0.9004602061855671,3.3461606108176056e-06,-7.188180461525917e-05,0.00012825224257539958,-7.771056698881065e-05,3.5,0.4033505154639176,1.0,7.0,2.1945876288659805,0.5,6.5,0.0157894736842105,1.6597938144329905,0.5,6.0,1.0773195876288668,0.00543891059027775,0.24197048611111105,0.02447726499856815,0.2674696180555556,0.5092464875146534,0.22232865705132482,8.227657003655587,0.1559498012065887,-0.00594527315895655,44.0,27.40323543548584,11115.1787109375,-0.004439754178747535,0.00041773993871174753,-0.005517622143011786,0.018401586450636387,0.00441270403098315,0.002290027274284512,0.0064832544854940164,0.016097328159958124,0.0006955050776014104,0.00024756527272984385,0.0029613739557278595,0.01862584985792637,-0.0055312467738986015,-0.0003960116155212745,-0.009014746318280234,0.011824255809187889,0.0008008297299966216,0.002098517958074808,-0.0006980953224180998,0.01826331438496709,-0.003092220867983997,2.8455251595005393e-05,-0.007771859210410376,0.01630189549177885,-0.005729728145524859,0.0016790225636214018,-0.008367940511915983,0.013194285333156586,-0.003975956118665636,-0.0010241736308671534,-0.008948865449354729,0.02225372940301895,0.00015932225505821407,0.00021646272580255754,-1.0048572317419499e-07,0.013567612506449223,0.00028766365721821785,-0.002088761597406119,0.0012037765949284428,0.01065710186958313,-0.0015127790393307805,-0.000470183997094864,-0.004576972479461759,0.015333895105868578,-0.005342440214008093,0.0012110738243791275,-0.011873892838316111,0.020769628696143627,0.002800302463583648,-0.0002184231962019112,0.0034152268559601495,0.01774653559550643,-0.004725834704004228,-0.0010580841917544603,-0.012291688828879974,0.03308520093560219,-0.01118828309699893,-0.0013692614156752825,-0.015173915159730794,0.02491336688399315,0.006189080188050866,-0.0012451430666260421,0.003100442085193015,0.03893521800637245,-7.912946239230223e-05,0.00013157423381926492,0.00014996391764725555,-8.539239929393118e-05,-0.00040797516703600003
70.0,8_c2_x10_300623,2,0.0,1.0,9.347938144329897,0.3446023917525774,8.978704784112779e-07,1.8254650058224797e-07,0.00010243635551887564,4.763112500720564e-07,6.0,-1.5538015463917527,0.0,6.0,0.9922680412371137,0.0,6.0,0.0157894736842105,0.7190721649484536,0.5,5.5,0.3070231958762889,0.00482855902777775,0.2454155815972222,0.0107242894473081,0.2634006076388889,0.25148908042343576,0.22831220775652986,7.4696146310037195,0.15126675926148891,0.0005008048418736,39.5,28.533278465270996,11836.97412109375,-0.003421089379116893,-0.0007294988608919084,-0.004430923547663138,0.011294249445199966,0.0039891054620966315,0.001383538416121155,0.0063721413070054155,0.010478790383785963,0.0004027344402857125,0.0007433131977450103,0.0007223890654370875,0.010263598524034023,-0.005419108550995588,0.0004380566388135776,-0.00879580279330472,0.010366316884756088,0.0022300801938399673,0.00032013327290769666,0.003172806365565568,0.009972919709980488,-0.0012310195888858289,-0.0006142197653389303,-0.0019801400864181275,0.009574264287948608,-0.00941042322665453,0.0013444761862047017,-0.01450749151937137,0.010972922667860985,0.0010128329740837216,-0.0017318137688562274,0.0008474642787117967,0.010766669642180204,-0.0009842836880125105,0.000663299928419292,-0.001624461740070012,0.010283611249178648,0.0023877176572568715,-0.002430748427286744,0.0035099256887119036,0.012452088296413422,-0.003125935880234465,-0.00022276511299423873,-0.0051604913433134485,0.010300022549927235,-0.005206462345086038,0.0004951059527229518,-0.008608364892241203,0.00912979431450367,0.005540270125493407,-0.0002545159586588852,0.008243641452387046,0.01035109767690301,-0.006483790930360556,-0.00044073094613850117,-0.010355355603640332,0.012952439486980438,-0.00842556479619816,-0.0012358372187009081,-0.012673665297380036,0.011589608620852232,0.006690335925668478,-0.0006408906338037923,0.01057012231027138,0.015939383301883936,2.1973391994833946e-07,0.0001033065709634684,0.00011346917708578985,5.680703284988044e-07,-0.00012560561299322732
72.0,8_c2_x10_300623,2,0.0,1.0,-3.241623711340208,-0.1194992164948453,9.524346751277335e-07,-6.805203156545758e-07,7.59587092034053e-05,-9.194610835325272e-07,4.0,-0.08215206185567014,0.0,6.5,,0.0,6.0,0.01052631578947365,-0.2493556701030929,0.0,5.5,-0.0347938144329897,0.0030110677083333,0.2560763888888889,0.0051184934985323,0.2715928819444444,0.2576623861614479,0.20922604415424015,7.719440063851953,0.1425634361803531,0.00130621733662385,92.5,25.96180248260498,10105.837158203125,-0.0020296061411499977,-0.001614951470401138,-0.003059490330633709,0.008616190869361162,0.005393404513597488,0.0021405877196229994,0.007841867699263325,0.00942598725669086,0.001882679294794798,0.0005824136023875326,0.0037235403871004797,0.010004006326198578,-0.005740585504099727,0.0007679705013288185,-0.008977881674218228,0.010146798100322485,0.00898943655192852,0.0004573098813125398,0.014163454276690336,0.009926612488925457,-0.0030273577431216836,-0.0008700365433469415,-0.004694595780241993,0.008825530065223575,-0.007162085501477122,0.0015795173239894211,-0.01106469330812903,0.01017803093418479,-0.005420731351478025,-0.00021046350593678653,-0.009020349302629354,0.01176934503018856,-0.0003059572773054242,0.0005779227067250758,-0.0005742696419666138,0.008553373860195279,0.005172201723325998,-0.0027231471613049507,0.008402879990707766,0.012489521410316229,-0.004561338573694229,0.00036569134681485593,-0.00701931171233331,0.010357335675507784,-0.0051603749161586165,4.3483334593474865e-05,-0.009205743560366837,0.01164186093956232,0.0076815427746623755,-0.00047998580339481123,0.011717215510735086,0.0151063846424222,-0.013402751530520618,0.00013850614777766168,-0.0210598103658987,0.017015933990478516,-0.007119388785213232,-7.838189776521176e-05,-0.010769789590229173,0.01273235771805048,0.003210976952686906,0.00024558701989008114,0.0052151845518796786,0.011425426695495844,-7.287508196895942e-07,7.687923243793193e-05,8.343993540620432e-05,-1.0301232027574865e-06,0.000406440347433
74.0,8_c2_x10_300623,2,0.0,1.0,,,6.680404567305231e-07,-1.5471377992071211e-06,9.230829891748726e-05,-1.9750094715594537e-06,4.0,1.749355670103093,-0.5,21.0,-0.6269329896907219,0.0,21.0,0.0,,0.0,21.0,-0.1630154639175258,0.0041097005208333,0.2554796006944444,-0.00020432444918740448,0.2739800347222222,0.07623156754106515,0.2601128715564279,10.351208816502904,0.13963056262582535,0.00091806003228595,39.5,31.57118511199951,13116.9091796875,-0.00333936617244035,-0.0019820999004878104,-0.004734550814502751,0.009673628490418196,0.005267912521958351,0.001923173142131418,0.008238670808541909,0.011756304651498795,-0.0012115884164813906,0.00013374812988331541,-0.0020148449437759793,0.010438143275678158,-0.003831321024335921,0.0005192568787606433,-0.005506285704254161,0.008578105363994837,-0.0016816900460980833,0.0008613732061348855,-0.0023931144556340036,0.008687589317560196,-0.0033553537214174867,-0.0010904386290349066,-0.004956731322492584,0.0093532451428473,-0.002573602367192507,0.0011003940599039197,-0.0038809446035884335,0.010049195494502783,-0.0010263852309435606,0.0001611704210517928,-0.0026266221709527965,0.00939733861014247,-0.001934447034727782,0.0006048921786714345,-0.0031493307034619854,0.01015844801440835,-0.0002588620991446078,-0.0014155360986478627,0.00029579049664071703,0.007721223635599017,-0.0021540376619668677,0.0005694928695447743,-0.0037691160999345735,0.009703787043690681,-0.005039462819695473,0.00035044133255723864,-0.0078050061293508536,0.01001584017649293,0.0009093832632061094,5.503699412656715e-06,0.0010642661212458685,0.008536147186532617,-0.003967535798437893,-0.00032185937743633986,-0.006868218943399323,0.009324338985607028,-0.0028995202155783772,-0.000835668237414211,-0.004619904739267535,0.009315919131040573,0.0025380013103131205,0.0006872682424727827,0.0038565733751487366,0.009595376439392567,-1.5824662114027888e-06,9.294385381508619e-05,0.00010187671141466126,-2.0214955934773323e-06,-0.0002445019781589
78.0,9_c2_x10_010723,2,1.0,1.0,,,2.8895077548440895e-06,1.4160905266180634e-06,5.559373130381573e-05,2.4073640002155325e-06,4.0,-0.019007731958762805,0.0,7.0,0.0360824742268041,0.0,6.0,0.0,,0.5,5.0,0.6043814432989694,0.0079210069444444,0.2517632378472222,-0.00995802906643755,0.2712131076388889,0.6035028941064176,0.175216825153695,7.4732731911208745,0.15574218798428768,0.013054914806114901,97.0,20.34675407409668,8036.08447265625,-0.002278101281262934,-0.0021072617382742465,-0.0016847525929302985,0.017072790767997503,0.005300414515659213,0.00200251248315908,0.008309491037538178,0.008589491015300155,-0.01780888601206243,-0.0028947910177521408,-0.024710419713224643,0.021762894932180643,-0.006052400451153517,-0.0009634886882849969,-0.009216533383732895,0.010838151443749666,0.004527682205662131,0.0004944057436659932,0.007293214982813591,0.015855865087360144,-0.0012246399419382215,-0.00018138188170269132,-0.002650178814962461,0.008873511105775833,-0.022486175410449505,-0.0016558642673771828,-0.032189664969260595,0.026652886997908354,-0.01005208631977439,0.0012815528898499906,-0.015930666418448952,0.012577587272971869,-0.010681106708943844,-0.00010248878970742226,-0.01711114441097475,0.0153704434633255,0.0013238503597676754,-0.003424814436584711,0.002715346059343764,0.023289713077247143,0.005427938303910196,-0.00019943545339629054,0.007431105791482354,0.011332123540341854,-0.007763023022562265,0.0021729827858507633,-0.011010931986139014,0.013749605510383844,0.012572287931106985,0.0007491258438676596,0.017873862144379495,0.027813931927084923,-0.004924845532514155,0.0011001462989952415,-0.011115797087806738,0.029792980290949345,-0.013315742369741201,-0.0033338160792482086,-0.018969926872714978,0.01454655360430479,-0.003307713195681572,0.0015009499707048235,-0.005173413164754351,0.018751302268356085,1.937905835802667e-06,5.846156091138255e-05,6.919477600604295e-05,3.1424382397840854e-06,0.0006552785634993999
80.0,9_c2_x10_010723,2,1.0,1.0,15.592783505154644,0.5748123711340213,5.1027765266553615e-06,3.411987563595176e-07,5.5620681450818665e-05,6.257666762777294e-07,5.0,-0.3730670103092785,2.5,6.0,3.476159793814434,0.5,5.5,0.01052631578947365,1.417525773195877,0.0,5.0,0.003221649484536,0.0139295789930555,0.24896918402777776,-0.00594627843553115,0.2733832465277778,0.7925572974655659,0.36029403960349915,7.353935639197408,0.1550874356180429,0.0109866172658548,108.0,19.72565460205078,7615.18603515625,0.0007939562201499939,-0.0029420127684716135,0.0018008521078675202,0.021779015194624662,0.007134837098419666,0.0016073719307314605,0.010745657930199649,0.007833757437765598,-0.014476398006081581,-0.004079667109181173,-0.02034242250117467,0.030151407001540065,-0.005187010741792619,-0.00016722400232538348,-0.007341087858386395,0.00963990343734622,0.005911679822020233,0.0003895395784638822,0.009423234879566162,0.020743397995829582,2.4282955564558506e-05,-0.0004891070129815489,-0.000434309776679393,0.0075228719506412745,-0.021423477679491043,-0.0033621512120589614,-0.030314922924337327,0.03413607133552432,-0.012227814178913832,-0.00019359582802280784,-0.019433397453796807,0.016975026577711105,-0.015017664758488536,-0.001238163822563365,-0.023200942440713627,0.023984560277312994,-0.0007506050169467926,0.004650968709029257,-0.0011669422910352677,0.027330645360052586,0.006397221935912967,0.0031488454551436007,0.00849623809818264,0.019823782611638308,-0.007757385261356831,0.0003595579182729125,-0.01163810412556478,0.016517114359885454,0.011754123261198401,0.0032149472972378135,0.016478051480494048,0.038121363148093224,-0.005185133311897516,0.0011741704656742513,-0.00978315647941934,0.041062562726438046,-0.015060057397931814,-0.0028298567776801065,-0.0216116761529855,0.018622590228915215,0.0020809753332287073,0.001189463000628166,0.0027340946696839574,0.019789574667811394,2.87089278572239e-07,6.0700926042045467e-05,6.457046001742128e-05,1.0136831645611708e-06,0.0005198307335377
