src_roi_id,dst_roi_id,edge_type,neighbor_rank,src_cycle,dst_cycle,cycle_delta_dst_minus_src,event_reference_cycle,distance_px,same_xy_region,src_is_event_roi,dst_is_event_roi,src_is_event_enriched_mode,dst_is_event_enriched_mode,src_front_positive_residual_binary,dst_front_positive_residual_binary,src_mode_review_priority,dst_mode_review_priority,src_phase_slope_positive_fraction_protocol_residual,dst_phase_slope_positive_fraction_protocol_residual,src_threshold_robust_phase_score_protocol_residual,dst_threshold_robust_phase_score_protocol_residual,src_diffusion_proxy_abs_median_um2_per_s_protocol_residual,dst_diffusion_proxy_abs_median_um2_per_s_protocol_residual,src_mode_label,dst_mode_label,src_cohort_role,dst_cohort_role,src_xy_region,dst_xy_region,is_event_roi_same,is_event_roi_both_positive,is_event_enriched_mode_same,is_event_enriched_mode_both_positive,front_positive_residual_binary_same,front_positive_residual_binary_both_positive
cycle62_rank2_obj2,cycle60_rank3_obj9,previous_cycle_spatial_knn,3,62.0,60.0,-2.0,60.0,565.7643885673386,False,0,1,0,1,0,1,2.682692307692308,3.673076923076923,-0.3596435064490023,0.1594674278574455,-0.8666880311024134,0.1567315503431298,1.60085715319586e-06,1.877002417149028e-06,front_negative_high_apparent_front_proxy,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,3_0,1_0,False,False,False,False,False,False
cycle62_rank1_obj4,cycle60_rank2_obj2,same_reference_spatial_knn,1,62.0,60.0,-2.0,60.0,9.98671956100631,True,0,1,0,1,0,1,2.625,2.923076923076923,-0.0739292207347166,0.1594674278574455,0.1236965842822019,0.4644238580354375,3.1989018492053685e-07,7.238508764201678e-07,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,2_3,2_3,False,False,False,False,False,False
cycle62_rank1_obj4,cycle58_rank6_obj29,same_reference_spatial_knn,2,62.0,58.0,-4.0,60.0,187.0660427264252,False,0,0,0,0,0,1,2.625,2.6634615384615383,-0.0739292207347166,0.0849698428160106,0.1236965842822019,0.1524362236801711,3.1989018492053685e-07,-2.8884899133849952e-06,near_baseline_or_context_like,near_baseline_or_context_like,control,control,2_3,2_2,True,False,True,False,False,False
cycle62_rank1_obj4,cycle60_rank6_obj26,same_reference_spatial_knn,3,62.0,60.0,-2.0,60.0,189.1165314347109,False,0,1,0,1,0,1,2.625,3.5961538461538463,-0.0739292207347166,0.1594674278574455,0.1236965842822019,0.1759623195738991,3.1989018492053685e-07,-1.4897371927501488e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,2_3,2_2,False,False,False,False,False,False
cycle62_rank1_obj4,cycle62_rank3_obj9,same_cycle_spatial_knn,1,62.0,62.0,0.0,60.0,801.3246472552163,False,0,0,0,1,0,0,2.625,3.307692307692308,-0.0739292207347166,-0.0739292207347166,0.1236965842822019,0.046773507359125,3.1989018492053685e-07,2.925061821723941e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,control,control,2_3,1_0,True,False,False,False,True,False
cycle62_rank1_obj4,cycle62_rank2_obj2,same_cycle_spatial_knn,2,62.0,62.0,0.0,60.0,927.7734016724497,False,0,0,0,0,0,0,2.625,2.682692307692308,-0.0739292207347166,-0.3596435064490023,0.1236965842822019,-0.8666880311024134,3.1989018492053685e-07,1.60085715319586e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,control,control,2_3,3_0,True,False,True,False,True,False
cycle62_rank1_obj4,cycle62_rank4_obj1,same_cycle_spatial_knn,3,62.0,62.0,0.0,60.0,1052.597118752631,False,0,0,0,0,0,0,2.625,2.923076923076923,-0.0739292207347166,-0.0739292207347166,0.1236965842822019,-0.2032264926408749,3.1989018492053685e-07,-1.207976058865427e-06,near_baseline_or_context_like,optical_loss_rollout_hard,control,control,2_3,1_0,True,False,True,False,True,False
cycle62_rank1_obj4,cycle60_rank2_obj2,previous_cycle_spatial_knn,1,62.0,60.0,-2.0,60.0,9.98671956100631,True,0,1,0,1,0,1,2.625,2.923076923076923,-0.0739292207347166,0.1594674278574455,0.1236965842822019,0.4644238580354375,3.1989018492053685e-07,7.238508764201678e-07,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,2_3,2_3,False,False,False,False,False,False
cycle62_rank1_obj4,cycle60_rank6_obj26,previous_cycle_spatial_knn,2,62.0,60.0,-2.0,60.0,189.1165314347109,False,0,1,0,1,0,1,2.625,3.5961538461538463,-0.0739292207347166,0.1594674278574455,0.1236965842822019,0.1759623195738991,3.1989018492053685e-07,-1.4897371927501488e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,2_3,2_2,False,False,False,False,False,False
cycle62_rank1_obj4,cycle60_rank3_obj9,previous_cycle_spatial_knn,3,62.0,60.0,-2.0,60.0,796.7478478547722,False,0,1,0,1,0,1,2.625,3.673076923076923,-0.0739292207347166,0.1594674278574455,0.1236965842822019,0.1567315503431298,3.1989018492053685e-07,1.877002417149028e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,2_3,1_0,False,False,False,False,False,False
cycle62_rank3_obj9,cycle60_rank3_obj9,same_reference_spatial_knn,1,62.0,60.0,-2.0,60.0,4.583149494611648,True,0,1,1,1,0,1,3.307692307692308,3.673076923076923,-0.0739292207347166,0.1594674278574455,0.046773507359125,0.1567315503431298,2.925061821723941e-06,1.877002417149028e-06,optical_brightening_decorrelating_rollout_hard_front_positive,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,1_0,1_0,False,False,True,True,False,False
cycle62_rank3_obj9,cycle58_rank3_obj9,same_reference_spatial_knn,2,62.0,58.0,-4.0,60.0,10.418575106916114,True,0,0,1,0,0,1,3.307692307692308,2.9134615384615383,-0.0739292207347166,0.0849698428160106,0.046773507359125,0.0947439159878634,2.925061821723941e-06,1.0798715843163389e-07,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,control,control,1_0,1_0,True,False,False,False,False,False
cycle62_rank3_obj9,cycle58_rank4_obj2,same_reference_spatial_knn,3,62.0,58.0,-4.0,60.0,269.79698992001335,True,0,0,1,0,0,1,3.307692307692308,2.4903846153846154,-0.0739292207347166,0.0849698428160106,0.046773507359125,0.2870516082955557,2.925061821723941e-06,-5.58479872104488e-08,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,control,control,1_0,1_0,True,False,False,False,False,False
cycle62_rank3_obj9,cycle62_rank4_obj1,same_cycle_spatial_knn,1,62.0,62.0,0.0,60.0,276.8758028841103,True,0,0,1,0,0,0,3.307692307692308,2.923076923076923,-0.0739292207347166,-0.0739292207347166,0.046773507359125,-0.2032264926408749,2.925061821723941e-06,-1.207976058865427e-06,optical_brightening_decorrelating_rollout_hard_front_positive,optical_loss_rollout_hard,control,control,1_0,1_0,True,False,False,False,True,False
cycle62_rank3_obj9,cycle62_rank2_obj2,same_cycle_spatial_knn,2,62.0,62.0,0.0,60.0,566.5008942510159,False,0,0,1,0,0,0,3.307692307692308,2.682692307692308,-0.0739292207347166,-0.3596435064490023,0.046773507359125,-0.8666880311024134,2.925061821723941e-06,1.60085715319586e-06,optical_brightening_decorrelating_rollout_hard_front_positive,front_negative_high_apparent_front_proxy,control,control,1_0,3_0,True,False,False,False,True,False
cycle62_rank3_obj9,cycle62_rank1_obj4,same_cycle_spatial_knn,3,62.0,62.0,0.0,60.0,801.3246472552163,False,0,0,1,0,0,0,3.307692307692308,2.625,-0.0739292207347166,-0.0739292207347166,0.046773507359125,0.1236965842822019,2.925061821723941e-06,3.1989018492053685e-07,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,control,control,1_0,2_3,True,False,False,False,True,False
cycle62_rank3_obj9,cycle60_rank3_obj9,previous_cycle_spatial_knn,1,62.0,60.0,-2.0,60.0,4.583149494611648,True,0,1,1,1,0,1,3.307692307692308,3.673076923076923,-0.0739292207347166,0.1594674278574455,0.046773507359125,0.1567315503431298,2.925061821723941e-06,1.877002417149028e-06,optical_brightening_decorrelating_rollout_hard_front_positive,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,1_0,1_0,False,False,True,True,False,False
cycle62_rank3_obj9,cycle60_rank4_obj5,previous_cycle_spatial_knn,2,62.0,60.0,-2.0,60.0,274.06163561415843,True,0,1,1,1,0,1,3.307692307692308,3.4807692307692304,-0.0739292207347166,0.1594674278574455,0.046773507359125,0.0413469349585145,2.925061821723941e-06,-2.1059433793047044e-06,optical_brightening_decorrelating_rollout_hard_front_positive,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,1_0,1_0,False,False,True,True,False,False
cycle62_rank3_obj9,cycle60_rank1_obj1,previous_cycle_spatial_knn,3,62.0,60.0,-2.0,60.0,569.3468903864201,False,0,1,1,1,0,1,3.307692307692308,2.6538461538461537,-0.0739292207347166,0.1594674278574455,0.046773507359125,0.0028853964969761,2.925061821723941e-06,-2.501069885685212e-07,optical_brightening_decorrelating_rollout_hard_front_positive,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,1_0,3_0,False,False,True,True,False,False
cycle62_rank4_obj1,cycle60_rank4_obj5,same_reference_spatial_knn,1,62.0,60.0,-2.0,60.0,2.9307002967111906,True,0,1,0,1,0,1,2.923076923076923,3.4807692307692304,-0.0739292207347166,0.1594674278574455,-0.2032264926408749,0.0413469349585145,-1.207976058865427e-06,-2.1059433793047044e-06,optical_loss_rollout_hard,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,1_0,1_0,False,False,False,False,False,False
cycle62_rank4_obj1,cycle58_rank4_obj2,same_reference_spatial_knn,2,62.0,58.0,-4.0,60.0,10.243462884003412,True,0,0,0,0,0,1,2.923076923076923,2.4903846153846154,-0.0739292207347166,0.0849698428160106,-0.2032264926408749,0.2870516082955557,-1.207976058865427e-06,-5.58479872104488e-08,optical_loss_rollout_hard,near_baseline_or_context_like,control,control,1_0,1_0,True,False,True,False,False,False
cycle62_rank4_obj1,cycle62_rank3_obj9,same_reference_spatial_knn,3,62.0,62.0,0.0,60.0,276.8758028841103,True,0,0,0,1,0,0,2.923076923076923,3.307692307692308,-0.0739292207347166,-0.0739292207347166,-0.2032264926408749,0.046773507359125,-1.207976058865427e-06,2.925061821723941e-06,optical_loss_rollout_hard,optical_brightening_decorrelating_rollout_hard_front_positive,control,control,1_0,1_0,True,False,False,False,True,False
cycle62_rank4_obj1,cycle62_rank3_obj9,same_cycle_spatial_knn,1,62.0,62.0,0.0,60.0,276.8758028841103,True,0,0,0,1,0,0,2.923076923076923,3.307692307692308,-0.0739292207347166,-0.0739292207347166,-0.2032264926408749,0.046773507359125,-1.207976058865427e-06,2.925061821723941e-06,optical_loss_rollout_hard,optical_brightening_decorrelating_rollout_hard_front_positive,control,control,1_0,1_0,True,False,False,False,True,False
cycle62_rank4_obj1,cycle62_rank2_obj2,same_cycle_spatial_knn,2,62.0,62.0,0.0,60.0,760.4728471441501,False,0,0,0,0,0,0,2.923076923076923,2.682692307692308,-0.0739292207347166,-0.3596435064490023,-0.2032264926408749,-0.8666880311024134,-1.207976058865427e-06,1.60085715319586e-06,optical_loss_rollout_hard,front_negative_high_apparent_front_proxy,control,control,1_0,3_0,True,False,True,False,True,False
cycle62_rank4_obj1,cycle62_rank1_obj4,same_cycle_spatial_knn,3,62.0,62.0,0.0,60.0,1052.597118752631,False,0,0,0,0,0,0,2.923076923076923,2.625,-0.0739292207347166,-0.0739292207347166,-0.2032264926408749,0.1236965842822019,-1.207976058865427e-06,3.1989018492053685e-07,optical_loss_rollout_hard,near_baseline_or_context_like,control,control,1_0,2_3,True,False,True,False,True,False
cycle62_rank4_obj1,cycle60_rank4_obj5,previous_cycle_spatial_knn,1,62.0,60.0,-2.0,60.0,2.9307002967111906,True,0,1,0,1,0,1,2.923076923076923,3.4807692307692304,-0.0739292207347166,0.1594674278574455,-0.2032264926408749,0.0413469349585145,-1.207976058865427e-06,-2.1059433793047044e-06,optical_loss_rollout_hard,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,1_0,1_0,False,False,False,False,False,False
cycle62_rank4_obj1,cycle60_rank3_obj9,previous_cycle_spatial_knn,2,62.0,60.0,-2.0,60.0,281.0124926711506,True,0,1,0,1,0,1,2.923076923076923,3.673076923076923,-0.0739292207347166,0.1594674278574455,-0.2032264926408749,0.1567315503431298,-1.207976058865427e-06,1.877002417149028e-06,optical_loss_rollout_hard,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,1_0,1_0,False,False,False,False,False,False
cycle62_rank4_obj1,cycle60_rank1_obj1,previous_cycle_spatial_knn,3,62.0,60.0,-2.0,60.0,765.6603369959903,False,0,1,0,1,0,1,2.923076923076923,2.6538461538461537,-0.0739292207347166,0.1594674278574455,-0.2032264926408749,0.0028853964969761,-1.207976058865427e-06,-2.501069885685212e-07,optical_loss_rollout_hard,optical_brightening_decorrelating_rollout_hard_front_positive,control,event,1_0,3_0,False,False,False,False,False,False
cycle86_rank2_obj6,cycle90_rank3_obj4,same_reference_spatial_knn,1,86.0,90.0,4.0,86.0,1.049402891114197,True,1,0,0,0,1,0,1.2692307692307692,1.1923076923076923,0.0650642115750638,-0.0178277307758196,0.0093189184370691,-0.3797225244080635,-5.867342541429243e-07,1.3922553204727426e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,3_0,3_0,False,False,True,False,False,False
cycle86_rank2_obj6,cycle88_rank2_obj4,same_reference_spatial_knn,2,86.0,88.0,2.0,86.0,1.3185800204971823,True,1,0,0,0,1,0,1.2692307692307692,1.8365384615384617,0.0650642115750638,-0.1866405016576523,0.0093189184370691,-0.5973385837232317,-5.867342541429243e-07,3.149160158608212e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,3_0,3_0,False,False,True,False,False,False
cycle86_rank2_obj6,cycle90_rank4_obj6,same_reference_spatial_knn,3,86.0,90.0,4.0,86.0,325.0793175382087,True,1,0,0,0,1,0,1.2692307692307692,1.1538461538461535,0.0650642115750638,-0.0178277307758196,0.0093189184370691,-0.1104917551772943,-5.867342541429243e-07,1.5628215941447027e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,3_0,3_0,False,False,True,False,False,False
cycle86_rank2_obj6,cycle86_rank5_obj8,same_cycle_spatial_knn,1,86.0,86.0,0.0,86.0,325.4321702027773,True,1,1,0,0,1,1,1.2692307692307692,1.5673076923076923,0.0650642115750638,0.0650642115750638,0.0093189184370691,-0.0291426200244691,-5.867342541429243e-07,-1.551461893017579e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,event,3_0,3_0,True,True,True,False,True,True
cycle86_rank2_obj6,cycle86_rank4_obj9,same_cycle_spatial_knn,2,86.0,86.0,0.0,86.0,566.306019232172,False,1,1,0,1,1,1,1.2692307692307692,2.644230769230769,0.0650642115750638,0.0650642115750638,0.0093189184370691,0.163165072283223,-5.867342541429243e-07,-1.778183918779655e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,event,event,3_0,1_1,True,True,False,False,True,True
cycle86_rank2_obj6,cycle86_rank6_obj78,same_cycle_spatial_knn,3,86.0,86.0,0.0,86.0,786.0877199263765,False,1,1,0,0,1,1,1.2692307692307692,1.75,0.0650642115750638,0.0650642115750638,0.0093189184370691,-0.1060656969475462,-5.867342541429243e-07,-1.8947235504757984e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,event,3_0,1_0,True,True,True,False,True,True
cycle86_rank2_obj6,cycle88_rank2_obj4,next_cycle_spatial_knn,1,86.0,88.0,2.0,86.0,1.3185800204971823,True,1,0,0,0,1,0,1.2692307692307692,1.8365384615384617,0.0650642115750638,-0.1866405016576523,0.0093189184370691,-0.5973385837232317,-5.867342541429243e-07,3.149160158608212e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,3_0,3_0,False,False,True,False,False,False
cycle86_rank2_obj6,cycle88_rank4_obj8,next_cycle_spatial_knn,2,86.0,88.0,2.0,86.0,325.4057281714231,True,1,0,0,0,1,0,1.2692307692307692,1.471153846153846,0.0650642115750638,-0.0437833588005094,0.0093189184370691,-0.087723199107847,-5.867342541429243e-07,6.344928382582685e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,3_0,3_0,False,False,True,False,False,False
cycle86_rank2_obj6,cycle88_rank5_obj9,next_cycle_spatial_knn,3,86.0,88.0,2.0,86.0,566.5976544383461,False,1,0,0,0,1,0,1.2692307692307692,1.0865384615384617,0.0650642115750638,-0.0437833588005094,0.0093189184370691,0.1238152624306145,-5.867342541429243e-07,-1.6156425158340869e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,3_0,1_1,False,False,True,False,False,False
cycle86_rank5_obj8,cycle88_rank4_obj8,same_reference_spatial_knn,1,86.0,88.0,2.0,86.0,1.389611498258893,True,1,0,0,0,1,0,1.5673076923076923,1.471153846153846,0.0650642115750638,-0.0437833588005094,-0.0291426200244691,-0.087723199107847,-1.551461893017579e-06,6.344928382582685e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,3_0,3_0,False,False,True,False,False,False
cycle86_rank5_obj8,cycle90_rank4_obj6,same_reference_spatial_knn,2,86.0,90.0,4.0,86.0,2.670878108623715,True,1,0,0,0,1,0,1.5673076923076923,1.1538461538461535,0.0650642115750638,-0.0178277307758196,-0.0291426200244691,-0.1104917551772943,-1.551461893017579e-06,1.5628215941447027e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,3_0,3_0,False,False,True,False,False,False
cycle86_rank5_obj8,cycle86_rank2_obj6,same_reference_spatial_knn,3,86.0,86.0,0.0,86.0,325.4321702027773,True,1,1,0,0,1,1,1.5673076923076923,1.2692307692307692,0.0650642115750638,0.0650642115750638,-0.0291426200244691,0.0093189184370691,-1.551461893017579e-06,-5.867342541429243e-07,near_baseline_or_context_like,near_baseline_or_context_like,event,event,3_0,3_0,True,True,True,False,True,True
cycle86_rank5_obj8,cycle86_rank2_obj6,same_cycle_spatial_knn,1,86.0,86.0,0.0,86.0,325.4321702027773,True,1,1,0,0,1,1,1.5673076923076923,1.2692307692307692,0.0650642115750638,0.0650642115750638,-0.0291426200244691,0.0093189184370691,-1.551461893017579e-06,-5.867342541429243e-07,near_baseline_or_context_like,near_baseline_or_context_like,event,event,3_0,3_0,True,True,True,False,True,True
cycle86_rank5_obj8,cycle86_rank4_obj9,same_cycle_spatial_knn,2,86.0,86.0,0.0,86.0,871.5112356401768,False,1,1,0,1,1,1,1.5673076923076923,2.644230769230769,0.0650642115750638,0.0650642115750638,-0.0291426200244691,0.163165072283223,-1.551461893017579e-06,-1.778183918779655e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,event,event,3_0,1_1,True,True,False,False,True,True
cycle86_rank5_obj8,cycle86_rank3_obj5,same_cycle_spatial_knn,3,86.0,86.0,0.0,86.0,1013.788253869294,False,1,1,0,0,1,1,1.5673076923076923,1.7596153846153846,0.0650642115750638,0.0650642115750638,-0.0291426200244691,0.2400881492063,-1.551461893017579e-06,-1.1766263300920988e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,event,3_0,2_3,True,True,True,False,True,True
cycle86_rank5_obj8,cycle88_rank4_obj8,next_cycle_spatial_knn,1,86.0,88.0,2.0,86.0,1.389611498258893,True,1,0,0,0,1,0,1.5673076923076923,1.471153846153846,0.0650642115750638,-0.0437833588005094,-0.0291426200244691,-0.087723199107847,-1.551461893017579e-06,6.344928382582685e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,3_0,3_0,False,False,True,False,False,False
cycle86_rank5_obj8,cycle88_rank2_obj4,next_cycle_spatial_knn,2,86.0,88.0,2.0,86.0,326.21521965458044,True,1,0,0,0,1,0,1.5673076923076923,1.8365384615384617,0.0650642115750638,-0.1866405016576523,-0.0291426200244691,-0.5973385837232317,-1.551461893017579e-06,3.149160158608212e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,3_0,3_0,False,False,True,False,False,False
cycle86_rank5_obj8,cycle88_rank5_obj9,next_cycle_spatial_knn,3,86.0,88.0,2.0,86.0,871.8248211586426,False,1,0,0,0,1,0,1.5673076923076923,1.0865384615384617,0.0650642115750638,-0.0437833588005094,-0.0291426200244691,0.1238152624306145,-1.551461893017579e-06,-1.6156425158340869e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,3_0,1_1,False,False,True,False,False,False
cycle86_rank3_obj5,cycle88_rank3_obj6,same_reference_spatial_knn,1,86.0,88.0,2.0,86.0,3.3631463427818167,True,1,0,0,0,1,0,1.7596153846153846,1.0865384615384617,0.0650642115750638,-0.0437833588005094,0.2400881492063,0.1815075701229222,-1.1766263300920988e-06,3.1192672843138827e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,2_3,2_3,False,False,True,False,False,False
cycle86_rank3_obj5,cycle86_rank4_obj9,same_reference_spatial_knn,2,86.0,86.0,0.0,86.0,795.4274196676519,False,1,1,0,1,1,1,1.7596153846153846,2.644230769230769,0.0650642115750638,0.0650642115750638,0.2400881492063,0.163165072283223,-1.1766263300920988e-06,-1.778183918779655e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,event,event,2_3,1_1,True,True,False,False,True,True
cycle86_rank3_obj5,cycle88_rank5_obj9,same_reference_spatial_knn,3,86.0,88.0,2.0,86.0,795.6177569744747,False,1,0,0,0,1,0,1.7596153846153846,1.0865384615384617,0.0650642115750638,-0.0437833588005094,0.2400881492063,0.1238152624306145,-1.1766263300920988e-06,-1.6156425158340869e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,2_3,1_1,False,False,True,False,False,False
cycle86_rank3_obj5,cycle86_rank4_obj9,same_cycle_spatial_knn,1,86.0,86.0,0.0,86.0,795.4274196676519,False,1,1,0,1,1,1,1.7596153846153846,2.644230769230769,0.0650642115750638,0.0650642115750638,0.2400881492063,0.163165072283223,-1.1766263300920988e-06,-1.778183918779655e-06,near_baseline_or_context_like,optical_brightening_decorrelating_rollout_hard_front_positive,event,event,2_3,1_1,True,True,False,False,True,True
cycle86_rank3_obj5,cycle86_rank2_obj6,same_cycle_spatial_knn,2,86.0,86.0,0.0,86.0,926.7821569839415,False,1,1,0,0,1,1,1.7596153846153846,1.2692307692307692,0.0650642115750638,0.0650642115750638,0.2400881492063,0.0093189184370691,-1.1766263300920988e-06,-5.867342541429243e-07,near_baseline_or_context_like,near_baseline_or_context_like,event,event,2_3,3_0,True,True,True,False,True,True
cycle86_rank3_obj5,cycle86_rank5_obj8,same_cycle_spatial_knn,3,86.0,86.0,0.0,86.0,1013.788253869294,False,1,1,0,0,1,1,1.7596153846153846,1.5673076923076923,0.0650642115750638,0.0650642115750638,0.2400881492063,-0.0291426200244691,-1.1766263300920988e-06,-1.551461893017579e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,event,2_3,3_0,True,True,True,False,True,True
cycle86_rank3_obj5,cycle88_rank3_obj6,next_cycle_spatial_knn,1,86.0,88.0,2.0,86.0,3.3631463427818167,True,1,0,0,0,1,0,1.7596153846153846,1.0865384615384617,0.0650642115750638,-0.0437833588005094,0.2400881492063,0.1815075701229222,-1.1766263300920988e-06,3.1192672843138827e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,2_3,2_3,False,False,True,False,False,False
cycle86_rank3_obj5,cycle88_rank5_obj9,next_cycle_spatial_knn,2,86.0,88.0,2.0,86.0,795.6177569744747,False,1,0,0,0,1,0,1.7596153846153846,1.0865384615384617,0.0650642115750638,-0.0437833588005094,0.2400881492063,0.1238152624306145,-1.1766263300920988e-06,-1.6156425158340869e-06,near_baseline_or_context_like,near_baseline_or_context_like,event,control,2_3,1_1,False,False,True,False,False,False
cycle86_rank3_obj5,cycle88_rank2_obj4,next_cycle_spatial_knn,3,86.0,88.0,2.0,86.0,927.7574302757496,False,1,0,0,0,1,0,1.7596153846153846,1.8365384615384617,0.0650642115750638,-0.1866405016576523,0.2400881492063,-0.5973385837232317,-1.1766263300920988e-06,3.149160158608212e-06,near_baseline_or_context_like,front_negative_high_apparent_front_proxy,event,control,2_3,3_0,False,False,True,False,False,False
cycle86_rank4_obj9,cycle88_rank5_obj9,same_reference_spatial_knn,1,86.0,88.0,2.0,86.0,0.33290850223608387,True,1,0,1,0,1,0,2.644230769230769,1.0865384615384617,0.0650642115750638,-0.0437833588005094,0.163165072283223,0.1238152624306145,-1.778183918779655e-06,-1.6156425158340869e-06,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,event,control,1_1,1_1,False,False,False,False,False,False
cycle86_rank4_obj9,cycle90_rank5_obj10,same_reference_spatial_knn,2,86.0,90.0,4.0,86.0,0.6468368577971729,True,1,0,1,0,1,0,2.644230769230769,0.9326923076923076,0.0650642115750638,-0.0178277307758196,0.163165072283223,0.1395082448227057,-1.778183918779655e-06,-3.2354183198737946e-06,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,event,control,1_1,1_1,False,False,False,False,False,False
cycle86_rank4_obj9,cycle90_rank6_obj3,same_reference_spatial_knn,3,86.0,90.0,4.0,86.0,281.84048549611515,False,1,0,1,0,1,0,2.644230769230769,0.9711538461538464,0.0650642115750638,-0.0178277307758196,0.163165072283223,-0.2258763705619096,-1.778183918779655e-06,-1.3877525085501498e-06,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,event,control,1_1,1_0,False,False,False,False,False,False
cycle86_rank4_obj9,cycle86_rank6_obj78,same_cycle_spatial_knn,1,86.0,86.0,0.0,86.0,310.0968720456722,False,1,1,1,0,1,1,2.644230769230769,1.75,0.0650642115750638,0.0650642115750638,0.163165072283223,-0.1060656969475462,-1.778183918779655e-06,-1.8947235504757984e-06,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,event,event,1_1,1_0,True,True,False,False,True,True
cycle86_rank4_obj9,cycle86_rank2_obj6,same_cycle_spatial_knn,2,86.0,86.0,0.0,86.0,566.306019232172,False,1,1,1,0,1,1,2.644230769230769,1.2692307692307692,0.0650642115750638,0.0650642115750638,0.163165072283223,0.0093189184370691,-1.778183918779655e-06,-5.867342541429243e-07,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,event,event,1_1,3_0,True,True,False,False,True,True
cycle86_rank4_obj9,cycle86_rank3_obj5,same_cycle_spatial_knn,3,86.0,86.0,0.0,86.0,795.4274196676519,False,1,1,1,0,1,1,2.644230769230769,1.7596153846153846,0.0650642115750638,0.0650642115750638,0.163165072283223,0.2400881492063,-1.778183918779655e-06,-1.1766263300920988e-06,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,event,event,1_1,2_3,True,True,False,False,True,True
cycle86_rank4_obj9,cycle88_rank5_obj9,next_cycle_spatial_knn,1,86.0,88.0,2.0,86.0,0.33290850223608387,True,1,0,1,0,1,0,2.644230769230769,1.0865384615384617,0.0650642115750638,-0.0437833588005094,0.163165072283223,0.1238152624306145,-1.778183918779655e-06,-1.6156425158340869e-06,optical_brightening_decorrelating_rollout_hard_front_positive,near_baseline_or_context_like,event,control,1_1,1_1,False,False,False,False,False,False
cycle86_rank4_obj9,cycle88_rank2_obj4,next_cycle_spatial_knn,2,86.0,88.0,2.0,86.0,566.0575971325521,False,1,0,1,0,1,0,2.644230769230769,1.8365384615384617,0.0650642115750638,-0.1866405016576523,0.163165072283223,-0.5973385837232317,-1.778183918779655e-06,3.149160158608212e-06,optical_brightening_decorrelating_rollout_hard_front_positive,front_negative_high_apparent_front_proxy,event,control,1_1,3_0,False,False,False,False,False,False
