roi_id,cycleNo,source_stem,cohort_role,is_event_roi,event_reference_cycle,validation_score,front_quality_score,front_radius_slope_r2,apparent_diffusion_proxy_ds_px2_per_frame,n_event_particles,mean_drop_frac,evidence_score,degradation_mode_hypothesis,roi_mean_delta,timing_elapsed_s,seconds_per_sample,low_threshold,high_threshold,mid_threshold,high_fraction_first,high_fraction_last,high_fraction_delta,high_fraction_slope_per_frame,high_fraction_slope_r2,low_fraction_delta,low_fraction_slope_per_frame,mid_fraction_delta,mid_fraction_slope_per_frame,high_radius2_delta_px2,high_radius2_slope_px2_per_frame,high_radius2_slope_r2,low_radius2_delta_px2,low_radius2_slope_px2_per_frame,interface_density_mean,interface_density_delta,interface_density_slope_per_frame,centroid_path_px,centroid_net_px,temporal_diff_energy,first_last_corr,cumulative_abs_first_last,high_fraction_slope_per_s,low_fraction_slope_per_s,mid_fraction_slope_per_s,high_radius2_slope_px2_per_s,low_radius2_slope_px2_per_s,interface_density_slope_per_s
cycle88_rank5_obj9,88.0,10_c2_x10_030723,control,0,86.0,,0.9442061661567512,0.2274164862712965,-0.0013073852692188,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-0.0014096051454544,9106.526124716,95.85816973385263,0.02631616350263357,0.07095743268728255,0.048636798094958064,0.30317555422408626,0.2994307968843619,-0.003744757339724347,0.0004994059591666641,0.08420295623018936,-0.0020970641102456278,-0.0010222862436430537,0.0,0.0008973326518132366,4.190283382798157,-0.10234798919750857,0.042541871242238516,11.338602674899903,0.18184459352574706,0.18280813111643698,-0.0029958058717795,-4.154283027093495e-05,20.34250209979313,0.048683914465885596,0.00015596287266816944,0.9964242866045211,0.010042797774076462,5.209842421916149e-06,-1.0664570860067547e-05,9.36104511805988e-06,-0.001067702309377226,0.0018970171664098446,-4.333780875044598e-07
cycle88_rank3_obj6,88.0,10_c2_x10_030723,control,0,86.0,,0.7769960856294926,0.162018890975065,-0.0005971468921385,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-2.919882535934448e-05,9106.526124716,95.85816973385263,0.02574454378336668,0.06932014971971512,0.0475323467515409,0.2982324745356501,0.3013780707010186,0.0031455961653684694,0.00022710541107885733,0.03196543545826125,-0.0028460155781905305,-0.0005531868108467999,-0.0043439185140802805,0.000349527278738686,1.3326564969800074,-0.29940853368562614,0.6642437482560485,-7.899093425327919,0.7295506807798157,0.15662135510285602,-0.0010485320551228416,-8.297187518591638e-05,19.984207963153473,0.3085393905686657,0.00011531860218383372,0.994766934984919,0.00914871133863926,2.3691815909839377e-06,-5.770888515634157e-06,3.6462961864297863e-06,-0.0031234534783725273,0.007610730340516531,-8.655691571859272e-07
cycle88_rank4_obj8,88.0,10_c2_x10_030723,control,0,86.0,,0.5810432952277503,0.0002072789419745,4.176205234778402e-06,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,5.126744508743286e-05,9106.526124716,95.85816973385263,0.04369250349700451,0.07901484370231628,0.06135367359966039,0.292840023966447,0.29433792690233673,0.00149790293588975,0.000313113932951819,0.031666654453296306,-0.0019472738166567138,-0.0009535832552819962,0.0032953864589574944,0.0008365153949961135,0.16664779419897968,-0.4336428171024945,0.7138230190028445,1.9004454682606138,0.4241114445455693,0.20237448821649692,-0.00149790293588975,-0.00011681184323498858,15.449847581210756,0.10345717535701858,6.432311056414619e-05,0.9975351601254318,0.0068697333335876465,3.266429286321349e-06,-9.947855857561144e-06,8.7265946900371e-06,-0.00452379612824333,0.004424364096697258,-1.218590377422323e-06
cycle90_rank6_obj3,90.0,10_c2_x10_030723,control,0,86.0,,1.289483423927142,0.3354195324071516,0.0008126134183213,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-0.0006375983357429,9100.682447876,95.79665734606317,0.049630384892225266,0.10338838323950768,0.07650938406586646,0.29478729778310364,0.2847513481126423,-0.010035949670461342,0.00012130230103248942,0.010197966682602644,-0.004194128220491311,-0.0003854265585424024,0.0,0.00026138223361954363,-6.991558785919324,-0.0917123562301709,0.04999279026009684,10.394854334333786,0.33468397211363043,0.1849114364889155,-0.0035949670461354333,-6.5660246029938996e-06,16.620116388448288,0.5124549512429287,0.00014376275066751987,0.9927495362083641,0.011426071636378765,1.2662477417587517e-06,-4.023382122301596e-06,2.7285110030019782e-06,-0.0009573648890363907,0.00349369154817785,-6.854127048790742e-08
cycle90_rank3_obj4,90.0,10_c2_x10_030723,control,0,86.0,,0.8739415527028875,0.1634641746582569,0.0003002383650249,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-0.0001276656985282,9100.682447876,95.79665734606317,0.040329623967409134,0.07837682664394378,0.05935322530567646,0.29224086279209105,0.28699820251647695,-0.005242660275614097,4.41466862290793e-05,0.002183574363408436,-0.0005991611743559333,-0.00016417804547317802,0.0025464349910125916,0.00010328459310519654,-13.543449159951138,-0.20731285536711158,0.3919495476283583,1.2547087394175378,0.1968529362315345,0.15951261983223486,-0.0020970641102456555,-6.556779542823344e-05,17.04216491097469,0.15389117906261687,4.91481987410225e-05,0.996387052083939,0.007390484679490328,4.608374389265007e-07,-1.7138181020250915e-06,1.0781648960055398e-06,-0.002164092788939376,0.002054904019462891,-6.844476336097128e-07
cycle90_rank4_obj6,90.0,10_c2_x10_030723,control,0,86.0,,0.6170181321033799,0.0180472572232937,-4.182761907343454e-05,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-0.0002948641777038,9100.682447876,95.79665734606317,0.04916050285100937,0.08025199323892593,0.06470624804496765,0.28460155781905333,0.2840023966446974,-0.0005991611743559333,9.856758053646304e-05,0.004087563287572871,-0.009886159376872372,-0.0002739788820881354,0.002696225284601561,0.00022495364872250541,-18.466313568731948,-0.21438067070103445,0.18807206440277635,14.018457809537495,0.17343925502427157,0.1978168064709407,0.0005991611743559055,-3.4964614379801685e-05,17.97908385124972,0.31516908594141885,5.370757935452275e-05,0.9952852927440214,0.008354081772267818,1.0289250509064212e-06,-2.8600046147580404e-06,2.3482411073057136e-06,-0.0022378721412646928,0.0018104938087529123,-3.649878330670019e-07
cycle90_rank5_obj10,90.0,10_c2_x10_030723,control,0,86.0,,0.764701860494445,0.1880492848485385,-0.0004634247695328,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-0.0006289631128311,9100.682447876,95.79665734606317,0.029340686835348604,0.07398127391934395,0.051660980377346274,0.2949370880766926,0.29343918514080286,-0.00149790293588975,0.0003740236403706558,0.04855780808968835,0.0019472738166567138,-0.0005716881065369023,-0.00044937088076690834,0.0005455215384300326,-5.305673363370147,0.015061815031619605,0.000603654135141074,-1.4386779989333718,0.09646881122972385,0.1734446774515678,-0.004793289394847217,4.075344436400024e-05,19.0548978293098,0.5138294238045586,0.0001309513463638723,0.9938667255075493,0.011525875888764858,3.904349595617978e-06,-5.967724995577795e-06,5.694578010789551e-06,0.00015722693723236244,0.0010070164648984833,4.254161417843567e-07
cycle116_rank2_obj2,116.0,13_c2_x6_100723,event,1,116.0,,1.2552609026042028,0.0067482661996501,2.589131439578409e-05,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0001923888921737,9126.745852742,96.07100897623158,0.03862312436103821,0.07479493096470832,0.056709027662873265,0.30227681246255245,0.30317555422408626,0.0008987417615338167,0.00020217829059934826,0.07375479904937077,-0.002396644697423622,-0.00023680561267399846,0.001198322348711811,0.0002577553253984883,-4.206643175844306,-0.069372027945607,0.07822534451886298,-9.451907481842,0.2518844490153144,0.1750237167964849,-0.00149790293588975,-7.13393544208965e-06,16.406409544484355,0.29661482440472287,4.295408871257678e-05,0.9979419838015748,0.006270929705351591,2.1044672347447515e-06,-2.4649019011821272e-06,2.6829667778575968e-06,-0.0007220911769831622,0.0026218570170074076,-7.425690141189856e-08
cycle116_rank3_obj9,116.0,13_c2_x6_100723,event,1,116.0,,1.2773770940661642,0.0980448466492269,-0.0001916121872806,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0010579004883766,9126.745852742,96.07100897623158,0.02384837530553341,0.060023858770728106,0.04193611703813076,0.317106051527861,0.31171360095865785,-0.005392450569203122,0.0005622540813994461,0.15110261657246282,0.005991611743559,-0.0008299453066304021,-0.0073397243858597805,0.0007778793628150143,0.20525359682960698,0.08921278175851145,0.02559384874691506,-5.528605994550389,-0.00828628108558597,0.19593194527661273,-0.007789095266626717,0.00010843134858078817,20.383372424920296,0.1103916498606366,8.857985812937841e-05,0.9963839696037506,0.008871481753885746,5.852484400768086e-06,-8.638873636017859e-06,8.096920924474368e-06,0.0009286129365059871,-8.625162964236209e-05,1.128658371930023e-06
cycle116_rank1_obj6,116.0,13_c2_x6_100723,event,1,116.0,,1.108391242725916,0.0141586709219611,-4.8077049369703184e-05,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0011647343635559,9126.745852742,96.07100897623158,0.02717820182442665,0.0679924376308918,0.047585319727659225,0.3090173756740563,0.3043738765727981,-0.004643499101258219,0.0004100214664201539,0.10859681525936538,0.0019472738166566583,-0.0005062127617103812,-0.005542240862792092,0.000436938814688195,-1.7897236079251115,-0.012889955704189306,0.0033197074109759805,0.9874376621346528,0.3572308756497142,0.15715498302376674,0.005542240862792092,-5.674028687563849e-05,17.381656510646216,0.13829423473388472,7.897186151240021e-05,0.9977167421514357,0.007474997080862522,4.267900075053808e-06,-5.269152131374207e-06,4.548081875524964e-06,-0.0001341711286427557,0.003718404536982585,-5.906077960488195e-07
cycle116_rank5_obj43,116.0,13_c2_x6_100723,event,1,116.0,,1.1308900021649042,0.0417755545969269,4.206349207174184e-05,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0012446269392967,9126.745852742,96.07100897623158,0.03321062959730625,0.0776838831603527,0.055447256378829475,0.30751947273816654,0.30347513481126426,-0.004044337926902286,0.00032605498531031125,0.09107579986338288,0.008687837028160561,-0.00042649291263527865,-0.006890353505092872,0.00043972960373112404,2.168164566913447,-0.19548054529312384,0.11310691499839443,-5.047506943078361,0.4719287247847714,0.1744729254044338,-0.0025464349910125916,5.517065852787152e-05,14.507729083125852,0.2100804870276588,8.277245797216892e-05,0.9973963297632927,0.008251535706222057,3.3938957109420884e-06,-4.439350821648964e-06,4.577131107678022e-06,-0.0020347506222349204,0.004912290708860243,5.742695857552719e-07
cycle116_rank7_obj37,116.0,13_c2_x6_100723,event,1,116.0,,1.32518717317117,0.1052743096934696,0.0003295309914747,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0010032206773757,9126.745852742,96.07100897623158,0.07006172835826874,0.14108409881591796,0.10557291358709335,0.3103654883163571,0.30572198921509885,-0.004643499101258219,0.0004237884785500001,0.11885233607857026,0.002696225284601561,-0.00024557622854861526,0.0,0.00040861235669953773,5.653709476957943,0.2063052053072484,0.12185044900378272,-3.748145716072486,0.08044490490460733,0.17445888256440986,-0.004943079688436214,-8.005815732093365e-05,15.238804575009734,0.2740301534751753,0.00023368009715341032,0.9925959356571659,0.013414045795798302,4.411200455434452e-06,-2.5561949558515826e-06,4.2532326979164995e-06,0.0021474241553795827,0.0008373483922138236,-8.333227492254236e-07
cycle116_rank8_obj20,116.0,13_c2_x6_100723,event,1,116.0,,1.0844116535413544,0.001721147227614,5.145228727107179e-05,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,0.0002583116292953,9126.745852742,96.07100897623158,0.060771768912672997,0.11932353898882865,0.09004765395075082,0.304973037747154,0.3024266027561414,-0.0025464349910125916,0.0001384076942307912,0.04629652455624811,0.007040143798681842,-0.00013417731724689978,-0.004943079688436214,0.00012113060705788081,6.833890418236933,-0.2321455952264551,0.20949617832947798,0.9606750538207507,0.11284475928617459,0.18321849410824845,0.002246854403834625,-2.273472049602538e-05,14.317076352739592,0.062467890723558996,8.303269714815542e-05,0.9932072276720704,0.009104886092245579,1.4406811764101898e-06,-1.396647320317994e-06,1.2608445393536887e-06,-0.0024163959315123777,0.0011745974200613727,-2.3664496436849182e-07
cycle118_rank4_obj1,118.0,13_c2_x6_100723,control,0,116.0,,1.1051828859084512,0.165564476508863,-0.0001242756586803,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0010294690728187,9129.33806254,96.0982953951579,0.04640851691365242,0.09856782108545303,0.07248816899955272,0.3018274415817855,0.29119233073696826,-0.01063511084481722,0.00016435583509186082,0.025487563612011876,0.009286998202516439,-0.0003275900716750184,-0.005092869982025183,0.00025524087222002077,-1.8624110324827825,0.07932213623708521,0.030936222141328296,-0.030881726870120474,0.19823910919195506,0.19806333632913922,0.0013481126423007805,3.377596378634774e-05,16.56600346728816,0.13349431610856158,0.0001226103340741247,0.9937550490401094,0.010170754045248032,1.7102887664763115e-06,-3.408906165587664e-06,2.6560395392079093e-06,0.0008254270891165257,0.0020628785180506304,3.514730791785679e-07
cycle118_rank1_obj7,118.0,13_c2_x6_100723,control,0,116.0,,0.5779761010946141,0.0644627430127087,-0.0001603300240653,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0009625628590583,9129.33806254,96.0982953951579,0.026844084076583383,0.0663386881351471,0.04659138610586524,0.29898142600359495,0.2944877171959257,-0.00449370880766925,0.00029886536494052386,0.05324545798311475,0.009586578789694378,-0.00035179587427303154,-0.006440982624325964,0.0003173981547916539,8.22382710487102,0.09191072245123136,0.06985743415624501,-6.218995023040634,0.22131736716769584,0.15662603604953065,0.0013481126423007805,-1.3653226773889185e-05,17.189379024016034,0.4172219790661374,7.762988389004022e-05,0.9964277245030142,0.007992176339030266,3.109996527114078e-06,-3.6607920340984264e-06,3.3028489577937575e-06,0.0009564240663509464,0.002303031143868212,-1.4207563950793167e-07
cycle118_rank2_obj2,118.0,13_c2_x6_100723,control,0,116.0,,0.5518909744846521,0.0017931207731328,1.8527124616517745e-05,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0006678476929664,9129.33806254,96.0982953951579,0.039479393512010574,0.0756311185657978,0.057555256038904185,0.2974835230677052,0.29673457159976036,-0.0007489514679448472,0.00010728231967377963,0.021740241515423198,0.0023966446974235667,-0.00012118242003246446,-0.0019472738166567138,0.00013316340845009398,-3.5319635225478123,-0.04837290182102265,0.03464168261131784,-4.366891681844663,0.22541451108919214,0.17539039095266626,-0.003145596165368497,1.0474348391917985e-06,16.950424437287452,0.1794035993016195,4.301892840885557e-05,0.9968853181414664,0.006789699662476778,1.1163810890987485e-06,-1.261025698053854e-06,1.3857000054217784e-06,-0.0005033689892428623,0.002345666072038881,1.0899619341682678e-08
cycle118_rank3_obj9,118.0,13_c2_x6_100723,control,0,116.0,,0.6340187053993103,0.0444269030021075,0.0002160601566223,3.0,0.1917019578422557,12.929917335181958,synchronized_persistent_drop_low_frame_count,-0.0016678720712661,9129.33806254,96.0982953951579,0.023579278960824013,0.05881419405341148,0.04119673650711775,0.30407429598562014,0.2950868783702816,-0.008987417615338555,0.0004108433624287923,0.0775165150489473,0.007339724385859836,-0.0005992180670338787,-0.015578190533253489,0.0005704242763332677,5.036373183966475,-0.009197622929688473,0.00032715721672094134,-4.493422637230424,0.10063747025811157,0.19476482923906527,-0.004493708807669278,7.600658589640247e-05,21.589543685451105,0.13756573447136985,8.544885349692777e-05,0.9958886765089029,0.008997065015137196,4.2752408951625735e-06,-6.235470302255449e-06,5.935841775212275e-06,-9.571057313626306e-05,0.001047234707382566,7.909254330044257e-07
cycle156_rank1_obj1,156.0,18_c2_xN_HighHighCOV_170723,event,1,156.0,,1.5087951450912631,0.2139814615761585,8.666220301022266e-05,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0162402987480163,19462.04443982,204.8636256823158,0.03574511930346489,0.0703042596578598,0.05302468948066234,0.2817555422408628,0.3602456560814859,0.0784901138406231,0.00026150821026363726,0.05705038278211261,-0.07849011384062313,-0.00022441418422239042,0.07234871180347519,0.00022702921552799883,-65.85333010596173,-0.296067789296002,0.1340029455142301,120.6955279365975,0.38029337002091124,0.19001054773317358,0.008687837028160589,5.143809247628647e-05,17.418066381441257,1.247527462799207,4.6874065446900204e-05,0.9503947941838357,0.02935979887843132,1.2764989850817188e-06,-1.0954320635249903e-06,1.1081968054204773e-06,-0.0014451945205495751,0.0018563245122422865,2.5108455590868075e-07
cycle156_rank6_obj3,156.0,18_c2_xN_HighHighCOV_170723,event,1,156.0,,1.4367926892737708,0.1127484924863965,4.9933181466435456e-05,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0234959349036216,19462.04443982,204.8636256823158,0.036711473017930984,0.06700572669506072,0.05185859985649585,0.2787597363690833,0.38541042540443377,0.10665068903535047,0.00034258129232205643,0.050774559993620794,-0.10515278609946077,-0.0002272019254432814,0.11848412222887955,0.0003253773528779764,-20.800620171486912,-0.017412898129363325,0.003938940637853938,60.53205153677686,0.15077288519295567,0.21318591471939285,0.019322947872977836,4.5166690669959966e-05,16.030372647254303,1.7919718874556907,5.0920578360091895e-05,0.9400301080956859,0.03479659929871559,1.672240697591191e-06,-1.1090398536419825e-06,1.5882631765120788e-06,-8.499751027723042e-05,0.0007359670839115226,2.2047198725263424e-07
cycle156_rank8_obj10,156.0,18_c2_xN_HighHighCOV_170723,event,1,156.0,,1.5796474218170364,0.2168786212239604,0.0001345364546228,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0318076461553573,19462.04443982,204.8636256823158,0.029694251716136932,0.06380477547645569,0.04674951359629631,0.27860994607549433,0.42300778909526665,0.14439784301977232,0.0004226963423209685,0.051360440292450904,-0.18154583582983821,-0.0005311784879356637,0.2044637507489515,0.0005938833625328257,-30.08462792043622,-0.20777935135975117,0.45321652631968,199.51241738260387,0.6950979677919402,0.19146632214899142,0.011384062312762122,2.4382576276014173e-06,20.555810569792406,2.9250162786746574,8.442490798188373e-05,0.9024740524236481,0.04516875371336937,2.0633059720247663e-06,-2.5928394372916536e-06,2.8989204918874515e-06,-0.0010142325201349155,0.0033929789413657844,1.1901857245182457e-08
cycle156_rank2_obj2,156.0,18_c2_xN_HighHighCOV_170723,event,1,156.0,,1.2118362385241466,0.0501288312147426,0.0002177126664658,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0345103815197944,19462.04443982,204.8636256823158,0.027833645604550837,0.06266969591379165,0.04525167075917125,0.2750149790293589,0.48412222887956863,0.20910724985020973,0.0006649565404960475,0.07200461678637748,-0.15143798681845413,-0.000471381235559418,0.21689634511683642,0.0006923625562302872,36.018494251385846,0.17127154703084047,0.10736380767119424,34.956928991406585,0.05462583697871903,0.17231812961853402,-0.027112043139604552,-0.00010000513659606716,18.863558725145808,3.8087949554087506,8.142126898746938e-05,0.911386155315358,0.04511053115129471,3.2458497123701337e-06,-2.300951347460744e-06,3.379626587805983e-06,0.0008360271202874886,0.00026664488045050955,-4.881546749111342e-07
cycle156_rank5_obj4,156.0,18_c2_xN_HighHighCOV_170723,event,1,156.0,,1.3097972948929866,0.0889944199786116,0.0003479716831246,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0349957980215549,19462.04443982,204.8636256823158,0.023323816433548927,0.05496924743056297,0.03914653193205595,0.2774116237267825,0.481725584182145,0.2043139604553625,0.0006749188547861546,0.06879392352736768,-0.2204913121629718,-0.0006777695843290891,0.2550928699820252,0.0008421071324887438,22.88790389306166,0.046579939005747195,0.018744918105916608,-17.316277642779824,-0.040197851395813514,0.204003457659277,0.010635110844817247,1.7789121274726527e-06,20.3080285530234,1.867809276013888,8.92886528163217e-05,0.8783012282705677,0.0476934053003788,3.2944787174310696e-06,-3.3083939721935484e-06,4.110574191411647e-06,0.00022737047072465268,-0.00019621761189635853,8.683396681806415e-09
cycle156_rank7_obj27,156.0,18_c2_xN_HighHighCOV_170723,event,1,156.0,,1.6668088838929638,0.2829357844464547,0.000361101057353,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0392726510763168,19462.04443982,204.8636256823158,0.06080188117921352,0.1368897259235382,0.09884580355137587,0.27771120431396046,0.4457759137207909,0.16806470940683044,0.0003879725058818913,0.03256319447181777,-0.12177950868783705,-0.0003694254928612694,0.1789994008388257,0.0004595313034892744,36.19686510422105,0.10135480363740414,0.03198892287655275,53.603941659611564,0.10865824066830485,0.16409994757339721,-0.02606351108448171,-2.114477333469386e-05,17.930935826925293,1.9893960725849937,0.00025912278215400875,0.8532744525665208,0.06094548851251602,1.8938086475318186e-06,-1.8032751867534622e-06,2.2431083212491537e-06,0.000494742799263819,0.0005303930373506243,-1.0321389785165319e-07
cycle157_rank1_obj1,157.0,18_c2_xN_HighHighCOV_170723,control,0,156.0,,0.9462923571539248,0.2001716955075119,9.42143912560918e-05,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,-0.0106445774435997,19505.143994464,205.3173052048842,0.03863888084888458,0.07670218348503112,0.05767053216695785,0.3139604553624925,0.2648292390653086,-0.04913121629718392,-0.00017556369265339785,0.030526020626192252,0.04059316956261233,8.361699751655598e-05,-0.04134212103055723,-0.00014460493236760698,62.119011433111154,0.1103749968797376,0.020684559279286918,-79.68812844534136,-0.2616599163803117,0.18550591671659675,-0.005392450569203122,-1.1039211408963978e-05,21.515046424376933,0.44113971032920934,4.597676525008865e-05,0.9304208044339694,0.025469021871685982,-8.550847308180111e-07,4.072574273908152e-07,-7.042997774751966e-07,0.0005375825324104826,-0.0012744172544014434,-5.3766590195346917e-08
cycle157_rank4_obj8,157.0,18_c2_xN_HighHighCOV_170723,control,0,156.0,,0.8642722258468417,0.121542488368027,-0.0001783003742465,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,-0.0194393545389175,19505.143994464,205.3173052048842,0.053545196726918216,0.10449373051524162,0.07901946362107992,0.31965248651887357,0.2571899340922708,-0.06246255242660276,-0.00016884019724528943,0.019230872933887033,0.10035949670461353,0.0002547857307962047,-0.07234871180347513,-0.00021697749845820606,6.808118713630051,0.131286882266295,0.06593404056359076,-57.53147931049443,-0.13247623532365493,0.1966840173756741,-0.006590772917914933,-4.3002737025461873e-05,18.19581820175818,0.18238721593730936,0.00011483076377771795,0.8972502479229767,0.03584495186805725,-8.223378788105824e-07,1.2409364643762317e-06,-1.0567910885138797e-06,0.0006394340805091176,-0.0006452268365370281,-2.0944526318689915e-07
cycle157_rank2_obj2,157.0,18_c2_xN_HighHighCOV_170723,control,0,156.0,,0.6756360226257907,0.0962036075274915,-0.0003688747242856,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,-0.0244262740015983,19505.143994464,205.3173052048842,0.03510016314685345,0.07792758196592331,0.05651387255638838,0.3385260635110845,0.21689634511683642,-0.12162971839424808,-0.0003413906098472416,0.034375952487282535,0.11294188136608746,0.0003470758138822673,-0.14889155182744163,-0.0004205598190747782,-49.42678580159395,-0.16377586174395975,0.023000967346679224,-30.850035718585787,-0.12830653217938562,0.1642388156580787,0.011683642899940089,-8.06250522193472e-06,21.736207879404656,2.120684530464602,7.400158938253298e-05,0.889086857718422,0.03639451414346695,-1.6627463988316578e-06,1.6904362422637664e-06,-2.0483408286267225e-06,-0.0007976719818162884,-0.0006249182554356524,-3.926851277289667e-08
cycle157_rank6_obj3,157.0,18_c2_xN_HighHighCOV_170723,control,0,156.0,,0.7929458469284842,0.1735557213037184,-0.0001588091189099,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,-0.0156968012452125,19505.143994464,205.3173052048842,0.041187127307057377,0.07530029341578483,0.058243710361421105,0.32609346914319953,0.2505991611743559,-0.07549430796884365,-0.00024123206620877197,0.03212899938808611,0.0575194727381666,0.0001875822708761191,-0.06845416417016176,-0.00026327289922161107,18.545770445298217,-0.00016345844918481432,1.6624887688720946e-07,-49.0351616291548,-0.07913039957288051,0.20217632814060313,-0.013930497303774714,-5.106727412875195e-05,18.75062821961599,1.4036774747198415,4.911438372801058e-05,0.9426604071083821,0.028047163039445877,-1.174923204685785e-06,9.136213369298439e-07,-1.2822733035527303e-06,-7.961260207545617e-07,-0.00038540540698173023,-2.4872367225837295e-07
cycle158_rank6_obj3,158.0,18_c2_xN_HighHighCOV_170723,control,0,156.0,,1.5361833653905674,0.4758044760525971,-0.00018406116264,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0051128789782524,19531.183546792,205.59140575570527,0.03688398078083992,0.0675110951066017,0.05219753794372081,0.2787597363690833,0.2944877171959257,0.015727980826842403,4.5043761847902414e-05,0.0011411130073025744,-0.0014979029358898055,-5.015800722179294e-05,0.015428400239664464,5.806100975726275e-05,-31.18963759516282,-0.19175054626123433,0.1287842285211962,16.91354721254629,0.11165660204774457,0.2096705237667266,0.005542240862792092,4.107448161830732e-06,19.148208425655277,0.7360958022044121,0.00010946407564915717,0.9775182009068324,0.016910798847675323,2.190936030732035e-07,-2.439693772092466e-07,2.824097123313314e-07,-0.0009326778303616573,0.0005430995602044811,1.997869583474429e-08
cycle158_rank1_obj2,158.0,18_c2_xN_HighHighCOV_170723,control,0,156.0,,0.8210227064111154,0.0881757294531837,4.313350247664821e-05,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0033425316214561,19531.183546792,205.59140575570527,0.036307742819190025,0.07156872004270554,0.05393823143094778,0.2823547034152187,0.3012282804074296,0.018873576992210928,1.6119930740481546e-05,0.00029138661911820574,-0.0020970641102456278,-3.910762046536723e-05,0.006740563211503903,-1.238533280753484e-05,-51.457694088349626,-0.23830821502694702,0.06775892764632974,44.039796560536615,0.21071784341773622,0.1863781331136409,-0.0031455961653684694,-2.6854359945993815e-05,22.076581692589272,0.45762324157174405,9.545286593493074e-05,0.9689371661183167,0.016602620482444763,7.840760989608735e-08,-1.9022011314926757e-07,-6.02424637450641e-08,-0.0011591351017372663,0.0010249350776273326,-1.306200511995312e-07
cycle158_rank4_obj8,158.0,18_c2_xN_HighHighCOV_170723,control,0,156.0,,1.010899066972006,0.2139154958256834,0.0001401779046497,1.0,0.1656050955414012,4.816527810967591,single_persistent_drop_needs_roi_qc,0.0053990706801414,19531.183546792,205.59140575570527,0.0468093603849411,0.09570157527923584,0.07125546783208847,0.27860994607549433,0.298831635710006,0.020221689634511653,2.0618516063403685e-05,0.0003040312944553314,-0.026662672258837616,-0.00017214810009340007,0.01602756141402034,6.87639448017489e-05,-31.32131942760134,-0.20132082058531833,0.1684924199309863,16.632923067759066,0.18921903743404814,0.20372884212103057,0.0028460155781905583,-3.633715023600625e-05,18.50291533913848,0.15457731837672192,0.00023920729290693998,0.9579235778561223,0.02072175033390522,1.0028880335544625e-07,-8.373312077935577e-07,3.3446896551433625e-07,-0.0009792278030558267,0.0009203645295313966,-1.7674450010417264e-07
