model,feature,importance,abs_importance,feature_set,holdout_event_reference_cycle
random_forest,velocity_minus_persistence_mse,0.01674128336306105,0.01674128336306105,all_physics_plus_qc,156.0
logistic_l2,roi_norm_mean_delta,0.3254166809254794,0.3254166809254794,physics_no_selection_qc,60.0
logistic_l2,roi_norm_mean_slope,0.5157084000217289,0.5157084000217289,physics_no_selection_qc,60.0
logistic_l2,roi_norm_mean_slope_r2,1.0432401466778023,1.0432401466778023,physics_no_selection_qc,60.0
logistic_l2,high_fraction_delta,0.35109571797534855,0.35109571797534855,physics_no_selection_qc,60.0
logistic_l2,high_fraction_slope,0.3989365351566544,0.3989365351566544,physics_no_selection_qc,60.0
logistic_l2,low_fraction_delta,-0.25069952458483963,0.25069952458483963,physics_no_selection_qc,60.0
logistic_l2,low_fraction_slope,0.010601213215544424,0.010601213215544424,physics_no_selection_qc,60.0
logistic_l2,high_radius2_delta_px2,0.018882002576275543,0.018882002576275543,physics_no_selection_qc,60.0
logistic_l2,high_radius2_slope_px2_per_frame,0.22742741482028017,0.22742741482028017,physics_no_selection_qc,60.0
logistic_l2,high_radius2_slope_um2_per_frame,0.22742741482028078,0.22742741482028078,physics_no_selection_qc,60.0
logistic_l2,centroid_path_px,-0.3070218564684137,0.3070218564684137,physics_no_selection_qc,60.0
logistic_l2,first_last_corr,-0.28396131791378043,0.28396131791378043,physics_no_selection_qc,60.0
logistic_l2,cumulative_abs_norm_change,0.3980187623839209,0.3980187623839209,physics_no_selection_qc,60.0
logistic_l2,temporal_diff_energy,0.05324989811984488,0.05324989811984488,physics_no_selection_qc,60.0
logistic_l2,apparent_diffusion_proxy_ds_px2_per_frame,-0.08783241980549446,0.08783241980549446,physics_no_selection_qc,60.0
logistic_l2,latent_path_length,-0.44181377345795364,0.44181377345795364,physics_no_selection_qc,60.0
logistic_l2,latent_mean_step,-0.44181382457971324,0.44181382457971324,physics_no_selection_qc,60.0
logistic_l2,latent_net_displacement,0.38109855675198445,0.38109855675198445,physics_no_selection_qc,60.0
logistic_l2,latent_component0_delta,0.14765539923851181,0.14765539923851181,physics_no_selection_qc,60.0
logistic_l2,latent_component1_delta,-0.24785577740959902,0.24785577740959902,physics_no_selection_qc,60.0
logistic_l2,persistence_mse,-0.03297099531126325,0.03297099531126325,physics_no_selection_qc,60.0
logistic_l2,persistence_mae,0.02659374871593214,0.02659374871593214,physics_no_selection_qc,60.0
logistic_l2,persistence_ssim,0.3150170924327314,0.3150170924327314,physics_no_selection_qc,60.0
logistic_l2,velocity_mse,0.05779140338104925,0.05779140338104925,physics_no_selection_qc,60.0
logistic_l2,velocity_mae,0.05523903143390877,0.05523903143390877,physics_no_selection_qc,60.0
logistic_l2,velocity_ssim,0.33021369072588364,0.33021369072588364,physics_no_selection_qc,60.0
logistic_l2,low_rank_dmd_mse,0.11979613501873713,0.11979613501873713,physics_no_selection_qc,60.0
logistic_l2,low_rank_dmd_mae,0.012069275363671562,0.012069275363671562,physics_no_selection_qc,60.0
logistic_l2,low_rank_dmd_ssim,0.05266885083544598,0.05266885083544598,physics_no_selection_qc,60.0
logistic_l2,dmd_minus_persistence_mse,0.12626733208105798,0.12626733208105798,physics_no_selection_qc,60.0
logistic_l2,velocity_minus_persistence_mse,0.1260573440193546,0.1260573440193546,physics_no_selection_qc,60.0
random_forest,roi_norm_mean_delta,0.04580800786775115,0.04580800786775115,physics_no_selection_qc,60.0
random_forest,roi_norm_mean_slope,0.12793525220122193,0.12793525220122193,physics_no_selection_qc,60.0
random_forest,roi_norm_mean_slope_r2,0.16137159296701348,0.16137159296701348,physics_no_selection_qc,60.0
random_forest,high_fraction_delta,0.06603134298052865,0.06603134298052865,physics_no_selection_qc,60.0
random_forest,high_fraction_slope,0.09910595281020554,0.09910595281020554,physics_no_selection_qc,60.0
random_forest,low_fraction_delta,0.027058143313765527,0.027058143313765527,physics_no_selection_qc,60.0
random_forest,low_fraction_slope,0.04506974430281328,0.04506974430281328,physics_no_selection_qc,60.0
random_forest,high_radius2_delta_px2,0.021428981952598875,0.021428981952598875,physics_no_selection_qc,60.0
random_forest,high_radius2_slope_px2_per_frame,0.019965702074787636,0.019965702074787636,physics_no_selection_qc,60.0
random_forest,high_radius2_slope_um2_per_frame,0.023138287065866153,0.023138287065866153,physics_no_selection_qc,60.0
random_forest,centroid_path_px,0.04463561893733297,0.04463561893733297,physics_no_selection_qc,60.0
random_forest,first_last_corr,0.03267296084361025,0.03267296084361025,physics_no_selection_qc,60.0
random_forest,cumulative_abs_norm_change,0.03193804685257002,0.03193804685257002,physics_no_selection_qc,60.0
random_forest,temporal_diff_energy,0.009206539575400772,0.009206539575400772,physics_no_selection_qc,60.0
random_forest,apparent_diffusion_proxy_ds_px2_per_frame,0.014806012778116254,0.014806012778116254,physics_no_selection_qc,60.0
random_forest,latent_path_length,0.020693126841262396,0.020693126841262396,physics_no_selection_qc,60.0
random_forest,latent_mean_step,0.020293327721128022,0.020293327721128022,physics_no_selection_qc,60.0
random_forest,latent_net_displacement,0.016205428307266016,0.016205428307266016,physics_no_selection_qc,60.0
random_forest,latent_component0_delta,0.014059515558982234,0.014059515558982234,physics_no_selection_qc,60.0
random_forest,latent_component1_delta,0.028850976891361235,0.028850976891361235,physics_no_selection_qc,60.0
random_forest,persistence_mse,0.011466654804490186,0.011466654804490186,physics_no_selection_qc,60.0
random_forest,persistence_mae,0.007685392105938005,0.007685392105938005,physics_no_selection_qc,60.0
random_forest,persistence_ssim,0.017901164789437336,0.017901164789437336,physics_no_selection_qc,60.0
random_forest,velocity_mse,0.009913457049591278,0.009913457049591278,physics_no_selection_qc,60.0
random_forest,velocity_mae,0.006005459013660515,0.006005459013660515,physics_no_selection_qc,60.0
random_forest,velocity_ssim,0.013978546625423069,0.013978546625423069,physics_no_selection_qc,60.0
random_forest,low_rank_dmd_mse,0.014746358983042055,0.014746358983042055,physics_no_selection_qc,60.0
random_forest,low_rank_dmd_mae,0.006256544561081731,0.006256544561081731,physics_no_selection_qc,60.0
random_forest,low_rank_dmd_ssim,0.013557481625557574,0.013557481625557574,physics_no_selection_qc,60.0
random_forest,dmd_minus_persistence_mse,0.019775759962637664,0.019775759962637664,physics_no_selection_qc,60.0
random_forest,velocity_minus_persistence_mse,0.008438618635558207,0.008438618635558207,physics_no_selection_qc,60.0
logistic_l2,roi_norm_mean_delta,0.2841977729475894,0.2841977729475894,physics_no_selection_qc,86.0
logistic_l2,roi_norm_mean_slope,0.29638716289670763,0.29638716289670763,physics_no_selection_qc,86.0
logistic_l2,roi_norm_mean_slope_r2,0.8884522904734516,0.8884522904734516,physics_no_selection_qc,86.0
logistic_l2,high_fraction_delta,0.2395138210031225,0.2395138210031225,physics_no_selection_qc,86.0
logistic_l2,high_fraction_slope,0.22260196024284085,0.22260196024284085,physics_no_selection_qc,86.0
logistic_l2,low_fraction_delta,-0.38569425696799325,0.38569425696799325,physics_no_selection_qc,86.0
logistic_l2,low_fraction_slope,0.2586400874567413,0.2586400874567413,physics_no_selection_qc,86.0
logistic_l2,high_radius2_delta_px2,-0.011338324654596787,0.011338324654596787,physics_no_selection_qc,86.0
logistic_l2,high_radius2_slope_px2_per_frame,-0.1108039739258164,0.1108039739258164,physics_no_selection_qc,86.0
logistic_l2,high_radius2_slope_um2_per_frame,-0.11080397392580012,0.11080397392580012,physics_no_selection_qc,86.0
logistic_l2,centroid_path_px,-0.6799766930828536,0.6799766930828536,physics_no_selection_qc,86.0
logistic_l2,first_last_corr,-0.1949971271767664,0.1949971271767664,physics_no_selection_qc,86.0
logistic_l2,cumulative_abs_norm_change,0.34089757625068257,0.34089757625068257,physics_no_selection_qc,86.0
logistic_l2,temporal_diff_energy,0.006286162339486413,0.006286162339486413,physics_no_selection_qc,86.0
logistic_l2,apparent_diffusion_proxy_ds_px2_per_frame,-0.2991186562202984,0.2991186562202984,physics_no_selection_qc,86.0
logistic_l2,latent_path_length,-0.15529806658903164,0.15529806658903164,physics_no_selection_qc,86.0
logistic_l2,latent_mean_step,-0.15529814277746018,0.15529814277746018,physics_no_selection_qc,86.0
logistic_l2,latent_net_displacement,-0.16309237749677447,0.16309237749677447,physics_no_selection_qc,86.0
logistic_l2,latent_component0_delta,-0.13185329384124952,0.13185329384124952,physics_no_selection_qc,86.0
logistic_l2,latent_component1_delta,0.07346088803869126,0.07346088803869126,physics_no_selection_qc,86.0
logistic_l2,persistence_mse,-0.08648587458193621,0.08648587458193621,physics_no_selection_qc,86.0
logistic_l2,persistence_mae,0.0037313680029706386,0.0037313680029706386,physics_no_selection_qc,86.0
logistic_l2,persistence_ssim,0.2021431591002666,0.2021431591002666,physics_no_selection_qc,86.0
logistic_l2,velocity_mse,0.022914308043187493,0.022914308043187493,physics_no_selection_qc,86.0
logistic_l2,velocity_mae,0.0054505054939791905,0.0054505054939791905,physics_no_selection_qc,86.0
logistic_l2,velocity_ssim,0.2279983105864509,0.2279983105864509,physics_no_selection_qc,86.0
logistic_l2,low_rank_dmd_mse,0.06408584025154193,0.06408584025154193,physics_no_selection_qc,86.0
logistic_l2,low_rank_dmd_mae,0.20638010722742586,0.20638010722742586,physics_no_selection_qc,86.0
logistic_l2,low_rank_dmd_ssim,-0.4620899969493984,0.4620899969493984,physics_no_selection_qc,86.0
logistic_l2,dmd_minus_persistence_mse,0.07313472574198734,0.07313472574198734,physics_no_selection_qc,86.0
logistic_l2,velocity_minus_persistence_mse,0.09796017020655727,0.09796017020655727,physics_no_selection_qc,86.0
random_forest,roi_norm_mean_delta,0.02494709036603547,0.02494709036603547,physics_no_selection_qc,86.0
random_forest,roi_norm_mean_slope,0.09265593227705983,0.09265593227705983,physics_no_selection_qc,86.0
random_forest,roi_norm_mean_slope_r2,0.0732835392969834,0.0732835392969834,physics_no_selection_qc,86.0
random_forest,high_fraction_delta,0.037239685031541,0.037239685031541,physics_no_selection_qc,86.0
random_forest,high_fraction_slope,0.07460310218527419,0.07460310218527419,physics_no_selection_qc,86.0
random_forest,low_fraction_delta,0.0786377072679916,0.0786377072679916,physics_no_selection_qc,86.0
random_forest,low_fraction_slope,0.03799166896813172,0.03799166896813172,physics_no_selection_qc,86.0
random_forest,high_radius2_delta_px2,0.016855030841177482,0.016855030841177482,physics_no_selection_qc,86.0
random_forest,high_radius2_slope_px2_per_frame,0.007259463468884894,0.007259463468884894,physics_no_selection_qc,86.0
random_forest,high_radius2_slope_um2_per_frame,0.013081235549995,0.013081235549995,physics_no_selection_qc,86.0
random_forest,centroid_path_px,0.07640522533346163,0.07640522533346163,physics_no_selection_qc,86.0
random_forest,first_last_corr,0.022988918138855143,0.022988918138855143,physics_no_selection_qc,86.0
random_forest,cumulative_abs_norm_change,0.053743381622261645,0.053743381622261645,physics_no_selection_qc,86.0
random_forest,temporal_diff_energy,0.011909610524726236,0.011909610524726236,physics_no_selection_qc,86.0
random_forest,apparent_diffusion_proxy_ds_px2_per_frame,0.02177650888037623,0.02177650888037623,physics_no_selection_qc,86.0
random_forest,latent_path_length,0.025222629224138884,0.025222629224138884,physics_no_selection_qc,86.0
random_forest,latent_mean_step,0.013796718899695873,0.013796718899695873,physics_no_selection_qc,86.0
random_forest,latent_net_displacement,0.042495559677302244,0.042495559677302244,physics_no_selection_qc,86.0
random_forest,latent_component0_delta,0.013599623306539268,0.013599623306539268,physics_no_selection_qc,86.0
random_forest,latent_component1_delta,0.016509402769116832,0.016509402769116832,physics_no_selection_qc,86.0
random_forest,persistence_mse,0.014990210120106522,0.014990210120106522,physics_no_selection_qc,86.0
random_forest,persistence_mae,0.0036364049536480453,0.0036364049536480453,physics_no_selection_qc,86.0
random_forest,persistence_ssim,0.010865222662815956,0.010865222662815956,physics_no_selection_qc,86.0
random_forest,velocity_mse,0.012514578218377126,0.012514578218377126,physics_no_selection_qc,86.0
random_forest,velocity_mae,0.012086708873975638,0.012086708873975638,physics_no_selection_qc,86.0
random_forest,velocity_ssim,0.015029071370051517,0.015029071370051517,physics_no_selection_qc,86.0
random_forest,low_rank_dmd_mse,0.04799366732043593,0.04799366732043593,physics_no_selection_qc,86.0
random_forest,low_rank_dmd_mae,0.02764027869982975,0.02764027869982975,physics_no_selection_qc,86.0
random_forest,low_rank_dmd_ssim,0.045698597691167006,0.045698597691167006,physics_no_selection_qc,86.0
random_forest,dmd_minus_persistence_mse,0.04628498331647117,0.04628498331647117,physics_no_selection_qc,86.0
random_forest,velocity_minus_persistence_mse,0.008258243143572703,0.008258243143572703,physics_no_selection_qc,86.0
logistic_l2,roi_norm_mean_delta,0.266443323072047,0.266443323072047,physics_no_selection_qc,116.0
logistic_l2,roi_norm_mean_slope,0.4029085278135679,0.4029085278135679,physics_no_selection_qc,116.0
logistic_l2,roi_norm_mean_slope_r2,0.7014543245134619,0.7014543245134619,physics_no_selection_qc,116.0
logistic_l2,high_fraction_delta,0.22486893284940387,0.22486893284940387,physics_no_selection_qc,116.0
logistic_l2,high_fraction_slope,0.35518678912373275,0.35518678912373275,physics_no_selection_qc,116.0
logistic_l2,low_fraction_delta,-0.23309108264296258,0.23309108264296258,physics_no_selection_qc,116.0
logistic_l2,low_fraction_slope,0.11598483589590475,0.11598483589590475,physics_no_selection_qc,116.0
logistic_l2,high_radius2_delta_px2,0.09818595613909473,0.09818595613909473,physics_no_selection_qc,116.0
logistic_l2,high_radius2_slope_px2_per_frame,0.20832071644674965,0.20832071644674965,physics_no_selection_qc,116.0
logistic_l2,high_radius2_slope_um2_per_frame,0.2083207164467653,0.2083207164467653,physics_no_selection_qc,116.0
logistic_l2,centroid_path_px,-0.64334083968813,0.64334083968813,physics_no_selection_qc,116.0
logistic_l2,first_last_corr,-0.15660652747870205,0.15660652747870205,physics_no_selection_qc,116.0
logistic_l2,cumulative_abs_norm_change,0.5200898253673856,0.5200898253673856,physics_no_selection_qc,116.0
logistic_l2,temporal_diff_energy,0.07762196379067678,0.07762196379067678,physics_no_selection_qc,116.0
logistic_l2,apparent_diffusion_proxy_ds_px2_per_frame,-0.2046002220108665,0.2046002220108665,physics_no_selection_qc,116.0
logistic_l2,latent_path_length,-0.19678524469761444,0.19678524469761444,physics_no_selection_qc,116.0
logistic_l2,latent_mean_step,-0.19678526671622354,0.19678526671622354,physics_no_selection_qc,116.0
logistic_l2,latent_net_displacement,-0.0017823682890351052,0.0017823682890351052,physics_no_selection_qc,116.0
logistic_l2,latent_component0_delta,-0.04327400622443112,0.04327400622443112,physics_no_selection_qc,116.0
logistic_l2,latent_component1_delta,-0.1104409730188419,0.1104409730188419,physics_no_selection_qc,116.0
logistic_l2,persistence_mse,-0.07912743305393852,0.07912743305393852,physics_no_selection_qc,116.0
logistic_l2,persistence_mae,0.032990563569299816,0.032990563569299816,physics_no_selection_qc,116.0
logistic_l2,persistence_ssim,0.32975248962064435,0.32975248962064435,physics_no_selection_qc,116.0
logistic_l2,velocity_mse,0.006413239083635248,0.006413239083635248,physics_no_selection_qc,116.0
logistic_l2,velocity_mae,0.014600038808179987,0.014600038808179987,physics_no_selection_qc,116.0
logistic_l2,velocity_ssim,0.38425068788032146,0.38425068788032146,physics_no_selection_qc,116.0
logistic_l2,low_rank_dmd_mse,0.026785674793710045,0.026785674793710045,physics_no_selection_qc,116.0
logistic_l2,low_rank_dmd_mae,0.13568600460736902,0.13568600460736902,physics_no_selection_qc,116.0
logistic_l2,low_rank_dmd_ssim,-0.2657990072255565,0.2657990072255565,physics_no_selection_qc,116.0
logistic_l2,dmd_minus_persistence_mse,0.03397293935967258,0.03397293935967258,physics_no_selection_qc,116.0
logistic_l2,velocity_minus_persistence_mse,0.067696012612054,0.067696012612054,physics_no_selection_qc,116.0
random_forest,roi_norm_mean_delta,0.04186321342816653,0.04186321342816653,physics_no_selection_qc,116.0
random_forest,roi_norm_mean_slope,0.06878679640763602,0.06878679640763602,physics_no_selection_qc,116.0
random_forest,roi_norm_mean_slope_r2,0.059532031938200856,0.059532031938200856,physics_no_selection_qc,116.0
random_forest,high_fraction_delta,0.03062938677468755,0.03062938677468755,physics_no_selection_qc,116.0
random_forest,high_fraction_slope,0.06838220437260063,0.06838220437260063,physics_no_selection_qc,116.0
random_forest,low_fraction_delta,0.04501644330976968,0.04501644330976968,physics_no_selection_qc,116.0
random_forest,low_fraction_slope,0.037455135411468235,0.037455135411468235,physics_no_selection_qc,116.0
random_forest,high_radius2_delta_px2,0.02560295460727168,0.02560295460727168,physics_no_selection_qc,116.0
random_forest,high_radius2_slope_px2_per_frame,0.025377906160825133,0.025377906160825133,physics_no_selection_qc,116.0
random_forest,high_radius2_slope_um2_per_frame,0.028815868182131478,0.028815868182131478,physics_no_selection_qc,116.0
random_forest,centroid_path_px,0.040923311927036105,0.040923311927036105,physics_no_selection_qc,116.0
random_forest,first_last_corr,0.052032049102535505,0.052032049102535505,physics_no_selection_qc,116.0
random_forest,cumulative_abs_norm_change,0.07153575214828735,0.07153575214828735,physics_no_selection_qc,116.0
random_forest,temporal_diff_energy,0.0075243591125149015,0.0075243591125149015,physics_no_selection_qc,116.0
random_forest,apparent_diffusion_proxy_ds_px2_per_frame,0.009379272230496002,0.009379272230496002,physics_no_selection_qc,116.0
random_forest,latent_path_length,0.009665848847118838,0.009665848847118838,physics_no_selection_qc,116.0
random_forest,latent_mean_step,0.013313758194539806,0.013313758194539806,physics_no_selection_qc,116.0
random_forest,latent_net_displacement,0.04989798876849384,0.04989798876849384,physics_no_selection_qc,116.0
random_forest,latent_component0_delta,0.03544559854742407,0.03544559854742407,physics_no_selection_qc,116.0
random_forest,latent_component1_delta,0.02067399998639378,0.02067399998639378,physics_no_selection_qc,116.0
random_forest,persistence_mse,0.011096514764064874,0.011096514764064874,physics_no_selection_qc,116.0
random_forest,persistence_mae,0.01149391159602873,0.01149391159602873,physics_no_selection_qc,116.0
random_forest,persistence_ssim,0.016827725842528465,0.016827725842528465,physics_no_selection_qc,116.0
random_forest,velocity_mse,0.01335972184614539,0.01335972184614539,physics_no_selection_qc,116.0
random_forest,velocity_mae,0.02006707122026284,0.02006707122026284,physics_no_selection_qc,116.0
random_forest,velocity_ssim,0.016445376482103258,0.016445376482103258,physics_no_selection_qc,116.0
random_forest,low_rank_dmd_mse,0.05360396303700013,0.05360396303700013,physics_no_selection_qc,116.0
random_forest,low_rank_dmd_mae,0.021413575132943563,0.021413575132943563,physics_no_selection_qc,116.0
random_forest,low_rank_dmd_ssim,0.04325417272476568,0.04325417272476568,physics_no_selection_qc,116.0
random_forest,dmd_minus_persistence_mse,0.04015946212291263,0.04015946212291263,physics_no_selection_qc,116.0
random_forest,velocity_minus_persistence_mse,0.01042462577364627,0.01042462577364627,physics_no_selection_qc,116.0
logistic_l2,roi_norm_mean_delta,-0.2573584556482959,0.2573584556482959,physics_no_selection_qc,156.0
logistic_l2,roi_norm_mean_slope,0.19664785810783011,0.19664785810783011,physics_no_selection_qc,156.0
logistic_l2,roi_norm_mean_slope_r2,0.9894671123552984,0.9894671123552984,physics_no_selection_qc,156.0
logistic_l2,high_fraction_delta,-0.023771603799058284,0.023771603799058284,physics_no_selection_qc,156.0
logistic_l2,high_fraction_slope,0.1335369489463916,0.1335369489463916,physics_no_selection_qc,156.0
logistic_l2,low_fraction_delta,0.12919434652750433,0.12919434652750433,physics_no_selection_qc,156.0
logistic_l2,low_fraction_slope,0.3683615155889439,0.3683615155889439,physics_no_selection_qc,156.0
logistic_l2,high_radius2_delta_px2,0.5164758066081536,0.5164758066081536,physics_no_selection_qc,156.0
logistic_l2,high_radius2_slope_px2_per_frame,0.10037897969405576,0.10037897969405576,physics_no_selection_qc,156.0
logistic_l2,high_radius2_slope_um2_per_frame,0.10037897969407075,0.10037897969407075,physics_no_selection_qc,156.0
logistic_l2,centroid_path_px,-0.3292822534645338,0.3292822534645338,physics_no_selection_qc,156.0
logistic_l2,first_last_corr,-0.3277839840902773,0.3277839840902773,physics_no_selection_qc,156.0
logistic_l2,cumulative_abs_norm_change,0.6268124964511649,0.6268124964511649,physics_no_selection_qc,156.0
logistic_l2,temporal_diff_energy,0.2994752287008849,0.2994752287008849,physics_no_selection_qc,156.0
logistic_l2,apparent_diffusion_proxy_ds_px2_per_frame,-0.16965432956087959,0.16965432956087959,physics_no_selection_qc,156.0
logistic_l2,latent_path_length,-0.1270878384025574,0.1270878384025574,physics_no_selection_qc,156.0
logistic_l2,latent_mean_step,-0.12708796591253047,0.12708796591253047,physics_no_selection_qc,156.0
logistic_l2,latent_net_displacement,-0.012556686720925402,0.012556686720925402,physics_no_selection_qc,156.0
logistic_l2,latent_component0_delta,-0.14729048378248172,0.14729048378248172,physics_no_selection_qc,156.0
logistic_l2,latent_component1_delta,-0.07490303799465088,0.07490303799465088,physics_no_selection_qc,156.0
logistic_l2,persistence_mse,0.08685842871127455,0.08685842871127455,physics_no_selection_qc,156.0
logistic_l2,persistence_mae,-0.012196786506771215,0.012196786506771215,physics_no_selection_qc,156.0
logistic_l2,persistence_ssim,0.41951667456567004,0.41951667456567004,physics_no_selection_qc,156.0
logistic_l2,velocity_mse,0.07808360030573147,0.07808360030573147,physics_no_selection_qc,156.0
logistic_l2,velocity_mae,-0.047837325745345306,0.047837325745345306,physics_no_selection_qc,156.0
logistic_l2,velocity_ssim,0.525820917348831,0.525820917348831,physics_no_selection_qc,156.0
logistic_l2,low_rank_dmd_mse,0.006539055021353781,0.006539055021353781,physics_no_selection_qc,156.0
logistic_l2,low_rank_dmd_mae,0.0667193191693714,0.0667193191693714,physics_no_selection_qc,156.0
logistic_l2,low_rank_dmd_ssim,-0.15845634825754912,0.15845634825754912,physics_no_selection_qc,156.0
logistic_l2,dmd_minus_persistence_mse,-0.00037126937985369404,0.00037126937985369404,physics_no_selection_qc,156.0
logistic_l2,velocity_minus_persistence_mse,0.07240174712127191,0.07240174712127191,physics_no_selection_qc,156.0
random_forest,roi_norm_mean_delta,0.020797915265736763,0.020797915265736763,physics_no_selection_qc,156.0
random_forest,roi_norm_mean_slope,0.03918655732198462,0.03918655732198462,physics_no_selection_qc,156.0
random_forest,roi_norm_mean_slope_r2,0.14726078451758545,0.14726078451758545,physics_no_selection_qc,156.0
random_forest,high_fraction_delta,0.02145665626366726,0.02145665626366726,physics_no_selection_qc,156.0
random_forest,high_fraction_slope,0.02736708094436858,0.02736708094436858,physics_no_selection_qc,156.0
random_forest,low_fraction_delta,0.02749566075420421,0.02749566075420421,physics_no_selection_qc,156.0
random_forest,low_fraction_slope,0.01711676749822861,0.01711676749822861,physics_no_selection_qc,156.0
random_forest,high_radius2_delta_px2,0.049752655086961174,0.049752655086961174,physics_no_selection_qc,156.0
random_forest,high_radius2_slope_px2_per_frame,0.03670428856631361,0.03670428856631361,physics_no_selection_qc,156.0
random_forest,high_radius2_slope_um2_per_frame,0.03738124029475326,0.03738124029475326,physics_no_selection_qc,156.0
random_forest,centroid_path_px,0.0396592148396732,0.0396592148396732,physics_no_selection_qc,156.0
random_forest,first_last_corr,0.055451491138945576,0.055451491138945576,physics_no_selection_qc,156.0
random_forest,cumulative_abs_norm_change,0.04388106812227963,0.04388106812227963,physics_no_selection_qc,156.0
random_forest,temporal_diff_energy,0.01157875437622283,0.01157875437622283,physics_no_selection_qc,156.0
random_forest,apparent_diffusion_proxy_ds_px2_per_frame,0.02225064758199041,0.02225064758199041,physics_no_selection_qc,156.0
random_forest,latent_path_length,0.020946521372775518,0.020946521372775518,physics_no_selection_qc,156.0
random_forest,latent_mean_step,0.011657840190076325,0.011657840190076325,physics_no_selection_qc,156.0
random_forest,latent_net_displacement,0.04860332975164098,0.04860332975164098,physics_no_selection_qc,156.0
random_forest,latent_component0_delta,0.038279472520786846,0.038279472520786846,physics_no_selection_qc,156.0
random_forest,latent_component1_delta,0.024255758531134868,0.024255758531134868,physics_no_selection_qc,156.0
random_forest,persistence_mse,0.02103942430246568,0.02103942430246568,physics_no_selection_qc,156.0
random_forest,persistence_mae,0.012998978088577817,0.012998978088577817,physics_no_selection_qc,156.0
random_forest,persistence_ssim,0.025300354384143152,0.025300354384143152,physics_no_selection_qc,156.0
random_forest,velocity_mse,0.016557512336521342,0.016557512336521342,physics_no_selection_qc,156.0
random_forest,velocity_mae,0.02008654053669163,0.02008654053669163,physics_no_selection_qc,156.0
random_forest,velocity_ssim,0.022547458686530835,0.022547458686530835,physics_no_selection_qc,156.0
random_forest,low_rank_dmd_mse,0.03722196833049756,0.03722196833049756,physics_no_selection_qc,156.0
random_forest,low_rank_dmd_mae,0.014212906270920775,0.014212906270920775,physics_no_selection_qc,156.0
random_forest,low_rank_dmd_ssim,0.03786635666631673,0.03786635666631673,physics_no_selection_qc,156.0
random_forest,dmd_minus_persistence_mse,0.03532957179414415,0.03532957179414415,physics_no_selection_qc,156.0
random_forest,velocity_minus_persistence_mse,0.0157552236638606,0.0157552236638606,physics_no_selection_qc,156.0
