roi_id,cycleNo,source_stem,front_candidate_rank,object_candidate_rank,sample_index,frame_index,elapsed_s,roi_mean_corrected,signed_delta_mean,signed_delta_p90,active_threshold,active_area_full_px,active_fraction,front_weighted_radius_full_px,front_radius_p90_full_px,front_radius2_weighted_full_px2,validation_score
cycle118_front1_obj7,118.0,13_c2_x6_100723,1,7,0,2729,0.0,8408.67578125,2.2567098140716553,171.64697265625,321.3470346679687,614,0.016655815972222224,33.651692228168415,88.51642240926763,2198.165267939372,-1.010638192968047
cycle118_front1_obj7,118.0,13_c2_x6_100723,1,7,1,2758,290.7099561691284,8397.0830078125,-9.335860252380371,161.26171875,321.3470346679687,596,0.016167534722222224,55.69367060518515,100.93308160320932,4361.125276323721,-1.010638192968047
cycle118_front1_obj7,118.0,13_c2_x6_100723,1,7,2,2787,582.3499691486359,8403.2822265625,-3.1370630264282227,150.33642578125,321.3470346679687,432,0.01171875,74.3497363239807,107.43346359611364,6302.227459005677,-1.010638192968047
cycle118_front1_obj7,118.0,13_c2_x6_100723,1,7,3,2816,873.6499598026276,8408.4775390625,2.0586321353912354,178.01093750000047,321.3470346679687,479,0.012993706597222222,62.86099857559383,107.02318088799977,5146.679654529143,-1.010638192968047
cycle118_front1_obj7,118.0,13_c2_x6_100723,1,7,4,2846,1176.1799573898315,8415.609375,9.189644813537598,176.90673828125,321.3470346679687,725,0.019666883680555556,55.47452756061285,105.86768981017482,4561.726394793845,-1.010638192968047
cycle118_front1_obj7,118.0,13_c2_x6_100723,1,7,5,2875,1466.9999675750732,8425.70703125,19.287324905395508,229.4677734375,321.3470346679687,1593,0.043212890625,59.46438938598967,105.42203698937666,5102.518431823072,-1.010638192968047
cycle118_front1_obj7,118.0,13_c2_x6_100723,1,7,6,2904,1758.7599556446075,8436.853515625,30.434404373168945,251.3759765625,321.3470346679687,2214,0.06005859375,54.805912960957826,105.64913568278917,4658.900227534815,-1.010638192968047
cycle118_front1_obj7,118.0,13_c2_x6_100723,1,7,7,2934,2059.04634475708,8452.2490234375,45.82806396484375,271.27880859375,321.3470346679687,2743,0.07440863715277778,51.215244538410104,105.11632697871094,4285.20055919592,-1.010638192968047
cycle118_front1_obj7,118.0,13_c2_x6_100723,1,7,8,2963,2350.5463383197784,8466.3701171875,59.94987106323242,293.654296875,321.3470346679687,3097,0.0840115017361111,48.7995364959317,104.4956924383909,4029.457030352004,-1.010638192968047
cycle118_front1_obj7,118.0,13_c2_x6_100723,1,7,9,2992,2641.5863678455353,8483.9736328125,77.55490112304688,307.92285156250165,321.3470346679687,3436,0.09320746527777778,48.92079108332718,104.27305365665755,4019.946928798123,-1.010638192968047
cycle118_front1_obj7,118.0,13_c2_x6_100723,1,7,10,3021,2934.0963695049286,8498.4736328125,92.05439758300781,336.5498046875,321.3470346679687,3834,0.10400390625,47.97233421786577,103.95019008379037,3902.417591488451,-1.010638192968047
