roi_id,cycleNo,source_stem,front_candidate_rank,object_candidate_rank,sample_index,frame_index,elapsed_s,roi_mean_corrected,signed_delta_mean,signed_delta_p90,active_threshold,active_area_full_px,active_fraction,front_weighted_radius_full_px,front_radius_p90_full_px,front_radius2_weighted_full_px2,validation_score
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,0,1939,0.0,8812.291015625,-60.45021438598633,315.2568359375,401.8548208007812,2219,0.06019422743055555,58.98588026415027,105.0598507187805,4623.5776493312815,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,1,2001,623.76096367836,8779.5322265625,-27.691566467285156,237.42602539062761,401.8548208007812,1068,0.028971354166666668,54.5358497920601,105.8319595729429,4129.017106504691,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,2,2064,1257.8840153217316,8761.9287109375,-10.087980270385742,154.21875,401.8548208007812,174,0.004720052083333333,33.92890592310485,94.00685764827026,2515.3638935537397,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,3,2126,1881.698962688446,8743.1298828125,8.709799766540527,210.2666015625,401.8548208007812,1118,0.030327690972222224,19.887023867823554,27.514026051519604,771.9937401133043,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,4,2189,2515.703966140747,8726.8125,25.026737213134766,239.13671875,401.8548208007812,1905,0.051676432291666664,21.441492714934423,30.668201917615434,910.2647984472591,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,5,2251,3139.225968360901,8719.6181640625,32.22309875488281,303.4775390625,401.8548208007812,2494,0.0676540798611111,24.141094060427026,71.28450246681948,1165.9068849740534,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,6,2314,3772.8590013980865,8711.6025390625,40.23863983154297,345.6806640625,401.8548208007812,3047,0.08265516493055555,26.365974643187485,78.6389403576689,1389.2673099661602,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,7,2376,4397.186966180801,8704.71875,47.12144470214844,370.3754394531264,401.8548208007812,3335,0.09046766493055555,27.166228418639314,79.4613142007842,1482.1495027520566,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,8,2439,5031.160999536514,8690.5556640625,61.28464889526367,404.8076171875,401.8548208007812,3711,0.10066731770833333,27.871565611752604,80.1630066117334,1558.7877856581124,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,9,2501,5655.770004272461,8689.3935546875,62.44730758666992,397.900390625,401.8548208007812,3653,0.0990939670138889,26.94009981795849,79.42070998249392,1473.022050848682,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,10,2564,6289.859000444412,8694.0810546875,57.75968551635742,413.23842773437593,401.8548208007812,3810,0.10335286458333333,27.695917411755143,79.80145934131416,1547.5761001382868,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,11,2626,6913.349964618683,8703.3505859375,48.489349365234375,388.34375,401.8548208007812,3527,0.0956759982638889,27.193169715400074,79.43534282236216,1493.1295784594786,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,12,2689,7547.7940011024475,8714.5263671875,37.314659118652344,391.3872070312517,401.8548208007812,3538,0.0959743923611111,28.133918452817014,80.02915265519201,1579.8801936560599,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,13,2751,8171.586964130402,8726.8994140625,24.941356658935547,365.5419921875,401.8548208007812,3190,0.08653428819444445,27.902166493244824,79.53198202441018,1545.5605716614682,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,14,2814,8805.440993309021,8740.671875,11.168227195739746,354.2421875,401.8548208007812,3072,0.08333333333333333,29.422433807018162,80.58277107066154,1682.9475628389926,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,15,2876,9429.447963237762,8751.77734375,0.06187036260962486,353.9931640625,401.8548208007812,2851,0.07733832465277778,31.824776309510682,83.38446261652142,1913.1505325947248,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,16,2939,10063.547001361847,8768.8515625,-17.011600494384766,351.935546875,401.8548208007812,2932,0.07953559027777778,38.220586704111916,96.47214644743944,2544.717632927814,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,17,3001,10686.846008300781,8782.849609375,-31.00865364074707,421.59130859375,401.8548208007812,4140,0.1123046875,45.4146675719802,98.88088982301886,3274.98512589668,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,18,3064,11319.783010721207,8802.748046875,-50.9080810546875,388.111474609376,401.8548208007812,3426,0.09293619791666667,47.95561189709905,100.66101034768144,3556.6668623342107,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,19,3126,11944.144963979721,8816.87890625,-65.03750610351562,402.1630859375,401.8548208007812,3689,0.1000705295138889,52.487746217673184,104.26379840776524,4049.2172110460015,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,20,3189,12578.48400068283,8799.755859375,-47.91634750366211,470.83203125,401.8548208007812,4818,0.13069661458333334,50.62711940870148,101.66266425874178,3822.872997540241,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,21,3251,13203.391997098923,8765.76171875,-13.92154312133789,402.546875,401.8548208007812,3710,0.10064019097222222,42.66137246069582,97.94145358284321,2997.306908366711,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,22,3314,13837.934794187546,8748.0146484375,3.82559871673584,357.5144531250007,401.8548208007812,2859,0.07755533854166667,34.88360315204117,93.52743423231952,2218.808167450207,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,23,3376,14462.290833711624,8730.361328125,21.478553771972656,363.734375,401.8548208007812,3153,0.08553059895833333,31.174372876795086,88.2876540330345,1873.1970807631403,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,24,3439,15097.379479408264,8718.802734375,33.03660583496094,382.72265625,401.8548208007812,3409,0.09247504340277778,29.917497492953963,82.22879782311364,1752.7201512379693,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,25,3501,15722.13051366806,8710.693359375,41.1472053527832,402.0576171875,401.8548208007812,3688,0.10004340277777778,29.447631666574047,81.96188949845177,1712.3327515298652,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,26,3564,16356.495520591736,8705.6123046875,46.22883605957031,426.2900390625,401.8548208007812,3951,0.107177734375,29.933451532308467,85.81222572555367,1763.6166192519051,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,27,3626,16980.08447933197,8695.4345703125,56.40562057495117,435.86474609375,401.8548208007812,4080,0.11067708333333333,29.599453822306067,87.98048107542377,1743.8977346206873,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,28,3689,17614.18947982788,8666.7744140625,85.06503295898438,476.68603515625,401.8548208007812,4478,0.12147352430555555,30.40743014722708,89.95178173387282,1828.4596611793313,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,29,3751,18237.7275326252,8688.908203125,62.93184280395508,452.4921875,401.8548208007812,4199,0.11390516493055555,29.179864789168864,87.6534055022424,1709.293940553223,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,30,3814,18870.48151063919,8694.8330078125,57.00776672363281,441.8369140625,401.8548208007812,4155,0.11271158854166667,29.08270977341996,86.78299919244374,1700.985981642156,-0.3359094676715372
cycle157_front4_obj8,157.0,18_c2_xN_HighHighCOV_170723,4,8,31,3877,19505.17252087593,8704.4033203125,47.436180114746094,417.4853515625,401.8548208007812,3889,0.1054958767361111,28.962927197643605,85.70772788485341,1688.7319809657206,-0.3359094676715372
