roi_id,cycleNo,source_stem,front_candidate_rank,object_candidate_rank,sample_index,frame_index,elapsed_s,roi_mean_corrected,signed_delta_mean,signed_delta_p90,active_threshold,active_area_full_px,active_fraction,front_weighted_radius_full_px,front_radius_p90_full_px,front_radius2_weighted_full_px2,validation_score
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,0,2729,0.0,8611.10546875,-1.691762089729309,169.86328125,324.5873264648437,546,0.014811197916666666,53.539704397715795,94.99482381900515,4178.995373302954,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,1,2758,290.7099561691284,8605.3525390625,-7.444612503051758,163.2685546875,324.5873264648437,560,0.015190972222222222,62.63286149329057,100.56254026966764,4884.049235049507,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,2,2787,582.3499691486359,8610.30859375,-2.4884791374206543,153.74609375,324.5873264648437,531,0.014404296875,67.13688236924189,103.71985413598819,5419.826651025905,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,3,2816,873.6499598026276,8615.9912109375,3.1948976516723633,180.0029296875,324.5873264648437,495,0.013427734375,53.87028250637697,99.32062369066492,4137.183284273643,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,4,2846,1176.1799573898315,8620.51171875,7.713924884796143,175.6494140625,324.5873264648437,674,0.018283420138888888,29.12154769331938,89.59292103821838,2012.2553211346699,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,5,2875,1466.9999675750732,8623.529296875,10.732198715209961,223.92578125,324.5873264648437,1253,0.033989800347222224,22.458673859262166,72.39026931119496,1305.3527025506874,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,6,2904,1758.7599556446075,8630.544921875,17.748125076293945,222.9599609375,324.5873264648437,1519,0.041205512152777776,17.380686779024757,42.24280409545497,835.5415702031233,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,7,2934,2059.04634475708,8634.060546875,21.261987686157227,219.6591796875,324.5873264648437,1636,0.044379340277777776,15.421516656262583,35.48298163975896,644.8628746280835,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,8,2963,2350.5463383197784,8641.7705078125,28.97281837463379,234.4755859375,324.5873264648437,1719,0.046630859375,15.660313203707107,35.28667917281114,622.9591699445064,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,9,2992,2641.5863678455353,8645.71875,32.92109680175781,237.208984375,324.5873264648437,1938,0.052571614583333336,16.904702467798952,36.60601201187376,724.5639820749494,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,10,3021,2934.0963695049286,8655.86328125,43.06592559814453,236.6083984375,324.5873264648437,2183,0.05921766493055555,16.908309870610907,36.35190744004106,724.8707602866012,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,11,3051,3235.516337633133,8662.673828125,49.87709426879883,251.310546875,324.5873264648437,2334,0.06331380208333333,16.98670803663979,36.398876708539696,721.7872893880369,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,12,3080,3526.4863679409027,8667.35546875,54.55848693847656,253.537109375,324.5873264648437,2435,0.06605360243055555,17.36067669645142,37.15020856712021,752.7561648222423,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,13,3109,3818.486330509186,8672.7880859375,59.99050521850586,249.97265625,324.5873264648437,2549,0.06914605034722222,18.740742855437084,39.824615503479755,856.6527212332458,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,14,3139,4120.0163452625275,8678.7939453125,65.99736785888672,264.5625,324.5873264648437,2824,0.07660590277777778,19.92756647250679,54.31093717447503,949.2743326896043,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,15,3168,4411.036331415176,8686.2900390625,73.49248504638672,272.5263671875,324.5873264648437,3001,0.08140733506944445,20.801906979942743,58.82500258128856,1024.1039921385106,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,16,3197,4703.183961868286,8694.546875,81.7501449584961,282.34228515625153,324.5873264648437,3028,0.08213975694444445,20.688153186679518,57.447470156758826,1010.0706176208616,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,17,3226,4994.803959608078,8696.1806640625,83.3838119506836,273.4345703125,324.5873264648437,3068,0.0832248263888889,20.508855832279735,56.250297777427726,997.4744013364202,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,18,3256,5296.563968896866,8687.2841796875,74.48613739013672,268.6298828125,324.5873264648437,2873,0.07793511284722222,19.327269011232527,43.41658669218482,904.3734048385548,-0.4393851171686899
cycle118_front4_obj1,118.0,13_c2_x6_100723,4,1,19,3285,5587.443966388702,8676.552734375,63.75571823120117,251.1513671875,324.5873264648437,2709,0.073486328125,18.37993900382504,39.09306418303016,837.8179858418563,-0.4393851171686899
