roi_id,cycleNo,source_stem,front_candidate_rank,object_candidate_rank,sample_index,frame_index,elapsed_s,roi_mean_corrected,signed_delta_mean,signed_delta_p90,active_threshold,active_area_full_px,active_fraction,front_weighted_radius_full_px,front_radius_p90_full_px,front_radius2_weighted_full_px2,validation_score
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,0,4603,0.0,8160.51123046875,-34.4901237487793,153.2451171875,316.2324990234375,392,0.010633680555555556,75.23399776025767,107.72423278163822,6437.080096324743,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,1,4632,291.3699758052826,8181.02001953125,-13.98188304901123,146.974609375,316.2324990234375,395,0.010715060763888888,65.05539498772487,101.80021418521446,5054.45184962397,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,2,4662,593.7899622917175,8198.95703125,3.956662178039551,168.8857421875,316.2324990234375,542,0.014702690972222222,59.612885214355465,100.86644600180705,4509.954457498363,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,3,4691,884.9899654388428,8214.8232421875,19.82184410095215,187.39013671875,316.2324990234375,1254,0.034016927083333336,50.79129688089008,94.68210658943242,3883.5779020543237,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,4,4721,1186.9399721622467,8230.2470703125,35.2458610534668,218.5537109375,316.2324990234375,1703,0.046196831597222224,52.94044040305475,94.0443359588917,4052.1642752033126,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,5,4751,1489.209965467453,8247.75,52.74909973144531,241.18911132812565,316.2324990234375,2295,0.062255859375,51.105337119728155,92.97773160615374,3828.843585980424,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,6,4780,1780.6099689006805,8264.2822265625,69.28076934814453,263.4130859375,316.2324990234375,2662,0.07221137152777778,50.561037775910435,93.25863451660881,3763.9367843857,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,7,4810,2082.260689496994,8282.9453125,87.9439697265625,275.25351562500055,316.2324990234375,3087,0.083740234375,50.789615803994295,93.59959718998142,3788.2634544191064,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,8,4840,2384.4120042324066,8303.5908203125,108.59020233154297,277.88330078125,316.2324990234375,3286,0.0891384548611111,50.98601808612575,93.2524395560371,3787.2954159328106,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,9,4869,2676.2533292770386,8323.4873046875,128.4858856201172,305.74609375,316.2324990234375,3398,0.09217664930555555,50.36904371254235,92.72835313390436,3705.6863989517665,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,10,4899,2978.3543705940247,8345.1435546875,150.1414031982422,326.4833984375,316.2324990234375,3743,0.1015353732638889,50.777430888915276,92.72900504837204,3742.053392221748,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,11,4929,3280.5260870456696,8362.822265625,167.82061767578125,337.46850585937574,316.2324990234375,3995,0.1083713107638889,50.63667521341236,92.87277201545012,3728.8746689714676,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,12,4958,3572.3567037582397,8381.4912109375,186.48968505859375,344.1812011718759,316.2324990234375,4162,0.11290147569444445,50.55723053307731,92.75352053953412,3712.326223771947,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,13,4988,3873.7772607803345,8398.6181640625,203.61651611328125,367.0455078125006,316.2324990234375,4237,0.11493598090277778,50.50092433064907,92.66848546674035,3699.400870279507,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,14,5018,4176.188370466232,8423.611328125,228.610107421875,419.859375,316.2324990234375,4920,0.13346354166666666,50.83051778552671,92.63131258583756,3725.766275561727,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,15,5047,4467.1789293289185,8449.9111328125,254.90988159179688,419.67578125,316.2324990234375,4884,0.13248697916666666,50.470641732545246,92.70765761744786,3692.662115163553,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,16,5077,4768.808979034424,8471.21875,276.2178649902344,461.09912109375,316.2324990234375,5407,0.1466742621527778,50.44934542320511,92.3785584723922,3679.141988460142,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,17,5106,5060.659876823425,8444.5830078125,249.58230590820312,444.12451171875,316.2324990234375,5148,0.1396484375,50.494491501185266,92.97856662640024,3706.1990979312886,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,18,5136,5362.430222988129,8417.353515625,222.35205078125,426.4828125000006,316.2324990234375,4954,0.13438585069444445,50.79420402896419,93.59714760042273,3759.127999942893,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,19,5166,5664.011952877045,8391.44140625,196.43971252441406,442.75146484375,316.2324990234375,5352,0.14518229166666666,51.41141082885251,93.64372286660668,3820.0160914602307,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,20,5195,5955.891945362091,8370.6923828125,175.69073486328125,442.8212890625,316.2324990234375,5552,0.1506076388888889,51.80762705414028,94.05222017216545,3867.3830147236526,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,21,5225,6257.881934642792,8344.7451171875,149.74330139160156,480.65283203125,316.2324990234375,6241,0.16929796006944445,52.56456544060308,95.25251499668038,3978.914391940191,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,22,5255,6559.001914739609,8329.10546875,134.10394287109375,479.0368164062504,316.2324990234375,6015,0.16316731770833334,53.15600055721401,95.0011914986602,4027.9934100511696,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,23,5284,6850.8219130039215,8312.7998046875,117.79766082763672,561.3248535156258,316.2324990234375,6925,0.18785264756944445,53.9802856765558,95.99608051259575,4135.08629703226,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,24,5314,7152.331924200058,8299.6826171875,104.68115997314453,556.06298828125,316.2324990234375,6974,0.1891818576388889,54.509458243654834,95.97656563998406,4185.870922097649,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,25,5344,7455.181918382645,8285.736328125,90.73490142822266,575.4330078125021,316.2324990234375,7542,0.20458984375,55.24807708779815,96.1689597261105,4254.559518560651,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,26,5373,7746.9219517707825,8269.369140625,74.3670425415039,651.2607421875,316.2324990234375,8517,0.23103841145833334,56.26467155089713,96.73846965074203,4369.076861092714,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,27,5403,8048.471949100494,8254.9228515625,59.92251205444336,667.53759765625,316.2324990234375,8699,0.23597547743055555,57.02811296200165,96.95976638679798,4445.134805364967,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,28,5433,8350.111915111542,8233.630859375,38.62945556640625,722.9067382812514,316.2324990234375,9037,0.2451443142361111,58.015532973072375,97.27698714052849,4548.044030854831,7.145111200594751
cycle60_front5_obj18,60.0,7_c2_x10_290623,5,18,29,5462,8641.441971063614,8214.0068359375,19.005250930786133,701.431640625,316.2324990234375,8907,0.24161783854166666,58.8122020966545,97.35913501428276,4616.055117583409,7.145111200594751
