roi_id,cycleNo,source_stem,front_candidate_rank,object_candidate_rank,sample_index,frame_index,elapsed_s,roi_mean_corrected,signed_delta_mean,signed_delta_p90,active_threshold,active_area_full_px,active_fraction,front_weighted_radius_full_px,front_radius_p90_full_px,front_radius2_weighted_full_px2,validation_score
cycle157_front2_obj2,157.0,18_c2_xN_HighHighCOV_170723,2,2,0,1939,0.0,9047.22265625,-177.39479064941406,300.86328125,417.97158046874995,2063,0.055962456597222224,47.573555460787716,99.09398751199413,3386.7809493716504,-0.3917239090920952
cycle157_front2_obj2,157.0,18_c2_xN_HighHighCOV_170723,2,2,1,2001,623.76096367836,8973.3564453125,-103.52854919433594,227.8125,417.97158046874995,1238,0.03358289930555555,52.20293042045321,103.10780342365226,3988.0756243376663,-0.3917239090920952
cycle157_front2_obj2,157.0,18_c2_xN_HighHighCOV_170723,2,2,2,2064,1257.8840153217316,8882.587890625,-12.760211944580078,153.921875,417.97158046874995,92,0.002495659722222222,65.24074146768375,92.17897465266996,5126.087606379872,-0.3917239090920952
cycle157_front2_obj2,157.0,18_c2_xN_HighHighCOV_170723,2,2,3,2126,1881.698962688446,8820.40234375,49.42559051513672,260.65878906250276,417.97158046874995,1880,0.05099826388888889,43.220522565980225,98.52525393418806,3324.7879255511975,-0.3917239090920952
cycle157_front2_obj2,157.0,18_c2_xN_HighHighCOV_170723,2,2,4,2189,2515.703966140747,8763.9130859375,105.91326141357422,351.3173828125,417.97158046874995,3068,0.0832248263888889,45.57344990642263,98.75200769555313,3576.509349843336,-0.3917239090920952
cycle157_front2_obj2,157.0,18_c2_xN_HighHighCOV_170723,2,2,5,2251,3139.225968360901,8723.76953125,146.05970764160156,463.3349609375,417.97158046874995,4086,0.11083984375,47.676000401041335,98.9633318081054,3762.0988660135413,-0.3917239090920952
cycle157_front2_obj2,157.0,18_c2_xN_HighHighCOV_170723,2,2,6,2314,3772.8590013980865,8689.388671875,180.4388885498047,561.0263671875,417.97158046874995,4844,0.1314019097222222,49.112035219343056,99.06240581015884,3880.2711747283906,-0.3917239090920952
cycle157_front2_obj2,157.0,18_c2_xN_HighHighCOV_170723,2,2,7,2376,4397.186966180801,8657.12109375,212.7075958251953,626.6722167968794,417.97158046874995,5324,0.14442274305555555,49.95054750785367,99.17635584774274,3965.572298157539,-0.3917239090920952
cycle157_front2_obj2,157.0,18_c2_xN_HighHighCOV_170723,2,2,8,2439,5031.160999536514,8608.3779296875,261.4496765136719,742.2582519531262,417.97158046874995,5873,0.15931532118055555,50.832328127978485,99.63570302258084,4055.0125279460744,-0.3917239090920952
cycle157_front2_obj2,157.0,18_c2_xN_HighHighCOV_170723,2,2,9,2501,5655.770004272461,8590.5966796875,279.2313232421875,764.88232421875,417.97158046874995,5975,0.1620822482638889,50.42500112352046,99.790065362557,4029.33372272632,-0.3917239090920952
