roi_id,cycleNo,source_stem,front_candidate_rank,object_candidate_rank,sample_index,frame_index,elapsed_s,roi_mean_corrected,signed_delta_mean,signed_delta_p90,active_threshold,active_area_full_px,active_fraction,front_weighted_radius_full_px,front_radius_p90_full_px,front_radius2_weighted_full_px2,validation_score
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,0,4603,0.0,8586.2548828125,-9.313701629638672,165.0,320.32847109374995,535,0.014512803819444444,65.2305528786874,105.81827785768762,5322.640102950422,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,1,4632,291.3699758052826,8592.11328125,-3.4555740356445312,154.4072265625,320.32847109374995,498,0.013509114583333334,66.71747851082489,102.4480088102698,5426.779413473757,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,2,4662,593.7899622917175,8597.47265625,1.904253602027893,168.2470703125,320.32847109374995,588,0.015950520833333332,50.764061423149464,96.13784429253386,3737.0785653821117,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,3,4691,884.9899654388428,8601.69140625,6.121641635894775,177.2197265625,320.32847109374995,732,0.019856770833333332,26.6432093470853,85.85867204972187,1770.7160571156905,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,4,4721,1186.9399721622467,8604.77734375,9.207660675048828,180.3525390625,320.32847109374995,976,0.026475694444444444,19.455297547982354,62.566321529132836,1010.0440301588043,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,5,4751,1489.209965467453,8608.9384765625,13.369532585144043,221.47705078125,320.32847109374995,1416,0.038411458333333336,18.435532166701883,51.861313143336346,919.208250609063,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,6,4780,1780.6099689006805,8612.1435546875,16.575212478637695,223.09765625,320.32847109374995,1677,0.045491536458333336,17.81856412902037,47.63544252003645,840.7286541141718,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,7,4810,2082.260689496994,8615.91796875,20.348115921020508,218.5576171875,320.32847109374995,1936,0.05251736111111111,18.151852256245306,49.19669025440595,846.7972212179519,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,8,4840,2384.4120042324066,8621.7451171875,26.176712036132812,232.56591796875,320.32847109374995,1968,0.053385416666666664,17.43318217444899,38.31259657561857,750.1467136249632,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,9,4869,2676.2533292770386,8632.2490234375,36.680564880371094,236.6748046875,320.32847109374995,2010,0.054524739583333336,17.714641525811146,36.98030991062235,735.9087554230858,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,10,4899,2978.3543705940247,8641.478515625,45.90876770019531,244.79033203125178,320.32847109374995,2453,0.06654188368055555,18.767753924852904,42.34992397211414,809.1351937139439,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,11,4929,3280.5260870456696,8651.267578125,55.69882583618164,263.1455078125,320.32847109374995,2664,0.072265625,19.67796737646631,50.25496524953758,889.381298945532,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,12,4958,3572.3567037582397,8655.21484375,59.64647674560547,254.01416015625,320.32847109374995,2578,0.06993272569444445,19.587286772584445,48.53868104564847,865.4369950098578,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,13,4988,3873.7772607803345,8665.01171875,69.44270324707031,257.6083984375,320.32847109374995,2721,0.07381184895833333,19.79200284477097,49.24279488741585,882.1218639055273,2.716117818700155
cycle60_front4_obj5,60.0,7_c2_x10_290623,4,5,14,5018,4176.188370466232,8672.650390625,77.08126831054688,296.8603515625,320.32847109374995,3425,0.09290907118055555,21.033814837500007,54.55366971980157,1004.8873067307035,2.716117818700155
