roi_id,cycleNo,source_stem,front_candidate_rank,object_candidate_rank,sample_index,frame_index,elapsed_s,roi_mean_corrected,signed_delta_mean,signed_delta_p90,active_threshold,active_area_full_px,active_fraction,front_weighted_radius_full_px,front_radius_p90_full_px,front_radius2_weighted_full_px2,validation_score
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,0,1939,0.0,8998.1298828125,-53.65214157104492,337.16064453125,406.1896883789062,2218,0.06016710069444445,52.02296410517829,99.29992223662794,3723.6887432820836,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,1,2001,623.76096367836,8963.931640625,-19.452730178833008,259.3331054687509,406.1896883789062,1086,0.029459635416666668,43.079996835033114,91.67961231043685,2764.1027189424535,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,2,2064,1257.8840153217316,8950.0673828125,-5.589659690856934,154.21875,406.1896883789062,151,0.004096137152777778,38.49251604775923,91.48164392207981,2327.7700988689785,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,3,2126,1881.698962688446,8931.8828125,12.59583854675293,184.37934570312507,406.1896883789062,1214,0.03293185763888889,16.875390295181013,29.836884209452556,418.83720725140597,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,4,2189,2515.703966140747,8911.134765625,33.34305953979492,219.189453125,406.1896883789062,1825,0.049506293402777776,16.914915131609856,29.78889395179957,412.3458955879286,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,5,2251,3139.225968360901,8902.3037109375,42.17493438720703,283.45849609375,406.1896883789062,2277,0.061767578125,17.8116519968202,30.397312739534655,478.0836463344647,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,6,2314,3772.8590013980865,8896.236328125,48.24188995361328,307.921875,406.1896883789062,2702,0.07329644097222222,18.67013145116595,31.239613315583366,550.9300534562009,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,7,2376,4397.186966180801,8887.93359375,56.543766021728516,330.240234375,406.1896883789062,2929,0.07945421006944445,18.825853473956087,31.25499321620044,564.2753419943582,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,8,2439,5031.160999536514,8873.1513671875,71.32752990722656,348.21826171875,406.1896883789062,3100,0.08409288194444445,18.879821561463686,31.059884716918447,577.7155625061308,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,9,2501,5655.770004272461,8860.177734375,84.3004379272461,336.9892578125,406.1896883789062,3082,0.08360460069444445,18.347135859995753,30.454973201285746,527.364306453871,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,10,2564,6289.859000444412,8867.572265625,76.90599060058594,363.63134765625,406.1896883789062,3262,0.08848741319444445,19.03423527527362,31.06717613787684,588.8912197605016,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,11,2626,6913.349964618683,8877.919921875,66.55774688720703,339.771679687503,406.1896883789062,3087,0.083740234375,18.878873520049286,31.029932530849187,570.8564214424047,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,12,2689,7547.7940011024475,8892.7919921875,51.68620300292969,343.2109375,406.1896883789062,3059,0.0829806857638889,19.363135614032643,31.436056859494045,615.07861434417,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,13,2751,8171.586964130402,8909.185546875,35.29213333129883,328.0986328125,406.1896883789062,2798,0.0759006076388889,19.463159301693114,31.441001556691575,621.8714862254022,-0.1497380647904002
cycle157_front1_obj1,157.0,18_c2_xN_HighHighCOV_170723,1,1,14,2814,8805.440993309021,8921.9716796875,22.507192611694336,325.21630859375,406.1896883789062,2679,0.07267252604166667,20.235559025914135,31.97828680018716,685.7848685127714,-0.1497380647904002
