roi_id,cycleNo,source_stem,front_candidate_rank,object_candidate_rank,sample_index,frame_index,elapsed_s,roi_mean_corrected,signed_delta_mean,signed_delta_p90,active_threshold,active_area_full_px,active_fraction,front_weighted_radius_full_px,front_radius_p90_full_px,front_radius2_weighted_full_px2,validation_score
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,0,2761,0.0,8581.4267578125,-5.1889190673828125,162.3621093750005,321.86391767578124,584,0.015842013888888888,66.64792504301612,102.72051536609754,5332.578706577926,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,1,2790,291.6207776069641,8582.9638671875,-3.6524417400360107,160.0498046875,321.86391767578124,434,0.011773003472222222,72.3847727795212,105.11412925482698,5950.508826372116,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,2,2820,593.8325519561768,8586.470703125,-0.14547665417194366,175.708984375,321.86391767578124,445,0.012071397569444444,67.17562271457702,104.20833069513016,5436.373492541663,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,3,2850,895.2643473148346,8590.8515625,4.236170768737793,172.4443359375,321.86391767578124,619,0.016791449652777776,34.73142436170667,94.31401296997056,2568.2578080311696,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,4,2879,1187.0656158924103,8594.1171875,7.501865863800049,173.95703125,321.86391767578124,809,0.021945529513888888,20.21349843993886,68.51394409328815,1179.36595036055,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,5,2909,1488.435824394226,8598.5263671875,11.90924072265625,216.2802734375,321.86391767578124,1408,0.03819444444444445,19.301256688016043,65.76352546673722,1053.7034725448793,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,6,2939,1790.7376642227173,8603.7041015625,17.088533401489258,216.05615234375,321.86391767578124,1595,0.043267144097222224,17.04259909511183,51.47527458556262,850.811284206635,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,7,2968,2081.988566160202,8607.8974609375,21.281761169433594,215.11821289062578,321.86391767578124,1661,0.04505750868055555,16.847174586917678,47.74044506113237,797.8643061188276,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,8,2998,2382.769599914551,8614.73828125,28.122745513916016,234.1142578125,321.86391767578124,1762,0.047797309027777776,17.076448176901206,43.238568713779664,785.9679706484494,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,9,3028,2683.6205883026123,8621.7177734375,35.1024169921875,232.98681640625,321.86391767578124,1954,0.05300564236111111,18.184746610148185,53.54074922290026,849.3925018483344,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,10,3057,2974.6405532360077,8629.05859375,42.44182586669922,238.9619140625,321.86391767578124,2296,0.06228298611111111,19.20288478255792,57.447313834360806,931.2491355207819,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,11,3087,3276.7505757808685,8639.2333984375,52.617095947265625,260.26513671875,321.86391767578124,2602,0.0705837673611111,20.106034221981332,64.22119166004354,996.8407530472813,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,12,3117,3578.020593881607,8649.7333984375,63.11869812011719,289.0888671875,321.86391767578124,2954,0.08013237847222222,21.775095318459023,67.46056366626485,1136.8492279660115,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,13,3146,3869.9005568027496,8653.525390625,66.9096908569336,289.79248046875,321.86391767578124,3053,0.08281792534722222,21.659084925235604,67.12945549413104,1127.8230158496015,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,14,3176,4171.400566577911,8659.87109375,73.25433349609375,283.48974609375,321.86391767578124,3156,0.08561197916666667,21.422907663640242,66.58644069062129,1095.9740558973076,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,15,3206,4473.440553188324,8667.7216796875,81.10446166992188,297.361328125,321.86391767578124,3265,0.08856879340277778,21.397201121094945,66.29687897743119,1088.7118915387462,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,16,3235,4765.310556411743,8681.8173828125,95.20115661621094,368.98046875,321.86391767578124,4389,0.11905924479166667,23.704059494222214,69.93808174711033,1304.4597215819601,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,17,3265,5066.210556030273,8677.681640625,91.06559753417969,398.01635742187545,321.86391767578124,4957,0.1344672309027778,24.744768573750374,72.67615692475074,1392.531789916419,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,18,3295,5367.570587873459,8666.0556640625,79.43891906738281,286.3066406250008,321.86391767578124,3226,0.08751085069444445,21.45609521392534,65.3483876030449,1084.548594723221,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,19,3324,5659.440561771393,8657.5146484375,70.89920043945312,299.6787109375,321.86391767578124,3306,0.08968098958333333,22.30743530316728,66.82490668171937,1164.3452316096477,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,20,3354,5960.800587415695,8648.2138671875,61.59785842895508,309.3328613281257,321.86391767578124,3399,0.09220377604166667,22.609684869660796,66.94765457685862,1189.1476091381282,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,21,3384,6262.431072950363,8641.8740234375,55.257781982421875,321.5182617187503,321.86391767578124,3675,0.09969075520833333,24.235604806788935,70.20221586631725,1337.9732078512498,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,22,3413,6554.052407503128,8634.822265625,48.20634841918945,282.7216796875,321.86391767578124,3174,0.08610026041666667,22.943884376456445,66.96205401941431,1211.1816932126553,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,23,3443,6855.073850393295,8629.3525390625,42.73735046386719,356.4150390625,321.86391767578124,4461,0.12101236979166667,27.74771633159929,81.65897943442535,1639.1357226983546,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,24,3473,7156.034628629684,8621.48828125,34.87290954589844,344.466796875,321.86391767578124,3848,0.10438368055555555,29.66980347720799,87.45025535953936,1775.0866537996592,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,25,3502,7448.02602148056,8619.078125,32.46271896362305,260.7470703125,321.86391767578124,2659,0.07212999131944445,25.33107610046904,67.98948131110654,1393.144738165861,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,26,3532,7749.9467878341675,8614.90234375,28.28827667236328,273.5947265625,321.86391767578124,2905,0.07880316840277778,28.0709297242308,82.7115739363125,1624.9493743636447,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,27,3562,8053.026806354523,8611.794921875,25.17814826965332,275.3173828125,321.86391767578124,2952,0.080078125,29.660631027120967,84.8248885596864,1746.987390032014,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,28,3591,8343.64425945282,8607.5595703125,20.94455909729004,285.40913085937626,321.86391767578124,3251,0.08818901909722222,32.66001839171078,88.77650503148891,1997.2229130671453,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,29,3621,8645.124250888824,8601.26953125,14.65493392944336,300.57172851562575,321.86391767578124,3318,0.09000651041666667,37.852735647420765,92.8943908936887,2457.7840093285195,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,30,3651,8947.06423997879,8598.2060546875,11.589885711669922,313.2197265625,321.86391767578124,3341,0.09063042534722222,42.34183385511948,94.6293523664748,2855.0546970937335,0.953493189052121
cycle58_front4_obj2,58.0,7_c2_x10_290623,4,2,31,3681,9248.984282493591,8583.1513671875,-3.465117931365967,324.5322265625,321.86391767578124,3871,0.1050075954861111,46.24456817474988,97.14904902630329,3277.616513139686,0.953493189052121
