roi_id,cycleNo,source_stem,front_candidate_rank,object_candidate_rank,sample_index,frame_index,elapsed_s,roi_mean_corrected,signed_delta_mean,signed_delta_p90,active_threshold,active_area_full_px,active_fraction,front_weighted_radius_full_px,front_radius_p90_full_px,front_radius2_weighted_full_px2,validation_score
cycle58_front3_obj9,58.0,7_c2_x10_290623,3,9,0,2761,0.0,8384.130859375,12.868947982788086,197.90576171875,319.87891318359374,1218,0.033040364583333336,24.530863360022405,73.59744305595304,1256.8220820344122,0.76680520822987
cycle58_front3_obj9,58.0,7_c2_x10_290623,3,9,1,2790,291.6207776069641,8366.78125,-4.482059478759766,157.58544921875,319.87891318359374,548,0.014865451388888888,64.90888532838251,101.86909741619219,5284.893333098664,0.76680520822987
cycle58_front3_obj9,58.0,7_c2_x10_290623,3,9,2,2820,593.8325519561768,8367.3466796875,-3.9172003269195557,148.8486328125,319.87891318359374,394,0.010687934027777778,72.50382656901849,105.90239527756766,5985.999252293009,0.76680520822987
cycle58_front3_obj9,58.0,7_c2_x10_290623,3,9,3,2850,895.2643473148346,8371.3095703125,0.046249017119407654,171.50927734375,319.87891318359374,447,0.012125651041666666,72.11665116586828,100.25354704466613,5885.481425683383,0.76680520822987
cycle58_front3_obj9,58.0,7_c2_x10_290623,3,9,4,2879,1187.0656158924103,8375.0166015625,3.7524702548980713,172.5830078125,319.87891318359374,669,0.018147786458333332,72.09197419566708,99.6757270834061,5814.459191361914,0.76680520822987
cycle58_front3_obj9,58.0,7_c2_x10_290623,3,9,5,2909,1488.435824394226,8377.53515625,6.271567344665527,216.412109375,319.87891318359374,1324,0.03591579861111111,67.48141691553204,98.69149023713439,5290.84234547034,0.76680520822987
cycle58_front3_obj9,58.0,7_c2_x10_290623,3,9,6,2939,1790.7376642227173,8389.1455078125,17.88280487060547,223.83203125,319.87891318359374,1737,0.047119140625,67.01279264684676,98.71043604598496,5182.52644680617,0.76680520822987
cycle58_front3_obj9,58.0,7_c2_x10_290623,3,9,7,2968,2081.988566160202,8400.59765625,29.33428192138672,251.2295898437501,319.87891318359374,2129,0.05775282118055555,62.546877334971924,97.80957928460633,4707.858817005376,0.76680520822987
cycle58_front3_obj9,58.0,7_c2_x10_290623,3,9,8,2998,2382.769599914551,8409.14453125,37.88029098510742,257.787109375,319.87891318359374,2448,0.06640625,58.95827188093755,97.30891572196467,4416.620757988516,0.76680520822987
cycle58_front3_obj9,58.0,7_c2_x10_290623,3,9,9,3028,2683.6205883026123,8418.9296875,47.666595458984375,287.255859375,319.87891318359374,2950,0.08002387152777778,55.122412654429965,95.3588187371875,4054.251199822546,0.76680520822987
