roi_id,cohort_role,cycleNo,event_reference_cycle,review_sources,review_priority_tier,combined_review_priority_score,recommended_review_reason,manual_qc_status,manual_qc_decision,manual_qc_notes,manual_particle_identity_ok,manual_front_mask_ok,manual_diffusion_interpretable,manual_reviewer,manual_review_date,auto_review_flags,mode_label,degradation_mode_hypothesis,qc_priority_score,control_balance_priority_score,mode_review_priority,front_quality_score,rollout_mobility_difficulty_score,threshold_robust_phase_score,phase_slope_positive_fraction_protocol_residual,diffusion_proxy_abs_median_um2_per_s,diffusion_proxy_abs_median_um2_per_s_protocol_residual,q70_phase_ci_positive,q70_radius_ci_crosses_zero,n_components,largest_component_fraction,edge_touch_fraction,q70_fraction_delta_x,n_frames_percentile,primary_qc_png,control_balanced_qc_png,roi_preview_path,front_crop_preview_path,front_tracking_plot_path,rollout_preview_path,precursor_tests_used,precursor_signed_severity_mean,precursor_signed_severity_sum,precursor_min_p,top_precursor_terms,mode_label_mode,mode_review_priority_mode,rollout_mobility_difficulty_score_mode,phase_slope_positive_fraction_protocol_residual_front,threshold_robust_phase_score_protocol_residual,diffusion_proxy_abs_median_um2_per_s_protocol_residual_front,q70_fraction_delta_y,q70_logistic_k_per_s,q70_avrami_r2,roi_norm_max_abs_rate_per_s,roi_norm_rate_sign_consistency,xy_region,front_positive_residual_binary,is_event_enriched_mode,cycle_offset_from_event_reference,is_pre_event_cycle_window,is_event_cycle,is_post_event_cycle_window,score_component_manual_priority,score_component_precursor_context,score_component_mode_priority,score_component_front_direction_abs,score_component_front_phase_score_abs,score_component_kinetic_rate_abs,score_component_event_cycle_bonus,score_component_pre_event_bonus,precursor_informed_review_score,precursor_review_reason,precursor_review_tier
cycle157_rank2_obj2,control,157.0,156.0,control_balanced_visual_qc;ranked_review_packet,medium,10.417215801481326,control_roi;control_balanced_panel;fragmentation_check;diffusion_ci_check;high_residual_mode_priority;large_conditioned_front_sign_residual,pending,,,,,,,,fragmented_q70_mask;diffusion_ci_crosses_zero,optical_loss_rollout_hard,,4.875,-0.3917239090920952,3.105769230769231,0.6756360226257907,1.8846153846153844,0.451923076923077,-0.0888448999578106,1.838715828077807e-06,3.112057966509353e-07,0.0,1.0,71.0,0.4046961325966851,0.0,-0.121629718394248,0.7696629213483146,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle157_rank2_obj2_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle157_rank2_obj2.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle157_rank2_obj2_dmd_rollout.png,10,2.221640794192569,22.216407941925688,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,optical_loss_rollout_hard,3.105769230769231,1.8846153846153844,-0.0888448999578106,-0.1004728674718626,3.112057966509353e-07,-0.0994140624999999,-0.4596571429755901,0.0518794196898411,0.0016894422471523,0.59375,2_3,0,0,1.0,False,False,True,0.5466119125116409,1.0,0.8138801261829653,0.15610943150944967,0.11297426873380853,0.688116565441393,0.0,0.0,4.129238762204173,high precursor-context cycle;large front-direction residual;kinetic proxy available,high
cycle60_rank6_obj26,event,60.0,60.0,primary_visual_qc;control_balanced_visual_qc;ranked_review_packet,high,13.418897864813314,event_roi;primary_visual_panel;control_balanced_panel;diffusion_ci_check;high_residual_mode_priority;large_conditioned_front_sign_residual;hard_rollout_mobility,pending,,,,,,,,diffusion_ci_crosses_zero;already_in_primary_qc,optical_brightening_decorrelating_rollout_hard_front_positive,,4.552884615384615,2.554108783516324,3.5961538461538463,1.320031653911962,2.615384615384616,0.625,0.1594674278574455,1.8443187539815653e-06,-1.4897371927501488e-06,0.0,1.0,71.0,0.4544033350703491,0.0,-0.0037447573397244,0.3707865168539326,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle60_rank6_obj26_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle60_rank6_obj26_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle60_rank6_obj26.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle60_rank6_obj26_dmd_rollout.png,10,0.7703749659517242,7.703749659517242,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,optical_brightening_decorrelating_rollout_hard_front_positive,3.5961538461538463,2.615384615384616,0.1594674278574455,0.1759623195738991,-1.4897371927501488e-06,0.0054904513888888,0.0024792292617673,0.2137518489066787,9.428007910261332e-06,0.5104166666666666,2_2,1,1,0.0,False,True,False,0.7268081439739487,0.14561381555350109,0.9747634069400631,0.28400876427797683,0.20036628292524256,0.002293480554473718,1.0,0.0,4.072869597001731,event-cycle ROI;high precursor-context cycle;event-enriched residual mode;large front-direction residual;kinetic proxy available,high
cycle60_rank4_obj5,event,60.0,60.0,primary_visual_qc;control_balanced_visual_qc;ranked_review_packet,high,13.718032262846126,event_roi;primary_visual_panel;control_balanced_panel;fragmentation_check;diffusion_ci_check;high_residual_mode_priority;large_conditioned_front_sign_residual;hard_rollout_mobility,pending,,,,,,,,fragmented_q70_mask;diffusion_ci_crosses_zero;already_in_primary_qc,optical_brightening_decorrelating_rollout_hard_front_positive,,4.802884615384616,2.716117818700155,3.4807692307692304,1.5337954930279185,2.596153846153846,0.4903846153846154,0.1594674278574455,1.2281125674270095e-06,-2.1059433793047044e-06,0.0,1.0,70.0,0.3629745189807592,0.0,-0.0005991611743559,0.3707865168539326,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle60_rank4_obj5_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle60_rank4_obj5_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle60_rank4_obj5.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle60_rank4_obj5_dmd_rollout.png,10,0.7703749659517242,7.703749659517242,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,optical_brightening_decorrelating_rollout_hard_front_positive,3.4807692307692304,2.596153846153846,0.1594674278574455,0.0413469349585145,-2.1059433793047044e-06,-0.0005642361111111,-0.0024581546550196,0.0982202919969834,7.163296502574418e-06,0.5104166666666666,1_0,1,1,0.0,False,True,False,0.7447657057972766,0.14561381555350109,0.9369085173501577,0.28400876427797683,0.044525840650053855,0.001368969721339839,1.0,0.0,3.9381317928204673,event-cycle ROI;high precursor-context cycle;event-enriched residual mode;large front-direction residual;kinetic proxy available,medium
cycle157_rank4_obj8,control,157.0,156.0,control_balanced_visual_qc;ranked_review_packet,medium,9.076309947943615,control_roi;control_balanced_panel;fragmentation_check;large_conditioned_front_sign_residual,pending,,,,,,,,fragmented_q70_mask,optical_loss_rollout_hard,,3.884615384615385,-0.3359094676715372,2.7211538461538463,0.8642722258468417,1.6730769230769231,0.5096153846153847,-0.0888448999578106,1.2026280201615871e-06,-3.248820112652847e-07,0.0,0.0,77.0,0.3663366336633663,0.0,-0.0624625524266027,0.7696629213483146,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle157_rank4_obj8_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle157_rank4_obj8.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle157_rank4_obj8_dmd_rollout.png,10,2.221640794192569,22.216407941925688,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,optical_loss_rollout_hard,2.7211538461538463,1.6730769230769231,-0.0888448999578106,-0.0427805597795549,-3.248820112652847e-07,-0.0632812499999999,0.4520651686807917,0.031077315809076,0.0016701273620128,0.59375,1_0,0,0,1.0,False,False,True,0.4661149856369039,1.0,0.6876971608832808,0.15610943150944967,0.04618550775872764,0.6802317548242017,0.0,0.0,3.758663454944698,high precursor-context cycle;large front-direction residual;kinetic proxy available,medium
cycle158_rank2_obj1,control,158.0,156.0,control_balanced_visual_qc;ranked_review_packet,medium,9.096838087622668,control_roi;control_balanced_panel;fragmentation_check;diffusion_ci_check;large_conditioned_front_sign_residual,pending,,,,,,,,fragmented_q70_mask;diffusion_ci_crosses_zero,optical_brightening_decorrelating_rollout_hard_front_positive,,4.283653846153847,-0.3203267666187472,2.25,0.7788033639340246,1.6346153846153846,0.6057692307692308,0.1158999767148418,3.3202011670318365e-08,-1.524340203826247e-06,0.0,1.0,62.0,0.4287090558766859,0.0,0.0477831036548832,0.7696629213483146,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle158_rank2_obj1_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle158_rank2_obj1.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle158_rank2_obj1_dmd_rollout.png,10,2.221640794192569,22.216407941925688,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,optical_brightening_decorrelating_rollout_hard_front_positive,2.25,1.6346153846153846,0.1158999767148418,0.1663746020087057,-1.524340203826247e-06,0.0469401041666667,0.8103919982759119,0.0010946453592258,0.0015915751457214,0.53125,2_3,1,1,2.0,False,False,True,0.4673473258151941,1.0,0.5331230283911672,0.20510691670487083,0.18926685212809893,0.6481648103642678,0.0,0.0,3.7198615703256994,high precursor-context cycle;event-enriched residual mode;large front-direction residual;kinetic proxy available,medium
cycle158_rank6_obj3,control,158.0,156.0,control_balanced_visual_qc;ranked_review_packet,medium,9.392108374656743,control_roi;control_balanced_panel;fragmentation_check;large_conditioned_front_sign_residual,pending,,,,,,,,fragmented_q70_mask,near_baseline_or_context_like,,3.293269230769231,1.6709359668358303,2.2884615384615383,1.5361833653905674,1.6153846153846154,0.4903846153846154,0.1158999767148418,1.3885535501791292e-06,-1.6898866531743609e-07,0.0,0.0,83.0,0.3601220752797558,0.0,0.0157279808268424,0.7696629213483146,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle158_rank6_obj3_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle158_rank6_obj3.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle158_rank6_obj3_dmd_rollout.png,10,2.221640794192569,22.216407941925688,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,2.2884615384615383,1.6153846153846154,0.1158999767148418,0.0509899866240903,-1.6898866531743606e-07,0.0191840277777777,,0.0020233962721066,0.0014205127954483,0.53125,3_0,1,0,2.0,False,False,True,0.4850729182875937,1.0,0.5457413249211356,0.20510691670487083,0.05568933017793715,0.578332956543056,0.0,0.0,3.621693581253604,high precursor-context cycle;large front-direction residual;kinetic proxy available,medium
cycle157_rank6_obj3,control,157.0,156.0,control_balanced_visual_qc;ranked_review_packet,medium,8.575240853543608,control_roi;control_balanced_panel;fragmentation_check;diffusion_ci_check;large_conditioned_front_sign_residual,pending,,,,,,,,fragmented_q70_mask;diffusion_ci_crosses_zero,near_baseline_or_context_like,,3.899038461538461,-0.3399999331406834,2.25,0.7929458469284842,1.2884615384615383,0.7596153846153847,-0.0888448999578106,1.4002260781262924e-08,-1.513507770645609e-06,0.0,1.0,70.0,0.3179916317991632,0.0,-0.0754943079688436,0.7696629213483146,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle157_rank6_obj3_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle157_rank6_obj3.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle157_rank6_obj3_dmd_rollout.png,10,2.221640794192569,22.216407941925688,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,2.25,1.2884615384615383,-0.0888448999578106,0.207219440220445,-1.513507770645609e-06,-0.0693576388888889,0.4660315450158841,0.0177497733672807,0.0014168716967105,0.6041666666666666,3_0,0,0,1.0,False,False,True,0.43603493031855806,1.0,0.5331230283911672,0.15610943150944967,0.2365517718255205,0.576846570588457,0.0,0.0,3.603276286029457,high precursor-context cycle;large front-direction residual;kinetic proxy available,medium
cycle60_rank1_obj1,event,60.0,60.0,primary_visual_qc;control_balanced_visual_qc;ranked_review_packet,high,13.23888476050078,event_roi;primary_visual_panel;control_balanced_panel;fragmentation_check;large_conditioned_front_sign_residual,pending,,,,,,,,fragmented_q70_mask;already_in_primary_qc,optical_brightening_decorrelating_rollout_hard_front_positive,,4.427884615384615,3.823198724983257,2.6538461538461537,1.990971834925495,1.8846153846153848,0.451923076923077,0.1594674278574455,3.083948958163193e-06,-2.501069885685212e-07,0.0,0.0,74.0,0.3029215786776012,0.0,-0.0014979029358897,0.3707865168539326,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle60_rank1_obj1_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle60_rank1_obj1_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle60_rank1_obj1.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle60_rank1_obj1_dmd_rollout.png,10,0.7703749659517242,7.703749659517242,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,optical_brightening_decorrelating_rollout_hard_front_positive,2.6538461538461537,1.8846153846153848,0.1594674278574455,0.0028853964969761,-2.501069885685212e-07,0.0025824652777777,0.0025091223999303,0.0772468318331924,4.694837870227917e-06,0.5104166666666666,3_0,1,1,0.0,False,True,False,0.7160016420438465,0.14561381555350109,0.6656151419558359,0.28400876427797683,0.0,0.0003612842657002428,1.0,0.0,3.518826331046995,event-cycle ROI;high precursor-context cycle;event-enriched residual mode;large front-direction residual;kinetic proxy available,medium
cycle158_rank1_obj2,control,158.0,156.0,control_balanced_visual_qc,routine,4.790599687075174,control_roi;control_balanced_panel;large_conditioned_front_sign_residual,pending,,,,,,,,threshold_sign_unstable,front_negative_high_apparent_front_proxy,,,2.069622233331016,1.875,0.8210227064111154,1.0769230769230769,-0.2307692307692307,-0.1698143089994438,2.6708160871783503e-06,1.113273871681785e-06,0.0,0.0,64.0,0.5017404276479364,0.0,0.0188735769922109,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle158_rank1_obj2_qc.png,,,,,10,2.221640794192569,22.216407941925688,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,front_negative_high_apparent_front_proxy,1.875,1.0769230769230769,-0.1698143089994438,-0.6701638595297558,1.113273871681785e-06,0.0175130208333332,-0.0001254713305491,0.0056765540469957,0.0009694091975688,0.53125,3_0,0,0,2.0,False,False,True,0.20883629260617448,1.0,0.41009463722397477,0.302747249484532,0.7724894973694717,0.39418138575584255,0.0,0.0,3.4670338287147335,high precursor-context cycle;large front-direction residual;kinetic proxy available,medium
cycle157_rank1_obj1,control,157.0,156.0,control_balanced_visual_qc;ranked_review_packet,medium,8.291807723888052,control_roi;control_balanced_panel;no_auto_flags;large_conditioned_front_sign_residual,pending,,,,,,,,none,near_baseline_or_context_like,,3.831730769230769,-0.1497380647904002,2.3461538461538463,0.9462923571539248,0.9423076923076924,0.701923076923077,-0.0888448999578106,1.1382129826953457e-06,-3.892970487315262e-07,0.0,0.0,59.0,0.4779411764705882,0.0,-0.0491312162971839,0.7696629213483146,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle157_rank1_obj1_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle157_rank1_obj1.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle157_rank1_obj1_dmd_rollout.png,10,2.221640794192569,22.216407941925688,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,2.3461538461538463,0.9423076923076924,-0.0888448999578106,0.1495271325281373,-3.892970487315262e-07,-0.0452039930555555,0.4870233768923909,0.0258870164521528,0.0009831316769123,0.59375,3_0,0,0,1.0,False,False,True,0.4190199431354034,1.0,0.5646687697160884,0.15610943150944967,0.1697630108504396,0.39978323894007645,0.0,0.0,3.4474321934839596,high precursor-context cycle;large front-direction residual;kinetic proxy available,medium
cycle158_rank4_obj8,control,158.0,156.0,control_balanced_visual_qc;ranked_review_packet,medium,7.721854621907924,control_roi;control_balanced_panel;fragmentation_check;large_conditioned_front_sign_residual,pending,,,,,,,,fragmented_q70_mask,near_baseline_or_context_like,,3.173076923076923,0.2823149947463765,2.0576923076923075,1.010899066972006,1.3653846153846154,0.5288461538461539,0.1158999767148418,2.256372448977836e-06,6.988302334812708e-07,0.0,0.0,74.0,0.4085213032581453,0.0,0.0202216896345116,0.7696629213483146,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle158_rank4_obj8_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle158_rank4_obj8.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle158_rank4_obj8_dmd_rollout.png,10,2.221640794192569,22.216407941925688,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,2.0576923076923075,1.3653846153846154,0.1158999767148418,0.0894515250856287,6.988302334812708e-07,0.0189453124999999,,0.001490351361821,0.0016769088804721,0.5416666666666666,1_0,1,0,2.0,False,False,True,0.3848046601973209,1.0,0.4700315457413249,0.20510691670487083,0.10021517082799102,0.6830001372589083,0.0,0.0,3.42872631100684,high precursor-context cycle;large front-direction residual;kinetic proxy available,medium
cycle62_rank3_obj9,control,62.0,60.0,primary_visual_qc;control_balanced_visual_qc;ranked_review_packet,high,14.387223699839682,control_roi;primary_visual_panel;control_balanced_panel;fragmentation_check;high_residual_mode_priority;hard_rollout_mobility,pending,,,,,,,,fragmented_q70_mask;active_control;already_in_primary_qc,optical_brightening_decorrelating_rollout_hard_front_positive,,4.903846153846154,3.4465281481485666,3.307692307692308,1.5226033969557806,3.057692307692308,0.5096153846153847,-0.0739292207347166,4.786834628991654e-06,2.925061821723941e-06,1.0,0.0,68.0,0.3124042879019908,0.0,0.0110844817255841,0.3370786516853932,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle62_rank3_obj9_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/control_balanced_front_qc_package/qc_panels/cycle62_rank3_obj9_qc.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle62_rank3_obj9.png,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle62_rank3_obj9_dmd_rollout.png,10,0.7703749659517242,7.703749659517242,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,optical_brightening_decorrelating_rollout_hard_front_positive,3.307692307692308,3.057692307692308,-0.0739292207347166,0.046773507359125,2.925061821723941e-06,0.0097005208333332,0.0025375173333486,0.3027388015037734,1.1268646379806656e-05,0.5104166666666666,1_0,0,1,2.0,False,False,True,0.7849384397940378,0.14561381555350109,0.8801261829652998,0.12909672781333956,0.05080803079767851,0.0030448743961798692,0.0,0.0,3.001457718010527,high precursor-context cycle;event-enriched residual mode;kinetic proxy available,medium
cycle86_rank4_obj9,event,86.0,86.0,primary_visual_qc;ranked_review_packet,medium,6.422756519267371,event_roi;primary_visual_panel;fragmentation_check;diffusion_ci_check,pending,,,,,,,,fragmented_q70_mask;diffusion_ci_crosses_zero,,,3.668269230769231,,,,2.3269230769230766,0.5865384615384616,0.0650642115750638,4.202646411692796e-07,,,,75.0,0.4017382906808305,0.0,0.0020970641102456,0.0786516853932584,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle86_rank4_obj9_qc.png,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank4_obj9.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/selected_front_roi_tracking/crop_previews/cycle86_front4_obj9_crop_preview.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/selected_front_roi_tracking/plots/cycle86_front4_obj9_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle86_rank4_obj9_dmd_rollout.png,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,optical_brightening_decorrelating_rollout_hard_front_positive,2.644230769230769,2.3269230769230766,0.0650642115750638,0.163165072283223,-1.778183918779655e-06,0.0100477430555555,0.0027213376180472,0.2493441812142577,9.945785108244734e-06,0.5104166666666666,1_1,1,1,0.0,False,True,False,0.3068175258317946,0.2233230817907464,0.5883280757097792,0.11304195336349526,0.1855512698910191,0.0025048499267745694,1.0,0.0,2.6952669362547446,event-cycle ROI;high precursor-context cycle;kinetic proxy available,medium
cycle86_rank3_obj5,event,86.0,86.0,ranked_review_packet,routine,5.36121805772891,event_roi,pending,,,,,,,,,,,3.5528846153846154,,,,1.5192307692307692,0.6634615384615385,0.0650642115750638,,,,,,,,,0.0786516853932584,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank3_obj5.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/selected_front_roi_tracking/crop_previews/cycle86_front3_obj5_crop_preview.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/selected_front_roi_tracking/plots/cycle86_front3_obj5_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle86_rank3_obj5_dmd_rollout.png,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,1.7596153846153846,1.5192307692307692,0.0650642115750638,0.2400881492063,-1.1766263300920988e-06,0.0089409722222222,0.0023806637914753,0.2166776963163145,6.566380806914977e-06,0.5,2_3,1,0,0.0,False,True,False,0.24309151278789737,0.2233230817907464,0.5883280757097792,0.11304195336349526,0.2746029511911271,0.0011252940701148375,1.0,0.0,2.6382285216930406,event-cycle ROI;high precursor-context cycle;kinetic proxy available,medium
cycle86_rank8_obj17,event,86.0,86.0,primary_visual_qc;ranked_review_packet,routine,5.78621805772891,event_roi;primary_visual_panel;fragmentation_check,pending,,,,,,,,fragmented_q70_mask,,,3.3221153846153846,,,,1.8269230769230769,0.6057692307692308,0.0650642115750638,1.2085253381264768e-06,,,,91.0,0.2387320455671124,0.0,-0.0025464349910125,0.0786516853932584,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/roi_front_qc_package/qc_panels/cycle86_rank8_obj17_qc.png,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/previews/cycle86_rank8_obj17.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/selected_front_roi_tracking/crop_previews/cycle86_front8_obj17_crop_preview.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/selected_front_roi_tracking/plots/cycle86_front8_obj17_front_tracking.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_rollout_baselines/rollout_previews/cycle86_rank8_obj17_dmd_rollout.png,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value,near_baseline_or_context_like,2.3076923076923075,1.8269230769230769,0.0650642115750638,0.1823958415139923,-9.899232218224577e-07,0.0056640625,0.0021666549414214,0.5096520483098396,7.160674039259933e-06,0.5104166666666666,0_3,1,0,0.0,False,True,False,0.26860500714061714,0.2233230817907464,0.5883280757097792,0.11304195336349526,0.20781419021604616,0.0013678991673895615,1.0,0.0,2.63597006467678,event-cycle ROI;high precursor-context cycle;kinetic proxy available,medium
