event_reference_cycle,precursor_tests_used,precursor_signed_severity_mean,precursor_signed_severity_sum,precursor_min_p,top_precursor_terms
60.0,10,0.7703749659517242,7.703749659517242,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value
86.0,10,0.9023724217636353,9.023724217636353,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value
116.0,10,0.5230344090939788,5.230344090939788,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value
156.0,10,2.221640794192569,22.216407941925688,0.0017142207980016,pre8_to_pre5:capacity_mAh:min_value;pre16_to_pre9:coulombic_efficiency_pct:min_value;pre16_to_pre9:coulombic_efficiency_pct:mean_value;pre16_to_pre9:delta_std_across_particles:max_value
