target,feature,transform,n,n_positive,direction,oriented_auc,average_precision,spearman_rho,spearman_p,mwu_p,median_positive,median_negative,median_positive_minus_negative,source_eta2_after_transform,raw_source_eta2
future_any_drop_within_16cycles,roi_mean_last,raw,96,48,lower_in_positive,0.5464409722222223,0.532342963151363,0.08044248784445876,0.43591414419777186,0.4351598394772267,8628.38427734375,8725.19140625,-96.80712890625,0.3107313148397602,0.3107313148397602
future_any_drop_within_16cycles,front_radius_q70_positive_step_fraction,raw,96,48,higher_in_positive,0.5349392361111112,0.5948738183904053,0.06410706913965064,0.5349094539270608,0.534627629606099,0.0105263157894736,0.0105263157894736,0.0,0.4370851047960021,0.4370851047960021
future_any_drop_within_16cycles,masked_minus_background_mean_median,raw,96,48,lower_in_positive,0.5347222222222222,0.5519793580050363,0.06014391614538972,0.5605023044011868,0.5601985847111037,0.14533383212983605,0.1460218885913491,-0.0006880564615130424,0.42699180880559934,0.42699180880559934
future_any_drop_within_16cycles,front_radius_q70_delta_px,raw,96,48,higher_in_positive,0.5316840277777778,0.5365740740740741,0.07598232864228346,0.461862084874852,0.4620279554102219,0.0,0.0,0.0,0.09570552147239265,0.09570552147239265
future_any_drop_within_16cycles,roi_mean_first,raw,96,48,lower_in_positive,0.53125,0.5250703654159314,0.05412952453085076,0.6004206547311336,0.6003303379904391,8626.95166015625,8722.1376953125,-95.18603515625,0.3131030869631618,0.3131030869631618
future_any_drop_within_16cycles,object_mean_abs_z,raw,96,48,lower_in_positive,0.5264756944444444,0.5098387014615868,0.04585973606085966,0.6572744332752125,0.6575331335558885,22.174153327941898,23.03095054626465,-0.8567972183227504,0.2683029446959361,0.2683029446959361
future_any_drop_within_16cycles,front_radius_q60_delta_px,raw,96,48,higher_in_positive,0.5182291666666667,0.5268229899615349,0.04293805207106456,0.6778594234831139,0.679221188944121,0.0,0.0,0.0,0.22262545363533978,0.22262545363533978
future_any_drop_within_16cycles,object_area_ds_px,raw,96,48,higher_in_positive,0.5069444444444444,0.4912744161551066,0.0120309866093466,0.9073837595799912,0.9095556275938675,68.5,58.5,10.0,0.13405948224372052,0.13405948224372052
future_any_drop_within_16cycles,object_candidate_rank,raw,96,48,higher_in_positive,0.5,0.5,0.0,1.0,1.0,1.5,1.5,0.0,0.0,0.0
future_any_drop_within_16cycles,object_mean_residual,raw,96,48,lower_in_positive,0.4991319444444444,0.4827326190883602,-0.0015035979036347432,0.9883997959623266,0.9912302725879837,9084.85400390625,9813.47705078125,-728.623046875,0.2046713230814577,0.2046713230814577
future_any_drop_within_16cycles,object_x_full_approx,raw,96,48,higher_in_positive,0.49392361111111105,0.48829551533319604,-0.010525256712396581,0.9189329379097494,0.9211988728640659,1187.25989010989,1183.84686888454,3.413021225349894,0.2794667227732144,0.2794667227732144
future_any_drop_within_16cycles,crop_x0,raw,96,48,higher_in_positive,0.49348958333333337,0.48944914881336476,-0.011279317801289754,0.9131469183665781,0.9153660562680397,1091.5,1087.5,4.0,0.27936602699051705,0.27936602699051705
future_any_drop_within_16cycles,crop_x1,raw,96,48,higher_in_positive,0.49348958333333337,0.48944914881336476,-0.011279317801289754,0.9131469183665781,0.9153660562680397,1283.5,1279.5,4.0,0.27936602699051705,0.27936602699051705
future_any_drop_within_16cycles,mask_area_fraction_iqr,raw,96,48,lower_in_positive,0.4874131944444445,0.5193475697411922,-0.021802982941301847,0.8330032267603399,0.8345690541165528,0.007378472222222151,0.00741916232638885,-4.069010416669905e-05,0.4588899993031377,0.4588899993031377
future_any_drop_within_16cycles,mask_area_fraction_slope,raw,96,48,higher_in_positive,0.48046875,0.4770668988982676,-0.033830952831781724,0.7434970869610523,0.7443641879326459,0.0019807760931235003,0.00134829666469785,0.0006324794284256502,0.5196638754533984,0.5196638754533984
future_any_drop_within_16cycles,front_radius_q80_delta_px,raw,96,48,higher_in_positive,0.4780815972222222,0.4942234057365636,-0.053568789576549126,0.6042058870227948,0.6051879695564997,0.0,0.0,0.0,0.0707504925667204,0.0707504925667204
future_any_drop_within_16cycles,validation_score,raw,96,48,higher_in_positive,0.4748263888888889,0.4819086622324593,-0.04360433920540755,0.6731434773545161,0.6735077659052876,23.72317013689323,23.698843813825768,0.02432632306746285,0.3540877598557838,0.3540877598557838
future_any_drop_within_16cycles,mask_centroid_path_px,raw,96,48,lower_in_positive,0.47265625,0.4962958017082447,-0.047363333964494415,0.6467783682760941,0.6469690655139091,8.171482999256817,8.47253504003081,-0.3010520407739925,0.7531927100689071,0.7531927100689071
future_any_drop_within_16cycles,front_gradient_peak_radius_slope_px_per_norm_time,raw,88,45,higher_in_positive,0.47080103359173125,0.4954356501352089,-0.05056451764113331,0.6398886490571781,0.6401703269848437,0.095360824742268,0.0309278350515464,0.06443298969072159,0.18782275156376502,0.18782275156376502
future_any_drop_within_16cycles,front_radius_q70_slope_px_per_norm_time,raw,54,26,lower_in_positive,0.4478021978021978,0.4559651778950954,-0.09036271070621,0.5158074900599708,0.5162126425560465,0.01836340206185565,0.0202963917525773,-0.0019329896907216496,0.32555457651349556,0.32555457651349556
future_any_drop_within_16cycles,front_radius_q70_median_px,raw,96,48,higher_in_positive,0.4188368055555556,0.44337062016617745,-0.14425354115613903,0.16084915070576206,0.16084054127821967,6.0,6.0,0.0,0.15489097275022762,0.15489097275022762
future_any_drop_within_16cycles,crop_size_full,raw,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,output_size,raw,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,n_frames,raw,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,pixel_size_um_assumed,raw,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,n_loaded_frames,raw,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,frame_height,raw,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,frame_width,raw,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,object_y_full_approx,source_mean_only,96,48,higher_in_positive,0.7977430555555556,0.8318099942909394,0.5171954053779176,6.84146051581318e-08,4.7208762749627365e-07,480.6474909521851,245.217778000238,235.42971295194707,0.9999999999999998,0.188195518106978
future_any_drop_within_16cycles,crop_y0,source_mean_only,96,48,higher_in_positive,0.7786458333333333,0.8219052648740148,0.4840225222341445,5.84767813203542e-07,2.429080733164073e-06,384.75,157.75,227.0,1.0,0.1866884782897012
future_any_drop_within_16cycles,crop_y1,source_mean_only,96,48,higher_in_positive,0.7786458333333333,0.8219052648740148,0.4840225222341445,5.84767813203542e-07,2.429080733164073e-06,576.75,349.75,227.0,1.0,0.18668847828970117
future_any_drop_within_16cycles,front_radius_q80_median_px,source_mean_only,96,48,lower_in_positive,0.7578125,0.738759627583592,0.4489130418908929,4.487408025240291e-06,1.2323764515396626e-05,6.5,7.875,-1.375,0.9999999999999999,0.15278402559104312
future_any_drop_within_16cycles,front_radius_q70_median_px,source_mean_only,96,48,lower_in_positive,0.740451388888889,0.73392188357689,0.4191430968463544,2.1340151876625797e-05,4.472394059599543e-05,7.416666666666667,8.4375,-1.020833333333333,1.0,0.15489097275022762
future_any_drop_within_16cycles,object_area_ds_px,source_mean_only,96,48,lower_in_positive,0.7369791666666666,0.6756127483983709,0.41164532264773035,3.0897833092891e-05,6.109319468008914e-05,82.0,89.16666666666667,-7.166666666666671,1.0,0.13405948224372052
future_any_drop_within_16cycles,already_in_existing_video_cohort,source_mean_only,96,48,higher_in_positive,0.7291666666666666,0.7291666666666667,0.541602560309064,1.2115113585191494e-08,1.3356210849494455e-07,0.0,0.0,0.0,1.0000000000000002,0.6655052264808362
future_any_drop_within_16cycles,front_radius_q60_median_px,source_mean_only,96,48,lower_in_positive,0.717013888888889,0.6484165969531823,0.37884006420918964,0.00014115955653890258,0.0002253286602542613,8.0,9.4375,-1.4375,1.0,0.15635567933160932
future_any_drop_within_16cycles,masked_minus_background_mean_slope,source_mean_only,96,48,higher_in_positive,0.6848958333333334,0.7539816602316602,0.3211738231647127,0.0014197640355584238,0.0017675556338725106,0.0034418361153172377,0.0007682984003847372,0.0026735377149325005,0.9999999999999999,0.6335286140459528
future_any_drop_within_16cycles,local_cycle_index,source_mean_only,96,48,higher_in_positive,0.6805555555555556,0.6537556941968707,0.31820801775566143,0.0015804038572838845,0.0019497589205986073,5.75,4.5,1.25,0.9999999999999998,0.18449184184952175
future_any_drop_within_16cycles,last_frame_index,source_mean_only,96,48,higher_in_positive,0.6796875,0.6446504016279558,0.3121266732164109,0.001962322082867911,0.0023771152870386988,6365.75,5884.875,480.875,1.0,0.18040090758287172
future_any_drop_within_16cycles,roi_norm_mean_delta_last_minus_first,source_mean_only,96,48,lower_in_positive,0.6657986111111112,0.6520926704014939,0.28800094002093957,0.004435464874088294,0.005056507042682733,-0.00015349313616753327,8.41561704874016e-05,-0.00023764930665493489,1.0000000000000002,0.36527572353165727
future_any_drop_within_16cycles,cycleNo,source_mean_only,96,48,higher_in_positive,0.6640625,0.6810934660397026,0.2849852233715056,0.004888274177569137,0.005536858609888283,90.5,65.5,25.0,1.0,0.9965974284307545
future_any_drop_within_16cycles,roi_mean_delta_last_minus_first,source_mean_only,96,48,lower_in_positive,0.6623263888888888,0.626513868323836,0.2819695067220717,0.005381773325737778,0.006058015273677557,-2.5931396484375,-0.740234375,-1.8529052734375,1.0,0.5335359243634783
future_any_drop_within_16cycles,first_frame_index,source_mean_only,96,48,higher_in_positive,0.6484375,0.5877593759869302,0.2578437735266003,0.011203396266961428,0.01209104188067099,5457.25,4830.25,627.0,1.0,0.1759192907591547
future_any_drop_within_16cycles,apparent_diffusion_q70_px2_per_norm_time,source_mean_only,96,48,higher_in_positive,0.6397569444444444,0.7218237354750512,0.24276519027943072,0.017162248983614996,0.01815174048165963,2.6529746563573933,1.3097615979381478,1.3432130584192454,0.9999999999999996,0.3206838179395148
future_any_drop_within_16cycles,apparent_diffusion_q70_um2_per_norm_time,source_mean_only,96,48,higher_in_positive,0.6397569444444444,0.7218237354750512,0.24276519027943072,0.017162248983614996,0.01815174048165963,0.09779925773195887,0.04828305154639187,0.049516206185567,0.9999999999999998,0.3206838179395149
future_any_drop_within_16cycles,mask_base_area_fraction,source_mean_only,96,48,higher_in_positive,0.634548611111111,0.6869395113563471,0.23371804033112892,0.021917129232729867,0.02294630426310626,0.2633056640625,0.26041666666666663,0.0028889973958333703,0.9999999999999999,0.2433020504283421
future_any_drop_within_16cycles,front_radius_q70_delta_px,source_mean_only,96,48,higher_in_positive,0.6328125,0.6740056818181818,0.2347597912038019,0.021317645798645868,0.022347059530039022,0.16666666666666666,0.125,0.04166666666666666,1.0,0.09570552147239265
future_any_drop_within_16cycles,expansion_cycle_rank,source_mean_only,96,48,higher_in_positive,0.6223958333333333,0.7182585072704512,0.2126080237850915,0.037555198244149414,0.038586221893823845,29.25,25.5,3.75,1.0,0.9946808510638298
future_any_drop_within_16cycles,front_radius_q60_slope_px_per_norm_time,source_mean_only,96,48,higher_in_positive,0.6206597222222223,0.666196103776749,0.20959230713565757,0.04041330787656049,0.04143217419763947,0.0006443298969072,-0.08390095729013258,0.08454528718703978,1.0,0.3703088761110342
future_any_drop_within_16cycles,front_gradient_peak_radius_slope_px_per_norm_time,source_mean_only,96,48,higher_in_positive,0.6067708333333333,0.5940317510388057,0.18546657394018623,0.07043240789658382,0.07122654800604805,0.04840528350515477,0.045980992268041476,0.0024242912371132963,1.0,0.18782275156376502
future_any_drop_within_16cycles,roi_norm_mean_last,source_mean_only,96,48,lower_in_positive,0.6050347222222221,0.6069541204409625,0.18245085729075228,0.07520784307799307,0.07595787885818382,0.07840320095419878,0.08014992748697596,-0.0017467265327771736,1.0000000000000004,0.2109835148195247
future_any_drop_within_16cycles,front_radius_q70_slope_px_per_norm_time,source_mean_only,96,48,higher_in_positive,0.587673611111111,0.7068744510320597,0.15229369079641308,0.13853306494945217,0.13868624394757403,0.20237328178694167,0.1091602233676976,0.09321305841924407,1.0000000000000002,0.32555457651349556
future_any_drop_within_16cycles,roi_mean_first,source_mean_only,96,48,lower_in_positive,0.5859375,0.5655106775151532,0.14927797414697916,0.14661092596838513,0.14669424879956264,8613.760091145832,8701.638061523438,-87.87797037760538,1.0,0.3131030869631618
future_any_drop_within_16cycles,roi_mean_last,source_mean_only,96,48,lower_in_positive,0.5859375,0.5655106775151532,0.14927797414697916,0.14661092596838513,0.14669424879956264,8611.834594726562,8683.227294921875,-71.3927001953125,1.0,0.3107313148397602
future_any_drop_within_16cycles,front_gradient_peak_radius_median_px,source_mean_only,96,48,lower_in_positive,0.579861111111111,0.6719485495347565,0.13877977376310247,0.1775035057003399,0.1773426792653514,4.625,5.0,-0.375,1.0,0.2147865873417065
future_any_drop_within_16cycles,mask_centroid_drift_px,source_mean_only,96,48,higher_in_positive,0.5789930555555556,0.5955968448856379,0.13721510754924346,0.18248852046456118,0.18229129762109986,0.34127292182290936,0.3328704829146077,0.008402438908301668,1.0,0.2384118629612179
future_any_drop_within_16cycles,mask_area_fraction_slope,source_mean_only,96,48,higher_in_positive,0.5772569444444444,0.5714634858718562,0.1341993908998095,0.19238326227791558,0.19211779587106514,0.005265199851334275,0.0020782205611524084,0.0031869792901818663,1.0,0.5196638754533984
future_any_drop_within_16cycles,roi_norm_mean_first,source_mean_only,96,48,lower_in_positive,0.5685763888888888,0.5521215607592649,0.11912080765263991,0.24769214296004688,0.24712048290952593,0.07862022332847114,0.07991571351885791,-0.0012954901903867722,1.0000000000000002,0.20359281660440723
future_any_drop_within_16cycles,stage_drift_xy_sampled,source_mean_only,96,48,lower_in_positive,0.5668402777777778,0.6254680834534,0.11610509100320598,0.25995153372662877,0.25932910557562305,0.24625373008072007,0.2491361668012372,-0.002882436720517134,0.9999999999999993,0.3343883102209327
future_any_drop_within_16cycles,front_radius_q80_slope_px_per_norm_time,source_mean_only,92,48,lower_in_positive,0.5615530303030303,0.5680497602195229,0.10685743314862486,0.3106623685436342,0.309898826658492,0.2232603092783506,0.2541881443298969,-0.030927835051546282,1.0000000000000002,0.10433684331820878
future_any_drop_within_16cycles,object_mean_residual,source_mean_only,96,48,higher_in_positive,0.5598958333333333,0.5641353466010217,0.10404222440547031,0.31307597618870925,0.3123017874701334,9373.362121582031,9041.673533121746,331.68858846028525,1.0,0.2046713230814577
future_any_drop_within_16cycles,mask_area_fraction_iqr,source_mean_only,96,48,higher_in_positive,0.5581597222222222,0.5960805063246181,0.10102650775603637,0.3273845754953772,0.3265876138462406,0.009150752314814783,0.008110328956886523,0.0010404233579282603,1.0000000000000002,0.4588899993031377
future_any_drop_within_16cycles,mask_centroid_max_step_px,source_mean_only,96,48,higher_in_positive,0.5355902777777778,0.6307488807488808,0.061822191313395405,0.5495935448417898,0.5492435805094535,0.43438290581220124,0.394973939602505,0.03940896620969625,1.0000000000000002,0.6948806403715535
future_any_drop_within_16cycles,front_radius_q60_delta_px,source_mean_only,96,48,higher_in_positive,0.5277777777777779,0.5984024339786849,0.04867157995575914,0.63770181028799,0.6378652022248252,0.0,0.0,0.0,1.0,0.22262545363533978
future_any_drop_within_16cycles,object_x_full_approx,source_mean_only,96,48,higher_in_positive,0.5199652777777777,0.5529539523167709,0.0346807414684901,0.7372855061931337,0.7381140622967381,1086.6516231747112,1078.5349627755622,8.116660399148941,0.9999999999999997,0.2794667227732144
future_any_drop_within_16cycles,crop_x0,source_mean_only,96,48,higher_in_positive,0.5199652777777777,0.5529539523167709,0.0346807414684901,0.7372855061931337,0.7381140622967381,990.625,982.5,8.125,1.0,0.27936602699051705
future_any_drop_within_16cycles,crop_x1,source_mean_only,96,48,higher_in_positive,0.5199652777777777,0.5529539523167709,0.0346807414684901,0.7372855061931337,0.7381140622967381,1182.625,1174.5,8.125,1.0,0.27936602699051705
future_any_drop_within_16cycles,validation_score,source_mean_only,96,48,lower_in_positive,0.5147569444444444,0.5401461662331228,0.025633591520188338,0.8042059200987679,0.8055497485018395,23.850351410367683,23.930356571513464,-0.08000516114578105,0.9999999999999998,0.3540877598557838
future_any_drop_within_16cycles,front_radius_q80_delta_px,source_mean_only,96,48,lower_in_positive,0.5112847222222221,0.6207155395417591,0.020203685239628795,0.8450941469337296,0.8468538538097501,0.0,0.16666666666666666,-0.16666666666666666,1.0000000000000002,0.0707504925667204
future_any_drop_within_16cycles,object_mean_abs_z,source_mean_only,96,48,lower_in_positive,0.5008680555555556,0.5100346111215677,0.0015078583247169612,0.988366929254575,0.9912054247077996,21.78228211402893,22.79963982105255,-1.0173577070236206,1.0,0.2683029446959361
future_any_drop_within_16cycles,mask_centroid_path_px,source_mean_only,96,48,lower_in_positive,0.4921875,0.5659011776753713,-0.01357072492245265,0.8955936410402191,0.8976766441658444,9.019163114767679,9.311094688117995,-0.2919315733503165,1.0,0.7531927100689071
future_any_drop_within_16cycles,pixel_size_um_assumed,source_mean_only,96,48,higher_in_positive,0.45833333333333326,0.4826388888888889,-0.09622504486493762,0.35101351994417623,0.3508195028183815,0.192,0.192,0.0,1.0,
future_any_drop_within_16cycles,masked_minus_background_mean_median,source_mean_only,96,48,lower_in_positive,0.44357638888888884,0.5127371910298739,-0.09801079110660248,0.3421041355320431,0.3412913438743821,0.147352639818564,0.1475176922588919,-0.0001650524403279119,1.0,0.42699180880559934
future_any_drop_within_16cycles,front_radius_q70_positive_step_fraction,source_mean_only,96,48,lower_in_positive,0.4123263888888889,0.5122158434658435,-0.15229369079641308,0.13853306494945217,0.13868624394757403,0.013157894736842085,0.01776315789473681,-0.004605263157894725,0.9999999999999999,0.4370851047960021
future_any_drop_within_16cycles,mask_area_fraction_median,source_mean_only,96,48,lower_in_positive,0.3741319444444445,0.4537578795555528,-0.21863945708395935,0.03234480049000218,0.033390213906178336,0.243682861328125,0.24450683593749997,-0.0008239746093749722,1.0,0.31651562217274176
future_any_drop_within_16cycles,object_candidate_rank,source_mean_only,96,48,NA,,,,,,,,,,0.0
future_any_drop_within_16cycles,crop_size_full,source_mean_only,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,output_size,source_mean_only,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,n_frames,source_mean_only,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,n_loaded_frames,source_mean_only,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,frame_height,source_mean_only,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,frame_width,source_mean_only,96,48,NA,,,,,,,,,,
future_any_drop_within_16cycles,front_radius_q80_slope_px_per_norm_time,source_residual,49,28,lower_in_positive,0.6309523809523809,0.6336506707229124,0.22453655975512463,0.1208872455739973,0.12221729813109583,0.056647336769759804,0.18449312714776647,-0.12784579037800667,4.7022243294748224e-33,0.10433684331820878
future_any_drop_within_16cycles,masked_minus_background_mean_slope,source_residual,96,48,higher_in_positive,0.6280381944444444,0.5866078668887738,0.22178069078612464,0.029881748629600333,0.03092884504481771,0.0011452687358166564,-0.0007307492352580606,0.001876017971074717,1.0010096067395792e-33,0.6335286140459528
future_any_drop_within_16cycles,mask_area_fraction_slope,source_residual,96,48,lower_in_positive,0.5920138888888888,0.5899933020125493,0.15938137778528277,0.12088041114919881,0.12119104040823102,-8.658008204023111e-05,0.0008552306569591997,-0.0009418107389994308,2.8178296956565112e-33,0.5196638754533984
future_any_drop_within_16cycles,masked_minus_background_mean_median,source_residual,96,48,lower_in_positive,0.5868055555555555,0.580575381451411,0.15035979036347433,0.1436733737573576,0.14377899175204978,-0.0020347128156572164,0.00025738092760246856,-0.002292093743259685,1.9583659448026746e-30,0.42699180880559934
future_any_drop_within_16cycles,expansion_cycle_rank,source_residual,96,48,higher_in_positive,0.5815972222222222,0.5605914918414918,0.14343140320938444,0.16327358270435155,0.16323357688494933,0.25,-0.25,0.5,0.0,0.9946808510638298
future_any_drop_within_16cycles,mask_centroid_drift_px,source_residual,96,48,lower_in_positive,0.580295138888889,0.61790462909469,0.13908280608621373,0.17654969247748042,0.1763920489632005,-0.07995515461192529,-0.027235667489366233,-0.052719487122559056,1.1787692045049285e-32,0.2384118629612179
future_any_drop_within_16cycles,last_frame_index,source_residual,96,48,higher_in_positive,0.5798611111111112,0.550079427039871,0.13835352988949953,0.17885151777448546,0.17867723556510495,605.0,-457.9583333333335,1062.9583333333335,1.572135594261473e-33,0.18040090758287172
future_any_drop_within_16cycles,local_cycle_index,source_residual,96,48,higher_in_positive,0.5763888888888888,0.5523773604125548,0.13265534430361062,0.19759701554299886,0.19729688117107935,0.625,-0.45833333333333326,1.0833333333333333,2.3501563596335965e-34,0.18449184184952175
future_any_drop_within_16cycles,first_frame_index,source_residual,96,48,higher_in_positive,0.5763888888888888,0.5488507945612385,0.13234175063205686,0.19866823418203697,0.19835815826884096,605.25,-458.33333333333326,1063.5833333333333,5.764692143499029e-34,0.1759192907591547
future_any_drop_within_16cycles,front_gradient_peak_radius_slope_px_per_norm_time,source_residual,88,45,lower_in_positive,0.5658914728682171,0.533262660624406,0.11410526751172022,0.2898005113125236,0.28908575948846094,0.04695554123711322,0.21419366715758437,-0.16723812592047116,2.0709138014626415e-33,0.18782275156376502
