roi_id,cycleNo,source_stem,npz_path,preview_png,cycles_to_next_event,cycles_since_prev_event,event_neighborhood_phase,future8,future16,past8,past16,mode,mode_distance,mode_pc1,mode_pc2,mode_pc3,mode_label
source_balanced_cycle54_rank38_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle54_rank38_obj1_6_c2_x10_270623_2.npz,,6.0,,pre_event_8,1,1,0,0,0,2.490720421188014,0.18168040227558344,1.3516943676372841,0.2786917957878944,source_residual_front_geometry_state
source_balanced_cycle54_rank38_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle54_rank38_obj2_6_c2_x10_270623_2.npz,,6.0,,pre_event_8,1,1,0,0,0,1.3915592306385154,0.4783251031868737,0.24246382628524732,0.2774456120827281,source_residual_front_geometry_state
source_balanced_cycle56_rank39_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle56_rank39_obj1_7_c2_x10_290623.npz,,4.0,,pre_event_8,1,1,0,0,0,2.2857841572253976,0.33916273015977044,-0.9769522824709819,-0.6995717066883496,source_residual_front_geometry_state
source_balanced_cycle56_rank39_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle56_rank39_obj2_7_c2_x10_290623.npz,,4.0,,pre_event_8,1,1,0,0,0,1.514569957730701,-0.0462037883445276,-0.47680781192502,0.1248979542951058,source_residual_front_geometry_state
source_balanced_cycle64_rank40_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle64_rank40_obj1_7_c2_x10_290623.npz,,22.0,4.0,post_event_8,0,0,1,1,0,1.3756616327581013,0.0977705757715615,-0.08633948557139863,-0.2840206084579668,source_residual_front_geometry_state
source_balanced_cycle64_rank40_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle64_rank40_obj2_7_c2_x10_290623.npz,,22.0,4.0,post_event_8,0,0,1,1,0,3.0643775978681433,-0.4393556819215712,1.640234585865761,0.9007916918348473,source_residual_front_geometry_state
source_balanced_cycle68_rank41_obj1_8_c2_x10_300623,68.0,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle68_rank41_obj1_8_c2_x10_300623.npz,,18.0,8.0,post_event_8,0,0,1,1,3,3.9862546348163503,-4.1049767324319255,1.140145189531745,0.4946684663412168,source_residual_temporal_dictionary_state
source_balanced_cycle68_rank41_obj2_8_c2_x10_300623,68.0,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle68_rank41_obj2_8_c2_x10_300623.npz,,18.0,8.0,post_event_8,0,0,1,1,3,4.82456798455965,-3.8814924436696328,-1.5920961734913834,-1.19628314202745,source_residual_temporal_dictionary_state
source_balanced_cycle70_rank42_obj1_8_c2_x10_300623,70.0,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle70_rank42_obj1_8_c2_x10_300623.npz,,16.0,10.0,pre_event_16,0,1,0,1,0,1.8997137946625484,0.8877452268648023,0.5862229924010274,0.7241228931751146,source_residual_front_geometry_state
source_balanced_cycle70_rank42_obj2_8_c2_x10_300623,70.0,8_c2_x10_300623,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle70_rank42_obj2_8_c2_x10_300623.npz,,16.0,10.0,pre_event_16,0,1,0,1,0,2.1911601595712358,1.1611512447049208,-0.7377829989961602,0.08928224552131349,source_residual_front_geometry_state
