embedding_row_id,roi_id,embedding_cohort,cycleNo,source_stem,cohort_role,selection_subrole,validation_label,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,n_frames,height,width,particle_prior_area_fraction,mask_prior_area_px,mask_prior_area_fraction,mask_fallback_frame_fraction,mask_low_area_fraction,mask_high_area_fraction,mask_fragmented_fraction,mask_centroid_jump_fraction,mask_candidate_area_cv,mask_accepted_area_cv,mask_accepted_area_fraction_median,mask_accepted_area_fraction_iqr,mask_accepted_centroid_path_px,mask_accepted_centroid_max_step_px,mask_candidate_centroid_max_jump_px,mask_mask_instability_score,particle_mean_mean,particle_mean_std,particle_mean_slope,particle_mean_first_mean,particle_mean_last_mean,particle_mean_last_minus_first,particle_mean_diff_abs_mean,particle_mean_diff_q10,particle_mean_diff_q90,particle_mean_diff_positive_fraction,particle_std_mean,particle_std_std,particle_std_slope,particle_std_first_mean,particle_std_last_mean,particle_std_last_minus_first,particle_std_diff_abs_mean,particle_std_diff_q10,particle_std_diff_q90,particle_std_diff_positive_fraction,particle_vs_context_mean_mean,particle_vs_context_mean_std,particle_vs_context_mean_slope,particle_vs_context_mean_first_mean,particle_vs_context_mean_last_mean,particle_vs_context_mean_last_minus_first,particle_vs_context_mean_diff_abs_mean,particle_vs_context_mean_diff_q10,particle_vs_context_mean_diff_q90,particle_vs_context_mean_diff_positive_fraction,particle_gradient_mean,particle_gradient_std,particle_gradient_slope,particle_gradient_first_mean,particle_gradient_last_mean,particle_gradient_last_minus_first,particle_gradient_diff_abs_mean,particle_gradient_diff_q10,particle_gradient_diff_q90,particle_gradient_diff_positive_fraction,video_embed_pc01,video_embed_pc02,video_embed_pc03,video_embed_pc04,video_embed_pc05,video_embed_pc06,video_embed_pc07,video_embed_pc08,video_embed_pc09,video_embed_pc10,video_embed_pc11,video_embed_pc12,video_embed_pc13,video_embed_pc14,video_embed_pc15,video_embed_pc16
selected_event_control::cycle156_rank8_obj10,cycle156_rank8_obj10,selected_event_control,156.0,18_c2_xN_HighHighCOV_170723,event,,event_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle156_rank8_obj10.npz,96,96,96,0.4525824652777778,4171.0,0.4525824652777778,0.0,0.0,0.0,0.0,0.0,0.04648634867249308,0.04648634867249308,0.2518580676096859,0.020198993047230884,47.65805324625051,2.8207348956763005,14.344441999282115,0.5429244033209359,0.13057736796326935,0.017761961725134202,0.01615992798613988,0.12688565207645297,0.1340666397009045,0.007180987624451518,0.001975861740739722,-0.002192559838294983,0.0024811655282974254,0.6631578947368421,0.19725052453577518,0.02027913160954331,0.02096440621949346,0.1914889053441584,0.2012270181439817,0.009738112799823284,0.0021128903878362554,-0.0021719574928283692,0.0027668148279190066,0.6631578947368421,0.08660495925384264,0.01344398254302411,0.012178926637453855,0.0834777052514255,0.08888360462151468,0.005405899370089173,0.0013819491392687748,-0.0016214877367019653,0.001855072379112244,0.6631578947368421,0.0402118384760494,0.002313751077980216,0.0019169466584421633,0.03979507996700704,0.04059740190859884,0.0008023219415917993,0.0004139087309962825,-0.0004970885813236236,0.00044920593500137336,0.6210526315789474,4.480225,-1.2964756,-1.1091111,0.9947688,2.2672117,-0.16410892,0.46101347,-1.4201355,-1.3736913,-0.5118657,-1.3526374,0.41805175,0.8206167,-0.1599486,-0.03425312,-0.71990687
selected_event_control::cycle156_rank2_obj2,cycle156_rank2_obj2,selected_event_control,156.0,18_c2_xN_HighHighCOV_170723,event,,event_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle156_rank2_obj2.npz,96,96,96,0.4195963541666667,3867.0,0.4195963541666667,0.0,0.0,0.0,0.0,0.0,0.15545882705533406,0.15545882705533406,0.22601499870700803,0.08242823894491857,197.33733089785375,7.832035389120959,7.805287669782677,2.155458827055334,0.13656656141392887,0.020294298805086982,0.022645211245711026,0.1310211163945496,0.14212205354124308,0.011100937146693468,0.0021278276255256253,-0.0023519933223724366,0.0028230398893356328,0.6631578947368421,0.19015585413823524,0.020003837148372377,0.025298134394988667,0.18318395176902413,0.1960127712227404,0.012828819453716278,0.001981628411694577,-0.0019906491041183473,0.002682700753211976,0.6842105263157895,0.0914079671104749,0.015866064805695586,0.020411340654203625,0.08605491649359465,0.09664887166582048,0.010593955172225833,0.0015310393352257578,-0.00173267126083374,0.0023149028420448308,0.6631578947368421,0.04271643756267925,0.0037934222374669713,0.004176866123932857,0.04167964914813638,0.04371844639535993,0.002038797247223556,0.0005351804981106206,-0.000482410192489624,0.0006141223013401036,0.6736842105263158,4.4148765,-1.0792297,-0.8391367,1.3901271,1.3165056,1.2578787,0.06227978,-0.8346488,-0.28798792,-1.6655871,-0.7754897,0.08122481,0.008556568,-0.33305645,-0.3811335,-0.45034218
selected_event_control::cycle156_rank5_obj4,cycle156_rank5_obj4,selected_event_control,156.0,18_c2_xN_HighHighCOV_170723,event,,event_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle156_rank5_obj4.npz,96,96,96,0.4556206597222222,4199.0,0.4556206597222222,0.0,0.0,0.0,0.0,0.0,0.0334459359080459,0.0334459359080459,0.19195046439628483,0.008037628006668268,17.42096008088662,0.963257598522084,2.2218481205421083,0.21491427008394817,0.12391062523238361,0.018764306608165384,0.018559452400725252,0.11919343238696456,0.12783064227551222,0.008637209888547659,0.0020402623634589345,-0.0022000953555107116,0.0028435796499252323,0.6631578947368421,0.19007123510042825,0.01381773138652929,0.01409045457071856,0.1859086244367063,0.19243397330865264,0.006525348871946335,0.0016499842468060946,-0.0017395049333572387,0.001811334490776062,0.6631578947368421,0.08022074917486559,0.01359284801583647,0.013917248530466995,0.07631396455690265,0.08293562498874962,0.006621660431846976,0.0013467420480753247,-0.0015220850706100463,0.0021801590919494646,0.6736842105263158,0.045210427682225905,0.0052343257712518946,0.0050378690771374765,0.043855419382452965,0.04616140550933778,0.002305986126884818,0.0005771467560216,-0.0007196255028247833,0.0008473306894302368,0.6421052631578947,4.856459,-1.0228683,-0.48335278,1.2842857,2.0035572,1.0346605,0.23042114,-2.0003467,-1.397634,0.76455414,-0.7603825,-0.053811036,0.016353887,-0.079276994,-0.21562876,-0.21038997
selected_event_control::cycle156_rank7_obj27,cycle156_rank7_obj27,selected_event_control,156.0,18_c2_xN_HighHighCOV_170723,event,,event_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle156_rank7_obj27.npz,96,96,96,0.4586588541666667,4227.0,0.4586588541666667,0.0,0.0,0.0,0.0,0.0,0.0483677413583737,0.0483677413583737,0.37485214099834396,0.028684646321268048,90.2433462471298,7.441559621517223,8.202603803628904,0.9884025980993091,0.20213665021583438,0.021572516767989006,0.008644812970815914,0.20198099268600345,0.20338541083037853,0.0014044181443750858,0.002316240103621232,-0.0028923004865646362,0.0032632350921630864,0.6631578947368421,0.1793341226875782,0.008331869385345225,-0.010141591339842536,0.18373723234981298,0.175612801220268,-0.008124431129544973,0.0009158142303165637,-0.00145246684551239,0.0013255864381790186,0.5894736842105263,0.11527721871001025,0.013903833142089182,0.0012581322063720645,0.11616891762241721,0.11432507121935487,-0.0018438464030623436,0.0013519250248607837,-0.0019648611545562745,0.002235861122608186,0.6421052631578947,0.061530406159969665,0.002952112297544591,0.001604977637510157,0.06133663828950375,0.06174951314460486,0.00041287485510110855,0.0005648612191802577,-0.0006544157862663269,0.0006474606692790986,0.6,4.852393,-0.89500964,1.5064243,1.2034436,1.5004052,0.44863674,0.52098405,-1.2957649,-0.38425782,-1.2111845,-0.3518715,-0.34817275,-0.1381516,-0.11039268,-0.18818411,-0.13730963
selected_event_control::cycle157_rank1_obj1,cycle157_rank1_obj1,selected_event_control,157.0,18_c2_xN_HighHighCOV_170723,control,,control_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle157_rank1_obj1.npz,96,96,96,0.5303819444444444,4888.0,0.5303819444444444,0.0,0.0,0.0,0.0,0.0,0.043713123778920435,0.043713123778920435,0.4043576104746317,0.014729950900163713,116.63213406382006,5.515369686842404,7.814399875918188,1.2586311869437126,0.10471743236606319,0.007682582522654031,-0.004885026340171159,0.10334439505822957,0.10108939884230494,-0.0022549962159246206,0.0009927560624323393,-0.0012786403298377992,0.0009932205080986026,0.42105263157894735,0.1747120595537126,0.010886294795865361,-0.008502425520306394,0.1733935596421361,0.17003741394728422,-0.0033561456948518753,0.001389337840833162,-0.0017076313495635986,0.0018112748861312867,0.42105263157894735,0.05862691098203262,0.0064295196703773715,-0.004024281200098311,0.057623279513791203,0.05580154852941632,-0.0018217309843748808,0.0007236025443202571,-0.0012078285217285156,0.0008058920502662664,0.42105263157894735,0.03178500368570288,0.001470198768292587,-0.0011034499296976158,0.03155378217343241,0.031136438017711043,-0.0004173441557213664,0.00020559036025875492,-0.00038086697459220885,0.00028597414493560793,0.43157894736842106,-9.704258,7.6325145,-0.2642884,-0.1069384,3.6614325,0.46854034,2.0334578,0.88205427,0.6002758,-0.9601315,0.6310788,-1.2326158,-1.2760419,-0.21758598,0.28830332,3.3201246
selected_event_control::cycle157_rank4_obj8,cycle157_rank4_obj8,selected_event_control,157.0,18_c2_xN_HighHighCOV_170723,control,,control_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle157_rank4_obj8.npz,96,96,96,0.544921875,5022.0,0.544921875,0.0,0.0,0.0,0.0,0.0,0.07032132786751777,0.07032132786751777,0.30784547988849065,0.021306252489048216,158.43196293934895,9.889540743144229,9.005461440584618,1.7206542751524028,0.1227802006372561,0.011489891244650614,-0.006529341975092641,0.12047260720282793,0.11728912009857595,-0.0031834871042519808,0.001523338728829434,-0.002130550146102905,0.0016914516687393198,0.4105263157894737,0.15798288506145278,0.009787950449470725,-0.005896798066180354,0.15639723977074027,0.15350576536729932,-0.0028914744034409523,0.0011679583474209433,-0.0015967965126037597,0.0013508498668670656,0.42105263157894735,0.061402933594460286,0.007028960822002337,-0.0032135292830080386,0.05992559064179659,0.05837993777822703,-0.0015456528635695577,0.0007933550367229863,-0.0014213398098945618,0.000971871614456177,0.4105263157894737,0.03915549989324063,0.0022270911242595086,-0.00126043190344321,0.03863238950725645,0.038217861321754754,-0.0004145281855016947,0.0003934555932095176,-0.0005696229636669159,0.000445970892906189,0.47368421052631576,3.4657903,1.3753259,2.234677,-4.221676,2.3608217,0.83732885,1.30372,0.6539968,4.960142,-1.2608722,5.125253,1.8996745,1.619618,1.3796176,0.28905693,-1.2116904
selected_event_control::cycle157_rank2_obj2,cycle157_rank2_obj2,selected_event_control,157.0,18_c2_xN_HighHighCOV_170723,control,,control_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle157_rank2_obj2.npz,96,96,96,0.4194878472222222,3866.0,0.4194878472222222,0.0,0.0,0.0,0.0,0.0,0.05254909882418267,0.05254909882418267,0.31971029487842734,0.0067899637868598095,65.45662304539798,8.097752856499408,11.001101216040324,0.734388922213745,0.12727555795572698,0.01706687674086766,-0.009889277720766271,0.12415886763483286,0.11963119613938034,-0.004527671495452523,0.0019785070105602866,-0.0028586983680725098,0.0024594455957412725,0.42105263157894735,0.17811904024953643,0.015229778621298092,-0.009312160053895341,0.17543691536411643,0.17156679509207606,-0.003870120272040367,0.0016863611183668438,-0.0021737664937973022,0.0020523697137832643,0.43157894736842106,0.07857641973532736,0.012032395495100335,-0.006095948384248998,0.07607478264253587,0.07332115026656538,-0.002753632375970483,0.0012743264436721803,-0.0020621031522750854,0.0014044329524040223,0.43157894736842106,0.03999735907806704,0.003329665198920371,-0.001976758714515669,0.03930272243451327,0.038536831620149314,-0.0007658908143639565,0.00045172529000984995,-0.000672050565481186,0.0004970498383045197,0.4105263157894737,4.5078454,-1.048134,-0.8181579,1.2829142,1.425723,1.0558934,0.32427636,-0.9873395,-0.24492303,-1.3637671,-0.7639488,-0.051967204,0.50030357,-0.039587755,-0.49276876,-0.42974523
selected_event_control::cycle157_rank6_obj3,cycle157_rank6_obj3,selected_event_control,157.0,18_c2_xN_HighHighCOV_170723,control,,control_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle157_rank6_obj3.npz,96,96,96,0.4969618055555556,4580.0,0.4969618055555556,0.0,0.0,0.0,0.0,0.0,0.017712715964835927,0.017712715964835927,0.3599344978165939,0.008515283842794708,40.89838390151555,2.622721602201984,5.054549281352409,0.44373754827228956,0.1113823513345172,0.010748496905245163,-0.0074507624592593125,0.10962990298867226,0.10618863953277469,-0.0034412634558975697,0.0013994961977005006,-0.0017862498760223388,0.0013833820819854738,0.42105263157894735,0.18945238164936504,0.015922640422079512,-0.012520552996891598,0.1873864340595901,0.18274418590590358,-0.0046422481536865234,0.0019855265554628875,-0.0026514798402786253,0.0026375561952590955,0.42105263157894735,0.056608144737159215,0.007299123341471569,-0.006056315155181374,0.0560006455052644,0.05316358548589051,-0.0028370600193738937,0.0008774739739141966,-0.0011163711547851562,0.0009536057710647583,0.4105263157894737,0.038371140137314796,0.002694282954908141,-0.002141621856729391,0.038006222690455616,0.037138124578632414,-0.0008680981118232012,0.0003498107587036334,-0.0006208613514900208,0.0004772081971168523,0.4105263157894737,4.896568,-1.0828272,-0.3005883,0.15982726,1.7441597,0.041317675,0.78439415,-1.49388,-0.36876148,-1.0420128,-0.8934226,-0.05717754,0.04555838,-0.16395019,-0.35044828,-0.3409236
selected_event_control::cycle158_rank6_obj3,cycle158_rank6_obj3,selected_event_control,158.0,18_c2_xN_HighHighCOV_170723,control,,control_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle158_rank6_obj3.npz,96,96,96,0.4835069444444444,4456.0,0.4835069444444444,0.0,0.0,0.0,0.0,0.0,0.015395745229422044,0.015395745229422044,0.3721947935368043,0.006564183123877965,31.624652756726306,1.5560517589548208,5.808663381198191,0.34481921144532107,0.11044133361428976,0.01093891359929925,0.0037032250583786007,0.1152261474635452,0.11679441086016595,0.0015682633966207504,0.0014935407983629326,-0.0017585858702659606,0.001613093912601471,0.5368421052631579,0.19115960287551084,0.01603883432789617,0.0032842043287975835,0.19834525231271982,0.20023908326402307,0.0018938309513032436,0.0022044975506631953,-0.002963951230049133,0.002946904301643372,0.49473684210526314,0.05831501768746724,0.007704878177903365,0.003334891336691589,0.061381609411910176,0.0629694340750575,0.0015878246631473303,0.0009784537710641559,-0.0010996490716934204,0.0011641792953014374,0.5368421052631579,0.03824830986559391,0.002533028036288469,0.00033478202663132404,0.03940417827107012,0.0396101075457409,0.0002059292746707797,0.00046817801500621597,-0.000730425864458084,0.0005243375897407532,0.5368421052631579,4.8908362,-1.0681206,-0.29928783,0.18369313,1.8318609,0.053332295,0.7599593,-1.5038043,-0.39150944,-1.06805,-0.84005564,-0.0015718383,0.05147309,0.10561037,-0.50093836,-0.28735477
selected_event_control::cycle158_rank1_obj2,cycle158_rank1_obj2,selected_event_control,158.0,18_c2_xN_HighHighCOV_170723,control,,control_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle158_rank1_obj2.npz,96,96,96,0.5849609375,5391.0,0.5849609375,0.0,0.0,0.0,0.0,0.0,0.08404842437709933,0.08404842437709933,0.4350769801521054,0.030050083472454137,239.5821553895552,8.764936362558977,8.207048413189508,2.0840484243770994,0.09719806148981054,0.007105685564261311,0.00246565410694506,0.10032222419977188,0.1012900669593364,0.0009678427595645189,0.0009405191007413362,-0.001193074882030487,0.0011008605360984804,0.5473684210526316,0.16749210857475796,0.010471945048712752,0.0020564125620366664,0.17222166853025556,0.1732578482478857,0.001036179717630148,0.0014271138530028494,-0.002013978362083435,0.0018729239702224732,0.5263157894736842,0.05153547258426746,0.005910084056154536,0.002824844043586681,0.053847343544475734,0.05506770801730454,0.0012203644728288054,0.0008619632768003564,-0.000992855429649353,0.0010710887610912326,0.5789473684210527,0.02957000397145748,0.0012342072956524047,-7.406514157186009e-05,0.03016930224839598,0.030114448454696685,-5.485379369929433e-05,0.00030232822816622884,-0.0005073782056570053,0.00029337555170059213,0.5157894736842106,-1.2725319,2.1769533,-0.54608995,0.7072707,2.8673291,0.10288958,1.0571679,-0.9544688,0.7212847,-1.150275,-0.12636769,0.34349173,-1.6286267,-0.17038247,0.46964082,1.6914177
selected_event_control::cycle158_rank4_obj8,cycle158_rank4_obj8,selected_event_control,158.0,18_c2_xN_HighHighCOV_170723,control,,control_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle158_rank4_obj8.npz,96,96,96,0.4679904513888889,4313.0,0.4679904513888889,0.0,0.0,0.0,0.0,0.0,0.06961359752018095,0.06961359752018095,0.3600741942963135,0.03645954092279158,163.98490878236697,7.959239757342731,6.037923821441299,1.777789730669837,0.12389477528631687,0.01140652371143767,0.004333924799773512,0.1288752779364586,0.13042617891915143,0.0015509009826928377,0.0015366544064722564,-0.0019148975610733033,0.0019094288349151619,0.5368421052631579,0.16626794232676426,0.009551449954319755,0.003993150557285757,0.1701670903712511,0.17160004563629627,0.001432955265045166,0.001282685681393272,-0.001503559947013855,0.0015954732894897462,0.5368421052631579,0.057453062501735985,0.00641504824529344,0.0033071000373816836,0.05991552723571658,0.0612127932254225,0.0012972659897059202,0.0010199391920315591,-0.001308491826057434,0.0014495700597763066,0.5789473684210527,0.037978156081711255,0.001881051486237213,-0.0005239398199488599,0.0388625031337142,0.038563101552426815,-0.00029940158128738403,0.0005357044699944948,-0.0007391512393951416,0.00044815689325332657,0.5263157894736842,4.766591,-0.811678,-0.075138934,0.9139981,2.2800937,0.26741034,0.86426705,-1.3679341,-0.13082181,-1.1957468,-0.4739235,0.123682074,-0.030487936,-0.05713994,-0.20172982,-0.4496046
selected_event_control::cycle158_rank2_obj1,cycle158_rank2_obj1,selected_event_control,158.0,18_c2_xN_HighHighCOV_170723,control,,control_multicycle_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/multi_cycle_roi_sequences/cycle158_rank2_obj1.npz,96,96,96,0.4422743055555556,4076.0,0.4422743055555556,0.0,0.0,0.0,0.0,0.0,0.01313547252665017,0.01313547252665017,0.3145240431795878,0.005642787046123643,15.854554562308703,0.6172009940231542,11.017608004327208,0.17828708255069917,0.11981523246504366,0.015535134073892384,0.004419585915532038,0.1271481562871486,0.12816384714096785,0.001015690853819251,0.0019694234195508455,-0.002640756964683533,0.002486905455589295,0.5578947368421052,0.17234524680922428,0.015409260997629095,0.002942047168299086,0.18000791175290942,0.18032530322670937,0.0003173914737999439,0.0018671114193765741,-0.0024624377489089965,0.0022874087095260624,0.5368421052631579,0.07215168125306566,0.010733600881154973,0.0015684572653364946,0.07776775164529681,0.07726657507009804,-0.0005011765751987696,0.0015603790941991305,-0.002130112051963806,0.0020401850342750584,0.6,0.03681528756472593,0.002924503538277929,-0.00010932407932374881,0.03838212683331221,0.0381054503377527,-0.00027667649555951357,0.0005076349565857336,-0.000699140876531601,0.00044221803545951843,0.49473684210526314,4.51159,-0.9698946,-0.83865947,1.3313049,1.3799107,0.98308766,0.3185989,-0.98015434,-0.2819824,-1.3415315,-0.7641336,-0.044235706,0.50701123,-0.1206169,-0.44241002,-0.4320528
transfer_ranked::cycle40_rank8_obj3,cycle40_rank8_obj3,transfer_ranked,40.0,5_c2_x10_260623,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle40_rank8_obj3.npz,96,96,96,0.5222439236111112,4813.0,0.5222439236111112,0.0,0.0,0.0,0.0,0.0,0.1370642948275149,0.1370642948275149,0.2935798878038645,0.029970912113027215,152.3476237524968,10.801269519877943,13.737255337509831,1.724018708916023,0.11725657161635657,0.007174880499959931,0.004827504127872173,0.11143973818980157,0.11480596312321723,0.0033662249334156513,0.0005600906516376294,-0.0008348673582077026,0.0007301270961761475,0.5052631578947369,0.16551049891859293,0.007073763295623722,0.00956950970378119,0.1585836741141975,0.1652304446324706,0.006646770518273115,0.0005265664113195319,-0.0006154596805572509,0.0007048845291137696,0.5052631578947369,0.05605510564055294,0.003794728323464621,0.002418393780448555,0.05303537764120847,0.05471623444464058,0.001680856803432107,0.0003013925724907925,-0.0004410699009895325,0.0004612579941749576,0.4842105263157895,0.042251643763544657,0.0015427142944287491,0.0011068663257414483,0.041070554638281465,0.04178179579321295,0.0007112411549314857,0.00021034255623817444,-0.0003391250967979431,0.0003189310431480409,0.5052631578947369,13.652472,19.626404,24.768208,-14.597606,19.056305,-27.66835,-31.458954,25.999994,-7.9368167,4.5075264,-2.6639607,1.6203071,0.10521368,-1.7100888,0.23365146,0.36870605
transfer_ranked::cycle40_rank8_obj1,cycle40_rank8_obj1,transfer_ranked,40.0,5_c2_x10_260623,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle40_rank8_obj1.npz,96,96,96,0.4946831597222222,4559.0,0.4946831597222222,0.0,0.0,0.0,0.0,0.0,0.030076810228716794,0.030076810228716794,0.3264970388243036,0.006909409958324175,83.09724145409211,2.975257521187446,11.08001168489786,0.8956730753755097,0.13764317876969775,0.006850292240253692,0.005394429630916807,0.13178464164957404,0.13558903150260448,0.003804389853030443,0.0005276689403935483,-0.0007818877696990967,0.000671789050102234,0.5052631578947369,0.1621821753991147,0.003965819402211752,0.005234604346153069,0.15829644491896033,0.16185422707349062,0.003557782154530287,0.0004787840341266833,-0.0007523208856582642,0.0007679969072341919,0.5052631578947369,0.06909557959685723,0.0033450472540806978,0.00308621893684894,0.06613941863179207,0.06827219389379025,0.0021327752619981766,0.0002933932762396963,-0.0004245847463607788,0.00046416074037551906,0.5368421052631579,0.04137286105348418,0.0006016653693796478,0.0005847797032983541,0.04113172204233706,0.04143798688892275,0.000306264846585691,0.0002342410385608673,-0.00040333420038223266,0.00037527680397033694,0.5473684210526316,5.004073,-0.9651539,0.37054738,1.1911871,2.2463796,0.25294867,1.0020744,-1.1387601,0.76526374,-0.5299706,-0.8500479,-0.0063612517,-0.013587608,-0.0663604,-0.21358402,-0.48773524
transfer_ranked::cycle40_rank8_obj2,cycle40_rank8_obj2,transfer_ranked,40.0,5_c2_x10_260623,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle40_rank8_obj2.npz,96,96,96,0.5375434027777778,4954.0,0.5375434027777778,0.0,0.0,0.0,0.0,0.0,0.05725094163061428,0.05725094163061428,0.3787848203471942,0.025686314089624573,133.51308672931458,5.4550960953455245,10.132058228501254,1.4480122617276412,0.1042809879872948,0.005950271437976998,0.003821912716075673,0.09963933983817697,0.10224116547033191,0.0026018256321549416,0.0004354784363194516,-0.0005886569619178772,0.0005604773759841922,0.5052631578947369,0.17464957650129995,0.009085383026187777,0.008171166715778734,0.16726426919922233,0.17265922157093883,0.005394952371716499,0.0006990340195204083,-0.0008715212345123291,0.0008998543024063112,0.5263157894736842,0.05224827203589181,0.003906054207321616,0.0034356047255322984,0.048946139169856906,0.05127244163304567,0.0023263024631887674,0.00028611264730754653,-0.000401914119720459,0.00039796382188797005,0.49473684210526314,0.030616903910413384,0.00035284625467967424,-0.00010685276326523403,0.030725133256055415,0.030565741995815188,-0.00015939126024022698,0.0001426466985752708,-0.00024723298847675326,0.00019820556044578553,0.49473684210526314,-5.7168736,3.8241215,-2.7691083,-1.3589889,4.1457767,1.4265144,4.6456733,3.7234316,0.28424305,0.577206,0.7983172,-1.051986,-0.0678329,0.38683653,1.233337,2.3154225
transfer_ranked::cycle40_rank8_obj4,cycle40_rank8_obj4,transfer_ranked,40.0,5_c2_x10_260623,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle40_rank8_obj4.npz,96,96,96,0.4195963541666667,3867.0,0.4195963541666667,0.0,0.0,0.0,0.0,0.0,0.016013517961201967,0.016013517961201967,0.3126454615981381,0.009115593483320417,22.90423760299272,0.8458714049621565,5.212279438445758,0.2545993263257095,0.13861156976781785,0.010546377249829767,0.007733505972920378,0.12990276515483856,0.13523582485504448,0.005333059700205922,0.0007693293847535786,-0.0009385332465171814,0.0009801268577575683,0.5052631578947369,0.18701216081778207,0.008486415703937327,0.007402054351015223,0.17978424578905106,0.18485521897673607,0.005070973187685013,0.0006156063393542641,-0.0007147133350372314,0.0007616281509399414,0.49473684210526314,0.08822018847179909,0.006760922362084009,0.005735355491759586,0.08241395466029644,0.08639883249998093,0.003984877839684486,0.00048241364328484787,-0.0006879001855850219,0.0006961524486541752,0.5368421052631579,0.041563411126844585,0.0016904406472882838,0.0013038775158719898,0.04024375835433602,0.04108673403970897,0.0008429756853729486,0.00018989357509111102,-0.00029137805104255675,0.00030283108353614815,0.5052631578947369,4.6718693,-0.92328703,-0.35676783,1.4527228,2.1742506,0.50955987,0.41842023,-1.4275918,-0.43731132,-0.99228865,-0.91309696,0.09870945,0.032318432,-0.08372514,-0.18816297,-0.3670579
transfer_ranked::cycle116_rank12_obj1,cycle116_rank12_obj1,transfer_ranked,116.0,13_c2_x6_100723,,,transfer_warning_roi_candidate,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/transfer_ranked_roi_sequences/cycle116_rank12_obj1.npz,96,96,96,0.6801215277777778,6268.0,0.6801215277777778,0.0,0.0,0.0,0.0,0.0,0.08942425293356888,0.08942425293356888,0.5141193363114231,0.06800414805360555,371.5431669486874,13.944983561818344,12.355298798494081,2.089424252933569,0.10875566358057161,0.006401472334954262,0.007541984631727896,0.10259523428976536,0.10782827599905431,0.005233041709288955,0.0005168292867509943,-0.0006685078144073487,0.0007384598255157472,0.49473684210526314,0.14256708913793167,0.004929180912193259,0.005531549760975806,0.13792289094999433,0.14173724176362157,0.003814350813627243,0.0004517961489526849,-0.0006880909204483032,0.00070456862449646,0.4631578947368421,0.046251758273380496,0.0029334611607932984,0.0040391482648046186,0.043285882100462914,0.04612187168095261,0.002835989580489695,0.00027203152054234555,-0.00044198334217071533,0.0004142016172409058,0.4421052631578947,0.033341516042128205,0.0013659133170472848,0.0008773364837175933,0.032262229826301336,0.03284507023636252,0.0005828404100611806,0.00028246609788191946,-0.0003929838538169861,0.0004412390291690827,0.45263157894736844,4.7734866,-1.3111863,1.9700221,-0.07979069,3.227715,0.3094911,2.771603,-1.7974975,3.6543295,1.4636447,-0.8709486,0.9054033,0.22892812,-0.820237,-0.6364427,0.801239
