x,y,n,spearman_rho,p_value,abs_rho
particle_mean_std,particle_mean_last_minus_first,172,0.5192550114208155,2.920562932473349e-13,0.5192550114208155
particle_std_first_mean,mask_mask_instability_score,172,-0.5086844187530143,1.0451562317221093e-12,0.5086844187530143
particle_gradient_first_mean,mask_mask_instability_score,172,-0.5052717352210403,1.5628260556939485e-12,0.5052717352210403
particle_mean_std,cycleNo,172,0.5013231673280973,2.4755511732244146e-12,0.5013231673280973
particle_prior_area_fraction,particle_mean_last_minus_first,172,-0.5011441499224002,2.5273648529653995e-12,0.5011441499224002
mask_prior_area_px,particle_mean_last_minus_first,172,-0.5011441499224002,2.5273648529653995e-12,0.5011441499224002
mask_prior_area_fraction,particle_mean_last_minus_first,172,-0.5011441499224002,2.5273648529653995e-12,0.5011441499224002
video_embed_pc08,particle_mean_last_minus_first,172,-0.49235448041480495,6.88653642679178e-12,0.49235448041480495
particle_vs_context_mean_last_mean,particle_mean_last_minus_first,172,0.48790407694221666,1.1317052094674932e-11,0.48790407694221666
particle_std_last_mean,mask_mask_instability_score,172,-0.4873569155189838,1.202383002812008e-11,0.4873569155189838
particle_std_last_mean,particle_mean_last_minus_first,172,0.4822744462643851,2.099966948238592e-11,0.4822744462643851
particle_std_mean,particle_mean_last_minus_first,172,0.47671321076445766,3.825352646389261e-11,0.47671321076445766
particle_std_last_minus_first,future_any_drop_within_8cycles,72,0.6776500538422303,6.251827962667383e-11,0.6776500538422303
particle_vs_context_mean_mean,particle_mean_last_minus_first,172,0.4703477423105541,7.500745474481744e-11,0.4703477423105541
particle_std_slope,future_any_drop_within_8cycles,72,0.6656207629456228,1.7818351482425428e-10,0.6656207629456228
particle_gradient_mean,mask_mask_instability_score,172,-0.4528692366744378,4.4443821120126023e-10,0.4528692366744378
particle_std_mean,mask_mask_instability_score,172,-0.44137412987772584,1.357378001552987e-09,0.44137412987772584
particle_vs_context_mean_std,particle_mean_last_minus_first,172,0.4221951786116486,7.989859203003508e-09,0.4221951786116486
particle_gradient_last_mean,mask_mask_instability_score,172,-0.4041105501920371,3.851867217994413e-08,0.4041105501920371
particle_mean_first_mean,particle_mean_last_minus_first,172,0.3987568586802325,6.029107914020101e-08,0.3987568586802325
video_embed_pc05,cycleNo,172,-0.3985189609251311,6.149222338273322e-08,0.3985189609251311
particle_gradient_first_mean,cycleNo,172,-0.39611532275331834,7.499006224539942e-08,0.39611532275331834
particle_vs_context_mean_first_mean,particle_mean_last_minus_first,172,0.39497153935140145,8.237115382042357e-08,0.39497153935140145
particle_mean_first_mean,mask_mask_instability_score,172,-0.3743421386228749,4.218793113142163e-07,0.3743421386228749
particle_mean_last_mean,mask_mask_instability_score,172,-0.37201906102854554,5.035694714362044e-07,0.37201906102854554
video_embed_pc11,particle_mean_last_minus_first,172,-0.36908986065072114,6.282554641404443e-07,0.36908986065072114
mask_accepted_area_fraction_median,particle_mean_last_minus_first,172,-0.3662809414478316,7.751440756013003e-07,0.3662809414478316
particle_gradient_slope,future_any_drop_within_8cycles,72,0.5426546782247447,8.469016206270806e-07,0.5426546782247447
particle_mean_mean,mask_mask_instability_score,172,-0.36262533711157724,1.0158848289794933e-06,0.36262533711157724
video_embed_pc08,mask_mask_instability_score,172,0.35963953382790126,1.2638976783186292e-06,0.35963953382790126
mask_fallback_frame_fraction,mask_mask_instability_score,172,0.35570940478722435,1.6792907800172032e-06,0.35570940478722435
mask_centroid_jump_fraction,mask_mask_instability_score,172,0.35570940478722435,1.6792907800172032e-06,0.35570940478722435
particle_prior_area_fraction,mask_mask_instability_score,172,0.35237930707444337,2.130159603548544e-06,0.35237930707444337
mask_prior_area_px,mask_mask_instability_score,172,0.35237930707444337,2.130159603548544e-06,0.35237930707444337
mask_prior_area_fraction,mask_mask_instability_score,172,0.35237930707444337,2.130159603548544e-06,0.35237930707444337
mask_accepted_area_fraction_iqr,particle_mean_last_minus_first,172,-0.3509462708708475,2.357755538370652e-06,0.3509462708708475
particle_gradient_last_minus_first,future_any_drop_within_8cycles,72,0.5052302176575209,6.003868150455923e-06,0.5052302176575209
particle_gradient_slope,cycleNo,172,0.33404434643919656,7.523068080905051e-06,0.33404434643919656
particle_std_first_mean,particle_mean_last_minus_first,172,0.3314795881666908,8.918853854911397e-06,0.3314795881666908
particle_mean_diff_q90,particle_mean_last_minus_first,172,0.32532402215532075,1.3335838668086172e-05,0.32532402215532075
particle_mean_diff_abs_mean,particle_mean_last_minus_first,172,0.3196165624819431,1.921591915785716e-05,0.3196165624819431
particle_std_diff_q10,future_any_drop_within_8cycles,72,-0.4771618722321031,2.2567698822218875e-05,0.4771618722321031
mask_low_area_fraction,mask_mask_instability_score,172,0.3158241624586193,2.439548502914854e-05,0.3158241624586193
particle_vs_context_mean_last_minus_first,future_any_drop_within_8cycles,72,0.47315210859990053,2.7014250731615987e-05,0.47315210859990053
particle_vs_context_mean_slope,future_any_drop_within_8cycles,72,0.4664691692128963,3.6276015959980316e-05,0.4664691692128963
video_embed_pc15,cycleNo,172,-0.30548624578420774,4.600515637363625e-05,0.30548624578420774
mask_accepted_area_cv,cycleNo,172,0.2923222853302347,9.976750304120457e-05,0.2923222853302347
particle_std_diff_q90,future_any_drop_within_8cycles,72,0.4397374116648793,0.00011115595980294647,0.4397374116648793
particle_gradient_mean,particle_mean_last_minus_first,172,0.2902773896154894,0.00011214194803325628,0.2902773896154894
particle_mean_diff_positive_fraction,cycleNo,172,0.2889825813491069,0.00012070421526954049,0.2889825813491069
mask_accepted_centroid_max_step_px,cycleNo,172,0.28813686333935606,0.00012662251425690202,0.28813686333935606
mask_candidate_area_cv,cycleNo,172,0.281534823294539,0.0001830453553784451,0.281534823294539
particle_std_slope,particle_mean_last_minus_first,172,0.28096621160288815,0.0001888681315509246,0.28096621160288815
particle_gradient_last_minus_first,cycleNo,172,0.27834295228091427,0.0002180345097586696,0.27834295228091427
particle_std_std,future_any_drop_within_8cycles,72,0.4210251813812674,0.00023073503521872055,0.4210251813812674
particle_gradient_first_mean,future_any_drop_within_8cycles,72,-0.4130056541168623,0.0003115323248325234,0.4130056541168623
video_embed_pc09,particle_mean_last_minus_first,172,-0.27062203055849376,0.00033000778220463564,0.27062203055849376
particle_std_last_minus_first,particle_mean_last_minus_first,172,0.2695607260737748,0.0003490229944476586,0.2695607260737748
video_embed_pc14,particle_mean_last_minus_first,172,-0.2691055443725509,0.00035748554576472643,0.2691055443725509
video_embed_pc16,particle_mean_last_minus_first,172,-0.25971889581881413,0.0005804737694336078,0.25971889581881413
particle_vs_context_mean_diff_q90,particle_mean_last_minus_first,172,0.25855853624885466,0.0006155688808315905,0.25855853624885466
particle_gradient_std,future_any_drop_within_8cycles,72,0.3876104844462462,0.0007683201334295337,0.3876104844462462
particle_gradient_diff_q10,future_any_drop_within_8cycles,72,-0.3849373086914445,0.0008414472872000782,0.3849373086914445
mask_accepted_centroid_path_px,particle_mean_last_minus_first,172,-0.24644315594218483,0.0011183850368186663,0.24644315594218483
video_embed_pc03,mask_mask_instability_score,172,-0.2446743151343199,0.0012173411388210942,0.2446743151343199
particle_std_slope,cycleNo,172,0.24395334458365817,0.0012599261932590945,0.24395334458365817
particle_mean_slope,mask_mask_instability_score,172,-0.2433158453938796,0.0012987119121387425,0.2433158453938796
particle_mean_slope,future_any_drop_within_8cycles,72,0.37023484204003515,0.0013688570328743211,0.37023484204003515
video_embed_pc07,cycleNo,172,-0.24148008704408058,0.0014165809706782999,0.24148008704408058
particle_gradient_diff_q90,mask_mask_instability_score,172,0.23991023722513688,0.0015250442362754976,0.23991023722513688
particle_mean_last_minus_first,future_any_drop_within_8cycles,72,0.36355190265303094,0.0016952078349916065,0.36355190265303094
video_embed_pc09,mask_mask_instability_score,172,0.2364810445122893,0.001788803064947567,0.2364810445122893
particle_gradient_diff_q90,future_any_drop_within_8cycles,72,0.3608787268982292,0.0018442575241894713,0.3608787268982292
particle_vs_context_mean_diff_abs_mean,particle_mean_last_minus_first,172,0.23497399214398834,0.001917354614197266,0.23497399214398834
video_embed_pc02,particle_mean_last_minus_first,172,-0.23457069643979514,0.001953153399451902,0.23457069643979514
particle_gradient_mean,cycleNo,172,-0.23420309312872994,0.0019863126388041112,0.23420309312872994
particle_gradient_last_mean,cycleNo,172,-0.2332048221943394,0.0020789604608454416,0.2332048221943394
particle_gradient_diff_abs_mean,future_any_drop_within_8cycles,72,0.3555323753886258,0.002178173108365219,0.3555323753886258
mask_mask_instability_score,particle_mean_last_minus_first,172,-0.2287759739532295,0.002539219940008472,0.2287759739532295
particle_mean_last_minus_first,mask_mask_instability_score,172,-0.2287759739532295,0.002539219940008472,0.2287759739532295
particle_mean_diff_q10,particle_mean_last_minus_first,172,-0.2282948492534902,0.0025944147540447296,0.2282948492534902
video_embed_pc10,cycleNo,172,-0.22823470732950124,0.002601390170546087,0.22823470732950124
particle_vs_context_mean_diff_q10,particle_mean_last_minus_first,172,-0.22721703558789783,0.002722027989233226,0.22721703558789783
particle_std_diff_abs_mean,future_any_drop_within_8cycles,72,0.3461762602468199,0.002894929143926509,0.3461762602468199
particle_gradient_diff_abs_mean,mask_mask_instability_score,172,0.22383501196326,0.0031602140073153763,0.22383501196326
video_embed_pc04,particle_mean_last_minus_first,172,0.2214671237351314,0.0035039156156735913,0.2214671237351314
particle_gradient_slope,mask_mask_instability_score,172,0.21973837665224472,0.003775758998212072,0.21973837665224472
video_embed_pc16,future_any_drop_within_8cycles,72,-0.3354835572276131,0.003966118054737409,0.3354835572276131
particle_gradient_diff_q10,mask_mask_instability_score,172,-0.21825255037363814,0.004024427080907827,0.21825255037363814
video_embed_pc04,cycleNo,172,0.2174484252830897,0.0041650641293769,0.2174484252830897
particle_std_std,mask_mask_instability_score,172,0.21469128421380335,0.00468144748844689,0.21469128421380335
particle_std_diff_q90,mask_mask_instability_score,172,0.21340356810567765,0.00494174512858999,0.21340356810567765
particle_vs_context_mean_slope,cycleNo,172,0.210959664209551,0.005471676092665236,0.210959664209551
particle_mean_std,mask_mask_instability_score,172,-0.2089956168124781,0.005933806587567989,0.2089956168124781
video_embed_pc06,particle_mean_last_minus_first,172,0.20259241308800688,0.007692035247578356,0.20259241308800688
particle_gradient_last_minus_first,mask_mask_instability_score,172,0.1998235876100956,0.008586017197108485,0.1998235876100956
mask_mask_instability_score,cycleNo,172,0.19856151680099107,0.009023206289555519,0.19856151680099107
particle_gradient_std,particle_mean_last_minus_first,172,0.19737787038642096,0.00945101411462509,0.19737787038642096
particle_mean_diff_q10,future_any_drop_within_8cycles,72,-0.3034054481699927,0.009575179225046117,0.3034054481699927
particle_vs_context_mean_diff_abs_mean,future_any_drop_within_8cycles,72,0.3034054481699927,0.009575179225046117,0.3034054481699927
particle_std_last_minus_first,cycleNo,172,0.19456489309557637,0.01054040981355072,0.19456489309557637
video_embed_pc03,cycleNo,172,-0.19238191291989956,0.011460644519854542,0.19238191291989956
mask_accepted_centroid_path_px,cycleNo,172,0.18750029725137263,0.013778115438604984,0.18750029725137263
particle_gradient_std,mask_mask_instability_score,172,0.18502900309311293,0.015100587892584148,0.18502900309311293
particle_std_diff_q10,mask_mask_instability_score,172,-0.1837318531673453,0.015838094602027196,0.1837318531673453
video_embed_pc10,particle_mean_last_minus_first,172,-0.18342289563957156,0.016018316570352572,0.18342289563957156
particle_std_diff_abs_mean,mask_mask_instability_score,172,0.1827460192237619,0.01641941075089876,0.1827460192237619
video_embed_pc01,particle_mean_last_minus_first,172,0.18155499974646613,0.017146425482328937,0.18155499974646613
video_embed_pc03,particle_mean_last_minus_first,172,0.17663054693737004,0.020457425970946772,0.17663054693737004
particle_vs_context_mean_std,mask_mask_instability_score,172,-0.17654800103300303,0.020517335994910506,0.17654800103300303
particle_vs_context_mean_diff_q10,future_any_drop_within_8cycles,72,-0.26731757548016977,0.023204637859901667,0.26731757548016977
particle_mean_diff_abs_mean,future_any_drop_within_8cycles,72,0.2646443997253681,0.02467213216915356,0.2646443997253681
particle_mean_diff_q90,future_any_drop_within_8cycles,72,0.2619712239705664,0.02621753240533604,0.2619712239705664
particle_vs_context_mean_last_minus_first,mask_mask_instability_score,172,-0.16707408966607823,0.02848079657737474,0.16707408966607823
particle_std_diff_positive_fraction,future_any_drop_within_8cycles,72,-0.25758462747939387,0.02893063700093867,0.25758462747939387
particle_vs_context_mean_diff_q90,future_any_drop_within_8cycles,72,0.2552882845835621,0.030442780987455193,0.2552882845835621
particle_gradient_first_mean,particle_mean_last_minus_first,172,0.16227463494073793,0.03343582507481247,0.16227463494073793
particle_vs_context_mean_slope,mask_mask_instability_score,172,-0.160321834688855,0.035651651225243386,0.160321834688855
mask_accepted_area_fraction_iqr,cycleNo,172,0.15819526337951714,0.03820461751988397,0.15819526337951714
particle_vs_context_mean_diff_abs_mean,mask_mask_instability_score,172,0.15763083820648977,0.038907524472829705,0.15763083820648977
video_embed_pc15,future_any_drop_within_8cycles,72,-0.23657605429995027,0.04541595528242209,0.23657605429995027
video_embed_pc01,mask_mask_instability_score,172,-0.14721826198419125,0.05395662543185117,0.14721826198419125
video_embed_pc05,future_any_drop_within_8cycles,72,-0.2258833512807435,0.056407124846394964,0.2258833512807435
particle_std_last_minus_first,mask_mask_instability_score,172,0.14503433320008063,0.05765828862253415,0.14503433320008063
video_embed_pc05,mask_mask_instability_score,172,-0.14466877276645523,0.05829788202475822,0.14466877276645523
video_embed_pc12,particle_mean_last_minus_first,172,0.14335983056863513,0.06063611911381917,0.14335983056863513
particle_std_slope,mask_mask_instability_score,172,0.1412325046903762,0.06460021288011895,0.1412325046903762
video_embed_pc07,particle_mean_last_minus_first,172,-0.13922781844146256,0.06852737344153437,0.13922781844146256
particle_mean_mean,cycleNo,172,-0.1364657607119021,0.07425458188793485,0.1364657607119021
video_embed_pc14,mask_mask_instability_score,172,-0.13435525162939718,0.0788871572807995,0.13435525162939718
video_embed_pc13,future_any_drop_within_8cycles,72,0.2071711209971316,0.0807870469142355,0.2071711209971316
particle_std_diff_q10,particle_mean_last_minus_first,172,-0.13194491122187985,0.08445995501532819,0.13194491122187985
video_embed_pc12,mask_mask_instability_score,172,0.13117841353847168,0.08629685723440696,0.13117841353847168
mask_accepted_area_fraction_median,mask_mask_instability_score,172,0.12873505476920755,0.09236661153269231,0.12873505476920755
mask_high_area_fraction,mask_mask_instability_score,172,0.1286075267986558,0.09269251544301463,0.1286075267986558
particle_std_first_mean,future_any_drop_within_8cycles,72,-0.19647841797792479,0.09809434517659894,0.19647841797792479
particle_mean_last_mean,future_any_drop_within_8cycles,72,0.1911320664683214,0.10777156302571674,0.1911320664683214
particle_vs_context_mean_diff_positive_fraction,future_any_drop_within_8cycles,72,-0.1909533797130095,0.10810732382711255,0.1909533797130095
particle_mean_last_mean,cycleNo,172,-0.116944017994931,0.12656970727803937,0.116944017994931
particle_mean_first_mean,cycleNo,172,-0.11627968402795479,0.128754616520419,0.11627968402795479
video_embed_pc14,cycleNo,172,-0.11571210918227882,0.13064420860866158,0.11571210918227882
video_embed_pc08,future_any_drop_within_8cycles,72,-0.17509301193951118,0.14126351327672207,0.17509301193951118
particle_mean_mean,future_any_drop_within_8cycles,72,0.17509301193951118,0.14126351327672207,0.17509301193951118
mask_accepted_area_fraction_median,future_any_drop_within_8cycles,72,-0.17108324830730864,0.15074624558271635,0.17108324830730864
particle_vs_context_mean_last_minus_first,cycleNo,172,0.10763036257513815,0.1599166638934998,0.10763036257513815
video_embed_pc01,cycleNo,172,-0.10747696396819871,0.16051629758230135,0.10747696396819871
video_embed_pc16,mask_mask_instability_score,172,0.10735094862932526,0.1610101491197291,0.10735094862932526
particle_prior_area_fraction,cycleNo,172,-0.10593161521791393,0.16665128631388143,0.10593161521791393
mask_prior_area_px,cycleNo,172,-0.10593161521791393,0.16665128631388143,0.10593161521791393
mask_prior_area_fraction,cycleNo,172,-0.10593161521791393,0.16665128631388143,0.10593161521791393
mask_candidate_centroid_max_jump_px,particle_mean_last_minus_first,172,-0.10536277156128501,0.16895302902902867,0.10536277156128501
mask_accepted_centroid_max_step_px,future_any_drop_within_8cycles,72,0.16172713316550272,0.17470598988190908,0.16172713316550272
mask_accepted_area_fraction_median,cycleNo,172,-0.10375881773384328,0.17557040195765422,0.10375881773384328
video_embed_pc16,cycleNo,172,-0.10247852936054097,0.180988463579691,0.10247852936054097
particle_gradient_diff_q10,particle_mean_last_minus_first,172,-0.09821193778868957,0.19993164652665021,0.09821193778868957
particle_gradient_last_mean,particle_mean_last_minus_first,172,0.09345021833391705,0.22272220367344242,0.09345021833391705
mask_fallback_frame_fraction,particle_mean_last_minus_first,172,0.0917124224305769,0.23148198996919797,0.0917124224305769
mask_centroid_jump_fraction,particle_mean_last_minus_first,172,0.0917124224305769,0.23148198996919797,0.0917124224305769
particle_std_last_mean,cycleNo,172,0.09134415047530527,0.2333690800437307,0.09134415047530527
particle_gradient_last_mean,future_any_drop_within_8cycles,72,-0.14034172712708914,0.23966379535084958,0.14034172712708914
particle_gradient_diff_positive_fraction,future_any_drop_within_8cycles,72,-0.13886701490042522,0.2446875043359318,0.13886701490042522
video_embed_pc12,future_any_drop_within_8cycles,72,-0.13766855137228742,0.24882305867762958,0.13766855137228742
mask_accepted_area_cv,future_any_drop_within_8cycles,72,0.13766855137228742,0.24882305867762958,0.13766855137228742
particle_mean_diff_positive_fraction,particle_mean_last_minus_first,172,0.08635060926544945,0.26002800624272593,0.08635060926544945
particle_std_last_mean,future_any_drop_within_8cycles,72,0.13365878774008488,0.2630060116953752,0.13365878774008488
particle_vs_context_mean_std,future_any_drop_within_8cycles,72,0.13232219986268404,0.2678526463170804,0.13232219986268404
mask_candidate_area_cv,particle_mean_last_minus_first,172,-0.08458007129607681,0.26996347011250904,0.08458007129607681
particle_std_diff_positive_fraction,particle_mean_last_minus_first,172,0.08410296014173235,0.27268437125819067,0.08410296014173235
particle_vs_context_mean_diff_positive_fraction,mask_mask_instability_score,172,-0.08397386100451408,0.273423791886815,0.08397386100451408
particle_mean_std,future_any_drop_within_8cycles,72,0.1283124362304815,0.2827510796349063,0.1283124362304815
mask_fallback_frame_fraction,cycleNo,172,0.08111985903692134,0.2901175322531251,0.08111985903692134
mask_centroid_jump_fraction,cycleNo,172,0.08111985903692134,0.2901175322531251,0.08111985903692134
particle_vs_context_mean_diff_positive_fraction,cycleNo,172,0.07858887996472519,0.30547937691387717,0.07858887996472519
particle_gradient_diff_q90,particle_mean_last_minus_first,172,0.07622170886531221,0.3203223480124628,0.07622170886531221
video_embed_pc12,cycleNo,172,0.07407264732320747,0.3341956459808736,0.07407264732320747
video_embed_pc05,particle_mean_last_minus_first,172,0.07277364851718075,0.34276476012707513,0.07277364851718075
particle_std_diff_q90,particle_mean_last_minus_first,172,0.07241988035560776,0.34512237062692785,0.07241988035560776
video_embed_pc09,cycleNo,172,0.07169732889421429,0.3499694128803273,0.07169732889421429
particle_std_std,particle_mean_last_minus_first,172,0.0712312193327225,0.35311878562415283,0.0712312193327225
particle_gradient_slope,particle_mean_last_minus_first,172,0.07083971590058172,0.35577774788507843,0.07083971590058172
video_embed_pc11,mask_mask_instability_score,172,0.06977605296145224,0.3630647781181362,0.06977605296145224
particle_mean_slope,cycleNo,172,0.06877685541594403,0.36999386164406134,0.06877685541594403
particle_prior_area_fraction,future_any_drop_within_8cycles,72,-0.10559044231466706,0.37736856054510776,0.10559044231466706
mask_prior_area_px,future_any_drop_within_8cycles,72,-0.10559044231466706,0.37736856054510776,0.10559044231466706
mask_prior_area_fraction,future_any_drop_within_8cycles,72,-0.10559044231466706,0.37736856054510776,0.10559044231466706
mask_candidate_centroid_max_jump_px,cycleNo,172,0.06699507159687812,0.3825503562244875,0.06699507159687812
particle_vs_context_mean_mean,cycleNo,172,-0.06637557722269957,0.3869759726359171,0.06637557722269957
mask_accepted_centroid_path_px,future_any_drop_within_8cycles,72,0.10158067868246451,0.39585086734818503,0.10158067868246451
video_embed_pc11,future_any_drop_within_8cycles,72,-0.09890750292766282,0.4084642114346593,0.09890750292766282
particle_std_diff_abs_mean,particle_mean_last_minus_first,172,0.06319124824737357,0.410209044869732,0.06319124824737357
mask_candidate_area_cv,future_any_drop_within_8cycles,72,0.09757091505026198,0.41485768334742923,0.09757091505026198
mask_low_area_fraction,cycleNo,172,0.06195443125888772,0.41944994109000244,0.06195443125888772
particle_mean_last_minus_first,cycleNo,172,-0.061917577707182356,0.4197271412597951,0.061917577707182356
video_embed_pc13,particle_mean_last_minus_first,172,0.06116061899994458,0.42544430167497754,0.06116061899994458
video_embed_pc06,future_any_drop_within_8cycles,72,0.09356115141805942,0.4343818913268697,0.09356115141805942
video_embed_pc15,particle_mean_last_minus_first,172,-0.058988482487886386,0.4420980452649809,0.058988482487886386
video_embed_pc03,future_any_drop_within_8cycles,72,-0.08955138778585688,0.4544150527302042,0.08955138778585688
particle_vs_context_mean_first_mean,cycleNo,172,-0.056943922874491765,0.4581059836775642,0.056943922874491765
mask_mask_instability_score,future_any_drop_within_8cycles,72,0.08821479990845603,0.46120422447129755,0.08821479990845603
particle_gradient_diff_positive_fraction,cycleNo,172,-0.05653774633198007,0.4613240904062842,0.05653774633198007
particle_mean_diff_abs_mean,mask_mask_instability_score,172,0.05569136322202608,0.4680699678641476,0.05569136322202608
video_embed_pc13,mask_mask_instability_score,172,-0.05515363561643512,0.47238375913704717,0.05515363561643512
video_embed_pc14,future_any_drop_within_8cycles,72,0.08286844839885263,0.488907541741812,0.08286844839885263
particle_std_mean,cycleNo,172,0.05227824524496422,0.4958150286627287,0.05227824524496422
particle_gradient_diff_abs_mean,particle_mean_last_minus_first,172,0.05143199455668722,0.5028262965426645,0.05143199455668722
video_embed_pc02,mask_mask_instability_score,172,-0.05125039356707975,0.5043376178871707,0.05125039356707975
particle_vs_context_mean_last_mean,future_any_drop_within_8cycles,72,0.07885868476665008,0.510246578416982,0.07885868476665008
particle_vs_context_mean_diff_q90,mask_mask_instability_score,172,-0.050514555791007915,0.510485633145303,0.050514555791007915
particle_vs_context_mean_last_mean,cycleNo,172,-0.04967400889484603,0.5175557302832126,0.04967400889484603
particle_gradient_last_minus_first,particle_mean_last_minus_first,172,0.04634952530208852,0.5460029211876312,0.04634952530208852
particle_std_mean,future_any_drop_within_8cycles,72,0.070839157502245,0.5543101538268171,0.070839157502245
particle_vs_context_mean_mean,future_any_drop_within_8cycles,72,0.070839157502245,0.5543101538268171,0.070839157502245
video_embed_pc04,future_any_drop_within_8cycles,72,0.06950256962484415,0.5618272033558883,0.06950256962484415
mask_low_area_fraction,future_any_drop_within_8cycles,72,-0.06948615819181192,0.5619198009851062,0.06948615819181192
particle_mean_diff_positive_fraction,mask_mask_instability_score,172,0.041845774628020645,0.5857265388043669,0.041845774628020645
video_embed_pc11,cycleNo,172,0.0417905004874425,0.5862222127289368,0.0417905004874425
particle_gradient_mean,future_any_drop_within_8cycles,72,-0.06415621811524075,0.5923676600123298,0.06415621811524075
mask_high_area_fraction,cycleNo,172,0.040841939569459335,0.594758365859443,0.040841939569459335
particle_mean_diff_q10,mask_mask_instability_score,172,-0.03942510315289978,0.607612245075282,0.03942510315289978
mask_high_area_fraction,particle_mean_last_minus_first,172,0.039275352495397875,0.6089779677435229,0.039275352495397875
mask_accepted_area_cv,particle_mean_last_minus_first,172,-0.03891331854582418,0.6122852879974591,0.03891331854582418
particle_gradient_diff_positive_fraction,particle_mean_last_minus_first,172,0.03850705092621523,0.6160060431804283,0.03850705092621523
mask_candidate_centroid_max_jump_px,future_any_drop_within_8cycles,72,-0.050790339341232255,0.6717836245737056,0.050790339341232255
mask_fallback_frame_fraction,future_any_drop_within_8cycles,72,0.04852697695828609,0.6856265918376111,0.04852697695828609
mask_centroid_jump_fraction,future_any_drop_within_8cycles,72,0.04852697695828609,0.6856265918376111,0.04852697695828609
video_embed_pc15,mask_mask_instability_score,172,-0.03046297639305058,0.6915908737189702,0.03046297639305058
mask_accepted_centroid_max_step_px,particle_mean_last_minus_first,172,-0.028215369339856817,0.7133087523735213,0.028215369339856817
particle_mean_diff_positive_fraction,future_any_drop_within_8cycles,72,-0.03753899799122608,0.7542315790769477,0.03753899799122608
video_embed_pc09,future_any_drop_within_8cycles,72,-0.034751284812422074,0.7719683043380162,0.034751284812422074
particle_std_diff_positive_fraction,mask_mask_instability_score,172,0.020532217050907887,0.7892057323667243,0.020532217050907887
particle_mean_first_mean,future_any_drop_within_8cycles,72,0.030741521180219524,0.797683863078218,0.030741521180219524
video_embed_pc13,cycleNo,172,-0.019023787239059974,0.8043682582658633,0.019023787239059974
particle_gradient_diff_positive_fraction,mask_mask_instability_score,172,-0.01886530659350048,0.8059656332617294,0.01886530659350048
