roi_id,cycleNo,cohort_role,is_event_roi,event_reference_cycle,validation_score,front_quality_score,degradation_mode_hypothesis,timing_elapsed_s,thresholds_finite,phase_slope_median_per_s,phase_slope_iqr_per_s,phase_slope_positive_fraction,phase_slope_negative_fraction,phase_slope_abs_median_per_s,radius2_slope_median_px2_per_s,radius2_slope_iqr_px2_per_s,radius2_slope_positive_fraction,radius2_slope_negative_fraction,diffusion_proxy_median_um2_per_s,diffusion_proxy_iqr_um2_per_s,default_q70_diffusion_proxy_um2_per_s,q70_phase_slope_bootstrap_p05,q70_phase_slope_bootstrap_p50,q70_phase_slope_bootstrap_p95,q70_radius2_slope_bootstrap_p05_px2_per_s,q70_radius2_slope_bootstrap_p50_px2_per_s,q70_radius2_slope_bootstrap_p95_px2_per_s,threshold_robust_phase_score,diffusion_proxy_abs_median_um2_per_s,threshold_robust_diffusion_score
cycle140_rank9_obj2,140.0,future8_negative,0,140.0,,,,12296.607302004,7,-5.009456689453361e-06,1.3710530904234328e-06,0.0,1.0,5.009456689453361e-06,0.0034755232960976476,0.00042582217312562643,1.0,0.0,8.007605674208981e-06,9.810942868814433e-07,8.616339745488977e-06,-8.270752109288256e-06,-5.200694487582223e-06,-2.2128423133286423e-06,0.0028815615723849324,0.0038073043177384368,0.004616612561652518,0.8472222222222222,8.007605674208981e-06,1.2430555555555556
cycle143_rank10_obj2,143.0,future8_negative,0,143.0,,,,12312.066600504,7,-3.165147176477388e-06,9.155539409128004e-07,0.0,1.0,3.165147176477388e-06,-8.697162518123692e-05,0.00022526283248194693,0.14285714285714285,0.8571428571428571,-2.0038262441756987e-07,5.190055660384057e-07,-1.9409884051438577e-07,-5.8475343733986726e-06,-3.203513701707865e-06,-8.728110768976129e-07,-0.0007137365350429481,-0.00012149447714251396,0.0005455984420580775,0.8472222222222222,2.0038262441756987e-07,0.20833333333333334
cycle139_rank11_obj2,139.0,future8_negative,0,139.0,,,,12303.98316874,7,-7.775621245466107e-06,2.1004392044547717e-06,0.0,1.0,7.775621245466107e-06,0.0006156872332581966,0.00021852693307556335,1.0,0.0,1.418543385426885e-06,5.03486053806098e-07,1.3162375671954766e-06,-1.0161310549715692e-05,-7.777104225674542e-06,-5.61665561809643e-06,-0.001412675138667656,0.0006700639930815196,0.0029042691013874983,0.8194444444444445,1.418543385426885e-06,0.9097222222222223
cycle129_rank7_obj2,129.0,future8_negative,0,129.0,,,,11971.851669512,7,1.2496881701100736e-06,1.9513703604610266e-07,1.0,0.0,1.2496881701100736e-06,0.0004992041665787343,0.0005086795735474483,1.0,0.0,1.1501663997974038e-06,1.171997737453321e-06,1.1501663997974038e-06,-1.5718089804800253e-06,1.2206062232871148e-06,4.052507826752053e-06,-0.00014812034363379876,0.0004599308355222082,0.0010789323290774314,0.8194444444444444,1.1501663997974038e-06,0.5625
cycle151_rank14_obj3,151.0,future8_positive,0,151.0,,,,12438.259448892,7,1.6933994776911942e-06,4.0232962338515894e-07,1.0,0.0,1.6933994776911942e-06,0.0015428954829821192,0.0008510679436445675,1.0,0.0,3.5548311927908026e-06,1.960860542157084e-06,3.5548311927908026e-06,-1.2951515124031987e-06,1.6344232166802182e-06,4.604538570426751e-06,0.0007827871099723545,0.0015430619662956746,0.0023487935166529193,0.8055555555555556,3.5548311927908026e-06,0.7430555555555556
cycle76_rank8_obj3,76.0,future8_negative,0,76.0,,,,9131.576459066,7,7.970035181570776e-07,1.215232112564992e-07,1.0,0.0,7.970035181570776e-07,0.0005042022613250543,0.0002654574602682613,1.0,0.0,1.1616820100929252e-06,6.116139884580742e-07,8.997909210886433e-07,-9.369973737486632e-07,6.801750850895373e-07,2.1041153886217915e-06,-0.0005012371398511115,0.00036781753467557654,0.0015208279534082852,0.7916666666666667,1.1616820100929252e-06,0.7986111111111112
cycle149_rank20_obj3,149.0,future8_positive,0,149.0,,,,12422.659052488,7,2.5110752176827617e-06,7.593921945450781e-07,1.0,0.0,2.5110752176827617e-06,-0.0014820981594380615,0.00037454067451299887,0.0,1.0,-3.414754159345294e-06,8.629417140779501e-07,-3.817602922959323e-06,-6.126547607085912e-08,2.7508913640496186e-06,5.974280976154151e-06,-0.0022113266401928016,-0.0016606333395983433,-0.0010676911564844805,0.7916666666666666,3.414754159345294e-06,1.0763888888888888
cycle108_rank21_obj3,108.0,future8_positive,0,108.0,,,,9088.191856282,7,8.598190275741233e-07,1.6671628720209828e-07,1.0,0.0,8.598190275741233e-07,-0.0010483445835766361,0.0002518045682218348,0.0,1.0,-2.4153859205605697e-06,5.801577251831072e-07,-2.0586911521405155e-06,-7.945683465638898e-07,7.010540486993842e-07,1.9033784871709014e-06,-0.001335427055045237,-0.000829712280301292,-0.00042564833479828267,0.7638888888888888,2.4153859205605697e-06,1.0347222222222223
cycle152_rank15_obj2,152.0,future8_positive,0,152.0,,,,12557.445742552,7,2.379398903442321e-06,6.808372655997233e-07,1.0,0.0,2.379398903442321e-06,0.005082974341217231,0.002693271856029286,1.0,0.0,1.1711172882164502e-05,6.205298356291478e-06,1.1711172882164502e-05,-1.215092540429904e-06,2.329983722126237e-06,5.2899500737682206e-06,0.0020165537904698843,0.005087636161660254,0.007884213846167535,0.7638888888888888,1.1711172882164502e-05,0.6875000000000001
cycle158_rank12_obj1,158.0,future8_negative,0,158.0,,,,19531.183546792,7,9.410883813478818e-07,1.786704887735761e-07,1.0,0.0,9.410883813478818e-07,-1.261057282994533e-05,0.00023236132458056367,0.42857142857142855,0.5714285714285714,-2.9054759800194044e-08,5.353604918336187e-07,7.864507016603714e-07,-3.0641785864554766e-07,1.020613077403081e-06,2.4138690353143664e-06,-0.00017220218021759634,0.0003821488036096003,0.0008287264102853421,0.7638888888888888,2.9054759800194044e-08,-0.08333333333333333
cycle147_rank3_obj2,147.0,future8_negative,0,147.0,,,,12424.30955664,7,3.5450136708526837e-06,1.5357107291936307e-06,1.0,0.0,3.5450136708526837e-06,-0.0030985626073469987,0.0006427234010697403,0.0,1.0,-7.139088247327485e-06,1.4808347160646824e-06,-7.329787579826575e-06,3.892007931930838e-07,3.611264908737754e-06,6.8854391252637505e-06,-0.003756690317987582,-0.003233153372794126,-0.002550477568993844,0.75,7.139088247327485e-06,0.9930555555555556
cycle148_rank18_obj3,148.0,future8_positive,0,148.0,,,,12429.281505696,7,3.208670667020309e-06,1.3090249632689619e-06,1.0,0.0,3.208670667020309e-06,-0.0019070888403060003,0.0005625964160155892,0.0,1.0,-4.3939326880650246e-06,1.2962221424999176e-06,-3.896455088859233e-06,-5.321919942174784e-08,3.491047455773983e-06,6.798329093710539e-06,-0.0027792074875213077,-0.0017295031664333457,-0.0003965756279552886,0.75,4.3939326880650246e-06,0.9375
cycle110_rank24_obj3,110.0,future8_positive,0,110.0,,,,9080.69766931,7,1.2044430946543904e-06,2.4880063956104534e-07,1.0,0.0,1.2044430946543904e-06,-0.0006672000604322133,0.00045060945607729456,0.14285714285714285,0.8571428571428571,-1.5372289392358196e-06,1.0382041868020866e-06,-2.641362377539024e-06,-1.6133442038461345e-06,1.1183177103563595e-06,3.734889481538728e-06,-0.001559811491079333,-0.001125261305293928,-0.0006634809636280155,0.75,1.5372289392358196e-06,0.3194444444444445
cycle104_rank6_obj1,104.0,future8_negative,0,104.0,,,,9065.996495402,7,-3.8860942130723966e-07,7.07410737658499e-08,0.0,1.0,3.8860942130723966e-07,-0.0008926168145609008,0.00018756030340685067,0.0,1.0,-2.0565891407483154e-06,4.321389390493837e-07,-1.7613107274482907e-06,-1.6236028525059425e-06,-4.3939496333787204e-07,1.2726480561413441e-06,-0.0011872720122138444,-0.0007504249566373574,-0.0003191430682518047,0.7361111111111112,2.0565891407483154e-06,1.0763888888888888
cycle146_rank1_obj1,146.0,future8_negative,0,146.0,,,,12394.593684328,7,2.8355288227546085e-06,1.179990013331938e-06,1.0,0.0,2.8355288227546085e-06,-0.002519322458963582,0.0008708230384985084,0.0,1.0,-5.804518945452093e-06,2.0063762807005635e-06,-5.804518945452093e-06,-7.159230406260407e-07,2.779257326269233e-06,6.5999898617324445e-06,-0.0031559278271473005,-0.0025699409652525165,-0.002103034116054047,0.7361111111111112,5.804518945452093e-06,0.7986111111111112
cycle44_rank4_obj3,44.0,future8_negative,0,44.0,,,,9321.254368328,7,3.896808439803886e-07,7.100640865461876e-08,1.0,0.0,3.896808439803886e-07,0.0004758903386600857,0.00041767700765316725,0.8571428571428571,0.14285714285714285,1.0964513402728375e-06,9.623278256328976e-07,1.0964513402728375e-06,-2.063988317458205e-06,4.002712724106639e-07,2.725400073703102e-06,-0.00012726431019406665,0.00044332377567328377,0.0010339869340360486,0.7361111111111112,1.0964513402728375e-06,0.2361111111111111
cycle110_rank24_obj2,110.0,future8_positive,0,110.0,,,,9080.69766931,7,3.743453621075369e-07,5.577194980649623e-08,1.0,0.0,3.743453621075369e-07,6.806651549368948e-05,0.0004937385185466277,0.7142857142857143,0.2857142857142857,1.5682525169746055e-07,1.1375735467314302e-06,1.5682525169746055e-07,-7.12191938168708e-07,3.9909893010073366e-07,1.380952085016141e-06,-0.0004667596578285943,0.00010822856054839684,0.000577983745249621,0.7222222222222222,1.5682525169746055e-07,-0.21527777777777776
cycle143_rank10_obj3,143.0,future8_negative,0,143.0,,,,12312.066600504,7,-2.4606988942823123e-06,8.942717391967515e-07,0.0,1.0,2.4606988942823123e-06,-0.0007617531006464982,0.00039964581481359085,0.0,1.0,-1.755079143889532e-06,9.207839573305134e-07,-1.755079143889532e-06,-4.544454691155634e-06,-2.5040646854693376e-06,-8.25296958397231e-07,-0.0014436502284378764,-0.0007928063354548094,0.0003144237997502155,0.7083333333333334,1.755079143889532e-06,0.8125
cycle148_rank18_obj2,148.0,future8_positive,0,148.0,,,,12429.281505696,7,4.376125567735644e-06,2.1084859198666795e-06,1.0,0.0,4.376125567735644e-06,-0.00022890451956218954,0.0023334552776207657,0.42857142857142855,0.5714285714285714,-5.273960130712847e-07,5.376280959638244e-06,-5.273960130712847e-07,-3.6290436326642055e-07,4.730177942916717e-06,9.295102912341138e-06,-0.001343281449746104,-0.00027997660266211957,0.0009214716860056109,0.7083333333333334,5.273960130712847e-07,-0.7638888888888888
cycle139_rank11_obj1,139.0,future8_negative,0,139.0,,,,12303.98316874,7,-7.587457227677348e-06,3.1377539346235584e-06,0.0,1.0,7.587457227677348e-06,0.0013956179061917083,0.0004306374514920835,1.0,0.0,3.215503655865696e-06,9.921886882377605e-07,3.0054128414161426e-06,-9.609384746851788e-06,-7.308438581480103e-06,-5.496076368608083e-06,6.553077072560067e-05,0.0012399802522975402,0.0024238085581692317,0.6805555555555556,3.215503655865696e-06,0.9791666666666667
cycle40_rank2_obj3,40.0,future8_negative,0,40.0,,,,9322.243530232,7,1.2572894658880078e-06,4.3942101753470234e-07,1.0,0.0,1.2572894658880078e-06,0.001130640674112391,0.0020274364666146615,0.7142857142857143,0.2857142857142857,2.604996113154949e-06,4.671213619080181e-06,2.604996113154949e-06,-8.0901232384024e-07,1.1531738219556315e-06,3.5346584274645115e-06,0.0008759874359082816,0.001134214623247006,0.0013399427879879186,0.6805555555555556,2.604996113154949e-06,-0.21527777777777776
cycle104_rank6_obj3,104.0,future8_negative,0,104.0,,,,9065.996495402,7,5.762178479228025e-07,1.6973894726516893e-07,1.0,0.0,5.762178479228025e-07,-0.0010195646174998266,0.000433136338828933,0.0,1.0,-2.3490768787196005e-06,9.979461246618612e-07,-2.96455304689492e-06,-2.4854117461462034e-06,6.593231502228822e-07,3.58162999801376e-06,-0.0017777716856840862,-0.0012895547595565778,-0.0008075055097139104,0.6666666666666667,2.3490768787196005e-06,0.8541666666666667
cycle78_rank22_obj1,78.0,future8_positive,0,78.0,,,,9143.028396564,7,7.502860047931208e-07,1.9019125090406782e-07,1.0,0.0,7.502860047931208e-07,-0.0009601304070802265,0.0009929806648459696,0.0,1.0,-2.212140457912842e-06,2.287827451805114e-06,-2.212140457912842e-06,-5.139866117776821e-07,7.87697861069195e-07,2.207832408232134e-06,-0.0014248758755282286,-0.0009404233233049598,-0.0004812612516539047,0.6666666666666666,2.212140457912842e-06,0.47916666666666674
cycle84_rank23_obj2,84.0,future8_positive,0,84.0,,,,9150.381473104,7,4.6023151637983904e-07,1.275009576768062e-07,1.0,0.0,4.6023151637983904e-07,-0.0002663373802081566,0.00020533281530476735,0.14285714285714285,0.8571428571428571,-6.136413239995928e-07,4.73086806462184e-07,-2.447960211158605e-07,-2.0003850587716336e-06,3.9994434599386823e-07,2.7252509149519465e-06,-0.0004813207023483454,-8.959182824491732e-05,0.0002675277384400932,0.6666666666666666,6.136413239995928e-07,0.3055555555555556
cycle104_rank6_obj2,104.0,future8_negative,0,104.0,,,,9065.996495402,7,-3.2419313723962963e-07,1.0788790746767667e-07,0.0,1.0,3.2419313723962963e-07,-0.0004799564027476322,0.00024949677979753285,0.0,1.0,-1.1058195519305446e-06,5.748405806535159e-07,-1.395318095905834e-06,-2.3231248571713786e-06,-2.641811703089368e-07,1.5627955885118455e-06,-0.0009299871627878001,-0.0005976898066178669,-0.0003440654935633767,0.6527777777777778,1.1058195519305446e-06,0.7847222222222223
cycle84_rank23_obj1,84.0,future8_positive,0,84.0,,,,9150.381473104,7,-3.7278302860715756e-07,1.1663909195174306e-07,0.0,1.0,3.7278302860715756e-07,-0.0005080570778177394,0.0003529996923917158,0.0,1.0,-1.1705635072920715e-06,8.133112912705132e-07,-1.479893973613732e-06,-1.496570930815682e-06,-2.034716657146459e-07,8.284454490231481e-07,-0.0012496652223833369,-0.0006580784042824388,1.9083802625296395e-05,0.6527777777777778,1.1705635072920715e-06,0.7430555555555556
cycle155_rank19_obj3,155.0,future8_positive,0,155.0,,,,12444.43306612,7,1.6616272975912492e-06,6.425586375607277e-07,1.0,0.0,1.6616272975912492e-06,0.005306937391353616,0.002697605448201237,1.0,0.0,1.222718374967873e-05,6.215282952655649e-06,1.222718374967873e-05,-1.3536770027873242e-06,2.1461363306562925e-06,4.7419746992570375e-06,0.0023582388773440237,0.005358489758456658,0.00793047123794606,0.6527777777777778,1.222718374967873e-05,0.6875
cycle147_rank3_obj3,147.0,future8_negative,0,147.0,,,,12424.30955664,7,4.198421406853904e-06,2.7200280174115747e-06,1.0,0.0,4.198421406853904e-06,-0.0020099023878088636,0.0005966696259175387,0.0,1.0,-4.630815101511622e-06,1.3747268181140092e-06,-5.194531229113861e-06,-8.764484576195337e-07,4.499973683740864e-06,8.358654133187362e-06,-0.003155692835640034,-0.002296866248581701,-0.0013100015571543852,0.6388888888888888,4.630815101511622e-06,0.951388888888889
cycle140_rank9_obj3,140.0,future8_negative,0,140.0,,,,12296.607302004,7,-6.083609590044285e-06,3.5697973398145406e-06,0.0,1.0,6.083609590044285e-06,-0.0026553630850610506,0.001158098288617747,0.0,1.0,-6.117956547980661e-06,2.6682584569752894e-06,-6.117956547980661e-06,-7.718444496855862e-06,-6.134312106255921e-06,-4.69109057287356e-06,-0.0056793425427080855,-0.0027105021945395217,-0.0006232232281609418,0.625,6.117956547980661e-06,0.7430555555555556
cycle139_rank11_obj3,139.0,future8_negative,0,139.0,,,,12303.98316874,7,-9.531308523896148e-06,4.417676048841885e-06,0.0,1.0,9.531308523896148e-06,0.003900368436226301,0.0016814789443827575,0.8571428571428571,0.14285714285714285,8.986448877065399e-06,3.8741274878578735e-06,1.1701961824879121e-05,-1.189930553509472e-05,-9.708954690404902e-06,-7.490317583063177e-06,0.004451163404432532,0.005061318988258482,0.00574541300614231,0.625,8.986448877065399e-06,0.3194444444444444
cycle140_rank9_obj1,140.0,future8_negative,0,140.0,,,,12296.607302004,7,-6.570459821201327e-06,4.078548725200214e-06,0.0,1.0,6.570459821201327e-06,0.00035152026150551356,0.0013601316552503237,1.0,0.0,8.099026825087033e-07,3.1337433336967457e-06,1.5775143345013883e-07,-8.894388772417086e-06,-6.32945751804138e-06,-4.84331204683718e-06,-0.000974967928876635,4.80707264301869e-07,0.000853808506818569,0.6111111111111112,8.099026825087033e-07,0.006944444444444531
cycle148_rank18_obj1,148.0,future8_positive,0,148.0,,,,12429.281505696,7,2.7345169767588627e-06,1.7553756280937603e-06,1.0,0.0,2.7345169767588627e-06,-0.0033943874601399257,0.0006604538826973897,0.0,1.0,-7.820668708162389e-06,1.5216857457347871e-06,-7.820668708162389e-06,-1.4547270644454236e-07,3.078991440162505e-06,5.8621483045063555e-06,-0.004246019454387764,-0.0034086609596471673,-0.002505954194726866,0.5833333333333334,7.820668708162389e-06,1.0069444444444446
cycle146_rank1_obj2,146.0,future8_negative,0,146.0,,,,12394.593684328,7,3.980883653242864e-06,2.9406083198473994e-06,1.0,0.0,3.980883653242864e-06,-0.001187895117118456,0.0011979212823632359,0.0,1.0,-2.7369103498409226e-06,2.760010634564895e-06,-2.7369103498409226e-06,3.090589208672022e-07,3.863106531103226e-06,8.660872425941577e-06,-0.0016892374722896747,-0.0012102672526183252,-0.0006850748009394723,0.5833333333333334,2.7369103498409226e-06,0.5208333333333334
cycle44_rank4_obj2,44.0,future8_negative,0,44.0,,,,9321.254368328,7,-5.41479221336569e-07,2.407636677933527e-07,0.0,1.0,5.41479221336569e-07,-0.0013041982319181235,0.0003043173454793384,0.0,1.0,-3.0048727263393567e-06,7.011471639843963e-07,-3.276052994466323e-06,-1.5901665723850763e-06,-6.430358902193072e-07,5.830912052675955e-07,-0.0017934802970518242,-0.0014101748807036206,-0.0011087078645983807,0.5694444444444444,3.0048727263393567e-06,1.0625
cycle147_rank3_obj1,147.0,future8_negative,0,147.0,,,,12424.30955664,7,2.9196749395072232e-06,2.314375289786822e-06,1.0,0.0,2.9196749395072232e-06,-0.0053246065566069775,0.0012570941772911343,0.0,1.0,-1.2267893506422477e-05,2.8963449844787746e-06,-1.2267893506422477e-05,-3.0906597722904286e-07,2.9529729412412654e-06,5.913428394937327e-06,-0.006738623608318187,-0.0053081212001691025,-0.004255113950387033,0.5555555555555556,1.2267893506422477e-05,0.8819444444444445
cycle40_rank2_obj2,40.0,future8_negative,0,40.0,,,,9322.243530232,7,9.600876407879318e-07,5.400662179623426e-07,1.0,0.0,9.600876407879318e-07,-0.0006508661074446319,0.0010218501816552572,0.2857142857142857,0.7142857142857143,-1.499595511552432e-06,2.3543428185337127e-06,-1.499595511552432e-06,-5.26338851802982e-07,9.84301097656836e-07,2.508335499000078e-06,-0.0011469159446143567,-0.0006479573412437017,-0.000264932335004437,0.5555555555555556,1.499595511552432e-06,-0.20138888888888892
cycle108_rank21_obj1,108.0,future8_positive,0,108.0,,,,9088.191856282,7,1.151580446340494e-06,5.940206688367547e-07,1.0,0.0,1.151580446340494e-06,-0.000161900485488025,0.00018248320143563854,0.14285714285714285,0.8571428571428571,-3.730187185644096e-07,4.2044129610771116e-07,-3.730187185644096e-07,-1.461798841939241e-07,1.3262369933470785e-06,2.9683565551659874e-06,-0.0005352551418519758,-0.00017209723255731652,0.0002258317307330535,0.5416666666666667,3.730187185644096e-07,0.33333333333333337
cycle131_rank5_obj2,131.0,future8_negative,0,131.0,,,,12533.551364744,7,1.3236074805940616e-06,8.884287124041069e-07,1.0,0.0,1.3236074805940616e-06,0.0007666947291940212,0.0004740330971606499,0.8571428571428571,0.14285714285714285,1.7664646560630248e-06,1.0921722558581373e-06,2.259858716494553e-06,-1.561301089604782e-06,1.6712717888351801e-06,4.869379896373638e-06,0.0002594678653944832,0.001020300717631262,0.0017475727444967316,0.5277777777777777,1.7664646560630248e-06,0.34722222222222227
cycle154_rank16_obj2,154.0,future8_positive,0,154.0,,,,12443.325540528,7,1.7219407685915105e-06,1.1851004977345526e-06,1.0,0.0,1.7219407685915105e-06,0.0061058327686269835,0.00293768570252953,1.0,0.0,1.406783869891657e-05,6.768427858628037e-06,1.406783869891657e-05,-1.8572435995961372e-06,1.6657131574302997e-06,5.557626605717061e-06,0.0025936199049456502,0.0060812436729850315,0.009659838493549101,0.513888888888889,1.406783869891657e-05,0.6875
cycle40_rank2_obj1,40.0,future8_negative,0,40.0,,,,9322.243530232,7,1.8999294020920254e-06,1.237634687905329e-06,1.0,0.0,1.8999294020920254e-06,0.0019820891529404904,0.0008470269178877995,1.0,0.0,4.56673340837489e-06,1.951550018813489e-06,3.5570844096899108e-06,2.86790574555961e-07,1.877622392850441e-06,3.645945570558203e-06,0.00019127587423156713,0.0015593678782454472,0.0029879156766915763,0.5138888888888888,4.56673340837489e-06,0.7847222222222223
cycle153_rank17_obj2,153.0,future8_positive,0,153.0,,,,12441.275319136,7,2.494765311742836e-06,1.9677713583430226e-06,1.0,0.0,2.494765311742836e-06,0.009099572608576589,0.004548067761362153,1.0,0.0,2.0965415290160462e-05,1.04787481221784e-05,2.0965415290160462e-05,-9.35019689585017e-07,2.5163296379756966e-06,6.171240087672752e-06,0.00585191777074604,0.009169446900313795,0.011993606694625436,0.5138888888888888,2.0965415290160462e-05,0.6875
cycle146_rank1_obj3,146.0,future8_negative,0,146.0,,,,12394.593684328,7,1.9851639780575305e-06,1.6408605823551048e-06,1.0,0.0,1.9851639780575305e-06,-0.004026162174732969,0.0013442904006293254,0.0,1.0,-9.276277650584762e-06,3.0972450830499655e-06,-9.276277650584762e-06,-1.0699792250930864e-06,1.9036085522384715e-06,5.270033443954393e-06,-0.005465800721752365,-0.003975481289308363,-0.002602635254551021,0.4722222222222222,9.276277650584762e-06,0.7708333333333334
cycle108_rank21_obj2,108.0,future8_positive,0,108.0,,,,9088.191856282,7,7.95631418142482e-07,4.973270147313891e-07,1.0,0.0,7.95631418142482e-07,0.00040797319842056877,0.0009044745774261223,1.0,0.0,9.399702491609904e-07,2.0839094263897857e-06,9.399702491609904e-07,-2.0341961284799732e-07,8.281728104624789e-07,1.779639617703385e-06,-0.00021000977054127254,0.0003746102495150964,0.0011088972383850257,0.4722222222222222,9.399702491609904e-07,0.2152777777777778
