particle_mse,particle_mae,nonparticle_mse,nonparticle_mae,full_crop_mse,full_crop_mae,particle_to_nonparticle_mse_ratio,particle_mse_fraction_of_full,particle_mask_area_fraction,nonparticle_context_area_fraction,roi_id,cycleNo,cohort_role,event_reference_cycle,method,eval_step,frame_index,validation_score,mask_fallback_used,accepted_area_fraction
0.0003274634073022753,0.013680591247975826,0.00021508069767151028,0.011541073210537434,0.00027447083266451955,0.0127564100548625,1.522514157929716,1.193071788806527,0.2056206597222222,0.5491536458333334,cycle58_rank6_obj29,58.0,control,,persistence,0,3380,4.995734664947042,0,0.2056206597222222
0.0005208609509281814,0.017801720649003983,0.0005379332578741014,0.018415790051221848,0.0006122435443103313,0.019397476688027382,0.9682631503146146,0.8507414341378007,0.2056206597222222,0.5491536458333334,cycle58_rank6_obj29,58.0,control,,velocity,0,3380,4.995734664947042,0,0.2056206597222222
0.005040451884269714,0.05153810232877731,0.0012252365704625845,0.02299715019762516,0.0021594471763819456,0.02979397028684616,4.1138601358974345,2.334139931459106,0.2056206597222222,0.5491536458333334,cycle58_rank6_obj29,58.0,control,,low_rank_dmd,0,3380,4.995734664947042,0,0.2056206597222222
0.0002875269274227321,0.012860073707997799,0.00020585708261933178,0.011402756907045841,0.00026011239970102906,0.012469553388655186,1.3967307986892203,1.1053949283202686,0.2058376736111111,0.5489366319444444,cycle58_rank6_obj29,58.0,control,,persistence,1,3390,4.995734664947042,0,0.2058376736111111
0.0004943704116158187,0.01740374229848385,0.0005504430155269802,0.01867373287677765,0.0006140471086837351,0.019459329545497894,0.89813186409954,0.8051017660119691,0.2058376736111111,0.5489366319444444,cycle58_rank6_obj29,58.0,control,,velocity,1,3390,4.995734664947042,0,0.2058376736111111
0.005007597617805004,0.051642175763845444,0.0012895999243482947,0.023441683501005173,0.002209947444498539,0.030129455029964447,3.8830628966852774,2.2659351607075355,0.2058376736111111,0.5489366319444444,cycle58_rank6_obj29,58.0,control,,low_rank_dmd,1,3390,4.995734664947042,0,0.2058376736111111
0.00029250310035422444,0.012930920347571373,0.0002085414162138477,0.011428160592913628,0.0002542869478929788,0.01239823643118143,1.4026139539317153,1.1502875109316646,0.169921875,0.5848524305555556,cycle58_rank6_obj29,58.0,control,,persistence,2,3400,4.995734664947042,0,0.169921875
0.0004834587452933192,0.017192304134368896,0.0005382506642490625,0.018467769026756287,0.0006110355025157332,0.019369224086403847,0.8982037132602781,0.7912122017507008,0.169921875,0.5848524305555556,cycle58_rank6_obj29,58.0,control,,velocity,2,3400,4.995734664947042,0,0.169921875
0.005478028208017349,0.054574694484472275,0.0014117471873760223,0.0246291346848011,0.0022485621739178896,0.03030172921717167,3.8803181313215274,2.4362360407728665,0.169921875,0.5848524305555556,cycle58_rank6_obj29,58.0,control,,low_rank_dmd,2,3400,4.995734664947042,0,0.169921875
0.0015712279127910733,0.027867402881383896,0.00044466115650720894,0.015635408461093903,0.0007139521767385304,0.018462229520082474,3.5335398421867783,2.2007467222366937,0.1704644097222222,0.5843098958333334,cycle58_rank6_obj29,58.0,control,,persistence,3,3409,4.995734664947042,0,0.1704644097222222
0.002828506985679269,0.03809282183647156,0.0009642251534387469,0.02364431694149971,0.0014322303468361497,0.027256518602371216,2.933450735641851,1.974896700050761,0.1704644097222222,0.5843098958333334,cycle58_rank6_obj29,58.0,control,,velocity,3,3409,4.995734664947042,0,0.1704644097222222
0.0057396553456783295,0.0554235503077507,0.0014198794960975647,0.02503456175327301,0.002233243314549327,0.030674494802951813,4.04235384865642,2.5700985236517337,0.1704644097222222,0.5843098958333334,cycle58_rank6_obj29,58.0,control,,low_rank_dmd,3,3409,4.995734664947042,0,0.1704644097222222
0.0002891318581532687,0.013098250143229961,0.00021529039076995105,0.011553013697266579,0.0002636039862409234,0.012597786262631416,1.3429854306048479,1.096841752191918,0.2065972222222222,0.5481770833333334,cycle58_rank6_obj29,58.0,control,,persistence,4,3419,4.995734664947042,0,0.2065972222222222
0.0026186348404735327,0.03743783012032509,0.0009218674385920167,0.023112712427973747,0.0014395570615306497,0.027383826673030853,2.840576346283601,1.8190559516197262,0.2065972222222222,0.5481770833333334,cycle58_rank6_obj29,58.0,control,,velocity,4,3419,4.995734664947042,0,0.2065972222222222
0.005214789882302284,0.0528499111533165,0.0013359974836930633,0.024081416428089142,0.0022494483273476362,0.03075231797993183,3.903293191756002,2.3182527995435813,0.2065972222222222,0.5481770833333334,cycle58_rank6_obj29,58.0,control,,low_rank_dmd,4,3419,4.995734664947042,0,0.2065972222222222
0.0002601658343337476,0.012440233491361141,0.00020977588428650051,0.011513602919876575,0.00024526414927095175,0.012236741371452808,1.240208497838709,1.060757697800886,0.1691623263888889,0.5856119791666666,cycle58_rank6_obj29,58.0,control,,persistence,5,3429,4.995734664947042,0,0.1691623263888889
0.00046960561303421855,0.016918234527111053,0.0005557202384807169,0.018874695524573326,0.0006116483709774911,0.019488876685500145,0.8450396089911588,0.7677705611865354,0.1691623263888889,0.5856119791666666,cycle58_rank6_obj29,58.0,control,,velocity,5,3429,4.995734664947042,0,0.1691623263888889
0.005679356399923563,0.05577640235424042,0.0014544953592121601,0.024942180141806602,0.0022673802450299263,0.030679484829306602,3.904692004655027,2.504809862559512,0.1691623263888889,0.5856119791666666,cycle58_rank6_obj29,58.0,control,,low_rank_dmd,5,3429,4.995734664947042,0,0.1691623263888889
0.0002393934119027108,0.011672276072204113,0.000209697027457878,0.011421059258282185,0.0002417094074189663,0.012147605419158936,1.141615667159602,0.9904182648868065,0.17057291666666666,0.5842013888888888,cycle58_rank6_obj29,58.0,control,,persistence,6,3438,4.995734664947042,0,0.17057291666666666
0.00047665947931818664,0.016810135915875435,0.0005667880177497864,0.01888379268348217,0.0006158360629342496,0.019440321251749992,0.8409836912406504,0.7740038429173279,0.17057291666666666,0.5842013888888888,cycle58_rank6_obj29,58.0,control,,velocity,6,3438,4.995734664947042,0,0.17057291666666666
0.00566851394250989,0.055813442915678024,0.0015376044902950525,0.025520330294966698,0.00233549065887928,0.031119320541620255,3.6865877917813266,2.4271190813625476,0.17057291666666666,0.5842013888888888,cycle58_rank6_obj29,58.0,control,,low_rank_dmd,6,3438,4.995734664947042,0,0.17057291666666666
0.0020638895221054554,0.031872935593128204,0.000506400887388736,0.016454441472887993,0.0009344068239443004,0.020536189898848534,4.07560407871308,2.2087697448456165,0.20475260416666666,0.5500217013888888,cycle58_rank6_obj29,58.0,control,,persistence,7,3448,4.995734664947042,0,0.20475260416666666
0.0031011037062853575,0.04002555087208748,0.0009938828879967332,0.023910313844680786,0.0016034001018851995,0.028586046770215034,3.1201902595746778,1.9340797737503141,0.20475260416666666,0.5500217013888888,cycle58_rank6_obj29,58.0,control,,velocity,7,3448,4.995734664947042,0,0.20475260416666666
0.00625985860824585,0.057968899607658386,0.001447982620447874,0.025356609374284744,0.0025276292581111193,0.03262282535433769,4.323158662159646,2.4765730924177545,0.20475260416666666,0.5500217013888888,cycle58_rank6_obj29,58.0,control,,low_rank_dmd,7,3448,4.995734664947042,0,0.20475260416666666
0.0003170592535752803,0.01334426924586296,0.00022025959333404899,0.01166418008506298,0.00027259354828856885,0.012698675505816936,1.4394798826965212,1.163120901304824,0.1716579861111111,0.5831163194444444,cycle58_rank6_obj29,58.0,control,,persistence,8,3458,4.995734664947042,0,0.1716579861111111
