roi_id,cycleNo,cohort_role,event_reference_cycle,method,particle_mse_mean,particle_mse_median,particle_mse_max,particle_mae_mean,particle_mae_median,nonparticle_mse_mean,nonparticle_mse_median,nonparticle_mae_mean,nonparticle_mae_median,full_crop_mse_mean,full_crop_mse_median,particle_to_nonparticle_mse_ratio_mean,particle_to_nonparticle_mse_ratio_median,particle_mse_fraction_of_full_mean,particle_mse_fraction_of_full_median,particle_mask_area_fraction_mean,nonparticle_context_area_fraction_mean,mask_fallback_used_mean,accepted_area_fraction_median,validation_score_first
cycle158_rank1_obj2,158.0,control,,low_rank_dmd,0.003978340842877515,0.0035586191806942225,0.00771291321143508,0.036394036025740206,0.035116203129291534,0.00031855358747634455,0.0003136780724162236,0.013273393968120217,0.013097169809043407,0.001258750608030823,0.0011492849444039166,12.366289084217861,11.36672703554584,3.1208190665523485,3.1263213959911065,0.2587246365017361,0.4960496690538194,0.0,0.2547743055555556,4.934436160019414
cycle158_rank1_obj2,158.0,control,,persistence,0.0004091229428695442,6.458278221543878e-05,0.007887917570769787,0.0084782658086624,0.005584992002695799,4.470671439094076e-05,2.9934685699117836e-05,0.004917178506730124,0.004334599245339632,0.0001406461511805901,4.251162499713246e-05,4.46315944362659,2.1894321026423516,1.889270386843732,1.5242985685039079,0.2587246365017361,0.4960496690538194,0.0,0.2547743055555556,4.934436160019414
cycle158_rank1_obj2,158.0,control,,velocity,0.0006072316496101848,9.104452328756452e-05,0.010741282254457474,0.010988177207764238,0.007174963830038905,0.00011132730264762358,8.632041135570034e-05,0.00800903482013382,0.007338662398979068,0.00024923778642005345,9.874163515632972e-05,2.6475371178989215,1.0538707341983338,1.318107197376552,0.9220330503421399,0.2587246365017361,0.4960496690538194,0.0,0.2547743055555556,4.934436160019414
cycle158_rank2_obj1,158.0,control,,low_rank_dmd,0.010828607890289277,0.009519265498965979,0.01676754839718342,0.06832892424426973,0.0651199035346508,0.001514949806733057,0.0013642088742926717,0.021778452850412577,0.021344679407775402,0.0038125655701151118,0.0034919645404443145,7.2384149345480875,7.033206837034147,2.8596105508711833,2.797577368537747,0.14012654622395834,0.6146477593315972,0.0,0.1395941840277778,4.565168403238116
cycle158_rank2_obj1,158.0,control,,persistence,0.0007860742445018332,0.00013958934869151562,0.014646938070654869,0.012177047261502594,0.007968569174408913,0.00015633172972684406,4.714842179964762e-05,0.006033665064023808,0.004939011763781309,0.00029126865069883934,7.092338273650967e-05,3.4462011895056626,3.0962905379145207,2.1169182286549617,2.0762363622359477,0.14012654622395834,0.6146477593315972,0.0,0.1395941840277778,4.565168403238116
cycle158_rank2_obj1,158.0,control,,velocity,0.0011383766784547333,0.00012849962513428181,0.01853809505701065,0.014344894050736912,0.008345298003405333,0.00027026120687878574,9.782709457795136e-05,0.009205768190440722,0.007781779393553734,0.0004585671251788881,0.00011551722855074331,1.9775519287066585,1.304464516777416,1.379060757088256,1.0704625830059493,0.14012654622395834,0.6146477593315972,0.0,0.1395941840277778,4.565168403238116
cycle158_rank4_obj8,158.0,control,,low_rank_dmd,0.008257870591478422,0.006703385151922703,0.019582848995923996,0.054888175218366086,0.050863152369856834,0.0014919387867848855,0.0014228125801309943,0.02468526834854856,0.024087706580758095,0.0025406619970453903,0.0021800658432766795,5.292897193313967,4.712010735407553,3.0894360191551944,3.018684021797409,0.16377088758680555,0.59100341796875,0.0,0.1625434027777778,4.680398202469608
cycle158_rank4_obj8,158.0,control,,persistence,0.0011753284929909569,0.00019431990222074091,0.022914409637451172,0.01459081623761449,0.0096244215965271,0.00017541001125209732,8.053670171648264e-05,0.00840996703482233,0.007051249733194709,0.0003484135547751066,0.00010797640061355196,3.4520993009266685,2.4154521121281443,2.0539455253361565,1.7990597978137561,0.16377088758680555,0.59100341796875,0.0,0.1625434027777778,4.680398202469608
cycle158_rank4_obj8,158.0,control,,velocity,0.0016565155419812072,0.00022274095681495965,0.029562272131443024,0.01831719107576646,0.011372772045433521,0.0003748395392904058,0.00022215532953850925,0.013391709217103198,0.01182221807539463,0.0006214074655872537,0.0002543202426750213,2.033446132697621,1.0026463572534179,1.3786190826616453,0.8758251752560754,0.16377088758680555,0.59100341796875,0.0,0.1625434027777778,4.680398202469608
cycle158_rank6_obj3,158.0,control,,low_rank_dmd,0.007070430612657219,0.006660349667072296,0.011459045112133026,0.054742074105888605,0.05334959737956524,0.0015416573332913686,0.0015136940055526793,0.021721635886933655,0.021866302005946636,0.002631489303894341,0.0025355395628139377,4.588392578600782,4.584537038646927,2.698439793517991,2.716532316514636,0.17851087782118055,0.576263427734375,0.0,0.177734375,5.3452399511153725
cycle158_rank6_obj3,158.0,control,,persistence,0.00045349820982210076,6.16769611951895e-05,0.008798121474683285,0.009136191860307008,0.005507829366251826,8.752350800023123e-05,3.348825885041151e-05,0.005228605630691163,0.004286649636924267,0.0001648223635584145,4.256328975316137e-05,2.9738124078879435,1.96891884973477,1.876534963901734,1.4523021684718151,0.17851087782118055,0.576263427734375,0.0,0.177734375,5.3452399511153725
cycle158_rank6_obj3,158.0,control,,velocity,0.0007073464246332151,8.682438055984676e-05,0.012111088261008263,0.011579468002310023,0.0070398529060184956,0.0001631015147722792,8.028545926208608e-05,0.008133363458910026,0.007027551298961043,0.0002858145182926819,9.201069769915193e-05,1.9406989649286273,1.0814707640976318,1.319688769846461,0.9437285869876115,0.17851087782118055,0.576263427734375,0.0,0.177734375,5.3452399511153725
cycle58_rank1_obj1,58.0,control,,low_rank_dmd,0.0023260847192432266,0.0022020069882273674,0.0035155597142875195,0.02806211687857285,0.02784808073192835,0.0002815899379129405,0.0002768872072920203,0.011710424674674869,0.011589719448238611,0.0007130869780667126,0.0006691811431664973,8.267049681177316,7.7249842183046376,3.2459017398180765,3.230610815922411,0.20924886067708334,0.5455254448784722,0.0,0.2118598090277778,4.759075493154626
cycle58_rank1_obj1,58.0,control,,persistence,0.00010427760355469218,4.868033101956826e-05,0.0009512557298876345,0.006019739303155802,0.005017281975597143,4.096537327313854e-05,3.4323007639613934e-05,0.004942164581734687,0.004616973921656609,5.8548513379719225e-05,4.1749637603061274e-05,1.8721410839022303,1.3961923831811323,1.3194811645046576,1.1532485550667246,0.20924886067708334,0.5455254448784722,0.0,0.2118598090277778,4.759075493154626
cycle58_rank1_obj1,58.0,control,,velocity,0.0002497254984064057,9.369032704853453e-05,0.0013318501878529787,0.009714951942441985,0.007476313505321741,0.00011662027554848464,9.914097245200537e-05,0.008407180939684622,0.007834786083549261,0.0001571015577610524,0.00011179780267411843,1.6792875391249587,0.9562520329236524,1.1954042306635333,0.8431372449177449,0.20924886067708334,0.5455254448784722,0.0,0.2118598090277778,4.759075493154626
cycle58_rank3_obj9,58.0,control,,low_rank_dmd,0.007850348280044273,0.008374851662665606,0.012767148204147816,0.055053360178135335,0.057150738313794136,0.0011981119623669656,0.0012558099697344005,0.020570113556459546,0.021101029589772224,0.0020843980746576563,0.002204050892032683,6.2776844683288955,6.587576438413348,3.6260022081963643,3.7823404590219276,0.14454142252604166,0.6102328830295138,0.0,0.1440972222222222,4.475129312169529
cycle58_rank3_obj9,58.0,control,,persistence,0.0004581824082379171,0.00011401750089135021,0.00506943603977561,0.010633404817781411,0.007745023816823959,9.595810524842818e-05,7.159684173529968e-05,0.007211240066681057,0.006695432122796774,0.00015744231245662377,8.513145439792424e-05,2.8537713475870286,1.6251436938135355,1.7683820612808157,1.3438931927956366,0.14454142252604166,0.6102328830295138,0.0,0.1440972222222222,4.475129312169529
cycle58_rank3_obj9,58.0,control,,velocity,0.0010533394761296222,0.0002149580541299656,0.007032605819404125,0.017026483052177355,0.011010636575520039,0.0002653012625160045,0.0002080626945826225,0.012205455277580768,0.011387770995497704,0.0004030456902910373,0.00023120207333704457,2.628021632609154,1.0428958070467167,1.630722946205643,0.9286968620424164,0.14454142252604166,0.6102328830295138,0.0,0.1440972222222222,4.475129312169529
cycle58_rank4_obj2,58.0,control,,low_rank_dmd,0.004432543137227185,0.004564736038446426,0.00677045714110136,0.04314915230497718,0.044857509434223175,0.0007691777709624148,0.0008051897457335144,0.019922398030757904,0.020510385744273663,0.0013287352558108978,0.001382200513035059,5.659631012604829,5.628628768555762,3.291427095375352,3.2824562889555535,0.14265950520833334,0.6121148003472222,0.0,0.14241536458333331,4.914744204591446
cycle58_rank4_obj2,58.0,control,,persistence,0.00028724335220431385,9.955956920748577e-05,0.0031962741632014513,0.009562554798321798,0.007366769947111607,0.00010736244553299912,8.774936577538028e-05,0.007901982855401002,0.007376930210739374,0.0001467957865770586,9.926437996909954e-05,1.7806519132218506,1.1682499577467749,1.282826648964523,1.007881387445064,0.14265950520833334,0.6121148003472222,0.0,0.14241536458333331,4.914744204591446
cycle58_rank4_obj2,58.0,control,,velocity,0.0006916854313203658,0.00022739640553481877,0.004446830600500107,0.015729484177427366,0.011561082676053047,0.00030527456419804366,0.00025487128004897386,0.01350034898496233,0.012662494089454412,0.0003992754691353184,0.00028274110809434205,1.6963500728882726,0.9115609948135495,1.237206128837155,0.8182080385683885,0.14265950520833334,0.6121148003472222,0.0,0.14241536458333331,4.914744204591446
cycle58_rank6_obj29,58.0,control,,low_rank_dmd,0.008103223706712015,0.008305896539241076,0.011099210008978844,0.06541596516035497,0.06649374961853027,0.00186439202298061,0.0018693729070946574,0.028665890800766647,0.029122578911483288,0.003080164715356659,0.003168424009345472,4.3222796860147605,4.315389054533172,2.6120723551825606,2.6537014767911713,0.18281046549479166,0.5719638400607638,0.0,0.1737738715277778,4.995734664947042
cycle58_rank6_obj29,58.0,control,,persistence,0.0005110280749249796,0.0001987236537388526,0.00533393956720829,0.01405273241107352,0.010988431517034769,0.00024897005368984537,0.00020177147234790027,0.011958415678236634,0.011272124480456114,0.0003359078732501075,0.00022526641987496987,1.4520759512582764,1.0176708243086678,1.0988218989355907,0.906750169225977,0.18281046549479166,0.5719638400607638,0.0,0.1737738715277778,4.995734664947042
cycle58_rank6_obj29,58.0,control,,velocity,0.001296052580983087,0.0005208142101764679,0.00735828373581171,0.023489133454859257,0.017801405861973763,0.0006919010793353664,0.0005663965130224824,0.020196313154883683,0.018879244104027748,0.0009004953153635142,0.000626144465059042,1.4609854431092066,0.9480312977317156,1.111843218437539,0.8501832831319165,0.18281046549479166,0.5719638400607638,0.0,0.1737738715277778,4.995734664947042
cycle60_rank1_obj1,60.0,event,60.0,low_rank_dmd,0.010959522769553587,0.010876340791583061,0.01236225850880146,0.058541127713397145,0.05885624326765537,0.0004940923827234656,0.0004972439201083034,0.016560149349970743,0.016482099890708923,0.002642318024300039,0.0026753208367154002,22.244305271080627,21.957119233557762,4.148878229073949,4.089007607612253,0.2051357693142361,0.5496385362413194,0.0,0.20882161458333331,6.474067665989688
cycle60_rank1_obj1,60.0,event,60.0,persistence,7.793884810780582e-05,5.508696813194547e-05,0.0003161366912536323,0.005881852412130684,0.005351634696125984,3.6781342146241514e-05,3.461278720351402e-05,0.004769348583067767,0.004651734139770269,4.967451945958601e-05,4.3318941607140005e-05,1.9441186437168456,1.5853058127859612,1.4239663375860365,1.2702903091209055,0.2051357693142361,0.5496385362413194,0.0,0.20882161458333331,6.474067665989688
cycle60_rank1_obj1,60.0,event,60.0,velocity,0.00017600135106476955,0.00010481497520231642,0.0006094269338063896,0.0091202589974273,0.007828448200598359,0.00010543683652031177,9.728737495606765e-05,0.00808039229013957,0.007802156964316964,0.00013332182402336912,0.00011168609125888906,1.5407744231337137,1.08432990800496,1.1873052816692657,0.9446800050609044,0.2051357693142361,0.5496385362413194,0.0,0.20882161458333331,6.474067665989688
cycle60_rank2_obj2,60.0,event,60.0,low_rank_dmd,0.0072196144465124235,0.00719952373765409,0.00871078111231327,0.059302185429260135,0.05923479236662388,0.0013185709285608027,0.001327352481894195,0.02198615175439045,0.022047660313546658,0.0024522512685507536,0.002442290191538632,5.48257173380925,5.389172761617896,2.944825906062525,2.9402111461595064,0.1315070258246528,0.6232672797309028,0.0,0.1317816840277778,5.384766191610338
cycle60_rank2_obj2,60.0,event,60.0,persistence,0.00019424081369834312,0.00013419421156868339,0.001121393870562315,0.008659715502290055,0.0080580641515553,8.308408746415807e-05,7.670044578844681e-05,0.0067041891743429005,0.006602177862077951,0.00011125660103061819,9.667075210018083e-05,1.9609006865634993,1.7498013619729362,1.4633053377928649,1.3873419415519241,0.1315070258246528,0.6232672797309028,0.0,0.1317816840277778,5.384766191610338
