already_in_existing_video_cohort,any_abrupt_drop,cohort_role,crop_size_full,crop_x0,crop_x1,crop_y0,crop_y1,cycleNo,cycles_since_prev_event,cycles_to_next_event,event_relative_bin,expansion_cycle_rank,first_frame_index,future_any_drop_within_16cycles,future_any_drop_within_8cycles,future_event_within_32cycles,last_frame_index,local_cycle_index,n_frames,npz_path,object_area_ds_px,object_candidate_rank,object_mean_abs_z,object_mean_residual,object_x_full_approx,object_y_full_approx,output_size,past_event_within_16cycles,pixel_size_um,preview_png,roi_id,roi_mean_delta_last_minus_first,roi_mean_first,roi_mean_last,roi_norm_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,selection_reason,source_stem,stage_drift_xy_sampled,status,thr30_seg_apparent_D_um2_per_s,thr30_seg_r2,thr30_seg_slope_px2_per_s,thr30_seg_status,thr30_seg_window_n,thr30_seg_window_t0_s,thr30_seg_window_t1_s,thr50_seg_apparent_D_um2_per_s,thr50_seg_r2,thr50_seg_slope_px2_per_s,thr50_seg_status,thr50_seg_window_n,thr50_seg_window_t0_s,thr50_seg_window_t1_s,thr70_seg_apparent_D_um2_per_s,thr70_seg_r2,thr70_seg_slope_px2_per_s,thr70_seg_status,thr70_seg_window_n,thr70_seg_window_t0_s,thr70_seg_window_t1_s,timing_dt_max_to_median_ratio,timing_dt_median_s,timing_elapsed_s,timing_status,validation_label,validation_score
True,0.0,source_balanced_pre_event_sampling,192,1249,1441,110,302,108.0,22.0,8.0,near_pre_event_1_8,11,2712,1.0,1.0,1.0,3615,3,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle108_rank11_obj1_12_c2_x10_070723.npz,118.0,1,18.480348587036133,7579.54248046875,1344.7118644067796,206.2372881355932,96,0.0,0.096,,source_balanced_cycle108_rank11_obj1_12_c2_x10_070723,-1.84765625,8847.9951171875,8846.1474609375,-6.13182783126831e-05,0.07443984597921371,0.07437852770090103,source_fill,12_c2_x10_070723,0.2236067977498773,ok,-6.151333028412659e-06,0.8137134782488595,-0.002669849404692994,ok,53,0.0,4973.84782051295,9.801305422862299e-06,0.6457260358124377,0.004254038812006206,ok,41,3724.5239457190037,7550.285180620849,-3.989739332149932e-05,0.6640660582111837,-0.017316576962456302,ok,35,5830.146631386131,9088.19185627997,1.0145951189947866,100.1061520986259,9088.19185627997,ok,source_balanced_pre_event_candidate,23.272265275644223
True,0.0,source_balanced_pre_event_sampling,192,1570,1762,130,322,108.0,22.0,8.0,near_pre_event_1_8,11,2712,1.0,1.0,1.0,3615,3,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle108_rank11_obj2_12_c2_x10_070723.npz,75.0,2,21.80430603027344,9762.6484375,1665.6533333333334,226.02666666666667,96,0.0,0.096,,source_balanced_cycle108_rank11_obj2_12_c2_x10_070723,0.568359375,8227.8125,8228.380859375,-6.534159183502197e-05,0.07692088931798935,0.07685554772615433,source_fill,12_c2_x10_070723,0.2236067977498773,ok,4.4532335242059154e-06,0.7351519761968363,0.0019328270504365952,ok,44,574.3378352858126,4682.060064330697,3.6899621827056615e-06,0.4665064200736496,0.0016015460862437766,ok,53,2487.1713113598526,7459.935134965926,-1.7918008877493267e-05,0.7795655585625648,-0.007776913575300897,ok,34,5739.301708411425,8887.154763102531,1.0145951189947866,100.1061520986259,9088.19185627997,ok,source_balanced_pre_event_candidate,23.55256855416359
True,0.0,source_balanced_pre_event_sampling,192,1251,1443,107,299,110.0,24.0,6.0,near_pre_event_1_8,12,4521,1.0,1.0,1.0,5424,5,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle110_rank12_obj1_12_c2_x10_070723.npz,121.0,1,17.81061363220215,6796.548828125,1346.7768595041323,202.54545454545453,96,0.0,0.096,,source_balanced_cycle110_rank12_obj1_12_c2_x10_070723,5.744140625,8822.193359375,8827.9375,0.00015294551849365234,0.07563094049692154,0.07578388601541519,near_pre_event_1_8,12_c2_x10_070723,0.2121320343559321,ok,-5.585627454233915e-06,0.8076161479657938,-0.0024243174714556922,ok,59,0.0,5540.126008462161,-8.169855229509252e-06,0.6235657884304417,-0.003545944110030057,ok,32,3629.1778407394886,6585.514179643244,-2.5162446388378888e-05,0.7729179987979642,-0.010921200689400558,ok,29,4011.480596229434,6685.879549149424,1.0158392168139625,99.68197387829423,9080.697669308633,ok,source_balanced_pre_event_candidate,23.03471399548354
True,0.0,source_balanced_pre_event_sampling,192,744,936,1,193,110.0,24.0,6.0,near_pre_event_1_8,12,4521,1.0,1.0,1.0,5424,5,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle110_rank12_obj2_12_c2_x10_070723.npz,49.0,2,25.28079605102539,11246.7548828125,839.8367346938776,97.3877551020408,96,0.0,0.096,,source_balanced_cycle110_rank12_obj2_12_c2_x10_070723,-5.677734375,8950.5302734375,8944.8525390625,-0.0003918781876564026,0.09027808159589767,0.08988620340824127,near_pre_event_1_8,12_c2_x10_070723,0.2121320343559321,ok,6.103148242077378e-06,0.6000936098216184,0.002648935868957195,ok,28,4293.158753294498,6877.301927242428,1.0280067161792107e-05,0.7032659944121378,0.004461834705638935,ok,28,4202.785146154463,6776.559508297592,7.247930400033233e-06,0.5455637931389247,0.003145803125014424,ok,52,4202.785146154463,9080.697669308633,1.0158392168139625,99.68197387829423,9080.697669308633,ok,source_balanced_pre_event_candidate,23.988204537386228
True,0.0,source_balanced_pre_event_sampling,192,744,936,2,194,112.0,26.0,4.0,near_pre_event_1_8,13,6329,1.0,1.0,1.0,7232,7,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle112_rank13_obj1_12_c2_x10_070723.npz,48.0,1,26.13363075256348,11418.2138671875,840.25,97.91666666666669,96,0.0,0.096,,source_balanced_cycle112_rank13_obj1_12_c2_x10_070723,-4.5263671875,8936.3203125,8931.7939453125,-0.0002458840608596802,0.08929891884326935,0.08905303478240967,source_fill,12_c2_x10_070723,0.2121320343559321,ok,5.659290065600519e-06,0.7855335882747956,0.0024562890909724474,ok,49,4485.429348308593,9082.276313599199,-1.625109615639764e-05,0.9282270669997156,-0.007053427151214254,ok,49,763.9456393234432,5350.2587893866,-1.3036926859205858e-05,0.6593949998769437,-0.005658388393752542,ok,54,281.8195406906307,5350.2587893866,1.0198722244087528,99.61127449199557,9082.276313599199,ok,source_balanced_pre_event_candidate,24.199332988208194
True,0.0,source_balanced_pre_event_sampling,192,1104,1296,1008,1200,112.0,26.0,4.0,near_pre_event_1_8,13,6329,1.0,1.0,1.0,7232,7,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle112_rank13_obj2_12_c2_x10_070723.npz,70.0,2,20.91178703308105,9125.0146484375,1199.6571428571428,1123.0285714285717,96,0.0,0.096,,source_balanced_cycle112_rank13_obj2_12_c2_x10_070723,-5.5693359375,8304.390625,8298.8212890625,-0.0005104020237922668,0.07390235364437103,0.07339195162057877,source_fill,12_c2_x10_070723,0.2121320343559321,ok,5.421453879281711e-06,0.5538942953593304,0.002353061579549354,ok,25,2383.412350382656,4676.663196776062,-8.448436021033025e-06,0.7453811436352318,-0.003666855911906695,ok,48,854.4842015393078,5350.2587893866,-1.654809207944638e-05,0.7761159766145092,-0.007182331631704158,ok,47,954.8731334246695,5350.2587893866,1.0198722244087528,99.61127449199557,9082.276313599199,ok,source_balanced_pre_event_candidate,23.08806596464201
True,0.0,source_balanced_pre_event_sampling,192,1248,1440,109,301,114.0,28.0,2.0,near_pre_event_1_8,14,8137,1.0,1.0,1.0,9041,9,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle114_rank14_obj1_12_c2_x10_070723.npz,103.0,1,21.196462631225582,9044.693359375,1343.728155339806,205.35922330097088,96,0.0,0.096,,source_balanced_cycle114_rank14_obj1_12_c2_x10_070723,-7.0078125,8807.0703125,8800.0625,-0.0003603920340538025,0.07192617654800415,0.07156578451395035,source_fill,12_c2_x10_070723,0.2121320343560125,ok,1.4217279634877577e-05,0.7632799703085204,0.00617069428597117,ok,30,2384.284266155213,5158.5771581195295,7.431533740793447e-06,0.623256940392273,0.0032254920749971556,ok,52,281.8666720353067,5158.5771581195295,2.6784264824162097e-05,0.8944976857662981,0.011625114941042576,ok,55,0.0,5158.5771581195295,1.0181817801537818,99.79979659244418,9093.375557370484,ok,source_balanced_pre_event_candidate,23.942180100195944
True,0.0,source_balanced_pre_event_sampling,192,1574,1766,135,327,114.0,28.0,2.0,near_pre_event_1_8,14,8137,1.0,1.0,1.0,9041,9,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle114_rank14_obj2_12_c2_x10_070723.npz,72.0,2,22.64031219482422,10013.48046875,1670.3333333333333,231.11111111111111,96,0.0,0.096,,source_balanced_cycle114_rank14_obj2_12_c2_x10_070723,-6.2080078125,8198.4326171875,8192.224609375,-0.00025390833616256714,0.07656458020210266,0.0763106718659401,source_fill,12_c2_x10_070723,0.2121320343560125,ok,1.2887219631273048e-05,0.8090960435960346,0.0055934112982955935,ok,40,1427.9029565006495,5158.5771581195295,6.804388102379987e-06,0.7522175261037976,0.0029532934472135362,ok,46,191.42237048223615,4496.599349934608,1.6706352888542463e-05,0.8677673218125465,0.007251021218985443,ok,47,90.3500390201807,4496.599349934608,1.0181817801537818,99.79979659244418,9093.375557370484,ok,source_balanced_pre_event_candidate,23.740731379998923
False,0.0,source_balanced_pre_event_sampling,192,748,940,0,192,124.0,8.0,32.0,post_event_1_16,15,3570,0.0,0.0,1.0,4759,3,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle124_rank15_obj1_14_c2_x10_HighCOV_110723.npz,53.0,1,25.66951560974121,11193.2998046875,843.9245283018868,77.66037735849056,96,1.0,0.096,,source_balanced_cycle124_rank15_obj1_14_c2_x10_HighCOV_110723,-2.8515625,8888.2724609375,8885.4208984375,-0.00021773576736450195,0.08036075532436371,0.0801430195569992,source_fill,14_c2_x10_HighCOV_110723,0.22360679774992814,ok,-3.2981983236196156e-06,0.7641542772548164,-0.0014315096890710137,ok,58,0.0,7183.676160763949,-5.278076355829036e-06,0.6758975573014998,-0.002290831751661908,ok,45,252.07989509776235,5792.370431192219,-8.025919731805644e-06,0.5107485394828228,-0.0034834721058184218,ok,24,2639.4039985761046,5540.290530677885,1.0172414226675413,129.84577160701156,11981.1359218359,ok,source_balanced_pre_event_candidate,23.92572024499704
False,0.0,source_balanced_pre_event_sampling,192,1251,1443,86,278,124.0,8.0,32.0,post_event_1_16,15,3570,0.0,0.0,1.0,4759,3,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723.npz,139.0,2,17.572914123535156,6108.63330078125,1347.4820143884892,181.64028776978415,96,1.0,0.096,,source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723,-3.240234375,8780.8583984375,8777.6181640625,-0.0001230686902999878,0.06921637803316116,0.06909330934286118,source_fill,14_c2_x10_HighCOV_110723,0.22360679774992814,ok,-8.710868244533108e-06,0.6767237768995928,-0.0037807587866897172,ok,45,5671.997977089137,11216.41262333095,-1.8629245266654165e-05,0.7746069156704787,-0.008085609924763093,ok,41,5671.997977089137,10713.80812581256,3.025182655999662e-05,0.837103991096972,0.013130133055554088,ok,60,1007.282701049,8445.489596679807,1.0172414226675413,129.84577160701156,11981.1359218359,ok,source_balanced_pre_event_candidate,22.913194214165536
True,0.0,source_balanced_pre_event_sampling,192,1256,1448,85,277,126.0,10.0,30.0,post_event_1_16,16,5951,0.0,0.0,1.0,7140,5,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723.npz,163.0,1,16.614131927490234,5375.2314453125,1352.3435582822085,180.85889570552143,96,1.0,0.096,,source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723,21.43359375,8770.5869140625,8792.0205078125,0.0011022090911865234,0.06724902987480164,0.06835123896598816,post_event_1_16,14_c2_x10_HighCOV_110723,0.29154759474225334,ok,7.435697175115372e-06,0.882110874802413,0.0032272991211438245,ok,30,6921.039894491434,10571.874383140355,3.1792266697464334e-05,0.7051537122168625,0.013798726865218894,ok,27,6036.486037842929,9315.292480185628,1.4663136395358551e-05,0.7755846507253112,0.0063642085049299265,ok,32,8058.96977718547,11959.645316772163,1.0152395927376383,129.89291328936815,11959.645316772163,ok,source_balanced_pre_event_candidate,22.753093817165645
True,0.0,source_balanced_pre_event_sampling,192,746,938,0,192,126.0,10.0,30.0,post_event_1_16,16,5951,0.0,0.0,1.0,7140,5,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle126_rank16_obj2_14_c2_x10_HighCOV_110723.npz,57.0,2,24.630884170532227,10190.8544921875,842.1052631578947,79.43859649122807,96,1.0,0.096,,source_balanced_cycle126_rank16_obj2_14_c2_x10_HighCOV_110723,3.9853515625,8875.33203125,8879.3173828125,0.0006528869271278381,0.07733862847089767,0.07799151539802551,post_event_1_16,14_c2_x10_HighCOV_110723,0.29154759474225334,ok,6.709445088913415e-06,0.8859226307347201,0.002912085542063114,ok,42,6790.3693057484925,11959.645316772163,1.1427296265421945e-05,0.8499156396668013,0.004959764004089386,ok,45,5915.901478230953,11447.166873984039,1.44785890969468e-05,0.72471607869417,0.006284109851105382,ok,29,6036.486037842929,9566.901074219495,1.0152395927376383,129.89291328936815,11959.645316772163,ok,source_balanced_pre_event_candidate,23.468019468618884
False,0.0,source_balanced_pre_event_sampling,192,748,940,0,192,128.0,12.0,28.0,post_event_1_16,17,8331,0.0,0.0,1.0,9520,7,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle128_rank17_obj1_14_c2_x10_HighCOV_110723.npz,45.0,1,29.271812438964844,13038.6787109375,843.8222222222222,78.31111111111112,96,1.0,0.096,,source_balanced_cycle128_rank17_obj1_14_c2_x10_HighCOV_110723,-3.416015625,8885.8486328125,8882.4326171875,7.26357102394104e-05,0.07943174242973328,0.07950437813997269,source_fill,14_c2_x10_HighCOV_110723,0.2236067977500298,ok,-4.645903313722973e-06,0.7570009124267949,-0.0020164510910255957,ok,55,0.0,6790.675108600408,-9.11641581234388e-06,0.8284579293773044,-0.00395677769632981,ok,57,0.0,7041.930249471217,-1.2726963219238443e-05,0.5958847195598298,-0.005523855563905574,ok,31,3521.2712956555188,7293.373910766095,1.0145086429487842,129.9400328360498,11967.562782511115,ok,source_balanced_pre_event_candidate,24.853258963123714
False,0.0,source_balanced_pre_event_sampling,192,1252,1444,88,280,128.0,12.0,28.0,post_event_1_16,17,8331,0.0,0.0,1.0,9520,7,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle128_rank17_obj2_14_c2_x10_HighCOV_110723.npz,163.0,2,16.089723587036133,5383.86181640625,1347.680981595092,184.49079754601223,96,1.0,0.096,,source_balanced_cycle128_rank17_obj2_14_c2_x10_HighCOV_110723,6.611328125,8808.876953125,8815.48828125,0.0003012120723724365,0.06872641295194626,0.0690276250243187,source_fill,14_c2_x10_HighCOV_110723,0.2236067977500298,ok,-1.4252353470202281e-05,0.9115000068933471,-0.006185917304775295,ok,41,502.60447424277663,5534.045941404998,-3.526904150613565e-05,0.8846953853864248,-0.015307743709260265,ok,34,2767.0582123175263,6921.369257651269,-1.0125195848581961e-05,0.6727958583285505,-0.004394616253724809,ok,35,7545.618789426982,11836.397332437336,1.0145086429487842,129.9400328360498,11967.562782511115,ok,source_balanced_pre_event_candidate,22.77786593617878
False,0.0,source_balanced_pre_event_sampling,192,746,938,0,192,130.0,14.0,26.0,post_event_1_16,18,10711,0.0,0.0,1.0,11901,9,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle130_rank18_obj1_14_c2_x10_HighCOV_110723.npz,50.0,1,26.782550811767575,11784.087890625,842.4,78.56,96,1.0,0.096,,source_balanced_cycle130_rank18_obj1_14_c2_x10_HighCOV_110723,-4.58984375,8891.8095703125,8887.2197265625,-0.00026485323905944824,0.07966338098049164,0.07939852774143219,source_fill,14_c2_x10_HighCOV_110723,0.2500000000000227,ok,6.225502465085944e-06,0.8675740664224556,0.0027020410004713297,ok,53,5295.210148598999,11847.66207588464,-1.4676496838234787e-05,0.8914467033596998,-0.006370007308261626,ok,48,1509.8402027189732,7439.409438841045,-7.952863356677155e-06,0.689465783640186,-0.003451763609668904,ok,47,1761.49595727399,7559.946860227734,1.0183268499814169,129.8693574219942,11977.34288578108,ok,source_balanced_pre_event_candidate,24.205544897566103
False,0.0,source_balanced_pre_event_sampling,192,1105,1297,1008,1200,130.0,14.0,26.0,post_event_1_16,18,10711,0.0,0.0,1.0,11901,9,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle130_rank18_obj2_14_c2_x10_HighCOV_110723.npz,67.0,2,21.95796203613281,9732.701171875,1201.0746268656717,1104.955223880597,96,1.0,0.096,,source_balanced_cycle130_rank18_obj2_14_c2_x10_HighCOV_110723,6.962890625,8386.1357421875,8393.0986328125,0.00034167617559432983,0.06649754196405411,0.06683921813964844,source_fill,14_c2_x10_HighCOV_110723,0.2500000000000227,ok,-1.501887418046109e-05,0.9589169156438715,-0.00651860858526957,ok,55,5164.021126098931,11977.34288578108,-1.3401076494742058e-05,0.8848573456539861,-0.005816439450842907,ok,53,5295.210148598999,11847.66207588464,-1.6044133881910662e-05,0.9409623283283716,-0.006963599775134836,ok,54,5295.210148598999,11977.34288578108,1.0183268499814169,129.8693574219942,11977.34288578108,ok,source_balanced_pre_event_candidate,23.10618787941481
True,0.0,source_balanced_pre_event_sampling,192,746,938,0,192,133.0,17.0,23.0,far_pre_event_17_32,19,2477,0.0,0.0,1.0,3714,2,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle133_rank19_obj1_15_c2_x5_HighCOV_120723.npz,59.0,1,22.637056350708008,10075.9150390625,841.8983050847457,78.23728813559322,96,0.0,0.096,,source_balanced_cycle133_rank19_obj1_15_c2_x5_HighCOV_120723,48.130859375,8936.296875,8984.427734375,0.0024616122245788574,0.08230766654014587,0.08476927876472473,source_fill,15_c2_x5_HighCOV_120723,0.2692582403567336,ok,6.758686924697633e-06,0.8460299535474273,0.0029334578666222366,ok,53,4964.2800160348415,11769.306368045509,5.096674147884463e-06,0.7080067340970789,0.0022120981544637426,ok,54,4964.2800160348415,11900.165450401604,-2.9678414127531453e-06,0.43598817336014417,-0.0012881256131741083,ok,72,392.671552978456,9678.765695802867,1.0773668358861368,130.6705807298422,12431.943963054568,ok,source_balanced_pre_event_candidate,22.87831847926944
True,0.0,source_balanced_pre_event_sampling,192,1250,1442,87,279,133.0,17.0,23.0,far_pre_event_17_32,19,2477,0.0,0.0,1.0,3714,2,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle133_rank19_obj2_15_c2_x5_HighCOV_120723.npz,180.0,2,14.113113403320312,4940.9755859375,1345.5777777777778,183.35555555555555,96,0.0,0.096,,source_balanced_cycle133_rank19_obj2_15_c2_x5_HighCOV_120723,75.7080078125,8827.2578125,8902.9658203125,0.0029770582914352417,0.07094675302505493,0.07392381131649017,source_fill,15_c2_x5_HighCOV_120723,0.2692582403567336,ok,8.705178944107095e-06,0.8581708731242026,0.003778289472268704,ok,61,4050.481546550989,11900.165450401604,1.414962558208785e-05,0.8123185705036304,0.006141330547781185,ok,59,4180.2566249631345,11769.306368045509,2.4461797576361033e-05,0.889970856192426,0.01061709964251781,ok,38,6803.471122641116,11638.070236369967,1.0773668358861368,130.6705807298422,12431.943963054568,ok,source_balanced_pre_event_candidate,22.12968319579963
True,0.0,source_balanced_pre_event_sampling,192,1251,1443,87,279,134.0,18.0,22.0,far_pre_event_17_32,20,3715,0.0,0.0,1.0,4953,3,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle134_rank20_obj1_15_c2_x5_HighCOV_120723.npz,153.0,1,15.798474311828612,6119.85302734375,1347.0588235294117,182.6143790849673,96,0.0,0.096,,source_balanced_cycle134_rank20_obj1_15_c2_x5_HighCOV_120723,29.1669921875,8898.19140625,8927.3583984375,0.0009232014417648315,0.07428005337715149,0.07520325481891632,far_pre_event_17_32,15_c2_x5_HighCOV_120723,0.29154759474225334,ok,7.162051324066406e-06,0.8988554582662618,0.003108529220514933,ok,58,3399.531990803778,10872.262519285083,-1.616081095708259e-05,0.8526554611654729,-0.007014240866789317,ok,25,0.0,3138.0023186020553,-3.4619570483625144e-05,0.8434711622919622,-0.01502585524462897,ok,28,0.0,3530.1083037517965,1.0804328350092292,130.6705799549818,12449.994921345264,ok,source_balanced_pre_event_candidate,22.391315094010142
True,0.0,source_balanced_pre_event_sampling,192,745,937,0,192,134.0,18.0,22.0,far_pre_event_17_32,20,3715,0.0,0.0,1.0,4953,3,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle134_rank20_obj2_15_c2_x5_HighCOV_120723.npz,54.0,2,24.12325096130371,11074.1396484375,841.1111111111111,76.88888888888889,96,0.0,0.096,,source_balanced_cycle134_rank20_obj2_15_c2_x5_HighCOV_120723,28.3916015625,8980.36328125,9008.7548828125,0.0010115951299667358,0.08576320111751556,0.0867747962474823,far_pre_event_17_32,15_c2_x5_HighCOV_120723,0.29154759474225334,ok,-4.0890355434563865e-06,0.7036706271847724,-0.0017747550101807233,ok,39,0.0,4976.109634522349,4.0848509917162666e-06,0.6845862461358543,0.0017729387984879628,ok,57,4051.895126629621,11394.426399089396,-5.012967484558637e-06,0.2660330571757472,-0.0021757671373952418,ok,24,0.0,3006.624779175967,1.0804328350092292,130.6705799549818,12449.994921345264,ok,source_balanced_pre_event_candidate,23.259392703729432
False,0.0,source_balanced_pre_event_sampling,192,751,943,0,192,138.0,22.0,18.0,far_pre_event_17_32,21,2449,0.0,0.0,1.0,3672,2,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle138_rank21_obj1_16_c2_x10_HighHighCOV_130723.npz,51.0,1,27.061635971069336,10904.58203125,847.0588235294117,79.13725490196079,96,0.0,0.096,,source_balanced_cycle138_rank21_obj1_16_c2_x10_HighHighCOV_130723,-22.1162109375,9029.14453125,9007.0283203125,-0.0016225054860115051,0.09048035740852356,0.08885785192251205,far_pre_event_17_32,16_c2_x10_HighHighCOV_130723,0.2692582403567336,ok,-7.0745280319861085e-06,0.7361661864489637,-0.003070541680549526,ok,49,4521.838075924665,10732.495963294059,2.683609336946998e-05,0.8677890075631338,0.011647609969388012,ok,37,773.4189613834023,5426.351860430092,-4.073941162191334e-05,0.8632043612782617,-0.01768203629423322,ok,37,3748.7018507048488,8401.257714517415,1.0061382755175323,130.52918875962496,12291.02247029543,ok,source_balanced_pre_event_candidate,24.33474529346656
False,0.0,source_balanced_pre_event_sampling,192,1110,1302,569,761,138.0,22.0,18.0,far_pre_event_17_32,21,2449,0.0,0.0,1.0,3672,2,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle138_rank21_obj2_16_c2_x10_HighHighCOV_130723.npz,37.0,2,30.24663543701172,12206.0830078125,1206.054054054054,664.5405405405405,96,0.0,0.096,,source_balanced_cycle138_rank21_obj2_16_c2_x10_HighHighCOV_130723,-11.791015625,8160.9296875,8149.138671875,-0.000846467912197113,0.0674537941813469,0.06660732626914978,far_pre_event_17_32,16_c2_x10_HighHighCOV_130723,0.2692582403567336,ok,7.3371530904649285e-06,0.8330003753239608,0.0031845282510698475,ok,41,6200.19506913051,11376.045618202537,1.2546647955265745e-05,0.7720289409471253,0.00544559373058409,ok,37,6200.19506913051,10863.732113074511,1.3715123832115064e-05,0.8600776765837007,0.005952744718799941,ok,78,2320.704602740705,12291.02247029543,1.0061382755175323,130.52918875962496,12291.02247029543,ok,source_balanced_pre_event_candidate,24.86610668554298
False,0.0,source_balanced_pre_event_sampling,192,1102,1294,1007,1199,141.0,25.0,15.0,mid_pre_event_9_16,22,6122,1.0,0.0,1.0,7346,5,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle141_rank22_obj1_16_c2_x10_HighHighCOV_130723.npz,85.0,1,20.40177726745605,8594.083984375,1198.2117647058824,1103.2470588235294,96,0.0,0.096,,source_balanced_cycle141_rank22_obj1_16_c2_x10_HighHighCOV_130723,7.78515625,8564.75390625,8572.5390625,0.00032732635736465454,0.07149695605039597,0.07182428240776062,mid_pre_event_9_16,16_c2_x10_HighHighCOV_130723,0.2500000000000227,ok,-1.1997319353723196e-05,0.845166606345606,-0.005207169858386804,ok,59,4143.062299523503,11656.46682812646,-1.2050589337964051e-05,0.7264316295491542,-0.005230290511269119,ok,24,6737.267901692539,9714.883494511247,-1.9455959349454514e-05,0.829196061549377,-0.008444426800978521,ok,28,6214.7741826586425,9714.883494511247,1.8984448387972324,130.71771390736103,12440.23109582439,ok,source_balanced_pre_event_candidate,23.262612450305785
False,0.0,source_balanced_pre_event_sampling,192,747,939,0,192,141.0,25.0,15.0,mid_pre_event_9_16,22,6122,1.0,0.0,1.0,7346,5,96,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle141_rank22_obj2_16_c2_x10_HighHighCOV_130723.npz,61.0,2,23.43086624145508,9830.7763671875,842.8852459016393,79.27868852459017,96,0.0,0.096,,source_balanced_cycle141_rank22_obj2_16_c2_x10_HighHighCOV_130723,-27.078125,8957.2939453125,8930.2158203125,-0.0016472488641738892,0.08154164999723434,0.07989440113306046,mid_pre_event_9_16,16_c2_x10_HighHighCOV_130723,0.2500000000000227,ok,-6.3785123822782285e-06,0.6664490329643749,-0.0027684515548082587,ok,47,0.0,6083.726572792977,8.492870383194349e-06,0.7841343323105691,0.003686141659372547,ok,27,6214.7741826586425,9584.047962930053,-5.28271457644835e-05,0.41124012139380706,-0.022928448682501518,ok,27,2453.653159059584,5822.880317300558,1.8984448387972324,130.71771390736103,12440.23109582439,ok,source_balanced_pre_event_candidate,23.67298336351326
