cycleNo,particle0,particle1,particle2,particle3,addrs,n_frames,particle0_norm,particle0_abrupt_drop,particle1_norm,particle1_abrupt_drop,particle2_norm,particle2_abrupt_drop,particle3_norm,particle3_abrupt_drop,particle0_norm_delta_prev,particle0_norm_abs_delta_prev,particle0_norm_rolling3_slope,particle0_norm_rolling5_mean,particle0_norm_rolling5_std,particle1_norm_delta_prev,particle1_norm_abs_delta_prev,particle1_norm_rolling3_slope,particle1_norm_rolling5_mean,particle1_norm_rolling5_std,particle2_norm_delta_prev,particle2_norm_abs_delta_prev,particle2_norm_rolling3_slope,particle2_norm_rolling5_mean,particle2_norm_rolling5_std,particle3_norm_delta_prev,particle3_norm_abs_delta_prev,particle3_norm_rolling3_slope,particle3_norm_rolling5_mean,particle3_norm_rolling5_std,particle_norm_mean,particle_norm_std,particle_norm_min,particle_norm_max,particle_norm_range,particle_norm_cv,mean_delta_prev,mean_abs_delta_prev,max_abs_delta_prev,delta_std_across_particles,drop_count,any_abrupt_drop,synchronized_drop_2plus,synchronized_drop_3plus,cycle_gap,frames_percentile,future_any_drop_within_4cycles,future_sync2_drop_within_4cycles,cycles_to_next_drop_within_4,future_any_drop_within_8cycles,future_sync2_drop_within_8cycles,cycles_to_next_drop_within_8,future_any_drop_within_16cycles,future_sync2_drop_within_16cycles,cycles_to_next_drop_within_16,charge_capacity_mAh,discharge_capacity_mAh,capacity_mAh,coulombic_efficiency_pct,V_min,V_max,n_points,echem_shape_points,echem_shape_duration_s,shape_V_min,shape_V_max,shape_V_range,shape_V_mean,shape_V_std,shape_I_mean_mA,shape_I_abs_mean_mA,shape_I_pos_fraction,shape_I_neg_fraction,shape_charge_mAh_signed,shape_charge_mAh_abs,shape_charge_mAh_pos,shape_charge_mAh_neg_abs,shape_dVdt_slope,shape_dIdt_slope,shape_V_q05,shape_I_q05,shape_V_q10,shape_I_q10,shape_V_q25,shape_I_q25,shape_V_q50,shape_I_q50,shape_V_q75,shape_I_q75,shape_V_q90,shape_I_q90,shape_V_q95,shape_I_q95,shape_dVdt_abs_median,shape_dVdt_abs_p95,shape_dVdt_sign_consistency,all_dq_abs_total_mAh,all_dq_abs_lowV_frac,all_dq_abs_midV_frac,all_dq_abs_highV_frac,all_dq_abs_peak_voltage,all_dq_abs_peak_frac,all_dq_abs_entropy,all_dqdv_abs_integral_proxy,pos_dq_abs_total_mAh,pos_dq_abs_lowV_frac,pos_dq_abs_midV_frac,pos_dq_abs_highV_frac,pos_dq_abs_peak_voltage,pos_dq_abs_peak_frac,pos_dq_abs_entropy,pos_dqdv_abs_integral_proxy,neg_dq_abs_total_mAh,neg_dq_abs_lowV_frac,neg_dq_abs_midV_frac,neg_dq_abs_highV_frac,neg_dq_abs_peak_voltage,neg_dq_abs_peak_frac,neg_dq_abs_entropy,neg_dqdv_abs_integral_proxy,shape_block_mode,shape_block_nunique,cycle_state_pc1,cycle_state_pc2,cycle_state_pc3,cycle_state_pc4,cycle_state_pc5,cycle_state_pc6,cycle_state_pc7,cycle_state_pc8,degradation_state_axis,degradation_axis_oriented_to,cycle_state_cluster,state_step_norm,axis_step,transferred_masked_residual_signature,source_stem,local_cycle_index,cycleNo_int,future8,future16,same_cycle_drop,warning_z,pc2_z,frame_low_z,selection_priority,already_in_existing_video_cohort,selection_reason,expansion_cycle_rank,n_frames_table
125,403,147,266,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle4.hdf5,1189.0,1.1352112676056338,False,1.2049180327868851,False,1.0901639344262295,False,1.3888888888888888,False,0.1492957746478874,0.1492957746478874,0.0197183098591549,1.027605633802817,0.0840220826623907,0.1721311475409834,0.1721311475409834,0.0327868852459017,1.0704918032786883,0.1024754085247993,0.1475409836065573,0.1475409836065573,0.0307377049180328,0.975409836065574,0.0846388378199316,0.2222222222222221,0.2222222222222221,0.1388888888888889,1.1888888888888889,0.1152024519629315,1.2047955309269094,0.1314949328183187,1.0901639344262295,1.3888888888888888,0.2987249544626593,0.1091429453736047,0.1727975320044125,0.1727975320044125,0.2222222222222221,0.034801675760408,0,0,0,0,1.0,0.7415730337078652,0,0,,0,0,,0,0,,0.8280037173135429,0.8202095282288281,0.8202095282288281,99.05867704193368,2.998618,4.402567,76221.0,76221.0,11846.073050022133,2.998618,4.402567,1.4039490000000003,3.9098327832749504,0.2454306968485126,0.0166194130357775,0.500889,0.5165899161648365,0.4834100838351635,0.007887415577137,1.6482132455423713,0.828050330559754,0.8201629149826171,-3.080902178790099e-05,-0.0001269868111682,3.528887,-0.500889,3.602048,-0.500889,3.744701,-0.500889,3.894497,0.500889,4.099114999999999,0.500889,4.251227,0.500889,4.316667,0.500889,0.0,0.0096443814167036,0.0085148255051167,1.4888985421056458,0.0710881203850277,0.5777427408775321,0.3511691387374401,3.825,0.1004294705797583,2.812805924543276,1.0605075697946615,0.6695767015377675,0.0020669617719886,0.5491357885975219,0.4487972496304895,3.825,0.154989338574394,2.385037179429204,0.520664555893891,0.8193218405678934,0.1274944767545833,0.6011212812755398,0.2713842419698768,3.625,0.1077429178544796,2.863250618363639,0.6240849706154638,galvanostatic_8,2.0,6.2388003593086605,-2.1221585301805983,-1.5631859268368122,1.658042033709031,9.203194099284818,2.9397815307452624,0.45836492210788,0.8940404259545891,-6.2388003593086605,mean_abs_delta_prev,0,5.178836359034327,-1.95297427529127,-1.8651721758896216,14_c2_x10_HighCOV_110723,4,125,0,0,0,-0.16575754192964953,-0.6016148280950174,-1.0451750923192193,0.09024222421425261,False,source_representative,11,1189.0
126,403,149,269,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle5.hdf5,1187.0,1.1352112676056338,False,1.221311475409836,False,1.102459016393443,False,1.3888888888888888,False,0.0,0.0,0.0746478873239437,1.067605633802817,0.0762907186701455,0.0163934426229508,0.0163934426229508,0.0942622950819673,1.1262295081967213,0.0906469921373714,0.0122950819672134,0.0122950819672134,0.0799180327868853,1.0213114754098362,0.0770775148458561,0.0,0.0,0.1111111111111111,1.2444444444444445,0.1337954953199142,1.2119676620744504,0.1281563041964948,1.102459016393443,1.3888888888888888,0.2864298724954459,0.1057423462744356,0.007172131147541,0.007172131147541,0.0163934426229508,0.0084489869377411,0,0,0,0,1.0,0.7078651685393258,0,0,,0,0,,0,0,,0.4870032474226052,0.8733915434641674,0.8733915434641674,179.33998347782418,2.999776,4.600042999999999,97789.0,97789.0,9777.458173751833,2.999776,4.600042999999999,1.6002669999999992,3.952535793279409,0.2937151396431156,-0.1422674531389011,0.500889,0.3579850494431889,0.6420149505568111,-0.3863604684701902,1.3603947908867728,0.4870171612082911,0.8733776296784813,-8.685536399841231e-05,-0.0001412910310815,3.49916,-0.500889,3.574444,-0.500889,3.696635,-0.500889,3.998543,-0.500889,4.167257,0.500889,4.319948,0.500889,4.388205799999999,0.500889,0.0,0.004824688269976,0.0326522681719638,1.1311198018047846,0.0953662236273088,0.4400517367834464,0.4645820395892449,4.125,0.1019114216595862,2.850971608903913,0.7068319235507482,0.2684264140729759,0.0,0.0061164139842852,0.9938835860157148,4.074999999999999,0.1850936084542072,1.809675456517395,0.4057635950275815,0.8626933877317992,0.125039354076663,0.5750703938115606,0.2998902521117763,3.625,0.1017891308392498,2.8766028642006694,0.5717866416386082,galvanostatic_1,2.0,8.945608658116742,-17.65139566475326,14.479185156386164,13.7508571559917,-4.592599171618732,-1.4546081372763875,0.447515244311933,-2.150967914304167,-8.945608658116742,mean_abs_delta_prev,3,25.535815332623,-2.706808298808081,-66.33106833224518,14_c2_x10_HighCOV_110723,5,126,0,0,0,-5.0,-5.0,-1.0317773416039075,0.75,False,future16_negative,12,1187.0
127,403,147,267,24,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle6.hdf5,1188.0,1.1352112676056338,False,1.2049180327868851,False,1.0942622950819672,False,1.3333333333333333,False,0.0,0.0,2.2180416196671207e-16,1.0974647887323945,0.0646538706611594,-0.0163934426229508,0.0163934426229508,1.814457778300204e-16,1.160655737704918,0.0781057655709605,-0.0081967213114757,0.0081967213114757,0.0020491803278688,1.051639344262295,0.0676291601719475,-0.0555555555555555,0.0555555555555555,-0.0277777777777776,1.2777777777777777,0.1302893266617617,1.1919312322019548,0.1047530220021636,1.0942622950819672,1.3333333333333333,0.2390710382513661,0.0878851222051162,-0.0200364298724955,0.0200364298724955,0.0555555555555555,0.0246070238362591,0,0,0,0,1.0,0.7191011235955056,0,0,,0,0,,0,0,,0.8857679369470822,0.8780510836333449,0.8780510836333449,99.12879514014308,2.978349,4.600042999999999,124682.0,124682.0,12676.95731806755,2.978349,4.600042999999999,1.6216939999999993,3.933260142602782,0.2617790696554667,0.0106298607176657,0.5008889999999999,0.5106109943696765,0.4893890056303235,0.0077836316496691,1.763819020580427,0.8858013261150482,0.8780176944653789,-2.928662857269072e-05,-0.0001192640889425,3.534099,-0.500889,3.608997,-0.500889,3.756477,-0.500889,3.913029,0.500889,4.120349,0.500889,4.291379,0.500889,4.362995,0.500889,0.0,0.0096412742872406,0.0031680849527995,1.5371069175729488,0.0722885741015491,0.5654285486117043,0.3622828772867465,3.825,0.0981022506878006,2.818510741045622,0.9478402938982012,0.6688203865995301,0.0010505624398308,0.5516313778151654,0.4473180597450037,3.825,0.1531050815404679,2.3779930100875672,0.4537387096924198,0.8682865309734185,0.1271615138519306,0.5760561799026975,0.2967823062453718,3.625,0.1004139550043002,2.8783678175627743,0.5677216381428934,galvanostatic_2,2.0,9.092574712141229,-0.9842375373268086,-1.388848812549027,0.6600119966424237,-0.064027599933324,1.1694470855380537,0.6884602993044842,3.2566368869606523,-9.092574712141229,mean_abs_delta_prev,0,26.47603610986759,-0.146966054024487,-0.5665973140611368,14_c2_x10_HighCOV_110723,6,127,0,0,0,-0.009210254425323949,-0.279023403955189,-1.0384762169615636,0.04185351059327835,False,source_fill,13,1188.0
132,378,132,252,20,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle1.hdf5,1176.0,1.064788732394366,False,1.0819672131147542,False,1.0327868852459017,False,1.1111111111111112,False,0.0450704225352112,0.0450704225352112,-0.0126760563380279,1.0811267605633803,0.0403023683751644,0.0163934426229508,0.0163934426229508,-0.0368852459016392,1.137704918032787,0.0606224986462307,0.0737704918032788,0.0737704918032788,-0.010245901639344,1.0426229508196725,0.0515644786477094,-0.0555555555555555,0.0555555555555555,-0.1111111111111109,1.277777777777778,0.1302893266617618,1.0726634854665331,0.0327461664268331,1.0327868852459017,1.1111111111111112,0.0783242258652094,0.0305279026185838,0.0199197003514713,0.0476974781292491,0.0737704918032788,0.0555019979044264,0,0,0,0,1.0,0.6292134831460674,0,0,,0,0,,0,0,,0.882920776165381,0.8671846536490936,0.8671846536490936,98.21771976137757,2.981824,4.607378,56262.0,56262.0,12578.39470887184,2.981824,4.607378,1.6255539999999995,3.928312243236999,0.261183188813597,0.0201025090114109,0.500889,0.5200668301873378,0.4799331698126622,0.0158863846942029,1.7501054298144747,0.8829959072543387,0.8671095225601357,-2.914934188842021e-05,-0.0001194301501757,3.526764,-0.500889,3.602627,-0.500889,3.754932,-0.500889,3.908589,0.500889,4.114944,0.500889,4.284236,0.500889,4.358169,0.500889,0.0,0.0039254925102918,0.0071630436714598,1.5253144448429377,0.0756813111380638,0.5627906117111904,0.3615280771507457,3.825,0.0978894728725371,2.823053140353117,0.938335142876175,0.667098488176906,0.0025341071690721,0.5513387210331887,0.4461271717977391,3.825,0.1512164501723516,2.3831493976208806,0.4388909791132593,0.8582159566660714,0.1325392485873272,0.5716922627451704,0.2957684886675024,3.625,0.101385556627957,2.8843088955827167,0.5602180492776908,galvanostatic_12,2.0,6.959210618157466,-0.555241720857119,-3.5477075692134776,-0.5956155939846998,-0.2558990740906874,-2.578086449548343,-0.9860932686501364,-1.588502878506585,-6.959210618157466,mean_abs_delta_prev,0,3.8145669678761207,-0.1749922316353709,-0.5052009218914156,15_c2_x5_HighCOV_120723,1,132,0,0,0,-0.0018087260735521616,-0.15740654983782473,-0.9580897126696921,0.023610982475673708,False,source_fill,14,1176.0
133,386,136,257,21,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle2.hdf5,1179.0,1.087323943661972,False,1.1147540983606556,False,1.0532786885245902,False,1.1666666666666667,False,0.0225352112676058,0.0225352112676058,0.0338028169014085,1.074929577464789,0.035216900957818,0.0327868852459014,0.0327868852459014,0.0245901639344263,1.1229508196721312,0.0537494961008354,0.0204918032786884,0.0204918032786884,0.0471311475409837,1.0360655737704918,0.0464942714783328,0.0555555555555555,0.0555555555555555,4.99753663869928e-17,1.2333333333333332,0.1204415743815487,1.105505849303471,0.0479041880804359,1.0532786885245902,1.1666666666666667,0.1133879781420765,0.0433323696212174,0.0328423638369378,0.0328423638369378,0.0555555555555555,0.0160692863989166,0,0,0,0,1.0,0.6460674157303371,0,0,,0,0,,0,0,,0.8796175181540545,0.8641896534811302,0.8641896534811302,98.2460712349953,2.99688,4.603904,52740.0,52740.0,12533.127734661102,2.99688,4.603904,1.607024,3.9269286679180886,0.2632850482830021,0.012004620705347,0.5008889999999999,0.5119833143723929,0.4880166856276071,0.0155336088337625,1.7438071716351846,0.8796703902344737,0.864136781400711,-2.981498935421146e-05,-0.0001194461253614,3.521938,-0.500889,3.599345,-0.500889,3.75140875,-0.500889,3.907334,0.500889,4.11533,0.500889,4.287132,0.500889,4.362416,0.500889,0.0,0.0034390767680752,0.0073380230948633,1.5207320181553423,0.0749128799494312,0.560825490770831,0.3642616292797378,3.825,0.0986096579288155,2.817853899240016,0.9463032401229492,0.6656251477900691,0.0023557661474126,0.5471074832101054,0.4505367506424819,3.825,0.1544582503888568,2.3811008499638,0.4455608578530274,0.8551068703653357,0.1313921824453296,0.5715037476372085,0.2971040699174619,3.625,0.1005020952598282,2.874623357775544,0.5652395789890257,galvanostatic_14,2.0,7.349106457739932,-0.7084790512396127,-1.4976477128469643,-0.5322958795266581,0.3691101400714298,-2.2918326859499176,-1.7796544247588952,-0.1107874658936714,-7.349106457739932,mean_abs_delta_prev,0,2.0933836834347894,-0.3898958395824659,-0.8356634353645985,15_c2_x5_HighCOV_120723,2,133,0,0,0,-0.04164702236803357,-0.20084809714200183,-0.9781863387426599,0.030127214571300274,False,source_representative,15,1179.0
134,392,143,262,22,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle3.hdf5,1179.0,1.104225352112676,False,1.1721311475409837,False,1.0737704918032789,False,1.2222222222222223,False,0.0169014084507039,0.0169014084507039,0.0197183098591549,1.0732394366197184,0.0330910989421704,0.057377049180328,0.057377049180328,0.0450819672131146,1.118032786885246,0.0458577073137676,0.0204918032786887,0.0204918032786887,0.0204918032786885,1.0344262295081967,0.0445761489546834,0.0555555555555555,0.0555555555555555,0.0555555555555556,1.2,0.0842541716005726,1.14308730341979,0.0668853543691969,1.0737704918032789,1.2222222222222223,0.1484517304189434,0.0585129011310816,0.037581454116319,0.037581454116319,0.057377049180328,0.0218681988358302,0,0,0,0,1.0,0.6460674157303371,0,0,,0,0,,0,0,,0.8794430381772395,0.8649637251972643,0.8649637251972643,98.35358148834908,2.992634,4.60873,51565.0,51565.0,12537.43713307382,2.992634,4.60873,1.6160960000000006,3.92760437872588,0.2643155382747252,0.0096457437603025,0.5008889999999999,0.5096286240667119,0.490371375933288,0.0146059285242573,1.7444067633745035,0.8795063459493805,0.8649004174251231,-3.0393474783800083e-05,-0.0001198547352231,3.52271,-0.500889,3.598573,-0.500889,3.751458,-0.500889,3.909554,0.500889,4.115137,0.500889,4.286553,0.500889,4.362609,0.500889,0.0,0.0038588297401939,0.0074858428360871,1.5218793209655432,0.0747004771884833,0.5636731485469384,0.3616263742645783,3.825,0.0990678558508922,2.820612050036438,0.9417010629105836,0.6662961292171254,0.0025956380604796,0.5488140064844639,0.4485903554550565,3.825,0.1531489684563851,2.3853154473340594,0.4488517125022568,0.8555831917484426,0.1308530239801413,0.5752448915816097,0.293902084438249,3.625,0.1029326234568756,2.8767318836120723,0.5621831689647523,galvanostatic_16,2.0,7.790061801105159,-0.7115774626460505,-1.0369114378973974,-0.7645322117228227,0.7521257501921936,-1.2194719423720617,-2.1635870329756663,-0.0765516173270833,-7.790061801105159,mean_abs_delta_prev,0,0.678721477516307,-0.4409553433652267,-0.7907963282031186,15_c2_x5_HighCOV_120723,3,134,0,0,0,-0.0362381513581593,-0.2017264717870351,-0.9781863387426599,0.03025897076805526,False,future16_negative,16,1179.0
136,417,147,277,20,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle0.hdf5,975.0,1.1746478873239437,False,1.2049180327868851,False,1.1352459016393444,False,1.1111111111111112,False,0.0704225352112677,0.0704225352112677,0.0436619718309861,1.0901408450704224,0.0568986193710535,0.0327868852459014,0.0327868852459014,0.0450819672131149,1.1278688524590164,0.0592776548582437,0.0614754098360654,0.0614754098360654,0.0409836065573773,1.0508196721311474,0.0640577834752107,-0.1111111111111111,0.1111111111111111,-0.0277777777777776,1.1555555555555554,0.0464811125852264,1.156480733215321,0.0415753859879087,1.1111111111111112,1.2049180327868851,0.0938069216757739,0.0359499166685796,0.0133934297955308,0.0689489853510864,0.1111111111111111,0.0845412768806196,0,0,0,0,2.0,0.6179775280898876,0,0,,0,0,,0,0,,0.8755390532281553,0.8604257282877363,0.8604257282877363,98.27382629196318,2.999969,4.600042999999999,124769.0,124769.0,12476.762742757795,2.999969,4.600042999999999,1.600073999999999,3.9260436266460417,0.2656262703394554,0.0043878822223469,0.500889,0.504380094414478,0.495619905585522,0.0151494995259622,1.7359647815158916,0.8755571405209269,0.8604076409949647,-3.25019663226105e-05,-0.0001204231261914,3.5168032,-0.500889,3.595291,-0.500889,3.75223,-0.500889,3.90801,0.500889,4.113979,0.500889,4.289641,0.500889,4.364732,0.500889,0.0,0.0064317489403296,0.0153885611695306,1.5164863498544277,0.076520348245636,0.5604335292179371,0.3630461225364269,3.825,0.1001869927128771,2.822837789570064,0.9477601347527852,0.6614396127294481,0.0,0.5474807926366227,0.4525192073633772,3.825,0.1571800761618445,2.327603367930193,0.7007183816106325,0.8550467371249796,0.1357142932219069,0.5704533944441799,0.2938323123339132,3.625,0.1011681850823051,2.889937787925827,0.5682453523559824,galvanostatic_0,2.0,7.086543607616987,-1.2556797857158215,-0.4931216068970561,-0.5730087966152937,2.3548450226321536,-2.66842508507019,4.022651851469421,2.0338265362098324,-7.086543607616987,mean_abs_delta_prev,0,1.059893289615805,0.703518193488172,-0.6700546652785323,16_c2_x10_HighHighCOV_130723,0,136,0,0,0,-0.021682363798102462,-0.3559750921914037,0.38838423421915297,0.09223468725062586,False,future16_negative,17,975.0
142,399,144,268,19,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle6.hdf5,1250.0,1.123943661971831,False,1.180327868852459,False,1.098360655737705,False,1.0555555555555556,False,-0.0112676056338028,0.0112676056338028,-0.0056338028169013,1.1487323943661971,0.0244275869168196,-0.0163934426229508,0.0163934426229508,-0.0163934426229508,1.213114754098361,0.0277964343570684,-0.0081967213114753,0.0081967213114753,-0.0040983606557375,1.119672131147541,0.0236145250670274,0.0,0.0,-0.0277777777777776,1.077777777777778,0.0304290309725098,1.1145469355293878,0.0521453360694899,1.0555555555555556,1.180327868852459,0.1247723132969034,0.046786128432287,-0.0089644423920572,0.0089644423920572,0.0163934426229508,0.0068664699423315,0,0,0,0,1.0,0.9438202247191012,0,0,,0,0,,1,0,14.0,0.8712087610104065,0.8574774462410572,0.8574774462410572,98.42387779096435,2.957501,4.609116,55720.0,55720.0,12424.450020074844,2.957501,4.609116,1.651615,3.926797942910983,0.2656903611510022,0.0154257990667624,0.500889,0.5153984206748026,0.4846015793251974,0.0139469757356248,1.7286862072514635,0.8713165914935441,0.8573696157579194,-3.0307862684074763e-05,-0.0001207587540766,3.515761,-0.500889,3.596643,-0.500889,3.755511,-0.500889,3.908782,0.500889,4.111662,0.500889,4.290471899999999,0.500889,4.369558,0.500889,0.0,0.0043879235851532,0.0076455069186453,1.5115814395332032,0.0813930665023056,0.5573749002279458,0.3612320332697484,3.875,0.0978399465407636,2.833645144412682,0.9152141628243888,0.6597598621771295,0.0023218786012216,0.5441200016193268,0.4535581197794515,3.825,0.1498722014168985,2.382285967172803,0.4379561128911703,0.8518215773561073,0.1426359340447292,0.5676411934419713,0.2897228725132994,3.625,0.1040960524850269,2.8940723113333253,0.5478970544082518,galvanostatic_12,2.0,8.17467620312535,-0.4028760721996776,-1.2508739995272706,-2.439918085740681,-2.9442952059047576,-2.071184623160629,-1.898262601261734,-1.461818942299692,-8.17467620312535,mean_abs_delta_prev,0,0.7622553679690522,0.1885399557486433,-0.0708540418501945,16_c2_x10_HighHighCOV_130723,6,142,0,1,0,0.05055315763847115,-0.11421211727258582,-1.4538064891362321,1.027242449118582,False,source_fill,18,1250.0
144,428,160,287,19,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle8.hdf5,1245.0,1.2056338028169014,False,1.3114754098360657,False,1.1762295081967211,False,1.0555555555555556,False,0.0929577464788731,0.0929577464788731,0.0408450704225352,1.1425352112676057,0.0364894758641371,0.1475409836065575,0.1475409836065575,0.0655737704918034,1.213114754098361,0.0579595722284044,0.0983606557377048,0.0983606557377048,0.0389344262295081,1.1131147540983606,0.037180060426365,-0.0555555555555555,0.0555555555555555,1.6113064868195182e-16,1.077777777777778,0.0304290309725098,1.1872235691013109,0.1052533321684664,1.0555555555555556,1.3114754098360657,0.2559198542805101,0.0886550224471535,0.0708259575668949,0.0986037353446727,0.1475409836065575,0.0877600094256835,0,0,0,0,1.0,0.898876404494382,0,0,,0,0,,1,0,12.0,0.8678291509605962,0.8509060544277643,0.8509060544277643,98.04995067126984,2.993406,4.603517,48946.0,48946.0,12352.92996931076,2.993406,4.603517,1.6101110000000003,3.923586247170351,0.2684685656420018,0.0092306190087034,0.500889,0.5092142360969232,0.4907857639030769,0.0171471056079731,1.7187352053883604,0.8679411554981667,0.8507940498901937,-3.30528077633037e-05,-0.0001214670429847,3.505337,-0.500889,3.586798,-0.500889,3.744701,-0.500889,3.9068515,0.500889,4.112048,0.500889,4.294274,0.500889,4.366855999999999,0.500889,0.0,0.003218521621274,0.0073756257023189,1.5042253170938609,0.0821953103447899,0.5554989285945339,0.3623057610606761,3.875,0.0978901539597283,2.8321614087624165,0.9342370290581584,0.6566265167444644,0.0030745892458787,0.541258066664595,0.455667344089526,3.875,0.1489939258018182,2.377846461545189,0.4352630475829919,0.847598800349419,0.1434893606384774,0.5665311853186112,0.2899794540429112,3.625,0.1007932003802652,2.8933763364513534,0.5604196146808319,galvanostatic_16,2.0,8.976618496192046,-1.4264607973638663,0.2232323489452087,-1.5880024554004766,3.4735645439833847,-0.6274968999606116,-0.9887923818053204,-4.013859606753188,-8.976618496192046,mean_abs_delta_prev,0,2.653721247602374,-1.3462524162078502,-0.1831195644865117,16_c2_x10_HighHighCOV_130723,8,144,0,1,0,0.037019195473036746,-0.40439013164455334,-1.4203121123479523,1.0680623588412903,False,future16_positive,19,1245.0
145,432,164,294,20,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle9.hdf5,1247.0,1.2169014084507042,False,1.3442622950819672,False,1.2049180327868851,False,1.1111111111111112,False,0.0112676056338028,0.0112676056338028,0.052112676056338,1.1588732394366197,0.0486517284014967,0.0327868852459014,0.0327868852459014,0.0901639344262296,1.239344262295082,0.0824575497702241,0.028688524590164,0.028688524590164,0.0635245901639347,1.1327868852459015,0.054725009451804,0.0555555555555555,0.0555555555555555,8.067932607956157e-17,1.077777777777778,0.0304290309725098,1.2192982118576667,0.0958001480178303,1.1111111111111112,1.3442622950819672,0.233151183970856,0.0785699077437944,0.0320746427563559,0.0320746427563559,0.0555555555555555,0.0182232374118161,0,0,0,0,1.0,0.9269662921348316,0,0,,0,0,,1,0,11.0,0.8662750045873069,0.8525854302627699,0.8525854302627699,98.4197195749566,2.970821,4.611818,48947.0,48947.0,12353.83002114296,2.970821,4.611818,1.6409970000000005,3.923793422681676,0.2705222323689096,0.0036942188285288,0.500889,0.5036876621651991,0.4963123378348009,0.0138175791027793,1.718860434850077,0.8663390069764281,0.8525214278736487,-3.368390297868145e-05,-0.0001218280287711,3.507653,-0.500889,3.588342,-0.500889,3.743929,-0.500889,3.9055,0.500889,4.112242,0.500889,4.296205,0.500889,4.374191,0.500889,0.0,0.0039276678684404,0.0081722714828586,1.504511949972567,0.0829305844725083,0.5559405736421819,0.3611288418853097,3.825,0.0978983179727466,2.8371367852533216,0.9168279710277146,0.6549666339395452,0.0030441437724338,0.5428528309214056,0.4541030253061607,3.825,0.147625330389073,2.383035422519149,0.4385961756078181,0.8495453160330408,0.1445199454815947,0.5660307179039359,0.2894493366144694,3.625,0.0999464375912277,2.898929602217903,0.550534573951766,galvanostatic_18,2.0,9.493153433492177,-1.2512461719142025,1.0741692107441232,-3.1146025933921497,0.970284285882143,-0.4605348629570846,-2.3077037712783373,-2.131638358756782,-9.493153433492177,mean_abs_delta_prev,0,1.8308768474442776,-0.5165349373001309,-0.3851847326668448,16_c2_x10_HighHighCOV_130723,9,145,0,1,0,0.012659603348178148,-0.35471819843574554,-1.4337098630632643,1.0557396504349976,False,source_representative,20,1247.0
