cycleNo,particle0,particle1,particle2,particle3,addrs,n_frames,particle0_norm,particle0_abrupt_drop,particle1_norm,particle1_abrupt_drop,particle2_norm,particle2_abrupt_drop,particle3_norm,particle3_abrupt_drop,particle0_norm_delta_prev,particle0_norm_abs_delta_prev,particle0_norm_rolling3_slope,particle0_norm_rolling5_mean,particle0_norm_rolling5_std,particle1_norm_delta_prev,particle1_norm_abs_delta_prev,particle1_norm_rolling3_slope,particle1_norm_rolling5_mean,particle1_norm_rolling5_std,particle2_norm_delta_prev,particle2_norm_abs_delta_prev,particle2_norm_rolling3_slope,particle2_norm_rolling5_mean,particle2_norm_rolling5_std,particle3_norm_delta_prev,particle3_norm_abs_delta_prev,particle3_norm_rolling3_slope,particle3_norm_rolling5_mean,particle3_norm_rolling5_std,particle_norm_mean,particle_norm_std,particle_norm_min,particle_norm_max,particle_norm_range,particle_norm_cv,mean_delta_prev,mean_abs_delta_prev,max_abs_delta_prev,delta_std_across_particles,drop_count,any_abrupt_drop,synchronized_drop_2plus,synchronized_drop_3plus,cycle_gap,frames_percentile,future_any_drop_within_4cycles,future_sync2_drop_within_4cycles,cycles_to_next_drop_within_4,future_any_drop_within_8cycles,future_sync2_drop_within_8cycles,cycles_to_next_drop_within_8,future_any_drop_within_16cycles,future_sync2_drop_within_16cycles,cycles_to_next_drop_within_16,charge_capacity_mAh,discharge_capacity_mAh,capacity_mAh,coulombic_efficiency_pct,V_min,V_max,n_points,echem_shape_points,echem_shape_duration_s,shape_V_min,shape_V_max,shape_V_range,shape_V_mean,shape_V_std,shape_I_mean_mA,shape_I_abs_mean_mA,shape_I_pos_fraction,shape_I_neg_fraction,shape_charge_mAh_signed,shape_charge_mAh_abs,shape_charge_mAh_pos,shape_charge_mAh_neg_abs,shape_dVdt_slope,shape_dIdt_slope,shape_V_q05,shape_I_q05,shape_V_q10,shape_I_q10,shape_V_q25,shape_I_q25,shape_V_q50,shape_I_q50,shape_V_q75,shape_I_q75,shape_V_q90,shape_I_q90,shape_V_q95,shape_I_q95,shape_dVdt_abs_median,shape_dVdt_abs_p95,shape_dVdt_sign_consistency,all_dq_abs_total_mAh,all_dq_abs_lowV_frac,all_dq_abs_midV_frac,all_dq_abs_highV_frac,all_dq_abs_peak_voltage,all_dq_abs_peak_frac,all_dq_abs_entropy,all_dqdv_abs_integral_proxy,pos_dq_abs_total_mAh,pos_dq_abs_lowV_frac,pos_dq_abs_midV_frac,pos_dq_abs_highV_frac,pos_dq_abs_peak_voltage,pos_dq_abs_peak_frac,pos_dq_abs_entropy,pos_dqdv_abs_integral_proxy,neg_dq_abs_total_mAh,neg_dq_abs_lowV_frac,neg_dq_abs_midV_frac,neg_dq_abs_highV_frac,neg_dq_abs_peak_voltage,neg_dq_abs_peak_frac,neg_dq_abs_entropy,neg_dqdv_abs_integral_proxy,shape_block_mode,shape_block_nunique
58,373,130,246,21,D://NMC_degradation_3_160623_Halfthedata\7_c2_x10_290623chopped\7_c2_x10_290623_cycle3.hdf5,919.0,1.0507042253521126,False,1.0655737704918034,False,1.0081967213114753,False,1.1666666666666667,False,0.0056338028169014,0.0056338028169014,0.011267605633803,1.0535211267605633,0.018896349105632,0.0327868852459016,0.0327868852459016,0.0163934426229509,1.0557377049180328,0.0219941112540969,0.0122950819672129,0.0122950819672129,0.016393442622951,1.0049180327868854,0.0203684813767034,0.0555555555555555,0.0555555555555555,0.0555555555555558,1.1,0.0464811125852257,1.0727853459555146,0.067144062829237,1.0081967213114753,1.1666666666666667,0.1584699453551914,0.0625885346797245,0.0265678313963929,0.0265678313963929,0.0555555555555555,0.0225159921799737,0,0,0,0,2.0,0.3539325842696629,1,0,2.0,1,0,2.0,1,0,2.0,0.6472863899378487,0.6391710499937513,0.6391710499937513,98.7462520346092,2.991089,4.201038,71886.0,71886.0,9246.054083347328,2.991089,4.201038,1.2099489999999995,3.828237694919734,0.18861881982137998,0.016360450880560914,0.500889,0.5163314136271319,0.48366858637286814,0.008233601707006623,1.2864574399316,0.6473455208193033,0.6391119191122967,-3.5063566459085726e-05,-0.00016263260047900033,3.530625,-0.500889,3.5978975,-0.500889,3.711113,-0.500889,3.830795,0.500889,3.954917,0.500889,4.08039,0.500889,4.131931,0.500889,0.0,0.009603855919122354,0.009862975586005426,1.2863391781686968,0.06523815353299629,0.6761715578273597,0.25859028863964406,3.825,0.125238321163992,2.7045292132745113,1.0631350397154735,0.6472863899378488,0.0014917796983530214,0.6032771924125377,0.39523102788910935,3.825,0.17898300724310728,2.269193479760182,0.5872489894966583,0.6390527882308388,0.1298058401951358,0.7500050994457157,0.12018906035914845,3.675,0.1463946326882411,2.6587650699188137,0.5622519791401851,galvanostatic_6,2.0
60,363,128,240,17,D://NMC_degradation_3_160623_Halfthedata\7_c2_x10_290623chopped\7_c2_x10_290623_cycle5.hdf5,920.0,1.0225352112676056,False,1.0491803278688523,False,0.9836065573770492,False,0.9444444444444444,True,-0.028169014084507,0.028169014084507,-0.0112676056338026,1.044507042253521,0.0211173688044972,-0.016393442622951,0.016393442622951,0.0081967213114754,1.0524590163934426,0.0213744341154191,-0.0245901639344261,0.0245901639344261,-0.0061475409836065,0.9983606557377052,0.0210178383687835,-0.2222222222222223,0.2222222222222223,-0.0833333333333332,1.0666666666666669,0.0824022054121737,0.999941635239488,0.0457591210743852,0.9444444444444444,1.0491803278688523,0.1047358834244078,0.045761791950413,-0.0728437107160266,0.0728437107160266,0.2222222222222223,0.0997075820649382,1,1,0,0,2.0,0.3707865168539326,0,0,,0,0,,0,0,,0.6475185538916496,0.6398820700465511,0.6398820700465511,98.8206540493392,2.962327,4.20181,56443.0,56443.0,9252.832955360413,2.962327,4.20181,1.239483,3.8299725906489734,0.1920841837861112,0.021644283099764395,0.500889,0.5216058678666974,0.4783941321333026,0.007694923294138473,1.2874006239382005,0.6475477736161694,0.639852850322031,-3.612517341572915e-05,-0.00016262227492383474,3.525799,-0.500889,3.596643,-0.500889,3.712078,-0.500889,3.834463,0.500889,3.961094,0.500889,4.081935,0.500889,4.13251,0.500889,0.0,0.006434562930033533,0.010665816236136211,1.2873352297276686,0.06617779934519608,0.6756734529597476,0.25814874769505625,3.825,0.1244179443918511,2.707830275636725,1.038606604308142,0.6475185538916434,0.002047764512794865,0.6036461741271699,0.39430606136003515,3.825,0.17772133364505063,2.270805019230325,0.5865353051450972,0.6398166758360093,0.13107980797358884,0.7485677697099123,0.12035242231649869,3.675,0.14626061832236759,2.6619813580376084,0.5489392363234293,galvanostatic_10,2.0
62,350,118,226,17,D://NMC_degradation_3_160623_Halfthedata\7_c2_x10_290623chopped\7_c2_x10_290623_cycle7.hdf5,917.0,0.9859154929577464,False,0.9672131147540984,False,0.9262295081967212,False,0.9444444444444444,False,-0.0366197183098592,0.0366197183098592,-0.032394366197183,1.0264788732394368,0.0254770006864113,-0.0819672131147538,0.0819672131147538,-0.0491803278688523,1.0295081967213116,0.0373828008229226,-0.0573770491803279,0.0573770491803279,-0.040983606557377,0.9778688524590164,0.0314267041191487,0.0,0.0,-0.1111111111111112,1.0444444444444445,0.0993807989999904,0.9559506400882528,0.0260798387149705,0.9262295081967212,0.9859154929577464,0.0596859847610251,0.0272815746141064,-0.0439909951512352,0.0439909951512352,0.0819672131147538,0.0346935294156834,0,0,0,0,2.0,0.3370786516853932,0,0,,0,0,,0,0,,0.6460740325710648,0.6373127960633862,0.6373127960633862,98.6439268464617,2.991282,4.201617,47050.0,47050.0,9223.984920978546,2.991282,4.201617,1.2103349999999997,3.8226030426780016,0.18933164932043287,0.002895681360255062,0.500889,0.5028905419766206,0.49710945802337936,0.008848891700530494,1.283386828634451,0.6461178601674906,0.6372689684669602,-3.614256575753759e-05,-0.00016245446997496864,3.52522,-0.500889,3.592396,-0.500889,3.702426,-0.500889,3.826934,0.500889,3.949319,0.500889,4.074212999999999,0.500889,4.126333,0.500889,0.0,0.003860335016717676,0.011392378158940678,1.2832991734415922,0.0656638829174134,0.6756352051973782,0.25870091188520844,3.825,0.12497686293339105,2.706714805586702,1.0602842795107077,0.646074032571063,0.0023129179044309054,0.6028772804511785,0.39480980164439056,3.825,0.17802057453369155,2.274891518440105,0.5964912905365066,0.6372251408705367,0.12989457754645806,0.7494034902623052,0.1207019321912367,3.675,0.14572944104284122,2.6585743489066935,0.5608344423169828,galvanostatic_14,2.0
64,362,121,235,17,D://NMC_degradation_3_160623_Halfthedata\7_c2_x10_290623chopped\7_c2_x10_290623_cycle9.hdf5,915.0,1.019718309859155,False,0.9918032786885246,False,0.9631147540983608,False,0.9444444444444444,False,0.0338028169014085,0.0338028169014085,-0.0014084507042252,1.024788732394366,0.0256167719310189,0.0245901639344261,0.0245901639344261,-0.0286885245901637,1.0213114754098362,0.0408193429442253,0.0368852459016395,0.0368852459016395,-0.0102459016393442,0.975409836065574,0.0321401375847501,0.0,0.0,-6.513087709172707e-17,1.022222222222222,0.1082977149423216,0.9797701967726212,0.0329947437621842,0.9444444444444444,1.019718309859155,0.0752738654147104,0.0336760026696764,0.0238195566843685,0.0238195566843685,0.0368852459016395,0.0167166866280086,0,0,0,0,2.0,0.3258426966292135,0,0,,0,0,,0,0,,0.6452284154883315,0.6378367320564149,0.6378367320564149,98.85440826000784,2.999969,4.202003,44034.0,44034.0,9221.672927856445,2.999969,4.202003,1.2020340000000003,3.8259250855475315,0.1931937551189728,0.006552029431802719,0.500889,0.5065404005995368,0.4934595994004633,0.007529428107278907,1.2830651475447465,0.6452972878260127,0.6377678597187337,-3.76578249696453e-05,-0.0001633634341648447,3.523289,-0.500889,3.590466,-0.500889,3.703005,-0.500889,3.831374,0.500889,3.958199,0.500889,4.081742,0.500889,4.132703,0.500889,0.0,0.003218972125570471,0.012195398905366429,1.2829274028693718,0.06701481628555662,0.6724719004573202,0.2605132832571232,3.825,0.12286543099163313,2.7106125184692647,1.0672971004725087,0.645228415488328,0.0027342906305846907,0.5984688263893272,0.3987968829800881,3.825,0.17506647230554087,2.2797164007158335,0.5837464845012071,0.6376989873810481,0.1320543138162793,0.7473487423012175,0.12059694388250312,3.675,0.1457404872442082,2.6612342901525787,0.5654788553677551,galvanostatic_18,2.0
66,346,115,221,16,D://NMC_degradation_3_160623_Halfthedata\8_c2_x10_300623chopped\8_c2_x10_300623_cycle1.hdf5,908.0,0.9746478873239436,False,0.9426229508196722,False,0.9057377049180328,False,0.8888888888888888,False,-0.0450704225352113,0.0450704225352113,-0.0056338028169013,1.0107042253521128,0.0305604593918096,-0.0491803278688524,0.0491803278688524,-0.0122950819672128,1.00327868852459,0.052676291846097,-0.0573770491803279,0.0573770491803279,-0.0102459016393441,0.9573770491803278,0.0416543473681044,-0.0555555555555555,0.0555555555555555,-0.0277777777777778,0.977777777777778,0.1082977149423217,0.9279743579876344,0.038362925883692,0.8888888888888888,0.9746478873239436,0.0857589984350547,0.04134050208767,-0.0517958387849868,0.0517958387849868,0.0573770491803279,0.0056967095987397,0,0,0,0,2.0,0.2528089887640449,0,0,,0,0,,0,0,,0.6416420002209151,0.6341707408081786,0.6341707408081786,98.83560312289966,2.999969,4.200073,91696.0,91696.0,9169.548278570177,2.999969,4.200073,1.2001039999999996,3.8241666631805096,0.1923854315631603,0.0029278976618391326,0.5008889999999999,0.5029227010992846,0.4970772989007154,0.00753108779718571,1.275812741029094,0.6416719144131398,0.6341408266159541,-3.826108588283695e-05,-0.0001638640754825326,3.521938,-0.500889,3.590466,-0.500889,3.700689,-0.500889,3.829444,0.500889,3.95511,0.500889,4.079039,0.500889,4.131159,0.500889,0.0,0.009643801191343717,0.0286820437319374,1.2757529126446698,0.06602624686563294,0.6766074287547896,0.2573663243795774,3.825,0.1243916963475893,2.7077850022580146,1.0630352974781105,0.6416420002209179,0.001127588382139524,0.6013177338944897,0.3975546777233709,3.825,0.17777953888547413,2.265584345994208,0.6003162308866791,0.6341109124237368,0.13169568138433335,0.7527913099334664,0.11551300868220013,3.675,0.14464304503187186,2.653252030078542,0.5635509519356786,galvanostatic_2,2.0
68,332,112,213,17,D://NMC_degradation_3_160623_Halfthedata\8_c2_x10_300623chopped\8_c2_x10_300623_cycle3.hdf5,913.0,0.9352112676056338,False,0.918032786885246,False,0.8729508196721312,False,0.9444444444444444,False,-0.0394366197183098,0.0394366197183098,-0.0422535211267604,0.987605633802817,0.0359417192287021,-0.0245901639344261,0.0245901639344261,-0.0368852459016392,0.9737704918032788,0.0503281358459299,-0.0327868852459016,0.0327868852459016,-0.0450819672131145,0.9303278688524592,0.0442357236576287,0.0555555555555555,0.0555555555555555,1.848384810120881e-16,0.9333333333333332,0.0248451997499977,0.917659829651864,0.0317516573546312,0.8729508196721312,0.9444444444444444,0.0714936247723132,0.034600683530712,-0.0103145283357705,0.0380923061135483,0.0555555555555555,0.0443311957699662,0,0,0,0,2.0,0.3033707865168539,0,0,,0,0,,0,0,,0.6435106367668931,0.6333962939103049,0.6333962939103049,98.42825552854816,2.991475,4.200073,67822.0,67822.0,9177.412461519245,2.991475,4.200073,1.2085979999999998,3.825245283020259,0.19151539973797005,0.006897914039692122,0.500889,0.5068856713160921,0.49311432868390787,0.010221477445601035,1.2769069306771983,0.6435642040613996,0.6333427266157985,-3.736466494236603e-05,-0.0001637325329478906,3.523482,-0.500889,3.591238,-0.500889,3.700882,-0.500889,3.829444,0.500889,3.956655,0.500889,4.08039,0.500889,4.133089,0.500889,0.0,0.0064335951162048585,0.010424499786201915,1.2767997960881887,0.06643606908443522,0.6776941107090497,0.2558698202065151,3.825,0.12396052238580678,2.7072561607879635,1.056430505501572,0.6435106367668889,0.0015372849911127879,0.6020255689198454,0.3964371460890419,3.825,0.17777310172300503,2.2733491308603675,0.5882536211205514,0.6332891593212837,0.1323823390664612,0.754583965514353,0.11303369541918575,3.675,0.1449297266273557,2.6471747574614746,0.5586989399459232,galvanostatic_6,2.0
70,344,119,222,19,D://NMC_degradation_3_160623_Halfthedata\8_c2_x10_300623chopped\8_c2_x10_300623_cycle5.hdf5,913.0,0.9690140845070424,False,0.9754098360655736,False,0.9098360655737704,False,1.0555555555555556,False,0.0338028169014086,0.0338028169014086,-0.0028169014084505,0.9769014084507042,0.0304954785413506,0.0573770491803276,0.0573770491803276,0.0163934426229511,0.9590163934426228,0.028979786114202,0.0368852459016392,0.0368852459016392,0.0020491803278688,0.9155737704918032,0.0328636396667694,0.1111111111111111,0.1111111111111111,0.0833333333333335,0.9555555555555556,0.0608580619450184,0.9774538854254856,0.0598538464816143,0.9098360655737704,1.0555555555555556,0.1457194899817852,0.0612344453012839,0.0597940557736216,0.0597940557736216,0.1111111111111111,0.0357754112822669,0,0,0,0,2.0,0.3033707865168539,0,0,,0,0,,1,1,16.0,0.6430934518879965,0.6342278371662973,0.6342278371662973,98.62141113462258,2.99688,4.200459,66196.0,66196.0,9180.390546798706,2.99688,4.200459,1.2035790000000004,3.8243540047283826,0.19062136111364228,0.015723719590307595,0.500889,0.5156958124357968,0.4843041875642033,0.008922660060408824,1.2773212890542935,0.6431219745573513,0.6341993144969424,-3.710870734579458e-05,-0.00016326793328611295,3.524254,-0.500889,3.590852,-0.500889,3.702426,-0.500889,3.830602,0.500889,3.953373,0.500889,4.076337,0.500889,4.127491,0.500889,0.0,0.009642767299194603,0.010725885640909434,1.2772642437155959,0.06711704872644064,0.675253338115605,0.2576296131579544,3.825,0.12467490107996655,2.7087903816521135,1.0612217758166231,0.6430934518879936,0.0018628634250822513,0.6014142635371469,0.3967228730377709,3.825,0.17700420727931143,2.2756795266150855,0.581611845330004,0.6341707918275865,0.133289347760672,0.7501313141542695,0.11657933808505853,3.675,0.1431287042515052,2.654307922566328,0.5619650291607766,galvanostatic_10,2.0
72,347,116,224,18,D://NMC_degradation_3_160623_Halfthedata\8_c2_x10_300623chopped\8_c2_x10_300623_cycle7.hdf5,911.0,0.9774647887323944,False,0.9508196721311476,False,0.918032786885246,False,1.0,False,0.0084507042253519,0.0084507042253519,0.0211267605633802,0.9752112676056338,0.0301026479039831,-0.024590163934426,0.024590163934426,0.0163934426229508,0.9557377049180328,0.0287470129782782,0.0081967213114756,0.0081967213114756,0.0225409836065574,0.9139344262295084,0.0324003858623808,-0.0555555555555555,0.0555555555555555,0.0277777777777777,0.9666666666666666,0.0633430791721742,0.961579311937197,0.0353108450625115,0.918032786885246,1.0,0.0819672131147539,0.036721718764284,-0.0158745734882884,0.0241982862567023,0.0555555555555555,0.0306685953587186,0,0,0,0,2.0,0.2808988764044944,0,0,,0,0,,1,1,14.0,0.6423039051026909,0.6336484013776601,0.6336484013776601,98.65242860018937,2.986071,4.200073,56714.0,56714.0,9170.551366329193,2.986071,4.200073,1.2140019999999998,3.8280235996931977,0.19196554418188222,0.010244934936699986,0.500889,0.5102267517720492,0.48977324822795076,0.008758463314192586,1.275952306480351,0.6423553848972718,0.6335969215830792,-3.734238156474635e-05,-0.0001645338260667084,3.523868,-0.500889,3.593168,-0.500889,3.705901,-0.500889,3.8324365,0.500889,3.959743,0.500889,4.083093,0.500889,4.134441,0.500889,0.0,0.009631638293296663,0.010967503041630666,1.2758493468912058,0.06745176819895557,0.6765873487843286,0.25596088301671577,3.825,0.1234573765543182,2.7100881628307483,1.0509450123568214,0.6423039051026898,0.0019647424274381676,0.6019998218403809,0.39603543573218086,3.825,0.17696549342026371,2.279979334880572,0.5852912679800237,0.6335454417884987,0.1338441208419872,0.7522060126844545,0.11394986647355819,3.675,0.14304598091516654,2.652942618305063,0.5565559448284847,galvanostatic_14,2.0
74,363,123,239,18,D://NMC_degradation_3_160623_Halfthedata\8_c2_x10_300623chopped\8_c2_x10_300623_cycle9.hdf5,910.0,1.0225352112676056,False,1.0081967213114753,False,0.9795081967213116,False,1.0,False,0.0450704225352112,0.0450704225352112,0.0267605633802817,0.975774647887324,0.0311519240584771,0.0573770491803277,0.0573770491803277,0.0163934426229508,0.9590163934426228,0.0342893453497565,0.0614754098360655,0.0614754098360655,0.0348360655737707,0.9172131147540984,0.0388156081723001,0.0,0.0,-0.0277777777777776,0.977777777777778,0.0633430791721742,1.002560032325098,0.0179696125605041,0.9795081967213116,1.0225352112676056,0.0430270145462939,0.017923727239385,0.0409807203879011,0.0409807203879011,0.0614754098360655,0.0281958448511543,0,0,0,0,2.0,0.2696629213483146,0,0,,0,0,,1,1,12.0,0.6439154388570361,0.6312882726381965,0.6312882726381965,98.03900241291728,2.987036,4.200073,48585.0,48585.0,9165.17104864119,2.987036,4.200073,1.213037,3.8252827620458993,0.19045045192699528,0.019948959864155628,0.500889,0.5199135535659154,0.4800864464340846,0.012748218093244203,1.2752037114952328,0.6439759647942384,0.6312277467009941,-3.5976638810022386e-05,-0.00016316243633153756,3.524254,-0.500889,3.592975,-0.500889,3.706287,-0.500889,3.830602,0.500889,3.952408,0.500889,4.079039,0.500889,4.13058,0.500889,0.0,0.00643374851574482,0.010126790712991931,1.275082659620813,0.06663045704314778,0.6775381480081413,0.2558313949487107,3.825,0.12398701268076642,2.7080595928846014,1.0511490248201933,0.6439154388570368,0.0022536901600683948,0.6010987695356734,0.3966475403042582,3.825,0.17817220232472183,2.283167255727567,0.5861412538853225,0.6311672207637908,0.1323074959260458,0.7555214372472174,0.11217106682673683,3.675,0.14514349227470708,2.6450263704103563,0.5550313503155989,galvanostatic_18,2.0
76,370,135,255,24,D://NMC_degradation_3_160623_Halfthedata\9_c2_x10_010723chopped\9_c2_x10_010723_cycle1.hdf5,905.0,1.0422535211267605,False,1.1065573770491803,False,1.0450819672131149,False,1.3333333333333333,False,0.0197183098591549,0.0197183098591549,0.0323943661971831,0.9892957746478874,0.0429704437480644,0.098360655737705,0.098360655737705,0.0778688524590163,0.9918032786885244,0.0721590854986022,0.0655737704918032,0.0655737704918032,0.0635245901639344,0.9450819672131148,0.0677532277137223,0.3333333333333332,0.3333333333333332,0.1666666666666666,1.0666666666666669,0.1541604102834622,1.1318065496805971,0.1375881091946917,1.0422535211267605,1.3333333333333333,0.2910798122065727,0.1215650406277644,0.1292465173554991,0.1292465173554991,0.3333333333333332,0.1398284804494115,0,0,0,0,2.0,0.2022471910112359,0,0,,0,0,,1,1,10.0,0.6361416828134568,0.6265629096357282,0.6265629096357282,98.49423902936768,2.999969,4.200073,90754.0,90754.0,9075.337116241455,2.999969,4.200073,1.2001039999999996,3.822594393679617,0.19423313344627777,0.0038082443749036087,0.500889,0.5038014853339797,0.4961985146660202,0.009644162412389067,1.262704592449185,0.6361743774307871,0.6265302150183979,-3.9710263288505436e-05,-0.00016556091926443146,3.516533,-0.500889,3.584095,-0.500889,3.694898,-0.500889,3.830409,0.500889,3.955303,0.500889,4.079618,0.500889,4.132317,0.500889,0.0,0.009645869640851373,0.028208433880973632,1.262639203214544,0.07013656196422086,0.6723045917614827,0.2575588462742963,3.825,0.12206022693201508,2.7183592164112644,1.0521081533055006,0.636141682813455,0.001159209583982276,0.5959330305881978,0.40290775982781984,3.825,0.17358360140595216,2.280641739265175,0.5876353249180913,0.6264975204010674,0.14017573624713375,0.7498517996303464,0.10997246412251971,3.675,0.14289407568590018,2.653061853257924,0.558221454322841,galvanostatic_2,2.0
78,342,135,259,21,D://NMC_degradation_3_160623_Halfthedata\9_c2_x10_010723chopped\9_c2_x10_010723_cycle3.hdf5,908.0,0.9633802816901408,False,1.1065573770491803,False,1.0614754098360657,False,1.1666666666666667,False,-0.0788732394366197,0.0788732394366197,-0.0295774647887323,0.9949295774647888,0.0352619353764192,0.0,0.0,0.0491803278688526,1.0295081967213116,0.0732220047020566,0.0163934426229508,0.0163934426229508,0.040983606557377,0.9827868852459016,0.0699968325770122,-0.1666666666666665,0.1666666666666665,0.0833333333333334,1.1111111111111112,0.1416394309331328,1.0745199338105134,0.085711920649914,0.9633802816901408,1.1666666666666667,0.2032863849765259,0.079767641300016,-0.0572866158700838,0.0654833371815592,0.1666666666666665,0.0839453894041633,0,0,0,0,2.0,0.2528089887640449,0,0,,1,1,8.0,1,1,8.0,0.6356430011957244,0.6281369715912719,0.6281369715912719,98.81914382910963,2.998618,4.201038,77251.0,77251.0,9083.066112518314,2.998618,4.201038,1.2024199999999996,3.822158104555281,0.19270690859414383,0.006684917463851613,0.500889,0.5066730527760158,0.4933269472239842,0.0076228992142137976,1.2637799727869963,0.6357014360006049,0.6280785367863911,-3.893509593970604e-05,-0.00016504219582973517,3.518463,-0.500889,3.585833,-0.500889,3.695863,-0.500889,3.829058,0.500889,3.952987,0.500889,4.078266999999999,0.500889,4.132124,0.500889,0.0,0.009633586879926935,0.011805825242718447,1.2636631031772354,0.07072728298061554,0.6723257943134683,0.2569469227059162,3.825,0.1224131499815011,2.7190377869615103,1.0509332040195905,0.6356430011957266,0.0009149616255775193,0.5971331301102305,0.4019519082641919,3.825,0.17493971262379662,2.271677707314529,0.5912870145148786,0.6280201019815118,0.14138698531584915,0.748431146023133,0.1101818686610179,3.675,0.14119663591143386,2.6566803307280584,0.5587133829648689,galvanostatic_6,2.0
80,370,129,252,21,D://NMC_degradation_3_160623_Halfthedata\9_c2_x10_010723chopped\9_c2_x10_010723_cycle5.hdf5,906.0,1.0422535211267605,False,1.0573770491803278,False,1.0327868852459017,False,1.1666666666666667,False,0.0788732394366197,0.0788732394366197,1.0206138721136181e-16,1.0095774647887326,0.0369755196013754,-0.0491803278688525,0.0491803278688525,-0.024590163934426,1.0459016393442622,0.0669928417760738,-0.028688524590164,0.028688524590164,-0.0061475409836063,1.007377049180328,0.058636642513047,0.0,0.0,-0.0833333333333331,1.1333333333333333,0.1394433377556791,1.074771030554914,0.0620951297102047,1.0327868852459017,1.1666666666666667,0.133879781420765,0.057775217181044,0.0002510967444007,0.039185522973909,0.0788732394366197,0.0561618844453971,0,0,0,0,2.0,0.2247191011235955,0,0,,1,1,6.0,1,1,6.0,0.6355701869452403,0.6281793822546397,0.6281793822546397,98.83713792081356,2.998811,4.200845,58971.0,58971.0,9082.847595214844,2.998811,4.200845,1.2020340000000003,3.828769516881179,0.19163417316806014,0.014566899577758585,0.5008889999999999,0.5145410455986841,0.4854589544013159,0.007497940573342655,1.2637495691998801,0.6356237548866113,0.6281258143132687,-3.775835067931904e-05,-0.0001661491184402724,3.52522,-0.500889,3.591431,-0.500889,3.705901,-0.500889,3.834077,0.500889,3.960708,0.500889,4.083672,0.500889,4.134827,0.500889,0.0,0.006440505311590266,0.010886891639816857,1.2636424333171243,0.07024934576220272,0.672931164389257,0.2568194898485403,3.825,0.12223535200683955,2.7170470103387645,1.051253486438091,0.6355701869452458,0.0017535101701335251,0.5965060996916239,0.4017403901382425,3.825,0.17371776471192854,2.2811265487035235,0.5891034723562052,0.6280722463718926,0.13956288617685758,0.7502685932244819,0.11016852059866043,3.675,0.1432934239757541,2.6538243915488593,0.5589517179753435,galvanostatic_10,2.0
82,365,128,248,22,D://NMC_degradation_3_160623_Halfthedata\9_c2_x10_010723chopped\9_c2_x10_010723_cycle7.hdf5,905.0,1.028169014084507,False,1.0491803278688523,False,1.0163934426229508,False,1.2222222222222223,False,-0.0140845070422535,0.0140845070422535,0.0323943661971833,1.019718309859155,0.0326687704358963,-0.0081967213114755,0.0081967213114755,-0.0286885245901637,1.0655737704918031,0.0417952419146949,-0.0163934426229508,0.0163934426229508,-0.0225409836065574,1.0270491803278692,0.0312928019160997,0.0555555555555555,0.0555555555555555,0.0277777777777778,1.1777777777777776,0.1204415743815488,1.0789912516996332,0.0964454727361468,1.0163934426229508,1.2222222222222223,0.2058287795992714,0.0893848514380681,0.0042202211447189,0.0235575566330588,0.0555555555555555,0.0343971085362241,0,0,0,0,2.0,0.2022471910112359,1,1,4.0,1,1,4.0,1,1,4.0,0.6380740001073426,0.6285797414432752,0.6285797414432752,98.51204426720564,2.999969,4.202196,46781.0,46781.0,9103.720524072647,2.999969,4.202196,1.2022269999999997,3.8226818054765817,0.1907833026040989,0.019326321476667865,0.500889,0.5192920202646374,0.48070797973536267,0.009612524142304278,1.266653741550618,0.638133132846461,0.6285206087041568,-3.7082687379124576e-05,-0.00016410356054664496,3.518656,-0.500889,3.587763,-0.500889,3.700496,-0.500889,3.829637,0.500889,3.95067,0.500889,4.075372,0.500889,4.129228,0.500889,0.0,0.0038603543463781895,0.010944848225737495,1.2665354760723668,0.07051634339979584,0.6697442690216014,0.25973938757860277,3.825,0.12238130913712095,2.7170317059989664,1.0534911261120963,0.6380740001073465,0.0023397398977488505,0.5945350734338046,0.4031251866684466,3.825,0.17322609201610106,2.2819673600944324,0.5710902532172429,0.6284614759650355,0.1397357303852645,0.7461038138924512,0.11416045572228437,3.675,0.14095533582105332,2.6504940831438946,0.5592981121219259,galvanostatic_14,2.0
