transform,residual_feature,physics_feature,n,spearman_rho,spearman_p,abs_spearman_rho,residual_source_eta2,physics_source_eta2,residual_future16_auc,residual_future16_ap,residual_future16_direction,physics_future16_auc,physics_future16_ap,physics_future16_direction,target_aligned
raw,resdict_pc01_std,mask_centroid_max_step_px,96,0.6413185024416712,1.933208874010546e-12,0.6413185024416712,0.4958242309138897,0.6948806403715535,0.509982638888889,0.5647783619878883,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc02_std,mask_centroid_max_step_px,96,0.6385648399348888,2.569754999110272e-12,0.6385648399348888,0.4799964799481821,0.6948806403715535,0.5460069444444445,0.5431681462193675,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc05_std,mask_area_fraction_iqr,96,0.6368319495459426,3.0693563037081954e-12,0.6368319495459426,0.27386419830396125,0.4588899993031377,0.5151909722222222,0.5461129607729067,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
raw,resdict_pc03_std,mask_centroid_path_px,96,0.6352007596310363,3.6243630307217875e-12,0.6352007596310363,0.4576790464904872,0.7531927100689071,0.5881076388888888,0.6508897161267444,higher_in_positive,0.47265625,0.4962958017082447,lower_in_positive,False
raw,resdict_pc09_std,mask_centroid_path_px,96,0.6336950623982637,4.2216727199010855e-12,0.6336950623982637,0.3825376478492777,0.7531927100689071,0.5308159722222222,0.602340306150046,higher_in_positive,0.47265625,0.4962958017082447,lower_in_positive,False
raw,resdict_pc05_std,mask_centroid_max_step_px,96,0.6240504612045578,1.100115370786354e-11,0.6240504612045578,0.27386419830396125,0.6948806403715535,0.5151909722222222,0.5461129607729067,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,dictionary_recon_energy_mean,mask_centroid_max_step_px,96,0.6229652740097668,1.2227767748994302e-11,0.6229652740097668,0.7844592374442761,0.6948806403715535,0.5308159722222223,0.5671750846964101,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc16_std,mask_centroid_max_step_px,96,0.6211475854584916,1.4583052157825315e-11,0.6211475854584916,0.3254886853866021,0.6948806403715535,0.52734375,0.5834662014669543,higher_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,True
raw,resdict_pc02_std,mask_centroid_path_px,96,0.6209848073792729,1.4814097609452847e-11,0.6209848073792729,0.4799964799481821,0.7531927100689071,0.5460069444444445,0.5431681462193675,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,resdict_pc01_std,mask_centroid_path_px,96,0.6143380358111774,2.7931962776159766e-11,0.6143380358111774,0.4958242309138897,0.7531927100689071,0.509982638888889,0.5647783619878883,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,resdict_pc06_std,mask_centroid_max_step_px,96,0.6140938686923494,2.8582266284259932e-11,0.6140938686923494,0.410670190625435,0.6948806403715535,0.5594618055555556,0.5724494048040135,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc12_std,mask_centroid_max_step_px,96,0.6138497015735214,2.924713217992573e-11,0.6138497015735214,0.48668456863777687,0.6948806403715535,0.501736111111111,0.4891435755321827,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc07_std,mask_area_fraction_iqr,96,0.6121430198684737,3.432805467869825e-11,0.6121430198684737,0.6247446082416996,0.4588899993031377,0.5082465277777778,0.5842179870911632,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
raw,resdict_pc05_std,masked_minus_background_mean_median,96,0.6101600651112317,4.130047109976439e-11,0.6101600651112317,0.27386419830396125,0.42699180880559934,0.5151909722222222,0.5461129607729067,lower_in_positive,0.5347222222222222,0.5519793580050363,lower_in_positive,True
raw,resdict_pc04_std,mask_centroid_max_step_px,96,0.6080710797612587,5.0113470050164435e-11,0.6080710797612587,0.5073334635410084,0.6948806403715535,0.5355902777777778,0.5720319955230003,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc06_std,mask_centroid_path_px,96,0.6068231144872491,5.6214008351039677e-11,0.6068231144872491,0.410670190625435,0.7531927100689071,0.5594618055555556,0.5724494048040135,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,resdict_pc15_mean,front_radius_q60_slope_px_per_norm_time,50,-0.6040336134453781,3.4110719235816416e-06,0.6040336134453781,0.17332552917981328,0.3703088761110342,0.5256076388888888,0.49783866347823863,higher_in_positive,0.6108374384236454,0.648718280489826,higher_in_positive,True
raw,resdict_pc09_std,mask_area_fraction_iqr,96,0.5862332090531079,3.488677822226072e-10,0.5862332090531079,0.3825376478492777,0.4588899993031377,0.5308159722222222,0.602340306150046,higher_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,False
raw,dictionary_recon_error_last_minus_first,mask_area_fraction_slope,96,-0.5848209441128596,3.935679717808318e-10,0.5848209441128596,0.27813154352209063,0.5196638754533984,0.5499131944444444,0.5258242263658097,higher_in_positive,0.48046875,0.4770668988982676,higher_in_positive,True
raw,residual_energy_last_minus_first,mask_area_fraction_slope,96,-0.5784183396635919,6.749579942045143e-10,0.5784183396635919,0.2916648068975683,0.5196638754533984,0.5642361111111112,0.5422755843323834,higher_in_positive,0.48046875,0.4770668988982676,higher_in_positive,True
raw,resdict_pc08_std,mask_area_fraction_iqr,96,0.5768731203292324,7.67465131516541e-10,0.5768731203292324,0.6291649152507811,0.4588899993031377,0.5525173611111112,0.5537535663328789,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
raw,resdict_pc02_slope,mask_area_fraction_median,96,0.5764458119309686,7.951209891158872e-10,0.5764458119309686,0.19870221659682255,0.31651562217274176,0.66796875,0.7194626371000175,higher_in_positive,0.607421875,0.6057461686537231,higher_in_positive,True
raw,resdict_pc12_std,mask_centroid_path_px,96,0.5746608790016279,9.213336466995476e-10,0.5746608790016279,0.48668456863777687,0.7531927100689071,0.501736111111111,0.4891435755321827,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,resdict_pc04_std,mask_area_fraction_iqr,96,0.572220206659248,1.1253527834184792e-09,0.572220206659248,0.5073334635410084,0.4588899993031377,0.5355902777777778,0.5720319955230003,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
raw,dictionary_recon_error_mse_mean,mask_centroid_max_step_px,96,0.5675800325556158,1.6387189632389198e-09,0.5675800325556158,0.49841041280474396,0.6948806403715535,0.5516493055555557,0.5929317192026269,higher_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,True
raw,resdict_pc07_std,mask_centroid_path_px,96,0.5656402604449268,1.914210355792859e-09,0.5656402604449268,0.6247446082416996,0.7531927100689071,0.5082465277777778,0.5842179870911632,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,resdict_pc08_std,mask_centroid_path_px,96,0.5654639175257732,1.9413466768091775e-09,0.5654639175257732,0.6291649152507811,0.7531927100689071,0.5525173611111112,0.5537535663328789,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,dictionary_recon_error_mse_slope,mask_area_fraction_slope,96,-0.556945198046663,3.7949751786907585e-09,0.556945198046663,0.36093239680245054,0.5196638754533984,0.5559895833333333,0.5511395099249046,higher_in_positive,0.48046875,0.4770668988982676,higher_in_positive,True
raw,resdict_pc15_mean,front_radius_q70_slope_px_per_norm_time,54,-0.55578425767105,1.2840787860045135e-05,0.55578425767105,0.17332552917981328,0.32555457651349556,0.5256076388888888,0.49783866347823863,higher_in_positive,0.4478021978021978,0.4559651778950954,lower_in_positive,False
raw,resdict_pc16_std,mask_area_fraction_iqr,96,0.5528217619126652,5.214343850263917e-09,0.5528217619126652,0.3254886853866021,0.4588899993031377,0.52734375,0.5834662014669543,higher_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,False
raw,residual_energy_slope,mask_area_fraction_slope,96,-0.5513700488334238,5.8255515192857735e-09,0.5513700488334238,0.49901888365887365,0.5196638754533984,0.5828993055555556,0.566451499137373,higher_in_positive,0.48046875,0.4770668988982676,higher_in_positive,True
raw,resdict_pc02_slope,mask_base_area_fraction,96,0.5500729138036212,6.429170206397972e-09,0.5500729138036212,0.19870221659682255,0.2433020504283421,0.66796875,0.7194626371000175,higher_in_positive,0.5952690972222222,0.6095188061691361,higher_in_positive,True
raw,resdict_pc04_slope,front_gradient_peak_radius_median_px,96,0.5419268599698842,1.1828557520955882e-08,0.5419268599698842,0.3755633004950284,0.2147865873417065,0.5325520833333333,0.5511012378860376,lower_in_positive,0.5635850694444444,0.5495969627661449,higher_in_positive,False
raw,resdict_pc01_std,mask_area_fraction_iqr,96,0.5404637317279541,1.3174879360632165e-08,0.5404637317279541,0.4958242309138897,0.4588899993031377,0.509982638888889,0.5647783619878883,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
raw,resdict_pc16_std,masked_minus_background_mean_median,96,0.5399077590884428,1.3723892830965673e-08,0.5399077590884428,0.3254886853866021,0.42699180880559934,0.52734375,0.5834662014669543,higher_in_positive,0.5347222222222222,0.5519793580050363,lower_in_positive,False
raw,residual_energy_slope,masked_minus_background_mean_slope,96,0.5356619641888225,1.8699418043076908e-08,0.5356619641888225,0.49901888365887365,0.6335286140459528,0.5828993055555556,0.566451499137373,higher_in_positive,0.6901041666666666,0.6956991002779074,higher_in_positive,True
raw,resdict_pc11_std,mask_centroid_max_step_px,96,0.5341698317959848,2.082598000884635e-08,0.5341698317959848,0.38408642596780945,0.6948806403715535,0.4618055555555556,0.47593815182531607,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc15_mean,apparent_diffusion_q70_px2_per_norm_time,54,-0.5335239184295787,3.2649875858907894e-05,0.5335239184295787,0.17332552917981328,0.3206838179395148,0.5256076388888888,0.49783866347823863,higher_in_positive,0.5576923076923077,0.5220706829687446,higher_in_positive,True
raw,resdict_pc15_mean,apparent_diffusion_q70_um2_per_norm_time,54,-0.5335239184295787,3.2649875858907894e-05,0.5335239184295787,0.17332552917981328,0.3206838179395149,0.5256076388888888,0.49783866347823863,higher_in_positive,0.5576923076923077,0.5220706829687446,higher_in_positive,True
raw,resdict_pc04_std,mask_centroid_path_px,96,0.5319045035268584,2.450137751076358e-08,0.5319045035268584,0.5073334635410084,0.7531927100689071,0.5355902777777778,0.5720319955230003,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,dictionary_recon_error_mse_slope,masked_minus_background_mean_slope,96,0.5317824199674444,2.471609105657991e-08,0.5317824199674444,0.36093239680245054,0.6335286140459528,0.5559895833333333,0.5511395099249046,higher_in_positive,0.6901041666666666,0.6956991002779074,higher_in_positive,True
raw,resdict_pc15_std,front_radius_q70_positive_step_fraction,96,0.5287102233186265,3.0749959166296156e-08,0.5287102233186265,0.6532264181132749,0.4370851047960021,0.5876736111111112,0.5729333371508114,lower_in_positive,0.5349392361111112,0.5948738183904053,higher_in_positive,False
raw,resdict_pc06_std,mask_area_fraction_iqr,96,0.5243616660536928,4.173696259948583e-08,0.5243616660536928,0.410670190625435,0.4588899993031377,0.5594618055555556,0.5724494048040135,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
raw,resdict_pc13_std,mask_area_fraction_iqr,96,0.5224693002899528,4.760788302053676e-08,0.5224693002899528,0.5399962272411125,0.4588899993031377,0.47265624999999994,0.5393142164851679,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
raw,resdict_pc05_slope,mask_centroid_path_px,96,-0.5181904503526858,6.392083875797684e-08,0.5181904503526858,0.16226250491019317,0.7531927100689071,0.5060763888888888,0.5192796929414416,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,resdict_pc05_last_minus_first,mask_centroid_path_px,96,-0.5178241996744438,6.554113798667778e-08,0.5178241996744438,0.1007041884816218,0.7531927100689071,0.5078125000000001,0.5031886142251476,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,resdict_pc07_std,masked_minus_background_mean_median,96,0.5086814975583288,1.2128294459906595e-07,0.5086814975583288,0.6247446082416996,0.42699180880559934,0.5082465277777778,0.5842179870911632,lower_in_positive,0.5347222222222222,0.5519793580050363,lower_in_positive,True
raw,resdict_pc02_last_minus_first,mask_area_fraction_median,96,0.4989537730394625,2.28946369169742e-07,0.4989537730394625,0.1116238907338135,0.31651562217274176,0.6371527777777778,0.6166612024821096,higher_in_positive,0.607421875,0.6057461686537231,higher_in_positive,True
raw,resdict_pc12_slope,mask_centroid_path_px,96,-0.49415355398806293,3.110097568146376e-07,0.49415355398806293,0.46305719543041396,0.7531927100689071,0.56640625,0.5799319724574692,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,resdict_pc11_std,mask_area_fraction_iqr,96,0.494151640563735,3.110474468266468e-07,0.494151640563735,0.38408642596780945,0.4588899993031377,0.4618055555555556,0.47593815182531607,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
raw,resdict_pc14_std,front_radius_q60_slope_px_per_norm_time,50,0.4901320528211285,0.00030264450226919837,0.4901320528211285,0.5122297193534345,0.3703088761110342,0.5160590277777778,0.5272522638631357,higher_in_positive,0.6108374384236454,0.648718280489826,higher_in_positive,True
raw,resdict_pc16_std,mask_centroid_path_px,96,0.4898670645686381,4.072593612074603e-07,0.4898670645686381,0.3254886853866021,0.7531927100689071,0.52734375,0.5834662014669543,higher_in_positive,0.47265625,0.4962958017082447,lower_in_positive,False
raw,resdict_pc04_last_minus_first,front_gradient_peak_radius_median_px,96,0.48906967237664106,4.280343245041957e-07,0.48906967237664106,0.2585379930873084,0.2147865873417065,0.47873263888888895,0.5022589299953836,higher_in_positive,0.5635850694444444,0.5495969627661449,higher_in_positive,True
raw,residual_energy_last_minus_first,masked_minus_background_mean_slope,96,0.48703201302224636,4.857878493846932e-07,0.48703201302224636,0.2916648068975683,0.6335286140459528,0.5642361111111112,0.5422755843323834,higher_in_positive,0.6901041666666666,0.6956991002779074,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,masked_minus_background_mean_slope,96,0.48605534454693433,5.160212072019927e-07,0.48605534454693433,0.27813154352209063,0.6335286140459528,0.5499131944444444,0.5258242263658097,higher_in_positive,0.6901041666666666,0.6956991002779074,higher_in_positive,True
raw,resdict_pc13_std,mask_centroid_max_step_px,96,0.4839120998372219,5.887404426032049e-07,0.4839120998372219,0.5399962272411125,0.6948806403715535,0.47265624999999994,0.5393142164851679,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc12_last_minus_first,mask_centroid_path_px,96,-0.4837086272381986,5.961278256038922e-07,0.4837086272381986,0.43657541199563427,0.7531927100689071,0.5542534722222222,0.5447684014873194,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,resdict_pc01_std,masked_minus_background_mean_median,96,0.4816739012479652,6.749986620201655e-07,0.4816739012479652,0.4958242309138897,0.42699180880559934,0.509982638888889,0.5647783619878883,lower_in_positive,0.5347222222222222,0.5519793580050363,lower_in_positive,True
raw,dictionary_recon_energy_mean,masked_minus_background_mean_median,96,0.4765056972327727,9.221810366146357e-07,0.4765056972327727,0.7844592374442761,0.42699180880559934,0.5308159722222223,0.5671750846964101,lower_in_positive,0.5347222222222222,0.5519793580050363,lower_in_positive,True
raw,resdict_pc11_std,front_radius_q70_positive_step_fraction,96,0.47546632848074766,9.813008679882002e-07,0.47546632848074766,0.38408642596780945,0.4370851047960021,0.4618055555555556,0.47593815182531607,lower_in_positive,0.5349392361111112,0.5948738183904053,higher_in_positive,False
raw,resdict_pc02_last_minus_first,mask_base_area_fraction,96,0.4723098317227517,1.1836270589628769e-06,0.4723098317227517,0.1116238907338135,0.2433020504283421,0.6371527777777778,0.6166612024821096,higher_in_positive,0.5952690972222222,0.6095188061691361,higher_in_positive,True
raw,resdict_pc12_std,mask_area_fraction_iqr,96,0.47149073010977255,1.2422491491552942e-06,0.47149073010977255,0.48668456863777687,0.4588899993031377,0.501736111111111,0.4891435755321827,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
raw,resdict_pc05_std,mask_centroid_path_px,96,0.4700081389039609,1.3554076262057537e-06,0.4700081389039609,0.27386419830396125,0.7531927100689071,0.5151909722222222,0.5461129607729067,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,resdict_pc14_std,mask_area_fraction_iqr,96,0.46966619107591556,1.3828566016449819e-06,0.46966619107591556,0.5122297193534345,0.4588899993031377,0.5160590277777778,0.5272522638631357,higher_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,False
raw,dictionary_recon_energy_mean,mask_centroid_path_px,96,0.46128594682582746,2.245188702405041e-06,0.46128594682582746,0.7844592374442761,0.7531927100689071,0.5308159722222223,0.5671750846964101,lower_in_positive,0.47265625,0.4962958017082447,lower_in_positive,True
raw,resdict_pc04_mean,front_radius_q80_slope_px_per_norm_time,49,-0.44919513267505995,0.001205265276594024,0.44919513267505995,0.2317667906279363,0.10433684331820878,0.515625,0.5203176314010716,higher_in_positive,0.6113945578231292,0.6151683972726315,lower_in_positive,False
raw,resdict_pc13_std,front_radius_q70_positive_step_fraction,96,0.4485965178352657,4.5660016424789495e-06,0.4485965178352657,0.5399962272411125,0.4370851047960021,0.47265624999999994,0.5393142164851679,lower_in_positive,0.5349392361111112,0.5948738183904053,higher_in_positive,False
raw,dictionary_recon_energy_mean,front_radius_q70_positive_step_fraction,96,0.44669264087776506,5.066792814398982e-06,0.44669264087776506,0.7844592374442761,0.4370851047960021,0.5308159722222223,0.5671750846964101,lower_in_positive,0.5349392361111112,0.5948738183904053,higher_in_positive,False
raw,resdict_pc16_last_minus_first,front_radius_q80_median_px,96,-0.4374018818283165,8.345133764441757e-06,0.4374018818283165,0.18835577057198025,0.15278402559104312,0.4552951388888889,0.46747460574379773,lower_in_positive,0.5757378472222222,0.5376818359953068,lower_in_positive,True
raw,resdict_pc15_std,mask_area_fraction_iqr,96,0.43483038260792656,9.55643928467439e-06,0.43483038260792656,0.6532264181132749,0.4588899993031377,0.5876736111111112,0.5729333371508114,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
raw,resdict_pc16_slope,front_radius_q80_median_px,96,-0.4330527258075215,1.048838597529723e-05,0.4330527258075215,0.2094848787548398,0.15278402559104312,0.56640625,0.6268183053172453,higher_in_positive,0.5757378472222222,0.5376818359953068,lower_in_positive,False
raw,resdict_pc04_mean,apparent_diffusion_q70_px2_per_norm_time,54,-0.4308366685725176,0.0011452374483252278,0.4308366685725176,0.2317667906279363,0.3206838179395148,0.515625,0.5203176314010716,higher_in_positive,0.5576923076923077,0.5220706829687446,higher_in_positive,True
raw,resdict_pc04_mean,apparent_diffusion_q70_um2_per_norm_time,54,-0.4308366685725176,0.0011452374483252278,0.4308366685725176,0.2317667906279363,0.3206838179395149,0.515625,0.5203176314010716,higher_in_positive,0.5576923076923077,0.5220706829687446,higher_in_positive,True
raw,resdict_pc10_last_minus_first,front_gradient_peak_radius_median_px,96,-0.4305712736432204,1.1932803364610848e-05,0.4305712736432204,0.12607877012213267,0.2147865873417065,0.5698784722222223,0.5786970076815581,lower_in_positive,0.5635850694444444,0.5495969627661449,higher_in_positive,False
raw,resdict_pc15_slope,front_radius_q70_positive_step_fraction,96,-0.43003910583064536,1.2265979434330648e-05,0.43003910583064536,0.31909564073151764,0.4370851047960021,0.6050347222222223,0.6184242960214235,lower_in_positive,0.5349392361111112,0.5948738183904053,higher_in_positive,False
raw,resdict_pc16_slope,front_radius_q70_median_px,96,-0.4293075523032153,1.273825895294641e-05,0.4293075523032153,0.2094848787548398,0.15489097275022762,0.56640625,0.6268183053172453,higher_in_positive,0.4188368055555556,0.44337062016617745,higher_in_positive,True
raw,resdict_pc03_last_minus_first,mask_area_fraction_median,96,-0.4249141146990091,1.595343997234811e-05,0.4249141146990091,0.25308217171281305,0.31651562217274176,0.4644097222222222,0.49621985212888675,higher_in_positive,0.607421875,0.6057461686537231,higher_in_positive,True
raw,resdict_pc03_last_minus_first,mask_base_area_fraction,96,-0.42207752593200426,1.8418050064319056e-05,0.42207752593200426,0.25308217171281305,0.2433020504283421,0.4644097222222222,0.49621985212888675,higher_in_positive,0.5952690972222222,0.6095188061691361,higher_in_positive,True
raw,resdict_pc04_mean,front_radius_q70_slope_px_per_norm_time,54,-0.42161234991423663,0.001497562157250585,0.42161234991423663,0.2317667906279363,0.32555457651349556,0.515625,0.5203176314010716,higher_in_positive,0.4478021978021978,0.4559651778950954,lower_in_positive,False
raw,resdict_pc03_slope,mask_area_fraction_median,96,-0.4200848515313284,2.0358107233693314e-05,0.4200848515313284,0.3308154456951931,0.31651562217274176,0.4839409722222223,0.5268801964990336,higher_in_positive,0.607421875,0.6057461686537231,higher_in_positive,True
raw,resdict_pc16_last_minus_first,front_radius_q70_median_px,96,-0.4192234736608966,2.125463549806454e-05,0.4192234736608966,0.18835577057198025,0.15489097275022762,0.4552951388888889,0.46747460574379773,lower_in_positive,0.4188368055555556,0.44337062016617745,higher_in_positive,False
raw,resdict_pc14_std,front_radius_q70_positive_step_fraction,96,0.4167694426589328,2.4015746722221454e-05,0.4167694426589328,0.5122297193534345,0.4370851047960021,0.5160590277777778,0.5272522638631357,higher_in_positive,0.5349392361111112,0.5948738183904053,higher_in_positive,True
raw,resdict_pc05_slope,mask_centroid_max_step_px,96,-0.41412099837221916,2.7370276024599574e-05,0.41412099837221916,0.16226250491019317,0.6948806403715535,0.5060763888888888,0.5192796929414416,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc15_std,mask_centroid_max_step_px,96,0.4125474769397721,2.9565847215509576e-05,0.4125474769397721,0.6532264181132749,0.6948806403715535,0.5876736111111112,0.5729333371508114,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc04_last_minus_first,mask_area_fraction_median,96,0.4121423414620108,3.0157225649534746e-05,0.4121423414620108,0.2585379930873084,0.31651562217274176,0.47873263888888895,0.5022589299953836,higher_in_positive,0.607421875,0.6057461686537231,higher_in_positive,True
raw,resdict_pc03_slope,mask_base_area_fraction,96,-0.4115779837548402,3.099947265762317e-05,0.4115779837548402,0.3308154456951931,0.2433020504283421,0.4839409722222223,0.5268801964990336,higher_in_positive,0.5952690972222222,0.6095188061691361,higher_in_positive,True
raw,resdict_pc15_last_minus_first,front_radius_q70_positive_step_fraction,96,-0.41078480301516634,3.222043937761712e-05,0.41078480301516634,0.29590074251046794,0.4370851047960021,0.5616319444444444,0.5393344631626433,lower_in_positive,0.5349392361111112,0.5948738183904053,higher_in_positive,False
raw,resdict_pc03_std,mask_area_fraction_iqr,96,0.41065015340458133,3.243211976863116e-05,0.41065015340458133,0.4576790464904872,0.4588899993031377,0.5881076388888888,0.6508897161267444,higher_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,False
raw,resdict_pc10_slope,front_gradient_peak_radius_median_px,96,-0.4063456345619235,3.9925514183205347e-05,0.4063456345619235,0.16691851408705954,0.2147865873417065,0.4678819444444444,0.4875163964352636,higher_in_positive,0.5635850694444444,0.5495969627661449,higher_in_positive,True
raw,resdict_pc07_slope,mask_base_area_fraction,96,-0.406077254616804,4.0442518520800464e-05,0.406077254616804,0.16238602191518994,0.2433020504283421,0.580295138888889,0.6521723219651646,lower_in_positive,0.5952690972222222,0.6095188061691361,higher_in_positive,False
raw,resdict_pc07_last_minus_first,mask_base_area_fraction,96,-0.40587377511724654,4.0838657704268595e-05,0.40587377511724654,0.15921702321268538,0.2433020504283421,0.5772569444444444,0.6553995359324739,lower_in_positive,0.5952690972222222,0.6095188061691361,higher_in_positive,False
raw,resdict_pc16_slope,front_radius_q60_median_px,96,-0.4054076879335953,4.1759740185598894e-05,0.4054076879335953,0.2094848787548398,0.15635567933160932,0.56640625,0.6268183053172453,higher_in_positive,0.578342013888889,0.5347890099662073,lower_in_positive,False
raw,resdict_pc05_last_minus_first,mask_centroid_max_step_px,96,-0.40462561041779704,4.334897518089669e-05,0.40462561041779704,0.1007041884816218,0.6948806403715535,0.5078125000000001,0.5031886142251476,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc09_last_minus_first,mask_area_fraction_median,96,-0.403657217553628,4.5395032457665057e-05,0.403657217553628,0.1137074400788937,0.31651562217274176,0.62890625,0.640212407975451,lower_in_positive,0.607421875,0.6057461686537231,higher_in_positive,False
raw,residual_energy_p95,mask_area_fraction_iqr,96,0.40033370778935334,5.31228063984429e-05,0.40033370778935334,0.7665131615608545,0.4588899993031377,0.4735243055555556,0.5557856936138543,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
