transform,residual_feature,physics_feature,n,spearman_rho,spearman_p,abs_spearman_rho,residual_source_eta2,physics_source_eta2,residual_future16_auc,residual_future16_ap,residual_future16_direction,physics_future16_auc,physics_future16_ap,physics_future16_direction,target_aligned
source_residual,dictionary_recon_error_last_minus_first,masked_minus_background_mean_slope,96,0.37292457948996205,0.00018258556328650587,0.37292457948996205,1.4837696149476788e-33,1.0010096067395792e-33,0.63671875,0.6372497536765309,higher_in_positive,0.6280381944444444,0.5866078668887738,higher_in_positive,True
source_residual,dictionary_recon_error_mse_slope,masked_minus_background_mean_slope,96,0.3618149755832881,0.0002921804397066297,0.3618149755832881,2.4835097595287503e-33,1.0010096067395792e-33,0.603298611111111,0.6119872615293803,higher_in_positive,0.6280381944444444,0.5866078668887738,higher_in_positive,True
source_residual,residual_energy_slope,masked_minus_background_mean_slope,96,0.3447775366250678,0.0005817655747407482,0.3447775366250678,1.1302948542948177e-32,1.0010096067395792e-33,0.5807291666666667,0.5775195096971533,higher_in_positive,0.6280381944444444,0.5866078668887738,higher_in_positive,True
source_residual,residual_energy_last_minus_first,masked_minus_background_mean_slope,96,0.304517091698318,0.0025567061877806514,0.304517091698318,1.0613572382982736e-32,1.0010096067395792e-33,0.6002604166666666,0.5900485278006029,higher_in_positive,0.6280381944444444,0.5866078668887738,higher_in_positive,True
