transform,residual_feature,physics_feature,n,spearman_rho,spearman_p,abs_spearman_rho,residual_source_eta2,physics_source_eta2,residual_future16_auc,residual_future16_ap,residual_future16_direction,physics_future16_auc,physics_future16_ap,physics_future16_direction,target_aligned
raw,resdict_pc02_slope,front_radius_q60_median_px,96,-0.26366552405688504,0.009441332188839564,0.26366552405688504,0.19870221659682255,0.15635567933160932,0.66796875,0.7194626371000175,higher_in_positive,0.578342013888889,0.5347890099662073,lower_in_positive,False
raw,resdict_pc09_slope,mask_centroid_max_step_px,96,-0.261218122626153,0.010150039530757882,0.261218122626153,0.14957006570799145,0.6948806403715535,0.6527777777777778,0.673614835757878,lower_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,False
raw,resdict_pc09_slope,front_radius_q70_median_px,96,0.2401110292044731,0.01845487671458143,0.2401110292044731,0.14957006570799145,0.15489097275022762,0.6527777777777778,0.673614835757878,lower_in_positive,0.4188368055555556,0.44337062016617745,higher_in_positive,False
raw,resdict_pc01_mean,stage_drift_xy_sampled,96,-0.2322901396806832,0.022762232772261966,0.2322901396806832,0.1871819646086245,0.3343883102209327,0.6684027777777777,0.6696796462489019,higher_in_positive,0.5824652777777779,0.5706615280144692,lower_in_positive,False
raw,dictionary_recon_error_last_minus_first,front_gradient_peak_radius_median_px,96,0.2216062639020279,0.030014230713702406,0.2216062639020279,0.27813154352209063,0.2147865873417065,0.5499131944444444,0.5258242263658097,higher_in_positive,0.5635850694444444,0.5495969627661449,higher_in_positive,True
raw,resdict_pc09_slope,masked_minus_background_mean_median,96,-0.22021161150298427,0.031091479571859593,0.22021161150298427,0.14957006570799145,0.42699180880559934,0.6527777777777778,0.673614835757878,lower_in_positive,0.5347222222222222,0.5519793580050363,lower_in_positive,True
raw,resdict_pc02_slope,mask_centroid_path_px,96,-0.20541237113402064,0.04467287917293729,0.20541237113402064,0.19870221659682255,0.7531927100689071,0.66796875,0.7194626371000175,higher_in_positive,0.47265625,0.4962958017082447,lower_in_positive,False
raw,resdict_pc01_mean,front_gradient_peak_radius_median_px,96,0.190737446738381,0.06267563860597503,0.190737446738381,0.1871819646086245,0.2147865873417065,0.6684027777777777,0.6696796462489019,higher_in_positive,0.5635850694444444,0.5495969627661449,higher_in_positive,True
raw,dictionary_recon_error_mse_slope,mask_base_area_fraction,96,0.18104249340624237,0.077525401285287,0.18104249340624237,0.36093239680245054,0.2433020504283421,0.5559895833333333,0.5511395099249046,higher_in_positive,0.5952690972222222,0.6095188061691361,higher_in_positive,True
raw,resdict_pc01_mean,front_radius_q80_slope_px_per_norm_time,49,0.18025970056122068,0.21518761338373027,0.18025970056122068,0.1871819646086245,0.10433684331820878,0.6684027777777777,0.6696796462489019,higher_in_positive,0.6113945578231292,0.6151683972726315,lower_in_positive,False
raw,dictionary_recon_error_mse_slope,front_radius_q60_slope_px_per_norm_time,50,0.1773349339735894,0.21794008015588454,0.1773349339735894,0.36093239680245054,0.3703088761110342,0.5559895833333333,0.5511395099249046,higher_in_positive,0.6108374384236454,0.648718280489826,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,front_gradient_peak_radius_slope_px_per_norm_time,88,-0.1771255729190714,0.0987571637275554,0.1771255729190714,0.27813154352209063,0.18782275156376502,0.5499131944444444,0.5258242263658097,higher_in_positive,0.47080103359173125,0.4954356501352089,higher_in_positive,True
raw,dictionary_recon_error_mse_slope,mask_area_fraction_median,96,0.17526427001807582,0.08763921905573588,0.17526427001807582,0.36093239680245054,0.31651562217274176,0.5559895833333333,0.5511395099249046,higher_in_positive,0.607421875,0.6057461686537231,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,mask_base_area_fraction,96,0.17150608752698357,0.09476093057743391,0.17150608752698357,0.27813154352209063,0.2433020504283421,0.5499131944444444,0.5258242263658097,higher_in_positive,0.5952690972222222,0.6095188061691361,higher_in_positive,True
raw,resdict_pc02_slope,mask_area_fraction_iqr,96,-0.1684002049539004,0.10098438184360213,0.1684002049539004,0.19870221659682255,0.4588899993031377,0.66796875,0.7194626371000175,higher_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,False
raw,resdict_pc01_mean,apparent_diffusion_q70_px2_per_norm_time,54,0.1643224699828473,0.23508736053792909,0.1643224699828473,0.1871819646086245,0.3206838179395148,0.6684027777777777,0.6696796462489019,higher_in_positive,0.5576923076923077,0.5220706829687446,higher_in_positive,True
raw,resdict_pc01_mean,apparent_diffusion_q70_um2_per_norm_time,54,0.1643224699828473,0.23508736053792909,0.1643224699828473,0.1871819646086245,0.3206838179395149,0.6684027777777777,0.6696796462489019,higher_in_positive,0.5576923076923077,0.5220706829687446,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,mask_area_fraction_median,96,0.15925716176565094,0.12117410671929008,0.15925716176565094,0.27813154352209063,0.31651562217274176,0.5499131944444444,0.5258242263658097,higher_in_positive,0.607421875,0.6057461686537231,higher_in_positive,True
raw,resdict_pc01_mean,mask_centroid_drift_px,96,-0.15896635919696148,0.12186382634079225,0.15896635919696148,0.1871819646086245,0.2384118629612179,0.6684027777777777,0.6696796462489019,higher_in_positive,0.5555555555555556,0.532113184379344,lower_in_positive,False
raw,resdict_pc02_slope,mask_centroid_max_step_px,96,-0.1587900162778079,0.12228354138532947,0.1587900162778079,0.19870221659682255,0.6948806403715535,0.66796875,0.7194626371000175,higher_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,True
raw,resdict_pc01_mean,mask_centroid_max_step_px,96,0.15798969072164948,0.12420238527277182,0.15798969072164948,0.1871819646086245,0.6948806403715535,0.6684027777777777,0.6696796462489019,higher_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,True
raw,dictionary_recon_error_mse_slope,front_radius_q80_slope_px_per_norm_time,49,0.15684073578409066,0.28182857421775964,0.15684073578409066,0.36093239680245054,0.10433684331820878,0.5559895833333333,0.5511395099249046,higher_in_positive,0.6113945578231292,0.6151683972726315,lower_in_positive,False
raw,resdict_pc02_slope,roi_norm_mean_delta_last_minus_first,96,-0.14738198589256649,0.1518679720491727,0.14738198589256649,0.19870221659682255,0.36527572353165727,0.66796875,0.7194626371000175,higher_in_positive,0.6258680555555555,0.5892585924909939,lower_in_positive,False
raw,resdict_pc01_mean,masked_minus_background_mean_median,96,-0.1454286489419425,0.1574304398702358,0.1454286489419425,0.1871819646086245,0.42699180880559934,0.6684027777777777,0.6696796462489019,higher_in_positive,0.5347222222222222,0.5519793580050363,lower_in_positive,False
raw,resdict_pc01_mean,mask_centroid_path_px,96,0.14146771568095495,0.16917390350945996,0.14146771568095495,0.1871819646086245,0.7531927100689071,0.6684027777777777,0.6696796462489019,higher_in_positive,0.47265625,0.4962958017082447,lower_in_positive,False
raw,resdict_pc01_mean,front_radius_q70_slope_px_per_norm_time,54,0.14023251381741947,0.31182956019298846,0.14023251381741947,0.1871819646086245,0.32555457651349556,0.6684027777777777,0.6696796462489019,higher_in_positive,0.4478021978021978,0.4559651778950954,lower_in_positive,False
raw,resdict_pc02_slope,front_radius_q60_delta_px,96,0.13954521138051568,0.17510149444577167,0.13954521138051568,0.19870221659682255,0.22262545363533978,0.66796875,0.7194626371000175,higher_in_positive,0.5182291666666667,0.5268229899615349,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,front_radius_q60_slope_px_per_norm_time,50,0.13930372148859543,0.3346314710461996,0.13930372148859543,0.27813154352209063,0.3703088761110342,0.5499131944444444,0.5258242263658097,higher_in_positive,0.6108374384236454,0.648718280489826,higher_in_positive,True
raw,resdict_pc09_slope,roi_norm_mean_delta_last_minus_first,96,0.13024959305480194,0.20592195364248686,0.13024959305480194,0.14957006570799145,0.36527572353165727,0.6527777777777778,0.673614835757878,lower_in_positive,0.6258680555555555,0.5892585924909939,lower_in_positive,True
raw,resdict_pc09_slope,front_radius_q70_positive_step_fraction,96,0.12773218274492615,0.21489857289035463,0.12773218274492615,0.14957006570799145,0.4370851047960021,0.6527777777777778,0.673614835757878,lower_in_positive,0.5349392361111112,0.5948738183904053,higher_in_positive,False
raw,resdict_pc09_slope,front_radius_q60_slope_px_per_norm_time,50,-0.12758703481392558,0.37725020672145276,0.12758703481392558,0.14957006570799145,0.3703088761110342,0.6527777777777778,0.673614835757878,lower_in_positive,0.6108374384236454,0.648718280489826,higher_in_positive,False
raw,resdict_pc01_mean,front_radius_q60_median_px,96,-0.12322632651316497,0.23165153031646527,0.12322632651316497,0.1871819646086245,0.15635567933160932,0.6684027777777777,0.6696796462489019,higher_in_positive,0.578342013888889,0.5347890099662073,lower_in_positive,False
raw,dictionary_recon_error_mse_slope,front_gradient_peak_radius_slope_px_per_norm_time,88,-0.12102480110363995,0.26134632090465243,0.12102480110363995,0.36093239680245054,0.18782275156376502,0.5559895833333333,0.5511395099249046,higher_in_positive,0.47080103359173125,0.4954356501352089,higher_in_positive,True
raw,resdict_pc02_slope,front_gradient_peak_radius_median_px,96,0.1207850560427268,0.24109995667021983,0.1207850560427268,0.19870221659682255,0.2147865873417065,0.66796875,0.7194626371000175,higher_in_positive,0.5635850694444444,0.5495969627661449,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,front_radius_q80_slope_px_per_norm_time,49,0.11877854030753518,0.41629307548528405,0.11877854030753518,0.27813154352209063,0.10433684331820878,0.5499131944444444,0.5258242263658097,higher_in_positive,0.6113945578231292,0.6151683972726315,lower_in_positive,False
raw,dictionary_recon_error_mse_slope,mask_centroid_path_px,96,0.11871947911014649,0.2493002312064947,0.11871947911014649,0.36093239680245054,0.7531927100689071,0.5559895833333333,0.5511395099249046,higher_in_positive,0.47265625,0.4962958017082447,lower_in_positive,False
raw,dictionary_recon_error_last_minus_first,mask_centroid_path_px,96,0.1168882257189365,0.25672894858539913,0.1168882257189365,0.27813154352209063,0.7531927100689071,0.5499131944444444,0.5258242263658097,higher_in_positive,0.47265625,0.4962958017082447,lower_in_positive,False
raw,resdict_pc02_slope,stage_drift_xy_sampled,96,0.11493195973404065,0.26483030410734215,0.11493195973404065,0.19870221659682255,0.3343883102209327,0.66796875,0.7194626371000175,higher_in_positive,0.5824652777777779,0.5706615280144692,lower_in_positive,False
raw,resdict_pc02_slope,front_radius_q70_positive_step_fraction,96,-0.11329864007466593,0.27172569072027564,0.11329864007466593,0.19870221659682255,0.4370851047960021,0.66796875,0.7194626371000175,higher_in_positive,0.5349392361111112,0.5948738183904053,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,front_radius_q60_median_px,96,-0.11301518509304682,0.272934559152819,0.11301518509304682,0.27813154352209063,0.15635567933160932,0.5499131944444444,0.5258242263658097,higher_in_positive,0.578342013888889,0.5347890099662073,lower_in_positive,False
raw,dictionary_recon_error_mse_slope,front_radius_q60_median_px,96,-0.10912000152916028,0.28991324910138144,0.10912000152916028,0.36093239680245054,0.15635567933160932,0.5559895833333333,0.5511395099249046,higher_in_positive,0.578342013888889,0.5347890099662073,lower_in_positive,False
raw,dictionary_recon_error_last_minus_first,front_radius_q60_delta_px,96,0.10846342933475639,0.2928426184511251,0.10846342933475639,0.27813154352209063,0.22262545363533978,0.5499131944444444,0.5258242263658097,higher_in_positive,0.5182291666666667,0.5268229899615349,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,mask_centroid_drift_px,96,-0.10793543136190993,0.29521247460622846,0.10793543136190993,0.27813154352209063,0.2384118629612179,0.5499131944444444,0.5258242263658097,higher_in_positive,0.5555555555555556,0.532113184379344,lower_in_positive,False
raw,resdict_pc02_slope,front_radius_q60_slope_px_per_norm_time,50,0.10789915966386554,0.4557602690455043,0.10789915966386554,0.19870221659682255,0.3703088761110342,0.66796875,0.7194626371000175,higher_in_positive,0.6108374384236454,0.648718280489826,higher_in_positive,True
raw,resdict_pc02_slope,mask_centroid_drift_px,96,-0.10576505697232773,0.30508637623148444,0.10576505697232773,0.19870221659682255,0.2384118629612179,0.66796875,0.7194626371000175,higher_in_positive,0.5555555555555556,0.532113184379344,lower_in_positive,False
raw,dictionary_recon_error_mse_slope,front_radius_q80_delta_px,96,0.10507653842244338,0.30826325276274186,0.10507653842244338,0.36093239680245054,0.0707504925667204,0.5559895833333333,0.5511395099249046,higher_in_positive,0.4780815972222222,0.4942234057365636,higher_in_positive,True
raw,resdict_pc01_mean,masked_minus_background_mean_slope,96,-0.10256375474769397,0.3200394356711919,0.10256375474769397,0.1871819646086245,0.6335286140459528,0.6684027777777777,0.6696796462489019,higher_in_positive,0.6901041666666666,0.6956991002779074,higher_in_positive,True
raw,resdict_pc02_slope,front_radius_q80_slope_px_per_norm_time,49,-0.09933926889122464,0.49707048812866883,0.09933926889122464,0.19870221659682255,0.10433684331820878,0.66796875,0.7194626371000175,higher_in_positive,0.6113945578231292,0.6151683972726315,lower_in_positive,False
raw,dictionary_recon_error_mse_slope,front_radius_q60_delta_px,96,0.09691613226612417,0.34754854999957996,0.09691613226612417,0.36093239680245054,0.22262545363533978,0.5559895833333333,0.5511395099249046,higher_in_positive,0.5182291666666667,0.5268229899615349,higher_in_positive,True
raw,resdict_pc01_mean,mask_area_fraction_median,96,0.09573742923007507,0.3534712402205256,0.09573742923007507,0.1871819646086245,0.31651562217274176,0.6684027777777777,0.6696796462489019,higher_in_positive,0.607421875,0.6057461686537231,higher_in_positive,True
raw,resdict_pc01_mean,front_radius_q60_slope_px_per_norm_time,50,0.09406962785114045,0.5158266549711512,0.09406962785114045,0.1871819646086245,0.3703088761110342,0.6684027777777777,0.6696796462489019,higher_in_positive,0.6108374384236454,0.648718280489826,higher_in_positive,True
raw,resdict_pc01_mean,roi_norm_mean_delta_last_minus_first,96,-0.09376017362995116,0.36354648414689883,0.09376017362995116,0.1871819646086245,0.36527572353165727,0.6684027777777777,0.6696796462489019,higher_in_positive,0.6258680555555555,0.5892585924909939,lower_in_positive,False
raw,dictionary_recon_error_mse_slope,mask_centroid_max_step_px,96,0.09268855127509495,0.3690801252290249,0.09268855127509495,0.36093239680245054,0.6948806403715535,0.5559895833333333,0.5511395099249046,higher_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,True
raw,resdict_pc02_slope,masked_minus_background_mean_median,96,-0.09146771568095496,0.3754467050669401,0.09146771568095496,0.19870221659682255,0.42699180880559934,0.66796875,0.7194626371000175,higher_in_positive,0.5347222222222222,0.5519793580050363,lower_in_positive,False
raw,resdict_pc01_mean,front_radius_q70_median_px,96,-0.09096548787698301,0.37808505072308424,0.09096548787698301,0.1871819646086245,0.15489097275022762,0.6684027777777777,0.6696796462489019,higher_in_positive,0.4188368055555556,0.44337062016617745,higher_in_positive,True
raw,resdict_pc01_mean,front_radius_q80_delta_px,96,0.08974569920998852,0.3845395735379769,0.08974569920998852,0.1871819646086245,0.0707504925667204,0.6684027777777777,0.6696796462489019,higher_in_positive,0.4780815972222222,0.4942234057365636,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,stage_drift_xy_sampled,96,0.08816175469162417,0.39301929086982323,0.08816175469162417,0.27813154352209063,0.3343883102209327,0.5499131944444444,0.5258242263658097,higher_in_positive,0.5824652777777779,0.5706615280144692,lower_in_positive,False
raw,resdict_pc01_mean,mask_base_area_fraction,96,0.08080849192424591,0.43382221274850996,0.08080849192424591,0.1871819646086245,0.2433020504283421,0.6684027777777777,0.6696796462489019,higher_in_positive,0.5952690972222222,0.6095188061691361,higher_in_positive,True
raw,resdict_pc01_mean,front_radius_q80_median_px,96,-0.07937759799842165,0.4420330658654585,0.07937759799842165,0.1871819646086245,0.15278402559104312,0.6684027777777777,0.6696796462489019,higher_in_positive,0.5757378472222222,0.5376818359953068,lower_in_positive,False
raw,dictionary_recon_error_last_minus_first,mask_centroid_max_step_px,96,0.07848616386326641,0.4471922777771792,0.07848616386326641,0.27813154352209063,0.6948806403715535,0.5499131944444444,0.5258242263658097,higher_in_positive,0.5603298611111112,0.6176058980167888,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,front_radius_q70_positive_step_fraction,96,0.07767099542468062,0.4519394466255434,0.07767099542468062,0.27813154352209063,0.4370851047960021,0.5499131944444444,0.5258242263658097,higher_in_positive,0.5349392361111112,0.5948738183904053,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,front_radius_q80_median_px,96,-0.0741850137442516,0.4725533048719823,0.0741850137442516,0.27813154352209063,0.15278402559104312,0.5499131944444444,0.5258242263658097,higher_in_positive,0.5757378472222222,0.5376818359953068,lower_in_positive,False
raw,resdict_pc09_slope,front_radius_q70_slope_px_per_norm_time,54,0.07284162378502,0.6006640270544434,0.07284162378502,0.14957006570799145,0.32555457651349556,0.6527777777777778,0.673614835757878,lower_in_positive,0.4478021978021978,0.4559651778950954,lower_in_positive,True
raw,resdict_pc02_slope,front_radius_q70_slope_px_per_norm_time,54,-0.07162187916904897,0.6067921296807176,0.07162187916904897,0.19870221659682255,0.32555457651349556,0.66796875,0.7194626371000175,higher_in_positive,0.4478021978021978,0.4559651778950954,lower_in_positive,False
raw,resdict_pc09_slope,front_radius_q70_delta_px,96,0.06915848202662468,0.5031524179311563,0.06915848202662468,0.14957006570799145,0.09570552147239265,0.6527777777777778,0.673614835757878,lower_in_positive,0.5316840277777778,0.5365740740740741,higher_in_positive,False
raw,resdict_pc09_slope,mask_centroid_drift_px,96,0.06814975583288117,0.5094147595522838,0.06814975583288117,0.14957006570799145,0.2384118629612179,0.6527777777777778,0.673614835757878,lower_in_positive,0.5555555555555556,0.532113184379344,lower_in_positive,True
raw,dictionary_recon_error_last_minus_first,front_radius_q80_delta_px,96,0.06566805160790587,0.5249907819169861,0.06566805160790587,0.27813154352209063,0.0707504925667204,0.5499131944444444,0.5258242263658097,higher_in_positive,0.4780815972222222,0.4942234057365636,higher_in_positive,True
raw,resdict_pc01_mean,front_radius_q70_delta_px,96,0.06428499225448372,0.5337742310738066,0.06428499225448372,0.1871819646086245,0.09570552147239265,0.6684027777777777,0.6696796462489019,higher_in_positive,0.5316840277777778,0.5365740740740741,higher_in_positive,True
raw,dictionary_recon_error_mse_slope,front_radius_q70_positive_step_fraction,96,0.05922135004029621,0.5665425988492651,0.05922135004029621,0.36093239680245054,0.4370851047960021,0.5559895833333333,0.5511395099249046,higher_in_positive,0.5349392361111112,0.5948738183904053,higher_in_positive,True
raw,dictionary_recon_error_mse_slope,mask_area_fraction_iqr,96,0.058548033235140504,0.570970289305337,0.058548033235140504,0.36093239680245054,0.4588899993031377,0.5559895833333333,0.5511395099249046,higher_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,False
raw,dictionary_recon_error_mse_slope,stage_drift_xy_sampled,96,0.053472257831670006,0.6048585851849719,0.053472257831670006,0.36093239680245054,0.3343883102209327,0.5559895833333333,0.5511395099249046,higher_in_positive,0.5824652777777779,0.5706615280144692,lower_in_positive,False
raw,dictionary_recon_error_mse_slope,front_radius_q80_median_px,96,-0.05271793166521804,0.6099696268463405,0.05271793166521804,0.36093239680245054,0.15278402559104312,0.5559895833333333,0.5511395099249046,higher_in_positive,0.5757378472222222,0.5376818359953068,lower_in_positive,False
raw,dictionary_recon_error_mse_slope,front_radius_q70_delta_px,96,-0.05248156904912497,0.6115750093859762,0.05248156904912497,0.36093239680245054,0.09570552147239265,0.5559895833333333,0.5511395099249046,higher_in_positive,0.5316840277777778,0.5365740740740741,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,front_radius_q70_delta_px,96,-0.04983354570472467,0.629684663540506,0.04983354570472467,0.27813154352209063,0.09570552147239265,0.5499131944444444,0.5258242263658097,higher_in_positive,0.5316840277777778,0.5365740740740741,higher_in_positive,True
raw,resdict_pc09_slope,mask_area_fraction_iqr,96,0.04513190606425218,0.6623793002615744,0.04513190606425218,0.14957006570799145,0.4588899993031377,0.6527777777777778,0.673614835757878,lower_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,True
raw,resdict_pc01_mean,front_gradient_peak_radius_slope_px_per_norm_time,88,-0.043552726008338406,0.6870141769418953,0.043552726008338406,0.1871819646086245,0.18782275156376502,0.6684027777777777,0.6696796462489019,higher_in_positive,0.47080103359173125,0.4954356501352089,higher_in_positive,True
raw,resdict_pc02_slope,front_radius_q70_delta_px,96,-0.04295056304002462,0.6777707562734183,0.04295056304002462,0.19870221659682255,0.09570552147239265,0.66796875,0.7194626371000175,higher_in_positive,0.5316840277777778,0.5365740740740741,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,mask_area_fraction_iqr,96,0.04294788536201455,0.6777897330303588,0.04294788536201455,0.27813154352209063,0.4588899993031377,0.5499131944444444,0.5258242263658097,higher_in_positive,0.4874131944444445,0.5193475697411922,lower_in_positive,False
raw,dictionary_recon_error_last_minus_first,apparent_diffusion_q70_px2_per_norm_time,54,0.04219554030874785,0.7619262598642284,0.04219554030874785,0.27813154352209063,0.3206838179395148,0.5499131944444444,0.5258242263658097,higher_in_positive,0.5576923076923077,0.5220706829687446,higher_in_positive,True
raw,dictionary_recon_error_last_minus_first,apparent_diffusion_q70_um2_per_norm_time,54,0.04219554030874785,0.7619262598642284,0.04219554030874785,0.27813154352209063,0.3206838179395149,0.5499131944444444,0.5258242263658097,higher_in_positive,0.5576923076923077,0.5220706829687446,higher_in_positive,True
raw,resdict_pc09_slope,front_radius_q80_slope_px_per_norm_time,49,-0.0418888237081127,0.7750484661748891,0.0418888237081127,0.14957006570799145,0.10433684331820878,0.6527777777777778,0.673614835757878,lower_in_positive,0.6113945578231292,0.6151683972726315,lower_in_positive,True
raw,resdict_pc09_slope,front_radius_q80_delta_px,96,-0.03913096225950555,0.705039735195112,0.03913096225950555,0.14957006570799145,0.0707504925667204,0.6527777777777778,0.673614835757878,lower_in_positive,0.4780815972222222,0.4942234057365636,higher_in_positive,False
raw,resdict_pc02_slope,apparent_diffusion_q70_px2_per_norm_time,54,-0.038917476653325705,0.7799393864051152,0.038917476653325705,0.19870221659682255,0.3206838179395148,0.66796875,0.7194626371000175,higher_in_positive,0.5576923076923077,0.5220706829687446,higher_in_positive,True
raw,resdict_pc02_slope,apparent_diffusion_q70_um2_per_norm_time,54,-0.038917476653325705,0.7799393864051152,0.038917476653325705,0.19870221659682255,0.3206838179395149,0.66796875,0.7194626371000175,higher_in_positive,0.5576923076923077,0.5220706829687446,higher_in_positive,True
