roi_id,cycleNo,cohort_role,is_event_roi,event_reference_cycle,degradation_mode_hypothesis,threshold_quantile,threshold_value,phase_fraction_first,phase_fraction_last,phase_fraction_delta,phase_fraction_slope_per_s,phase_fraction_slope_r2,radius2_delta_px2,radius2_slope_px2_per_s,radius2_slope_r2,apparent_diffusion_proxy_um2_per_s,interface_density_delta,interface_density_slope_per_s,interface_density_slope_r2,centroid_path_px,centroid_net_px,source_stem,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,first_frame_index,last_frame_index,timing_elapsed_s,transferred_masked_residual_signature,validation_score_recon,relative_path,sampled_timing_dt_median_s,sampled_timing_dt_min_s,sampled_timing_dt_max_s,sampled_timing_fps_median,sampled_timing_duration_s,movie_shape,camera_timing_shape,camera_timing_unit_inference,movie_n_frames,frame_span,frame_span_in_movie,h5_elapsed_median_s,h5_elapsed_min_s,h5_elapsed_max_s,roi_elapsed_to_h5_median_ratio,h5_dt_max_to_median_ratio,h5_dt_min_to_median_ratio,radius2_slope_h5_median_px2_per_s,radius2_slope_h5_min_dt_px2_per_s,radius2_slope_h5_max_dt_px2_per_s,apparent_D_h5median_px0p08_um2_per_s,apparent_D_h5median_px0p096_um2_per_s,apparent_D_h5median_px0p12_um2_per_s,apparent_D_reported_to_h5median_ratio,apparent_D_h5median_abs_um2_per_s,apparent_D_h5_fast_dt_px0p096_um2_per_s,apparent_D_h5_slow_dt_px0p096_um2_per_s,apparent_D_h5_timing_envelope_abs_min_um2_per_s,apparent_D_h5_timing_envelope_abs_max_um2_per_s,h5_dt_median_s,h5_dt_min_s,h5_dt_max_s,source_strict_timebase,roi_h5_elapsed_aligned,timebase_gate,automatic_diffusion_physics_consistent,publication_ready_diffusion_candidate,gate_h5_timing_stable,gate_q70_positive_ci,gate_fit_quality,gate_positive_expansion,physics_consistency_score,median_radius2_fit_r2,positive_D_fraction
cycle147_rank3_obj2,147.0,future8_negative,0,147.0,,0.7,0.0734654180705547,0.2736668663870581,0.2877471539844218,0.0140802875973636,3.545013670852684e-06,0.0342049713583108,-26.91146425002717,-0.0031813314148552,0.1647355966027845,-7.329787579826575e-06,-0.0127321749550629,-1.7021357835264078e-06,0.2151466704008769,22.79239157565721,0.7614875514787965,17_c2_x10_HighHighCOV_150723,0,1,0,1237,2474,12424.30955664,0.6943342227566772,23.407189597254643,NMC_degradation_3_160623_Halfthedata/17_c2_x10_HighHighCOV_150723.hdf5,10.038893964141607,8.719225376844406,138.109590575099,0.0996125672381784,124519.69145044312,"(12377, 1200, 1920)","(2, 12377)",ns_to_s,12377.0,1237,True,12418.111833643168,10785.68179115653,170841.56354139745,1.00049908738783,13.75745087739935,0.8685444241157455,-0.0021671140194694,-0.0024951101628172,-0.0001575229334839,-3.4673824311510666e-06,-4.993030700857536e-06,-7.8016104700899e-06,1.4680037073610843,4.993030700857536e-06,-5.748733815130848e-06,-3.629328387470424e-07,3.629328387470424e-07,5.748733815130848e-06,10.038893964141607,8.719225376844406,138.109590575099,False,True,False,False,False,False,False,False,False,1.8871801173806213,0.1769698720687333,0.0
cycle148_rank18_obj1,148.0,future8_positive,0,148.0,,0.7,0.0941986665129661,0.2768124625524266,0.2826542840023966,0.00584182144997,2.7345169767588627e-06,0.0255947325937981,-29.557104660045752,-0.0033943874601399,0.166147615650124,-7.820668708162389e-06,-0.0032953864589574,1.1179002105826865e-07,0.0003976606668846,56.04495670072995,0.7001005386377759,17_c2_x10_HighHighCOV_150723,1,1,0,2475,3712,12429.281505696,0.7480825471472065,24.36596782266628,NMC_degradation_3_160623_Halfthedata/17_c2_x10_HighHighCOV_150723.hdf5,10.038893964141607,8.719225376844406,138.109590575099,0.0996125672381784,124519.69145044312,"(12377, 1200, 1920)","(2, 12377)",ns_to_s,12377.0,1237,True,12418.111833643168,10785.68179115653,170841.56354139745,1.0008994662153523,13.75745087739935,0.8685444241157455,-0.0023801609339649,-0.0027404020656608,-0.0001730088629918,-3.808257494343976e-06,-5.483890791855326e-06,-8.568579362273946e-06,1.4261167855088663,5.483890791855326e-06,-6.313886359282552e-06,-3.986124203332047e-07,3.986124203332047e-07,6.313886359282552e-06,10.038893964141607,8.719225376844406,138.109590575099,False,True,False,False,False,False,False,False,False,2.012287962446621,0.166147615650124,0.0
cycle148_rank18_obj2,148.0,future8_positive,0,148.0,,0.7,0.0495716627687215,0.2763630916716597,0.2820551228280407,0.005692031156381,4.376125567735644e-06,0.0339799072838666,-14.613639366345865,-0.0002289045195621,0.0020480065135378,-5.273960130712847e-07,-0.0049430796884362,-2.8781528166931544e-08,2.033578659876856e-05,40.39138769049552,0.335983529136535,17_c2_x10_HighHighCOV_150723,1,1,0,2475,3712,12429.281505696,0.7480825471472065,23.85521823534402,NMC_degradation_3_160623_Halfthedata/17_c2_x10_HighHighCOV_150723.hdf5,10.038893964141607,8.719225376844406,138.109590575099,0.0996125672381784,124519.69145044312,"(12377, 1200, 1920)","(2, 12377)",ns_to_s,12377.0,1237,True,12418.111833643168,10785.68179115653,170841.56354139745,1.0008994662153523,13.75745087739935,0.8685444241157455,-0.001176800431669,-0.0013549110431134,-8.553913382327926e-05,-1.882880690670486e-06,-2.7113481945655e-06,-4.236481554008594e-06,0.1945143062511752,2.7113481945655e-06,-3.121715043333437e-06,-1.9708216432883545e-07,1.9708216432883545e-07,3.121715043333437e-06,10.038893964141607,8.719225376844406,138.109590575099,False,True,False,False,False,False,False,False,False,1.832722156382184,0.0513644987346821,0.2857142857142857
cycle148_rank18_obj3,148.0,future8_positive,0,148.0,,0.7,0.0759981922805309,0.2771120431396046,0.2886458957459556,0.011533852606351,3.208670667020309e-06,0.0315193208499636,-17.62341575618177,-0.0016911697434284,0.0273857395516595,-3.896455088859233e-06,-0.0092869982025164,-7.940790055498371e-07,0.0457776263733001,31.20999865461946,0.2979057708082168,17_c2_x10_HighHighCOV_150723,1,1,0,2475,3712,12429.281505696,0.7480825471472065,23.585572593335268,NMC_degradation_3_160623_Halfthedata/17_c2_x10_HighHighCOV_150723.hdf5,10.038893964141607,8.719225376844406,138.109590575099,0.0996125672381784,124519.69145044312,"(12377, 1200, 1920)","(2, 12377)",ns_to_s,12377.0,1237,True,12418.111833643168,10785.68179115653,170841.56354139745,1.0008994662153523,13.75745087739935,0.8685444241157455,-0.0014191703209208,-0.0016339639994415,-0.0001031564883326,-2.2706725134732816e-06,-3.2697684194015257e-06,-5.109013155314884e-06,1.1916608729043912,3.2697684194015257e-06,-3.764653054713277e-06,-2.3767254911831665e-07,2.3767254911831665e-07,3.764653054713277e-06,10.038893964141607,8.719225376844406,138.109590575099,False,True,False,False,False,False,False,False,False,1.587812176289619,0.0401632339200662,0.0
cycle149_rank20_obj3,149.0,future8_positive,0,149.0,,0.7,0.0948347866535186,0.2799580587177951,0.2849011384062312,0.0049430796884361,2.5110752176827617e-06,0.0253328571571785,-26.88014137353093,-0.0016569457130899,0.0418533606258234,-3.817602922959323e-06,-0.00584182144997,5.816505202336446e-07,0.0094811279087586,57.73083316941195,0.4427508365486462,17_c2_x10_HighHighCOV_150723,1,1,0,3713,4949,12422.659052488,0.5580241541936951,24.526324661175103,NMC_degradation_3_160623_Halfthedata/17_c2_x10_HighHighCOV_150723.hdf5,10.038893964141607,8.719225376844406,138.109590575099,0.0996125672381784,124519.69145044312,"(12377, 1200, 1920)","(2, 12377)",ns_to_s,12377.0,1236,True,12408.072939679028,10776.962565779686,170703.45395082235,1.0011755340962196,13.75745087739935,0.8685444241157455,-0.0021663429530279,-0.0024942223942471,-0.0001574668862955,-3.466148724844781e-06,-4.991254163776484e-06,-7.798834630900756e-06,0.7648584499393329,4.991254163776484e-06,-5.746688396345436e-06,-3.628037060249355e-07,3.628037060249355e-07,5.746688396345436e-06,10.038893964141607,8.719225376844406,138.109590575099,False,True,False,False,False,False,False,False,False,1.847037043106011,0.0331726048930396,0.0
cycle149_rank20_obj1,149.0,future8_positive,0,149.0,,0.7,0.0493105851113796,0.2796584781306171,0.2852007189934092,0.005542240862792,4.639612996377914e-06,0.0364268367913886,3.755626808838201,0.0003982353102026,0.0052533696389701,9.175341547068096e-07,-0.0038945476333133,7.394706231304795e-07,0.0109086254606511,38.81153689563395,0.3582030961971715,17_c2_x10_HighHighCOV_150723,1,1,0,3713,4949,12422.659052488,0.5580241541936951,24.13169896898958,NMC_degradation_3_160623_Halfthedata/17_c2_x10_HighHighCOV_150723.hdf5,10.038893964141607,8.719225376844406,138.109590575099,0.0996125672381784,124519.69145044312,"(12377, 1200, 1920)","(2, 12377)",ns_to_s,12377.0,1236,True,12408.072939679028,10776.962565779686,170703.45395082235,1.0011755340962196,13.75745087739935,0.8685444241157455,0.0003026760744473,0.0003484865782835,2.200088353174244e-05,4.842817191157295e-07,6.973656755266504e-07,1.0896338680103911e-06,1.3157145338618623,6.973656755266504e-07,8.029130763652416e-07,5.0690035657134587e-08,5.0690035657134587e-08,8.029130763652416e-07,10.038893964141607,8.719225376844406,138.109590575099,False,True,False,False,False,False,False,False,False,2.5404348423831813,0.0106379222439539,0.7142857142857143
cycle149_rank20_obj2,149.0,future8_positive,0,149.0,,0.7,0.0776314720511436,0.2813061713600959,0.2808568004793289,-0.0004493708807669,3.156865864740006e-06,0.0300166985170898,-14.188856230032002,0.0002825828491831,0.0005131046045452,6.51070884517866e-07,-0.0013481126423007,3.726218043588321e-08,7.706552260566824e-05,26.5608612023819,0.3346554257592396,17_c2_x10_HighHighCOV_150723,1,1,0,3713,4949,12422.659052488,0.5580241541936951,23.95836335409321,NMC_degradation_3_160623_Halfthedata/17_c2_x10_HighHighCOV_150723.hdf5,10.038893964141607,8.719225376844406,138.109590575099,0.0996125672381784,124519.69145044312,"(12377, 1200, 1920)","(2, 12377)",ns_to_s,12377.0,1236,True,12408.072939679028,10776.962565779686,170703.45395082235,1.0011755340962196,13.75745087739935,0.8685444241157455,-0.0011435181191318,-0.0013165913997962,-8.31199129346243e-05,-1.8296289906108875e-06,-2.6346657464796777e-06,-4.116665228874496e-06,-0.2471170718288639,2.6346657464796777e-06,-3.0334265851306326e-06,-1.915082794013744e-07,1.915082794013744e-07,3.0334265851306326e-06,10.038893964141607,8.719225376844406,138.109590575099,False,True,False,False,False,False,False,False,False,1.7885075375978627,0.001119131582335,0.0
cycle150_rank13_obj1,150.0,future8_positive,0,150.0,,0.7,0.0967549085617065,0.2768124625524266,0.2844517675254643,0.0076393049730377,1.968393819934549e-06,0.0185369596960001,-20.61055716268993,-0.0006241816769506,0.0046847535499815,-1.4381145836942364e-06,0.0002995805871779,8.153473625699339e-07,0.0143627928150896,57.977841313768224,0.8909457667766709,17_c2_x10_HighHighCOV_150723,1,1,0,4950,6187,12435.337381064,40.97186183003927,25.41021438047652,NMC_degradation_3_160623_Halfthedata/17_c2_x10_HighHighCOV_150723.hdf5,10.038893964141607,8.719225376844406,138.109590575099,0.0996125672381784,124519.69145044312,"(12377, 1200, 1920)","(2, 12377)",ns_to_s,12377.0,1237,True,12418.111833643168,10785.68179115653,170841.56354139745,1.0013871309625482,13.75745087739935,0.8685444241157455,-0.0016597174706424,-0.0019109183417212,-0.0001206413517615,-2.655547953027999e-06,-3.823989052360318e-06,-5.974982894312998e-06,0.3760770661219793,3.823989052360318e-06,-4.402755859325763e-06,-2.779576744585978e-07,2.779576744585978e-07,4.402755859325763e-06,10.038893964141607,8.719225376844406,138.109590575099,False,True,False,False,False,False,False,False,False,1.6607910095856775,0.003506137069026,0.0
cycle150_rank13_obj2,150.0,future8_positive,0,150.0,,0.7,0.0491459742188453,0.2807070101857399,0.2835530257639305,0.0028460155781905,3.987483102929889e-06,0.0328423589983252,-10.749315148040182,0.0007317504868457,0.016743240530694,1.685953121692708e-06,-0.005692031156381,1.1518520820660632e-06,0.0195682524228247,37.48712429970209,1.088654786134936,17_c2_x10_HighHighCOV_150723,1,1,0,4950,6187,12435.337381064,40.97186183003927,24.44919068072933,NMC_degradation_3_160623_Halfthedata/17_c2_x10_HighHighCOV_150723.hdf5,10.038893964141607,8.719225376844406,138.109590575099,0.0996125672381784,124519.69145044312,"(12377, 1200, 1920)","(2, 12377)",ns_to_s,12377.0,1237,True,12418.111833643168,10785.68179115653,170841.56354139745,1.0013871309625482,13.75745087739935,0.8685444241157455,-0.0008656159077999,-0.0009966282480959,-6.291978910293374e-05,-1.3849854524799007e-06,-1.994379051571057e-06,-3.1162172680797764e-06,-0.845352401974244,1.994379051571057e-06,-2.296231483612954e-06,-1.4496719409315932e-07,1.4496719409315932e-07,2.296231483612954e-06,10.038893964141607,8.719225376844406,138.109590575099,False,True,False,False,False,False,False,False,False,1.9157766303998724,0.016743240530694,0.1428571428571428
cycle150_rank13_obj3,150.0,future8_positive,0,150.0,,0.7,0.0769592016935348,0.2835530257639305,0.2786099460754943,-0.0049430796884361,2.9255174756835155e-06,0.0276835870342416,-31.74619736550619,0.0022394574689418,0.0219452077700569,5.15971000844208e-06,-0.0065907729179149,5.021948175230465e-07,0.0098396691965644,26.78755599374976,0.5684830277632015,17_c2_x10_HighHighCOV_150723,1,1,0,4950,6187,12435.337381064,40.97186183003927,24.22269481700766,NMC_degradation_3_160623_Halfthedata/17_c2_x10_HighHighCOV_150723.hdf5,10.038893964141607,8.719225376844406,138.109590575099,0.0996125672381784,124519.69145044312,"(12377, 1200, 1920)","(2, 12377)",ns_to_s,12377.0,1237,True,12418.111833643168,10785.68179115653,170841.56354139745,1.0013871309625482,13.75745087739935,0.8685444241157455,-0.0025564431848245,-0.0029433649147275,-0.0001858224468767,-4.090309095719283e-06,-5.890045097835767e-06,-9.203195465368383e-06,-0.8760051786934466,5.890045097835767e-06,-6.781512763532331e-06,-4.2813491760395043e-07,4.2813491760395043e-07,6.781512763532331e-06,10.038893964141607,8.719225376844406,138.109590575099,False,True,False,False,False,False,False,False,False,1.812070397015132,0.0219452077700569,0.0
