embedding_row_id,roi_id,embedding_cohort,cycleNo,source_stem,cohort_role,selection_subrole,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,transferred_masked_residual_signature,residual_energy_mean,residual_energy_slope,residual_energy_last_minus_first,dictionary_recon_energy_mean,dictionary_recon_error_mse_mean,dictionary_recon_error_mse_slope,dictionary_recon_error_last_minus_first,resdict_pc01_mean,resdict_pc01_std,resdict_pc01_slope,resdict_pc01_last_minus_first,resdict_pc02_mean,resdict_pc02_std,resdict_pc02_slope,resdict_pc02_last_minus_first,resdict_pc03_mean,resdict_pc03_std,resdict_pc03_slope,resdict_pc03_last_minus_first,resdict_pc04_mean,resdict_pc04_std,resdict_pc04_slope,resdict_pc04_last_minus_first,resdict_pc05_mean,resdict_pc05_std,resdict_pc05_slope,resdict_pc05_last_minus_first,resdict_pc06_mean,resdict_pc06_std,resdict_pc06_slope,resdict_pc06_last_minus_first,resdict_pc07_mean,resdict_pc07_std,resdict_pc07_slope,resdict_pc07_last_minus_first,resdict_pc08_mean,resdict_pc08_std,resdict_pc08_slope,resdict_pc08_last_minus_first,particle_prior_area_fraction,mask_prior_area_px,mask_prior_area_fraction,mask_fallback_frame_fraction,mask_low_area_fraction,mask_high_area_fraction,mask_fragmented_fraction,mask_centroid_jump_fraction,mask_candidate_area_cv,mask_accepted_area_cv,mask_accepted_area_fraction_median,mask_accepted_area_fraction_iqr,mask_accepted_centroid_path_px,mask_accepted_centroid_max_step_px,mask_candidate_centroid_max_jump_px,mask_mask_instability_score,particle_mean_mean,particle_mean_std,particle_mean_slope,particle_mean_first_mean,particle_mean_last_mean,particle_mean_last_minus_first,particle_mean_diff_abs_mean,particle_mean_diff_q10,particle_mean_diff_q90,particle_mean_diff_positive_fraction,particle_std_mean,particle_std_std,particle_std_slope,particle_std_first_mean,particle_std_last_mean,particle_std_last_minus_first,particle_std_diff_abs_mean,particle_std_diff_q10,particle_std_diff_q90,particle_std_diff_positive_fraction,particle_vs_context_mean_mean,particle_vs_context_mean_std,particle_vs_context_mean_slope,particle_vs_context_mean_first_mean,particle_vs_context_mean_last_mean,particle_vs_context_mean_last_minus_first,particle_vs_context_mean_diff_abs_mean,particle_vs_context_mean_diff_q10,particle_vs_context_mean_diff_q90,particle_vs_context_mean_diff_positive_fraction,particle_gradient_mean,particle_gradient_std,particle_gradient_slope,particle_gradient_first_mean,particle_gradient_last_mean,particle_gradient_last_minus_first,particle_gradient_diff_abs_mean,particle_gradient_diff_q10,particle_gradient_diff_q90,particle_gradient_diff_positive_fraction,video_embed_pc01,video_embed_pc02,video_embed_pc03,video_embed_pc04,video_embed_pc05,video_embed_pc06,video_embed_pc07,video_embed_pc08,video_embed_pc09,video_embed_pc10,video_embed_pc11,video_embed_pc12,video_embed_pc13,video_embed_pc14,video_embed_pc15,video_embed_pc16
selected_event_control::cycle58_rank3_obj9,cycle58_rank3_obj9,selected_event_control,58.0,7_c2_x10_290623,,,,,,,0.00013079066411592066,8.297886939353224e-05,6.975882570259273e-05,1.5135462490434293e-05,0.00011586638720473275,5.840546942444667e-05,4.86756325699389e-05,-0.0041924710385501385,0.02986774779856205,-0.010095326187959141,-0.008054060861468315,-0.003490416333079338,0.021742789074778557,0.004344263073902488,0.003580876160413027,0.000873651762958616,0.06600692123174667,-0.013707911835579007,-0.012408176437020302,-0.004789827857166529,0.026111209765076637,0.0013701287478110533,0.00010784342885017395,0.002882071305066347,0.03382838889956474,-0.0011488503016727487,0.0007017871830612421,0.0012319165980443358,0.008747992105782032,-0.005697177719603614,-0.00383406737819314,-0.00201479927636683,0.028959034010767937,0.008709666030144466,0.007348681800067425,-0.0008300269837491214,0.013489934615790844,-0.00546175276471522,-0.004670548252761364,0.4932725694444444,4546.0,0.4932725694444444,0.0,0.0,0.0,0.0,0.0,0.0628484830454229,0.0628484830454229,0.2936647602287725,0.0115486141663,107.14925074879636,11.193603343812764,11.21053367588778,1.1789865116787182,0.122978255773584,0.0101900270983865,0.0132162500096043,0.1127608187962323,0.1220704722218215,0.0093096534255892,0.0008243285511669,-0.0011099770665168,0.0010640770196914,0.5578947368421052,0.1869093946491678,0.0096202356113119,0.0185663460840269,0.1758281672373414,0.1886929487809538,0.0128647815436124,0.0012932162535818,-0.0019760429859161,0.0018603503704071,0.5368421052631579,0.0636405218004559,0.0067055979957679,0.0112818416817708,0.0562563530402258,0.0642175751272589,0.007961222087033,0.000497480481863,-0.0006917208433151,0.0006650380790233,0.5684210526315789,0.0423773075453937,0.0017472394776619,0.0019953807182225,0.0408722365973517,0.0421329860109835,0.0012607494136318,0.0006130937682954,-0.0011097282171249,0.0007476538419723,0.5052631578947369,5.0679107,-1.0476799,-0.5830304,1.369312,1.9719757,0.9133804,0.32588106,-1.9400666,-1.5755225,0.80767536,-0.7962512,-0.06547953,0.08029462,0.1374047,-0.0772066,-1.0226381
transfer_ranked::cycle40_rank8_obj4,cycle40_rank8_obj4,transfer_ranked,40.0,5_c2_x10_260623,,,,,,,7.891929271863773e-05,1.414806712617935e-06,7.580165402032435e-07,2.23884808292496e-06,7.69069665693678e-05,2.6581476049614416e-06,1.8000937416218221e-06,-0.0028759764973074198,0.008937062695622444,0.005227099321047338,0.0029369581025093794,-0.003566807834431529,0.00893157348036766,-0.002941041323049976,-0.0021045885514467955,0.0015317046782001853,0.00991069059818983,0.0016082121950794816,0.0021357471123337746,-0.005498962476849556,0.023509113118052483,0.01911135915679075,0.016665363684296608,0.0013893487630411983,0.01133304089307785,0.0027668789238975357,0.0024912692606449127,0.001127667841501534,0.009226220659911633,-0.008889881120290068,-0.0060936277732253075,-0.0010681548155844212,0.01099786814302206,0.014011284048626154,0.009199948981404305,-0.0010595085332170129,0.008509455248713493,0.004361752973483437,0.0030060315039008856,0.4195963541666667,3867.0,0.4195963541666667,0.0,0.0,0.0,0.0,0.0,0.0160135179612019,0.0160135179612019,0.3126454615981381,0.0091155934833204,22.90423760299272,0.8458714049621565,5.212279438445758,0.2545993263257095,0.1386115697678178,0.0105463772498297,0.0077335059729203,0.1299027651548385,0.1352358248550444,0.0053330597002059,0.0007693293847535,-0.0009385332465171,0.0009801268577575,0.5052631578947369,0.187012160817782,0.0084864157039373,0.0074020543510152,0.179784245789051,0.184855218976736,0.005070973187685,0.0006156063393542,-0.0007147133350372,0.0007616281509399,0.4947368421052631,0.088220188471799,0.006760922362084,0.0057353554917595,0.0824139546602964,0.0863988324999809,0.0039848778396844,0.0004824136432848,-0.000687900185585,0.0006961524486541,0.5368421052631579,0.0415634111268445,0.0016904406472882,0.0013038775158719,0.040243758354336,0.0410867340397089,0.0008429756853729,0.0001898935750911,-0.0002913780510425,0.0003028310835361,0.5052631578947369,4.6718693,-0.92328703,-0.35676783,1.4527228,2.1742506,0.50955987,0.41842023,-1.4275918,-0.43731132,-0.99228865,-0.91309696,0.09870945,0.032318432,-0.08372514,-0.18816297,-0.3670579
balanced_future::cycle44_rank4_obj3,cycle44_rank4_obj3,balanced_future,44.0,5_c2_x10_260623,future8_negative,hard_negative_high_warning,0.0,1.0,0.0,0.6286054582853854,0.00010279656271450222,5.350381845920869e-06,4.083100066054612e-06,1.6229388393185218e-06,0.00010140003723790869,5.161530201516312e-06,4.047607944812626e-06,-0.0034373640082776546,0.009789873845875263,-0.005811089081046366,-0.004005341324955225,-0.0041577937081456184,0.010776320472359657,-0.001539728296675574,-0.001427698414772749,0.003216720884665847,0.00952139962464571,-0.0018971302854448684,-0.0008349395357072353,-0.004239163361489773,0.012113836593925953,0.007471634484030995,0.004417743533849716,0.002455199835821986,0.01085873693227768,0.00012106690647717839,6.43022358417511e-05,-0.0006749920430593193,0.01094213966280222,-0.007939005267536757,-0.005143222399055958,-0.001660848967730999,0.010043967515230179,0.0019929179823712333,0.0009532637195661664,-0.00043566187378019094,0.008709781803190708,-0.002010525837172996,-0.0014153728261590004,0.3939887152777778,3631.0,0.3939887152777778,0.0,0.0,0.0,0.0,0.0,0.033414480637286,0.033414480637286,0.2214266042412558,0.0107408427430459,55.59766469389464,4.797392206145078,10.034910116436428,0.6125568211986886,0.1380020037759095,0.0102094174672437,0.003228532577644,0.1307944732252508,0.1331599215045571,0.0023654482793062,0.0008010782693561,-0.0011621236801147,0.0010423243045806,0.5052631578947369,0.1853426316132148,0.0062860279973149,0.0056490378895986,0.1798993395641446,0.1837930087931454,0.0038936692290008,0.0004926526232769,-0.0005937665700912,0.0006842464208602,0.4947368421052631,0.0770554516154031,0.0061744954466808,0.0029557024791222,0.0723743299022317,0.0744934726972132,0.0021191427949815,0.0004922635461154,-0.0007174998521804,0.0007344186305999,0.5263157894736842,0.0480550296682243,0.0027241164670033,0.0007351255980464,0.0462036951212212,0.0467519967351108,0.0005483016138896,0.0002288036048412,-0.0003394693136215,0.0003965184092521,0.4631578947368421,5.3255935,-0.7673149,0.555471,1.001412,2.674055,-0.49117544,0.031471733,-1.0006238,-0.58030057,-0.9377376,-0.8280745,0.044669952,0.03407741,-0.28591934,-0.3683548,-0.19421425
selected_event_control::cycle60_rank3_obj9,cycle60_rank3_obj9,selected_event_control,60.0,7_c2_x10_290623,,,,,,,0.00010781920718727633,2.9056426980165062e-05,2.172106906073168e-05,9.517762009636499e-06,9.844674787018448e-05,1.9032454005546736e-05,1.4588382327929139e-05,-0.005174669902771711,0.023421548306941986,-0.012377602661849544,-0.006934934761375189,-0.0021014183294028044,0.024295233190059662,0.006873364650987484,0.0029917419888079166,-0.00047580787213519216,0.04865756630897522,-0.015400420173567627,-0.007066301070153713,-0.004979209043085575,0.022673923522233963,-0.0005240577554918401,0.0010075012687593699,0.004002618603408337,0.02144051529467106,0.0005766207729098631,-0.00037847599014639854,0.0027181217446923256,0.009868855588138103,-0.0012091616002419996,-6.0153892263770103e-05,-5.675007196259685e-05,0.024710942059755325,0.011666777989931256,0.005957110784947872,-0.00035519912489689887,0.014175508171319962,-0.00721545704704783,-0.0051984465681016445,0.4694010416666667,4326.0,0.4694010416666667,0.0,0.0,0.0,0.0,0.0,0.012297600845853,0.012297600845853,0.3055940822931114,0.0037563569116967,26.756533319684603,0.8253039266444803,9.796559816463766,0.2910114895925676,0.125657585915178,0.0101097479911637,0.0131667775975674,0.1155649952124804,0.1250930347014218,0.0095280394889414,0.0007768739995203,-0.0012660801410675,0.0011406958103179,0.5578947368421052,0.1908054786423842,0.0094259359850838,0.0161005039267318,0.1806246289052069,0.1922912052832543,0.0116665763780474,0.0009838468150088,-0.0014814883470535,0.0011827886104583,0.5263157894736842,0.0660407001075024,0.0063381080948174,0.0105796902771732,0.0591767993755638,0.0668141568312421,0.0076373574556782,0.000526574803026,-0.0009134277701377,0.0007593631744384,0.5684210526315789,0.0436924843816086,0.0017432412711099,0.0021867905095334,0.0421254714019596,0.043746362440288,0.0016208910383284,0.0005231674172376,-0.0007607154548168,0.000916676223278,0.4842105263157895,4.924278,-1.0742229,-0.56430894,1.3730435,1.9083164,0.9023824,0.32571992,-1.9246273,-1.6409587,0.80040354,-0.8614811,-0.03411022,0.090142116,0.14240594,-0.049380038,-0.90256745
transfer_ranked::cycle116_rank12_obj1,cycle116_rank12_obj1,transfer_ranked,116.0,13_c2_x6_100723,,,,,,,0.00011603365419432521,1.6819949068073176e-06,2.5827466743066907e-06,1.4900923588356818e-06,0.00011477775115054101,1.5749023843550511e-06,2.433880581520498e-06,-0.0033532564993947744,0.009786451235413551,-0.001300065992645135,-0.0007201177068054676,-0.0037882591132074594,0.009831194765865803,-0.002299354365095498,-0.0012317001819610596,0.0028101338539272547,0.009332779794931412,-0.002629641474892485,-0.0017525259172543883,-0.003963529132306576,0.009859361685812473,0.0010365151729753326,0.0006411869544535875,0.002153318142518401,0.010451176203787327,-0.0035444626020953883,-0.0020334674045443535,0.0009882987942546606,0.009336709044873714,-0.0069831025330993135,-0.005174535326659679,-0.0015523642068728805,0.010065251961350441,0.001454473639559611,0.0010704491287469864,-0.0009602542850188911,0.01077396422624588,0.004324625185721458,0.0028436528518795967,0.6801215277777778,6268.0,0.6801215277777778,0.0,0.0,0.0,0.0,0.0,0.0894242529335688,0.0894242529335688,0.5141193363114231,0.0680041480536055,371.5431669486874,13.944983561818344,12.35529879849408,2.089424252933569,0.1087556635805716,0.0064014723349542,0.0075419846317278,0.1025952342897653,0.1078282759990543,0.0052330417092889,0.0005168292867509,-0.0006685078144073,0.0007384598255157,0.4947368421052631,0.1425670891379316,0.0049291809121932,0.0055315497609758,0.1379228909499943,0.1417372417636215,0.0038143508136272,0.0004517961489526,-0.0006880909204483,0.0007045686244964,0.4631578947368421,0.0462517582733804,0.0029334611607932,0.0040391482648046,0.0432858821004629,0.0461218716809526,0.0028359895804896,0.0002720315205423,-0.0004419833421707,0.0004142016172409,0.4421052631578947,0.0333415160421282,0.0013659133170472,0.0008773364837175,0.0322622298263013,0.0328450702363625,0.0005828404100611,0.0002824660978819,-0.0003929838538169,0.000441239029169,0.4526315789473684,4.7734866,-1.3111863,1.9700221,-0.07979069,3.227715,0.3094911,2.771603,-1.7974975,3.6543295,1.4636447,-0.8709486,0.9054033,0.22892812,-0.820237,-0.6364427,0.801239
balanced_future::cycle44_rank4_obj2,cycle44_rank4_obj2,balanced_future,44.0,5_c2_x10_260623,future8_negative,hard_negative_high_warning,0.0,1.0,0.0,0.6286054582853854,3.859700882458128e-05,-1.580387791028962e-06,-1.3834542187396437e-06,1.2503417110565351e-06,3.7591893487842754e-05,-1.58639290212272e-06,-1.2399468687362969e-06,-0.002659041667357087,0.005592184141278267,-0.003673642212953909,-0.0024927123449742794,-0.0038490158040076494,0.006421554833650589,-0.0014373484706371332,-0.0010227628517895937,0.003969951067119837,0.00612800195813179,-0.005055650442955088,-0.003863232908770442,-0.003711884608492255,0.0074636549688875675,0.006080058214291446,0.004440384916961193,0.0020422942470759153,0.0055954353883862495,-0.007267577341439103,-0.005043939687311649,0.00045235847937874496,0.018457766622304916,0.02041655811963689,0.015179213136434555,-0.0017671850509941578,0.007923140190541744,0.00793308899814484,0.005494807846844196,-0.00045716550084762275,0.007013530936092138,-0.011210250427738128,-0.007433998864144087,0.5500217013888888,5069.0,0.5500217013888888,0.0,0.0,0.0,0.0,0.0,0.155168477362961,0.155168477362961,0.4292759913197869,0.0687019135924245,404.5012729074832,13.749690201107672,14.07426218955516,2.155168477362961,0.1039021860342472,0.004849927479419,0.0011580650905896,0.1007705233059823,0.1015817881561815,0.0008112648501992,0.0003759177891831,-0.0005385294556617,0.0004748091101646,0.5052631578947369,0.1725236877488593,0.0097737542492884,0.0050545521560557,0.1657344601117074,0.1692152549512684,0.0034807948395609,0.0007347662197916,-0.000834983587265,0.0009183764457702,0.5157894736842106,0.0531529486179351,0.0038893143967293,0.0016282800796259,0.0504058584338054,0.0515647823922336,0.0011589239584282,0.0002948355910025,-0.0003893852233886,0.000399661809206,0.5052631578947369,0.0304930059161658,0.0015917540868489,0.0001238425569512,0.0295494931051507,0.029647605260834,9.811215568333864e-05,0.0001658354738825,-0.0002700634300708,0.000207270681858,0.5473684210526316,-4.960066,2.3458004,-0.6214022,-0.7315574,2.9156904,1.1182361,3.3715553,2.4220774,0.5589868,-0.79429156,0.74678516,-3.4554954,-0.71387625,0.022144835,0.6423562,1.3005971
selected_event_control::cycle60_rank1_obj1,cycle60_rank1_obj1,selected_event_control,60.0,7_c2_x10_290623,,,,,,,4.688342596637085e-05,1.5708012812721888e-05,1.1633463145699352e-05,1.593276010680711e-06,4.546200216282159e-05,1.4421805285804263e-05,1.068488199962303e-05,-0.003779946593567729,0.006617264356464148,-0.0001232853680113829,-0.0005958224646747112,-0.0017088158056139946,0.0066155861131846905,-0.00015616362706120693,0.00016712374053895473,-0.002009184565395117,0.012900952249765396,-0.006436286536566181,-0.0041380468755960464,-0.005086793564260006,0.007769857998937368,0.009912350608379042,0.006778383627533913,0.00029781542252749205,0.00743807852268219,-0.01258750764843028,-0.00917663425207138,0.003824200015515089,0.017734194174408913,0.0027683129302060613,0.0040685683488845825,0.0004392196424305439,0.007313075475394726,0.0015407346657746923,0.0012479466386139393,-0.0039369952864944935,0.007739757653325796,-0.015104400366238365,-0.010779949836432934,0.5748697916666666,5298.0,0.5748697916666666,0.0,0.0,0.0,0.0,0.0,0.0641976145438083,0.0641976145438083,0.3615515288788222,0.0430351075877689,154.54181221949383,5.852341468649243,10.57128520356133,1.6740081584968691,0.0998013009472439,0.005182863401493,0.0025722803595985,0.0959696765057742,0.097744754049927,0.0017750775441527,0.0003927542975074,-0.0006528139114379,0.0005478844046592,0.5052631578947369,0.1687025201196471,0.0093657921691813,0.0066363954935799,0.1614682823419571,0.1660543954931199,0.0045861131511628,0.0006918557380375,-0.0011498987674713,0.0008720219135284,0.5157894736842106,0.0468543798585111,0.0035069091467931,0.0027357083241234,0.043997581815347,0.045895459013991,0.0018978771986439,0.0002625726163387,-0.0004010133445262,0.0003647372126579,0.5684210526315789,0.0311862060140507,0.0006311472988692,0.0005127194748,0.0307481382624246,0.0311257654102519,0.0003776271478272,0.0002181721753195,-0.0003688301891088,0.0003934908658266,0.5368421052631579,-2.3619068,-1.685229,-1.9807007,-0.4315031,2.0503745,0.9823604,1.9576876,0.79689395,-0.52907246,-0.98242044,0.92737424,-1.5635086,0.77314925,0.74388874,0.3071581,0.72936106
transfer_ranked::cycle116_rank12_obj3,cycle116_rank12_obj3,transfer_ranked,116.0,13_c2_x6_100723,,,,,,,7.790374365868047e-05,-4.483498387822985e-06,-3.199747879989445e-06,1.2869344345745048e-06,7.685092714382336e-05,-4.049104101891541e-06,-2.8959038900211453e-06,-0.0032204147428274155,0.0078064193949103355,-0.0029827963925383428,-0.002306248527020216,-0.003952829632908106,0.009730992838740349,0.0040912916784260536,0.0034676939249038696,0.0032221206929534674,0.00950054544955492,-0.006511530147920564,-0.005068211816251278,-0.003837946802377701,0.009409783408045769,-0.0007224044054869192,-0.0007584663107991219,0.0022669313475489616,0.01009439304471016,-0.0022333679798880214,-0.0007752603851258755,0.000825023977085948,0.008611305616796017,-0.0062817966242284095,-0.0047020697966217995,-0.0016840145690366626,0.00982682965695858,0.004893571913309741,0.003540447447448969,-0.0009488766663707793,0.008124456740915775,0.002949132854701021,0.0018117408035323024,0.7275390625,6705.0,0.7275390625,0.0,0.0,0.0,0.0,0.0,0.0149907539019979,0.0149907539019979,0.419910514541387,0.0071215510812825,49.660170180503954,1.6646738177388771,18.2918981344982,0.5322841932822474,0.0806428240612149,0.0058424474674012,0.0072337181124951,0.0749046138953417,0.0799935220275074,0.0050889081321656,0.0004575400760299,-0.0006180927157402,0.0005608588457107,0.5052631578947369,0.1406718514238794,0.0050291838096654,0.0072674412741181,0.135519337374717,0.1406151470728218,0.0050958096981048,0.0004011199662559,-0.0005203634500503,0.0004876643419265,0.5052631578947369,0.0217996463567639,0.0019711981222099,0.0033871798665675,0.0196431752992793,0.0220313498284667,0.0023881745291873,0.0002326652799782,-0.0003761492669582,0.0003723412752151,0.4947368421052631,0.0290527252363972,0.0014049364309274,0.0013642480858534,0.0277840449707582,0.0287274409784004,0.0009433960076421,0.0001654446713234,-0.0002582728862762,0.0002728033810853,0.4421052631578947,7.048688,2.7521257,3.9918332,-0.31348312,5.3503714,-3.3022509,-4.213065,3.1221511,-1.6552207,-0.58005345,1.039858,-0.008382412,0.15263993,0.15899394,-0.13026166,1.6612272
balanced_future::cycle76_rank8_obj1,cycle76_rank8_obj1,balanced_future,76.0,9_c2_x10_010723,future8_negative,low_risk_negative,0.0,1.0,0.0,0.2739127589669339,3.9267848478630185e-05,9.253236337252326e-07,8.638417057227343e-07,8.473357411276083e-07,3.864775862894021e-05,9.896521556871333e-07,8.870883903000504e-07,-0.003692788537591696,0.006648194510489702,-0.002324887694129231,-0.0019872025586664677,-0.0036450386978685856,0.005869532003998756,0.002464723076034141,0.001561019103974104,0.0022290644701570272,0.006022979971021414,-0.0021787010367628856,-0.001637161709368229,-0.004418492782860994,0.006212233565747738,0.0028192591755405835,0.0017925079446285963,0.00260964035987854,0.00922740250825882,-0.008279284293530512,-0.004573541693389416,0.0006704269908368587,0.009000496938824654,-0.0012320491012743403,-0.0009644015226513147,-0.0018171971896663308,0.006463737692683935,0.00054233053907458,0.00047011265996843576,-0.0008806620608083904,0.007626257836818695,-0.0036007702957201564,-0.0018554142443463206,0.5857204861111112,5398.0,0.5857204861111112,0.0,0.0,0.0,0.0,0.0,0.0977475609576887,0.0977475609576887,0.3712486105965172,0.0482123008521674,386.979497645456,13.841054237794603,11.255167712885086,2.0977475609576888,0.0985375506958613,0.0049342048094362,0.0026913597920583,0.0948017726186662,0.0966581243555992,0.0018563517369329,0.0003767273927989,-0.0004801213741302,0.0004944026470184,0.5052631578947369,0.1671754738005499,0.0083497119278684,0.0072439508896667,0.1602248861454427,0.1651797415688634,0.0049548554234206,0.0006377444455498,-0.0008423954248428,0.000843933224678,0.5157894736842106,0.0439346014754846,0.0036058066054153,0.0026350190608579,0.0410146616632118,0.0428643061313778,0.0018496444681659,0.0002785011733833,-0.0004470966756343,0.0003929585218429,0.5473684210526316,0.0308258911245502,0.0007757147181999,0.0004877983460433,0.0302371706929989,0.0305647377390414,0.0003275670460425,6.548258426942323e-05,-0.0001064516603946,0.0001007419079542,0.5368421052631579,-0.81609756,0.64255005,-1.0836104,0.03642156,2.3298557,0.03442143,2.430977,0.7503147,-0.44825438,-1.1580421,0.52642727,-1.3408897,-1.2358825,-0.0014036797,0.6186872,1.5216064
selected_event_control::cycle60_rank2_obj2,cycle60_rank2_obj2,selected_event_control,60.0,7_c2_x10_290623,,,,,,,0.00010200174438068643,4.579071309260477e-05,3.442363231442869e-05,5.1664983402588405e-06,9.701075759949163e-05,4.023595962089054e-05,3.012543311342597e-05,-0.002744814846664667,0.013284897431731224,0.006700405962213777,0.004370586015284061,-0.004225564654916525,0.016347629949450493,-0.0038906132609362845,-0.0016096332110464573,0.0028040853794664145,0.01580236293375492,-0.008091698800470974,-0.004980931989848614,-0.0046094427816569805,0.01020327303558588,-0.007194771545963656,-0.003878140589222312,0.002716784132644534,0.011097564361989498,-0.007362555121194178,-0.0042570848017930984,0.001163069042377174,0.02646588534116745,-0.01779976817465229,-0.010273104533553123,-0.0010248480830341578,0.028601761907339096,0.010729062608688293,0.008646468631923199,0.0004645704466383904,0.021583687514066696,0.0003752368404284925,0.0019446478690952063,0.4496527777777778,4144.0,0.4496527777777778,0.0,0.0,0.0,0.0,0.0,0.0145373191348876,0.0145373191348876,0.2958494208494208,0.0044039575289575,22.280397346083262,0.8108457286938259,8.727347440476374,0.2466247914899216,0.1371845439231644,0.0099815716315647,0.0087309789882263,0.1285368190146982,0.1346146070864051,0.0060777880717068,0.0007263196926367,-0.0008823633193969,0.000966590642929,0.5157894736842106,0.1809347372812529,0.0093035011117303,0.0085439621422862,0.1727899457328021,0.1786475321277976,0.0058575863949954,0.0006727325288872,-0.0010601311922073,0.0008709758520126,0.5052631578947369,0.0819034995511174,0.0061692472584636,0.0074105643638477,0.075986701529473,0.0810774937272071,0.0050907921977341,0.0004454913892244,-0.0006816625595092,0.0006677448749542,0.5578947368421052,0.0415439135006939,0.0024629140876811,0.0019308689516037,0.0394872244214639,0.0408109192503616,0.0013236948288977,0.0001992613469299,-0.0003719843924045,0.000286366045475,0.5578947368421052,4.5972815,-1.1183082,-0.4274053,1.5409241,1.8157922,0.897685,0.25299338,-1.1559362,-0.3535081,-1.2713565,-0.7974201,-0.110566534,0.13101155,-0.30240157,-0.25939628,-0.43578878
transfer_ranked::cycle116_rank12_obj2,cycle116_rank12_obj2,transfer_ranked,116.0,13_c2_x6_100723,,,,,,,7.453982107108459e-05,-3.408180897455096e-07,3.9880251279100776e-07,1.1448161103544408e-06,7.363215991063043e-05,-4.312105183520072e-07,2.921588020399213e-07,-0.0034145431127399206,0.008696728385984898,8.242626760252963e-05,0.0005101719871163368,-0.0035186021123081446,0.008855297230184078,-0.0023401751887592434,-0.0012704122345894575,0.002871169475838542,0.007906453683972359,-0.0001686862348211248,-0.0002306599635630846,-0.004121812526136637,0.00961602944880724,0.0001464093578856829,0.000270965276286006,0.0024886620230972767,0.008267815224826336,-0.0048135941722552865,-0.003644541371613741,0.0008801576332189143,0.007825013250112534,-0.003696451466423337,-0.003217284567654133,-0.0011191800003871322,0.008669878356158733,-0.002270021619532554,-0.0012567065423354506,-0.0011156235123053193,0.008805494755506516,-0.001507364203050535,-0.00047293584793806076,0.4761284722222222,4388.0,0.4761284722222222,0.0,0.0,0.0,0.0,0.0,0.0229288841617607,0.0229288841617607,0.413514129443938,0.0149270738377393,31.142417320235108,1.1908020606239846,17.87879374822286,0.3473290645808765,0.1088778786361217,0.0060604962504872,0.0075879853372414,0.1028981050476431,0.1082523509394377,0.0053542458917945,0.0004647804718268,-0.0005905792117118,0.0006814017891883,0.4947368421052631,0.1662888120238979,0.0050807276142749,0.0069689740109996,0.1611226731911301,0.1660207724198699,0.0048980992287397,0.0004398717692023,-0.0006658017635345,0.0006509721279144,0.5263157894736842,0.0279144453816115,0.0040273491543807,0.0060714150769348,0.0236666384153068,0.0279824885074049,0.0043158500920981,0.0003102094719284,-0.0005258977413177,0.0005373284220695,0.4947368421052631,0.0342589817785968,0.0013026054693316,0.0008945555243756,0.0332137055229395,0.0338138453662395,0.0006001398432999,0.0002497144827717,-0.0004483118653297,0.0004150599241256,0.5052631578947369,5.026224,-1.1375774,-0.76344436,1.6408471,1.5274397,0.22701369,0.87918216,-1.4908483,-0.15197363,-1.0779961,-0.60702974,0.084868886,-0.093913786,-0.22084685,-0.31526446,0.18997784
balanced_future::cycle76_rank8_obj3,cycle76_rank8_obj3,balanced_future,76.0,9_c2_x10_010723,future8_negative,low_risk_negative,0.0,1.0,0.0,0.2739127589669339,9.963307820726186e-05,6.394979946459329e-06,5.023139237891883e-06,1.5652872207283508e-06,9.82954225037247e-05,5.762866557664602e-06,4.6826316975057125e-06,-0.003139966167509556,0.009156678803265095,-0.00191114621763853,-0.0012627111282199621,-0.0037395113613456488,0.01384587213397026,-0.005488001762913835,-0.0031135098543018103,0.002323917578905821,0.00886733178049326,-0.006833964592078702,-0.004579340107738972,-0.004015585407614708,0.00927613116800785,-8.869580005442568e-05,-4.050601273775101e-05,0.0019740527495741844,0.00919340830296278,-0.008728056081638085,-0.005653563421219587,0.0006651176372542977,0.01112277340143919,-0.015779891425336246,-0.010641198605298996,-0.0013901820639148355,0.010477294214069843,-0.0026773515180378285,-0.0017709406092762947,-0.0009538950980640948,0.008680641651153564,0.000801136329966154,0.0005723725189454854,0.3825954861111111,3526.0,0.3825954861111111,0.0,0.0,0.0,0.0,0.0,0.0432966656345535,0.0432966656345535,0.3201928530913216,0.015527509926262,88.39762586616084,3.264512546780738,10.295794712047488,0.9641052684070622,0.1409210604615509,0.0081405953194824,0.0045055014935812,0.1346348566003143,0.1378226042725145,0.0031877476722002,0.0006219705468729,-0.0008912771940231,0.0008006632328033,0.5157894736842106,0.1775758620351553,0.0059034546974898,0.0047699547151928,0.1725340588018298,0.1758348736912012,0.0033008148893713,0.0004410092767916,-0.000609466433525,0.0005657523870468,0.5052631578947369,0.0711810659461965,0.004578317003968,0.0028380420894275,0.0675675885286182,0.0695669990964233,0.0019994105678051,0.000362599601871,-0.0005959913134574,0.0004765138030052,0.5473684210526316,0.0425741171153883,0.0014489010830333,0.0007821390232474,0.0414470230462029,0.0420062273042276,0.0005592042580246,0.0001623366616274,-0.0002513110637664,0.0002381950616836,0.4736842105263157,4.839401,-1.0145187,0.20017281,1.2567277,2.123682,0.31855538,1.0309812,-1.3566256,0.34573704,-0.9467113,-0.9333245,-0.059664708,-0.012045865,-0.15649767,-0.3146603,-0.19864063
