mode_cluster,n_roi,roi_norm_mean_delta_protocol_residual,roi_norm_mean_delta_protocol_residual_z_mean,high_fraction_delta_protocol_residual,high_fraction_delta_protocol_residual_z_mean,low_fraction_delta_protocol_residual,low_fraction_delta_protocol_residual_z_mean,first_last_corr_protocol_residual,first_last_corr_protocol_residual_z_mean,cumulative_abs_norm_change_protocol_residual,cumulative_abs_norm_change_protocol_residual_z_mean,latent_net_displacement_protocol_residual,latent_net_displacement_protocol_residual_z_mean,dmd_minus_persistence_mse_protocol_residual,dmd_minus_persistence_mse_protocol_residual_z_mean,phase_slope_positive_fraction_protocol_residual,phase_slope_positive_fraction_protocol_residual_z_mean,phase_slope_median_per_s_protocol_residual,phase_slope_median_per_s_protocol_residual_z_mean,threshold_robust_phase_score_protocol_residual,threshold_robust_phase_score_protocol_residual_z_mean,diffusion_proxy_median_um2_per_s_protocol_residual,diffusion_proxy_median_um2_per_s_protocol_residual_z_mean,diffusion_proxy_abs_median_um2_per_s_protocol_residual,diffusion_proxy_abs_median_um2_per_s_protocol_residual_z_mean,rollout_mobility_difficulty_score,rollout_mobility_difficulty_score_z_mean,mode_label,event_fraction,control_fraction,mean_qc_priority_score
3,13,0.003280251934173754,0.8530387940985099,0.018339516527192526,0.8614752469856735,-0.01801370168098914,-0.8254578536416294,-0.026536228006811505,-0.8480383442745161,0.0063427096225296695,0.9705943356110877,0.5985553419796837,0.8453743296566931,0.0008434880998589171,1.0738704125825385,0.07888939051991951,0.6429132344649806,7.213822482378161e-07,0.6615675809258141,0.09030046449756342,0.3542143445460863,9.164297443362866e-07,0.3412306604503018,5.864830684500337e-08,0.0314254776562577,2.504437869822485,1.2211879395194396,optical_brightening_decorrelating_rollout_hard_front_positive,0.8461538461538461,0.15384615384615385,4.71434294871795
2,5,-0.00772770841989234,-2.0096124334153247,-0.03902733971701931,-1.8332591849988777,0.04289138826089752,1.9654501845623582,-0.00629957748740298,-0.20132037080307552,-0.0007206906915216201,-0.11028382892287561,0.09832281255765736,0.13886699512359651,-0.0004346836318522,-0.5534089824836868,-0.038469359528949476,-0.31350806742903453,-6.740400054795491e-07,-0.618150802797872,0.006906976512954338,0.027093439352101744,-3.477675491958429e-07,-0.1294905051136515,-1.708498352591837e-07,-0.09154633730010615,1.9153846153846152,0.48384595693165966,optical_loss_rollout_hard,0.4,0.6,4.547115384615384
0,24,0.0002906529404658602,0.07558511931752962,0.00024980778791869156,0.011734400166801948,-0.0017223590325970751,-0.07892518791670632,0.016068170964338015,0.5135027139734899,-0.002509649865899322,-0.3840396438072369,-0.31459495111340635,-0.44432064549161376,-0.00019713673369173428,-0.2509807851232815,0.023151352323423895,0.18867316259379552,1.2446119904950894e-07,0.1141412816512226,0.08966756360662848,0.3517317152983576,1.0664529715755896e-06,0.397091489095523,-1.054711208262374e-06,-0.5651451046429943,1.217147435897436,-0.3901659976086557,near_baseline_or_context_like,0.3333333333333333,0.6666666666666666,3.4680944055944063
1,10,-0.001098040361597086,-0.2855485019824717,-0.00492724031784276,-0.23145078898226137,0.00610577973306802,0.2797905684530343,-0.0009167251618546802,-0.029296480577966598,-0.00186201748536931,-0.28493557669560776,-0.07225546818027986,-0.10205057693562618,-0.0004060645530302545,-0.5169731608195807,-0.13888477348763123,-1.131848761315067,-8.994837976881589e-07,-0.8249015297675566,-0.33604624475921824,-1.3181814843020212,-3.5769620248206675e-06,-1.3318741798578217,2.540489018560786e-06,1.3612682988401044,0.8153846153846154,-0.8930689055803269,front_negative_high_apparent_front_proxy,0.3,0.7,4.120192307692308
