roi_id,cycleNo,cohort_role,event_reference_cycle,degradation_mode_hypothesis,n_frames_percentile,V_mean,I_mean_mA,roi_norm_mean_delta_protocol_residual,roi_norm_mean_slope_protocol_residual,high_fraction_delta_protocol_residual,high_fraction_slope_protocol_residual,low_fraction_delta_protocol_residual,high_radius2_delta_px2_protocol_residual,high_radius2_slope_px2_per_frame_protocol_residual,centroid_path_px_protocol_residual,first_last_corr_protocol_residual,cumulative_abs_norm_change_protocol_residual,temporal_diff_energy_protocol_residual,latent_path_length_protocol_residual,latent_mean_step_protocol_residual,latent_net_displacement_protocol_residual,persistence_mse_protocol_residual,velocity_mse_protocol_residual,low_rank_dmd_mse_protocol_residual,dmd_minus_persistence_mse_protocol_residual,physics_no_qc_rf_event_probability_protocol_residual,phase_slope_median_per_s_protocol_residual,phase_slope_iqr_per_s_protocol_residual,phase_slope_positive_fraction_protocol_residual,phase_slope_negative_fraction_protocol_residual,phase_slope_abs_median_per_s_protocol_residual,radius2_slope_median_px2_per_s_protocol_residual,radius2_slope_iqr_px2_per_s_protocol_residual,radius2_slope_positive_fraction_protocol_residual,radius2_slope_negative_fraction_protocol_residual,diffusion_proxy_median_um2_per_s_protocol_residual,diffusion_proxy_iqr_um2_per_s_protocol_residual,default_q70_diffusion_proxy_um2_per_s_protocol_residual,diffusion_proxy_abs_median_um2_per_s_protocol_residual,q70_phase_slope_bootstrap_p50_protocol_residual,q70_radius2_slope_bootstrap_p50_px2_per_s_protocol_residual,threshold_robust_phase_score_protocol_residual,threshold_robust_diffusion_score_protocol_residual,rollout_mobility_difficulty_score,latent_path_length,latent_net_displacement,first_last_corr,cumulative_abs_first_last,qc_priority_score,qc_reason,manual_qc_status,manual_qc_decision,is_event_roi,mode_cluster,mode_pc1,mode_pc2,roi_norm_mean_delta_protocol_residual_z,high_fraction_delta_protocol_residual_z,low_fraction_delta_protocol_residual_z,first_last_corr_protocol_residual_z,cumulative_abs_norm_change_protocol_residual_z,latent_net_displacement_protocol_residual_z,dmd_minus_persistence_mse_protocol_residual_z,phase_slope_positive_fraction_protocol_residual_z,phase_slope_median_per_s_protocol_residual_z,threshold_robust_phase_score_protocol_residual_z,diffusion_proxy_median_um2_per_s_protocol_residual_z,diffusion_proxy_abs_median_um2_per_s_protocol_residual_z,rollout_mobility_difficulty_score_z,mode_label,mode_review_priority
cycle156_rank1_obj1,156.0,event,156.0,single_persistent_drop_needs_roi_qc,0.9101123595505618,,,-0.0127029690077724,-5.6478575625906814e-05,-0.0686951931367712,-0.0003283447081581,0.0594966701764357,-63.77037907920895,-0.4314956479180163,-1.3286426941502167,0.0451712600801682,-0.0139808919138884,-6.376721542407097e-05,-3.93123568060992,-0.0413814264642324,-0.8858635565111008,-5.817980760395841e-05,-0.0001697725890348,-0.0005107432576712,-0.0004582451369803,0.027619074246399,-9.443819639861934e-07,-4.28403432964412e-07,0.0296361115027952,-0.0296361114217485,-9.556897309271896e-07,-0.0012091387242591,-0.0002718475441598,-0.3598390314940173,0.3598390314940174,-2.785855620693262e-06,-6.263367418793081e-07,-2.940111563925318e-06,1.6447021567792111e-06,-9.010287603946406e-07,-0.0012592197077216,0.0943535550746859,0.8144232820282292,1.826923076923077,14.464882850646973,3.290290355682373,0.9503947941838355,0.0293597988784313,5.028846153846153,event_roi;phase_front;diffusion_proxy;conditioned_optical_shift;,pending,,1,2,-4.962780230377123,0.388048243828828,-3.303443022461298,-3.22686851567128,2.7263687681969664,1.4435721835577555,-2.1394286205709885,-1.2511563388206626,-0.5834058529045154,0.24152104836474017,-0.8660768862978212,0.3701130758554929,-1.0373073978047516,0.8812795059141161,0.3731150414149617,optical_loss_rollout_hard,2.875
cycle156_rank6_obj3,156.0,event,156.0,single_persistent_drop_needs_roi_qc,0.9101123595505618,,,-0.005452749424261,-2.12739701229062e-05,-0.0402350373548659,-0.000159131057818,0.0322348367432422,-19.39140298994458,0.0554696042354582,-0.6382492084401967,0.0349308202198022,-0.0085671640790676,-5.271676021008091e-05,-1.8848651743232985,-0.019840680371436,0.629674182288948,-5.1713783102352696e-05,-0.0001668813992832,-0.0004448252026284,-0.0003987931064391,0.0426149471401738,-5.470328224704716e-07,-4.729290058285952e-07,0.0296361115027952,-0.0296361114217485,-5.583405894114678e-07,5.909097034780511e-05,-8.227730662683944e-05,0.0687323970774111,-0.0687323970774111,1.3614559568130226e-07,-1.8956691460335885e-07,1.9148964483906545e-07,-1.277299059595353e-06,-5.617029311915904e-07,8.7711541384069e-05,0.2866612473823782,-0.627884410279463,2.0576923076923075,16.511253356933594,4.805828094482422,0.940030108095686,0.0347965992987155,4.855769230769231,event_roi;phase_front;conditioned_optical_shift;,pending,,1,2,-1.81939479535445,0.7055446268263769,-1.4180029115857737,-1.8899892312520215,1.4771255581881535,1.1163106880053961,-1.3109918981404436,0.8893252677255584,-0.5077156605036649,0.24152104836474017,-0.5016746418876596,1.124462940620338,0.05069352213723325,-0.6844141837505168,0.6619782992846088,optical_loss_rollout_hard,2.7980769230769234
cycle60_rank5_obj18,60.0,event,60.0,single_persistent_drop_needs_roi_qc,0.3707865168539326,3.829972590648973,0.0216442830997643,0.0029915083008106,-1.2419042328536134e-05,0.0042951845660697,-0.0002391623997657,-0.0160846000823598,-6.412869808529246,-0.1461716844011966,-1.9701834894047767,-0.0102058093985432,0.0029847192130741,-6.353677651225477e-05,-3.123508212915059,-0.0328790308131786,-0.7966727250138561,-7.502193747535547e-05,-0.0001428517385557,0.0005061729513443,0.0005772166818103,-0.1617138270830869,-1.4793108948411167e-06,-1.8683162642988802e-07,-0.5548182864282688,0.554818286405903,-1.2653841546052155e-06,-0.0008107603022955,0.0002352798452295,-0.3566362801832518,0.3566362801832519,-1.867991736489119e-06,5.420847634653156e-07,-1.7523817728958444e-06,4.276389356478945e-07,-1.841893397173164e-06,-0.0007679224631915,-0.7374992188876393,0.1814665391220875,1.7884615384615383,12.238980293273926,1.6123532056808472,0.8976056754686801,0.0300665665417909,3.817307692307693,event_roi;conditioned_front_direction;,pending,,1,1,-1.3631218583303062,-2.402500828350672,0.7779501954937267,0.2017607813934036,-0.7370589174728471,-0.32615478364522177,0.4567372202109266,-1.1251869687384812,0.7348721533224044,-4.5215207864719975,-1.3566512518542384,-2.892928667366762,-0.6955427384338438,0.22914144568000755,0.32497116510335344,front_negative_high_apparent_front_proxy,2.75
cycle157_rank4_obj8,157.0,control,156.0,single_persistent_drop_needs_roi_qc,0.7696629213483146,,,-0.0052159713164135,-2.5522740887489343e-05,-0.0001639747888276,-5.292062646144785e-06,0.0368220680819826,9.388260182279984,0.2310001622630797,1.624636415076516,-0.0203579997644791,0.0052226154903488,5.4592026690365855e-06,-0.8850726002884279,-0.009316545811812,-0.0716458070144021,2.2945537842720076e-05,-3.730970742231031e-06,-0.0008796288011531,-0.0008496919313251,-0.0354784645307473,3.036494398978865e-08,2.8927316788417516e-08,-0.0888448999578106,0.0888449000078598,-5.033304439285153e-07,0.0008483611755835,0.0001281875587056,0.6416273345422996,-0.6416273345422996,1.9546241485445234e-06,2.953441351466219e-07,2.289721759985935e-06,-3.248820112652847e-07,3.436859449174036e-08,0.0009922202759695,-0.0427805597795549,0.3534039136966029,1.6730769230769231,16.701753616333008,2.8492655754089355,0.8972502479229767,0.0358449518680572,3.884615384615385,conditioned_optical_shift;,pending,,0,2,-0.9484181215712798,-0.7246022652732137,-1.3564280948825431,-0.007702505215755522,1.6873303346462052,-0.6505960232395618,0.7991917198923533,-0.10118951720852226,-1.081768699538013,-0.7240461818902345,0.027847181697828294,-0.1678118493182122,0.7278001322654659,-0.17408128103202203,0.18053953616852988,optical_loss_rollout_hard,2.7211538461538463
cycle62_rank2_obj2,62.0,control,60.0,single_persistent_drop_needs_roi_qc,0.3370786516853932,3.8226030426780016,0.002895681360255,-0.0063139082257633,-6.07028091908411e-05,-0.0226670146212567,-0.0002303179308714,0.0321549950452903,-35.87307030340158,-0.1447023591235361,0.3616433426962402,0.0090510838838423,-0.002822355631791,-7.671909890580299e-05,-4.229390256584512,-0.0445198964939407,-0.0473438413252584,-7.008499243636082e-05,-0.0001748340193695,-0.0012289728151056,-0.0011535455448664,-0.1241366613942084,-1.3612615101106182e-06,1.981533860175427e-07,-0.3596435064490023,0.3596435064145573,-1.2030917416834948e-06,-0.001200462405329,0.0011417309395594,-0.3570888760933821,0.3570888760933821,-2.7658653818781938e-06,2.630548084766025e-06,-2.75038284252874e-06,1.60085715319586e-06,-1.289417783324379e-06,-0.0011941761337698,-0.8666880311024134,0.1825557545881414,1.326923076923077,8.230844497680664,3.336265087127685,0.8894790053959069,0.0283939689397811,4.423076923076923,conditioned_front_direction;conditioned_optical_shift;,pending,,0,1,-4.369232432515268,-2.43968074832736,-1.6419496938154454,-1.064753914876799,1.473466901139778,0.28925234546421275,-0.431891502578968,-0.06686644545069494,-1.468613997524877,-2.9309336586530854,-1.2483901377545863,-3.3996871950881604,-1.0298640750235106,0.8577860709870252,-0.25275535063594123,front_negative_high_apparent_front_proxy,2.682692307692308
cycle58_rank6_obj29,58.0,control,60.0,single_persistent_drop_needs_roi_qc,0.3539325842696629,3.828237694919734,0.0163604508805609,0.0003734916503381,1.5780027649092896e-05,0.0016971719549984,6.053048992992491e-05,-0.0012142781690242,-1.862820607990137,0.1451477284547399,-0.681637692521841,0.0640703349301773,-0.0057722641867646,0.0001832049995282,1.9221958074079983,0.0202336453574484,-1.559471507274388,0.0001994077608153,0.0006147099970921,0.0008074339005248,0.0005945686442096,0.0578699558240431,1.9232411833181338e-07,-1.0908143327276857e-07,0.0849698428160106,-0.0849698428418473,2.403969230056233e-07,0.0006894223288683,-5.540558370742529e-05,0.2146666743728275,-0.2146666743728276,1.5884290457128423e-06,-1.2765446481504269e-07,1.674913610095394e-06,-2.8884899133849952e-06,1.461245265005719e-07,0.0007557326707924,0.1524362236801711,-1.106676028022619,1.8461538461538465,17.378150939941406,0.960981011390686,0.9707466068408068,0.0224153436720371,3.2451923076923075,,pending,,0,0,0.06142494678955196,3.007796516488652,0.09712756013980567,0.07972247397804304,-0.055642947178597746,2.0475442379133293,-0.8833018152721341,-2.202531808872443,0.7569634656052571,0.6924662000402809,0.1763772286180764,0.5979492725356841,0.5914481668636671,-1.5477373536681998,0.3971869795707659,near_baseline_or_context_like,2.6634615384615383
cycle60_rank1_obj1,60.0,event,60.0,single_persistent_drop_needs_roi_qc,0.3707865168539326,3.829972590648973,0.0216442830997643,0.0028464082436855,-2.1323223012468365e-05,0.0137319730621751,-6.485286169050906e-05,-0.0177322933118385,2.4798337728497635,-0.188251264360429,-0.0042379290269156,-0.0232102384085945,0.000977497410005,-7.013588816937879e-05,-5.637768504968282,-0.0593449310555073,1.4811763531645497,-8.042286864787219e-05,-0.0001525152575505,0.0004379476737711,0.0005143923354097,-0.1389786575232431,-5.721108841179414e-07,-3.776100193640758e-07,0.1594674278574455,-0.1594674278798112,-7.792511369348572e-07,-0.0005165997449099,-0.0003153212826169,-0.3566362801832518,0.3566362801832519,-1.1902458122727031e-06,-7.265002350929829e-07,-2.049383621861772e-06,-2.501069885685212e-07,-6.554990845506741e-07,-0.0009003990455013,0.0028853964969761,0.2776203852759337,1.8846153846153848,9.724720001220703,3.890202283859253,0.884558694761182,0.0280496031045913,4.427884615384615,event_roi;conditioned_front_direction;,pending,,1,3,1.8028887329604286,-0.9358865778523744,0.7402165152040746,0.6450418072797874,-0.8125626279678839,-0.7417471746620826,0.1495817254277766,2.091951034165723,0.654888562800231,1.2995881849252582,-0.5246733123137106,0.011318311977891965,-0.4431854892642846,-0.1340146374848604,0.44533085588237364,optical_brightening_decorrelating_rollout_hard_front_positive,2.6538461538461537
cycle86_rank4_obj9,86.0,event,86.0,synchronized_persistent_drop_low_frame_count,0.0786516853932584,3.821635612224316,0.0034861829990025,0.0015589164227188,6.530281598264314e-05,0.0097895083113564,0.0003789534549579,-0.0130922412426236,12.4882062485698,0.148189157355562,0.9689542171224552,0.000229623195097,0.0039651346858581,3.099012427693274e-05,7.516472608526232,0.0791207639862421,0.4236493441338247,4.494111606560289e-05,4.640794811718095e-05,0.0005310809947514,0.0004990485963754,0.1477776151318317,2.3241238390174905e-06,1.0206797551771054e-06,0.0650642115750638,-0.0650642116252821,2.214541956672501e-06,0.0009218151808248,0.0003174470857927,0.2153255077420253,-0.2153255077420254,2.1238621766205737e-06,7.313980856673917e-07,1.979576689981012e-06,-1.778183918779655e-06,2.259046836479224e-06,0.0008099724820091,0.163165072283223,-1.1411547013775638,2.3269230769230766,18.20458030700684,1.5880976915359497,0.9761626362204234,0.0187912229448556,3.668269230769231,event_roi;hard_rollout;,pending,,1,3,2.4912804264988435,0.5059659395672117,0.40540062532462456,0.45984958643208373,-0.5999374002568129,0.007338242425678717,0.6067654827455273,0.5983444724126906,0.6353539809014717,0.5302442120030797,2.131415057283121,0.6400344610982165,0.7908155510148012,-0.9528029369374322,0.9989854334658641,optical_brightening_decorrelating_rollout_hard_front_positive,2.644230769230769
cycle62_rank1_obj4,62.0,control,60.0,single_persistent_drop_needs_roi_qc,0.3370786516853932,3.8226030426780016,0.002895681360255,-0.003622490293253,-2.2608336859726817e-05,-0.0190720475751212,-8.721470396063101e-05,0.0056421130800418,33.26284333549612,0.243890326980765,0.637414510500177,0.0392518590865026,-0.0039433513619527,-3.757547285151976e-05,-1.5420504738696683,-0.0162321132288269,-0.4139970452894914,-3.548871870077322e-05,-7.463006634468968e-05,-0.0002659898699942,-0.0002251588734905,-0.028459820706222,-2.116987795829617e-07,-1.1193440512590693e-08,-0.0739292207347166,0.0739292207002716,-5.352901115583828e-08,0.001249317522037,0.0007612801678424,0.6429111239066179,-0.6429111239066179,2.878427570773629e-06,1.753989506730034e-06,2.893910110123083e-06,3.1989018492053685e-07,-1.9198187542383078e-07,0.0012415030299686,0.1236965842822019,0.067171139203526,1.8269230769230769,10.918184280395508,2.969611883163452,0.9197271010614656,0.0273020323365926,4.149038461538462,,pending,,0,0,-1.185900345055631,1.0771281729089721,-0.9420388474425792,-0.8958849526343619,0.2585435595378065,1.2544014010156186,-0.6034320854986733,-0.5847119724700814,-0.28665662552005755,-0.602490070094184,-0.19414540603927402,0.485214608450792,1.0717763659502295,0.1714065145178687,0.37311504141496143,near_baseline_or_context_like,2.625
cycle156_rank2_obj2,156.0,event,156.0,single_persistent_drop_needs_roi_qc,0.9101123595505618,,,0.0055542242595729,4.462113707999379e-05,0.063419845808705,0.0003694489850669,-0.0124026707462724,39.32690237006661,0.3858242356726679,2.9101418233702034,0.006280442897781,0.0017368249737048,2.4044976910117337e-06,0.933030714958928,0.0098213773859415,-0.0059669157335129,-1.361337259579415e-05,-0.0001103951369454,0.0019991428574778,0.0020070745431605,0.1340825802973745,1.1207058970934851e-06,3.057404285668281e-08,0.0296361115027952,-0.0296361114217485,1.109398130152489e-06,0.0009769260899171,0.0001763574109581,0.6401609685059827,-0.6401609685059826,2.2508377111691248e-06,4.063274747123731e-07,2.3115005842695837e-06,4.571821490626747e-07,1.1150497366468269e-06,0.000999261289402,0.113584324305455,0.1605771281820754,2.865384615384616,19.32914924621582,4.170186996459961,0.911386155315358,0.0451105311512947,5.225961538461538,event_roi;hard_rollout;phase_front;conditioned_optical_shift;,pending,,1,3,3.7278616654849457,0.3608366450153696,1.4443917295432542,2.9790658467381217,-0.568338598859242,0.2007088722247071,0.26577796899890466,-0.008427420214222214,2.5552677839891302,0.24152104836474017,1.0277806129559928,0.4455480623319769,0.8380946204500822,0.24497156325720965,1.672999701828376,optical_brightening_decorrelating_rollout_hard_front_positive,2.5673076923076925
cycle58_rank4_obj2,58.0,control,60.0,single_persistent_drop_needs_roi_qc,0.3539325842696629,3.828237694919734,0.0163604508805609,0.0002146974260759,-8.902947421452228e-06,0.0018469622485874,-4.061910942217511e-05,0.0008827859412212,5.064748857272627,0.2959752898140344,1.2483086818888935,0.0708974447826437,-0.0126415188205489,1.466483376866756e-05,-2.170366868068076,-0.0228459692818338,-1.7438002421491134,1.0295674142249249e-05,0.0001134901508639,-0.0006789078431323,-0.0007026610127745,-0.138933514512319,-3.557078672312344e-07,-5.182590266190199e-07,0.0849698428160106,-0.0849698428418473,-3.076350625574245e-07,0.001918867609326,-0.0005676104947648,0.6432381029442562,-0.6432381029442561,4.421070971887389e-06,-1.3077745798911509e-06,5.1749392689740565e-06,-5.58479872104488e-08,-2.879406263473439e-07,0.0022466973229934,0.2870516082955557,0.4702470489004579,1.3269230769230769,13.285588264465332,0.7766522765159607,0.9775682648340418,0.0155639443546533,3.235576923076923,phase_front;diffusion_proxy;,pending,,0,0,-1.190708287039517,4.037347109722583,0.05583267295042866,0.08675868073814556,0.04045268436053008,2.2657233602053037,-1.934470800486085,-2.462869942629295,-0.8945791550823954,0.6924662000402809,-0.3262137290116388,1.1259941778710756,1.6461763457136374,-0.029924984516044164,-0.2527553506359415,near_baseline_or_context_like,2.4903846153846154
cycle157_rank1_obj1,157.0,control,156.0,single_persistent_drop_needs_roi_qc,0.7696629213483146,,,0.0036228610619739,9.198283726679105e-06,0.0115196681111124,2.1675677023755226e-05,-0.0229442590600185,64.70939712812493,0.2778584324854,-1.6533332379876209,0.0130573921405807,-0.0052522582163495,-7.454906443580411e-05,-4.187185179634131,-0.0440756351625123,-0.6560226189956033,-3.8882560112378514e-05,-0.000173955590948,-0.0015730150907935,-0.0014812501230105,0.0190107514573418,6.943482596233164e-08,-9.58273349402373e-08,-0.0888448999578106,0.0888449000078598,-5.424003259010583e-07,0.0008204032600165,0.0003504436146148,0.3559130488280139,-0.3559130488280139,1.8902091110782816e-06,8.074220879612755e-07,2.055917414455912e-06,-3.892970487315262e-07,2.720665367714156e-08,0.0009186378516408,0.1495271325281373,-0.4254422401495509,0.9423076923076924,13.399641036987305,2.2648887634277344,0.9304208044339694,0.0254690218716859,3.831730769230769,phase_front;,pending,,0,0,-0.33836191168438484,1.941638759824525,0.9421352668971478,0.5411216220721474,-1.0513951642192676,0.41728497390807673,-0.8037278036263751,-0.9265386888683842,-1.8858246856136107,-0.7240461818902345,0.0636775162628558,0.5865380154466325,0.703815330469824,-0.2085967415716103,-0.7341941137520206,near_baseline_or_context_like,2.3461538461538463
cycle86_rank8_obj17,86.0,event,86.0,synchronized_persistent_drop_low_frame_count,0.0786516853932584,3.821635612224316,0.0034861829990025,0.0026273296803176,2.802250874594313e-05,0.0043970577421533,-0.0001128751553173,-0.0126428703618568,6.768341075234519,0.0415601008322276,-1.1330129969113276,-0.0163953405267224,0.0035812174435695,1.2021600913332735e-05,0.6251237697200764,0.0065802498151185,-0.2235010531668954,2.746220291500288e-05,9.492392633580972e-06,0.0002058774789657,0.0001913239937403,0.089795032361001,-5.44003265944729e-07,-9.956691595436834e-07,0.0650642115750638,-0.0650642116252821,-6.535851482897186e-07,0.0002148750856445,-0.0008244156935509,-0.2132459208294032,0.2132459208294032,4.950721973248174e-07,-1.8994537579404684e-06,3.507867106852551e-07,-9.899232218224577e-07,-8.674929237945512e-07,0.0001433712830253,0.1823958415139923,-0.2661547013775639,1.8269230769230769,11.313231468200684,0.9409472942352296,0.9595343557809408,0.0183719638735055,3.3221153846153846,event_roi;,pending,,1,0,1.216400528583803,0.28111543831416064,0.6832445151082137,0.20654614306843522,-0.5793454792127174,-0.5239583195671065,0.5480164743745387,-0.3156634645906039,0.24358040869715641,0.5302442120030797,-0.4988962863252521,0.7154694475747013,0.18433907662619345,-0.5304298071384598,0.37311504141496143,near_baseline_or_context_like,2.3076923076923075
cycle158_rank6_obj3,158.0,control,156.0,single_persistent_drop_needs_roi_qc,0.7696629213483146,,,0.0010730876208216,3.69604867018074e-06,-0.0029799573653847,1.459604097463431e-05,0.0096286246439526,-29.400692412699232,-0.137358723840262,-0.6515417838230917,0.0122667717928316,-0.002250172130064,2.2487045270816382e-05,-0.7591592640756666,-0.0079911482591487,-0.2602671166761856,-6.270762251650171e-05,2.5989325368782614e-07,0.0008402254097795,0.0008421737009687,0.0285860830871452,8.361202333218058e-08,-6.496980302843802e-08,0.1158999767148418,-0.1158999766925003,6.660090776037618e-08,-0.0001027246854376,-0.0002982157244775,-0.3569807411521947,0.3569807411521948,-2.3667767524846865e-07,-6.870890292891877e-07,-9.151398749108136e-07,-1.6898866531743606e-07,-5.62027437961019e-08,-0.000376043484729,0.0509899866240903,0.4113926929433297,1.6153846153846154,23.117168426513672,1.414961338043213,0.9775182009068324,0.0169107988476753,3.293269230769231,conditioned_front_direction;,pending,,0,0,0.32858640190972715,0.5130963972711302,0.2790594711616846,-0.1399796719584011,0.44122102013638376,0.3920185204210632,-0.34433301436855385,-0.36759030261778197,1.0721970112876396,0.9445329519352874,0.07667918658561497,0.20001430547406784,-0.08812642751722083,-0.09054906802559046,0.108323721701118,near_baseline_or_context_like,2.2884615384615383
cycle157_rank6_obj3,157.0,control,156.0,single_persistent_drop_needs_roi_qc,0.7696629213483146,,,-0.0014293925419613,-1.392257767830258e-05,-0.0122969885695346,-8.983030251694482e-05,-0.0054187947101084,23.73783603059703,0.1104326684591053,0.4084862328537433,0.025284061699623,-0.0026676648457927,-6.74640461393109e-05,-0.9164389485550296,-0.0096467257415452,-0.2357917535170877,-3.672005581052824e-05,-0.0001754164490776,-0.0009504541276279,-0.0008608516641467,0.0300424512306098,-3.100589910819958e-07,-7.213082815501416e-08,-0.0888448999578106,0.0888449000078598,-1.629065088567309e-07,0.0003203098383687,0.000435213056078,-0.2155155226005576,0.2155155226005575,7.379938676016732e-07,1.0027308810924766e-06,8.151591714260837e-07,-1.513507770645609e-06,-2.4501822526560256e-07,0.0003328245280264,0.207219440220445,-0.675442240149551,1.2884615384615383,16.670387268066406,2.68511962890625,0.942660407108382,0.0280471630394458,3.899038461538461,phase_front;,pending,,0,0,-0.9713182829959232,1.226842363170258,-0.3717175737586642,-0.5776352527839661,-0.24831024349931677,0.8080219168594391,-0.4082199158918108,-0.33302233158390465,-1.0959764955833242,-0.7240461818902345,-0.28434990904683377,0.812842974876086,0.27479044237305245,-0.8109817177620408,-0.30089922694754956,near_baseline_or_context_like,2.25
cycle158_rank2_obj1,158.0,control,156.0,single_persistent_drop_needs_roi_qc,0.7696629213483146,,,0.0048449663997561,2.8544900734573987e-05,0.0304232781049567,0.0002051671535049,-0.0309645449186596,14.138934671544984,0.1078567533476951,0.2685759243468943,-0.0034616689859725,-0.0005349423058786,0.0001580700916289,2.234348121178233,0.0235194432478092,0.3092028120652694,6.373866462389827e-05,0.0001730125001398,0.0008380952640486,0.0007135972680975,0.111065922729888,6.497388865550407e-07,-4.4596706018567476e-08,0.1158999767148418,-0.1158999766925003,6.327277709832363e-07,0.0005143567216149,-0.000455928076067,0.3573049731335196,-0.3573049731335195,1.185077886600979e-06,-1.0504582873514032e-06,1.2670208530296504e-06,-1.524340203826247e-06,7.203413186529379e-07,0.0005641264635439,0.1663746020087057,-0.2712996147489779,1.6346153846153846,26.11067581176757,1.984431266784668,0.9618005353006592,0.0186169259250164,4.283653846153847,conditioned_front_direction;conditioned_optical_shift;,pending,,0,3,2.5971879008884744,1.0239960694970098,1.2599472168703476,1.4290944355441988,-1.4189158475140968,-0.11062717860794076,-0.08185964719561618,0.43670501563498987,0.9085024351117773,0.9445329519352874,0.5958646535337857,0.6526242243329751,0.44126122316421634,-0.8167860521954405,0.13239565985692187,optical_brightening_decorrelating_rollout_hard_front_positive,2.25
cycle156_rank8_obj10,156.0,event,156.0,single_persistent_drop_needs_roi_qc,0.9101123595505618,,,0.002845625288206,2.32870328741938e-05,-0.0023380930768551,-3.523514396568887e-05,-0.0422109391704785,-27.77667987142887,-0.2649177749572314,-0.8269730267292115,-0.0026153509738905,0.0017868556224131,6.419152823811732e-06,1.2605796956718187,0.0132692527664575,0.3783357003858718,-1.007246506771735e-05,-0.000102204701508,-0.0005086617353461,-0.0005042709571915,-0.0681025357750876,-6.069117570902711e-08,5.664140610728466e-07,0.0296361115027952,-0.0296361114217485,-7.199894265002335e-08,-0.0007478809087383,-0.0001053330993946,-0.3598390314940173,0.3598390314940174,-1.7231176137333083e-06,-2.426874611403536e-07,-1.949045517002346e-06,5.819641498192576e-07,-3.2821288998257616e-08,-0.0008374037827656,-0.2518002910791604,0.4875002051051523,2.519230769230769,19.65669822692871,4.554489612579346,0.902474052423648,0.0451687537133693,4.009615384615384,event_roi;hard_rollout;diffusion_proxy;,pending,,1,3,0.848814899229579,-0.7008856561147259,0.7400129054169399,-0.10982892094637407,-1.9342693614512965,-0.08358075266106195,0.2734339184484488,0.5343453924261525,-0.6420027276534526,0.24152104836474017,-0.055658861020565054,-0.9877166807212289,-0.6415991678594006,0.311833407829168,1.239704815023904,optical_brightening_decorrelating_rollout_hard_front_positive,2.2403846153846154
cycle158_rank4_obj8,158.0,control,156.0,single_persistent_drop_needs_roi_qc,0.7696629213483146,,,0.0013666702986628,1.3213170436858336e-05,0.0018133320294624,-4.314935173929893e-05,-0.0159855155597621,-29.49947013291993,-0.2067210681891424,2.7589367993505647,-0.0073543803355339,0.0015725661746701,0.0001983360850769,4.267816367638201,0.044924395058646,-0.4571534177168348,0.0001208835687001,0.0003358528405482,0.0002713089707008,8.966607067335559e-05,-0.0901949592383047,-7.090031845489618e-08,-1.0572033256215569e-07,0.1158999767148418,-0.1158999766925003,-8.791143402670058e-08,-0.0004793821935968,0.0002590862825173,-0.3569807411521947,0.3569807411521948,-1.1044965740471755e-06,5.969347948269464e-07,-1.022553607618504e-06,6.988302334812708e-07,-6.581888055544822e-08,-0.0004705235561358,0.0894515250856287,0.1229311544817912,1.3653846153846154,28.14414405822754,1.2180750370025637,0.9579235778561224,0.0207217503339052,3.173076923076923,conditioned_front_direction;,pending,,0,0,0.5116238128413725,0.2979797761528127,0.35540647697084665,0.08517894436483738,-0.7325184793773877,-0.23502950461950872,0.24064223531324758,-0.6456642133948945,0.11415660792931524,0.9445329519352874,-0.0650214948893769,0.3508842784270367,-0.4112569433243026,0.3744536725641906,-0.2046114743243335,near_baseline_or_context_like,2.0576923076923075
cycle58_rank1_obj1,58.0,control,60.0,single_persistent_drop_needs_roi_qc,0.3539325842696629,3.828237694919734,0.0163604508805609,7.49021823359329e-05,-3.571410220586145e-05,0.0009482204870535,-0.0001439874432053,0.0025304791707,-4.384124567733728,-0.1048836511863963,1.5075859022591125,0.0769010926165473,-0.0163144892794141,-6.6445293443291e-05,-5.536352738429404,-0.0582773915750199,-1.3710882856481064,-7.795159905503153e-05,-0.0001286837605103,-0.0013487499961341,-0.001284255892579,-0.2026635216156686,-1.0521093089264456e-06,-4.878973161595657e-07,0.0849698428160106,-0.0849698428418473,-1.004036504252636e-06,-0.0007770973509621,-0.0006590812626189,-0.3567618970557438,0.3567618970557439,-1.7904322966166911e-06,-1.518523229027052e-06,-1.653724807029043e-06,4.2578080735404723e-07,-9.388842516571796e-07,-0.0007153871556139,0.056282377526325,0.6817855104389193,0.4615384615384614,9.919602394104004,1.1493642330169678,0.9835700286614136,0.011886497028172,,,,,0,0,-2.8786755327461258,3.2517820419340238,0.019478524386930863,0.044541440177535106,0.1159563948555715,2.457586482852728,-2.4965277973220226,-1.93646728896663,-1.6350253257349812,0.6924662000402809,-0.9648718305396282,0.22077434015326172,-0.6666636464408275,0.22814580620937325,-1.3359925676471198,near_baseline_or_context_like,1.9615384615384617
