model_name,eval_cohort,roi_id,cycleNo,method,particle_mse_mean,particle_mse_median,particle_mse_max,particle_mae_mean,particle_mae_median,nonparticle_mse_mean,nonparticle_mse_median,particle_to_nonparticle_mse_ratio_mean,particle_to_nonparticle_mse_ratio_median,particle_mse_fraction_of_full_mean,particle_mse_fraction_of_full_median,mask_fallback_used_mean,accepted_area_fraction_median,validation_score_first,dmd_particle_mse_ratio_vs_persistence,velocity_particle_mse_ratio_vs_persistence
pooled,selected,cycle116_rank1_obj6,116.0,low_rank_dmd,0.005631580046610907,0.005365087417885661,0.00732268113642931,0.050166656728833914,0.048721808940172195,0.0010891879319387954,0.0010936157777905464,5.179712308643513,4.9157570109129765,2.8297708369938737,2.8327534203207367,0.0,0.13362630208333331,4.033089505345082,82.65032091825316,2.8084951049801723
pooled,selected,cycle116_rank1_obj6,116.0,persistence,6.813742504618858e-05,6.428979759220965e-05,0.00011259803432039917,0.006170041539007798,0.00610466836951673,6.69182013552927e-05,6.621742431889288e-05,1.0150316878425227,0.9684452876992817,0.869557694387256,0.8397743897223304,0.0,0.13362630208333331,4.033089505345082,82.65032091825316,2.8084951049801723
pooled,selected,cycle116_rank1_obj6,116.0,velocity,0.00019136362470817403,0.00017638567805988714,0.00032753535197116435,0.010396107332780957,0.010098748374730349,0.00019315262761665508,0.00019231129408581182,0.9869185849780028,0.9403023669166015,0.8602240643053182,0.8297984138782406,0.0,0.13362630208333331,4.033089505345082,82.65032091825316,2.8084951049801723
pooled,selected,cycle116_rank2_obj2,116.0,low_rank_dmd,0.008274583524325863,0.007927400525659323,0.012623855844140053,0.05259755102451891,0.05200416408479214,0.0005986697706248378,0.0005972138606011868,13.698987354964718,13.20366747054497,3.687452553379841,3.7449543563680434,0.0,0.2004123263888889,4.159234021974196,212.92945734936663,2.7406827697246086
pooled,selected,cycle116_rank2_obj2,116.0,persistence,3.886068009251176e-05,3.769129762076773e-05,6.409264460671693e-05,0.004644809188903309,0.004583748755976558,3.650767678209377e-05,3.657667912193574e-05,1.0625338261131427,1.0288806605335568,0.9165485745763947,0.9051876373503424,0.0,0.2004123263888889,4.159234021974196,212.92945734936663,2.7406827697246086
pooled,selected,cycle116_rank2_obj2,116.0,velocity,0.00010650479634932708,9.998544192058034e-05,0.00018373335478827357,0.007794233955792151,0.00766684184782207,0.00010825819981619134,0.00010861336704692803,0.9817250141925744,0.9424101512376406,0.8619286771615853,0.8312709905264077,0.0,0.2004123263888889,4.159234021974196,212.92945734936663,2.7406827697246086
pooled,selected,cycle116_rank3_obj9,116.0,low_rank_dmd,0.0035934809639002196,0.003495988785289228,0.0043915859423577785,0.04138372966554016,0.040877074003219604,0.0011344670274411328,0.0011371475993655622,3.166470513715652,3.1736982626561243,2.829096387142095,2.8178883954538825,0.0,0.0891384548611111,4.261017170280639,40.24641379003091,2.8219699025167073
pooled,selected,cycle116_rank3_obj9,116.0,persistence,8.928698548515968e-05,7.718416236457415e-05,0.00017599211423657835,0.006815512038883753,0.006451987661421299,7.558198512924719e-05,7.503897722926922e-05,1.1720920146494584,1.0194015649298471,1.0153517327210533,0.9013162315565767,0.0,0.0891384548611111,4.261017170280639,40.24641379003091,2.8219699025167073
pooled,selected,cycle116_rank3_obj9,116.0,velocity,0.0002519651857255667,0.00021260728681227192,0.000584919995162636,0.011506818584166467,0.010922316927462816,0.00021759052697234438,0.000216763983189594,1.1479107614479898,0.9825081079456046,0.9982322044793653,0.8746306223010033,0.0,0.0891384548611111,4.261017170280639,40.24641379003091,2.8219699025167073
pooled,selected,cycle116_rank4_obj58,116.0,low_rank_dmd,0.0008425048645221977,0.0007201670960057527,0.0019254859071224928,0.019474639149848372,0.017892143689095974,0.00027629465284917387,0.00027666443202178925,2.9752038425914815,2.8187087764889394,2.032532453960485,1.9947241050942053,0.0,0.2028537326388889,3.625239010614535,9.486301144535126,2.894678690687653
pooled,selected,cycle116_rank4_obj58,116.0,persistence,8.881278927219682e-05,8.314720980706625e-05,0.00012706377310678363,0.007151041194447316,0.007002711296081543,8.592021140430006e-05,8.62225097080227e-05,1.0329213300470084,0.976796405443334,0.8753108232645372,0.83503365596508,0.0,0.2028537326388889,3.625239010614535,9.486301144535126,2.894678690687653
pooled,selected,cycle116_rank4_obj58,116.0,velocity,0.00025708448856676114,0.00024400177790084854,0.00040401460137218237,0.012218031042721123,0.01198097039014101,0.00025737887972354656,0.00025678642850834876,0.9981686820663761,0.9454441515777834,0.8516239522903201,0.816927615132681,0.0,0.2028537326388889,3.625239010614535,9.486301144535126,2.894678690687653
pooled,selected,cycle116_rank7_obj37,116.0,low_rank_dmd,0.001999374069782789,0.0019233417697250843,0.003521142527461052,0.030350311601068825,0.02999014873057604,0.0005009279720979976,0.00046993828436825424,3.8742361854844236,3.8935798442906036,2.61832049033024,2.6492577345219477,0.0,0.1526150173611111,3.780379242324946,11.13723072103161,2.9579452752370234
pooled,selected,cycle116_rank7_obj37,116.0,persistence,0.00017952165308088297,0.00017473677144153044,0.00022259377874433994,0.010396900586783886,0.01029735617339611,0.00020636873750845552,0.00020607541227946058,0.8698223415777802,0.8580429378548203,0.7705124634829535,0.7592027184593984,0.0,0.1526150173611111,3.780379242324946,11.13723072103161,2.9579452752370234
pooled,selected,cycle116_rank7_obj37,116.0,velocity,0.0005310152255333378,0.0005222643085289747,0.0006984499050304294,0.017867008864413947,0.017756560817360878,0.0006072642809158424,0.0006055153789930046,0.8742186206573461,0.8590478185417896,0.7803827642712712,0.7673951503216245,0.0,0.1526150173611111,3.780379242324946,11.13723072103161,2.9579452752370234
pooled,selected,cycle116_rank8_obj20,116.0,low_rank_dmd,0.0009485909340583021,0.0008550788043066859,0.001794710522517562,0.021882570872548968,0.020280206575989723,0.0002471277675795136,0.00022137818450573832,3.8113261884641867,3.7988606276655155,3.03643445003026,3.0221564590573715,0.0,0.08056640625,3.987079460919189,13.647103887021586,2.866040725731971
pooled,selected,cycle116_rank8_obj20,116.0,persistence,6.950858892196266e-05,5.919200884818565e-05,0.00014565208402927965,0.0061856680404162034,0.005942913005128503,7.03313423855434e-05,6.780182957299985e-05,0.9712055809850848,0.8940752600807687,0.8503923669671933,0.775141877163535,0.0,0.08056640625,3.987079460919189,13.647103887021586,2.866040725731971
pooled,selected,cycle116_rank8_obj20,116.0,velocity,0.00019921444663850707,0.0001800479949451983,0.0004701917932834476,0.010567066608928144,0.010336255189031363,0.00020898263710478204,0.00020362280338304117,0.9351047376954014,0.8767723164167054,0.8227160663232346,0.7778717259222261,0.0,0.08056640625,3.987079460919189,13.647103887021586,2.866040725731971
pooled,selected,cycle86_rank2_obj6,86.0,low_rank_dmd,0.0026465126720722765,0.002821190282702446,0.0054005831480026245,0.02942227484891191,0.031056173145771027,0.00014572642703569727,0.00014497734082397074,16.650434245076134,19.25727468743127,3.7606212141548268,3.952994139694858,0.0,0.20947265625,5.344092852173012,37.011496821694855,2.2262387155051773
pooled,selected,cycle86_rank2_obj6,86.0,persistence,7.150515108378386e-05,3.883200770360418e-05,0.000965821323916316,0.0051997947302879766,0.004676877753809094,3.80790992267066e-05,3.584302248782478e-05,1.4416118320123439,1.0811395275204474,1.0634971444085906,0.9360248536411934,0.0,0.20947265625,5.344092852173012,37.011496821694855,2.2262387155051773
pooled,selected,cycle86_rank2_obj6,86.0,velocity,0.0001591875357007666,0.0001031605243042577,0.0009274185285903513,0.008528317994205281,0.007714350009337068,0.0001095129198347422,0.00010558513895375654,1.3230371908498157,0.9956221560971907,1.0128675690503397,0.8610322824017038,0.0,0.20947265625,5.344092852173012,37.011496821694855,2.2262387155051773
pooled,selected,cycle86_rank3_obj5,86.0,low_rank_dmd,0.006171129971335176,0.006339862011373043,0.011007701978087425,0.05304374801926315,0.0547382477670908,0.0009353678779007168,0.0009636834147386253,6.27437916493795,6.5784785971318644,3.410018237747675,3.623490920877079,0.0,0.13194444444444445,4.595016519669338,44.30435566173558,2.280729958918827
pooled,selected,cycle86_rank3_obj5,86.0,persistence,0.00013928946441410517,7.203790664789267e-05,0.0019451742991805077,0.007186927177826874,0.006314090685918927,7.406938948406605e-05,6.719940938637592e-05,1.372317893549875,1.068757882998728,1.0280787903948916,0.9042028117760856,0.0,0.13194444444444445,4.595016519669338,44.30435566173558,2.280729958918827
pooled,selected,cycle86_rank3_obj5,86.0,velocity,0.0003176816544510075,0.00019234352657804266,0.0018590029794722795,0.011870948976138607,0.010532804764807224,0.0002056849029941077,0.0001947634809766896,1.3471837909491935,0.9929576259998067,1.031632383621458,0.8611214198672354,0.0,0.13194444444444445,4.595016519669338,44.30435566173558,2.280729958918827
pooled,selected,cycle86_rank4_obj9,86.0,low_rank_dmd,0.012765999694238417,0.014476161915808916,0.023268165066838264,0.06915027741342783,0.07569969072937965,0.0026142208043893334,0.002964471117593348,4.473264802662185,4.882689464347524,3.4124066041491816,3.6531635642880667,0.0,0.1218532986111111,3.518927813373632,50.23003558722987,1.9902711378535396
pooled,selected,cycle86_rank4_obj9,86.0,persistence,0.0002541507196838211,9.988728925236501e-05,0.00449791457504034,0.008786216596490704,0.0072794826701283455,0.00010438190770400979,8.71063384693116e-05,1.4898988396739226,1.1432518093203488,1.2122962018897734,1.0057595383403977,0.0,0.1218532986111111,3.518927813373632,50.23003558722987,1.9902711378535396
pooled,selected,cycle86_rank4_obj9,86.0,velocity,0.0005058288420514145,0.0002574759710114449,0.00402330094948411,0.014263755496358499,0.012170023750513792,0.0002789777436191798,0.0002527833421481773,1.4480381085753715,1.0333382183716626,1.1948192979221182,0.9081302586901678,0.0,0.1218532986111111,3.518927813373632,50.23003558722987,1.9902711378535396
pooled,selected,cycle86_rank5_obj8,86.0,low_rank_dmd,0.005535067313758191,0.0059392754919826984,0.009440038353204727,0.04650976345874369,0.048323703929781914,0.0012525092461146414,0.0013410484534688294,4.20782536758683,4.43293801961792,2.7878787168585983,2.8961734532668277,0.0,0.17909071180555558,5.377963073534964,64.50108729654775,2.075303021675492
pooled,selected,cycle86_rank5_obj8,86.0,persistence,8.581355052683648e-05,4.3551039198064245e-05,0.0012864539166912436,0.005580434430157766,0.004926641471683979,4.2535255261100247e-05,3.873060632031411e-05,1.4278529519014915,1.0946309121616782,1.0886652947622113,0.9590319428890647,0.0,0.17909071180555558,5.377963073534964,64.50108729654775,2.075303021675492
pooled,selected,cycle86_rank5_obj8,86.0,velocity,0.00017808912070904626,0.0001063569143298082,0.0011872918112203479,0.009036115676281042,0.00796465203166008,0.0001190593175124377,0.00011245404311921448,1.311180009451633,0.9609146380428458,1.0286267972109893,0.8642466927324777,0.0,0.17909071180555558,5.377963073534964,64.50108729654775,2.075303021675492
pooled,selected,cycle86_rank8_obj17,86.0,low_rank_dmd,0.005554163759370567,0.004961349535733461,0.013236853294074535,0.04594557487871498,0.04625421762466431,0.0010891231413552305,0.0010985510889440775,4.763216770561889,4.840875071298926,3.111027396502135,3.21248624862278,0.0,0.10541449652777779,3.8991914755100505,32.05880723764232,2.093035871900288
pooled,selected,cycle86_rank8_obj17,86.0,persistence,0.0001732492328301305,7.88870056567248e-05,0.002715169917792082,0.0077312937210081145,0.006696862867102027,8.664347683406959e-05,7.085896140779369e-05,1.3455518865896554,1.121003573143292,1.0751269326478463,0.9413678105992568,0.0,0.10541449652777779,3.8991914755100505,32.05880723764232,2.093035871900288
pooled,selected,cycle86_rank8_obj17,86.0,velocity,0.00036261685909266816,0.00020257815049262717,0.0024372991174459457,0.012624453491298482,0.010885812807828188,0.00024006157491385238,0.0002074744552373886,1.2500348042566582,0.9995316651527932,1.0156514896723796,0.8527406343264966,0.0,0.10541449652777779,3.8991914755100505,32.05880723764232,2.093035871900288
pooled,transfer_ranked,cycle116_rank12_obj1,116.0,low_rank_dmd,0.006030558404745534,0.005837752716615796,0.0077921925112605095,0.04755203367676586,0.04656829498708248,0.000990311036730418,0.0009196134633384645,6.412908983838633,6.54852758543738,2.204844182707465,2.1720641395376212,0.0,0.34847005208333337,27.363295086379125,57.08775403615271,2.937799790104
pooled,transfer_ranked,cycle116_rank12_obj1,116.0,persistence,0.00010563663795437606,0.0001032359286909923,0.00012610269186552614,0.007974020569236018,0.007942388765513897,0.00010032047157437773,0.00010057236067950726,1.0529090987083713,1.0392631441104219,0.9077506978141722,0.8989164094109459,0.0,0.34847005208333337,27.363295086379125,57.08775403615271,2.937799790104
pooled,transfer_ranked,cycle116_rank12_obj1,116.0,velocity,0.0003103392928096582,0.0003015732509084046,0.0003764939319808036,0.013707407837500796,0.013599743600934744,0.00029475103110598866,0.00029413642187137157,1.052707623461359,1.031502948107705,0.9175605070864685,0.9069127771347637,0.0,0.34847005208333337,27.363295086379125,57.08775403615271,2.937799790104
pooled,transfer_ranked,cycle116_rank12_obj2,116.0,low_rank_dmd,0.011079164110924467,0.010819436516612768,0.022735534235835075,0.055267617281060666,0.05842551775276661,0.0012206851642986294,0.0011619420256465673,8.349516744652913,9.15454884212874,3.56034940375861,3.7130576493069016,0.0,0.19645182291666669,25.378014840116585,171.7694484962659,2.8710490651537683
pooled,transfer_ranked,cycle116_rank12_obj2,116.0,persistence,6.45002019155072e-05,6.178934927447699e-05,8.667849760968238e-05,0.006082394582335837,0.005981921451166272,6.324075388874917e-05,6.346936061163433e-05,1.0199348457941486,0.9853545619473028,0.8707749456040567,0.8476870619286376,0.0,0.19645182291666669,25.378014840116585,171.7694484962659,2.8710490651537683
pooled,transfer_ranked,cycle116_rank12_obj2,116.0,velocity,0.00018518324441174627,0.0001791975591913797,0.0002720391203183681,0.010338061372749507,0.01024505402892828,0.00018868046663556015,0.00018908044876297936,0.9809526634341617,0.9743703196906438,0.8447130370375815,0.8388682118284561,0.0,0.19645182291666669,25.378014840116585,171.7694484962659,2.8710490651537683
pooled,transfer_ranked,cycle116_rank12_obj3,116.0,low_rank_dmd,0.0012767796088155592,0.001116991857998073,0.0022170681040734053,0.023214605287648737,0.0221322113648057,0.00037188442638580455,0.0003487703506834805,3.3591196011394207,3.2311137944791257,1.9514459374275395,1.9468933658899121,0.0,0.30501302083333337,26.1177158996103,17.974172375394794,2.920103161669018
pooled,transfer_ranked,cycle116_rank12_obj3,116.0,persistence,7.103412508513429e-05,6.978428064030595e-05,8.373812306672335e-05,0.00647383724572137,0.006444753613322973,6.408031151750038e-05,6.404938903870061e-05,1.10840848919884,1.093235359771475,0.9185291866392171,0.9136929830694349,0.0,0.30501302083333337,26.1177158996103,17.974172375394794,2.920103161669018
pooled,transfer_ranked,cycle116_rank12_obj3,116.0,velocity,0.00020742697324749315,0.00020217140263412148,0.00025660826941020787,0.011109540850156918,0.011006177868694067,0.0001839904325606767,0.00018373622879153118,1.127185006964802,1.09962059089987,0.929898751374058,0.9153270604729178,0.0,0.30501302083333337,26.1177158996103,17.974172375394794,2.920103161669018
pooled,transfer_ranked,cycle116_rank12_obj4,116.0,low_rank_dmd,0.002456754391459981,0.0022514055017381907,0.0037523109931498766,0.02950932673411444,0.028382791206240654,0.0001334075977865723,0.00013018599565839395,18.258056383054257,17.881727376838487,4.3378267742602,4.38485318138581,0.0,0.1851128472222222,24.263145715616087,61.72789845741012,2.7032847914327283
pooled,transfer_ranked,cycle116_rank12_obj4,116.0,persistence,3.9799741330170946e-05,3.761870175367221e-05,6.943345215404406e-05,0.004669778703828342,0.004583575762808323,3.639082956397033e-05,3.6300754800322466e-05,1.0920313219831828,1.039334193918938,0.9332027134226267,0.8907140912573214,0.0,0.1851128472222222,24.263145715616087,61.72789845741012,2.7032847914327283
pooled,transfer_ranked,cycle116_rank12_obj4,116.0,velocity,0.0001075900354408077,9.804499859455973e-05,0.00019164266996085644,0.007795648169121705,0.007589597720652819,0.00010763546538328228,0.00010705008389777504,0.9970250977326667,0.9127292517207418,0.8644941866003081,0.8055486344590146,0.0,0.1851128472222222,24.263145715616087,61.72789845741012,2.7032847914327283
pooled,transfer_ranked,cycle146_rank2_obj1,146.0,low_rank_dmd,0.006385616332408972,0.0058431357610970736,0.012963417917490005,0.054683544440194964,0.05432564578950405,0.0005499148610397242,0.0005360848444979638,11.053614475949354,10.885709120742568,3.652931956165972,3.5815705265933215,0.0,0.14366319444444445,23.996348529153263,51.2092546921824,2.4217047863742436
pooled,transfer_ranked,cycle146_rank2_obj1,146.0,persistence,0.00012469652938307263,7.87676326581277e-05,0.000829540251288563,0.007418023364152759,0.006521111121401191,6.454573144765163e-05,6.184792800922878e-05,1.7415842344601142,1.3029493721744352,1.2075225266846523,1.0561015229419088,0.0,0.14366319444444445,23.996348529153263,51.2092546921824,2.4217047863742436
pooled,transfer_ranked,cycle146_rank2_obj1,146.0,velocity,0.0003019781820512435,0.0001909430866362527,0.0012716322671622038,0.011756736261304468,0.01032763160765171,0.00018509925894250046,0.00017771001148503274,1.5197635720772835,1.072670921555772,1.0881842096153636,0.9153096650464501,0.0,0.14366319444444445,23.996348529153263,51.2092546921824,2.4217047863742436
pooled,transfer_ranked,cycle146_rank2_obj2,146.0,low_rank_dmd,0.010949092757073231,0.009847234934568405,0.023673273622989655,0.07024201762396842,0.07027176022529602,0.0019887940834451,0.002001936314627528,5.227794686166845,4.917307994824972,3.7569595655217647,3.7870172470818124,0.0,0.0944552951388889,24.00590728570276,62.07671353577889,2.3051822623912948
pooled,transfer_ranked,cycle146_rank2_obj2,146.0,persistence,0.00017638003259889956,9.944388148142025e-05,0.0016174543416127563,0.00788156475755386,0.0069570697378367186,6.652029355791456e-05,6.158480027806945e-05,2.1537352762903317,1.6560271986346473,1.6398650710038463,1.3837766045158042,0.0,0.0944552951388889,24.00590728570276,62.07671353577889,2.3051822623912948
pooled,transfer_ranked,cycle146_rank2_obj2,146.0,velocity,0.0004065881225869816,0.00020054563356097788,0.0022180662490427494,0.01237536413827911,0.010299839545041323,0.0001868486997409491,0.00017199607827933505,1.840417807611902,1.1425727583413157,1.437948524025283,1.0087450931420179,0.0,0.0944552951388889,24.00590728570276,62.07671353577889,2.3051822623912948
pooled,transfer_ranked,cycle146_rank2_obj3,146.0,low_rank_dmd,0.003987979664088925,0.0032286165514960885,0.00985429622232914,0.04349428170826286,0.04146416299045086,0.00039249277324415743,0.0003623828524723649,9.373153258110477,8.815335707295823,4.1924558063197095,4.324254559518369,0.0,0.14274088541666669,24.25844097336723,26.535147358835033,2.509749218612492
pooled,transfer_ranked,cycle146_rank2_obj3,146.0,persistence,0.00015029046608106,0.00010806372665683739,0.0009712706669233739,0.008153367685736157,0.007589918095618486,8.664888696330308e-05,8.501203410560265e-05,1.6133980696897532,1.2732363187396523,1.2067346727195645,1.0520155325112754,0.0,0.14274088541666669,24.25844097336723,26.535147358835033,2.509749218612492
pooled,transfer_ranked,cycle146_rank2_obj3,146.0,velocity,0.0003771913798118476,0.00024638635659357533,0.0013878023019060493,0.01321614658809267,0.011681328527629375,0.0002539145189075498,0.00024876267707441,1.4263829975700364,0.9891856616323532,1.1017837909643824,0.8653572973472171,0.0,0.14274088541666669,24.25844097336723,26.535147358835033,2.509749218612492
pooled,transfer_ranked,cycle146_rank2_obj4,146.0,low_rank_dmd,0.00365041803161148,0.0034314041258767247,0.004797030705958605,0.03709941194392741,0.03683914430439472,0.0002780128534141113,0.0002748240658547729,13.102862888464871,12.572256255810181,3.8744930236701345,3.8276978597479285,0.0,0.19612630208333334,25.08453257672064,47.29598996527891,2.470769745087201
pooled,transfer_ranked,cycle146_rank2_obj4,146.0,persistence,7.71824003322763e-05,5.365456672734581e-05,0.0005732473800890148,0.0059505549288587645,0.005438373191282153,4.2313430640206207e-05,4.1692943341331556e-05,1.7037625333952502,1.305547019844858,1.222751580307011,1.083996276685454,0.0,0.19612630208333334,25.08453257672064,47.29598996527891,2.470769745087201
pooled,transfer_ranked,cycle146_rank2_obj4,146.0,velocity,0.00019069993959419662,0.00012511417298810557,0.0008251231047324836,0.009600628502084874,0.008581125177443027,0.00012397313003020827,0.00012200378841953352,1.4846930435515366,1.0166336517912913,1.1109895811541743,0.8953136388950147,0.0,0.19612630208333334,25.08453257672064,47.29598996527891,2.470769745087201
pooled,transfer_ranked,cycle147_rank11_obj1,147.0,low_rank_dmd,0.0026512642398301978,0.0024406738812103868,0.005028982646763325,0.03659476141911,0.033888060599565506,0.00044543552121467656,0.00043391525105107576,5.87166538711137,5.6382713481416005,3.5656214882858963,3.502957786300499,0.0,0.1457790798611111,24.26761527106625,17.927096196662067,2.784487667349801
pooled,transfer_ranked,cycle147_rank11_obj1,147.0,persistence,0.00014789144938731624,0.00013019415928283706,0.00034303919528611004,0.008558514280593954,0.00828135060146451,0.00010050553555629449,0.00010008482058765367,1.4605352983716706,1.2721342628278993,1.1695679372283119,1.0775804427225122,0.0,0.1457790798611111,24.26761527106625,17.927096196662067,2.784487667349801
pooled,transfer_ranked,cycle147_rank11_obj1,147.0,velocity,0.0004118019169254694,0.000345663633197546,0.001014229143038392,0.014299134578322992,0.013693553395569324,0.00029689469920413103,0.0002919789112638682,1.3736152439662848,1.1843836287755676,1.1074928958181158,0.9869318667749365,0.0,0.1457790798611111,24.26761527106625,17.927096196662067,2.784487667349801
pooled,transfer_ranked,cycle147_rank11_obj2,147.0,low_rank_dmd,0.004437349998624995,0.003876107046380639,0.009111857041716576,0.04631853266619146,0.04375657066702843,0.00045915312057331903,0.0004392305272631347,9.358746701211459,8.852402859895935,3.311179857140827,3.113026280311943,0.0,0.138671875,23.264156540689225,33.9860422500214,2.7003161730328666
pooled,transfer_ranked,cycle147_rank11_obj2,147.0,persistence,0.0001305638934354647,0.0001224900915985927,0.0003976186562795192,0.007970384787768126,0.007894221693277359,7.136266663110291e-05,7.073135566315614e-05,1.7960509433611251,1.72308611085663,1.31222285523313,1.3357261266954459,0.0,0.138671875,23.264156540689225,33.9860422500214,2.7003161730328666
pooled,transfer_ranked,cycle147_rank11_obj2,147.0,velocity,0.00035256379305792507,0.0003016048431163654,0.000993564142845571,0.013033907336648554,0.012790484353899956,0.00020771112667716807,0.00020546482119243592,1.6551037438892995,1.4531493462868128,1.2208501562968292,1.1732629639527288,0.0,0.138671875,23.264156540689225,33.9860422500214,2.7003161730328666
pooled,transfer_ranked,cycle147_rank11_obj3,147.0,low_rank_dmd,0.0018335229688091204,0.0017890340532176197,0.003256129566580057,0.026419381494633853,0.025630217976868153,0.000376531533220259,0.0001859917538240552,6.802564150298209,7.057013632577788,2.10405604234384,2.0673075457677106,0.0,0.2158745659722222,24.624743710237528,22.347899426013374,2.745920728627297
