roi_id,cycleNo,source_stem,local_cycle_index,front_candidate_rank,object_candidate_rank,validation_score,validation_label,object_x_full_approx,object_y_full_approx,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,cohort_role,selection_subrole,event_reference_cycle,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,transferred_masked_residual_signature,npz_path,preview_png,context_role,default_q70_D_um2_per_s,default_q70_D_p05_um2_per_s,default_q70_D_p95_um2_per_s,default_q70_positive_ci,default_q70_radius2_r2,positive_ci_fraction,q70_threshold,q70_area_fraction_median,q70_area_fraction_cv,q70_components_median,q70_fragmented_frame_fraction,q70_largest_component_fraction_median,q70_edge_contact_fraction_median,q70_centroid_path_px,q70_centroid_net_px,q70_radius2_slope_per_sample,q70_radius2_r2_per_sample,automatic_front_identity_flags,automatic_front_identity_score,review_id,panel_png,manual_particle_identity_ok,manual_q70_front_coherent,manual_artifact_or_drift_risk,manual_diffusion_interpretable,manual_final_decision,manual_reviewer,manual_review_date
cycle76_rank8_obj2,76.0,9_c2_x10_010723,1,8,2,25.083032624261563,balanced_future_roi_candidate,1190.9818181818182,1047.490909090909,1095,951,1287,1143,192,96,96,909,1818,8314.3515625,8314.6298828125,0.2783203125,0.0823720544576644,0.0823763534426689,4.298985004425049e-06,0.2500000000000227,future8_negative,low_risk_negative,76.0,0.0,1.0,0.0,0.2739127589669339,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle76_rank8_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/previews/cycle76_rank8_obj2.png,same_source_prev_cycle_same_object_rank,6.404800570008565e-07,-2.1411065490715443e-06,3.32889994898855e-06,False,0.0168410174821206,0.1706349206349206,0.07791147232055662,0.35028460155781904,0.09590614079062688,54.0,1.0,0.40873240351488926,0.0,21.53692387445518,0.1320299498365109,0.026766170266087793,0.016897638607998866,fragmented_q70_mask;no_dominant_component;weak_radius2_fit,1.425630042122888,C78-FRONT-001,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle78_front_identity_review_packet/panels/cycle76_rank8_obj2_front_identity_panel.png,,,,,,,
cycle78_rank22_obj1,78.0,9_c2_x10_010723,3,22,1,24.74683509607009,balanced_future_roi_candidate,1336.548387096774,121.29032258064515,1241,25,1433,217,192,96,96,2728,3637,8704.68359375,8706.0693359375,1.3857421875,0.0739616081118583,0.0740301460027694,6.85378909111023e-05,0.25,future8_positive,high_warning_positive,78.0,1.0,1.0,0.0,0.2683863942126585,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/previews/cycle78_rank22_obj1.png,same_cycle_neighbor_object,-2.212140457912842e-06,-5.01515970804222e-06,6.793152792406601e-07,False,0.1590262920865164,0.0595238095238095,0.07624874264001846,0.32834032354703413,0.058017151791632,63.0,1.0,0.4819628937624404,0.0,21.023381078186812,0.5424813602790197,-0.09242797221112287,0.15910422346530007,fragmented_q70_mask;no_dominant_component;weak_radius2_fit,1.6410671172277405,C78-FRONT-002,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle78_front_identity_review_packet/panels/cycle78_rank22_obj1_front_identity_panel.png,,,,,,,
cycle78_rank22_obj2,78.0,9_c2_x10_010723,3,22,2,24.49773808606248,balanced_future_roi_candidate,1188.0625,1042.8125,1092,947,1284,1139,192,96,96,2728,3637,8288.068359375,8307.3076171875,19.2392578125,0.0824043601751327,0.0835944041609764,0.0011900439858436,0.25,future8_positive,high_warning_positive,78.0,1.0,1.0,0.0,0.2683863942126585,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/previews/cycle78_rank22_obj2.png,target_nearest_diffusion_candidate,3.456512133062921e-06,1.9531822660687e-06,5.379870113798701e-06,True,0.4236646385622081,0.3968253968253968,0.07771071717143058,0.3519322947872978,0.09489323321208398,53.0,1.0,0.4196332270404671,0.0,18.749032742994544,0.5129455564813664,0.14441346960694823,0.42383105232167195,fragmented_q70_mask;no_dominant_component,1.843464279362139,C78-FRONT-003,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle78_front_identity_review_packet/panels/cycle78_rank22_obj2_front_identity_panel.png,,,,,,,
cycle78_rank22_obj3,78.0,9_c2_x10_010723,3,22,3,24.263112458779265,balanced_future_roi_candidate,1657.247311827957,138.5806451612903,1561,43,1753,235,192,96,96,2728,3637,8068.361328125,8074.6630859375,6.3017578125,0.0765378400683403,0.0768317878246307,0.0002939477562904,0.25,future8_positive,high_warning_positive,78.0,1.0,1.0,0.0,0.2683863942126585,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj3.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/previews/cycle78_rank22_obj3.png,same_cycle_neighbor_object,-4.30707430774156e-07,-2.837410493299766e-06,5.685821202490895e-07,False,0.0091075290719327,0.2301587301587301,0.07345127165317535,0.3305871779508688,0.0794770169715058,78.5,1.0,0.33587757361195963,0.0,22.301233013013967,0.21004233277849702,-0.017964378325927646,0.009080119099505235,fragmented_q70_mask;no_dominant_component;weak_radius2_fit,1.344957692711465,C78-FRONT-004,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle78_front_identity_review_packet/panels/cycle78_rank22_obj3_front_identity_panel.png,,,,,,,
cycle84_rank23_obj2,84.0,9_c2_x10_010723,9,23,2,24.753681477229097,balanced_future_roi_candidate,1185.1333333333334,1028.9333333333334,1089,933,1281,1125,192,96,96,8186,9095,8297.2705078125,8295.58203125,-1.6884765625,0.0778425633907318,0.0777446031570434,-9.796023368835448e-05,0.2915475947422533,future8_positive,high_warning_positive,84.0,1.0,1.0,0.0,0.257364534667413,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle84_rank23_obj2.npz,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/previews/cycle84_rank23_obj2.png,same_source_later_cycle_same_object_rank,-2.447960211158605e-07,-2.4407696435498634e-06,1.5636068775127323e-06,False,0.0025524524208356,0.1547619047619047,0.07296231612563132,0.34294487717195926,0.09146340544300542,55.0,1.0,0.42347136726200796,0.0,21.503336887120554,0.26342239998120154,-0.010228840583343855,0.002549721159683327,fragmented_q70_mask;no_dominant_component;weak_radius2_fit,1.4260210884216913,C78-FRONT-005,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle78_front_identity_review_packet/panels/cycle84_rank23_obj2_front_identity_panel.png,,,,,,,
