manual_qc_rank,roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,capacity_fraction_of_first,coulombic_inefficiency_pct,echem_regime_pc1,echem_regime_pc2,shape_V_mean,shape_I_abs_mean_mA,all_dq_abs_entropy,front_radius_q60_slope_px_per_norm_time_source_echem_context_residual,front_radius_q70_slope_px_per_norm_time_source_echem_context_residual,front_radius_q80_slope_px_per_norm_time_source_echem_context_residual,masked_minus_background_mean_slope_source_echem_context_residual,masked_minus_background_mean_median_source_echem_context_residual,mask_area_fraction_slope_source_echem_context_residual,mask_centroid_path_px_source_echem_context_residual,front_gradient_peak_radius_slope_px_per_norm_time_source_echem_context_residual,apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual,front_radius_slope_px_per_norm_time_source_echem_context_residual,front_radius2_slope_px2_per_norm_time_source_echem_context_residual,front_radius_slope_r2_source_echem_context_residual,front_radius2_slope_r2_source_echem_context_residual,front_radius_monotonic_fraction_source_echem_context_residual,front_gradient_strength_median_source_echem_context_residual,front_gradient_coherence_source_echem_context_residual,phase_fraction_slope_per_norm_time_source_echem_context_residual,phase_fraction_slope_r2_source_echem_context_residual,kymograph_temporal_energy_source_echem_context_residual,radial_profile_last_minus_first_l1_source_echem_context_residual,consensus_review_rank,consensus_review_score,matched_positive_support_count,visual_sanity_score,visual_sanity_flag,visual_review_score,visual_front_plausibility_score,visual_qc_tier,visual_mode_name,visual_mode_cluster,kinetics_status,stable_particle_mask_fraction,frame_mask_fraction_median,frame_mask_fraction_iqr,particle_centroid_path_px,particle_centroid_max_step_px,masked_mean_delta,masked_mean_total_variation,masked_minus_bg_delta,masked_minus_bg_slope,masked_minus_bg_slope_r2,q55_phase_fraction_first,q55_phase_fraction_last,q55_phase_fraction_delta,q55_phase_fraction_slope,q55_phase_fraction_slope_r2,q55_phase_fraction_total_variation,q55_phase_variation_to_net,q55_max_abs_rate,q55_signed_rate_at_max_abs,q55_time_of_max_abs_rate_frac,q55_positive_rate_fraction,q55_negative_rate_fraction,q55_logistic_amp,q55_logistic_k,q55_logistic_t0,q55_logistic_r2,q55_avrami_n,q55_avrami_logk,q55_avrami_r2,q55_avrami_direction,q65_phase_fraction_first,q65_phase_fraction_last,q65_phase_fraction_delta,q65_phase_fraction_slope,q65_phase_fraction_slope_r2,q65_phase_fraction_total_variation,q65_phase_variation_to_net,q65_max_abs_rate,q65_signed_rate_at_max_abs,q65_time_of_max_abs_rate_frac,q65_positive_rate_fraction,q65_negative_rate_fraction,q65_logistic_amp,q65_logistic_k,q65_logistic_t0,q65_logistic_r2,q65_avrami_n,q65_avrami_logk,q65_avrami_r2,q65_avrami_direction,q75_phase_fraction_first,q75_phase_fraction_last,q75_phase_fraction_delta,q75_phase_fraction_slope,q75_phase_fraction_slope_r2,q75_phase_fraction_total_variation,q75_phase_variation_to_net,q75_max_abs_rate,q75_signed_rate_at_max_abs,q75_time_of_max_abs_rate_frac,q75_positive_rate_fraction,q75_negative_rate_fraction,q75_logistic_amp,q75_logistic_k,q75_logistic_t0,q75_logistic_r2,q75_avrami_n,q75_avrami_logk,q75_avrami_r2,q75_avrami_direction,front_consensus_score,front_residual_outward_z_mean,front_raw_outward_z_mean,front_quantile_positive_fraction,front_radius2_slope_px2_per_norm_time,manual_front_review_gate,automatic_diffusion_claim_gate,strict_qc_priority_score,n_passed_component_gates,visual_qc_tier_visual,visual_mode_name_visual,visual_front_plausibility_score_visual,visual_artifact_risk_score,z__masked_minus_bg_slope,z__q55_phase_fraction_delta,z__q55_phase_fraction_slope,z__q65_phase_fraction_slope,z__q75_phase_fraction_slope,z__q75_logistic_amp,z__q75_avrami_n,z__front_consensus_score,z__front_residual_outward_z_mean,z__front_raw_outward_z_mean,z__front_quantile_positive_fraction,z__front_radius2_slope_px2_per_norm_time,z__front_radius2_slope_px2_per_norm_time_source_echem_context_residual,z__visual_sanity_score,z__visual_review_score,z__strict_qc_priority_score,kinetic_evidence_score,front_evidence_score,qc_evidence_score,front_kinetic_product,front_kinetic_concordance_score,front_kinetic_tier,render_status,frame_strip_png,mask_overlay_png,kymograph_png,n_frames_loaded,frame_height,frame_width,front_trace_r2_mode,front_direction_agreement_gate,stable_mask_gate,centroid_stability_gate,source_fraction_in_top40,has_visual_assets,event_priority,manual_qc_decision_score,manual_qc_action_tier,evidence_tags,review_question,manual_visual_render_status,manual_frame_strip_png,manual_mask_overlay_png,manual_kymograph_png,manual_n_frames_loaded,manual_frame_height,manual_frame_width
1,source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.4685353351648,source_balanced_pre_event_candidate,1185.3538461538462,1036.123076923077,65.0,9524.556640625,22.5175895690918,1089,940,1281,1132,192,96,96,4548,5456,8267.41796875,8285.4951171875,18.0771484375,0.0771297514438629,0.0782842934131622,0.0011545419692993,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj2_9_c2_x10_010723.npz,,0.9492506945317226,1.1628620791864392,0.3087284896011025,-2.872292915981058,3.828769516881179,0.5008889999999999,2.7170470103387645,,,-0.1367219760731627,0.0049262747614129,0.004344329061148,-0.0002232371579704,-1.380379253426458,0.6999318228132846,,1.6030353725250368,14.87199861933618,0.5128376056621841,0.4939487527327392,0.0196290906837728,-0.0046266158151616,0.1266540830068501,0.0396055308352583,0.0531431273699506,-9.880496247941202e-05,-0.0006003713654785,8,0.764613105153772,31.0,0.7611725521622965,reviewable_auto,0.5055752064152222,0.3216292145360705,front_plausible_followup,low front-plausibility context,0.0,ok,0.3000217013888889,0.3000217013888889,0.0,22.950607735607765,0.6180003266945182,0.0024748503272615,0.1075937980095473,-0.002032030140269,0.0059834761009197,0.0167916214280856,0.4365280289330922,0.4242314647377938,-0.0112839059674503,-0.0010690516582463,3.093899671235967e-05,0.3783001808318265,33.52564102564087,0.6321880650994594,-0.6321880650994594,0.968421052631579,0.5,0.5,-0.1058438389835482,20.59183687049028,0.8516653237544197,0.2999850635860912,-0.3305681148933833,-0.8370148902263163,0.0951510966636791,decay,0.3475587703435804,0.3374321880650994,-0.0062206148282097,0.009184019686434,0.0038118539075847,0.2874502712477397,46.20930232558121,0.4775768535262159,-0.4775768535262159,0.6421052631578947,0.5104166666666666,0.4895833333333333,-0.0731589857275375,-24.53983612435093,0.1929543224699001,0.3350100480862065,-0.3802690088682554,-0.7486086986942031,0.1325853506785151,decay,0.24376130198915,0.2481012658227848,0.0066546112115732,0.013920974627617,0.0235043359450646,0.1854611211573236,27.869565217391305,0.3229656419529796,0.3229656419529796,0.4736842105263157,0.5104166666666666,0.4895833333333333,0.0487060374578793,21.79448640711149,0.2020198528789048,0.4004416645371054,0.4997890184067392,-0.0870550174948344,0.1993427183725331,growth,5.422185747758676,1.932040704617738,1.9569767838957788,0.3333333333333333,15.449097938144329,True,False,0.6003771693199745,6.0,front_plausible_followup,low front-plausibility context,0.3216292145360705,0.0098626239687449,1.1331009410151869,-0.2372801368842846,0.2285561521227177,0.5702998881875466,0.7962513390773157,0.1189533909689467,2.0961211080073325,1.7566362932811164,1.828822928010706,1.325631998801094,-0.6744907594765952,1.5169884659859465,2.72722946312115,2.65935822868918,0.7717743714649421,1.869398726481706,0.6722860974992517,1.4134697316205695,1.7668437755452755,0.9502560498045074,1.123681016379142,strict_gate_manual_front_review,ok,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank008_source_balanced_cycle80_rank62_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank008_source_balanced_cycle80_rank62_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank008_source_balanced_cycle80_rank62_obj2_9_c2_x10_010723_kymograph.png,96.0,96.0,96.0,0.2786775858370451,True,True,True,0.15,True,1.0,1.1810114699883396,review_strict_front_gate,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;strict_manual_front_gate_pass;diffusion_claim_blocked;front_plausible_followup,"Can a human confirm a coherent outward/front-like trace in the strip, overlay, and radial kymograph?",ok,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank001_review_strict_front_gate_source_balanced_cycle80_rank62_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank001_review_strict_front_gate_source_balanced_cycle80_rank62_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank001_review_strict_front_gate_source_balanced_cycle80_rank62_obj2_9_c2_x10_010723_kymograph.png,96,96,96
2,source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,28,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,5.0,35.0,1.0,0.0,True,23.25513376257133,source_balanced_pre_event_candidate,844.0588235294117,81.82352941176471,68.0,7681.2578125,22.20478248596192,748,0,940,192,192,96,96,6188,7425,8924.9560546875,8921.62890625,-3.3271484375,0.0908863767981529,0.090407945215702,-0.0004784315824508,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723.npz,,,,-0.2604572159350691,-2.572168381502243,,,,0.7921028212972475,0.7915679804073752,0.3710468964125891,0.0020364268941159,-0.0009949000648624,-0.0059954299855164,-2.051161815209717,1.5365425751433708,0.5500140014404419,1.168490423459258,15.83874160171226,0.0337577780336401,0.0103628912834208,0.0036123576762846,0.0156340966424243,0.0847036474380352,0.0239487406505815,-0.0327193717070953,-0.0003444289407778,8.333823495266807e-05,1,0.9317537495644084,56.0,0.5213871146596205,uncertain_auto,0.560049612267881,0.2467970538416442,front_plausible_followup,low front-plausibility context,2.0,ok,0.3000217013888889,0.3000217013888889,0.0,51.96127037820943,5.0832230264020914,0.0005231103726795,0.1167914577925184,0.0010323746627632,0.0096269012287833,0.0476923232442669,0.4368896925858951,0.4311030741410488,0.0201084990958408,-0.0186927443559959,0.0040422426173915,1.5100180831826409,75.09352517985627,4.937251356238704,-4.937251356238704,0.5473684210526316,0.5625,0.4375,0.138436862526509,-46.72383666595682,0.9621155409183294,0.0640015098203757,0.2091130853723306,-0.3890071263897891,0.0596831788806858,growth,0.3385171790235081,0.3464737793851717,0.0237251356238698,0.0001055629089689,1.9479362711738449e-07,1.2065099457504522,50.85365853658526,4.329113924050638,-4.329113924050638,0.5473684210526316,0.5625,0.4375,0.2785063229516038,0.0015006587609607,0.2907941726897115,1.923657676483615e-07,0.2414242227245707,-0.4131598468639055,0.0536368261970998,growth,0.2426763110307414,0.2491862567811935,0.0187341772151898,0.0151972837941128,0.006753976437624,0.8019529837251358,42.80694980694979,3.246835443037977,-3.246835443037977,0.5473684210526316,0.5833333333333334,0.4166666666666667,0.1043066597097227,30.72314981936483,0.1672043401839658,0.4098125995937207,0.402216989548146,-0.1554033603272508,0.1394305102054541,growth,6.18055737557084,1.8082311266342943,1.9613968276192564,1.0,16.473582474226824,False,False,0.487628199862207,3.0,front_plausible_followup,low front-plausibility context,0.2467970538416442,0.2400513801555957,2.146182373613629,1.6697491114078755,-0.4652059291673405,0.094266534700007,0.887901426273332,0.6510467734280911,1.7859979761987703,2.2219959860556706,1.667584484558725,1.330381002360166,0.6744907594765953,1.6453859885920905,2.9034139551384457,-0.8454636260211296,1.1595101106436654,0.8718317210402688,0.9671340380649094,1.7405420293636154,0.3952927352209349,1.6833374412801254,1.223670979914382,near_pre_front_kinetic_review,ok,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank001_source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank001_source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank001_source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723_kymograph.png,96.0,96.0,96.0,0.0280797541194275,True,True,False,0.2,True,1.0,1.083118865159323,review_front_and_kinetics_first,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked;visual_sanity_uncertain;front_plausible_followup,Do masked optical kinetics and the radial/front view describe the same localized pre-event change?,ok,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank002_review_front_and_kinetics_first_source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank002_review_front_and_kinetics_first_source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank002_review_front_and_kinetics_first_source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723_kymograph.png,96,96,96
3,source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,29,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,36.0,1.0,0.0,True,24.14387666053677,source_balanced_pre_event_candidate,845.448275862069,83.03448275862068,58.0,9333.2646484375,25.55080223083496,749,0,941,192,192,96,96,7426,8662,8921.19921875,8915.037109375,-6.162109375,0.0898796021938324,0.0892558693885803,-0.000623732805252,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723.npz,,,,-0.2605011804640172,-2.571835568724584,,,,0.51008203639254,0.6187876097291262,0.7750976236316451,0.0048799999523019,-0.0011708090380861,-0.0067212148946298,5.024227878078882,-1.4012809402156534,0.5191468596436916,0.8616921046768429,12.304358599293252,-0.0756351351884245,-0.0770321203785558,-0.0461817655413933,-0.0147670173135817,0.0828195228301373,-0.0098411148150706,-0.0336185776669116,-0.0002192094622102,0.0020406540961524,2,0.9055233514265107,55.0,0.559695833755315,uncertain_auto,0.5899088357604971,0.2624383028523723,front_plausible_followup,low front-plausibility context,0.0,ok,0.3000217013888889,0.3000217013888889,0.0,81.78446304997402,8.036223935026369,0.000406341173873,0.1131381220290199,0.001295580670519,0.0121840285887168,0.0738365133285369,0.4296564195298372,0.4296564195298372,0.0228571428571427,-0.0659447996868067,0.0566063044656305,1.48875226039783,65.13291139240523,4.889150090415921,-4.889150090415921,0.5578947368421052,0.5625,0.4375,,,,,0.0222198155266736,-0.7113626350671308,0.0004100002236143,growth,0.3352622061482821,0.3493670886075949,0.0290054249547921,-0.0289244700881785,0.0169033361090013,1.19631103074141,41.24438902743128,4.284448462929483,-4.284448462929483,0.5578947368421052,0.5729166666666666,0.4270833333333333,,,,,0.1314687155064831,-0.5712238899829872,0.0171422568995118,growth,0.2444846292947558,0.2412296564195298,0.0114285714285714,-0.0011825842172965,4.495408603366613e-05,0.8283544303797468,72.48101265822768,3.2021699819168177,-3.2021699819168177,0.5578947368421052,0.5729166666666666,0.4270833333333333,0.3995848077272022,-9.818833929764564,1.1346538112808002,0.1339545538532163,0.257185691810653,-0.5937561217543044,0.0679564060639876,growth,5.0567116768691465,1.5943720362916645,1.736351817688453,1.0,12.903350515463927,False,False,0.5255668900691663,4.0,front_plausible_followup,low front-plausibility context,0.2624383028523723,0.0496638282980846,2.8572106391120187,1.8367240225486587,-2.325297614476983,-1.4279375467016604,-0.2883154112399496,3.4768343668337303,1.3250302091987076,1.5323703857644095,1.389073666522391,1.0885871152463236,0.6744907594765953,1.1979327352835178,2.259288799613381,-0.285524551693275,1.3720408929623706,1.2075011800352176,0.7791783807535031,1.3569572436511033,0.7646725071014377,1.0573117478598033,1.0070384384304834,near_pre_front_kinetic_review,ok,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank002_source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank002_source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank002_source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723_kymograph.png,96.0,96.0,96.0,0.0586754657881716,True,True,False,0.2,True,1.0,1.061880590110068,review_front_and_kinetics_first,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked;visual_sanity_uncertain;front_plausible_followup,Do masked optical kinetics and the radial/front view describe the same localized pre-event change?,ok,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank003_review_front_and_kinetics_first_source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank003_review_front_and_kinetics_first_source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank003_review_front_and_kinetics_first_source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723_kymograph.png,96,96,96
4,source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.41815372880088,source_balanced_pre_event_candidate,1187.876923076923,1042.953846153846,65.0,9549.6884765625,22.305952072143555,1092,947,1284,1139,192,96,96,2728,3637,8288.068359375,8307.3076171875,19.2392578125,0.0824043601751327,0.0835944041609764,0.0011900439858436,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj2_9_c2_x10_010723.npz,,0.949186607182162,1.180856170890365,0.3006310596976212,-2.8834338179072483,3.822158104555281,0.500889,2.7190377869615103,-0.318039850146559,,-0.15708264236789,0.005573755231385,0.001944633401121,-0.001170651931623,-0.8930734132542923,0.0928154521959665,,1.1412832491748364,11.578854534600689,0.0777849017918827,0.100981015023706,0.0090238845858356,-0.0079928578660425,0.0983797008833988,0.0215386071771391,0.0863199391849603,-3.537898849796015e-05,0.0012939707798112,10,0.742136570603587,30.0,0.7990266934171384,reviewable_auto,0.4667311154996597,0.2628281196119628,routine_or_low_front_plausibility,low front-plausibility context,0.0,ok,0.3000217013888889,0.3000217013888889,0.0,18.33585821603456,0.5439057017155622,0.0028545067199315,0.1071242295989722,-0.0001325340183377,0.0088661715738701,0.0371791876458504,0.437251356238698,0.4397830018083182,0.0056419529837251,0.025862353423687,0.017963102178482,0.3858227848101268,68.38461538461509,0.6905967450271326,-0.6905967450271326,0.968421052631579,0.5104166666666666,0.4895833333333333,0.1079462875619188,21.895050562235824,0.1863129132822941,0.4028402630781069,0.4771632564737179,-0.0422594880219082,0.1664169968997342,growth,0.3446654611211573,0.3497287522603978,0.0083182640144665,0.025683012993792,0.0306700936176488,0.2911392405063292,34.99999999999996,0.4947558770343647,0.4947558770343647,0.4631578947368421,0.5208333333333334,0.4791666666666667,0.0809558907378294,21.64651277614349,0.2014513156734148,0.4219587226407604,0.5268134614416955,-0.0852248509109146,0.1889624576655021,growth,0.247377938517179,0.2535262206148282,0.0086799276672694,0.0222475345351504,0.059922494007115,0.1733092224231463,19.96666666666672,0.2954792043399639,-0.2954792043399639,0.9789473684210526,0.5208333333333334,0.4791666666666667,0.0524276391489854,22.449819274570725,0.2128313079330963,0.4915087386522119,0.6337268482549538,0.0611385971366657,0.2497916749492172,growth,3.305702958102207,0.9930106637779068,1.0914763559323066,0.3333333333333333,12.21907216494846,False,False,0.5560939688124191,5.0,routine_or_low_front_plausibility,low front-plausibility context,0.2628281196119628,0.0097378662183444,1.934655839768953,0.7909337896142543,1.2887191929872177,1.4354327302324392,1.394170684641149,0.1545688130952821,2.52182937446522,0.457898649840273,0.6059147765919902,0.3957170771579574,-0.6744907594765952,1.1121728805616795,2.127068998255033,3.2126529697836226,0.495291460488207,1.4775950591476856,1.360044346400645,0.670713603821723,1.7285131631398385,0.9122002449317363,1.1292644988620104,near_pre_front_kinetic_review,ok,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank010_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank010_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_consensus_visual_packet/visual_assets/rank010_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_kymograph.png,96.0,96.0,96.0,0.0693576163627358,True,True,True,0.15,True,1.0,1.0614486870946769,review_front_and_kinetics_first,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked,Do masked optical kinetics and the radial/front view describe the same localized pre-event change?,ok,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_kymograph.png,96,96,96
