roi_id,cycleNo,source_stem,cohort_role,is_event_roi,event_reference_cycle,validation_score,front_quality_score,front_radius_slope_r2,apparent_diffusion_proxy_ds_px2_per_frame,n_event_particles,mean_drop_frac,evidence_score,degradation_mode_hypothesis,roi_mean_delta,timing_elapsed_s,seconds_per_sample,low_threshold,high_threshold,mid_threshold,high_fraction_first,high_fraction_last,high_fraction_delta,high_fraction_slope_per_frame,high_fraction_slope_r2,low_fraction_delta,low_fraction_slope_per_frame,mid_fraction_delta,mid_fraction_slope_per_frame,high_radius2_delta_px2,high_radius2_slope_px2_per_frame,high_radius2_slope_r2,low_radius2_delta_px2,low_radius2_slope_px2_per_frame,interface_density_mean,interface_density_delta,interface_density_slope_per_frame,centroid_path_px,centroid_net_px,temporal_diff_energy,first_last_corr,cumulative_abs_first_last,high_fraction_slope_per_s,low_fraction_slope_per_s,mid_fraction_slope_per_s,high_radius2_slope_px2_per_s,low_radius2_slope_px2_per_s,interface_density_slope_per_s,validation_score_rollout,low_rank_dmd_mse,low_rank_dmd_mae,low_rank_dmd_psnr,low_rank_dmd_ssim,persistence_mse,persistence_mae,persistence_psnr,persistence_ssim,velocity_mse,velocity_mae,velocity_psnr,velocity_ssim,velocity_mse_ratio_vs_persistence,dmd_mse_ratio_vs_persistence,latent_path_length,latent_mean_step,latent_net_displacement,latent_component0_delta,latent_component1_delta,latent_component0_first,latent_component0_last
cycle62_rank1_obj4,62.0,7_c2_x10_290623,control,0,60.0,,1.9750338827400629,0.7803581370594694,-0.0010294590858875,1.0,0.1707317073170731,5.37722440775176,single_persistent_drop_needs_roi_qc,0.0020438283681869,9242.521957436,97.28970481511578,0.0327484790235757,0.0718645438551902,0.052306511439383,0.2847513481126423,0.2941881366087477,0.0094367884961054,0.0001394195711462,0.0166731827000735,-0.0170760934691431,-0.0001834951415278,0.0272618334331934,0.0002009022691075,31.89118922295154,0.0921097087977977,0.1321243219278082,6.157580324976152,0.1321031837292115,0.1694939584581586,0.0002995805871779,-6.1322179334164286e-06,18.38081405167292,0.7128287583423727,7.554845069535077e-05,0.9197271010614656,0.0273020323365926,1.4330351953599909e-06,-1.8860694651767492e-06,2.0649900160490245e-06,0.000946756997288,0.0013578331230447,-6.303049171615611e-08,6.282223708699526,0.0015560709762212,0.0218614744371734,28.26144308988034,0.8027613877622054,7.48517250031e-05,0.0066677836584858,41.276321481252,0.9650646078388816,0.0002110246555275,0.0112751366687007,36.77098748440631,0.90712879176815,2.8192357025674473,20.788712299639787,10.918184280395508,0.1149282529950141,2.969611883163452,0.0593303442001342,-0.3098268508911133,-0.4835247695446014,-0.4241944253444671
cycle62_rank3_obj9,62.0,7_c2_x10_290623,control,0,60.0,,1.5226033969557806,0.4351365854209194,0.0009999913697182,1.0,0.1707317073170731,5.37722440775176,single_persistent_drop_needs_roi_qc,0.0019223168492317,9242.521957436,97.28970481511578,0.0316753774881362,0.0685444675385951,0.0501099225133657,0.2823547034152187,0.2934391851408028,0.0110844817255841,0.0003162359186558,0.0547248526976659,-0.018124625524266,-0.0004295610534833,0.0226183343319352,0.0004349414753149,5.417711358715792,-0.2021032242654954,0.4986445586842692,6.169565694471885,0.1697398762474333,0.1975156655682045,0.0107849011384062,4.5614720509031867e-05,19.72176073112985,0.073117891503601,8.644965419080108e-05,0.8235944518090812,0.0394897200167179,3.250456142885664e-06,-4.415277590775479e-06,4.470580686224283e-06,-0.0020773341295418,0.0017446848725669,4.688545473101771e-07,5.445827812460037,0.0038428737898357,0.0314842638908885,24.33908439039066,0.7218667527143486,8.728122452339449e-05,0.0071508973196614,40.634992381839375,0.9666349833955368,0.0002372989938521,0.0119459273118991,36.27056005342548,0.9117822003194396,2.7187862584179876,44.02864202261132,14.523822784423828,0.1528823524713516,5.199330806732178,0.8398087024688721,0.3486356735229492,3.819324254989624,4.659132957458496
cycle62_rank4_obj1,62.0,7_c2_x10_290623,control,0,60.0,,1.1137010944495138,0.2855718058002995,-0.0004830536672512,1.0,0.1707317073170731,5.37722440775176,single_persistent_drop_needs_roi_qc,0.0005490258336067,9242.521957436,97.28970481511578,0.0514090716838836,0.1019207723438739,0.0766649220138788,0.2869982025164769,0.2881965248651887,0.0011983223487118,3.980658765195075e-05,0.0017808702048729,0.0125823846614739,-0.0001563278718529,-0.0082384661473936,7.851799125283245e-05,-34.95757360057996,-0.0436737012925547,0.0039014884048093,-33.19223940063239,-0.0090388071808566,0.2067121654683443,0.0005991611743559,-1.0310781942717215e-05,19.35715540643079,0.4233200734149677,0.0001046862962539,0.8175055906243376,0.039314366877079,4.091551899309088e-07,-1.606828514384496e-06,8.070534431371119e-07,-0.0004489036262937,-9.290610140130988e-05,-1.0598019556448737e-07,4.911685287617786,0.0013746815275226,0.0230433314573019,29.147437769868574,0.8203644901389662,0.0001053045614298,0.0079614987334935,39.7922574376941,0.9669985685895348,0.0002992940635522,0.013509104901459,35.246243671529875,0.9107817883502094,2.8421756806016494,13.054339801215683,9.103812217712402,0.0958295986056327,3.134448528289795,1.283997654914856,0.9460313320159912,-1.0874698162078855,0.1965277940034866
cycle86_rank2_obj6,86.0,10_c2_x10_030723,event,1,86.0,,2.198397308847956,0.5428245893496153,-0.0003828212075766,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.0001316592097282,9098.537893392,95.77408308833684,0.0370190571993589,0.0748231269419193,0.0559210920706391,0.2967345715997603,0.2982324745356501,0.0014979029358897,0.0001965956965728,0.0344696517993536,0.0032953864589574,-0.0002841240657003,0.0034451767525464,0.0002748048418594,6.473404930972833,-0.0813105797109616,0.0495521611557819,6.05951835567862,0.2752781452278216,0.177688735769922,0.0047932893948472,-4.745662095854685e-05,13.230823180733385,0.0246781014604048,4.831897240364924e-05,0.981420580032312,0.0129603138193488,2.052702466401991e-06,-2.9666070040916224e-06,2.869302769581444e-06,-0.0008489831182822,0.0028742446427173,-4.955058762063578e-07,6.600365262271105,0.0005674881449522,0.0135777234681881,32.62739414565832,0.8984130004366837,5.044132399234513e-05,0.0052146978850942,43.45724187367276,0.9772174341406352,0.0001352120441424,0.0088160780433099,38.8655738986427,0.9381177713418448,2.680580790522459,11.250460932356193,9.129712104797363,0.0961022302508354,1.6746985912322998,0.1503949165344238,0.0616589188575744,5.131002426147461,5.281397342681885
cycle86_rank5_obj8,86.0,10_c2_x10_030723,event,1,86.0,,1.9606669965442456,0.4585768175560307,0.000766356757609,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.0003325119614601,9098.537893392,95.77408308833684,0.0437227375805377,0.0772898942232132,0.0605063159018754,0.2937387657279808,0.3033253445176752,0.0095865787896944,0.0002593899739496,0.0230609401768991,0.00584182144997,-0.0003952781352985,-0.0043439185140802,0.0004034168360713,16.67665955263442,-0.0220789871403082,0.0041237165930309,-0.4166062078102186,0.1659692526450974,0.2079370131815458,0.0010485320551228,-2.3892892869135507e-05,15.492939511230466,0.3884467698161647,5.278667595121078e-05,0.976481740106244,0.0149396443739533,2.7083524643134087e-06,-4.127193104360045e-06,4.212171216500188e-06,-0.000230531960509,0.0017329244749022,-2.494713820136288e-07,5.911487633945073,0.0014296222525445,0.0198027433361858,28.82253479858812,0.8634565727669676,5.611572828456701e-05,0.005407384931459,43.12374789161584,0.978203665373364,0.0001461320912312,0.0091140287695452,38.57289539804965,0.9406870062978088,2.604120015874219,25.476320030897217,10.073579788208008,0.1060376837849617,1.483196496963501,0.3276090621948242,-0.3396656513214111,-10.129913330078123,-9.8023042678833
cycle86_rank3_obj5,86.0,10_c2_x10_030723,event,1,86.0,,1.456577760966197,0.1376679351873487,-0.0004042854948111,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.000612773001194,9098.537893392,95.77408308833684,0.0254464253783226,0.0676283948123454,0.046537410095334,0.3013780707010186,0.3084182144997004,0.0070401437986818,0.0003532659404343,0.0856633427596599,-0.005991611743559,-0.0004400130511803,0.0065907729179149,0.0004176867388369,23.19464273127619,0.0803919255921714,0.0932558401389427,7.194468534869884,0.3842845908047395,0.1578680472338725,0.0038945476333133,-4.241247549144604e-05,20.305278789786904,0.0048906408018248,9.460682485951112e-05,0.9832854610654862,0.0139014227315783,3.688533777018879e-06,-4.59428100997306e-06,4.361166668144212e-06,0.0008393912319476,0.0040124068893491,-4.428387526542757e-07,5.394256624475365,0.0010727598255471,0.0180194517888594,30.083209271885195,0.8748263364189224,0.0001005372455438,0.007223655557027,40.5922048849668,0.9607380558979226,0.0002615187372612,0.0120992373267654,36.07680405685988,0.9001970340974951,2.601212474507936,10.670272690927682,12.458833694458008,0.1311456114053726,1.0630582571029663,0.2506885528564453,-0.6289963722229004,-0.7626823782920837,-0.5119938254356384
cycle86_rank4_obj9,86.0,10_c2_x10_030723,event,1,86.0,,1.1156177975150214,0.000744874142998,0.0001313458507198,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,-0.0006619244813919,9098.537893392,95.77408308833684,0.026035513728857,0.067326733469963,0.04668112359941,0.3081186339125225,0.3102156980227681,0.0020970641102456,0.000515961728458,0.0950791952203982,-0.0022468544038345,-0.000800411911116,0.0005991611743559,0.0007663931375076,11.124187596991304,0.0175056916833415,0.0016159986196523,-8.14563836424486,0.2028762186439543,0.1902414744357898,0.0082384661473936,9.409540967117087e-05,23.08782386139515,0.2639021249688285,0.0001216511300299,0.9761626362204234,0.0187912229448556,5.387279228579849e-06,-8.357291297456988e-06,8.002093184236246e-06,0.0001827810939959,0.0021182788923892,9.8247257125273e-07,4.6612934650376046,0.0017838974054029,0.0209186919673811,29.69525433011134,0.8783116837297433,0.0001307200993778,0.0081300857273163,39.58817500265376,0.959751041777386,0.0003315138437756,0.0136149553291033,35.07299437321634,0.8974440703917019,2.536058688400144,13.646695603001175,18.20458030700684,0.1916271597146988,1.5880976915359497,-0.4181232452392578,-0.5664563179016113,5.409761428833008,4.99163818359375
cycle86_rank6_obj78,86.0,10_c2_x10_030723,event,1,86.0,,1.85813722649508,0.4228746509426062,-0.000538995063536,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.0003233179450035,9098.537893392,95.77408308833684,0.0420399025082588,0.0947958394885063,0.0684178709983825,0.2995805871779509,0.3030257639304973,0.0034451767525464,0.0002411507909545,0.0449668334802252,0.00584182144997,-0.0004714178094238,0.0128819652486518,0.0004140130973446,7.846877409787453,0.0489831851572811,0.0102797635132863,4.046161314210394,0.3417317672942677,0.1977887207908927,0.0031455961653684,8.940277967872538e-06,16.281372471749982,0.1786550234792114,0.0001341141323791,0.9731810239885106,0.0176862869411706,2.5179128129276577e-06,-4.922185566517223e-06,4.3228093028341525e-06,0.0005114450963952,0.0035681027296191,9.334757044477795e-08,4.564274022953415,0.0009274622962038,0.0190581094939261,30.836632859943016,0.870502292484298,0.0001389394576563,0.0088958046690095,38.88231542989743,0.958109478721694,0.0003771430883716,0.0149878209340386,34.33174095685715,0.8926302485534761,2.714441921203937,6.675298089172768,8.31127643585205,0.0874871239066124,0.6624271869659424,-0.1629416942596435,-0.0813643336296081,-2.7623682022094727,-2.925309896469116
cycle86_rank8_obj17,86.0,10_c2_x10_030723,event,1,86.0,,1.248393377128957,0.0505274760438475,0.0002578172714733,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.0004057213664054,9098.537893392,95.77408308833684,0.0686196848750114,0.1091850996017456,0.0889023922383785,0.304973037747154,0.3024266027561414,-0.0025464349910125,0.000204032382337,0.1222553310147508,-0.0011983223487118,-0.000255130134686,0.005542240862792,0.0002431867360735,3.892501588543496,-0.0502564747284463,0.0152819066964741,-6.786659070868154,0.2733884509003282,0.2218113391252247,0.0031455961653684,-7.848344926977237e-05,17.2157252804701,0.4873290362637293,0.0001039573398884,0.9595343557809408,0.0183719638735055,2.130350672726507e-06,-2.663874468532177e-06,2.539170600560781e-06,-0.0005247398159071,0.002854513894413,-8.19464376363525e-07,4.404672825684108,0.0014586938896172,0.0204392834857571,29.597184516157185,0.882231157995512,0.0001132411862272,0.0074900943145621,40.283982554305545,0.9703628235314916,0.000294598288292,0.0126997685292735,35.644023967144136,0.9209558159329088,2.601511853654875,12.8813017437893,11.313231468200684,0.1190866455435752,0.9409472942352296,0.112049400806427,0.1521126627922058,0.5295165181159973,0.6415659189224243
cycle88_rank2_obj4,88.0,10_c2_x10_030723,control,0,86.0,,0.6746893715851342,0.0311247701866334,9.537964091090544e-05,3.0,0.1420951480652973,12.399287527913966,synchronized_persistent_drop_low_frame_count,0.0001411363482475,9106.526124716,95.85816973385263,0.0364512540400028,0.0754225634038448,0.0559369087219238,0.2932893948472139,0.2962852007189934,0.0029958058717795,0.0002698795614517,0.0629384261932385,-0.0016476932294787,-0.0005581964143308,0.0007489514679449,0.0004716931293476,-0.1523747948579057,-0.3006406489087662,0.5922487934080365,-5.448139947910022,-0.0099831645496947,0.1701149640503295,-0.0043439185140802,-0.0002316385383848,14.319556688927662,0.1340588277789706,5.650892853736877e-05,0.9966883622618068,0.0069057950749993,2.8154049070731158e-06,-5.823149094966644e-06,4.920739991773913e-06,-0.0031363070017243,-0.0001041451613087,-2.4164715331825763e-06,4.505572339544418,0.0005338262308214,0.0142925056861713,32.76885777395148,0.8743338241025713,6.305429633357562e-05,0.0055144131329143,43.10142051027696,0.972331180755095,0.0001519690031273,0.0091970509674865,38.56091434677582,0.9281125829422294,2.4101292372424497,8.466135725269275,10.460606575012209,0.1101116463541984,0.6835139989852905,0.0423669815063476,0.0065629482269287,5.351622581481934,5.393989562988281
