roi_id,cycleNo,cohort_role,event_reference_cycle,method,particle_mse_mean,particle_mse_median,particle_mse_max,particle_mae_mean,particle_mae_median,nonparticle_mse_mean,nonparticle_mse_median,nonparticle_mae_mean,nonparticle_mae_median,full_crop_mse_mean,full_crop_mse_median,particle_to_nonparticle_mse_ratio_mean,particle_to_nonparticle_mse_ratio_median,particle_mse_fraction_of_full_mean,particle_mse_fraction_of_full_median,particle_mask_area_fraction_mean,nonparticle_context_area_fraction_mean,mask_fallback_used_mean,accepted_area_fraction_median,validation_score_first
cycle155_rank19_obj3,155.0,,,low_rank_dmd,0.014432973344810307,0.01355492603033781,0.029307425022125244,0.08094669925048947,0.08037293702363968,0.0021207997524470557,0.0018457290134392679,0.0263755846535787,0.025796239264309406,0.0038175782319740392,0.003583500045351684,7.008431467318415,7.185453873730283,3.880491892466748,4.041710346033412,0.10566880967881945,0.6491054958767362,0.0,0.10161675347222222,23.548300466193936
cycle155_rank19_obj3,155.0,,,persistence,0.004732505946321908,0.0002501195704098791,0.028457868844270706,0.030554506432963535,0.01020751940086484,0.0006037983954456649,7.428421668009833e-05,0.01045372810040135,0.005965087562799454,0.0012870665044601992,0.0001014800145640038,4.889665230623491,3.6542878690060108,2.6981034621995,2.555316216836826,0.10566880967881945,0.6491054958767362,0.0,0.10161675347222222,23.548300466193936
cycle155_rank19_obj3,155.0,,,velocity,0.009484468572281912,0.00398820941336453,0.04357793182134628,0.048884634277783334,0.03939732536673546,0.001204652431397335,0.0007109198486432433,0.016984669491648674,0.015173731837421656,0.0025397171903023263,0.0012002382427453995,5.459426753211889,5.662151273472088,2.8099915079189954,3.2313004354846937,0.10566880967881945,0.6491054958767362,0.0,0.10161675347222222,23.548300466193936
cycle158_rank12_obj1,158.0,,,low_rank_dmd,0.010734392271842808,0.009832427836954594,0.018740346655249596,0.06604320427868515,0.06385620683431625,0.0015880547543929424,0.0014731570845469832,0.021170005609747022,0.020717359147965908,0.003977164553361945,0.003924296353943646,6.925945060758426,6.8640846744716235,2.760755783388851,2.6696536747297213,0.1433342827690972,0.6114400227864584,0.0,0.14290364583333334,24.06814112304627
cycle158_rank12_obj1,158.0,,,persistence,0.0007710548070463119,0.00014060619287192822,0.014446297660470009,0.011987045960268006,0.007944693323224783,0.00015348823421845736,4.707562220573891e-05,0.006004556780681014,0.0049444937612861395,0.00029092056263380073,7.162878318922594e-05,3.418358648002307,3.2110753467986535,2.07552163420161,2.124479242744928,0.1433342827690972,0.6114400227864584,0.0,0.14290364583333334,24.06814112304627
cycle158_rank12_obj1,158.0,,,velocity,0.0011204340455606143,0.00012457074626581743,0.018269602209329605,0.014204953273292631,0.008181389886885881,0.00026429292506691127,9.897514973999932e-05,0.009172459103865549,0.007795285666361451,0.00045737382333754795,0.00011752083810279146,1.9841808408355095,1.2720420516441524,1.3686106114276049,1.052039669028042,0.1433342827690972,0.6114400227864584,0.0,0.14290364583333334,24.06814112304627
cycle158_rank12_obj2,158.0,,,low_rank_dmd,0.0036759349532076158,0.003259932971559465,0.008428867906332016,0.03554187493864447,0.03484359197318554,0.0002574538725639286,0.00026211085787508637,0.012037026783218607,0.012149180751293898,0.0011368577415851178,0.001030349696520716,13.787299081536348,12.175223492783996,3.1483540522270657,3.1676784340345074,0.2587246365017361,0.4960496690538194,0.0,0.2547743055555556,24.371538861173462
cycle158_rank12_obj2,158.0,,,persistence,0.0004091229428695442,6.458278221543878e-05,0.007887917570769787,0.0084782658086624,0.005584992002695799,4.470671439094076e-05,2.9934685699117836e-05,0.004917178506730124,0.004334599245339632,0.0001406461511805901,4.251162499713246e-05,4.46315944362659,2.1894321026423516,1.889270386843732,1.5242985685039079,0.2587246365017361,0.4960496690538194,0.0,0.2547743055555556,24.371538861173462
cycle158_rank12_obj2,158.0,,,velocity,0.0006072316496101848,9.104452328756452e-05,0.010741282254457474,0.010988177207764238,0.007174963830038905,0.00011132730264762358,8.632041135570034e-05,0.00800903482013382,0.007338662398979068,0.00024923778642005345,9.874163515632972e-05,2.6475371178989215,1.0538707341983338,1.318107197376552,0.9220330503421399,0.2587246365017361,0.4960496690538194,0.0,0.2547743055555556,24.371538861173462
cycle158_rank12_obj3,158.0,,,low_rank_dmd,0.012023866533127148,0.010184144601225853,0.026967722922563553,0.07293645304162055,0.07060248032212257,0.0025683458079583943,0.0028438024455681443,0.028830544382799417,0.030336922965943813,0.003193919146724511,0.0031782379373908043,4.4389663049839285,3.8827978762918116,3.552864785401198,3.396069102807606,0.0935092502170139,0.6612650553385416,0.0,0.09044053819444445,23.792022616705456
cycle158_rank12_obj3,158.0,,,persistence,0.0017447879852170445,0.00021740949887316674,0.03694503381848335,0.015748442980111577,0.009679187554866076,0.00022566546556390676,6.475015106843784e-05,0.007666476449230686,0.006134604103863239,0.0003435587326521272,8.382620217162184e-05,4.127408961755443,3.359135722293662,2.934190128744058,2.593669288871519,0.0935092502170139,0.6612650553385416,0.0,0.09044053819444445,23.792022616705456
cycle158_rank12_obj3,158.0,,,velocity,0.0022992934705143853,0.00018508978973841295,0.045558132231235504,0.01835103626945056,0.010143479332327843,0.0004016709385723516,0.0001477172554587014,0.011625318642472848,0.009537169709801674,0.0005525336459868413,0.00017130744527094066,2.38938219364233,1.2838476530676615,1.8599923298780001,1.0799603827707618,0.0935092502170139,0.6612650553385416,0.0,0.09044053819444445,23.792022616705456
cycle40_rank2_obj1,40.0,,,low_rank_dmd,0.005088191814138554,0.004995329305529594,0.0069141266867518425,0.04377666034270078,0.0432629007846117,0.0008001059413800249,0.0007815827848389745,0.020071439328603446,0.01970151998102665,0.0015112939399841707,0.0014770276029594243,6.33783072387013,6.346886841500094,3.366301509030676,3.379258563756818,0.16200425889756945,0.5927700466579862,0.0,0.1609157986111111,25.31408396943277
cycle40_rank2_obj1,40.0,,,persistence,0.00010840871823347698,9.433316154172644e-05,0.0002713813737500459,0.007674110849620774,0.007408610312268138,9.681670803729503e-05,9.57380143518094e-05,0.007755763319437392,0.007731396704912186,0.00011229319602534815,0.00010871824269997887,1.1053324134286275,0.9962111073141069,0.9456390620128164,0.8736828793972449,0.16200425889756945,0.5927700466579862,0.0,0.1609157986111111,25.31408396943277
cycle40_rank2_obj1,40.0,,,velocity,0.00028594864033948397,0.0002508251054678112,0.0005706979427486658,0.01273095840588212,0.012237321119755507,0.0002849213815352414,0.0002829956647474319,0.01331834663869813,0.013283955864608288,0.00032265261233987985,0.0003154096775688231,0.997027827813531,0.9022912386118891,0.8761090424593571,0.805091602636149,0.16200425889756945,0.5927700466579862,0.0,0.1609157986111111,25.31408396943277
cycle40_rank2_obj2,40.0,,,low_rank_dmd,0.0018070140322379302,0.0015105068450793624,0.004114753101021051,0.025451652298215777,0.0242746165022254,0.00014604721422983857,0.00013268189650261775,0.009144407085841522,0.008737330324947834,0.0004750579037136049,0.00042145686165895313,12.934317153221564,11.322336839923548,3.719164147390845,3.6817177500988425,0.19732666015625,0.5574476453993056,0.0,0.19645182291666669,24.798367448484505
cycle40_rank2_obj2,40.0,,,persistence,4.428446339943548e-05,4.332669595896732e-05,0.00010180433309869841,0.0047772435209481046,0.0048011899925768375,3.317245102607558e-05,3.277022915426642e-05,0.004549363467958756,0.004521497059613466,3.999566752099781e-05,3.923827352991793e-05,1.3245524677350522,1.3118629372151405,1.0890828822053256,1.0886115933720542,0.19732666015625,0.5574476453993056,0.0,0.19645182291666669,24.798367448484505
cycle40_rank2_obj2,40.0,,,velocity,0.0001064034931914648,9.195696475217119e-05,0.00023363249783869833,0.007635148387635127,0.00733332522213459,9.750571211952774e-05,9.65408980846405e-05,0.0077982282236916944,0.007783133536577225,0.000112791243736865,0.00010901997302426025,1.0834460101824341,0.9746724857030615,0.9279187671552009,0.8566575169813693,0.19732666015625,0.5574476453993056,0.0,0.19645182291666669,24.798367448484505
cycle40_rank2_obj3,40.0,,,low_rank_dmd,0.007817191682988778,0.00777032389305532,0.01190689206123352,0.05238313938025385,0.05222040042281151,0.001019226048811106,0.0010017287568189204,0.020149788877461106,0.020042243413627148,0.002140335604053689,0.0021554065169766545,7.564897489046257,7.7566332608984165,3.627678653805016,3.6146392762500668,0.1597866482204861,0.5949876573350694,0.0,0.1628146701388889,26.16938597041552
