anchor_id,anchor_type,anchor_cycle,matched_event_cycle,relative_cycle,cycleNo,any_abrupt_drop,drop_count,synchronized_drop_2plus,particle_norm_mean,particle_norm_std,particle_norm_range,particle_norm_cv,mean_delta_prev,mean_abs_delta_prev,max_abs_delta_prev,delta_std_across_particles,capacity_mAh,coulombic_efficiency_pct,V_max,n_frames,frames_percentile
event_cycle60,event,60.0,,4.0,64,0,0,0,0.9797701967726212,0.0329947437621842,0.0752738654147104,0.0336760026696764,0.0238195566843685,0.0238195566843685,0.0368852459016395,0.0167166866280086,0.6378367320564149,98.85440826000784,4.202003,915.0,0.3258426966292135
event_cycle60,event,60.0,,6.0,66,0,0,0,0.9279743579876344,0.038362925883692,0.0857589984350547,0.04134050208767,-0.0517958387849868,0.0517958387849868,0.0573770491803279,0.0056967095987397,0.6341707408081786,98.83560312289966,4.200073,908.0,0.2528089887640449
event_cycle60,event,60.0,,8.0,68,0,0,0,0.917659829651864,0.0317516573546312,0.0714936247723132,0.034600683530712,-0.0103145283357705,0.0380923061135483,0.0555555555555555,0.0443311957699662,0.6333962939103049,98.42825552854816,4.200073,913.0,0.3033707865168539
event_cycle86,event,86.0,,-16.0,70,0,0,0,0.9774538854254856,0.0598538464816143,0.1457194899817852,0.0612344453012839,0.0597940557736216,0.0597940557736216,0.1111111111111111,0.0357754112822669,0.6342278371662973,98.62141113462258,4.200459,913.0,0.3033707865168539
event_cycle86,event,86.0,,-14.0,72,0,0,0,0.961579311937197,0.0353108450625115,0.0819672131147539,0.036721718764284,-0.0158745734882884,0.0241982862567023,0.0555555555555555,0.0306685953587186,0.6336484013776601,98.65242860018937,4.200073,911.0,0.2808988764044944
event_cycle86,event,86.0,,-12.0,74,0,0,0,1.002560032325098,0.0179696125605041,0.0430270145462939,0.017923727239385,0.0409807203879011,0.0409807203879011,0.0614754098360655,0.0281958448511543,0.6312882726381965,98.03900241291728,4.200073,910.0,0.2696629213483146
event_cycle86,event,86.0,,-10.0,76,0,0,0,1.1318065496805971,0.1375881091946917,0.2910798122065727,0.1215650406277644,0.1292465173554991,0.1292465173554991,0.3333333333333332,0.1398284804494115,0.6265629096357282,98.49423902936768,4.200073,905.0,0.2022471910112359
event_cycle86,event,86.0,,-8.0,78,0,0,0,1.0745199338105134,0.085711920649914,0.2032863849765259,0.079767641300016,-0.0572866158700838,0.0654833371815592,0.1666666666666665,0.0839453894041633,0.6281369715912719,98.81914382910963,4.201038,908.0,0.2528089887640449
event_cycle86,event,86.0,,-6.0,80,0,0,0,1.074771030554914,0.0620951297102047,0.133879781420765,0.057775217181044,0.0002510967444007,0.039185522973909,0.0788732394366197,0.0561618844453971,0.6281793822546397,98.83713792081356,4.200845,906.0,0.2247191011235955
event_cycle86,event,86.0,,-4.0,82,0,0,0,1.0789912516996332,0.0964454727361468,0.2058287795992714,0.0893848514380681,0.0042202211447189,0.0235575566330588,0.0555555555555555,0.0343971085362241,0.6285797414432752,98.51204426720564,4.202196,905.0,0.2022471910112359
event_cycle86,event,86.0,,-2.0,84,0,0,0,1.0473771133174274,0.0257844047431798,0.0614754098360657,0.024618071576446,-0.0316141383822057,0.0537683752789964,0.1666666666666667,0.0909033319177922,0.626931303671796,98.85731468571622,4.200073,907.0,0.2359550561797752
event_cycle86,event,86.0,,0.0,86,1,3,1,0.9041496703353088,0.0425656578112455,0.1001821493624771,0.0470781101932601,-0.1432274429821185,0.1432274429821185,0.1680327868852459,0.0247002224180334,0.623164453387729,98.59700920601584,4.200073,899.0,0.0786516853932584
event_cycle86,event,86.0,,2.0,88,0,0,0,0.9049071294799764,0.1059074017251927,0.24408014571949,0.1170367635251748,0.0007574591446675,0.054798096410888,0.1111111111111111,0.0743728411673913,0.625657274255596,99.09615709756363,4.200073,904.0,0.1797752808988764
event_cycle86,event,86.0,,4.0,90,0,0,0,0.8434426229508196,0.1145705010608695,0.2704918032786885,0.1358367456698355,-0.0614645065291566,0.0614645065291566,0.081967213114754,0.014277159731515,0.6261703468961589,98.8631993478899,4.200652,902.0,0.1629213483146067
event_cycle86,event,86.0,,6.0,92,0,0,0,0.8928637856281587,0.1544834707393776,0.3529143897996357,0.173020199974505,0.049421162677339,0.049421162677339,0.1111111111111111,0.0422856113749247,0.6253181712982415,98.91909233405694,4.201423999999999,905.0,0.2022471910112359
event_cycle86,event,86.0,,8.0,94,0,0,0,0.9191798789091562,0.137012877504625,0.320127504553734,0.1490599181383584,0.0263160932809974,0.0263160932809974,0.0478873239436619,0.0200225268022333,0.6268646283366863,98.87589136011783,4.201231,901.0,0.1404494382022472
event_cycle116,event,116.0,,-16.0,100,0,0,0,1.1122357551502091,0.0389437460132965,0.0942622950819671,0.0350139310240364,0.0295832371276841,0.0295832371276841,0.0573770491803278,0.0235225232167787,0.6271394643536904,99.00715790899734,4.200845,899.0,0.0786516853932584
event_cycle116,event,116.0,,-14.0,102,0,0,0,1.0911747351137793,0.0383612534332008,0.0837887067395264,0.0351559215941714,-0.0210610200364298,0.0210610200364298,0.0555555555555555,0.0253878331461698,0.6269655434009839,98.76904183464588,4.200652,899.0,0.0786516853932584
event_cycle116,event,116.0,,-12.0,104,0,0,0,1.1375804920598271,0.0737353379473843,0.1648451730418945,0.0648176884730777,0.0464057569460479,0.0533210190102362,0.1666666666666667,0.0823361129464682,0.6262963091730681,98.70039232971492,4.200073,899.0,0.0786516853932584
event_cycle116,event,116.0,,-10.0,106,0,0,0,1.1748415813643245,0.0864616211393457,0.1876138433515481,0.0735942807190559,0.0372610893044972,0.0372610893044972,0.0555555555555553,0.0150145733953712,0.6215962920690086,98.49084541838673,4.200073,895.0,0.0337078651685393
event_cycle116,event,116.0,,-8.0,108,0,0,0,1.1588983811796096,0.0964927331414832,0.2040072859744988,0.0832624626183928,-0.0159432001847148,0.0159432001847148,0.0309859154929577,0.012660626004548,0.623962989806186,98.59027240129016,4.201038,902.0,0.1629213483146067
event_cycle116,event,116.0,,-6.0,110,0,0,0,1.099943559352472,0.0541952710357459,0.1147540983606558,0.0492709562912939,-0.0589548218271377,0.0589548218271377,0.1666666666666665,0.0719768670915561,0.6265993163629001,99.00844061867976,4.200845,900.0,0.1179775280898876
event_cycle116,event,116.0,,-4.0,112,0,0,0,1.132015315939352,0.0464594587112015,0.0983606557377048,0.0410413693675595,0.0320717565868802,0.0320717565868802,0.0563380281690142,0.0283710406918667,0.831203029316235,99.25550518434362,4.400058,901.0,0.1404494382022472
event_cycle116,event,116.0,,-2.0,114,0,0,0,1.1672272249159803,0.0552295171363816,0.1156648451730419,0.0473168513871471,0.0352119089766283,0.0352119089766283,0.0555555555555555,0.0148960514894658,0.8279939523711375,98.56611683914352,4.403532,900.0,0.1179775280898876
event_cycle116,event,116.0,,0.0,116,1,3,1,0.965474037302137,0.1019946247789276,0.23816029143898,0.1056420171213876,-0.2017531876138433,0.2017531876138433,0.2622950819672129,0.0655718888871915,0.824414588297882,98.39927188340005,4.401795,892.0,0.0112359550561797
event_cycle116,event,116.0,,2.0,118,0,0,0,1.0319979989224968,0.0970356789931661,0.2240437158469945,0.0940270030508591,0.0665239616203596,0.0665239616203596,0.0901639344262295,0.0176949076745586,0.8246261548736477,98.56526636456609,4.402181,899.0,0.0786516853932584
event_cycle116,event,116.0,,7.0,123,0,0,0,1.09372963647092,0.0469657252902729,0.1106557377049179,0.0429408911710711,0.0617316375484235,0.0895094153262013,0.1098591549295776,0.0788966221696315,0.8194850102914072,98.60063143716702,4.400058,1189.0,0.7415730337078652
event_cycle116,event,116.0,,8.0,124,0,0,0,1.0319979989224968,0.0970356789931661,0.2240437158469945,0.0940270030508591,-0.0617316375484235,0.0895094153262013,0.1098591549295776,0.0788966221696315,0.8224419924742425,99.21302725391988,4.40083,1189.0,0.7415730337078652
event_cycle156,event,156.0,,-16.0,140,0,0,0,1.1414986274660714,0.0493716943830019,0.1065573770491805,0.043251645858391,-0.0166474255368274,0.0166474255368274,0.0338028169014086,0.0153399883206522,0.8574621449629688,98.2102232792842,4.607572,1253.0,0.9775280898876404
event_cycle156,event,156.0,,-15.0,141,0,0,0,1.123511377921445,0.0588841057462289,0.1411657559198542,0.0524107783004099,-0.0179872495446266,0.0179872495446266,0.0555555555555555,0.0262106856669547,0.8573090855082833,98.2008539552411,4.607572,1251.0,0.9550561797752808
event_cycle156,event,156.0,,-14.0,142,0,0,0,1.1145469355293878,0.0521453360694899,0.1247723132969034,0.046786128432287,-0.0089644423920572,0.0089644423920572,0.0163934426229508,0.0068664699423315,0.8574774462410572,98.42387779096435,4.609116,1250.0,0.9438202247191012
event_cycle156,event,156.0,,-13.0,143,0,0,0,1.116397611534416,0.0355246913524057,0.0860655737704918,0.031820823499953,0.0018506760050283,0.0259271017727494,0.0555555555555555,0.0360015631408204,0.8543287971418785,98.20707382736072,4.600429,1247.0,0.9269662921348316
event_cycle156,event,156.0,,-12.0,144,0,0,0,1.1872235691013109,0.1052533321684664,0.2559198542805101,0.0886550224471535,0.0708259575668949,0.0986037353446727,0.1475409836065575,0.0877600094256835,0.8509060544277643,98.04995067126984,4.603517,1245.0,0.898876404494382
event_cycle156,event,156.0,,-11.0,145,0,0,0,1.2192982118576667,0.0958001480178303,0.233151183970856,0.0785699077437944,0.0320746427563559,0.0320746427563559,0.0555555555555555,0.0182232374118161,0.8525854302627699,98.4197195749566,4.611818,1247.0,0.9269662921348316
event_cycle156,event,156.0,,-10.0,146,0,0,0,1.19650837630519,0.1085448814964243,0.2641165755919854,0.0907180289298184,-0.0227898355524768,0.0227898355524768,0.0555555555555555,0.0237255886556796,0.8465362155334497,94.75651022551988,4.600042999999999,1244.0,0.8876404494382022
event_cycle156,event,156.0,,-9.0,147,0,0,0,1.215461851253239,0.1253534833068365,0.3051001821493624,0.1031323880528105,0.0189534749480488,0.0189534749480488,0.0409836065573769,0.0173370887933038,0.8476244096711879,97.277614199115,4.606027,1237.0,0.848314606741573
event_cycle156,event,156.0,,-8.0,148,0,0,0,1.2230762077015829,0.103232647910711,0.2495446265938068,0.0844041011186922,0.007614356448344,0.0201634213294337,0.0555555555555555,0.0326973490488765,0.8459858724847423,97.966336448007,4.603132,1240.0,0.8764044943820225
event_cycle156,event,156.0,,-7.0,149,0,0,0,1.2303118345775932,0.1059915851243236,0.2577413479052823,0.0861501792841926,0.0072356268760102,0.0072356268760102,0.0122950819672131,0.0051753421010115,0.8448736903676513,98.04171255725868,4.604096999999999,1238.0,0.8651685393258427
event_cycle156,event,156.0,,-6.0,150,0,0,0,1.2335074655583775,0.0768361646409199,0.1775956284153004,0.0622907982207778,0.0031956309807845,0.0245821467969932,0.0555555555555555,0.035895299528094,0.4018784230033991,46.81331631510453,4.61317,1237.0,0.848314606741573
event_cycle156,event,156.0,,-5.0,151,0,0,0,1.2118640806588163,0.0677236057827246,0.1448087431693989,0.0558838296006821,-0.0216433848995613,0.0216433848995613,0.0368852459016393,0.016806887252231,,,,1236.0,0.8314606741573034
event_cycle156,event,156.0,,-4.0,152,0,0,0,1.1685904589650835,0.0952095429062279,0.2313296903460835,0.0814738321503553,-0.0432736216937326,0.0432736216937326,0.1111111111111111,0.0453339513901318,,,,1235.0,0.8202247191011236
event_cycle156,event,156.0,,-3.0,153,0,0,0,1.1680847379358117,0.1312437525002043,0.319672131147541,0.1123580749219723,-0.000505721029272,0.0272720567485056,0.0555555555555555,0.0382228553994484,,,,1231.0,0.8089887640449438
event_cycle156,event,156.0,,-2.0,154,0,0,0,1.2000827368583082,0.0579641620298565,0.1202185792349723,0.048300138190139,0.0319979989224967,0.0554336950665744,0.1666666666666667,0.0913287641082308,,,,1228.0,0.7921348314606742
event_cycle156,event,156.0,,-1.0,155,0,0,0,1.1827997126657943,0.0746857137132471,0.1757741347905279,0.0631431618671266,-0.0172830241925139,0.0186914748967392,0.0555555555555555,0.026884245366058,,,,1228.0,0.7921348314606742
event_cycle156,event,156.0,,0.0,156,1,1,0,1.1007032632956208,0.0441975589780303,0.0928961748633878,0.040153927449709,-0.0820964493701735,0.1098742271479513,0.2131147540983602,0.1099237781138179,,,,1246.0,0.9101123595505618
event_cycle156,event,156.0,,1.0,157,0,0,0,1.1571163318710074,0.0198436607899258,0.0422996998383746,0.0171492357711687,0.0564130685753866,0.0564130685753866,0.1065573770491801,0.0439286078596776,,,,1219.0,0.7696629213483146
event_cycle156,event,156.0,,2.0,158,0,0,0,1.1621042740963083,0.0412282543050123,0.0870109546165884,0.0354772417794202,0.0049879422253009,0.0227898355524768,0.0555555555555555,0.0349604482171855,,,,1219.0,0.7696629213483146
control_cycle42_for_event60,matched_control,42.0,60.0,-16.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle42_for_event60,matched_control,42.0,60.0,-14.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle42_for_event60,matched_control,42.0,60.0,-12.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle42_for_event60,matched_control,42.0,60.0,-10.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle42_for_event60,matched_control,42.0,60.0,-8.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle42_for_event60,matched_control,42.0,60.0,-6.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
control_cycle42_for_event60,matched_control,42.0,60.0,-4.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle42_for_event60,matched_control,42.0,60.0,-2.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle42_for_event60,matched_control,42.0,60.0,0.0,42,0,0,0,0.9589528977141538,0.0438231690067199,0.0901639344262296,0.0456989797008599,-0.0220804792324072,0.0416717976346237,0.1111111111111111,0.0624274163063027,0.6433550351988286,98.73712122331123,4.200073,925.0,0.4382022471910112
control_cycle42_for_event60,matched_control,42.0,60.0,2.0,44,0,0,0,1.048009825803638,0.0479741426807458,0.1111111111111111,0.0457764245139191,0.0890569280894839,0.0890569280894839,0.1111111111111111,0.018954183681597,0.6335059760529974,97.30886282905732,4.202003,925.0,0.4382022471910112
control_cycle42_for_event60,matched_control,42.0,60.0,4.0,46,0,0,0,1.0106852407706717,0.0378445801915529,0.0801457194899819,0.0374444769399181,-0.0373245850329664,0.0373245850329664,0.0555555555555555,0.0140445325639413,0.6398801285556821,98.9004507671446,4.200073,919.0,0.3539325842696629
control_cycle42_for_event60,matched_control,42.0,60.0,6.0,48,0,0,0,0.9946253110649323,0.0400974517742256,0.097809076682316,0.0403141276701412,-0.0160599297057389,0.0394956258498166,0.1111111111111111,0.0633768014981818,0.6399956269773582,98.86131990909708,4.200073,924.0,0.4044943820224719
control_cycle42_for_event60,matched_control,42.0,60.0,8.0,50,0,0,0,1.0651709895071706,0.0387118998861892,0.0947176684881603,0.0363433667153292,0.0705456784422381,0.0705456784422381,0.1666666666666667,0.0668788256133141,0.6399385683032753,98.86951111059348,4.200073,924.0,0.4044943820224719
control_cycle40_for_event60,matched_control,40.0,60.0,-14.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle40_for_event60,matched_control,40.0,60.0,-12.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle40_for_event60,matched_control,40.0,60.0,-10.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle40_for_event60,matched_control,40.0,60.0,-8.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle40_for_event60,matched_control,40.0,60.0,-6.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle40_for_event60,matched_control,40.0,60.0,-4.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
control_cycle40_for_event60,matched_control,40.0,60.0,-2.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle40_for_event60,matched_control,40.0,60.0,0.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle40_for_event60,matched_control,40.0,60.0,2.0,42,0,0,0,0.9589528977141538,0.0438231690067199,0.0901639344262296,0.0456989797008599,-0.0220804792324072,0.0416717976346237,0.1111111111111111,0.0624274163063027,0.6433550351988286,98.73712122331123,4.200073,925.0,0.4382022471910112
control_cycle40_for_event60,matched_control,40.0,60.0,4.0,44,0,0,0,1.048009825803638,0.0479741426807458,0.1111111111111111,0.0457764245139191,0.0890569280894839,0.0890569280894839,0.1111111111111111,0.018954183681597,0.6335059760529974,97.30886282905732,4.202003,925.0,0.4382022471910112
control_cycle40_for_event60,matched_control,40.0,60.0,6.0,46,0,0,0,1.0106852407706717,0.0378445801915529,0.0801457194899819,0.0374444769399181,-0.0373245850329664,0.0373245850329664,0.0555555555555555,0.0140445325639413,0.6398801285556821,98.9004507671446,4.200073,919.0,0.3539325842696629
control_cycle40_for_event60,matched_control,40.0,60.0,8.0,48,0,0,0,0.9946253110649323,0.0400974517742256,0.097809076682316,0.0403141276701412,-0.0160599297057389,0.0394956258498166,0.1111111111111111,0.0633768014981818,0.6399956269773582,98.86131990909708,4.200073,924.0,0.4044943820224719
control_cycle38_for_event60,matched_control,38.0,60.0,-12.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle38_for_event60,matched_control,38.0,60.0,-10.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle38_for_event60,matched_control,38.0,60.0,-8.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle38_for_event60,matched_control,38.0,60.0,-6.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle38_for_event60,matched_control,38.0,60.0,-4.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle38_for_event60,matched_control,38.0,60.0,-2.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
control_cycle38_for_event60,matched_control,38.0,60.0,0.0,38,0,0,0,0.9927695040919468,0.0419648523685592,0.0883424408014572,0.0422704889660597,-0.0558993304086816,0.0558993304086816,0.0819672131147541,0.0378777392673256,0.6463712421912423,98.9041707117209,4.201617,929.0,0.4831460674157303
control_cycle38_for_event60,matched_control,38.0,60.0,2.0,40,0,0,0,0.981033376946561,0.0904719442210058,0.2094717668488159,0.0922210664254842,-0.0117361271453858,0.0950694604787192,0.1666666666666667,0.1192199211212534,0.6456776883909884,98.70623035375256,4.201423999999999,927.0,0.4662921348314606
control_cycle38_for_event60,matched_control,38.0,60.0,4.0,42,0,0,0,0.9589528977141538,0.0438231690067199,0.0901639344262296,0.0456989797008599,-0.0220804792324072,0.0416717976346237,0.1111111111111111,0.0624274163063027,0.6433550351988286,98.73712122331123,4.200073,925.0,0.4382022471910112
control_cycle38_for_event60,matched_control,38.0,60.0,6.0,44,0,0,0,1.048009825803638,0.0479741426807458,0.1111111111111111,0.0457764245139191,0.0890569280894839,0.0890569280894839,0.1111111111111111,0.018954183681597,0.6335059760529974,97.30886282905732,4.202003,925.0,0.4382022471910112
control_cycle38_for_event60,matched_control,38.0,60.0,8.0,46,0,0,0,1.0106852407706717,0.0378445801915529,0.0801457194899819,0.0374444769399181,-0.0373245850329664,0.0373245850329664,0.0555555555555555,0.0140445325639413,0.6398801285556821,98.9004507671446,4.200073,919.0,0.3539325842696629
control_cycle36_for_event60,matched_control,36.0,60.0,-10.0,26,0,0,0,1.0395058877857306,0.03385512177039,0.0760563380281689,0.0325684752421224,-0.0087053285102235,0.0354658918905052,0.0555555555555555,0.0454066430785446,0.6474638568058328,98.86159774315372,4.200073,927.0,0.4662921348314606
control_cycle36_for_event60,matched_control,36.0,60.0,-8.0,28,0,0,0,1.0547397316503755,0.0213641247864512,0.0486492726852922,0.0202553522403316,0.0152338438646451,0.0166422945688704,0.0555555555555555,0.0272840669703022,0.6496160466220149,98.7842726531302,4.200073,934.0,0.5224719101123596
control_cycle36_for_event60,matched_control,36.0,60.0,-6.0,30,0,0,0,1.0409778342184253,0.0372526339635053,0.0901408450704226,0.0357861932684425,-0.0137618974319504,0.0263109623130405,0.0555555555555555,0.0330977364763505,0.6500891617769337,99.02359602141068,4.201423999999999,933.0,0.5
control_cycle36_for_event60,matched_control,36.0,60.0,-4.0,32,0,0,0,1.0777966982221194,0.0556086569948644,0.1267605633802815,0.0515947553806703,0.0368188640036942,0.0368188640036942,0.0655737704918033,0.02739094696744,0.651167873005438,99.07509948333896,4.201617,934.0,0.5224719101123596
control_cycle36_for_event60,matched_control,36.0,60.0,-2.0,34,0,0,0,1.0438662484927783,0.0700574305902627,0.1513302034428796,0.0671134167729031,-0.0339304497293413,0.0339304497293413,0.0555555555555555,0.0161778639076319,0.6498317652090385,98.7624204500116,4.202389,933.0,0.5
control_cycle36_for_event60,matched_control,36.0,60.0,0.0,36,0,0,0,1.0486688345006283,0.0726762886299718,0.1541471048513303,0.0693033741815927,0.0048025860078503,0.0048025860078503,0.0081967213114755,0.0040844454788755,0.6436790965861274,98.90136435694149,4.200073,921.0,0.3820224719101123
