roi_id,cycleNo,cohort_role,is_event_roi,event_reference_cycle,degradation_mode_hypothesis,threshold_quantile,threshold_value,phase_fraction_first,phase_fraction_last,phase_fraction_delta,phase_fraction_slope_per_s,phase_fraction_slope_r2,radius2_delta_px2,radius2_slope_px2_per_s,radius2_slope_r2,apparent_diffusion_proxy_um2_per_s,interface_density_delta,interface_density_slope_per_s,interface_density_slope_r2,centroid_path_px,centroid_net_px
cycle156_rank1_obj1,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.55,0.05657711233943701,0.43064709406830437,0.5029958058717795,0.07234871180347513,1.0732517407717309e-06,0.044736171445288964,-55.731587849910625,-0.0010519431134609137,0.11184711751505849,-2.4236769334139453e-06,0.009736369083283403,1.7442246091145007e-07,0.06018712335547116,20.14532233264864,1.3997248661850545
cycle156_rank1_obj1,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.6,0.06089519336819649,0.3822648292390653,0.45641102456560817,0.07414619532654287,1.1436943508575366e-06,0.0471508438683913,-63.524704910426294,-0.001275121396007512,0.13362948629924032,-2.937879696401308e-06,0.010485320551228278,1.5324359400850059e-07,0.03283436850682908,19.97218029196021,1.7726398088401922
cycle156_rank1_obj1,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.65,0.06543474681675435,0.3310365488316357,0.4071300179748352,0.07609346914319953,1.197278322285459e-06,0.049345654283819984,-68.8780757743749,-0.0013507407420961205,0.12693120922423817,-3.1121066697894616e-06,0.01303175554224087,1.7548128740552278e-07,0.028119650853925426,19.84084766717166,1.742829859396284
cycle156_rank1_obj1,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.7,0.0703042596578598,0.2817555422408628,0.3602456560814859,0.0784901138406231,1.2753925987232134e-06,0.05697215484222817,-65.85333010596173,-0.001444021478351552,0.13383394638576174,-3.3270254861219757e-06,0.015727980826842403,1.8003944742010848e-07,0.021033081098946527,22.985123766530144,1.8255082107254843
cycle156_rank1_obj1,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.75,0.07574642635881901,0.24071300179748353,0.31321150389454766,0.07249850209706413,1.2497058082327924e-06,0.059653160285866424,-78.1950410045481,-0.0014453423734653674,0.1295722868072856,-3.3300688284642068e-06,0.012133013780706997,1.8913100178390197e-07,0.021882471741648812,24.464463646248536,1.5519619057028406
cycle156_rank1_obj1,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.8,0.08224594593048097,0.18798681845416418,0.25689035350509287,0.0689035350509287,1.1776090872832927e-06,0.05839131751305471,-63.3484162475462,-0.0012960901891230277,0.11605108973099942,-2.986191795739456e-06,0.016626722588376275,2.62820078735015e-07,0.038599165109926004,29.309586643011528,1.9365371818563581
cycle156_rank1_obj1,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.85,0.09067796804010865,0.14394847213900538,0.20566207309766327,0.06171360095865788,9.713570765382018e-07,0.04559962923633054,-47.88577842484722,-0.0014690852266563297,0.1747733254320124,-3.3847723622161837e-06,0.01602756141402037,2.2066150299673076e-07,0.022308356698216736,30.20894635186907,2.060011693644413
cycle156_rank6_obj3,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.55,0.0542250145226717,0.4198621929298981,0.5357998801677651,0.11593768723786702,1.5719134984082004e-06,0.0444938636333706,-1.5450870313377436,-8.251104748910474e-05,0.007951071171780177,-1.9010545341489733e-07,0.022318753744757336,3.027157973677896e-07,0.04746619178166678,16.493155894181335,2.048281927953112
cycle156_rank6_obj3,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.6,0.0583159513771534,0.37402636309167164,0.4791791491911324,0.10515278609946077,1.519044241233248e-06,0.04244453277845461,-9.737447487782447,-0.0002042340743332226,0.04564899055490357,-4.7055530726374485e-07,0.017525464349910147,2.787149896720911e-07,0.03752141330253267,20.16324681712701,2.0777273732900126
cycle156_rank6_obj3,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.65,0.06250031292438507,0.3257938885560216,0.43124625524266025,0.10545236668663865,1.5749582287990145e-06,0.044939916180501416,-18.29920574273467,-0.0002156343756174453,0.03837219083885757,-4.96821601422594e-07,0.02142001198322349,2.86603928482368e-07,0.02550441670392134,21.23392723145175,2.067147417949168
