roi_id,cycleNo,embedding_row_id,source_stem,cohort_role,selection_subrole,future_any_drop_within_16cycles,future_any_drop_within_8cycles,any_abrupt_drop,particle_vs_context_mean_diff_positive_fraction,particle_std_diff_positive_fraction,particle_mean_last_minus_first,particle_gradient_diff_q90,particle_norm_mean,particle_norm_std,particle_norm_min,particle_norm_max,particle_norm_range,particle_norm_cv,source_stem_temporal,cohort_role_temporal,selection_subrole_temporal,phase_slope_median_per_s_temporal,phase_slope_positive_fraction_temporal,radius2_slope_median_px2_per_s_temporal,radius2_slope_positive_fraction_temporal,diffusion_proxy_median_um2_per_s_temporal,diffusion_proxy_abs_median_um2_per_s_temporal,threshold_robust_phase_score_temporal,threshold_robust_diffusion_score_temporal,q70_radius2_slope_bootstrap_p50_px2_per_s_temporal,transferred_masked_residual_signature_temporal,low_rank_dmd_particle_mse_fraction_of_full_mean_temporal,low_rank_dmd_particle_to_nonparticle_mse_ratio_mean_temporal,persistence_particle_mse_fraction_of_full_mean_temporal,persistence_particle_to_nonparticle_mse_ratio_mean_temporal,roi_norm_mean_delta_last_minus_first_temporal,object_mean_residual_temporal,object_mean_abs_z_temporal,stage_drift_xy_sampled_temporal,source_stem_diffusion,cohort_role_diffusion,diffusion_proxy_median_um2_per_s_diffusion,threshold_robust_diffusion_score_diffusion,positive_D_fraction_diffusion,negative_D_fraction_diffusion,median_apparent_D_um2_per_s_diffusion,median_abs_apparent_D_um2_per_s_diffusion,median_radius2_fit_r2_diffusion,threshold_sensitivity_iqr_over_median_abs_diffusion,diffusion_physics_gate_count_diffusion,physics_consistency_score_diffusion,transferred_masked_residual_signature_diffusion,mask_instability_score_diffusion,fallback_frame_fraction_diffusion,accepted_area_cv_diffusion,source_stem_echemfront,cohort_role_echemfront,selection_subrole_echemfront,phase_slope_median_per_s_echemfront,phase_slope_positive_fraction_echemfront,radius2_slope_median_px2_per_s_echemfront,radius2_slope_positive_fraction_echemfront,diffusion_proxy_median_um2_per_s_echemfront,diffusion_proxy_abs_median_um2_per_s_echemfront,threshold_robust_phase_score_echemfront,threshold_robust_diffusion_score_echemfront,q70_radius2_slope_bootstrap_p50_px2_per_s_echemfront,transferred_masked_residual_signature_echemfront,low_rank_dmd_particle_mse_fraction_of_full_mean_echemfront,low_rank_dmd_particle_to_nonparticle_mse_ratio_mean_echemfront,persistence_particle_mse_fraction_of_full_mean_echemfront,persistence_particle_to_nonparticle_mse_ratio_mean_echemfront,roi_norm_mean_delta_last_minus_first_echemfront,object_mean_residual_echemfront,object_mean_abs_z_echemfront,stage_drift_xy_sampled_echemfront,capacity_fraction_of_first_echemfront,state_step_norm_echemfront,axis_step_echemfront,frames_percentile_echemfront,cycle_index_rank_echemfront,phase_slope_median_per_s,phase_slope_positive_fraction,radius2_slope_median_px2_per_s,radius2_slope_positive_fraction,diffusion_proxy_median_um2_per_s,diffusion_proxy_abs_median_um2_per_s,threshold_robust_phase_score,threshold_robust_diffusion_score,q70_radius2_slope_bootstrap_p50_px2_per_s,positive_D_fraction,negative_D_fraction,median_apparent_D_um2_per_s,median_abs_apparent_D_um2_per_s,median_radius2_fit_r2,threshold_sensitivity_iqr_over_median_abs,diffusion_physics_gate_count,physics_consistency_score,transferred_masked_residual_signature,low_rank_dmd_particle_mse_fraction_of_full_mean,low_rank_dmd_particle_to_nonparticle_mse_ratio_mean,persistence_particle_mse_fraction_of_full_mean,persistence_particle_to_nonparticle_mse_ratio_mean,roi_norm_mean_delta_last_minus_first,object_mean_residual,object_mean_abs_z,stage_drift_xy_sampled,mask_instability_score,fallback_frame_fraction,accepted_area_cv,capacity_fraction_of_first,state_step_norm,axis_step,frames_percentile,cycle_index_rank,exact_optical_loss_score,exact_low_context_change_score,front_contraction_score,diffusion_guardrail_score,rollout_residual_score
cycle40_rank2_obj1,40.0,balanced_future::cycle40_rank2_obj1,5_c2_x10_260623,future8_negative,hard_negative_high_warning,0.0,0.0,0.0,0.5368421052631579,0.5052631578947369,0.0038043898530304,0.0003752768039703,0.981033376946561,0.0904719442210058,0.9016393442622952,1.1111111111111112,0.2094717668488159,0.0922210664254842,5_c2_x10_260623,future8_negative,hard_negative_high_warning,1.8999294020920248e-06,1.0,0.0019820891529404,1.0,4.56673340837489e-06,4.56673340837489e-06,0.5138888888888888,0.7847222222222223,0.0015593678782454,0.7842017555889671,3.366301509030676,6.33783072387013,0.9456390620128164,1.1053324134286275,-0.0001740977168083,10660.646484375,26.21736526489257,0.2500000000000227,5_c2_x10_260623,future8_negative,,,1.0,0.0,4.066174692215566e-06,4.066174692215566e-06,0.0802654242840514,0.7943615113913758,4.0,2.683084668588364,0.7842017555889671,,,,5_c2_x10_260623,future8_negative,hard_negative_high_warning,1.8999294020920248e-06,1.0,0.0019820891529404,1.0,4.56673340837489e-06,4.56673340837489e-06,0.5138888888888888,0.7847222222222223,0.0015593678782454,0.7842017555889671,3.366301509030676,6.33783072387013,0.9456390620128164,1.1053324134286275,-0.0001740977168083,10660.646484375,26.21736526489257,0.2500000000000227,0.9756926308993898,3.0569007235031207,0.7365967282812473,0.4662921348314606,0.1685393258426966,1.8999294020920248e-06,1.0,0.0019820891529404,1.0,4.56673340837489e-06,4.56673340837489e-06,0.5138888888888888,0.7847222222222223,0.0015593678782454,1.0,0.0,4.066174692215566e-06,4.066174692215566e-06,0.0802654242840514,0.7943615113913758,4.0,2.683084668588364,0.7842017555889671,3.366301509030676,6.33783072387013,0.9456390620128164,1.1053324134286275,-0.0001740977168083,10660.646484375,26.21736526489257,0.2500000000000227,,,,0.9756926308993898,3.0569007235031207,0.7365967282812473,0.4662921348314606,0.1685393258426966,-0.1572194108908414,-0.2389565637055847,-1.015141282508844,-0.1557556714496579,-0.42506518184194436
cycle40_rank2_obj2,40.0,balanced_future::cycle40_rank2_obj2,5_c2_x10_260623,future8_negative,hard_negative_high_warning,0.0,0.0,0.0,0.4947368421052631,0.5263157894736842,0.0026018256321549,0.0001982055604457,0.981033376946561,0.0904719442210058,0.9016393442622952,1.1111111111111112,0.2094717668488159,0.0922210664254842,5_c2_x10_260623,future8_negative,hard_negative_high_warning,9.600876407879318e-07,1.0,-0.0006508661074446,0.2857142857142857,-1.499595511552432e-06,1.499595511552432e-06,0.5555555555555556,-0.2013888888888889,-0.0006479573412437,0.7842017555889671,3.719164147390845,12.934317153221564,1.0890828822053256,1.3245524677350522,0.0005745068192481,4437.248046875,15.645694732666016,0.2500000000000227,5_c2_x10_260623,future8_negative,,,1.0,0.0,3.7057840704768793e-06,3.7057840704768793e-06,0.0533267825872274,0.1432635921689309,4.0,2.981694986502762,0.7842017555889671,,,,5_c2_x10_260623,future8_negative,hard_negative_high_warning,9.600876407879318e-07,1.0,-0.0006508661074446,0.2857142857142857,-1.499595511552432e-06,1.499595511552432e-06,0.5555555555555556,-0.2013888888888889,-0.0006479573412437,0.7842017555889671,3.719164147390845,12.934317153221564,1.0890828822053256,1.3245524677350522,0.0005745068192481,4437.248046875,15.645694732666016,0.2500000000000227,0.9756926308993898,3.0569007235031207,0.7365967282812473,0.4662921348314606,0.1685393258426966,9.600876407879318e-07,1.0,-0.0006508661074446,0.2857142857142857,-1.499595511552432e-06,1.499595511552432e-06,0.5555555555555556,-0.2013888888888889,-0.0006479573412437,1.0,0.0,3.7057840704768793e-06,3.7057840704768793e-06,0.0533267825872274,0.1432635921689309,4.0,2.981694986502762,0.7842017555889671,3.719164147390845,12.934317153221564,1.0890828822053256,1.3245524677350522,0.0005745068192481,4437.248046875,15.645694732666016,0.2500000000000227,,,,0.9756926308993898,3.0569007235031207,0.7365967282812473,0.4662921348314606,0.1685393258426966,-0.18035044596620997,0.61730445623943,-0.3405524608322463,-0.38078390341957197,0.2252109948306847
cycle44_rank4_obj1,44.0,balanced_future::cycle44_rank4_obj1,5_c2_x10_260623,future8_negative,hard_negative_high_warning,1.0,0.0,0.0,0.5052631578947369,0.4947368421052631,0.0020856941118836,0.0003264091908931,1.048009825803638,0.0479741426807458,1.0,1.1111111111111112,0.1111111111111111,0.0457764245139191,5_c2_x10_260623,future8_negative,hard_negative_high_warning,6.12372319046642e-07,1.0,-0.00048127012952,0.0,-1.1088463784141226e-06,1.1088463784141226e-06,0.4027777777777778,0.4791666666666667,-0.0004627035579771,0.6286054582853854,3.509185591198795,6.347074390528564,0.8392288110904451,0.9590782787295334,-0.0002811923623085,13757.1552734375,32.909332275390625,0.2915475947422533,5_c2_x10_260623,future8_negative,,,0.0,1.0,-1.947420980321825e-06,1.947420980321825e-06,0.0506788860338071,0.8719840801087382,3.0,1.614686845979438,0.6286054582853854,,,,5_c2_x10_260623,future8_negative,hard_negative_high_warning,6.12372319046642e-07,1.0,-0.00048127012952,0.0,-1.1088463784141226e-06,1.1088463784141226e-06,0.4027777777777778,0.4791666666666667,-0.0004627035579771,0.6286054582853854,3.509185591198795,6.347074390528564,0.8392288110904451,0.9590782787295334,-0.0002811923623085,13757.1552734375,32.909332275390625,0.2915475947422533,0.9572997852937144,7.805796952936225,1.0277082272888922,0.4382022471910112,0.1910112359550561,6.12372319046642e-07,1.0,-0.00048127012952,0.0,-1.1088463784141226e-06,1.1088463784141226e-06,0.4027777777777778,0.4791666666666667,-0.0004627035579771,0.0,1.0,-1.947420980321825e-06,1.947420980321825e-06,0.0506788860338071,0.8719840801087382,3.0,1.614686845979438,0.6286054582853854,3.509185591198795,6.347074390528564,0.8392288110904451,0.9590782787295334,-0.0002811923623085,13757.1552734375,32.909332275390625,0.2915475947422533,,,,0.9572997852937144,7.805796952936225,1.0277082272888922,0.4382022471910112,0.1910112359550561,-0.05004964624823016,0.4032392012531749,1.0388865537186236,0.3637677645289596,-0.36330203574879505
cycle44_rank4_obj3,44.0,balanced_future::cycle44_rank4_obj3,5_c2_x10_260623,future8_negative,hard_negative_high_warning,1.0,0.0,0.0,0.5263157894736842,0.4947368421052631,0.0023654482793062,0.0003965184092521,1.048009825803638,0.0479741426807458,1.0,1.1111111111111112,0.1111111111111111,0.0457764245139191,5_c2_x10_260623,future8_negative,hard_negative_high_warning,3.896808439803886e-07,1.0,0.00047589033866,0.8571428571428571,1.0964513402728377e-06,1.0964513402728377e-06,0.7361111111111112,0.2361111111111111,0.0004433237756732,0.6286054582853854,3.39511098146556,4.055416260968594,0.7954762936273038,0.90654619222026,-0.0003951117396354,13180.04296875,31.54570960998535,0.2915475947422533,5_c2_x10_260623,future8_negative,,,0.8571428571428571,0.1428571428571428,2.198783861611966e-06,2.198783861611966e-06,0.0106542828684766,0.4804893312115746,4.0,2.6275524744055465,0.6286054582853854,,,,5_c2_x10_260623,future8_negative,hard_negative_high_warning,3.896808439803886e-07,1.0,0.00047589033866,0.8571428571428571,1.0964513402728377e-06,1.0964513402728377e-06,0.7361111111111112,0.2361111111111111,0.0004433237756732,0.6286054582853854,3.39511098146556,4.055416260968594,0.7954762936273038,0.90654619222026,-0.0003951117396354,13180.04296875,31.54570960998535,0.2915475947422533,0.9572997852937144,7.805796952936225,1.0277082272888922,0.4382022471910112,0.1910112359550561,3.896808439803886e-07,1.0,0.00047589033866,0.8571428571428571,1.0964513402728377e-06,1.0964513402728377e-06,0.7361111111111112,0.2361111111111111,0.0004433237756732,0.8571428571428571,0.1428571428571428,2.198783861611966e-06,2.198783861611966e-06,0.0106542828684766,0.4804893312115746,4.0,2.6275524744055465,0.6286054582853854,3.39511098146556,4.055416260968594,0.7954762936273038,0.90654619222026,-0.0003951117396354,13180.04296875,31.54570960998535,0.2915475947422533,,,,0.9572997852937144,7.805796952936225,1.0277082272888922,0.4382022471910112,0.1910112359550561,-0.11656570729405248,-0.024891308719330752,-0.6040938037155427,-0.0860674466472977,-0.5851930174117678
cycle44_rank4_obj2,44.0,balanced_future::cycle44_rank4_obj2,5_c2_x10_260623,future8_negative,hard_negative_high_warning,1.0,0.0,0.0,0.5052631578947369,0.5157894736842106,0.0008112648501992,0.000207270681858,1.048009825803638,0.0479741426807458,1.0,1.1111111111111112,0.1111111111111111,0.0457764245139191,5_c2_x10_260623,future8_negative,hard_negative_high_warning,-5.41479221336569e-07,0.0,-0.0013041982319181,0.0,-3.0048727263393567e-06,3.0048727263393567e-06,0.5694444444444444,1.0625,-0.0014101748807036,0.6286054582853854,3.405899474411546,15.65142340841573,1.015555306187098,1.2276374599336342,-0.0002679973840713,4886.87353515625,16.21965789794922,0.2915475947422533,5_c2_x10_260623,future8_negative,,,0.0,1.0,-1.541294731094009e-06,1.541294731094009e-06,0.0847771462339661,0.5610956375625181,3.0,1.804229327452707,0.6286054582853854,,,,5_c2_x10_260623,future8_negative,hard_negative_high_warning,-5.41479221336569e-07,0.0,-0.0013041982319181,0.0,-3.0048727263393567e-06,3.0048727263393567e-06,0.5694444444444444,1.0625,-0.0014101748807036,0.6286054582853854,3.405899474411546,15.65142340841573,1.015555306187098,1.2276374599336342,-0.0002679973840713,4886.87353515625,16.21965789794922,0.2915475947422533,0.9572997852937144,7.805796952936225,1.0277082272888922,0.4382022471910112,0.1910112359550561,-5.41479221336569e-07,0.0,-0.0013041982319181,0.0,-3.0048727263393567e-06,3.0048727263393567e-06,0.5694444444444444,1.0625,-0.0014101748807036,0.0,1.0,-1.541294731094009e-06,1.541294731094009e-06,0.0847771462339661,0.5610956375625181,3.0,1.804229327452707,0.6286054582853854,3.405899474411546,15.65142340841573,1.015555306187098,1.2276374599336342,-0.0002679973840713,4886.87353515625,16.21965789794922,0.2915475947422533,,,,0.9572997852937144,7.805796952936225,1.0277082272888922,0.4382022471910112,0.1910112359550561,-0.2695995893112586,0.4032392012531749,1.122737754739194,0.10856074064714295,0.2701606172688917
cycle76_rank8_obj1,76.0,balanced_future::cycle76_rank8_obj1,9_c2_x10_010723,future8_negative,low_risk_negative,1.0,0.0,0.0,0.5473684210526316,0.5157894736842106,0.0018563517369329,0.0001007419079542,1.1318065496805971,0.1375881091946917,1.0422535211267605,1.3333333333333333,0.2910798122065727,0.1215650406277644,9_c2_x10_010723,future8_negative,low_risk_negative,3.785021432779333e-07,0.8571428571428571,-0.0014639828054539,0.0,-3.3730163837659693e-06,3.3730163837659693e-06,0.0138888888888888,0.7291666666666666,-0.0014556598840693,0.2739127589669339,3.436079605634891,12.29507058746471,0.9647639708160224,1.1376185659143363,-3.231316804885864e-05,10692.63671875,25.22130012512207,0.2500000000000227,9_c2_x10_010723,future8_negative,,,0.5714285714285714,0.4285714285714285,5.433191566638984e-07,1.2809983223986132e-06,0.1816564312692125,0.8722377171999871,4.0,3.459823286954933,0.2739127589669339,,,,9_c2_x10_010723,future8_negative,low_risk_negative,3.785021432779333e-07,0.8571428571428571,-0.0014639828054539,0.0,-3.3730163837659693e-06,3.3730163837659693e-06,0.0138888888888888,0.7291666666666666,-0.0014556598840693,0.2739127589669339,3.436079605634891,12.29507058746471,0.9647639708160224,1.1376185659143363,-3.231316804885864e-05,10692.63671875,25.22130012512207,0.2500000000000227,0.9468080200353298,4.530712836386308,-1.486660001994049,0.2022471910112359,0.3707865168539326,3.785021432779333e-07,0.8571428571428571,-0.0014639828054539,0.0,-3.3730163837659693e-06,3.3730163837659693e-06,0.0138888888888888,0.7291666666666666,-0.0014556598840693,0.5714285714285714,0.4285714285714285,5.433191566638984e-07,1.2809983223986132e-06,0.1816564312692125,0.8722377171999871,4.0,3.459823286954933,0.2739127589669339,3.436079605634891,12.29507058746471,0.9647639708160224,1.1376185659143363,-3.231316804885864e-05,10692.63671875,25.22130012512207,0.2500000000000227,,,,0.9468080200353298,4.530712836386308,-1.486660001994049,0.2022471910112359,0.3707865168539326,-0.4684127061993141,-0.45302181869183866,0.43376343470872475,-0.43772280502522615,0.023777558812022703
cycle76_rank8_obj3,76.0,balanced_future::cycle76_rank8_obj3,9_c2_x10_010723,future8_negative,low_risk_negative,1.0,0.0,0.0,0.5473684210526316,0.5052631578947369,0.0031877476722002,0.0002381950616836,1.1318065496805971,0.1375881091946917,1.0422535211267605,1.3333333333333333,0.2910798122065727,0.1215650406277644,9_c2_x10_010723,future8_negative,low_risk_negative,7.970035181570776e-07,1.0,0.000504202261325,1.0,1.1616820100929252e-06,1.1616820100929252e-06,0.7916666666666667,0.7986111111111112,0.0003678175346755,0.2739127589669339,3.939907338810276,6.919982604501031,0.9284328959738262,1.0655828812370718,0.0001174062490463,12983.359375,29.623783111572266,0.2500000000000227,9_c2_x10_010723,future8_negative,,,0.7142857142857143,0.2857142857142857,5.931312444747207e-07,6.292447354001773e-07,0.0077069241326408,2.96148839293199,3.0,2.7219926384183557,0.2739127589669339,,,,9_c2_x10_010723,future8_negative,low_risk_negative,7.970035181570776e-07,1.0,0.000504202261325,1.0,1.1616820100929252e-06,1.1616820100929252e-06,0.7916666666666667,0.7986111111111112,0.0003678175346755,0.2739127589669339,3.939907338810276,6.919982604501031,0.9284328959738262,1.0655828812370718,0.0001174062490463,12983.359375,29.623783111572266,0.2500000000000227,0.9468080200353298,4.530712836386308,-1.486660001994049,0.2022471910112359,0.3707865168539326,7.970035181570776e-07,1.0,0.000504202261325,1.0,1.1616820100929252e-06,1.1616820100929252e-06,0.7916666666666667,0.7986111111111112,0.0003678175346755,0.7142857142857143,0.2857142857142857,5.931312444747207e-07,6.292447354001773e-07,0.0077069241326408,2.96148839293199,3.0,2.7219926384183557,0.2739127589669339,3.939907338810276,6.919982604501031,0.9284328959738262,1.0655828812370718,0.0001174062490463,12983.359375,29.623783111572266,0.2500000000000227,,,,0.9468080200353298,4.530712836386308,-1.486660001994049,0.2022471910112359,0.3707865168539326,-0.29359534401705795,-0.45302181869183866,-0.5119262158251758,1.4931512613269444,-0.1324683746532107
cycle76_rank8_obj2,76.0,balanced_future::cycle76_rank8_obj2,9_c2_x10_010723,future8_negative,low_risk_negative,1.0,0.0,0.0,0.4842105263157895,0.5052631578947369,0.0061182002536952,0.0003501586616039,1.1318065496805971,0.1375881091946917,1.0422535211267605,1.3333333333333333,0.2910798122065727,0.1215650406277644,9_c2_x10_010723,future8_negative,low_risk_negative,1.9647297989605382e-06,1.0,0.0003649855616665,1.0,8.409267340797663e-07,8.409267340797663e-07,0.986111111111111,0.826388888888889,0.0002471315436033,0.2739127589669339,2.5411968791609376,5.033724574862949,0.9693747266642662,1.1400406659756654,4.298985004425049e-06,10902.2548828125,24.943334579467773,0.2500000000000227,9_c2_x10_010723,future8_negative,,,0.7142857142857143,0.2857142857142857,5.880564378863718e-07,7.89624191067545e-07,0.0452487079887322,1.3432536347942656,4.0,3.087907604877313,0.2739127589669339,,,,9_c2_x10_010723,future8_negative,low_risk_negative,1.9647297989605382e-06,1.0,0.0003649855616665,1.0,8.409267340797663e-07,8.409267340797663e-07,0.986111111111111,0.826388888888889,0.0002471315436033,0.2739127589669339,2.5411968791609376,5.033724574862949,0.9693747266642662,1.1400406659756654,4.298985004425049e-06,10902.2548828125,24.943334579467773,0.2500000000000227,0.9468080200353298,4.530712836386308,-1.486660001994049,0.2022471910112359,0.3707865168539326,1.9647297989605382e-06,1.0,0.0003649855616665,1.0,8.409267340797663e-07,8.409267340797663e-07,0.986111111111111,0.826388888888889,0.0002471315436033,0.7142857142857143,0.2857142857142857,5.880564378863718e-07,7.89624191067545e-07,0.0452487079887322,1.3432536347942656,4.0,3.087907604877313,0.2739127589669339,2.5411968791609376,5.033724574862949,0.9693747266642662,1.1400406659756654,4.298985004425049e-06,10902.2548828125,24.943334579467773,0.2500000000000227,,,,0.9468080200353298,4.530712836386308,-1.486660001994049,0.2022471910112359,0.3707865168539326,0.22197923006861747,0.8313697112256817,-0.4977409091933238,0.21558209711547902,-0.9311548019752082
cycle78_rank22_obj1,78.0,balanced_future::cycle78_rank22_obj1,9_c2_x10_010723,future8_positive,high_warning_positive,1.0,1.0,0.0,0.5473684210526316,0.5052631578947369,0.0018653697334229,0.0001172680407762,1.0745199338105134,0.085711920649914,0.9633802816901408,1.1666666666666667,0.2032863849765259,0.079767641300016,9_c2_x10_010723,future8_positive,high_warning_positive,7.502860047931208e-07,1.0,-0.0009601304070802,0.0,-2.212140457912842e-06,2.212140457912842e-06,0.6666666666666666,0.4791666666666667,-0.0009404233233049,0.2683863942126585,3.2503507742492013,12.710556828543618,1.0316958729374175,1.23714450401737,6.85378909111023e-05,6861.36767578125,19.026752471923828,0.25,9_c2_x10_010723,future8_positive,,,0.2857142857142857,0.7142857142857143,-5.212493188208881e-07,1.5417749731548717e-06,0.1590262920865164,1.136020931392175,4.0,2.876730112104714,0.2683863942126585,,,,9_c2_x10_010723,future8_positive,high_warning_positive,7.502860047931208e-07,1.0,-0.0009601304070802,0.0,-2.212140457912842e-06,2.212140457912842e-06,0.6666666666666666,0.4791666666666667,-0.0009404233233049,0.2683863942126585,3.2503507742492013,12.710556828543618,1.0316958729374175,1.23714450401737,6.85378909111023e-05,6861.36767578125,19.026752471923828,0.25,0.949186607182162,2.1702284744219007,0.5309481766029185,0.2528089887640449,0.3820224719101123,7.502860047931208e-07,1.0,-0.0009601304070802,0.0,-2.212140457912842e-06,2.212140457912842e-06,0.6666666666666666,0.4791666666666667,-0.0009404233233049,0.2857142857142857,0.7142857142857143,-5.212493188208881e-07,1.5417749731548717e-06,0.1590262920865164,1.136020931392175,4.0,2.876730112104714,0.2683863942126585,3.2503507742492013,12.710556828543618,1.0316958729374175,1.23714450401737,6.85378909111023e-05,6861.36767578125,19.026752471923828,0.25,,,,0.949186607182162,2.1702284744219007,0.5309481766029185,0.2528089887640449,0.3820224719101123,-0.40736169832191693,-0.45302181869183866,0.7350517242037206,-0.24101189541817422,-0.03367293130104648
cycle78_rank22_obj2,78.0,balanced_future::cycle78_rank22_obj2,9_c2_x10_010723,future8_positive,high_warning_positive,1.0,1.0,0.0,0.4947368421052631,0.5157894736842106,0.0061900340951979,0.0003661960363388,1.0745199338105134,0.085711920649914,0.9633802816901408,1.1666666666666667,0.2032863849765259,0.079767641300016,9_c2_x10_010723,future8_positive,high_warning_positive,2.8188004309613634e-06,1.0,0.0015002222799752,1.0,3.456512133062921e-06,3.456512133062921e-06,0.9583333333333331,0.7986111111111112,0.0014662539025067,0.2683863942126585,2.23295560626866,5.070694071102723,1.0153278215235606,1.2076014720761992,0.0011900439858436,9729.53125,22.65509796142578,0.25,9_c2_x10_010723,future8_positive,,,1.0,0.0,4.092918932175444e-06,4.092918932175444e-06,0.4148131409143081,0.8059850130374424,6.0,4.726106348681301,0.2683863942126585,,,,9_c2_x10_010723,future8_positive,high_warning_positive,2.8188004309613634e-06,1.0,0.0015002222799752,1.0,3.456512133062921e-06,3.456512133062921e-06,0.9583333333333331,0.7986111111111112,0.0014662539025067,0.2683863942126585,2.23295560626866,5.070694071102723,1.0153278215235606,1.2076014720761992,0.0011900439858436,9729.53125,22.65509796142578,0.25,0.949186607182162,2.1702284744219007,0.5309481766029185,0.2528089887640449,0.3820224719101123,2.8188004309613634e-06,1.0,0.0015002222799752,1.0,3.456512133062921e-06,3.456512133062921e-06,0.9583333333333331,0.7986111111111112,0.0014662539025067,1.0,0.0,4.092918932175444e-06,4.092918932175444e-06,0.4148131409143081,0.8059850130374424,6.0,4.726106348681301,0.2683863942126585,2.23295560626866,5.070694071102723,1.0153278215235606,1.2076014720761992,0.0011900439858436,9729.53125,22.65509796142578,0.25,,,,0.949186607182162,2.1702284744219007,0.5309481766029185,0.2528089887640449,0.3820224719101123,0.1236658818817418,0.61730445623943,-0.9660420769860119,-1.9818557513428783,-1.0742018116298284
cycle78_rank22_obj3,78.0,balanced_future::cycle78_rank22_obj3,9_c2_x10_010723,future8_positive,high_warning_positive,1.0,1.0,0.0,0.4947368421052631,0.4947368421052631,0.0026650098152458,0.0001686446368694,1.0745199338105134,0.085711920649914,0.9633802816901408,1.1666666666666667,0.2032863849765259,0.079767641300016,9_c2_x10_010723,future8_positive,high_warning_positive,1.706579794072218e-07,0.8571428571428571,-9.339466645375634e-05,0.2857142857142857,-2.151813115094546e-07,2.151813115094546e-07,-0.0972222222222221,0.1180555555555555,-0.0001869962961736,0.2683863942126585,2.734859073136909,4.863508762322434,1.0110512850476816,1.167693202359381,0.0002939477562904,7448.890625,19.99983024597168,0.25,9_c2_x10_010723,future8_positive,,,0.8571428571428571,0.1428571428571428,2.0026820214758748e-06,2.0026820214758748e-06,0.0057345141950972,0.9510285669601524,5.0,3.387363087857878,0.2683863942126585,,,,9_c2_x10_010723,future8_positive,high_warning_positive,1.706579794072218e-07,0.8571428571428571,-9.339466645375634e-05,0.2857142857142857,-2.151813115094546e-07,2.151813115094546e-07,-0.0972222222222221,0.1180555555555555,-0.0001869962961736,0.2683863942126585,2.734859073136909,4.863508762322434,1.0110512850476816,1.167693202359381,0.0002939477562904,7448.890625,19.99983024597168,0.25,0.949186607182162,2.1702284744219007,0.5309481766029185,0.2528089887640449,0.3820224719101123,1.706579794072218e-07,0.8571428571428571,-9.339466645375634e-05,0.2857142857142857,-2.151813115094546e-07,2.151813115094546e-07,-0.0972222222222221,0.1180555555555555,-0.0001869962961736,0.8571428571428571,0.1428571428571428,2.0026820214758748e-06,2.0026820214758748e-06,0.0057345141950972,0.9510285669601524,5.0,3.387363087857878,0.2683863942126585,2.734859073136909,4.863508762322434,1.0110512850476816,1.167693202359381,0.0002939477562904,7448.890625,19.99983024597168,0.25,,,,0.949186607182162,2.1702284744219007,0.5309481766029185,0.2528089887640449,0.3820224719101123,-0.024544961039255964,0.61730445623943,-0.2210414556831228,-0.23620656584814384,-0.8524274629652533
cycle84_rank23_obj3,84.0,balanced_future::cycle84_rank23_obj3,9_c2_x10_010723,future8_positive,high_warning_positive,1.0,1.0,0.0,0.5263157894736842,0.5157894736842106,0.0008630931843072,0.0003419466316699,1.0473771133174274,0.0257844047431798,1.0122950819672132,1.0737704918032789,0.0614754098360657,0.024618071576446,9_c2_x10_010723,future8_positive,high_warning_positive,9.14086053570685e-08,0.8571428571428571,0.0008167706294314,0.8571428571428571,1.8818395302100345e-06,1.8818395302100345e-06,-0.0972222222222221,0.1527777777777778,0.0006743533328113,0.257364534667413,2.868395881241253,5.035442231780968,1.244251961288832,1.625828653100046,-0.0004256293177604,11066.9287109375,25.48812294006348,0.2915475947422533,9_c2_x10_010723,future8_positive,,,0.2857142857142857,0.7142857142857143,-8.118054832649714e-07,8.118054832649714e-07,0.0049695929753811,0.9661054732138918,4.0,2.807631142082721,0.257364534667413,,,,9_c2_x10_010723,future8_positive,high_warning_positive,9.14086053570685e-08,0.8571428571428571,0.0008167706294314,0.8571428571428571,1.8818395302100345e-06,1.8818395302100345e-06,-0.0972222222222221,0.1527777777777778,0.0006743533328113,0.257364534667413,2.868395881241253,5.035442231780968,1.244251961288832,1.625828653100046,-0.0004256293177604,11066.9287109375,25.48812294006348,0.2915475947422533,0.9473647054415644,2.730187517268768,0.867423950979521,0.2359550561797752,0.4157303370786517,9.14086053570685e-08,0.8571428571428571,0.0008167706294314,0.8571428571428571,1.8818395302100345e-06,1.8818395302100345e-06,-0.0972222222222221,0.1527777777777778,0.0006743533328113,0.2857142857142857,0.7142857142857143,-8.118054832649714e-07,8.118054832649714e-07,0.0049695929753811,0.9661054732138918,4.0,2.807631142082721,0.257364534667413,2.868395881241253,5.035442231780968,1.244251961288832,1.625828653100046,-0.0004256293177604,11066.9287109375,25.48812294006348,0.2915475947422533,,,,0.9473647054415644,2.730187517268768,0.867423950979521,0.2359550561797752,0.4157303370786517,-0.32417274280652986,-0.024891308719330752,0.06642800102758156,0.1628726317310287,-0.7772249626164832
