roi_id,roi_class,is_event_roi,cycleNo,event_cycle,source_stem,stage_drift_xy_sampled,roi_norm_mean_delta_last_minus_first,low_threshold,high_threshold,mid_threshold,high_fraction_first,high_fraction_last,high_fraction_delta,high_fraction_slope_per_frame,high_fraction_slope_r2,low_fraction_delta,low_fraction_slope_per_frame,mid_fraction_delta,mid_fraction_slope_per_frame,high_radius2_delta_px2,high_radius2_slope_px2_per_frame,high_radius2_slope_r2,low_radius2_delta_px2,low_radius2_slope_px2_per_frame,interface_density_mean,interface_density_delta,interface_density_slope_per_frame,centroid_path_px,centroid_net_px,temporal_diff_energy,first_last_corr,cumulative_abs_first_last
cycle92_rank4_obj4,control,0,92.0,86.0,10_c2_x10_030723,0.1802775637732877,-9.053945541381836e-05,0.04916175864636898,0.07827058881521225,0.06371617373079061,0.27890952666267227,0.28115638106650687,0.0022468544038345972,-5.320481331559447e-06,1.2940444922282524e-05,-0.005092869982025128,-6.011117804579675e-05,0.004793289394847244,2.0815608554973083e-05,7.812160548261545,0.009188982084082087,0.0013074757202744536,5.708491005637825,0.005716690474532351,0.19735807369682445,-0.0016476932294787194,3.968264288921745e-06,16.471972792006866,0.4469468239448769,5.404847615864128e-05,0.9981193881525507,0.005895543377846479
cycle92_rank5_obj5,control,0,92.0,86.0,10_c2_x10_030723,0.1802775637732877,-0.0004275813698768,0.05745379626750946,0.11702077388763427,0.08723728507757186,0.28744757339724386,0.2859496704613541,-0.00149790293588975,4.0582766330069394e-05,0.001454131888592447,0.003894547633313372,-0.00010589251282604704,-0.004044337926902342,5.749716268087563e-05,-9.06436940184335,-0.04110020023037254,0.0843176446461622,-6.51799814292599,0.07793836035037405,0.1632948247453565,-0.0010485320551228416,-1.6193078469306687e-05,16.5956020725413,0.10305200679077361,0.00013975091860629618,0.995166192575894,0.00958253163844347
cycle92_rank6_obj6,control,0,92.0,86.0,10_c2_x10_030723,0.1802775637732877,-0.0007065162062644,0.02826886773109436,0.0741828680038452,0.05122586786746978,0.2859496704613541,0.2859496704613541,0.0,0.00014196755036708926,0.012249373183571555,0.0008987417615338722,-0.0002041735980912655,-0.0031455961653684694,0.00018004703886615272,-1.9455212152960257,-0.004400349825790134,5.3245014714264904e-05,11.21467669531603,0.21055220363851185,0.148473387257839,-0.004343918514080308,-2.1241287699120226e-05,15.136373965648554,0.342510424460642,0.00010258026304654777,0.9976305744686632,0.007884031161665916
cycle92_rank7_obj7,control,0,92.0,86.0,10_c2_x10_030723,0.1802775637732877,-7.829070091247559e-05,0.041193314269185065,0.07875237613916397,0.05997284520417452,0.28819652486518876,0.28864589574595567,0.00044937088076690834,3.935449405016701e-05,0.0019021262068070754,-0.0005991611743558778,-6.870603618309075e-05,-0.0016476932294787194,2.5166882479561793e-05,-4.585090199776232,-0.12749426004546577,0.14554276231119,-2.832867369791984,0.16390616849467388,0.1560034701418015,-0.0022468544038346527,-2.1267702156750798e-05,16.45568071420202,0.32830183959612763,5.0576418288983405e-05,0.9983836089497522,0.0058768754824995995
cycle92_rank8_obj8,control,0,92.0,86.0,10_c2_x10_030723,0.1802775637732877,-0.0001398175954818,0.04784467034041881,0.07770173996686935,0.06277320515364408,0.2763630916716597,0.27726183343319355,0.0008987417615338722,4.18679312879526e-05,0.0008012921355413649,-0.003894547633313372,-7.343524003995942e-05,-0.0020970641102456833,5.573958530764788e-05,7.2486047972312235,-0.03621353360730642,0.0032360853277537682,7.316956215512164,0.051654948059228725,0.19337614839225084,-0.006291192330736967,-4.0846910906389944e-05,17.37909467208564,0.17333790448296846,5.545547173824161e-05,0.9980588936076683,0.0063242013566195965
cycle118_rank1_obj1,control,0,118.0,116.0,13_c2_x6_100723,0.2915475947422533,-0.0010294690728187,0.04640851691365242,0.09856782108545303,0.07248816899955272,0.3018274415817855,0.29119233073696826,-0.01063511084481722,0.00016435583509186082,0.025487563612011876,0.009286998202516439,-0.0003275900716750184,-0.005092869982025183,0.00025524087222002077,-1.8624110324827825,0.07932213623708521,0.030936222141328296,-0.030881726870120474,0.19823910919195506,0.19806333632913922,0.0013481126423007805,3.377596378634774e-05,16.56600346728816,0.13349431610856158,0.0001226103340741247,0.9937550490401094,0.010170754045248032
cycle118_rank2_obj2,control,0,118.0,116.0,13_c2_x6_100723,0.2915475947422533,-0.0006678476929664,0.039479393512010574,0.0756311185657978,0.057555256038904185,0.2974835230677052,0.29673457159976036,-0.0007489514679448472,0.00010728231967377963,0.021740241515423198,0.0023966446974235667,-0.00012118242003246446,-0.0019472738166567138,0.00013316340845009398,-3.5319635225478123,-0.04837290182102265,0.03464168261131784,-4.366891681844663,0.22541451108919214,0.17539039095266626,-0.003145596165368497,1.0474348391917985e-06,16.950424437287452,0.1794035993016195,4.301892840885557e-05,0.9968853181414664,0.006789699662476778
cycle118_rank3_obj3,control,0,118.0,116.0,13_c2_x6_100723,0.2915475947422533,-0.0006101354956626,0.048284372314810746,0.08999143466353417,0.06913790348917245,0.29643499101258236,0.29164170161773517,-0.004793289394847189,0.00016074111815894104,0.022280990666349587,0.006590772917914933,-0.00020951541417706988,-0.008388256440982567,0.00020549533691356666,3.4666198473805707,-0.06337414302366713,0.11873743885175236,9.574515638672892,0.0939652231793175,0.20005585929698422,0.002246854403834625,4.279040542372704e-05,15.041936421779242,0.1724213929851423,7.416454900521785e-05,0.994829136513216,0.008126746863126755
cycle118_rank4_obj4,control,0,118.0,116.0,13_c2_x6_100723,0.2915475947422533,-0.0010041743516921,0.026181472092866896,0.05799380987882614,0.04208764098584652,0.3000299580587178,0.2952366686638706,-0.004793289394847189,0.0003113654990446925,0.046938762246678034,0.012881965248651928,-0.00032391643018276755,-0.005092869982025183,0.00038199064716884447,3.5548731696976574,-0.2056238037671083,0.1878053135330573,2.9890461745869743,0.21467119473761806,0.19836759786299182,0.0037447573397244027,-2.1821389826354038e-05,19.840757559296616,0.23004969935496894,7.508232374675572e-05,0.9951577571321191,0.008230571635067463
cycle118_rank5_obj5,control,0,118.0,116.0,13_c2_x6_100723,0.2915475947422533,-0.0010472387075424,0.07688443437218666,0.1317702978849411,0.10432736612856389,0.29478729778310364,0.29463750748951467,-0.00014979029358896945,0.00015550394396299152,0.023153309832992686,0.006141402037148025,-0.00020861325885485746,-0.0058418214499700305,0.00017059980649987736,5.104938807395001,-0.0627806339224513,0.19213443630082006,9.711429951832315,0.1626685054150943,0.1803397119033353,0.001198322348711811,1.3027407316139541e-05,14.33014609020288,0.20498586369541313,0.00010882683272939175,0.9934923701648026,0.009729217737913132
cycle118_rank6_obj6,control,0,118.0,116.0,13_c2_x6_100723,0.2915475947422533,-0.0007484853267669,0.04836788922548294,0.07712362930178641,0.06274575926363468,0.2931396045536249,0.29298981426003595,-0.00014979029358896945,0.0001295629146866685,0.011309527762317417,0.004943079688436214,-0.0001409201155278964,-0.009886159376872372,0.00014236579911293396,0.9616347587652854,0.005271603559673794,0.0014546184501386117,-15.633365481544615,-0.06363237134908308,0.21179879418813663,-0.0008987417615338722,1.155632521415302e-05,18.006977986521044,0.2275943676421231,4.464562516659498e-05,0.9968614318394455,0.006363007705658674
cycle118_rank7_obj7,control,0,118.0,116.0,13_c2_x6_100723,0.2915475947422533,-0.0009625628590583,0.026844084076583383,0.0663386881351471,0.04659138610586524,0.29898142600359495,0.2944877171959257,-0.00449370880766925,0.00029886536494052386,0.05324545798311475,0.009586578789694378,-0.00035179587427303154,-0.006440982624325964,0.0003173981547916539,8.22382710487102,0.09191072245123136,0.06985743415624501,-6.218995023040634,0.22131736716769584,0.15662603604953065,0.0013481126423007805,-1.3653226773889185e-05,17.189379024016034,0.4172219790661374,7.762988389004022e-05,0.9964277245030142,0.007992176339030266
cycle118_rank8_obj8,control,0,118.0,116.0,13_c2_x6_100723,0.2915475947422533,-0.0009383484721183,0.045255867391824724,0.07546426579356193,0.06036006659269333,0.298681845416417,0.29463750748951467,-0.004044337926902342,0.00018521004939259776,0.02060967757171961,0.010784901138406189,-0.00018313956229049078,-0.008088675853804683,0.00018156790206137323,-5.095862575015303,0.027830621758766227,0.008504852113129902,-6.779187390275183,0.061664203261859556,0.20723955212702216,0.0020970641102456555,7.819695399854048e-06,16.23336783651715,0.06574925676473858,4.6556335291825235e-05,0.9967909952942829,0.007124853320419788
