roi_id,context_role,cycleNo,source_stem,cohort_role,validation_score,threshold_quantile,central_radius_fraction,baseline_fraction,baseline_frames,time_window,n_fit,timing_source,median_dt_s,threshold_value,phase_fraction_first,phase_fraction_last,phase_fraction_delta,phase_fraction_slope_per_s,phase_fraction_slope_r2,radius2_slope_px2_per_s,radius2_slope_r2,apparent_D_um2_per_s,radius2_slope_bootstrap_p05_px2_per_s,radius2_slope_bootstrap_p50_px2_per_s,radius2_slope_bootstrap_p95_px2_per_s,apparent_D_bootstrap_p05_um2_per_s,apparent_D_bootstrap_p50_um2_per_s,apparent_D_bootstrap_p95_um2_per_s,positive_ci,n_bootstrap_slopes,centroid_path_px,centroid_net_px,npz_path
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.75,0.55,0.125,12,middle70,67,camera_timing,100.17686547799985,0.0802787784487009,0.2622129946262824,0.26831949193942356,0.006106497313141168,1.0348039951204295e-06,0.02101804960653808,-0.0016474603801384356,0.1783355960881896,-3.7957487158389558e-06,-0.0035332245044471383,-0.0018702368864315067,-0.0008415719094127422,-8.140549258246207e-06,-4.309025786338191e-06,-1.938981679286958e-06,False,200,16.582957416958163,0.4891496412252706,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.75,0.55,0.125,12,late70,67,camera_timing,100.17686547799985,0.0802787784487009,0.2821201758671226,0.24865657059110893,-0.03346360527601369,-7.1588023119336205e-06,0.6828953330668294,-0.0003293753374836182,0.006927023187649151,-7.588807775622564e-07,-0.003959695843008919,-0.001091858555355874,0.0002857968015472145,-9.12313922229255e-06,-2.5156421115399336e-06,6.584758307647823e-07,False,200,18.3348254053896,0.6195762973503653,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.75,0.55,0.2,19,full,96,camera_timing,100.17686547799985,0.0808549951761961,0.23961895456766,0.243771372740596,0.00415241817293599,9.655498716440073e-07,0.020914928251953402,-0.000966850961186218,0.12351566981743634,-2.2276246145730464e-06,-0.0021827287987659792,-0.0012986867487978081,-0.0002817151258259506,-5.029007152356816e-06,-2.99217426923015e-06,-6.490716499029902e-07,False,200,26.655948049264822,0.8190503394885064,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.75,0.55,0.2,19,early70,67,camera_timing,100.17686547799985,0.0808549951761961,0.23961895456766,0.27772349780166095,0.03810454323400095,8.737841929097634e-06,0.7126206012977607,-0.002000891050440473,0.2624773550870936,-4.610052980214849e-06,-0.0028668980500744885,-0.001816515051793845,-0.00011765300162687315,-6.605333107371621e-06,-4.1852506793330185e-06,-2.710725157483157e-07,False,200,18.626219251041707,0.8374394927105053,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.75,0.55,0.2,19,middle70,67,camera_timing,100.17686547799985,0.0808549951761961,0.25732779677576945,0.263190034196385,0.005862237420615535,1.0765353669198004e-06,0.02303896594046606,-0.001643584747373588,0.1828932338276391,-3.7868192579487465e-06,-0.002954438514859651,-0.0018929161405625674,-0.0009194943830935936,-6.807026338236636e-06,-4.361278787856155e-06,-2.1185150586476396e-06,False,200,18.355946430440422,0.41914407921752556,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.75,0.55,0.2,19,late70,67,camera_timing,100.17686547799985,0.0808549951761961,0.27564728871519295,0.243771372740596,-0.03187591597459696,-7.076303724814939e-06,0.6783735310574701,-0.00034332646811271973,0.007664125613453532,-7.910241825317063e-07,-0.0029344412416287572,-0.0010592070447282477,0.001176026273919811,-6.760952620712657e-06,-2.440413031053883e-06,2.7095645351112447e-06,False,200,18.57398985298291,0.46981097438195296,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.1,10,full,96,camera_timing,100.17686547799985,0.09277519881725314,0.19363707776904948,0.19756480754124117,0.00392772977219169,1.2143799547661727e-06,0.03423463464003551,-0.000517239482273779,0.030150435203907477,-1.191719767158787e-06,-0.0017923536421476907,-0.0008171276850328003,0.0001250100407131607,-4.129582791508279e-06,-1.882662186315572e-06,2.8802313380312227e-07,False,200,24.120693934716915,0.496255350280437,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.1,10,early70,67,camera_timing,100.17686547799985,0.09277519881725314,0.19363707776904948,0.23527101335428122,0.041633935585231735,9.14990965597383e-06,0.8208433171270422,0.001414006870723374,0.11065210281711269,3.257871830146654e-06,0.00015051470328128963,0.0017001515558188116,0.004234268407512982,3.467858763600913e-07,3.9171491846065415e-06,9.755754410909911e-06,True,200,17.374851748406538,0.5833121823993882,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.1,10,middle70,67,camera_timing,100.17686547799985,0.09277519881725314,0.21052631578947367,0.2213275726630008,0.01080125687352712,1.997010857493452e-06,0.08681606646959839,-0.0013428937171046794,0.09089641324463726,-3.0940271242091816e-06,-0.0036020733661296274,-0.0015685927297643587,0.0008164411988675036,-8.299177035562662e-06,-3.6140376493770827e-06,1.8810805221907285e-06,False,200,17.109983898121676,0.7877356289554678,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.1,10,late70,67,camera_timing,100.17686547799985,0.09277519881725314,0.22663000785545953,0.19756480754124117,-0.02906520031421836,-6.565219743807807e-06,0.6312576664988401,-0.002271883741036976,0.24840106064973533,-5.234420139349192e-06,-0.005581236450794415,-0.0031481347756590152,-0.0014608928675954305,-1.2859168782630332e-05,-7.253302523118372e-06,-3.365897166939872e-06,False,200,15.466208325157828,0.4285883593055993,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.125,12,full,96,camera_timing,100.17686547799985,0.09300790727138519,0.19304791830322074,0.19638648860958366,0.00333857030636292,1.1899088222421657e-06,0.03283493544717264,-0.0005684231652420116,0.03417204510692473,-1.3096469727175947e-06,-0.0018281479094892567,-0.0008141801362498962,4.519007068986055e-06,-4.212052783463248e-06,-1.8758710339197609e-06,1.0411792286943871e-08,False,200,24.212798712906224,0.5143503977512058,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.125,12,early70,67,camera_timing,100.17686547799985,0.09300790727138519,0.19304791830322074,0.23369992144540455,0.04065200314218381,9.132834181146662e-06,0.8192456708729083,0.0015457640354140487,0.12545272629008342,3.5614403375939683e-06,0.0003560233271607128,0.0017793451208871656,0.004305116819288214,8.202777457782823e-07,4.099611158524029e-06,9.918989151640046e-06,True,200,17.390551770317778,0.5866769653080947,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.125,12,middle70,67,camera_timing,100.17686547799985,0.09300790727138519,0.2093479968578162,0.22073841319717202,0.011390416339355836,1.975406202191941e-06,0.08537703774047711,-0.0013656131152043533,0.09072202112308214,-3.1463726174308303e-06,-0.004051454167211478,-0.0016279071860546778,0.0006002257463934649,-9.334550401255245e-06,-3.7506981566699777e-06,1.3829201196905431e-06,False,200,17.26108307388508,0.6794046166661463,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.125,12,late70,67,camera_timing,100.17686547799985,0.09300790727138519,0.2260408483896308,0.19638648860958366,-0.02965435978004713,-6.615101565787822e-06,0.6363908938269823,-0.002580935475141257,0.2989609560766373,-5.946475334725456e-06,-0.0059216617661712705,-0.003331046582133073,-0.001688323560585531,-1.3643508709258608e-05,-7.6747313252346e-06,-3.889897483589063e-06,False,200,15.560673608886761,0.37651606258525644,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.2,19,full,96,camera_timing,100.17686547799985,0.093700310587883,0.1887274155538099,0.19304791830322074,0.004320502749410843,1.1675391077401725e-06,0.03264006176570866,-0.0006120179443626063,0.03837582611936985,-1.410089343811445e-06,-0.0025676849004493177,-0.000907072864406744,0.0002252523652360469,-5.915946010635228e-06,-2.0898958795931383e-06,5.18981449503852e-07,False,200,24.459352707689128,0.7804267307611062,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.2,19,early70,67,camera_timing,100.17686547799985,0.093700310587883,0.1887274155538099,0.2295758051846033,0.0408483896307934,8.975268880655625e-06,0.816380702480047,0.0014982710872167623,0.11351255228794754,3.4520165849474205e-06,0.00026188127499909673,0.0018801658852702556,0.0048073015397726284,6.033744575979189e-07,4.331902199662669e-06,1.1076022747636137e-05,True,200,17.798343917115393,0.8075384725911889,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.2,19,middle70,67,camera_timing,100.17686547799985,0.093700310587883,0.2056166535742341,0.21543597800471329,0.009819324430479198,1.900864825221688e-06,0.08316685891711817,-0.0016070203087299268,0.11797578900589434,-3.7025747913137517e-06,-0.004392487690018339,-0.0019567058294887255,0.00020648642308451613,-1.0120291637802252e-05,-4.508250231142024e-06,4.7574471878672517e-07,False,200,17.111533513524517,0.6335118936351263,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.42,0.2,19,late70,67,camera_timing,100.17686547799985,0.093700310587883,0.2234878240377062,0.19304791830322074,-0.030439905734485462,-6.53913346639251e-06,0.6452744892481295,-0.00276486529178718,0.32172504905746435,-6.3702496322776625e-06,-0.006037230754081894,-0.0034599489522254712,-0.001762607497963286,-1.3909779657404686e-05,-7.971722385927486e-06,-4.061047675307411e-06,False,200,15.554636411673114,0.5812274631126292,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.1,10,full,96,camera_timing,100.17686547799985,0.08963548243045809,0.19592570401437986,0.19892150988615936,0.0029958058717795,9.717424957727846e-07,0.02637003163371765,-0.0018946014552499299,0.2992387646329494,-4.3651617528958385e-06,-0.003418611572190897,-0.0022651591652613416,-0.001327508841068194,-7.876481062327826e-06,-5.2189267167621315e-06,-3.0585803698211193e-06,False,200,24.870956775115346,0.2166080081313514,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.1,10,early70,67,camera_timing,100.17686547799985,0.08963548243045809,0.19592570401437986,0.2330736968244458,0.03714799281006592,8.223937496770802e-06,0.8020841524336619,-0.0025100718346291353,0.3259791958734425,-5.783205506985528e-06,-0.0037988153183459443,-0.002151343645334822,-0.00012591404807435545,-8.752470493469056e-06,-4.95669575885143e-06,-2.90105966763315e-07,False,200,17.873818084174765,0.41055553763695335,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.1,10,middle70,67,camera_timing,100.17686547799985,0.08963548243045809,0.21240263630916717,0.21839424805272617,0.005991611743559,1.3227204804375014e-06,0.04714820393865915,-0.0036856964704003836,0.4930178539649538,-8.491844667802484e-06,-0.0051669033028161416,-0.0040190864627941015,-0.0028312125367293333,-1.190454520968839e-05,-9.25997521027761e-06,-6.523113684624384e-06,False,200,18.38057318743815,0.5624235115942954,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.1,10,late70,67,camera_timing,100.17686547799985,0.08963548243045809,0.2275314559616537,0.19892150988615936,-0.02860994607549433,-6.170051632328524e-06,0.6568043093278196,-0.0013385973842950476,0.07888358735493095,-3.0841283734157896e-06,-0.005100899018284095,-0.0022281537612615933,-6.182307135457253e-05,-1.1752471338126554e-05,-5.133666265946711e-06,-1.424403564009351e-07,False,200,16.883551558620745,0.2733810935981282,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.125,12,full,96,camera_timing,100.17686547799985,0.08983895033597947,0.19442780107849011,0.19727381665668065,0.0028460155781905305,9.46659677386934e-07,0.02503450706825472,-0.0018329741393235594,0.2872297556656227,-4.223172417001481e-06,-0.003595624999802593,-0.0021701769071735977,-0.0013055818090863484,-8.284319999545175e-06,-5.000087594127969e-06,-3.0080604881349466e-06,False,200,25.152000367876443,0.1867244398554481,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.125,12,early70,67,camera_timing,100.17686547799985,0.08983895033597947,0.19442780107849011,0.23187537447573398,0.03744757339724386,8.20220015396715e-06,0.8001902619910243,-0.0022800601337818497,0.28261077095639087,-5.253258548233382e-06,-0.003305540943745828,-0.0018782937254506467,-2.451632851506344e-06,-7.615966334390388e-06,-4.32758874343829e-06,-5.648562089870616e-09,False,200,17.97345206034427,0.40390896708790935,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.125,12,middle70,67,camera_timing,100.17686547799985,0.08983895033597947,0.2110545236668664,0.21689634511683642,0.0058418214499700305,1.2997934174950168e-06,0.04490654755631018,-0.003693415472943771,0.495357049070108,-8.50962924966245e-06,-0.00528251696412777,-0.003977654119720113,-0.002621611744636292,-1.2170919085350381e-05,-9.16451509183514e-06,-6.040193459642017e-06,False,200,18.417713153425563,0.6422022755925848,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.125,12,late70,67,camera_timing,100.17686547799985,0.08983895033597947,0.22603355302576392,0.19727381665668065,-0.028759736369083272,-6.190409057091861e-06,0.6548689121710461,-0.0014668309103817046,0.09271750449162097,-3.3795784175194474e-06,-0.004827199806074566,-0.002118587663359112,0.0001518103894368124,-1.1121868353195802e-05,-4.881225976379394e-06,3.497711372624158e-07,False,200,16.85689464058231,0.41774589543858054,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.2,19,full,96,camera_timing,100.17686547799985,0.0905386283993721,0.18948472139005393,0.19427801078490115,0.004793289394847217,9.411208223167799e-07,0.025834284436364263,-0.0018440433355030549,0.28674202076784017,-4.248675844999039e-06,-0.003679365371936928,-0.0023646489126234477,-0.0014319346934014022,-8.477257816942681e-06,-5.448151094684423e-06,-3.2991775335968307e-06,False,200,24.665450456154964,0.14207285612552525,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.2,19,early70,67,camera_timing,100.17686547799985,0.0905386283993721,0.18948472139005393,0.22783103654883163,0.038346315158777705,8.04139282880644e-06,0.8012007624994444,-0.002284512247262435,0.268233905828693,-5.2635162176926505e-06,-0.0032782571120185287,-0.0020714236966503656,5.641535246686663e-06,-7.55310438609069e-06,-4.772560197082443e-06,1.2998097208366071e-08,False,200,17.57876871061438,0.36683707663604576,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.2,19,middle70,67,camera_timing,100.17686547799985,0.0905386283993721,0.20566207309766327,0.21315158777711204,0.007489514679448778,1.3052084087719414e-06,0.04731111764417517,-0.0035643608936514327,0.45450735807162035,-8.212287498972902e-06,-0.005618425099034527,-0.003965546222851826,-0.0023782983657545886,-1.2944851428175551e-05,-9.136618497450608e-06,-5.479599434698572e-06,False,200,17.178685647644425,0.4798001117497333,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.48,0.2,19,late70,67,camera_timing,100.17686547799985,0.0905386283993721,0.22034152186938286,0.19427801078490115,-0.02606351108448171,-6.062676993318587e-06,0.6588901647255873,-0.0015309717180686721,0.09903327241811377,-3.5273588384302206e-06,-0.005736150971424678,-0.0023336574611046773,0.00023425712213708834,-1.321609183816246e-05,-5.376746790385177e-06,5.397284094038516e-07,False,200,16.49292952466077,0.3491220863786032,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.55,0.1,10,full,96,camera_timing,100.17686547799985,0.08710183054208756,0.19406448461162676,0.20090376160234488,0.006839276990718124,9.19131540400829e-07,0.023105217091231034,-0.0014641011796206174,0.14560642993153006,-3.3732891178459028e-06,-0.0037661766452257925,-0.002069006309026262,-0.0008834716798523039,-8.677270990600226e-06,-4.7669905359965075e-06,-2.0355187503797082e-06,False,200,30.01090369402602,0.2763521759926901,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.55,0.1,10,early70,67,camera_timing,100.17686547799985,0.08710183054208756,0.19406448461162676,0.23314606741573032,0.039081582804103565,8.163790278603753e-06,0.764256903826585,-0.0010064293341261576,0.05023275063978838,-2.3188131858266673e-06,-0.002095795242448475,-0.0007532397513074554,0.0022010494585821996,-4.828712238601286e-06,-1.7354643870123773e-06,5.071217952573388e-06,False,200,20.78696466725988,0.3087818501142116,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.55,0.1,10,middle70,67,camera_timing,100.17686547799985,0.08710183054208756,0.21348314606741572,0.21775769418661456,0.004274548119198834,1.0993491179540704e-06,0.030230997756687583,-0.0038333778775637138,0.41446421359147945,-8.832102629906797e-06,-0.006275668238398925,-0.004128306124572719,-0.0018466719770542882,-1.4459139621271123e-05,-9.511617311015545e-06,-4.25473223513308e-06,False,200,20.871309323657808,0.7767571182150164,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.55,0.1,10,late70,67,camera_timing,100.17686547799985,0.08710183054208756,0.2309477283829995,0.20090376160234488,-0.03004396678065463,-6.43124777987209e-06,0.6929399126075739,-0.002093724843393954,0.12464916707555929,-4.82394203917967e-06,-0.007507909354925674,-0.003214070173144355,-0.0008781070101621858,-1.7298223153748755e-05,-7.405217678924594e-06,-2.023158551413676e-06,False,200,20.841666058616457,0.37596114611183556,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.55,0.125,12,full,96,camera_timing,100.17686547799985,0.0873333066701889,0.19308744504152417,0.19931607230092818,0.006228627259404013,9.102370738705798e-07,0.022935165635384225,-0.001582570819474055,0.16392403390309884,-3.646243168068223e-06,-0.003624933218616242,-0.002106357793460678,-0.001040068624536807,-8.351846135691823e-06,-4.853048356133402e-06,-2.396318110932803e-06,False,200,29.644011881902184,0.31966403376645675,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.55,0.125,12,early70,67,camera_timing,100.17686547799985,0.0873333066701889,0.19308744504152417,0.23180263800683928,0.038715192965315115,8.121041925833799e-06,0.7673120916620344,-0.001109105689113575,0.05586339274303809,-2.555379507717677e-06,-0.00295327638712599,-0.00064152254426349,0.0019980905097430517,-6.8043487959382816e-06,-1.478067941983081e-06,4.603600534447991e-06,False,200,20.88410736707008,0.39090612126268365,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.55,0.125,12,middle70,67,camera_timing,100.17686547799985,0.0873333066701889,0.21152906692721055,0.21617000488519786,0.004640937957987312,1.11590557168539e-06,0.0312907354417552,-0.003896765278215471,0.41370824014465146,-8.978147201008445e-06,-0.005860749141625029,-0.004155226168542775,-0.0024438251188689353,-1.3503166022304067e-05,-9.573641092322554e-06,-5.630573073874027e-06,False,200,21.318598355819294,0.7667570045744433,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.55,0.125,12,late70,67,camera_timing,100.17686547799985,0.0873333066701889,0.22911577918905715,0.19931607230092818,-0.02979970688812897,-6.388732055887673e-06,0.6878807668072973,-0.0023150570971090263,0.1471548963614544,-5.333891551739197e-06,-0.006411593981477572,-0.003354152184482492,-0.0006029636529723434,-1.4772312533324326e-05,-7.72796663304766e-06,-1.3892282564482792e-06,False,200,20.479175504990405,0.4642254887764451,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.55,0.2,19,full,96,camera_timing,100.17686547799985,0.08797334134578705,0.1895456765999023,0.19479726428920371,0.0052515876893014235,8.860350329339397e-07,0.022218991593030202,-0.0017254258580760857,0.17737895778097668,-3.975381177007301e-06,-0.0036293180696567577,-0.002322074212190973,-0.0008495107274048803,-8.36194883248917e-06,-5.350058984888002e-06,-1.957272715940844e-06,False,200,29.867051500265458,0.4761907879300725,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.55,0.2,19,early70,67,camera_timing,100.17686547799985,0.08797334134578705,0.1895456765999023,0.22703957010258916,0.037493893502686865,8.057895420730571e-06,0.7750507628966826,-0.001001868208070274,0.04689805879270903,-2.3083043513939116e-06,-0.002318937442995825,-0.00048586230014223126,0.0025406368154400442,-5.342831868662381e-06,-1.1194267395277008e-06,5.853627222773862e-06,False,200,21.30126705916045,0.434039720784355,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
cycle78_rank22_obj1,same_cycle_neighbor_object,78.0,9_c2_x10_010723,future8_positive,24.74683509607009,0.8,0.55,0.2,19,middle70,67,camera_timing,100.17686547799985,0.08797334134578705,0.2066438690766976,0.21165119687347336,0.005007327796775762,1.0725363221011029e-06,0.02957323414805424,-0.004088102171551795,0.42367448152015597,-9.418987403255336e-06,-0.0071698269905935644,-0.004288143228237137,-0.0016482350207912885,-1.6519281386327574e-05,-9.879881997858364e-06,-3.7975334879031286e-06,False,200,20.93869473008634,0.7974807967448002,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_sequences/cycle78_rank22_obj1.npz
