mechanism_label,n_rows,n_cycles,n_sources,future8_rate,future16_rate,median_transferred_masked_residual_signature,mean_signed_optical_loss_axis,mean_front_contraction_axis,mean_rollout_difficulty_axis,mean_echem_degraded_state_axis,mean_combined_loss_mechanism_axis
rollout_difficulty_dominant,3,1,1,1.0,1.0,40.97186183003927,0.02087625392351526,-0.3299371550226122,12.298066413343188,-7.439824262856696,1.1372953123468486
echem_degraded_state_dominant,39,14,6,0.717948717948718,0.7948717948717948,0.5580241541936951,-0.024937144269822322,-0.24318923456958208,0.006567934642408275,0.3101122753604914,0.012138457790873832
front_contraction_dominant,30,11,7,0.16666666666666666,0.7666666666666667,0.4872737508508199,-0.3734709416559132,0.708692817387689,-0.08781378808200933,-0.0010318429156036238,0.06159406118354071
