cycleNo,particle0,particle1,particle2,particle3,addrs,n_frames,particle0_norm,particle0_abrupt_drop,particle1_norm,particle1_abrupt_drop,particle2_norm,particle2_abrupt_drop,particle3_norm,particle3_abrupt_drop,particle0_norm_delta_prev,particle0_norm_abs_delta_prev,particle0_norm_rolling3_slope,particle0_norm_rolling5_mean,particle0_norm_rolling5_std,particle1_norm_delta_prev,particle1_norm_abs_delta_prev,particle1_norm_rolling3_slope,particle1_norm_rolling5_mean,particle1_norm_rolling5_std,particle2_norm_delta_prev,particle2_norm_abs_delta_prev,particle2_norm_rolling3_slope,particle2_norm_rolling5_mean,particle2_norm_rolling5_std,particle3_norm_delta_prev,particle3_norm_abs_delta_prev,particle3_norm_rolling3_slope,particle3_norm_rolling5_mean,particle3_norm_rolling5_std,particle_norm_mean,particle_norm_std,particle_norm_min,particle_norm_max,particle_norm_range,particle_norm_cv,mean_delta_prev,mean_abs_delta_prev,max_abs_delta_prev,delta_std_across_particles,drop_count,any_abrupt_drop,synchronized_drop_2plus,synchronized_drop_3plus,cycle_gap,frames_percentile,future_any_drop_within_4cycles,future_sync2_drop_within_4cycles,cycles_to_next_drop_within_4,future_any_drop_within_8cycles,future_sync2_drop_within_8cycles,cycles_to_next_drop_within_8,future_any_drop_within_16cycles,future_sync2_drop_within_16cycles,cycles_to_next_drop_within_16,charge_capacity_mAh,discharge_capacity_mAh,capacity_mAh,coulombic_efficiency_pct,V_min,V_max,n_points,echem_shape_points,echem_shape_duration_s,shape_V_min,shape_V_max,shape_V_range,shape_V_mean,shape_V_std,shape_I_mean_mA,shape_I_abs_mean_mA,shape_I_pos_fraction,shape_I_neg_fraction,shape_charge_mAh_signed,shape_charge_mAh_abs,shape_charge_mAh_pos,shape_charge_mAh_neg_abs,shape_dVdt_slope,shape_dIdt_slope,shape_V_q05,shape_I_q05,shape_V_q10,shape_I_q10,shape_V_q25,shape_I_q25,shape_V_q50,shape_I_q50,shape_V_q75,shape_I_q75,shape_V_q90,shape_I_q90,shape_V_q95,shape_I_q95,shape_dVdt_abs_median,shape_dVdt_abs_p95,shape_dVdt_sign_consistency,all_dq_abs_total_mAh,all_dq_abs_lowV_frac,all_dq_abs_midV_frac,all_dq_abs_highV_frac,all_dq_abs_peak_voltage,all_dq_abs_peak_frac,all_dq_abs_entropy,all_dqdv_abs_integral_proxy,pos_dq_abs_total_mAh,pos_dq_abs_lowV_frac,pos_dq_abs_midV_frac,pos_dq_abs_highV_frac,pos_dq_abs_peak_voltage,pos_dq_abs_peak_frac,pos_dq_abs_entropy,pos_dqdv_abs_integral_proxy,neg_dq_abs_total_mAh,neg_dq_abs_lowV_frac,neg_dq_abs_midV_frac,neg_dq_abs_highV_frac,neg_dq_abs_peak_voltage,neg_dq_abs_peak_frac,neg_dq_abs_entropy,neg_dqdv_abs_integral_proxy,shape_block_mode,shape_block_nunique,cycle_state_pc1,cycle_state_pc2,cycle_state_pc3,cycle_state_pc4,cycle_state_pc5,cycle_state_pc6,cycle_state_pc7,cycle_state_pc8,degradation_state_axis,degradation_axis_oriented_to,cycle_state_cluster,state_step_norm,axis_step,transferred_masked_residual_signature,source_stem,local_cycle_index,cycleNo_int,cycles_to_next_event,cycles_since_prev_event,nearest_event_abs_delta,current_any_event,event_relative_bin,future_event_within_8cycles,future_event_within_16cycles,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,masked_residual_z,cycle_state_abs_pc2_z,low_frame_z,sampling_priority,selection_reason,pre_event_sampling_rank
108,386,146,262,23,D://NMC_degradation_3_160623_Halfthedata\12_c2_x10_070723chopped\12_c2_x10_070723_cycle3.hdf5,902.0,1.087323943661972,False,1.1967213114754098,False,1.0737704918032789,False,1.2777777777777777,False,-0.0309859154929577,0.0309859154929577,-0.0056338028169013,1.1025352112676057,0.011196961641887,-0.016393442622951,0.016393442622951,0.0122950819672132,1.1770491803278689,0.028747012978278,-0.0163934426229506,0.0163934426229506,0.0081967213114757,1.071311475409836,0.0121577024378591,0.0,0.0,0.0277777777777778,1.1888888888888889,0.1009216784699162,1.1588983811796096,0.0964927331414832,1.0737704918032789,1.2777777777777777,0.2040072859744988,0.0832624626183928,-0.0159432001847148,0.0159432001847148,0.0309859154929577,0.012660626004548,0,0,0,0,2.0,0.1629213483146067,0,0,,1,1,8.0,1,1,8.0,0.6328849435231105,0.623962989806186,0.623962989806186,98.59027240129016,2.977191,4.201038,62042.0,62042.0,9033.24401211739,2.977191,4.201038,1.2238469999999997,3.817930742964444,0.1969645459297325,0.0051023798072273,0.500889,0.5050933238773734,0.4949066761226266,0.0090096051944493,1.2568479333292963,0.6329287692618729,0.6239191640674235,-4.052308288482686e-05,-0.0001659447366324,3.503793,-0.500889,3.5762968000000006,-0.500889,3.688335,-0.500889,3.827128,0.500889,3.951443,0.500889,4.079232,0.500889,4.131738,0.500889,0.0,0.0064336973820121,0.0114440450669718,1.2567199358490115,0.0761553738119097,0.6692891323498751,0.2545554938382153,3.825,0.1174891526426027,2.733887846106501,1.026860331274262,0.6328849435231133,0.0018093198031265,0.5971081607580326,0.4010825194388408,3.825,0.1666833963415385,2.298692380241989,0.5738818545313294,0.6238349923259054,0.1515799632808077,0.7425172306311449,0.1059028060880474,3.675,0.1405197648586948,2.661925289461847,0.5458962875585907,galvanostatic_6,2.0,-2.2576549596201296,-0.3517473474856625,2.709637395044453,-1.6919171004635447,-1.2259446257032136,3.416852608899494,-1.7001513858819848,0.4005119377169567,2.2576549596201296,mean_abs_delta_prev,1,1.4536063845591392,-0.1068989687470423,0.3455880466883458,12_c2_x10_070723,3,108,8.0,22.0,8.0,0,near_pre_event_1_8,1,1,1,0,True,0.10075656237060075,0.09971753616939087,0.877402135328037,1.5778869845508625,source_fill,11
110,376,143,258,20,D://NMC_degradation_3_160623_Halfthedata\12_c2_x10_070723chopped\12_c2_x10_070723_cycle5.hdf5,900.0,1.0591549295774647,False,1.1721311475409837,False,1.0573770491803278,False,1.1111111111111112,False,-0.0281690140845072,0.0281690140845072,-0.0295774647887323,1.0935211267605631,0.0222160497500054,-0.0245901639344261,0.0245901639344261,-0.0204918032786884,1.178688524590164,0.0280371006171909,-0.016393442622951,0.016393442622951,-0.0163934426229506,1.0688524590163937,0.0137157381399006,-0.1666666666666665,0.1666666666666665,-0.0833333333333332,1.1888888888888889,0.1009216784699162,1.099943559352472,0.0541952710357459,1.0573770491803278,1.1721311475409837,0.1147540983606558,0.0492709562912939,-0.0589548218271377,0.0589548218271377,0.1666666666666665,0.0719768670915561,0,0,0,0,2.0,0.1179775280898876,0,0,,1,1,6.0,1,1,6.0,0.6328746442701579,0.6265993163629001,0.6265993163629001,99.00844061867976,2.995336,4.200845,55449.0,55449.0,9052.117851018906,2.995336,4.200845,1.2055090000000002,3.836861087936663,0.1880789446548046,0.0554736667748742,0.5008889999999999,0.5553752096521127,0.4446247903478872,0.0063003747217982,1.259473960633058,0.6328871676774283,0.6265867929556298,-3.477526738189244e-05,-0.0001675787919806,3.535643,-0.500889,3.603206,-0.500889,3.720572,-0.500889,3.836586,0.500889,3.97036,0.500889,4.089077,0.500889,4.139266,0.500889,0.0,0.008391129688362,0.0074844899725869,1.2594489138185312,0.0730295578975675,0.6704234149571922,0.2565470271452403,3.825,0.1147149068538225,2.7248070071868886,1.044744513577693,0.632874644270154,0.0018379255535589,0.5979035327991239,0.4002585416473173,3.825,0.1667212623359512,2.287767274681541,0.5760910752554501,0.6265742695483606,0.1449370414704304,0.743672504257332,0.1113904542722375,3.675,0.1424084355876112,2.645299939305086,0.5571396290044263,galvanostatic_10,2.0,-2.9618547499190666,2.164953302444044,0.2626472044129541,-0.6581090115873459,-1.0515427746496735,2.4100384120839724,0.2550333096928336,-1.780393118492744,2.9618547499190666,mean_abs_delta_prev,1,3.726419147611593,0.704199790298937,0.1861489207307045,12_c2_x10_070723,5,110,6.0,24.0,6.0,0,near_pre_event_1_8,1,1,1,0,True,0.08153567382237785,0.6137468008918129,0.8907998860433488,1.6515259271937013,near_pre_event_1_8,12
112,396,143,262,21,D://NMC_degradation_3_160623_Halfthedata\12_c2_x10_070723chopped\12_c2_x10_070723_cycle7.hdf5,901.0,1.115492957746479,False,1.1721311475409837,False,1.0737704918032789,False,1.1666666666666667,False,0.0563380281690142,0.0563380281690142,0.0140845070422535,1.095774647887324,0.0240676161839925,0.0,0.0,-0.012295081967213,1.1852459016393444,0.0188702695626565,0.016393442622951,0.016393442622951,2.3231889157994714e-16,1.0704918032786883,0.0137157381399005,0.0555555555555555,0.0555555555555555,-0.0555555555555552,1.211111111111111,0.0724355822800292,1.132015315939352,0.0464594587112015,1.0737704918032789,1.1721311475409837,0.0983606557377048,0.0410413693675595,0.0320717565868802,0.0320717565868802,0.0563380281690142,0.0283710406918667,0,0,0,0,2.0,0.1404494382022472,1,1,4.0,1,1,4.0,1,1,4.0,0.8374377096489228,0.831203029316235,0.831203029316235,99.25550518434362,2.990317,4.400058,117033.0,117033.0,11992.88996219635,2.990317,4.400058,1.4097409999999997,3.914310885314398,0.2408118622698808,0.0143504893235241,0.500889,0.5143250194389617,0.4856749805610383,0.006311202844997,1.6686407389651576,0.8374759709050774,0.8311647680600803,-2.85718208936132e-05,-0.0001262112229405,3.543751,-0.500889,3.614016,-0.500889,3.750685,-0.500889,3.897199,0.500889,4.100466,0.500889,4.2498374000000005,0.500889,4.314157,0.500889,0.0,0.0095950907071517,0.0005810376649121,1.505965905969484,0.0649028850319995,0.5845075251520043,0.3505895898159962,3.825,0.1020851456263162,2.801384367418952,1.0682571521786517,0.6760693585270311,0.0010639865723999,0.5561754750820901,0.4427605383455101,3.825,0.1546595417646158,2.38654341526416,0.5272166041586817,0.829896547442453,0.1169087925919975,0.6075880295540917,0.2755031778539107,3.625,0.1063968555321156,2.853883752596832,0.6276183056295708,galvanostatic_2,2.0,5.498248175674021,0.5707525817062122,-1.3322011536712897,-0.5478057703630242,0.3142362902323478,-1.49373210435765,2.2277729890873696,3.785774621905893,-5.498248175674021,mean_abs_delta_prev,0,8.756170712128581,-8.460102925593088,-2.2322047384796657,12_c2_x10_070723,7,112,4.0,26.0,4.0,0,near_pre_event_1_8,1,1,1,0,True,-0.21000447276760537,0.16180375379343073,0.8841010106856929,1.5626806641375839,source_fill,13
114,403,147,270,22,D://NMC_degradation_3_160623_Halfthedata\12_c2_x10_070723chopped\12_c2_x10_070723_cycle9.hdf5,900.0,1.1352112676056338,False,1.2049180327868851,False,1.1065573770491803,False,1.2222222222222223,False,0.0197183098591549,0.0197183098591549,0.0380281690140846,1.103098591549296,0.0299837951340506,0.0327868852459014,0.0327868852459014,0.0163934426229508,1.1918032786885244,0.0188702695626565,0.0327868852459014,0.0327868852459014,0.0245901639344265,1.0803278688524591,0.0186914004114593,0.0555555555555555,0.0555555555555555,0.0555555555555556,1.211111111111111,0.0724355822800292,1.1672272249159803,0.0552295171363816,1.1065573770491803,1.2222222222222223,0.1156648451730419,0.0473168513871471,0.0352119089766283,0.0352119089766283,0.0555555555555555,0.0148960514894658,0,0,0,0,2.0,0.1179775280898876,1,1,2.0,1,1,2.0,1,1,2.0,0.8400391320299193,0.8279939523711375,0.8279939523711375,98.56611683914352,2.972944,4.403532,61048.0,61048.0,11988.522614479063,2.972944,4.403532,1.4305880000000002,3.9093519758878257,0.2435733579769681,0.0162948098873017,0.500889,0.5162658891364172,0.4837341108635827,0.0121916907490875,1.668033084401057,0.8401123875750722,0.8279206968259847,-2.89620424368266e-05,-0.0001252838308659,3.534871,-0.500889,3.605329,-0.500889,3.745666,-0.500889,3.893146,0.500889,4.096606,0.500889,4.246981,0.500889,4.313192,0.500889,0.0,0.0052162245527128,0.0086326928432191,1.5042191519389956,0.0671920448549561,0.581525339196219,0.351282615948825,3.825,0.1013314394166907,2.807830670181682,1.0514691525016255,0.6788892270430904,0.0021398425763784,0.5573526851872801,0.4405074722363415,3.825,0.1556480979292969,2.388618324046515,0.515524627754095,0.8253299248959145,0.1207018449847932,0.6014089686402598,0.2778891863749468,3.625,0.1074727528480341,2.862244705508893,0.6148299724114381,galvanostatic_6,2.0,5.761328568576032,0.0883739987188055,-0.4912172335337172,-1.6610176998510846,0.9392419639754382,-0.9157014762704758,-0.5516931301610339,1.3291941268544554,-5.761328568576032,mean_abs_delta_prev,0,1.4994649526877593,-0.2630803929020109,-1.2544964270681471,12_c2_x10_070723,9,114,2.0,28.0,2.0,0,near_pre_event_1_8,1,1,1,0,True,-0.09213865800326299,0.025053315900371922,0.8907998860433488,1.5428379859893908,source_fill,14
124,350,126,230,21,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle3.hdf5,1189.0,0.9859154929577464,False,1.0327868852459017,False,0.9426229508196722,False,1.1666666666666667,False,-0.1098591549295776,0.1098591549295776,3.642847039801646e-17,1.0276056338028168,0.0840220826623907,-0.1065573770491803,0.1065573770491803,3.3716159320165284e-17,1.0704918032786883,0.1024754085247993,-0.0860655737704918,0.0860655737704918,1.620953733712629e-16,0.978688524590164,0.0903221413792156,0.0555555555555555,0.0555555555555555,4.99753663869928e-17,1.1555555555555554,0.0464811125852259,1.0319979989224968,0.0970356789931661,0.9426229508196722,1.1666666666666667,0.2240437158469945,0.0940270030508591,-0.0617316375484235,0.0895094153262013,0.1098591549295776,0.0788966221696315,0,0,0,0,1.0,0.7415730337078652,0,0,,0,0,,0,0,,0.8289657268186503,0.8224419924742425,0.8224419924742425,99.21302725391988,2.989352,4.40083,80320.0,80320.0,11869.032439231873,2.989352,4.40083,1.4114780000000002,3.923187928486056,0.2375092403801595,0.0255682880976095,0.5008889999999999,0.5255229083665338,0.4744770916334661,0.0066545220688761,1.6514077192928929,0.8290311206808844,0.8223765986120083,-2.715303322588947e-05,-0.0001296254565183,3.553789,-0.500889,3.627722,-0.500889,3.764198,-0.500889,3.905886,0.500889,4.10645,0.500889,4.253158,0.500889,4.317438999999999,0.500889,0.0,0.0096008103100991,0.0082545848429387,1.492855480888931,0.0702936346450944,0.580526430313792,0.3491799350411135,3.825,0.1000253223921722,2.812128136863304,1.0576540908812824,0.6711300382018514,0.0009370632235741,0.5537010052043303,0.4453619315720956,3.825,0.1530902371602566,2.376975758036129,0.5270941754434676,0.8217254426870965,0.1269394143783596,0.602435632150865,0.2706249534707751,3.675,0.1084508077727612,2.8624077147426643,0.6222562300838707,galvanostatic_6,2.0,4.285826084017391,-0.4320630835230521,-5.60302096694922,3.614965063256663,0.983136339228146,0.349559106106002,1.411843301926081,0.6691049181732937,-4.285826084017391,mean_abs_delta_prev,0,5.377857593038353,0.3638565535123419,-0.76084903892353,14_c2_x10_HighCOV_110723,3,124,32.0,8.0,8.0,0,post_event_1_16,0,0,1,1,False,-0.032627911361501956,0.12248639958947992,-1.0451750923192193,0.418372959938422,source_fill,15
126,403,149,269,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle5.hdf5,1187.0,1.1352112676056338,False,1.221311475409836,False,1.102459016393443,False,1.3888888888888888,False,0.0,0.0,0.0746478873239437,1.067605633802817,0.0762907186701455,0.0163934426229508,0.0163934426229508,0.0942622950819673,1.1262295081967213,0.0906469921373714,0.0122950819672134,0.0122950819672134,0.0799180327868853,1.0213114754098362,0.0770775148458561,0.0,0.0,0.1111111111111111,1.2444444444444445,0.1337954953199142,1.2119676620744504,0.1281563041964948,1.102459016393443,1.3888888888888888,0.2864298724954459,0.1057423462744356,0.007172131147541,0.007172131147541,0.0163934426229508,0.0084489869377411,0,0,0,0,1.0,0.7078651685393258,0,0,,0,0,,0,0,,0.4870032474226052,0.8733915434641674,0.8733915434641674,179.33998347782418,2.999776,4.600042999999999,97789.0,97789.0,9777.458173751833,2.999776,4.600042999999999,1.6002669999999992,3.952535793279409,0.2937151396431156,-0.1422674531389011,0.500889,0.3579850494431889,0.6420149505568111,-0.3863604684701902,1.3603947908867728,0.4870171612082911,0.8733776296784813,-8.685536399841231e-05,-0.0001412910310815,3.49916,-0.500889,3.574444,-0.500889,3.696635,-0.500889,3.998543,-0.500889,4.167257,0.500889,4.319948,0.500889,4.388205799999999,0.500889,0.0,0.004824688269976,0.0326522681719638,1.1311198018047846,0.0953662236273088,0.4400517367834464,0.4645820395892449,4.125,0.1019114216595862,2.850971608903913,0.7068319235507482,0.2684264140729759,0.0,0.0061164139842852,0.9938835860157148,4.074999999999999,0.1850936084542072,1.809675456517395,0.4057635950275815,0.8626933877317992,0.125039354076663,0.5750703938115606,0.2998902521117763,3.625,0.1017891308392498,2.8766028642006694,0.5717866416386082,galvanostatic_1,2.0,8.945608658116742,-17.65139566475326,14.479185156386164,13.7508571559917,-4.592599171618732,-1.4546081372763875,0.447515244311933,-2.150967914304167,-8.945608658116742,mean_abs_delta_prev,3,25.535815332623,-2.706808298808081,-66.33106833224518,14_c2_x10_HighCOV_110723,5,126,30.0,10.0,10.0,0,post_event_1_16,0,0,1,1,True,-5.0,5.0,-1.0317773416039075,0.75,post_event_1_16,16
128,397,145,265,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle7.hdf5,1185.0,1.1183098591549296,False,1.1885245901639343,False,1.0860655737704918,False,1.3888888888888888,False,-0.0169014084507042,0.0169014084507042,-0.0084507042253519,1.1019718309859154,0.0652889447022787,-0.0163934426229508,0.0163934426229508,-0.0163934426229507,1.1704918032786886,0.0778472791513681,-0.0081967213114753,0.0081967213114753,-0.0081967213114754,1.0631147540983608,0.0676291601719475,0.0555555555555555,0.0555555555555555,2.917517299748726e-16,1.3333333333333337,0.0962250448649375,1.1954472279945612,0.1358701819585951,1.0860655737704918,1.3888888888888888,0.302823315118397,0.1136563612151462,0.0035159957926063,0.0242617819851714,0.0555555555555555,0.0349216248969958,0,0,0,0,1.0,0.6853932584269663,0,0,,0,0,,0,0,,0.8874653910021619,0.8713986755195169,0.8713986755195169,98.18959526246968,2.999969,4.603711,96404.0,96404.0,12641.344967603687,2.999969,4.603711,1.6037419999999996,3.935662634330525,0.2610916047548687,0.0518637608190531,0.500889,0.5517717107173976,0.4482282892826024,0.016191938641574,1.7588640665216786,0.8875280025816265,0.8713360639400525,-2.6522118962845195e-05,-0.0001179235189063,3.536029,-0.500889,3.611893,-0.500889,3.764391,-0.500889,3.913415,0.500889,4.122665,0.500889,4.294080999999999,0.500889,4.36454,0.500889,0.0,0.0064606295952267,0.0042840990425609,1.5312030671914298,0.0724786990596022,0.5644312911350211,0.3630900098053766,3.825,0.098848761986644,2.817494458647172,0.9547689511102349,0.6702075776622158,0.0010172457780751,0.552137972988116,0.4468447812338089,3.825,0.1543680343785603,2.378611648470878,0.4471836672797742,0.8609954895292122,0.1281050154369647,0.5740005340368327,0.2978944505262026,3.625,0.1004805168114327,2.878143612974121,0.5697135070643603,galvanostatic_4,2.0,9.396982090278147,0.3774332911921874,-1.6473553153363656,1.4698054749668945,0.5679267158762433,2.438308081830633,-0.7380416175790309,2.93087126089118,-9.396982090278147,mean_abs_delta_prev,0,1.633830586879799,-0.3044073781369203,0.0295405182770157,14_c2_x10_HighCOV_110723,7,128,28.0,12.0,12.0,0,post_event_1_16,0,0,1,1,False,0.06265603790366799,0.1069992940530228,-1.0183795908885955,0.4317139035838704,source_fill,17
130,387,141,257,24,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle9.hdf5,1185.0,1.0901408450704226,False,1.1557377049180328,False,1.0532786885245902,False,1.3333333333333333,False,-0.0225352112676056,0.0225352112676056,-0.0140845070422534,1.11830985915493,0.0186852100865082,-0.0409836065573769,0.0409836065573769,-0.0163934426229506,1.1934426229508197,0.0243154048757212,-0.028688524590164,0.028688524590164,-0.0163934426229506,1.0836065573770497,0.018691400411459,-0.0555555555555555,0.0555555555555555,-0.0277777777777776,1.3666666666666667,0.0304290309725095,1.1581226429615947,0.1242554540406144,1.0532786885245902,1.3333333333333333,0.2800546448087431,0.1072904107313399,-0.0369407244926755,0.0369407244926755,0.0555555555555555,0.0145885165500965,0,0,0,0,1.0,0.6853932584269663,0,0,,0,0,,0,0,,0.8830645257389468,0.8705715169803451,0.8705715169803451,98.5852666034628,2.964257,4.603904,74415.0,74415.0,12603.77000451088,2.964257,4.603904,1.639647,3.9336712837734336,0.2638237838481412,0.0255307663374319,0.500889,0.5254854532016394,0.4745145467983605,0.012658581138026,1.753636042719292,0.8831473119286589,0.8704887307906328,-2.8236761363219668e-05,-0.0001189779529181,3.525799,-0.500889,3.606102,-0.500889,3.7588895,-0.500889,3.914573,0.500889,4.120928,0.500889,4.292536999999999,0.500889,4.365118,0.500889,0.0,0.0096217184651548,0.0067460424113742,1.5303675534776235,0.0743761529748713,0.5623019790962175,0.3633218679289111,3.825,0.0971862240004207,2.8224805233265204,0.9333518455360352,0.6683417591922006,0.0015905015103216,0.5508189951514372,0.4475905033382412,3.825,0.1515701046438656,2.381743369454348,0.4522294467299829,0.862025794285432,0.1308079798021546,0.5712049118637795,0.2979871083340658,3.625,0.1019050689388959,2.883991302706587,0.5574367692173693,galvanostatic_8,2.0,8.969329836091944,-0.2574309200569641,-2.5122088691614146,-0.0555446126464197,-1.5894262713666067,2.002377929829908,-1.6696657128402996,1.2583112479663674,-8.969329836091944,mean_abs_delta_prev,0,2.278544488589542,0.4823005550398811,0.0802954438107687,14_c2_x10_HighCOV_110723,9,130,26.0,14.0,14.0,0,post_event_1_16,0,0,1,1,False,0.06877470395315949,0.07297958965545925,-1.0183795908885955,0.4281406144366088,source_fill,18
133,386,136,257,21,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle2.hdf5,1179.0,1.087323943661972,False,1.1147540983606556,False,1.0532786885245902,False,1.1666666666666667,False,0.0225352112676058,0.0225352112676058,0.0338028169014085,1.074929577464789,0.035216900957818,0.0327868852459014,0.0327868852459014,0.0245901639344263,1.1229508196721312,0.0537494961008354,0.0204918032786884,0.0204918032786884,0.0471311475409837,1.0360655737704918,0.0464942714783328,0.0555555555555555,0.0555555555555555,4.99753663869928e-17,1.2333333333333332,0.1204415743815487,1.105505849303471,0.0479041880804359,1.0532786885245902,1.1666666666666667,0.1133879781420765,0.0433323696212174,0.0328423638369378,0.0328423638369378,0.0555555555555555,0.0160692863989166,0,0,0,0,1.0,0.6460674157303371,0,0,,0,0,,0,0,,0.8796175181540545,0.8641896534811302,0.8641896534811302,98.2460712349953,2.99688,4.603904,52740.0,52740.0,12533.127734661102,2.99688,4.603904,1.607024,3.9269286679180886,0.2632850482830021,0.012004620705347,0.5008889999999999,0.5119833143723929,0.4880166856276071,0.0155336088337625,1.7438071716351846,0.8796703902344737,0.864136781400711,-2.981498935421146e-05,-0.0001194461253614,3.521938,-0.500889,3.599345,-0.500889,3.75140875,-0.500889,3.907334,0.500889,4.11533,0.500889,4.287132,0.500889,4.362416,0.500889,0.0,0.0034390767680752,0.0073380230948633,1.5207320181553423,0.0749128799494312,0.560825490770831,0.3642616292797378,3.825,0.0986096579288155,2.817853899240016,0.9463032401229492,0.6656251477900691,0.0023557661474126,0.5471074832101054,0.4505367506424819,3.825,0.1544582503888568,2.3811008499638,0.4455608578530274,0.8551068703653357,0.1313921824453296,0.5715037476372085,0.2971040699174619,3.625,0.1005020952598282,2.874623357775544,0.5652395789890257,galvanostatic_14,2.0,7.349106457739932,-0.7084790512396127,-1.4976477128469643,-0.5322958795266581,0.3691101400714298,-2.2918326859499176,-1.7796544247588952,-0.1107874658936714,-7.349106457739932,mean_abs_delta_prev,0,2.0933836834347894,-0.3898958395824659,-0.8356634353645985,15_c2_x5_HighCOV_120723,2,133,23.0,17.0,17.0,0,far_pre_event_17_32,0,0,1,0,True,-0.04164702236803357,0.20084809714200183,-0.9781863387426599,0.4801272145713003,source_fill,19
134,392,143,262,22,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle3.hdf5,1179.0,1.104225352112676,False,1.1721311475409837,False,1.0737704918032789,False,1.2222222222222223,False,0.0169014084507039,0.0169014084507039,0.0197183098591549,1.0732394366197184,0.0330910989421704,0.057377049180328,0.057377049180328,0.0450819672131146,1.118032786885246,0.0458577073137676,0.0204918032786887,0.0204918032786887,0.0204918032786885,1.0344262295081967,0.0445761489546834,0.0555555555555555,0.0555555555555555,0.0555555555555556,1.2,0.0842541716005726,1.14308730341979,0.0668853543691969,1.0737704918032789,1.2222222222222223,0.1484517304189434,0.0585129011310816,0.037581454116319,0.037581454116319,0.057377049180328,0.0218681988358302,0,0,0,0,1.0,0.6460674157303371,0,0,,0,0,,0,0,,0.8794430381772395,0.8649637251972643,0.8649637251972643,98.35358148834908,2.992634,4.60873,51565.0,51565.0,12537.43713307382,2.992634,4.60873,1.6160960000000006,3.92760437872588,0.2643155382747252,0.0096457437603025,0.5008889999999999,0.5096286240667119,0.490371375933288,0.0146059285242573,1.7444067633745035,0.8795063459493805,0.8649004174251231,-3.0393474783800083e-05,-0.0001198547352231,3.52271,-0.500889,3.598573,-0.500889,3.751458,-0.500889,3.909554,0.500889,4.115137,0.500889,4.286553,0.500889,4.362609,0.500889,0.0,0.0038588297401939,0.0074858428360871,1.5218793209655432,0.0747004771884833,0.5636731485469384,0.3616263742645783,3.825,0.0990678558508922,2.820612050036438,0.9417010629105836,0.6662961292171254,0.0025956380604796,0.5488140064844639,0.4485903554550565,3.825,0.1531489684563851,2.3853154473340594,0.4488517125022568,0.8555831917484426,0.1308530239801413,0.5752448915816097,0.293902084438249,3.625,0.1029326234568756,2.8767318836120723,0.5621831689647523,galvanostatic_16,2.0,7.790061801105159,-0.7115774626460505,-1.0369114378973974,-0.7645322117228227,0.7521257501921936,-1.2194719423720617,-2.1635870329756663,-0.0765516173270833,-7.790061801105159,mean_abs_delta_prev,0,0.678721477516307,-0.4409553433652267,-0.7907963282031186,15_c2_x5_HighCOV_120723,3,134,22.0,18.0,18.0,0,far_pre_event_17_32,0,0,1,0,True,-0.0362381513581593,0.2017264717870351,-0.9781863387426599,0.4802589707680553,far_pre_event_17_32,20
