roi_id,cycleNo,source_stem,event_relative_bin,near_pre_flag,future_any_drop_within_8cycles,future_any_drop_within_16cycles,n_frames,history_mask_area_px,manifest_object_area_px,median_history_iou,q10_history_iou,min_history_iou,centroid_jitter_median_px,centroid_jitter_q90_px,blur_ratio_median,blur_ratio_q10,fallback_frame_fraction,fallback_frame_count,history_area_to_manifest_area,transport_mechanism_score,qc_review_score,front_kinetic_score,fallback_frame_fraction_source_residual,centroid_jitter_q90_px_source_residual,blur_ratio_q10_source_residual,median_history_iou_source_residual
source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,76.0,9_c2_x10_010723,post_event_1_16,0,0.0,1.0,96,56,57.0,0.6142857142857143,0.5066666666666667,0.4675324675324675,1.0167886324395383,1.5062140551136132,0.7747931895127963,0.5844352302684919,0.25,24,0.9824561403508771,0.4663167475728155,0.47890625,0.6733919902912621,-0.11979166666666663,-0.4004823715242105,0.025158967732390902,-0.04332443257676899
source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,62.0,7_c2_x10_290623,post_event_1_16,0,0.0,0.0,96,48,47.0,0.9387755102040817,0.7272727272727273,0.7272727272727273,0.21071755156464334,0.734492235790748,0.8245400783938424,0.4506534586876805,0.2708333333333333,26,1.0212765957446808,0.4567919447815534,0.34765625,0.3063865291262136,-0.036458333333333315,0.12959060909335662,-0.10423182779984486,0.038548752834467126
source_balanced_cycle68_rank56_obj1_8_c2_x10_300623,68.0,8_c2_x10_300623,post_event_1_16,0,0.0,0.0,96,57,55.0,0.8666666666666667,0.75,0.7230769230769231,0.42513519529886656,0.85399280708727,0.9985930809848147,0.7948458383252036,0.0,0,1.0363636363636364,0.4524055673543689,0.2765625,0.2204035194174757,-0.07291666666666667,0.5103746871888737,0.03813268539337766,-0.02264150943396226
source_balanced_cycle134_rank20_obj1_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,far_pre_event_17_32,0,0.0,0.0,96,154,153.0,0.906832298136646,0.8383233532934131,0.6684782608695652,0.3093151964698636,0.5125441040379466,1.0508364006454696,0.6999713629973066,0.0625,6,1.0065359477124183,0.4494222163228156,0.2984375,0.2577669902912621,0.057291666666666664,-0.42301336903968334,-0.08631777131385798,0.022381666309702397
source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,near_pre_event_1_8,1,1.0,1.0,96,71,69.0,0.6666666666666666,0.48152295632698766,0.4,1.5688257497230849,2.6340747164644602,0.7274275747795562,0.6105874621977515,0.28125,27,1.0289855072463767,0.4493183656957928,0.6647135416666667,0.6677942961165049,-0.09895833333333331,1.9613500485875899,0.09898945518875879,-0.203394564400043
source_balanced_cycle94_rank4_obj2_10_c2_x10_030723,94.0,10_c2_x10_030723,post_event_1_16,0,0.0,0.0,96,49,48.0,0.7017543859649122,0.515625,0.4696969696969697,0.7127666467704541,1.2336238271166882,1.0598253508348505,0.965895159344901,0.0,0,1.0208333333333333,0.4419855506674757,0.28203125,0.2675515776699029,-0.6197916666666666,1.0149548860403304,0.965895159344901,-0.23006379585326953
source_balanced_cycle143_rank23_obj2_16_c2_x10_HighHighCOV_130723,143.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,0,0.0,1.0,96,59,61.0,0.7910447761194029,0.4634146341463415,0.3953488372093023,0.6549123318285347,1.8729399898855164,0.9720510026819313,0.7724965039109115,0.010416666666666666,1,0.9672131147540983,0.4391282994538835,0.3804687499999999,0.4261225728155339,-0.23958333333333334,-0.04415774049300669,0.23858619933821834,-0.0342877571339224
source_balanced_cycle10_rank34_obj1_2_c2_x14_200623,10.0,2_c2_x14_200623,no_near_event_control,0,0.0,0.0,96,88,88.0,0.8333333333333334,0.7254901960784313,0.7254901960784313,0.28859502049209557,0.7606102509100395,0.8544912486936935,0.6240212383580831,0.21875,21,1.0,0.43837890625,0.208203125,0.4234375,0.10416666666666667,-0.18144708760623918,-0.020923807136498995,-0.03781019450033529
source_balanced_cycle98_rank6_obj2_11_c2_x10_050723,98.0,11_c2_x10_050723,post_event_1_16,0,0.0,0.0,96,44,42.0,0.8297872340425532,0.7551020408163265,0.7551020408163265,0.39558460744765783,0.5988954521059202,0.9152281909472526,0.5806128548610122,0.16666666666666666,16,1.0476190476190477,0.43158203125,0.21640625,0.4453125,-0.18229166666666666,0.07777664425221431,0.015174460109015464,-0.039344015225682316
source_balanced_cycle104_rank9_obj1_11_c2_x10_050723,104.0,11_c2_x10_050723,mid_pre_event_9_16,0,0.0,1.0,96,96,96.0,0.8285714285714286,0.7142857142857143,0.6551724137931034,0.4576225549268468,0.6245873547591614,0.7082639656824833,0.6035080055914788,0.3333333333333333,32,1.0,0.4294298012742719,0.405078125,0.4577973300970874,-0.015625,0.10346854690545548,0.038069610839482015,-0.04055982069680686
source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,106.0,12_c2_x10_070723,mid_pre_event_9_16,0,0.0,1.0,96,110,110.0,0.71875,0.6417910447761194,0.5714285714285714,0.6178587147091682,2.4817575930001556,0.6827459228829806,0.6164618998158702,0.3020833333333333,29,1.0,0.4269512287621359,0.284765625,0.3195236650485437,-0.09375000000000006,1.2152898172525677,0.08631124692877146,-0.030478395061728447
source_balanced_cycle106_rank10_obj2_12_c2_x10_070723,106.0,12_c2_x10_070723,mid_pre_event_9_16,0,0.0,1.0,96,71,71.0,0.7317073170731707,0.6136363636363636,0.5604395604395604,0.9654291890191531,1.7773844315667557,0.6407877709482187,0.5562953802669242,0.5416666666666666,52,1.0,0.4266849969660194,0.3421875,0.3284587378640776,0.14583333333333326,0.5109166558191678,0.026144727379825428,-0.01752107798855773
source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,mid_pre_event_9_16,0,0.0,1.0,96,44,42.0,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.13468700594029429,0.1666666666666643,1.293916603612888,0.6477718000314936,0.10416666666666667,10,1.0476190476190477,0.4246609526699029,0.4515625,0.6123938106796116,-0.27604166666666663,-0.506058001210206,0.13617379302250088,0.08448422347874496
source_balanced_cycle8_rank33_obj2_2_c2_x14_200623,8.0,2_c2_x14_200623,no_near_event_control,0,0.0,0.0,96,64,61.0,0.6779279279279279,0.5060240963855421,0.4880952380952381,1.0274050317144372,1.3257525619040815,0.7599907648008802,0.6439389919643709,0.11458333333333333,11,1.0491803278688525,0.4193827745752427,0.323046875,0.3807342233009708,0.0,0.3836952233878028,-0.001006053530211215,-0.19321559990574078
source_balanced_cycle42_rank44_obj2_5_c2_x10_260623,42.0,5_c2_x10_260623,far_pre_event_17_32,0,0.0,0.0,96,160,159.0,0.9570552147239264,0.8546511627906976,0.8125,0.13047927933069642,0.3639962629250607,0.8116980853940927,0.5619289573297984,0.22916666666666666,22,1.0062893081761006,0.4179289290048544,0.3640625,0.4974969660194175,0.08333333333333334,-0.29977472056596144,-0.03904702834392759,0.014085181883203957
source_balanced_cycle34_rank40_obj1_4_c2_x10_240623,34.0,4_c2_x10_240623,far_pre_event_17_32,0,0.0,0.0,96,32,31.0,0.96875,0.96875,0.96875,0.09404761120717958,0.09404761120717958,,,0.0,0,1.032258064516129,0.4167974438713592,0.3859375,0.524924150485437,-0.296875,-0.9442569969251191,,0.08303571428571432
source_balanced_cycle130_rank18_obj2_14_c2_x10_HighCOV_110723,130.0,14_c2_x10_HighCOV_110723,post_event_1_16,0,0.0,0.0,96,68,67.0,0.6981803797468354,0.5340909090909091,0.5168539325842697,0.8141310561046478,1.2573042964625682,0.3786695262754669,0.28022489115445454,0.6770833333333334,65,1.0149253731343284,0.4152209117111651,0.416015625,0.5887742718446601,0.5260416666666667,0.20441400281669608,-0.4074272586232947,-0.07574819168173608
source_balanced_cycle88_rank1_obj1_10_c2_x10_030723,88.0,10_c2_x10_030723,post_event_1_16,0,0.0,0.0,96,44,41.0,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.11043152607484655,0.2076754434869108,0.4060163323241903,0.0,0.6354166666666666,61,1.0731707317073171,0.414858161407767,0.33125,0.3069326456310679,0.015625,-0.010993497589446899,0.0,0.0
source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,mid_pre_event_9_16,0,0.0,1.0,96,66,63.0,0.6329113924050633,0.4827586206896552,0.4659090909090909,0.6260107724170192,0.8801804924922264,0.5628967535142739,0.45924059116286553,0.6875,66,1.0476190476190477,0.4097779505461165,0.440625,0.6129399271844661,0.3072916666666667,0.20745582461535605,-0.05235741584612719,-0.2371498386616463
source_balanced_cycle72_rank58_obj2_8_c2_x10_300623,72.0,8_c2_x10_300623,post_event_1_16,0,0.0,1.0,96,152,152.0,0.9119496855345912,0.8650306748466258,0.8203592814371258,0.38838084587224886,0.4308582718429738,0.8093075570262981,0.5369341281312313,0.2604166666666667,25,1.0,0.4065625,0.2328124999999999,0.5140625000000001,0.1875,0.08724015194457757,-0.21977902480059464,0.02264150943396226
source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,post_event_1_16,0,0.0,0.0,96,140,141.0,0.9115646258503401,0.8426427588579292,0.8129032258064516,0.33674283630568774,0.856926092722441,0.7619242695351135,0.5564368150149445,0.34375,33,0.9929078014184397,0.4041501061893203,0.4488281249999999,0.6383191747572815,0.03645833333333337,0.2520244660250497,0.0015515285274191326,0.0113378684807256
source_balanced_cycle128_rank17_obj2_14_c2_x10_HighCOV_110723,128.0,14_c2_x10_HighCOV_110723,post_event_1_16,0,0.0,0.0,96,164,163.0,0.9292203271841282,0.82687265917603,0.7580645161290323,0.1138264988724299,0.373638767960161,0.870398596664672,0.5507439727398878,0.2916666666666667,28,1.0061349693251533,0.4036601183252428,0.388671875,0.4276092233009709,0.140625,-0.6792515256857112,-0.1369081770378614,0.15529175575555665
source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,mid_pre_event_9_16,0,0.0,1.0,96,44,40.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.12747548783981932,0.23630303674917058,0.977056299807685,0.0,0.3645833333333333,35,1.1,0.403575166868932,0.41875,0.4988319174757281,-0.015625,-0.43642163112769977,-0.5115980070089927,0.03902967802419943
source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,near_pre_event_1_8,1,1.0,1.0,96,33,36.0,0.8648648648648649,0.8648648648648649,0.8648648648648649,0.18446897093193262,0.2790502641137558,0.2868099772304076,0.0,0.5416666666666666,52,0.9166666666666666,0.3986482984425565,0.7247395833333333,0.7304004854368931,0.234375,-0.32585136258363556,-0.5548852864875253,-0.03536189250474964
source_balanced_cycle114_rank14_obj1_12_c2_x10_070723,114.0,12_c2_x10_070723,near_pre_event_1_8,1,1.0,1.0,96,102,103.0,0.7226890756302521,0.5953548934108528,0.5648854961832062,1.1272694497704392,2.7176884698619803,0.6715481275283159,0.5810280618740122,0.3854166666666667,37,0.9902912621359223,0.3944140625,0.30390625,0.4625,-0.010416666666666685,1.4512206941143924,0.05087740898691351,-0.02653931943147636
source_balanced_cycle133_rank19_obj1_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,far_pre_event_17_32,0,0.0,0.0,96,60,59.0,0.8307692307692308,0.6301369863013698,0.5063291139240507,0.4930738970153509,1.1277841655522314,0.9671699546434691,0.8542292093345888,0.0,0,1.0169491525423728,0.3931942126820388,0.410546875,0.3866049757281553,-0.005208333333333333,0.19222669247460145,0.06794007502342425,-0.053681401057712796
source_balanced_cycle44_rank45_obj1_5_c2_x10_260623,44.0,5_c2_x10_260623,mid_pre_event_9_16,0,0.0,1.0,96,46,44.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.09850742885835058,0.16668001061007978,1.1018379591400085,0.9089441420356944,0.0,0,1.0454545454545454,0.3910601865898057,0.481640625,0.7560376213592233,-0.14583333333333331,-0.4970909728809424,0.3079681563619684,0.013551706289712362
source_balanced_cycle44_rank45_obj2_5_c2_x10_260623,44.0,5_c2_x10_260623,mid_pre_event_9_16,0,0.0,1.0,96,30,32.0,0.9375,0.9375,0.8235294117647058,0.15158709112436133,0.20941580091983264,2.5896043923630447,0.902210816755803,0.03125,3,0.9375,0.38349609375,0.262890625,0.4953125,-0.11458333333333331,-0.4543551825711895,0.30123483108207694,-0.00547003284072245
source_balanced_cycle32_rank39_obj2_4_c2_x10_240623,32.0,4_c2_x10_240623,far_pre_event_17_32,0,0.0,0.0,96,40,38.0,0.8571428571428571,0.813953488372093,0.813953488372093,0.2120413497377881,0.35048858810485506,0.6397387370634775,0.0,0.5208333333333334,50,1.0526315789473684,0.3730197587985436,0.36953125,0.4640321601941747,0.22395833333333337,-0.6878160200274436,-0.584313976898841,-0.02857142857142858
source_balanced_cycle14_rank35_obj1_2_c2_x14_200623,14.0,2_c2_x14_200623,no_near_event_control,0,0.0,0.0,96,158,156.0,0.8690476190476191,0.7942857142857143,0.7840909090909091,0.5942615196548431,0.8652007756006969,1.099374258789874,0.8410456902283002,0.0,0,1.0128205128205128,0.3648877427184466,0.432421875,0.6029884708737864,-0.11458333333333333,-0.07685656291558185,0.19610064473371813,-0.002095908786049594
source_balanced_cycle42_rank44_obj1_5_c2_x10_260623,42.0,5_c2_x10_260623,far_pre_event_17_32,0,0.0,0.0,96,32,32.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0,1.0,0.35283203125,0.2546875,0.5437500000000001,-0.14583333333333331,-0.6637709834910221,,0.05702996715927755
source_balanced_cycle64_rank54_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,post_event_1_16,0,0.0,0.0,96,32,35.0,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.14708043058552564,0.24327694808466013,,,0.0,0,0.9142857142857143,0.3528274802791262,0.372265625,0.5287317961165049,-0.30729166666666663,-0.3616246786127312,,0.014058956916099707
source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,0,0.0,1.0,96,64,64.0,0.7066666666666667,0.46290491118077326,0.4222222222222222,0.9084026158592896,1.96125547087153,0.9853410792065811,0.8252231822745387,0.0,0,1.0,0.3520208206917476,0.251953125,0.1644114077669903,-0.25,0.044157740493006914,0.29131287770184555,-0.11866586658665867
source_balanced_cycle102_rank8_obj1_11_c2_x10_050723,102.0,11_c2_x10_050723,post_event_1_16,0,0.0,1.0,96,46,45.0,0.82,0.75,0.75,0.40351439858895644,0.5523680877179199,1.0567312170339531,0.8076611928647183,0.0,0,1.0222222222222221,0.349296875,0.2109375,0.45,-0.3489583333333333,0.031249279864213997,0.24222279811272152,-0.04913124926823553
source_balanced_cycle74_rank59_obj1_8_c2_x10_300623,74.0,8_c2_x10_300623,post_event_1_16,0,0.0,1.0,96,32,33.0,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.10713739108887388,0.10713739108887388,,,0.0,0,0.9696969696969697,0.3457558404126213,0.3394531249999999,0.4294296116504854,-0.07291666666666667,-0.23648072880952237,,0.08038879359634077
source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,mid_pre_event_9_16,0,0.0,1.0,96,66,65.0,0.7702702702702703,0.48863636363636365,0.48863636363636365,0.7895507087022329,1.8012495444033263,0.8997953703848434,0.7277539126607041,0.020833333333333332,2,1.0153846153846153,0.3448359754247573,0.3257812499999999,0.3317657766990291,-0.3854166666666667,0.24953684276196375,0.2781961882552788,-0.020588146675103114
source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,62.0,7_c2_x10_290623,post_event_1_16,0,0.0,0.0,96,75,75.0,0.5789473684210527,0.42857142857142855,0.3888888888888889,2.0315750062269937,3.367320068607152,0.7984038236234352,0.6728961757653606,0.0625,6,1.0,0.3370289745145631,0.2875,0.3721783980582524,-0.24479166666666663,2.7624184419097606,0.11801088927783532,-0.3212793889485619
source_balanced_cycle14_rank35_obj2_2_c2_x14_200623,14.0,2_c2_x14_200623,no_near_event_control,0,0.0,0.0,96,67,66.0,0.8732394366197183,0.5647058823529412,0.5465116279069767,0.24419673243002638,2.0533273381442485,1.068889121840472,0.9230257372648425,0.0,0,1.0151515151515151,0.330595229065534,0.202734375,0.1482402912621359,-0.11458333333333333,1.1112699996279698,0.2780806917702604,0.002095908786049594
source_balanced_cycle32_rank39_obj1_4_c2_x10_240623,32.0,4_c2_x10_240623,far_pre_event_17_32,0,0.0,0.0,96,43,42.0,0.8085106382978723,0.6346153846153846,0.49122807017543857,0.5044160261591095,0.9893527353184142,1.081043260746687,0.87342656097666,0.0,0,1.0238095238095237,0.3290769114077669,0.50078125,0.8475576456310678,-0.296875,-0.04895187281388447,0.28911258407781903,-0.07720364741641339
source_balanced_cycle104_rank9_obj2_11_c2_x10_050723,104.0,11_c2_x10_050723,mid_pre_event_9_16,0,0.0,1.0,96,44,45.0,0.9347826086956522,0.8541666666666666,0.8163265306122449,0.2198990050874407,0.42437618141540207,1.0110302139071332,0.8040436590056504,0.0625,6,0.9777777777777777,0.32697265625,0.24921875,0.4859375,-0.2864583333333333,-0.09674262643830384,0.2386052642536537,0.06565135942741673
source_balanced_cycle90_rank2_obj1_10_c2_x10_030723,90.0,10_c2_x10_030723,post_event_1_16,0,0.0,0.0,96,57,55.0,0.7777777777777778,0.5774647887323944,0.5555555555555556,0.6181640402974116,1.204009878468156,1.0200665087485352,0.8956302063442237,0.0,0,1.0363636363636364,0.3205565458131068,0.295703125,0.2877730582524271,-0.6197916666666666,0.9853409373917984,0.8956302063442237,-0.15404040404040398
source_balanced_cycle126_rank16_obj2_14_c2_x10_HighCOV_110723,126.0,14_c2_x10_HighCOV_110723,post_event_1_16,0,0.0,0.0,96,56,57.0,0.6376811594202898,0.44871794871794873,0.44871794871794873,1.0365185997274011,1.9850693031201943,0.9909179716727565,0.8245603268156108,0.010416666666666666,1,0.9824561403508771,0.319657729065534,0.2054687499999999,0.1466777912621359,-0.14062500000000003,0.9321790094743221,0.1369081770378615,-0.13624741200828172
source_balanced_cycle114_rank14_obj2_12_c2_x10_070723,114.0,12_c2_x10_070723,near_pre_event_1_8,1,1.0,1.0,96,73,72.0,0.7261904761904762,0.550846488217799,0.5104166666666666,0.45832843665187395,0.855908264596694,0.6145536689213427,0.4938851636263684,0.5625,54,1.0138888888888888,0.3178415124393204,0.33671875,0.2367566747572815,0.16666666666666663,-0.41055951115089395,-0.03626548926073031,-0.023037918871252283
source_balanced_cycle138_rank21_obj2_16_c2_x10_HighHighCOV_130723,138.0,16_c2_x10_HighHighCOV_130723,far_pre_event_17_32,0,0.0,0.0,96,36,37.0,0.8717948717948718,0.825,0.7804878048780488,0.18081251654438318,0.31941395877130074,1.0547681375103424,0.08947285708814198,0.3229166666666667,31,0.972972972972973,0.3100593522451456,0.279296875,0.2493780339805825,0.07291666666666669,-1.5976837716072223,-0.44443744748455116,0.046462338541546466
source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,mid_pre_event_9_16,0,0.0,1.0,96,104,102.0,0.7835832083958021,0.6094732344503448,0.5488721804511278,0.5917449660214835,2.06426544049427,0.6757455901557636,0.3962486547028916,0.4895833333333333,47,1.0196078431372548,0.2990935983009709,0.4351562499999999,0.5557493932038835,0.08333333333333331,0.5125527388529076,-0.053309069702533685,-0.00727520854957131
source_balanced_cycle90_rank2_obj2_10_c2_x10_030723,90.0,10_c2_x10_030723,post_event_1_16,0,0.0,0.0,96,44,45.0,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.08461970117626301,0.08461970117626301,0.36225314120956004,0.0,0.6770833333333334,65,0.9777777777777777,0.289375,0.224609375,0.4984375,0.05729166666666674,-0.1340492399000947,0.0,0.04595959595959598
source_balanced_cycle92_rank3_obj2_10_c2_x10_030723,92.0,10_c2_x10_030723,post_event_1_16,0,0.0,0.0,96,43,42.0,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.08575355148930593,0.2296624386658046,0.7842834772011937,0.22480281626780824,0.3645833333333333,35,1.0238095238095237,0.28111328125,0.22734375,0.5281250000000001,-0.2552083333333333,0.010993497589446899,0.22480281626780824,0.0
source_balanced_cycle94_rank4_obj1_10_c2_x10_030723,94.0,10_c2_x10_030723,post_event_1_16,0,0.0,0.0,96,34,37.0,0.868421052631579,0.8205128205128205,0.8205128205128205,0.15726085746508423,0.2735473592674781,0.15329851961652108,0.0,0.7291666666666666,70,0.918918918918919,0.28109375,0.221875,0.4703125,0.109375,0.05487841819112038,0.0,-0.06339712918660279
source_balanced_cycle4_rank32_obj2_2_c2_x14_200623,4.0,2_c2_x14_200623,no_near_event_control,0,0.0,0.0,96,167,165.0,0.8191917372245241,0.7473684210526316,0.7382198952879581,0.5678598326765502,0.8775096787035341,1.2332118478395673,0.9385258838620751,0.0,0,1.0121212121212122,0.2665221101334951,0.265625,0.1975728155339806,-0.11458333333333333,-0.06454765981274457,0.29358083836749305,-0.051951790609144566
source_balanced_cycle112_rank13_obj1_12_c2_x10_070723,112.0,12_c2_x10_070723,near_pre_event_1_8,1,1.0,1.0,96,47,48.0,0.7592592592592593,0.7432659932659933,0.6964285714285714,0.5807938636101275,0.7253863619347691,0.7694216257652198,0.2304650205066967,0.3645833333333333,35,0.9791666666666666,0.266013349514563,0.39140625,0.3362408980582524,-0.031250000000000056,-0.5410814138128188,-0.299685632380402,0.010030864197530853
source_balanced_cycle143_rank23_obj1_16_c2_x10_HighHighCOV_130723,143.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,0,0.0,1.0,96,91,90.0,0.8953399122807018,0.5470085470085471,0.49586776859504134,0.41651733770496546,2.8738451908510925,0.6037592768120175,0.35234467782683054,0.53125,51,1.011111111111111,0.2643181128640777,0.361328125,0.4013349514563107,0.28125,0.9567474604725694,-0.18156562674586263,0.07000737902737642
source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,0,0.0,1.0,96,92,89.0,0.7920792079207921,0.5210084033613446,0.448,1.1226852423106024,2.9987299298508905,0.6583435246220284,0.4478041114267614,0.4895833333333333,47,1.0337078651685394,0.2605629930218446,0.350390625,0.3598300970873787,0.23958333333333331,1.0816321994723674,-0.08610619314593176,-0.03325332533253322
source_balanced_cycle134_rank20_obj2_15_c2_x5_HighCOV_120723,134.0,15_c2_x5_HighCOV_120723,far_pre_event_17_32,0,0.0,0.0,96,54,54.0,0.8620689655172413,0.7562136435748281,0.7142857142857143,0.3809079840811804,0.9014463714512212,0.9705946231630124,0.8539221412184445,0.0,0,1.0,0.2307054004854369,0.27109375,0.1809466019417475,-0.005208333333333333,-0.034111101626408735,0.06763300690727991,-0.022381666309702286
source_balanced_cycle138_rank21_obj1_16_c2_x10_HighHighCOV_130723,138.0,16_c2_x10_HighHighCOV_130723,far_pre_event_17_32,0,0.0,0.0,96,51,51.0,0.8888888888888888,0.6586462189317821,0.5692307692307692,0.28278833533050796,0.876709860784072,1.064648498737922,0.8992737973531422,0.0,0,1.0,0.2261377427184465,0.273828125,0.2014259708737864,-0.25,-1.040387869594451,0.365363492780449,0.0635563556355635
source_balanced_cycle74_rank59_obj2_8_c2_x10_300623,74.0,8_c2_x10_300623,post_event_1_16,0,0.0,1.0,96,47,46.0,0.7547169811320755,0.603448275862069,0.603448275862069,0.8369921472712953,1.2223685786180694,1.164395474159663,0.9523595120885342,0.0,0,1.0217391304347827,0.2258203125,0.213671875,0.4828125,-0.07291666666666667,0.878750458719673,0.19564635915670825,-0.13459119496855343
source_balanced_cycle112_rank13_obj2_12_c2_x10_070723,112.0,12_c2_x10_070723,near_pre_event_1_8,1,1.0,1.0,96,70,70.0,0.7391975308641976,0.42857142857142855,0.32075471698113206,1.3219577442787762,3.3717051648099563,1.0152741787382948,0.9401857806626472,0.0,0,1.0,0.2234450849514563,0.344921875,0.2906553398058252,-0.39583333333333337,2.1052373890623683,0.4100351277755485,-0.010030864197530853
source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,0,0.0,1.0,96,93,91.0,0.8585858585858586,0.5462184873949579,0.472,0.5837359138249192,2.8451076350388114,0.6477250953258491,0.4243724238092007,0.5104166666666666,49,1.021978021978022,0.2223947587985436,0.3531249999999999,0.3265321601941747,0.26041666666666663,0.9280099046602883,-0.10953788076349247,0.03325332533253322
source_balanced_cycle30_rank38_obj1_4_c2_x10_240623,30.0,4_c2_x10_240623,far_pre_event_17_32,0,0.0,0.0,96,45,45.0,0.6823899371069182,0.5,0.47540983606557374,0.7319056823701372,1.3362930114109257,1.0353888667791882,0.880072762780337,0.0,0,1.0,0.2222265625,0.235546875,0.45625,-0.296875,0.2979884032786271,0.29575878588149596,-0.20332434860736748
source_balanced_cycle28_rank37_obj1_4_c2_x10_240623,28.0,4_c2_x10_240623,far_pre_event_17_32,0,0.0,0.0,96,37,36.0,0.7380952380952381,0.5370124113475178,0.46,0.547348271826277,1.087256480946183,1.028866267547984,0.8665992495914249,0.0,0,1.0277777777777777,0.200512932342233,0.375,0.447754854368932,-0.296875,0.04895187281388447,0.28228527269258386,-0.14761904761904754
