center_cycle,feature,window_cycles,n_pre,n_post,n_current,median_pre,median_current,median_post,post_minus_pre,post_minus_pre_iqr_scaled,current_minus_pre,abs_scaled_shift,feature_scale_iqr_or_std,rank_abs_shift_desc,percentile_abs_shift
148.0,capacity_mAh_rolling5_slope,12,12,4,1,-0.0012214383117971452,-0.0014801384477625215,-0.11152082232420579,-0.11029938401240864,-112.94195703957833,-0.0002587001359653763,112.94195703957833,0.0009766023796962927,3.0,0.9726027397260274
148.0,discharge_capacity_mAh_rolling5_slope,12,12,4,1,-0.0012214383117971452,-0.0014801384477625215,-0.11152082232420579,-0.11029938401240864,-112.94195703957833,-0.0002587001359653763,112.94195703957833,0.0009766023796962927,3.0,0.9726027397260274
148.0,capacity_mAh_rolling5_slope,8,8,4,1,-0.0013426609492363359,-0.0014801384477625215,-0.11152082232420579,-0.11017816137496945,-112.81783012778759,-0.0001374774985261856,112.81783012778759,0.0009766023796962927,3.0,0.9726027397260274
148.0,discharge_capacity_mAh_rolling5_slope,8,8,4,1,-0.0013426609492363359,-0.0014801384477625215,-0.11152082232420579,-0.11017816137496945,-112.81783012778759,-0.0001374774985261856,112.81783012778759,0.0009766023796962927,3.0,0.9726027397260274
148.0,capacity_mAh_rolling5_slope,4,4,4,1,-0.0016935541636253543,-0.0014801384477625215,-0.11152082232420579,-0.10982726816058044,-112.45853014891784,0.00021341571586283277,112.45853014891784,0.0009766023796962927,3.0,0.9710144927536232
148.0,discharge_capacity_mAh_rolling5_slope,4,4,4,1,-0.0016935541636253543,-0.0014801384477625215,-0.11152082232420579,-0.10982726816058044,-112.45853014891784,0.00021341571586283277,112.45853014891784,0.0009766023796962927,3.0,0.9710144927536232
147.0,coulombic_efficiency_pct_rolling5_slope,8,8,5,1,-0.0005684602233289541,-0.5152359702241105,-9.512228946268927,-9.511660486045598,-110.92504790927019,-0.5146675100007816,110.92504790927019,0.08574853619919592,4.0,0.958904109589041
147.0,coulombic_efficiency_pct_rolling5_slope,12,11,5,1,-0.011367096361607406,-0.5152359702241105,-9.512228946268927,-9.50086184990732,-110.79911414273694,-0.5038688738625031,110.79911414273694,0.08574853619919592,4.0,0.958904109589041
148.0,all_dq_abs_highV_frac_rolling5_slope,8,8,4,1,-0.00020623126756810225,-0.0006378342055956785,0.03764736609880506,0.037853597366373164,106.41205088628459,-0.00043160293802757625,106.41205088628459,0.00035572660287155596,3.0,0.9726027397260274
148.0,all_dq_abs_highV_frac_rolling5_slope,12,12,4,1,-8.084598564483527e-05,-0.0006378342055956785,0.03764736609880506,0.037728212084449896,106.05957434696728,-0.0005569882199508433,106.05957434696728,0.00035572660287155596,3.0,0.9726027397260274
148.0,all_dq_abs_highV_frac_rolling5_slope,4,4,4,1,-5.6863991387517375e-05,-0.0006378342055956785,0.03764736609880506,0.03770423009019258,105.9921574204183,-0.0005809702142081611,105.9921574204183,0.00035572660287155596,3.0,0.9710144927536232
149.0,all_dq_abs_total_mAh_rolling5_slope,4,4,3,1,-0.000992354449747787,-0.004393011468730195,-0.13725952578699113,-0.13626717133724334,-98.87173429422454,-0.003400657018982408,98.87173429422454,0.0013782217163475325,2.0,0.9855072463768116
149.0,all_dq_abs_total_mAh_rolling5_slope,12,12,3,1,-0.0012293358889409276,-0.004393011468730195,-0.13725952578699113,-0.1360301898980502,-98.69978704046834,-0.0031636755797892673,98.69978704046834,0.0013782217163475325,2.0,0.9863013698630136
149.0,all_dq_abs_total_mAh_rolling5_slope,8,8,3,1,-0.0014094903112132008,-0.004393011468730195,-0.13725952578699113,-0.13585003547577792,-98.56907191667118,-0.002983521157516994,98.56907191667118,0.0013782217163475325,2.0,0.9863013698630136
147.0,all_dq_abs_entropy_rolling5_slope,8,8,5,1,0.0010982389889156409,-0.0020971394824792237,-0.09441016387743208,-0.09550840286634772,-92.36553605379494,-0.0031953784713948646,92.36553605379494,0.0010340264014786027,4.0,0.958904109589041
147.0,all_dq_abs_entropy_rolling5_slope,12,11,5,1,0.0009199498447162546,-0.0020971394824792237,-0.09441016387743208,-0.09533011372214834,-92.19311381782066,-0.0030170893271954783,92.19311381782066,0.0010340264014786027,4.0,0.958904109589041
147.0,capacity_mAh_rolling5_slope,8,8,5,1,-0.0011364538869980429,-0.0017778613835694342,-0.08920663043636574,-0.0880701765493677,-90.18017811584289,-0.0006414074965713913,90.18017811584289,0.0009766023796962927,4.0,0.958904109589041
147.0,discharge_capacity_mAh_rolling5_slope,8,8,5,1,-0.0011364538869980429,-0.0017778613835694342,-0.08920663043636574,-0.0880701765493677,-90.18017811584289,-0.0006414074965713913,90.18017811584289,0.0009766023796962927,4.0,0.958904109589041
147.0,capacity_mAh_rolling5_slope,12,11,5,1,-0.0011894561059554234,-0.0017778613835694342,-0.08920663043636574,-0.08801717433041031,-90.12590605992811,-0.0005884052776140107,90.12590605992811,0.0009766023796962927,4.0,0.958904109589041
147.0,discharge_capacity_mAh_rolling5_slope,12,11,5,1,-0.0011894561059554234,-0.0017778613835694342,-0.08920663043636574,-0.08801717433041031,-90.12590605992811,-0.0005884052776140107,90.12590605992811,0.0009766023796962927,4.0,0.958904109589041
128.0,coulombic_efficiency_pct_rolling5_slope,4,4,4,1,2.9693313083622117,-0.19767458846907462,-4.206049218367947,-7.175380526730159,-83.67933547065546,-3.167005896831286,83.67933547065546,0.08574853619919592,4.0,0.9565217391304348
148.0,all_dq_abs_total_mAh_rolling5_slope,4,4,4,1,-0.0011331152628800156,-0.0018530783231269542,-0.11617377685133434,-0.11504066158845433,-83.47035910399606,-0.0007199630602469386,83.47035910399606,0.0013782217163475325,3.0,0.9710144927536232
148.0,all_dq_abs_total_mAh_rolling5_slope,12,12,4,1,-0.0012293358889409276,-0.0018530783231269542,-0.11617377685133434,-0.11494444096239341,-83.40054404817477,-0.0006237424341860266,83.40054404817477,0.0013782217163475325,3.0,0.9726027397260274
147.0,all_dq_abs_highV_frac_rolling5_slope,8,8,5,1,-0.00020623126756810225,-9.776815605237953e-05,0.029442995406854352,0.029649226674422453,83.3483535813262,0.00010846311151572272,83.3483535813262,0.00035572660287155596,4.0,0.958904109589041
148.0,all_dq_abs_total_mAh_rolling5_slope,8,8,4,1,-0.0013915456870215355,-0.0018530783231269542,-0.11617377685133434,-0.11478223116431281,-83.28284905312674,-0.00046153263610541873,83.28284905312674,0.0013782217163475325,3.0,0.9726027397260274
147.0,all_dq_abs_highV_frac_rolling5_slope,12,11,5,1,-6.392381523729101e-05,-9.776815605237953e-05,0.029442995406854352,0.029506919222091643,82.94830632261107,-3.384434081508852e-05,82.94830632261107,0.00035572660287155596,4.0,0.958904109589041
147.0,all_dq_abs_total_mAh_rolling5_slope,12,11,5,1,-0.0014927694785824078,-0.00013163057636861962,-0.09508802791567754,-0.09359525843709512,-67.91016084490003,0.001361138902213788,67.91016084490003,0.0013782217163475325,4.0,0.958904109589041
147.0,all_dq_abs_total_mAh_rolling5_slope,8,8,5,1,-0.0016549792766630154,-0.00013163057636861962,-0.09508802791567754,-0.09343304863901453,-67.79246584985201,0.0015233487002943957,67.79246584985201,0.0013782217163475325,4.0,0.958904109589041
148.0,coulombic_efficiency_pct_delta_prev,4,4,2,1,0.10632287379794292,0.6887222488919917,-25.576510066451235,-25.682832940249178,-64.4764238666067,0.5823993750940488,64.4764238666067,0.39832905425064524,1.0,1.0
148.0,coulombic_efficiency_pct_delta_prev,8,8,2,1,-0.024851104741088648,0.6887222488919917,-25.576510066451235,-25.551658961710146,-64.14711326990468,0.7135733536330804,64.14711326990468,0.39832905425064524,1.0,1.0
150.0,all_dq_abs_lowV_frac_rolling5_slope,12,12,2,1,0.000708950794421828,-0.015334357115825413,-0.03306173385320983,-0.03377068464763166,-64.06748204882675,-0.016043307910247242,64.06748204882675,0.0005271111579177489,1.0,1.0
148.0,coulombic_efficiency_pct_delta_prev,12,12,2,1,-0.06004404091249427,0.6887222488919917,-25.576510066451235,-25.51646602553874,-64.05876185341658,0.748766289804486,64.05876185341658,0.39832905425064524,1.0,1.0
150.0,all_dq_abs_lowV_frac_rolling5_slope,8,8,2,1,0.0006905324403614517,-0.015334357115825413,-0.03306173385320983,-0.03375226629357128,-64.03253998056711,-0.016024889556186864,64.03253998056711,0.0005271111579177489,1.0,1.0
150.0,all_dq_abs_lowV_frac_rolling5_slope,4,4,2,1,0.00013993601939696964,-0.015334357115825413,-0.03306173385320983,-0.0332016698726068,-62.98798531179572,-0.015474293135222384,62.98798531179572,0.0005271111579177489,1.0,1.0
148.0,capacity_mAh_delta_prev,8,8,2,1,-0.00033462434557762766,-0.0016385371864455767,-0.22205372474067162,-0.221719100395094,-60.6807348240532,-0.001303912840867949,60.6807348240532,0.00365386314186833,1.0,1.0
148.0,discharge_capacity_mAh_delta_prev,8,8,2,1,-0.00033462434557762766,-0.0016385371864455767,-0.22205372474067162,-0.221719100395094,-60.6807348240532,-0.001303912840867949,60.6807348240532,0.00365386314186833,1.0,1.0
148.0,capacity_mAh_delta_prev,12,12,2,1,-0.0004473180266555965,-0.0016385371864455767,-0.22205372474067162,-0.22160640671401602,-60.649892486313,-0.0011912191597899802,60.649892486313,0.00365386314186833,1.0,1.0
148.0,discharge_capacity_mAh_delta_prev,12,12,2,1,-0.0004473180266555965,-0.0016385371864455767,-0.22205372474067162,-0.22160640671401602,-60.649892486313,-0.0011912191597899802,60.649892486313,0.00365386314186833,1.0,1.0
148.0,capacity_mAh_delta_prev,4,4,2,1,-0.0011672742881879694,-0.0016385371864455767,-0.22205372474067162,-0.22088645045248365,-60.45285274136945,-0.00047126289825760725,60.45285274136945,0.00365386314186833,1.0,1.0
148.0,discharge_capacity_mAh_delta_prev,4,4,2,1,-0.0011672742881879694,-0.0016385371864455767,-0.22205372474067162,-0.22088645045248365,-60.45285274136945,-0.00047126289825760725,60.45285274136945,0.00365386314186833,1.0,1.0
148.0,all_dq_abs_entropy_delta_prev,12,12,2,1,0.0019447243100301215,0.004635089772776713,-0.2509069638071688,-0.25285168811719894,-59.8032548901164,0.002690365462746591,59.8032548901164,0.00422805896738887,1.0,1.0
148.0,all_dq_abs_entropy_delta_prev,8,8,2,1,0.0013800416379583513,0.004635089772776713,-0.2509069638071688,-0.25228700544512717,-59.669698883346584,0.0032550481348183613,59.669698883346584,0.00422805896738887,1.0,1.0
148.0,all_dq_abs_entropy_delta_prev,4,4,2,1,0.0009139658771026848,0.004635089772776713,-0.2509069638071688,-0.2518209296842715,-59.559464904953536,0.003721123895674028,59.559464904953536,0.00422805896738887,1.0,1.0
146.0,coulombic_efficiency_pct_rolling5_slope,8,8,6,1,-0.0005684602233289541,-0.712208938329316,-5.013732458246519,-5.01316399802319,-58.4635519185714,-0.7116404781059871,58.4635519185714,0.08574853619919592,5.0,0.9452054794520548
146.0,coulombic_efficiency_pct_rolling5_slope,12,11,6,1,-0.011367096361607406,-0.712208938329316,-5.013732458246519,-5.0023653618849115,-58.33761815203814,-0.7008418419677086,58.33761815203814,0.08574853619919592,5.0,0.9452054794520548
147.0,coulombic_efficiency_pct_rolling5_slope,4,4,4,1,-0.01252606120862921,-0.5152359702241105,-4.821581164252827,-4.809055103044197,-56.083232626533075,-0.5027099090154813,56.083232626533075,0.08574853619919592,5.0,0.9420289855072463
150.0,shape_V_std_rolling5_slope,8,8,2,1,0.00023142069169871803,-0.013166740372043637,-0.02606112856752671,-0.026292549259225428,-52.00272785482318,-0.013398161063742356,52.00272785482318,0.0005055994241807227,1.0,1.0
150.0,shape_V_std_rolling5_slope,12,12,2,1,0.00020307667380290725,-0.013166740372043637,-0.02606112856752671,-0.026264205241329615,-51.94666762899966,-0.013369817045846544,51.94666762899966,0.0005055994241807227,1.0,1.0
127.0,coulombic_efficiency_pct_rolling5_slope,4,4,4,1,0.062234581220215676,8.118328362985654,-4.2530330144412805,-4.3152675956614965,-50.32467942819485,8.056093781765439,50.32467942819485,0.08574853619919592,6.0,0.927536231884058
126.0,coulombic_efficiency_pct_rolling5_slope,4,3,4,1,0.05097362904978509,5.865167083333777,-4.2530330144412805,-4.304006643491066,-50.1933541290169,5.814193454283991,50.1933541290169,0.08574853619919592,7.0,0.9130434782608695
150.0,shape_V_std_rolling5_slope,4,4,2,1,-0.0007386823795183539,-0.013166740372043637,-0.02606112856752671,-0.025322446188008354,-50.08400915218811,-0.012428057992525283,50.08400915218811,0.0005055994241807227,1.0,1.0
131.0,coulombic_efficiency_pct_rolling5_slope,4,4,3,1,-4.2530330144412805,-0.10370699632240885,-0.005923226718082274,4.247109787723198,49.529822618278395,4.149326018118872,49.529822618278395,0.08574853619919592,8.0,0.8985507246376812
132.0,coulombic_efficiency_pct_rolling5_slope,4,4,3,1,-4.2530330144412805,0.03767595383072281,-0.011367096361607406,4.241665918079673,49.466336174254685,4.290708968272003,49.466336174254685,0.08574853619919592,9.0,0.8840579710144928
133.0,coulombic_efficiency_pct_rolling5_slope,4,4,3,1,-4.206049218367947,-0.005923226718082274,-0.06297234832666204,4.143076870041285,48.3165900397042,4.200125991649864,48.3165900397042,0.08574853619919592,10.0,0.8695652173913043
146.0,all_dq_abs_entropy_rolling5_slope,8,8,6,1,0.0014660963050022013,-0.003871657659411668,-0.04825365167995565,-0.04971974798495785,-48.083634918664806,-0.00533775396441387,48.083634918664806,0.0010340264014786027,5.0,0.9452054794520548
146.0,all_dq_abs_entropy_rolling5_slope,12,11,6,1,0.0009199498447162546,-0.003871657659411668,-0.04825365167995565,-0.0491736015246719,-47.555460338687936,-0.004791607504127923,47.555460338687936,0.0010340264014786027,5.0,0.9452054794520548
149.0,all_dq_abs_lowV_frac_rolling5_slope,12,12,3,1,0.0006994261267234774,0.0011613215871094727,-0.024282420436634165,-0.024981846563357644,-47.393886826535066,0.0004618954603859953,47.393886826535066,0.0005271111579177489,2.0,0.9863013698630136
149.0,all_dq_abs_lowV_frac_rolling5_slope,8,8,3,1,0.0006905324403614517,0.0011613215871094727,-0.024282420436634165,-0.024972952876995618,-47.37701432017956,0.00047078914674802096,47.37701432017956,0.0005271111579177489,2.0,0.9863013698630136
148.0,coulombic_efficiency_pct,12,12,2,1,98.20864855332246,97.966336448007,72.42751443618161,-25.78113411714085,-47.14313843689213,-0.2423121053154631,47.14313843689213,0.5468692787955263,1.0,1.0
148.0,coulombic_efficiency_pct,8,8,2,1,98.2039638913009,97.966336448007,72.42751443618161,-25.77644945511929,-47.13457210814922,-0.23762744329390273,47.13457210814922,0.5468692787955263,1.0,1.0
149.0,all_dq_abs_lowV_frac_rolling5_slope,4,4,3,1,0.00013993601939696964,0.0011613215871094727,-0.024282420436634165,-0.024422356456031136,-46.33245965140816,0.001021385567712503,46.33245965140816,0.0005271111579177489,2.0,0.9855072463768116
148.0,coulombic_efficiency_pct,4,4,2,1,97.66378243519242,97.966336448007,72.42751443618161,-25.236267999010806,-46.14680139757241,0.30255401281458205,46.14680139757241,0.5468692787955263,1.0,1.0
146.0,capacity_mAh_rolling5_slope,8,8,6,1,-0.000994055447804849,-0.0023625828294324648,-0.04549224590996759,-0.04449819046216274,-45.564286333196264,-0.0013685273816276158,45.564286333196264,0.0009766023796962927,5.0,0.9452054794520548
146.0,discharge_capacity_mAh_rolling5_slope,8,8,6,1,-0.000994055447804849,-0.0023625828294324648,-0.04549224590996759,-0.04449819046216274,-45.564286333196264,-0.0013685273816276158,45.564286333196264,0.0009766023796962927,5.0,0.9452054794520548
147.0,all_dq_abs_entropy_rolling5_slope,4,4,4,1,0.0003883310614075353,-0.0020971394824792237,-0.04668194079804638,-0.047070271859453915,-45.52134432171744,-0.002485470543886759,45.52134432171744,0.0010340264014786027,4.0,0.9565217391304348
146.0,capacity_mAh_rolling5_slope,12,11,6,1,-0.0011894561059554234,-0.0023625828294324648,-0.04549224590996759,-0.044302789804012165,-45.36420422996471,-0.0011731267234770413,45.36420422996471,0.0009766023796962927,5.0,0.9452054794520548
146.0,discharge_capacity_mAh_rolling5_slope,12,11,6,1,-0.0011894561059554234,-0.0023625828294324648,-0.04549224590996759,-0.044302789804012165,-45.36420422996471,-0.0011731267234770413,45.36420422996471,0.0009766023796962927,5.0,0.9452054794520548
147.0,capacity_mAh_rolling5_slope,4,4,4,1,-0.001605558587056642,-0.0017778613835694342,-0.04540200636013014,-0.0437964477730735,-44.84573116306913,-0.00017230279651279218,44.84573116306913,0.0009766023796962927,4.0,0.9565217391304348
147.0,discharge_capacity_mAh_rolling5_slope,4,4,4,1,-0.001605558587056642,-0.0017778613835694342,-0.04540200636013014,-0.0437964477730735,-44.84573116306913,-0.00017230279651279218,44.84573116306913,0.0009766023796962927,4.0,0.9565217391304348
146.0,all_dq_abs_highV_frac_rolling5_slope,8,8,6,1,-0.00020623126756810225,0.0007904251357804386,0.014672613625400985,0.014878844892969088,41.82662970062284,0.0009966564033485408,41.82662970062284,0.00035572660287155596,5.0,0.9452054794520548
146.0,all_dq_abs_highV_frac_rolling5_slope,12,11,6,1,-0.00017849265814773337,0.0007904251357804386,0.014672613625400985,0.014851106283548719,41.748652374225394,0.000968917793928172,41.748652374225394,0.00035572660287155596,5.0,0.9452054794520548
128.0,charge_capacity_mAh_rolling5_slope,4,4,4,1,-0.012193245817552996,0.017476354800056004,0.02518378190311174,0.037377027720664736,40.97170700575169,0.029669600617609,40.97170700575169,0.0009122643514808323,1.0,1.0
147.0,all_dq_abs_highV_frac_rolling5_slope,4,4,4,1,-0.00012496485185556317,-9.776815605237953e-05,0.014402580600629336,0.0145275454524849,40.839075107718145,2.719669580318364e-05,40.839075107718145,0.00035572660287155596,4.0,0.9565217391304348
112.0,all_dq_abs_highV_frac_rolling5_slope,8,4,3,1,-4.627378956397138e-05,0.009683881428251648,0.014357540245695754,0.014403814035259725,40.491247826243075,0.009730155217815619,40.491247826243075,0.00035572660287155596,6.0,0.9315068493150684
112.0,all_dq_abs_highV_frac_rolling5_slope,4,2,2,1,0.00014023663657163326,0.009683881428251648,0.014359946615777955,0.01421970997920632,39.973704143630506,0.009543644791680014,39.973704143630506,0.00035572660287155596,5.0,0.9420289855072463
148.0,all_dq_abs_lowV_frac_rolling5_slope,8,8,4,1,0.000708950794421828,0.00035517196777891266,-0.01980838877622979,-0.020517339570651615,-38.92412304778638,-0.0003537788266429153,38.92412304778638,0.0005271111579177489,3.0,0.9726027397260274
