center_cycle,feature,window_cycles,n_pre,n_post,n_current,median_pre,median_current,median_post,post_minus_pre,post_minus_pre_iqr_scaled,current_minus_pre,abs_scaled_shift,feature_scale_iqr_or_std,rank_abs_shift_desc,percentile_abs_shift
86.0,shape_dVdt_abs_p95,8,4,4,1,0.00515042982898415,0.0096450651383918,0.009637458475781902,0.004487028646797751,0.8557152629377767,0.004494635309407649,0.8557152629377767,0.005243600109916499,9.0,0.8904109589041096
86.0,cycle_state_pc2_rolling5_slope,8,4,4,1,0.025175047736152083,-0.06744254550022151,-0.2525554844693894,-0.2777305322055415,-0.852469762773321,-0.09261759323637359,0.852469762773321,0.32579517108267503,26.0,0.6772151898734177
86.0,shape_V_std_delta_prev,4,2,2,1,0.0019509267315040435,-0.00040082652468689806,-0.0013708904530517485,-0.003321817184555792,-0.8512567811083163,-0.0023517532561909416,0.8512567811083163,0.0039022504821998177,14.0,0.8088235294117647
116.0,all_dq_abs_entropy_rolling5_slope,12,6,7,1,0.0007673740881892757,0.011486638365429153,0.001643746007007912,0.0008763719188186363,0.8475334068506095,0.010719264277239876,0.8475334068506095,0.0010340264014786027,28.0,0.6301369863013698
116.0,all_dq_abs_total_mAh_delta_prev,12,6,7,1,0.0008489866194547613,-0.00485245347841623,-0.00395693878328518,-0.004805925402739941,-0.8308487182131418,-0.005701440097870991,0.8308487182131418,0.005784356763618492,6.0,0.9305555555555556
116.0,all_dq_abs_highV_frac_delta_prev,8,4,3,1,0.0013422797199268977,-0.0004713866537989775,-0.0002981164636389755,-0.0016403961835658731,-0.8281765661445553,-0.0018136663737258751,0.8281765661445553,0.00198073243149402,8.0,0.9027777777777778
116.0,shape_V_mean_delta_prev,8,4,3,1,0.00847735524591764,-0.005413332616528876,0.003256762045797057,-0.005220593200120582,-0.8243571345795524,-0.013890687862446516,0.8243571345795524,0.006332926569239006,9.0,0.8888888888888888
86.0,all_dq_abs_highV_frac_rolling5_slope,8,4,4,1,8.927887550167214e-05,1.2062054398397137e-05,-0.00020379015933777743,-0.00029306903483944954,-0.8238603255244014,-7.721682110327501e-05,0.8238603255244014,0.00035572660287155596,27.0,0.6438356164383562
116.0,all_dq_abs_midV_frac,12,6,7,1,0.6698562736535336,0.5821405892253041,0.5777427408775321,-0.09211353277600154,-0.8224400215600375,-0.08771568442822952,0.8224400215600375,0.11200030441280917,1.0,1.0
86.0,state_step_norm_rolling5_slope,4,2,2,1,-0.22063090402382124,0.6965745788949271,0.2365390855562186,0.45716998958003985,0.8175997050428062,0.9172054829187484,0.8175997050428062,0.559161147882391,35.0,0.5405405405405406
86.0,shape_I_abs_mean_mA_delta_prev,4,2,2,1,0.0,1.1102230246251565e-16,-5.551115123125783e-17,-5.551115123125783e-17,-0.8164965809277261,1.1102230246251565e-16,0.8164965809277261,6.798699777552591e-17,3.0,0.8161764705882353
116.0,coulombic_efficiency_pct_rolling5_slope,8,4,3,1,0.029611331605247683,-0.04121624076582219,-0.040047424881073546,-0.06965875648632122,-0.8123608818756072,-0.07082757237106987,0.8123608818756072,0.08574853619919592,28.0,0.6301369863013698
116.0,all_dqdv_abs_integral_proxy_rolling5_slope,8,4,3,1,0.0028491430019971908,0.003688422540811688,-4.994030228719205e-05,-0.0028990833042843826,-0.8029698623713781,0.0008392795388144974,0.8029698623713781,0.00361045095232172,20.0,0.7397260273972602
86.0,shape_I_abs_mean_mA_rolling5_slope,12,6,6,1,-9.051692390738128e-18,-1.4297833597671346e-17,1.279813714618951e-17,2.1849829536927638e-17,0.7921773709828845,-5.246141206933218e-18,0.7921773709828845,2.7581991530277776e-17,10.0,0.8767123287671232
86.0,charge_capacity_mAh_rolling5_slope,12,6,6,1,-0.0006542573576358877,-0.0004307312236624021,4.9788803039606036e-05,0.0007040461606754937,0.7717567386390265,0.0002235261339734856,0.7717567386390265,0.0009122643514808323,23.0,0.6986301369863014
116.0,state_step_norm_rolling5_slope,8,4,3,1,0.2652931073685266,1.0996437211639154,-0.16079615163627708,-0.4260892590048037,-0.7620151375295902,0.8343506137953888,0.7620151375295902,0.559161147882391,30.0,0.6282051282051282
116.0,neg_dqdv_abs_integral_proxy_delta_prev,12,6,7,1,0.00550418785889778,0.005949783542285925,-0.002945807542324208,-0.008449995401221988,-0.7611539690188971,0.0004455956833881447,0.7611539690188971,0.011101558613842294,5.0,0.9444444444444444
116.0,coulombic_efficiency_pct,12,6,7,1,98.64533236550254,98.39927188340005,99.05867704193368,0.41334467643113726,0.7558381727741673,-0.24606048210249298,0.7558381727741673,0.5468692787955263,12.0,0.8493150684931506
116.0,cycle_state_pc1,12,6,7,1,-2.311104443993651,2.1141956086485054,6.2388003593086605,8.549904803302312,0.7530810041839747,4.425300052642156,0.7530810041839747,11.353233922779445,13.0,0.8518518518518519
116.0,degradation_state_axis,12,6,7,1,2.311104443993651,-2.1141956086485054,-6.2388003593086605,-8.549904803302312,-0.7530810041839747,-4.425300052642156,0.7530810041839747,11.353233922779445,13.0,0.8518518518518519
86.0,all_dq_abs_midV_frac_rolling5_slope,4,2,2,1,-0.0004971777034924023,-0.00022926050508933362,8.41684308644423e-05,0.0005813461343568446,0.7507772569903034,0.0002679171984030686,0.7507772569903034,0.0007743257123788354,29.0,0.5942028985507246
116.0,particle_norm_cv,12,6,7,1,0.057044322382185805,0.1056420171213876,0.0940270030508591,0.0369826806686733,0.7388968676742951,0.048597694739201794,0.7388968676742951,0.050051207802622906,26.0,0.6851851851851852
86.0,shape_dVdt_abs_p95_rolling5_slope,12,6,6,1,-0.00016011224433341758,-0.00015912198241544063,0.00030196132514228533,0.00046207356947570294,0.718770303260872,9.90261917976947e-07,0.718770303260872,0.0006428668065157903,15.0,0.8082191780821918
