target,feature,feature_family,transform,n,n_positive,direction,oriented_auc,average_precision,spearman_rho,spearman_p,mwu_p,median_positive,median_negative,median_positive_minus_negative,source_eta2_after_transform,raw_source_eta2
future_any_drop_within_16cycles,resdict_pc04_slope,residual_dictionary,raw,96,48,lower_in_positive,0.5325520833333333,0.5511012378860376,0.05638492138630286,0.5853033690745216,0.5851288915825124,-0.0078520557593851,-0.0069062949567236,-0.0009457608026615001,0.3755633004950284,0.3755633004950284
future_any_drop_within_16cycles,front_radius_q70_delta_px,mask_front_scalar,raw,96,48,higher_in_positive,0.5316840277777778,0.5365740740740741,0.07598232864228346,0.461862084874852,0.4620279554102219,0.0,0.0,0.0,0.09570552147239265,0.09570552147239265
future_any_drop_within_16cycles,dictionary_recon_energy_mean,residual_dictionary,raw,96,48,lower_in_positive,0.5308159722222223,0.5671750846964101,0.053377725579033385,0.6054980651330979,0.6054368827027086,2.669585114745132e-06,3.0353245392689132e-06,-3.6573942452378105e-07,0.7844592374442761,0.7844592374442761
future_any_drop_within_16cycles,resdict_pc09_std,residual_dictionary,raw,96,48,higher_in_positive,0.5308159722222222,0.602340306150046,0.053377725579033385,0.6054980651330979,0.6054368827027086,0.0135019347071647,0.01220561843365425,0.0012963162735104509,0.3825376478492777,0.3825376478492777
future_any_drop_within_16cycles,resdict_pc05_mean,residual_dictionary,raw,96,48,lower_in_positive,0.529079861111111,0.5066961997574745,0.0503705297717639,0.6259940460736577,0.6260546898786186,0.001040120027028,0.00118447560817,-0.00014435558114200006,0.10119777046576402,0.10119777046576402
future_any_drop_within_16cycles,resdict_pc11_slope,residual_dictionary,raw,96,48,higher_in_positive,0.5277777777777778,0.6084869415606573,0.04811513291631178,0.6415559883612767,0.6417134194792959,-0.0011535147065602999,-0.0015985225189452,0.0004450078123849001,0.1825361726205752,0.1825361726205752
future_any_drop_within_16cycles,resdict_pc16_std,residual_dictionary,raw,96,48,higher_in_positive,0.52734375,0.5834662014669543,0.047363333964494415,0.6467783682760941,0.6469690655139091,0.015473543666303099,0.0143929212354123,0.0010806224308907986,0.3254886853866021,0.3254886853866021
future_any_drop_within_16cycles,object_mean_abs_z,object_reconstruction,raw,96,48,lower_in_positive,0.5264756944444444,0.5098387014615868,0.04585973606085966,0.6572744332752125,0.6575331335558885,22.174153327941898,23.03095054626465,-0.8567972183227504,0.2683029446959361,0.2683029446959361
future_any_drop_within_16cycles,resdict_pc15_mean,residual_dictionary,raw,96,48,higher_in_positive,0.5256076388888888,0.49783866347823863,0.044356138157224924,0.6678374352379928,0.6681660584820617,-0.0007375485438387501,-0.00090764960623345,0.00017010106239469995,0.17332552917981328,0.17332552917981328
future_any_drop_within_16cycles,resdict_pc06_mean,residual_dictionary,raw,96,48,lower_in_positive,0.5238715277777779,0.5090963666341973,0.04134894234995544,0.6891570227247654,0.6896310405012347,-0.0010441411868668499,-0.0009004364255815001,-0.0001437047612853498,0.16556229574567113,0.16556229574567113
future_any_drop_within_16cycles,resdict_pc14_mean,residual_dictionary,raw,96,48,higher_in_positive,0.51953125,0.5040176410672512,0.033830952831781724,0.7434970869610523,0.7443641879326459,-0.0001410257536917,-0.00019784652977245,5.682077608075e-05,0.14321559244504561,0.14321559244504561
future_any_drop_within_16cycles,resdict_pc01_slope,residual_dictionary,raw,96,48,lower_in_positive,0.5190972222222222,0.5093660902630689,0.03307915387996435,0.7490061486750443,0.7499146590011625,-0.0007165422490001,0.0008692184706696,-0.0015857607196697,0.26854706302064146,0.26854706302064146
future_any_drop_within_16cycles,front_radius_q60_delta_px,mask_front_scalar,raw,96,48,higher_in_positive,0.5182291666666667,0.5268229899615349,0.04293805207106456,0.6778594234831139,0.679221188944121,0.0,0.0,0.0,0.22262545363533978,0.22262545363533978
future_any_drop_within_16cycles,resdict_pc14_std,residual_dictionary,raw,96,48,higher_in_positive,0.5160590277777778,0.5272522638631357,0.027816561217242755,0.78790862252379,0.7891161730624038,0.022992187179625,0.0225670775398612,0.00042510963976380087,0.5122297193534345,0.5122297193534345
future_any_drop_within_16cycles,resdict_pc04_mean,residual_dictionary,raw,96,48,higher_in_positive,0.515625,0.5203176314010716,0.02706476226542538,0.7935113726285374,0.7947628366488912,0.0005118463595863,0.00049221818335345,1.9628176232849978e-05,0.2317667906279363,0.2317667906279363
future_any_drop_within_16cycles,resdict_pc05_std,residual_dictionary,raw,96,48,lower_in_positive,0.5151909722222222,0.5461129607729067,0.026312963313608002,0.7991246282721834,0.8004202737979593,0.0126061146147549,0.01810741890221825,-0.005501304287463352,0.27386419830396125,0.27386419830396125
future_any_drop_within_16cycles,resdict_pc07_mean,residual_dictionary,raw,96,48,higher_in_positive,0.5147569444444445,0.5161563979857948,0.025561164361790636,0.804748116108022,0.8060882007236745,0.0010347088682465,0.0008399137877859,0.00019479508046059998,0.21198623292495242,0.21198623292495242
future_any_drop_within_16cycles,resdict_pc01_std,residual_dictionary,raw,96,48,lower_in_positive,0.509982638888889,0.5647783619878883,0.01729137589179955,0.8672021775560904,0.8690449913786669,0.01124137639999385,0.012438001576810999,-0.0011966251768171492,0.4958242309138897,0.4958242309138897
future_any_drop_within_16cycles,resdict_pc07_std,residual_dictionary,raw,96,48,lower_in_positive,0.5082465277777778,0.5842179870911632,0.01428418008453006,0.8901380811939449,0.8921682190529198,0.012290882878005449,0.0140879512764513,-0.0017970683984458516,0.6247446082416996,0.6247446082416996
future_any_drop_within_16cycles,resdict_pc05_last_minus_first,residual_dictionary,raw,96,48,lower_in_positive,0.5078125000000001,0.5031886142251476,0.01353238113271269,0.8958869834791312,0.8979641731178998,0.0022153067402541,0.00297801592387255,-0.0007627091836184502,0.1007041884816218,0.1007041884816218
future_any_drop_within_16cycles,resdict_pc08_slope,residual_dictionary,raw,96,48,lower_in_positive,0.5078125,0.5160176845040259,0.01353238113271269,0.8958869834791312,0.8979641731178998,-0.0103744926851121,-0.0087296454225954,-0.001644847262516699,0.35628057179164024,0.35628057179164024
future_any_drop_within_16cycles,object_area_ds_px,object_reconstruction,raw,96,48,higher_in_positive,0.5069444444444444,0.4912744161551066,0.0120309866093466,0.9073837595799912,0.9095556275938675,68.5,58.5,10.0,0.13405948224372052,0.13405948224372052
future_any_drop_within_16cycles,resdict_pc05_slope,residual_dictionary,raw,96,48,lower_in_positive,0.5060763888888888,0.5192796929414416,0.010525185325443201,0.9189334858769684,0.9211994055871049,0.003022454433621,0.003595635003761,-0.0005731805701399998,0.16226250491019317,0.16226250491019317
future_any_drop_within_16cycles,resdict_pc01_last_minus_first,residual_dictionary,raw,96,48,lower_in_positive,0.50390625,0.5051527305710004,0.006766190566356345,0.947833894898991,0.9503359905612125,0.00019900256302204998,0.00032658758573235003,-0.00012758502271030005,0.25397529584232137,0.25397529584232137
future_any_drop_within_16cycles,resdict_pc12_std,residual_dictionary,raw,96,48,lower_in_positive,0.501736111111111,0.4891435755321827,0.0030071958072694863,0.9768020044154195,0.9795391337404946,0.01201877836138005,0.013118188828229849,-0.0010994104668497987,0.48668456863777687,0.48668456863777687
future_any_drop_within_16cycles,resdict_pc08_last_minus_first,residual_dictionary,raw,96,48,lower_in_positive,0.5,0.5049529609175569,0.0,1.0,1.0,-0.0067608384415507004,-0.00526375742629165,-0.00149708101525905,0.27224307642553636,0.27224307642553636
future_any_drop_within_16cycles,object_candidate_rank,object_reconstruction,raw,96,48,higher_in_positive,0.5,0.5,0.0,1.0,1.0,1.5,1.5,0.0,0.0,0.0
future_any_drop_within_16cycles,object_mean_residual,object_reconstruction,raw,96,48,lower_in_positive,0.4991319444444444,0.4827326190883602,-0.0015035979036347432,0.9883997959623266,0.9912302725879837,9084.85400390625,9813.47705078125,-728.623046875,0.2046713230814577,0.2046713230814577
future_any_drop_within_16cycles,object_x_full_approx,object_reconstruction,raw,96,48,higher_in_positive,0.49392361111111105,0.48829551533319604,-0.010525256712396581,0.9189329379097494,0.9211988728640659,1187.25989010989,1183.84686888454,3.413021225349894,0.2794667227732144,0.2794667227732144
future_any_drop_within_16cycles,resdict_pc11_last_minus_first,residual_dictionary,raw,96,48,lower_in_positive,0.49218749999999994,0.5385965579134258,-0.01353238113271269,0.8958869834791312,0.8979641731178998,-0.00122210307745255,-0.0007712754886596499,-0.00045082758879290007,0.1291760365590246,0.1291760365590246
future_any_drop_within_16cycles,resdict_pc13_last_minus_first,residual_dictionary,raw,96,48,lower_in_positive,0.4913194444444444,0.4960174410208772,-0.01503597903634743,0.8843948569963467,0.8863780194677996,0.0032076190691441003,0.00347934430465095,-0.0002717252355068497,0.13817557742927364,0.13817557742927364
future_any_drop_within_16cycles,mask_area_fraction_iqr,mask_front_scalar,raw,96,48,lower_in_positive,0.4874131944444445,0.5193475697411922,-0.021802982941301847,0.8330032267603399,0.8345690541165528,0.007378472222222151,0.00741916232638885,-4.069010416669905e-05,0.4588899993031377,0.4588899993031377
future_any_drop_within_16cycles,resdict_pc03_slope,residual_dictionary,raw,96,48,higher_in_positive,0.4839409722222223,0.5268801964990336,-0.027816561217242755,0.78790862252379,0.7891161730624038,0.00583117314172335,0.0035082028316776497,0.0023229703100457006,0.3308154456951931,0.3308154456951931
future_any_drop_within_16cycles,residual_energy_mean,residual_dictionary,raw,96,48,lower_in_positive,0.4813368055555555,0.5418099079705535,-0.03232735492814698,0.7545278429889738,0.7554781093759446,8.6651933088433e-05,9.235543257091194e-05,-5.7034994824789464e-06,0.8096277079526524,0.8096277079526524
future_any_drop_within_16cycles,mask_area_fraction_slope,mask_front_scalar,raw,96,48,higher_in_positive,0.48046875,0.4770668988982676,-0.033830952831781724,0.7434970869610523,0.7443641879326459,0.0019807760931235003,0.00134829666469785,0.0006324794284256502,0.5196638754533984,0.5196638754533984
future_any_drop_within_16cycles,resdict_pc04_last_minus_first,residual_dictionary,raw,96,48,higher_in_positive,0.47873263888888895,0.5022589299953836,-0.03683814863905121,0.7215922945423796,0.7222974064862047,-0.005152959609404151,-0.0054547239560633,0.0003017643466591488,0.2585379930873084,0.2585379930873084
future_any_drop_within_16cycles,front_radius_q80_delta_px,mask_front_scalar,raw,96,48,higher_in_positive,0.4780815972222222,0.4942234057365636,-0.053568789576549126,0.6042058870227948,0.6051879695564997,0.0,0.0,0.0,0.0707504925667204,0.0707504925667204
future_any_drop_within_16cycles,residual_energy_p95,residual_dictionary,raw,96,48,lower_in_positive,0.4735243055555556,0.5557856936138543,-0.04585973606085966,0.6572744332752125,0.6575331335558885,0.00011353497684465,0.0001184705753985,-4.935598553850004e-06,0.7665131615608545,0.7665131615608545
future_any_drop_within_16cycles,mask_centroid_path_px,mask_front_scalar,raw,96,48,lower_in_positive,0.47265625,0.4962958017082447,-0.047363333964494415,0.6467783682760941,0.6469690655139091,8.171482999256817,8.47253504003081,-0.3010520407739925,0.7531927100689071,0.7531927100689071
future_any_drop_within_16cycles,resdict_pc13_std,residual_dictionary,raw,96,48,lower_in_positive,0.47265624999999994,0.5393142164851679,-0.047363333964494415,0.6467783682760941,0.6469690655139091,0.018302178941667,0.01877802517265075,-0.0004758462309837515,0.5399962272411125,0.5399962272411125
future_any_drop_within_16cycles,front_gradient_peak_radius_slope_px_per_norm_time,mask_front_scalar,raw,88,45,higher_in_positive,0.47080103359173125,0.4954356501352089,-0.05056451764113331,0.6398886490571781,0.6401703269848437,0.095360824742268,0.0309278350515464,0.06443298969072159,0.18782275156376502,0.18782275156376502
future_any_drop_within_16cycles,resdict_pc10_slope,residual_dictionary,raw,96,48,higher_in_positive,0.4678819444444444,0.4875163964352636,-0.05563312243448551,0.5903231149797132,0.5901761467625863,0.003931610309672,0.00309801239211655,0.0008335979175554502,0.16691851408705954,0.16691851408705954
future_any_drop_within_16cycles,resdict_pc03_last_minus_first,residual_dictionary,raw,96,48,higher_in_positive,0.4644097222222222,0.49621985212888675,-0.06164751404902447,0.5507241256177984,0.5503726399452544,0.00401300902012735,0.0034749452024697503,0.0005380638176575997,0.25308217171281305,0.25308217171281305
future_any_drop_within_16cycles,resdict_pc11_std,residual_dictionary,raw,96,48,lower_in_positive,0.4618055555555556,0.47593815182531607,-0.0661583077599287,0.5218948649850036,0.5214137944259115,0.0131388129666447,0.013594854623079251,-0.0004560416564345516,0.38408642596780945,0.38408642596780945
future_any_drop_within_16cycles,resdict_pc13_slope,residual_dictionary,raw,96,48,lower_in_positive,0.4583333333333333,0.4879974362657881,-0.07217269937446769,0.4846808016650977,0.4840593081775223,0.00509008451153925,0.005094297497874449,-4.212986335199245e-06,0.1661411585860021,0.1661411585860021
